date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2021-02-22,2,2.9064693261318735,0.0,0.0034332,0.0,10.615,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-23,2,2.29845990664882,0.0,0.0030186,0.0,9.3749,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-24,2,1.9053198133896243,0.0,0.0031333,0.0,9.8336,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-25,2,1.5696998870527525,0.0,0.0029679,0.0,9.6074,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-26,2,1.2545508571173936,0.0,0.0028118,0.0,9.5612,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-27,0,0.944185540461722,0.0,0.0026422,0.0,9.5955,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-02-28,0,0.8273904705826278,0.0,0.0024256,0.0,8.9026,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-01,0,0.9737415548381688,0.0,0.002807,0.0,9.5234,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-02,0,0.7709100033854626,0.0,0.0026748,0.0,9.4175,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-03,0,0.5808778373943136,0.0,0.0026857,0.0,9.8182,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-04,0,0.4028175743203783,0.0,0.0024918,0.0,9.4472,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-05,0,0.808858454015219,0.0,0.0030274,0.0,9.9125,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-06,0,0.652769737637664,0.0,0.0029855,0.0,9.9916,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-07,0,0.5864933824034748,0.0,0.0030384,0.0,10.1471,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-08,0,0.49785114922704327,0.0,0.0030073,0.0,10.0798,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-09,0,0.3285584532629397,0.0,0.0031371,0.0,10.7134,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-10,0,0.430099138725601,0.0,0.0030958,0.0,10.2479,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-11,0,0.6880036246995279,0.0,0.0031403,0.0,10.0584,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-12,0,0.1654429449926608,0.0,0.0029625,0.0,9.873,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-13,2,3.847612302759165,0.0,0.004619,0.0,10.153,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-14,2,3.956220961423994,0.0,0.0072737,0.0,9.7388,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-15,2,2.7832514431993003,0.0,0.00708,0.0,9.5842,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-16,2,2.05181004628,0.0,0.0068416,0.0,9.8411,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-17,2,1.8198383230959074,0.0,0.0071676,0.0,10.1243,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-18,2,1.5396397184214625,0.0,0.0071323,0.0,10.2454,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-19,2,1.7866782659133105,0.0,0.00815,0.0,10.2076,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-20,2,1.415797205235654,0.0,0.0077178,0.0,10.1674,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-21,2,1.4430055157738841,0.0,0.0080067,0.0,9.95,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-22,1,1.1144989489637618,-14190164.597292244,0.00742,10760.01198846327,9.7854,200000,210582.04262381693,10582.042623816931,1.0529102131190846
2021-03-23,1,0.7008436425434884,-14190164.597292244,0.0076374,10760.01198846327,11.1934,200000,228817.08128702454,28817.081287024543,1.1440854064351227
2021-03-24,1,0.560423394117779,-14190164.597292244,0.0072311,10760.01198846327,10.836,200000,219205.98912646793,19205.98912646793,1.0960299456323397
2021-03-25,1,0.8297814185712966,-14190164.597292244,0.0077737,10760.01198846327,10.4376,200000,222618.78366075494,22618.78366075494,1.1130939183037747
2021-03-26,1,1.1904167354964283,-14190164.597292244,0.0104099,10760.01198846327,12.2797,200000,279847.9136560849,79847.91365608491,1.3992395682804246
2021-03-27,1,1.0584142463278754,-14190164.597292244,0.0099946,10760.01198846327,11.8802,200000,269656.1135094384,69656.11350943841,1.348280567547192
2021-03-28,1,1.0693422599607862,-14190164.597292244,0.0101872,10760.01198846327,11.8043,200000,271572.4543009525,71572.4543009525,1.3578622715047626
2021-03-29,2,1.7976525628593714,0.0,0.0129999,0.0,12.44,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-03-30,2,2.9543044639059177,0.0,0.0181274,0.0,12.3159,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-03-31,2,2.2696535123072885,0.0,0.0167518,0.0,11.964,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-01,2,2.2094805391213144,0.0,0.0173532,0.0,11.8015,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-02,2,2.7360293788154295,0.0,0.0242549,0.0,13.0557,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-03,2,2.431137890174686,0.0,0.0230732,0.0,11.5989,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-04,2,2.3847837573334005,0.0,0.0272443,0.0,12.1824,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-05,2,1.9982655870131794,0.0,0.0285997,0.0,12.7873,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-06,0,0.9174458278427168,0.0,0.0227351,0.0,13.3887,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-07,0,0.8203253232745765,0.0,0.0204695,0.0,12.0935,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-08,0,0.7273612367532555,0.0,0.0231061,0.0,13.7169,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-09,0,-0.12014162988790804,0.0,0.0209399,0.0,16.7768,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-10,0,-0.30529877065127575,0.0,0.0191341,0.0,16.3286,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-11,0,-0.18048296414831927,0.0,0.0197457,0.0,15.608,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-12,0,-0.3024621764688046,0.0,0.0187987,0.0,15.1712,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-13,0,-0.5001868345111473,0.0,0.0187208,0.0,15.8069,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-14,0,-0.6440571187061399,0.0,0.01757,0.0,15.2118,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-15,0,-0.6871205185588091,0.0,0.0185614,0.0,15.9422,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-16,0,-0.7847637876013125,0.0,0.0190209,0.0,16.4725,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-17,0,-0.7255525090668468,0.0,0.0188709,0.0,15.5916,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-18,0,-0.6511824100115765,0.0,0.0170608,0.0,13.5951,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-19,0,-0.5616188118753358,0.0,0.0157814,0.0,12.3721,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-20,0,-0.760335529354187,0.0,0.0160758,0.0,13.524,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-21,-1,-1.0897204814160937,8765040.746163536,0.0149,-9040.753386348555,14.4456,200000,261198.21423567337,61198.21423567337,1.3059910711783669
2021-04-22,-1,-1.0561745842541055,8765040.746163536,0.0127212,-9040.753386348555,12.6958,200000,226281.43318249955,26281.433182499546,1.1314071659124978
2021-04-23,-2,-1.2686629862678296,0.0,0.0128001,0.0,14.6013,200000,281011.5686007966,81011.56860079663,1.405057843003983
2021-04-24,-1,-1.1373321627768067,11612336.198451063,0.0120997,-10677.218133075849,13.1594,200000,281011.5686007966,81011.56860079663,1.405057843003983
2021-04-25,-2,-1.2924087143824075,0.0,0.011748,0.0,12.936,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-04-26,-2,-1.778085849648874,0.0,0.014055,0.0,18.523,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-04-27,-2,-1.5556001730448805,0.0,0.016473,0.0,20.639,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-04-28,-2,-1.4309964431679725,0.0,0.015843,0.0,18.999,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-04-29,-2,-2.0081663063160713,0.0,0.015375,0.0,23.015,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-04-30,-2,-1.6437506627918583,0.0,0.016071,0.0,23.261,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-05-01,-2,-1.3489350499996144,0.0,0.016197,0.0,22.495,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-05-02,-2,-1.4897448318690485,0.0,0.015528,0.0,23.805,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-05-03,-2,-1.9811549653170983,0.0,0.01529,0.0,32.632,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-05-04,-2,-1.9726164863586697,0.0,0.013525,0.0,35.175,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-05-05,-2,-1.639955914738646,0.0,0.014775,0.0,35.932,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-05-06,-2,-1.379999438246331,0.0,0.014982,0.0,34.215,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-05-07,-1,-1.1546248132945052,9279535.76809764,0.015233,-4356.494232299791,32.447,200000,282710.3367108627,82710.3367108627,1.4135516835543136
2021-05-08,-1,-1.1142171070818632,9279535.76809764,0.01477,-4356.494232299791,32.391,200000,278169.9479732247,78169.94797322468,1.3908497398661235
2021-05-09,-1,-1.0538811398619587,9279535.76809764,0.01442,-4356.494232299791,31.619,200000,271558.89690705505,71558.89690705505,1.3577944845352752
2021-05-10,-1,-1.1814568984559233,9279535.76809764,0.012672,-4356.494232299791,30.851,200000,251992.48081401412,51992.480814014125,1.2599624040700705
2021-05-11,-1,-1.1684121208310647,9279535.76809764,0.01303,-4356.494232299791,33.172,200000,265425.9777321609,65425.977732160885,1.3271298886608045
2021-05-12,-2,-1.3474379967175318,0.0,0.010559,0.0,31.664,200000,322671.7519070603,122671.75190706027,1.6133587595353014
2021-05-13,-1,-1.1389033664197867,14340966.751424901,0.01125,-5061.676474666818,31.874,200000,322671.7519070603,122671.75190706027,1.6133587595353014
2021-05-14,-1,-1.0493932597536546,14340966.751424901,0.011847,-5061.676474666818,33.414,200000,339028.29082864785,139028.29082864785,1.6951414541432392
2021-05-15,-1,-1.0208889285688223,14340966.751424901,0.010849,-5061.676474666818,31.189,200000,313453.7758545921,113453.7758545921,1.5672688792729605
2021-05-16,-1,-0.737104282369617,14340966.751424901,0.011639,-5061.676474666818,30.456,200000,321072.930732287,121072.930732287,1.605364653661435
2021-05-17,-1,-0.5065758968056853,14340966.751424901,0.010999,-5061.676474666818,27.001,200000,294406.6197914012,94406.6197914012,1.472033098957006
2021-05-18,-1,-0.4986425035518036,14340966.751424901,0.011034,-5061.676474666818,27.64,200000,298142.96489501325,98142.96489501325,1.4907148244750663
2021-05-19,-1,-0.448718006999643,14340966.751424901,0.007187,-5061.676474666818,18.148,200000,194927.83270474419,-5072.167295255815,0.9746391635237209
2021-05-20,-1,-0.8111913449948028,14340966.751424901,0.008513,-5061.676474666818,24.327,200000,245220.05355409987,45220.05355409987,1.2261002677704993
2021-05-21,-1,-0.6272144321805916,14340966.751424901,0.007614,-5061.676474666818,20.726,200000,214100.42745929366,14100.427459293656,1.0705021372964683
2021-05-22,0,-0.15749488986755628,0.0,0.007051,0.0,17.991,200000,312618.216798494,112618.21679849399,1.5630910839924699
2021-05-23,0,0.32085585481524354,0.0,0.00601,0.0,14.737,200000,312618.216798494,112618.21679849399,1.5630910839924699
2021-05-24,1,1.0391362820803385,-20373971.376335636,0.007672,8951.898997723327,17.461,200000,312618.216798494,112618.21679849399,1.5630910839924699
2021-05-25,2,3.0355565996361427,0.0,0.009328,0.0,16.14,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-05-26,2,2.7356509911048428,0.0,0.010742,0.0,17.45,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-05-27,2,1.9419787684955545,0.0,0.009547,0.0,16.512,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-05-28,2,1.890610458500783,0.0,0.008392,0.0,14.031,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-05-29,2,1.8738228614025925,0.0,0.008174,0.0,13.105,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-05-30,2,1.8076902229873524,0.0,0.008629,0.0,13.325,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-05-31,2,1.6052108146209978,0.0,0.009011,0.0,13.842,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-01,2,1.4025587435302154,0.0,0.008551,0.0,13.221,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-02,0,0.8718648598152821,0.0,0.008754,0.0,14.747,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-03,0,0.8758998360938899,0.0,0.009274,0.0,15.325,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-04,0,0.8844252484285748,0.0,0.008559,0.0,13.875,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-05,0,0.5887112915759887,0.0,0.008355,0.0,14.13,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-06,0,-0.054671233430163016,0.0,0.008559,0.0,16.297,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-07,0,0.09110849148616486,0.0,0.007787,0.0,14.208,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-08,0,0.04649578890185889,0.0,0.007943,0.0,14.418,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-09,0,0.08083874241822346,0.0,0.008231,0.0,14.592,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-10,0,-0.10846952375679636,0.0,0.007834,0.0,14.028,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-11,0,-0.6224977802075602,0.0,0.00752,0.0,14.075,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-12,-2,-1.4305755589862248,0.0,0.007354,0.0,14.629,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-13,-1,-1.005599075114883,21835099.486326408,0.008202,-11800.190155290848,15.177,200000,358182.97197369835,158182.97197369835,1.7909148598684919
2021-06-14,-1,-1.16668450635879,21835099.486326408,0.008289,-11800.190155290848,15.666,200000,365852.91861494596,165852.91861494596,1.8292645930747298
2021-06-15,-2,-1.8174747925747066,0.0,0.008067,0.0,16.579,200000,377674.57700207015,177674.57700207015,1.8883728850103507
2021-06-16,-2,-2.0129428989301412,0.0,0.007755,0.0,16.936,200000,377674.57700207015,177674.57700207015,1.8883728850103507
2021-06-17,-2,-2.2038754605179847,0.0,0.007689,0.0,18.35,200000,377674.57700207015,177674.57700207015,1.8883728850103507
2021-06-18,-2,-1.665628425911631,0.0,0.007206,0.0,16.448,200000,377674.57700207015,177674.57700207015,1.8883728850103507
2021-06-19,-2,-1.445886860251141,0.0,0.007011,0.0,15.839,200000,377674.57700207015,177674.57700207015,1.8883728850103507
2021-06-20,-2,-1.6694932455937763,0.0,0.007439,0.0,17.904,200000,377674.57700207015,177674.57700207015,1.8883728850103507
2021-06-21,-2,-1.3869589616623776,0.0,0.005966,0.0,13.972,200000,377674.57700207015,177674.57700207015,1.8883728850103507
2021-06-22,-1,-1.1537669724612798,34661763.67493302,0.005448,-15053.993024636085,12.544,200000,377674.57700207015,177674.57700207015,1.8883728850103507
2021-06-23,-1,-0.8003872498239194,34661763.67493302,0.005925,-15053.993024636085,13.109,200000,402713.7443339325,202713.74433393253,2.013568721669663
2021-06-24,-1,-0.7603331467808888,34661763.67493302,0.006093,-15053.993024636085,13.535,200000,414949.9216598163,214949.9216598163,2.0747496082990815
2021-06-25,-1,-1.0524848247259464,34661763.67493302,0.005563,-15053.993024636085,12.973,200000,388118.84283225634,188118.84283225634,1.9405942141612817
2021-06-26,-1,-1.1644109966157288,34661763.67493302,0.005647,-15053.993024636085,13.579,200000,400153.15075388015,200153.15075388015,2.000765753769401
2021-06-27,-1,-0.8838520138550159,34661763.67493302,0.005911,-15053.993024636085,13.867,200000,413639.4063551576,213639.4063551576,2.068197031775788
2021-06-28,-1,-0.9016119910429878,34661763.67493302,0.005948,-15053.993024636085,14.142,200000,419061.7396929051,219061.7396929051,2.0953086984645255
2021-06-29,-1,-1.120622826229773,34661763.67493302,0.006248,-15053.993024636085,15.413,200000,448593.89392969746,248593.89392969746,2.242969469648487
2021-06-30,-2,-1.637307623971427,0.0,0.006132,0.0,16.329,200000,410945.2942466636,210945.29424666357,2.0547264712333178
2021-07-01,-2,-1.5945379543481546,0.0,0.005876,0.0,15.821,200000,410945.2942466636,210945.29424666357,2.0547264712333178
2021-07-02,-2,-1.5437906158969277,0.0,0.005883,0.0,16.086,200000,410945.2942466636,210945.29424666357,2.0547264712333178
2021-07-03,-2,-1.3328440814977978,0.0,0.006057,0.0,16.188,200000,410945.2942466636,210945.29424666357,2.0547264712333178
2021-07-04,-2,-1.5827696109461322,0.0,0.006169,0.0,16.891,200000,410945.2942466636,210945.29424666357,2.0547264712333178
2021-07-05,-2,-1.2843355117180884,0.0,0.005957,0.0,15.974,200000,410945.2942466636,210945.29424666357,2.0547264712333178
2021-07-06,-1,-1.1889646216077816,34080717.71825042,0.006029,-12690.547039919202,16.191,200000,410945.2942466636,210945.29424666357,2.0547264712333178
2021-07-07,-2,-1.3592252353553316,0.0,0.005991,0.0,16.542,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-08,0,-0.49682066573625333,0.0,0.00574,0.0,14.806,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-09,0,-0.4515768808037885,0.0,0.005803,0.0,15.0,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-10,0,0.03926618241366021,0.0,0.005689,0.0,14.189,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-11,0,0.13786105773539198,0.0,0.005761,0.0,14.31,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-12,0,0.2297185088644824,0.0,0.005621,0.0,13.932,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-13,0,0.3603129080679284,0.0,0.005462,0.0,13.533,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-14,0,0.5191744798190456,0.0,0.005484,0.0,13.594,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-15,0,0.48027792963206795,0.0,0.005239,0.0,13.086,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-16,0,-0.8152589056556323,0.0,0.005015,0.0,13.447,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-17,0,0.3226259651579345,0.0,0.005169,0.0,13.168,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-18,0,0.1987984276868211,0.0,0.005114,0.0,13.166,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-19,0,-0.6866686802728367,0.0,0.004795,0.0,12.832,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-20,0,-0.5764229348765822,0.0,0.004455,0.0,11.871,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-21,0,-0.5986163480444794,0.0,0.004785,0.0,12.752,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-22,-2,-2.2036153886522194,0.0,0.004895,0.0,14.104,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-23,-2,-1.3479766415442622,0.0,0.005155,0.0,14.348,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-24,-2,-1.8447139216332948,0.0,0.005202,0.0,14.973,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-25,-2,-1.6817290679620926,0.0,0.005339,0.0,15.406,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-26,0,0.7421793789216431,0.0,0.005932,0.0,14.97,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-27,2,1.6250315190240665,0.0,0.006306,0.0,15.061,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-28,0,0.6143481413851407,0.0,0.006218,0.0,15.63,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-29,0,0.5397640582207932,0.0,0.006245,0.0,15.738,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-30,0,0.33876697002189654,0.0,0.006373,0.0,16.261,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-07-31,0,-0.13597519384335954,0.0,0.006315,0.0,16.587,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-01,0,0.5560282419027002,0.0,0.006225,0.0,15.775,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-02,0,0.20586477199023884,0.0,0.006227,0.0,16.115,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-03,0,0.03989528065968747,0.0,0.006138,0.0,16.069,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-04,0,0.5726781526172463,0.0,0.006376,0.0,16.277,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-05,0,0.8774112654164616,0.0,0.006532,0.0,16.365,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-06,2,3.065049400629219,0.0,0.007851,0.0,16.654,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-07,2,2.000508213957582,0.0,0.007848,0.0,17.348,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-08,2,2.650971728962261,0.0,0.008157,0.0,16.248,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-09,2,2.0466851218399866,0.0,0.008541,0.0,17.266,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-10,2,2.5665139886210526,0.0,0.009772,0.0,17.585,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-11,2,2.7365820297336656,0.0,0.011505,0.0,18.579,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-12,2,1.596460240091186,0.0,0.010991,0.0,19.844,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-13,2,1.766186193109875,0.0,0.012131,0.0,20.691,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-14,0,-0.05494353627920951,0.0,0.011825,0.0,26.469,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-15,0,0.24672876749188555,0.0,0.011787,0.0,24.905,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-16,0,0.32203627023607906,0.0,0.011304,0.0,23.452,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-17,0,0.0038831594354593554,0.0,0.010245,0.0,22.204,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-18,0,-0.3333225733160878,0.0,0.010253,0.0,23.343,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-19,0,-0.21829585820409012,0.0,0.010762,0.0,23.869,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-20,0,-0.12511351518781605,0.0,0.011314,0.0,24.498,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-21,0,-0.6031114295536101,0.0,0.010777,0.0,24.909,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-22,0,-0.7892956967626412,0.0,0.011033,0.0,26.022,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-23,0,-0.7705500693640377,0.0,0.011176,0.0,26.007,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-24,0,-0.5445639148206599,0.0,0.010591,0.0,23.651,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-25,0,-0.579650254010781,0.0,0.010917,0.0,24.268,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-26,0,-0.8384768883816515,0.0,0.00995,0.0,22.99,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-27,0,-0.8780065571682568,0.0,0.010566,0.0,24.65,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-28,0,-0.46156187594306797,0.0,0.011382,0.0,25.31,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-29,0,-0.5077656841967413,0.0,0.011022,0.0,24.8,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-30,-2,-1.2605809218898172,0.0,0.010465,0.0,26.54,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-08-31,-2,-1.6631254850008326,0.0,0.010549,0.0,28.13,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-09-01,-2,-1.5033691818798247,0.0,0.011023,0.0,29.07,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-09-02,0,-0.005071904281749198,0.0,0.012984,0.0,29.72,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-09-03,-1,-1.1244697379211412,16827992.227242094,0.012381,-6773.321578851897,30.76,200000,416694.7435309687,216694.74353096873,2.0834737176548437
2021-09-04,-2,-1.2698066424840013,0.0,0.012047,0.0,30.53,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-05,0,0.5546473104127361,0.0,0.013077,0.0,29.49,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-06,0,-0.23772837829248902,0.0,0.012305,0.0,29.23,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-07,-2,-1.9618352138232271,0.0,0.010046,0.0,27.27,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-08,-2,-1.6968002105309439,0.0,0.010142,0.0,27.5,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-09,-2,-2.4946472578867525,0.0,0.010196,0.0,31.26,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-10,-2,-1.9099498538370416,0.0,0.009741,0.0,29.14,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-11,-2,-1.8969323117730295,0.0,0.009819,0.0,30.54,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-12,-2,-1.8087347601641806,0.0,0.010011,0.0,32.06,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-13,-2,-1.4542862226278894,0.0,0.009609,0.0,29.98,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-14,-1,-1.1287596680880625,21325769.33460373,0.009865,-7050.225016282367,29.84,200000,420757.4289717316,220757.42897173163,2.103787144858658
2021-09-15,-1,-0.9983193491189999,21325769.33460373,0.010107,-7050.225016282367,30.46,200000,430289.4046608008,230289.40466080082,2.151447023304004
2021-09-16,-2,-1.2200248775749594,0.0,0.009743,0.0,30.94,200000,431114.42034846393,231114.42034846393,2.1555721017423197
2021-09-17,0,-0.8291445185551812,0.0,0.009506,0.0,28.82,200000,431114.42034846393,231114.42034846393,2.1555721017423197
2021-09-18,0,-0.631872413471597,0.0,0.009731,0.0,29.01,200000,431114.42034846393,231114.42034846393,2.1555721017423197
2021-09-19,0,-0.33778675925135637,0.0,0.009469,0.0,27.4,200000,431114.42034846393,231114.42034846393,2.1555721017423197
2021-09-20,0,-0.14148932045627743,0.0,0.008118,0.0,23.02,200000,431114.42034846393,231114.42034846393,2.1555721017423197
