date,statusList,zscore,CELRUSDT_position,CELRUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-02-22,-2,-1.5968731609382294,0.0,0.01997,0.0,267.5147,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-23,-2,-1.553685865520816,0.0,0.01633,0.0,231.3646,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-24,-2,-1.4996977674849814,0.0,0.01709,0.0,254.5056,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-25,-2,-1.2060641707874196,0.0,0.01726,0.0,234.9146,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-26,0,-0.967202536799828,0.0,0.0174,0.0,221.717,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-27,0,-0.4113546548539271,0.0,0.02175,0.0,225.3853,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-02-28,0,0.07216443591784126,0.0,0.02342,0.0,210.2138,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-03-01,0,-0.4347176293576035,0.0,0.02334,0.0,254.9637,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-03-02,0,-0.32305539541037837,0.0,0.02249,0.0,239.6841,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-03-03,0,0.009540686463695268,0.0,0.02477,0.0,240.5701,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-03-04,0,0.3247632751590178,0.0,0.02562,0.0,229.6369,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-03-05,0,0.9784585382239922,0.0,0.02889,0.0,225.4714,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-03-06,1,1.1431998945891115,-4100855.3937910753,0.02892,523.8802215572388,226.3814,200000,237193.4759768758,37193.47597687581,1.185967379884379
2021-03-07,1,0.8406516594640528,-4100855.3937910753,0.028,523.8802215572388,240.11,200000,240612.83102425872,40612.83102425872,1.2030641551212935
2021-03-08,2,1.4045233523210396,0.0,0.03044,0.0,240.5509,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-09,0,0.8202144817572384,0.0,0.03332,0.0,293.2052,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-10,0,0.8890806320838885,0.0,0.0322,0.0,278.4499,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-11,0,0.9801854181731319,0.0,0.03468,0.0,290.0301,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-12,2,2.3051569268645333,0.0,0.04197,0.0,263.2201,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-13,2,2.1993465377016888,0.0,0.04653,0.0,276.2822,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-14,2,2.6862093370205002,0.0,0.05433,0.0,263.238,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-15,2,2.613775903436576,0.0,0.05877,0.0,254.5144,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-16,2,1.8183911776046806,0.0,0.05398,0.0,258.5352,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-17,2,1.216561523206457,0.0,0.0507,0.0,269.7896,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-18,1,1.1962719483275812,-2345960.78902667,0.0503,451.281572730324,261.4816,200000,236003.65537608298,36003.655376082985,1.1800182768804148
2021-03-19,2,1.4021744567459042,0.0,0.05486,0.0,262.935,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-20,2,1.5759095816581281,0.0,0.0598,0.0,264.3023,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-21,2,2.2993303667411777,0.0,0.07533,0.0,264.6513,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-22,2,2.2030216972593717,0.0,0.07739,0.0,254.7976,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-23,2,1.8053409352816527,0.0,0.07573,0.0,255.4646,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-24,2,1.5387483660206003,0.0,0.07258,0.0,248.5236,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-25,2,1.3401769297317767,0.0,0.06771,0.0,233.9466,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-26,0,0.9969131002023944,0.0,0.06974,0.0,255.2105,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-27,2,1.7692567137340183,0.0,0.09207,0.0,269.2234,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-28,2,1.4345142089268135,0.0,0.08853,0.0,268.4263,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-29,1,1.1406318680379322,-1414704.1394677921,0.08696,446.86913966707186,275.2991,200000,246045.34393623838,46045.34393623838,1.230226719681192
2021-03-30,1,0.7731213475506764,-1414704.1394677921,0.09202,446.86913966707186,311.2962,200000,269289.739989455,69289.73998945497,1.346448699947275
2021-03-31,1,0.3844140996121596,-1414704.1394677921,0.08345,446.86913966707186,302.3724,200000,253177.954685655,53177.954685654986,1.2658897734282748
2021-04-01,0,-0.40818041101721886,0.0,0.0794,0.0,334.7991,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-02,0,-0.5317609926969383,0.0,0.07996,0.0,338.2932,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-03,0,-0.6360797423851944,0.0,0.0752,0.0,321.9497,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-04,0,-0.9183590347267082,0.0,0.07657,0.0,348.8617,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-05,-2,-1.257540448102425,0.0,0.07465,0.0,368.0263,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-06,-2,-1.8572936107134306,0.0,0.0689,0.0,403.3648,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-07,-2,-1.8661756502535802,0.0,0.06177,0.0,375.5538,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-08,-2,-1.6078714020730132,0.0,0.07191,0.0,418.7048,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-09,-2,-1.7951466318590203,0.0,0.0676,0.0,453.9937,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-10,-2,-1.7011281157304015,0.0,0.06543,0.0,471.2975,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-11,-2,-1.7222891007232113,0.0,0.0635,0.0,525.9275,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-12,-2,-1.7148373763261024,0.0,0.06171,0.0,596.7104,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-13,-2,-1.4293249828300072,0.0,0.06128,0.0,551.6442,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-14,-1,-1.0316503490387712,1428503.2628415977,0.07307,-189.77687177594404,550.0182,200000,208761.46683167107,8761.466831671074,1.0438073341583554
2021-04-15,-1,-0.8913976214180525,1428503.2628415977,0.07392,-189.77687177594404,541.8824,200000,208431.70793169172,8431.707931691722,1.0421585396584585
2021-04-16,-1,-0.8451472116790222,1428503.2628415977,0.06835,-189.77687177594404,508.2743,200000,194096.9046733309,-5903.095326669107,0.9704845233666545
2021-04-17,-1,-0.7637451328803306,1428503.2628415977,0.06977,-189.77687177594404,514.6861,200000,197342.19065301897,-2657.8093469810265,0.9867109532650948
2021-04-18,-1,-0.8612943735052783,1428503.2628415977,0.06052,-189.77687177594404,481.4367,200000,177818.56835130713,-22181.431648692873,0.8890928417565356
2021-04-19,-1,-1.1493065131851596,1428503.2628415977,0.05361,-189.77687177594404,504.0322,200000,172235.71411128502,-27764.285888714978,0.8611785705564251
2021-04-20,-2,-1.3210913232255501,0.0,0.0556,0.0,586.3635,200000,240614.91617127205,40614.91617127205,1.2030745808563603
2021-04-21,-2,-1.216288066234437,0.0,0.05181,0.0,543.6327,200000,240614.91617127205,40614.91617127205,1.2030745808563603
2021-04-22,-1,-1.0338392958953073,2368257.048929843,0.0508,-238.11890617298556,505.2411,200000,240614.91617127205,40614.91617127205,1.2030745808563603
2021-04-23,-2,-1.212166541828784,0.0,0.04839,0.0,526.5357,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-04-24,-2,-1.3552625732121264,0.0,0.04273,0.0,496.992,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-04-25,-2,-1.335839896625063,0.0,0.0434,0.0,505.0,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-04-26,0,-0.3459220594032275,0.0,0.05946,0.0,535.33,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-04-27,0,0.08466765516521076,0.0,0.06797,0.0,568.78,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-04-28,0,-0.14172726396343518,0.0,0.06295,0.0,562.78,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-04-29,0,-0.6307695287429285,0.0,0.06065,0.0,599.7,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-04-30,0,-0.28711272183529946,0.0,0.06589,0.0,622.65,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-01,0,0.36732807310073556,0.0,0.07209,0.0,620.0,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-02,0,0.1652922240841838,0.0,0.07056,0.0,621.78,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-03,0,-0.6214670417458895,0.0,0.06767,0.0,676.15,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-04,0,-0.8167219114069492,0.0,0.05819,0.0,609.3,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-05,0,-0.7632931835088693,0.0,0.06199,0.0,651.1,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-06,0,-0.9556407561646665,0.0,0.05798,0.0,633.99,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-07,0,-0.8229238766570682,0.0,0.0579,0.0,624.3,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-08,-2,-1.2100161640838354,0.0,0.05669,0.0,646.1,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-09,-2,-1.4031130201158284,0.0,0.05555,0.0,661.74,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-10,-2,-1.9185998357802487,0.0,0.04735,0.0,631.1,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-11,-2,-1.6538938470298332,0.0,0.05076,0.0,671.91,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-12,-2,-1.7846427986197928,0.0,0.04163,0.0,594.65,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-13,-2,-1.3643692193501626,0.0,0.0423,0.0,571.1,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-14,0,-0.8697609658170523,0.0,0.04888,0.0,602.61,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-15,0,0.39395892842653374,0.0,0.05697,0.0,563.41,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-16,0,-0.06670679275553276,0.0,0.05263,0.0,564.32,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-17,0,-0.05084830699883684,0.0,0.04721,0.0,512.07,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-18,2,2.519719861365316,0.0,0.06791,0.0,507.88,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-19,2,2.6609757399324305,0.0,0.0502,0.0,334.8,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-20,2,1.3165995301998017,0.0,0.04892,0.0,391.17,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-21,0,0.9295959366215233,0.0,0.03814,0.0,326.01,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-22,0,0.8703685261501071,0.0,0.03476,0.0,299.76,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-23,0,0.2125499482429126,0.0,0.02663,0.0,260.72,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-24,0,0.3714978623724734,0.0,0.03666,0.0,345.64,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-25,0,0.34513104240640813,0.0,0.0364,0.0,343.18,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-26,1,1.177856879320495,-2620315.4317134065,0.04797,331.51316399222515,379.16,200000,251393.0625185842,51393.06251858419,1.256965312592921
2021-05-27,2,1.8099319261366493,0.0,0.05445,0.0,369.67,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-05-28,2,1.413633375865225,0.0,0.0467,0.0,328.82,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-05-29,2,1.281853232436627,0.0,0.04346,0.0,305.04,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-05-30,0,0.9537573493436011,0.0,0.0444,0.0,325.57,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-05-31,0,0.6594214331755875,0.0,0.04622,0.0,353.33,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-06-01,0,0.17364436112829057,0.0,0.04387,0.0,362.39,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-06-02,0,-0.4987179411553676,0.0,0.0438,0.0,401.54,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-06-03,0,-0.41964053473794594,0.0,0.04846,0.0,428.48,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-06-04,0,-0.610835932233379,0.0,0.04314,0.0,390.7,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-06-05,0,-0.9806906675072299,0.0,0.04112,0.0,390.08,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-06-06,-1,-1.1393475056269293,3299936.3933200445,0.04114,-344.8032489807397,393.73,200000,271518.7664423733,71518.76644237328,1.3575938322118664
2021-06-07,-1,-1.0790626016591425,3299936.3933200445,0.03709,-344.8032489807397,357.96,200000,245820.411833386,45820.411833385995,1.22910205916693
2021-06-08,-1,-1.114214863397534,3299936.3933200445,0.03589,-344.8032489807397,352.5,200000,239977.86242196715,39977.86242196715,1.1998893121098357
2021-06-09,-1,-0.8259782970371113,3299936.3933200445,0.0394,-344.8032489807397,375.54,200000,259504.90601903672,59504.906019036716,1.2975245300951836
2021-06-10,-1,-1.0214615822841124,3299936.3933200445,0.03544,-344.8032489807397,351.94,200000,238299.8012255439,38299.801225543895,1.1914990061277195
2021-06-11,-1,-1.0433628469888552,3299936.3933200445,0.03423,-344.8032489807397,345.75,200000,232172.54607843584,32172.546078435844,1.1608627303921792
2021-06-12,-2,-1.2366077199846228,0.0,0.03268,0.0,343.7,200000,282185.7217833545,82185.72178335447,1.4109286089167723
2021-06-13,-1,-1.1287423159750662,4025473.919876669,0.03505,-385.7103906278765,365.8,200000,282185.7217833545,82185.72178335447,1.4109286089167723
2021-06-14,-1,-0.7942022603909255,4025473.919876669,0.03741,-385.7103906278765,370.19,200000,293379.1088491198,93379.1088491198,1.466895544245599
2021-06-15,-1,-0.639272225599595,4025473.919876669,0.03757,-385.7103906278765,366.48,200000,292592.1991270706,92592.1991270706,1.462960995635353
2021-06-16,0,0.0021899032531493613,0.0,0.03875,0.0,347.22,200000,260124.96922194486,60124.96922194486,1.3006248461097243
2021-06-17,0,-0.30112407954164944,0.0,0.03733,0.0,352.85,200000,260124.96922194486,60124.96922194486,1.3006248461097243
2021-06-18,0,-0.3671979622062064,0.0,0.03503,0.0,337.16,200000,260124.96922194486,60124.96922194486,1.3006248461097243
2021-06-19,0,-0.06952466106414125,0.0,0.03531,0.0,334.01,200000,260124.96922194486,60124.96922194486,1.3006248461097243
2021-06-20,0,-0.1373512828445638,0.0,0.03531,0.0,339.08,200000,260124.96922194486,60124.96922194486,1.3006248461097243
2021-06-21,-1,-1.013657873686939,4853077.783991508,0.0268,-480.36077932845484,270.76,200000,260124.96922194486,60124.96922194486,1.3006248461097243
2021-06-22,-2,-1.6811196541236901,0.0,0.0248,0.0,262.1,200000,265671.2004409435,65671.20044094347,1.3283560022047174
2021-06-23,0,-0.9657411456172628,0.0,0.02901,0.0,296.25,200000,265671.2004409435,65671.20044094347,1.3283560022047174
2021-06-24,-2,-1.8493145660305956,0.0,0.02866,0.0,308.62,200000,265671.2004409435,65671.20044094347,1.3283560022047174
2021-06-25,-2,-1.868216406356417,0.0,0.02563,0.0,280.81,200000,265671.2004409435,65671.20044094347,1.3283560022047174
2021-06-26,-2,-1.8817188634194912,0.0,0.02503,0.0,279.65,200000,265671.2004409435,65671.20044094347,1.3283560022047174
2021-06-27,-2,-1.4350759128351591,0.0,0.02646,0.0,290.87,200000,265671.2004409435,65671.20044094347,1.3283560022047174
2021-06-28,-1,-1.1134422239896327,4969532.368891573,0.02673,-458.05379386369566,290.0,200000,265671.2004409435,65671.20044094347,1.3283560022047174
2021-06-29,0,0.3300958904711286,0.0,0.03028,0.0,300.79,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-06-30,0,-0.3061284899685649,0.0,0.02937,0.0,303.71,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-07-01,0,-0.8217852600897124,0.0,0.02681,0.0,287.43,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-07-02,0,-0.8744115442222815,0.0,0.02664,0.0,287.17,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-07-03,0,-0.5328658940787047,0.0,0.02826,0.0,298.13,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-07-04,0,-0.5065023319341133,0.0,0.02911,0.0,307.62,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-07-05,-2,-1.2104001716727797,0.0,0.02702,0.0,302.02,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-07-06,0,-0.8658356688654191,0.0,0.02924,0.0,319.92,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-07-07,0,0.22550140652514825,0.0,0.03168,0.0,327.51,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-07-08,0,-0.6140956075002113,0.0,0.02861,0.0,310.14,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-07-09,-1,-1.112437234816875,4438101.069599433,0.0285,-398.89583551541784,317.09,200000,252971.76096716768,52971.76096716768,1.2648588048358385
2021-07-10,-2,-1.3501599471479813,0.0,0.02813,0.0,316.12,200000,254226.92940246954,54226.92940246954,1.2711346470123477
2021-07-11,0,0.37552663843822104,0.0,0.03042,0.0,322.16,200000,254226.92940246954,54226.92940246954,1.2711346470123477
2021-07-12,0,-0.7134609613796211,0.0,0.02872,0.0,316.12,200000,254226.92940246954,54226.92940246954,1.2711346470123477
2021-07-13,-1,-1.0822680061586847,4602225.369342316,0.02762,-411.4503291941308,308.94,200000,254226.92940246954,54226.92940246954,1.2711346470123477
2021-07-14,-2,-1.51322055800656,0.0,0.02708,0.0,309.4,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-15,-2,-2.927516765108774,0.0,0.02492,0.0,316.11,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-16,-2,-2.7550913247809765,0.0,0.02277,0.0,302.88,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-17,-2,-1.9970746869525358,0.0,0.02324,0.0,300.52,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-18,0,-0.5365699481992905,0.0,0.02615,0.0,302.1,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-19,-2,-1.481970302905168,0.0,0.02228,0.0,280.54,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-20,-2,-1.4605322456655891,0.0,0.02074,0.0,264.44,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-21,-2,-1.2625248221423873,0.0,0.0231,0.0,293.26,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-22,0,-0.19834253378313194,0.0,0.02514,0.0,293.36,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-23,0,-0.27109363684288684,0.0,0.02537,0.0,299.27,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-24,0,-0.03788781317592288,0.0,0.02589,0.0,301.56,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-25,0,0.9756327766800408,0.0,0.02795,0.0,302.56,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-26,0,0.36657922484318073,0.0,0.02686,0.0,304.0,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-27,0,0.670274411698933,0.0,0.02808,0.0,313.48,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-28,0,0.5463857570070344,0.0,0.0278,0.0,313.8,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-29,2,1.5560994373613504,0.0,0.03011,0.0,317.03,200000,256901.39825334368,56901.39825334368,1.2845069912667184
2021-07-30,1,1.0979911363977073,-4298885.512940825,0.02988,398.1979636886101,322.58,200000,256901.3982533437,56901.39825334371,1.2845069912667184
2021-07-31,2,1.941928550487269,0.0,0.0328,0.0,332.38,200000,265551.80390698253,65551.80390698253,1.3277590195349127
2021-08-01,1,1.0421661979778376,-4287242.5558117945,0.03097,399.2179619155455,332.59,200000,265551.80390698253,65551.80390698253,1.3277590195349127
2021-08-02,2,1.280550917063094,0.0,0.03151,0.0,330.55,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-03,0,0.7745926003350081,0.0,0.02982,0.0,323.43,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-04,0,0.7742495450686294,0.0,0.03106,0.0,334.77,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-05,2,1.8250716316009867,0.0,0.0342,0.0,337.91,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-06,2,1.777933938756086,0.0,0.03501,0.0,342.39,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-07,2,2.0035910912784076,0.0,0.03794,0.0,356.18,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-08,2,1.6504201650315165,0.0,0.03598,0.0,341.79,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-09,2,2.5550464215861375,0.0,0.04145,0.0,354.32,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-10,2,1.8807406699106664,0.0,0.04202,0.0,371.92,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-11,2,1.9774909981250803,0.0,0.04574,0.0,390.96,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-12,2,1.380734616013387,0.0,0.04343,0.0,385.66,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-13,2,1.272660243221784,0.0,0.04635,0.0,410.76,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-14,2,2.0700518281058455,0.0,0.05102,0.0,408.67,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-15,2,1.3412906479353397,0.0,0.04903,0.0,414.05,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-16,0,0.5297237896780995,0.0,0.0458,0.0,415.72,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-17,0,-0.13152945596517995,0.0,0.04175,0.0,401.8,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-18,0,-0.06675587711700944,0.0,0.04163,0.0,396.15,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-19,0,-0.2435297668464152,0.0,0.04487,0.0,431.27,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-20,0,-0.5293779024697091,0.0,0.04621,0.0,454.93,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-21,0,-0.49874958535818326,0.0,0.04603,0.0,448.74,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-22,0,0.8023498705599925,0.0,0.05145,0.0,448.68,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-23,-1,-1.1736179127847697,2719997.160654268,0.04939,-269.1873918260616,499.06,200000,268681.3195294286,68681.31952942861,1.343406597647143
2021-08-24,-2,-1.9259402057927184,0.0,0.04391,0.0,471.62,200000,276200.40193810686,76200.40193810686,1.3810020096905342
2021-08-25,-2,-1.88540759576305,0.0,0.04609,0.0,503.19,200000,276200.40193810686,76200.40193810686,1.3810020096905342
2021-08-26,-2,-1.978911052664619,0.0,0.04212,0.0,478.1,200000,276200.40193810686,76200.40193810686,1.3810020096905342
2021-08-27,-2,-1.388282096115365,0.0,0.04563,0.0,494.5,200000,276200.40193810686,76200.40193810686,1.3810020096905342
2021-08-28,-1,-1.1823222500970774,3045208.400640649,0.04535,-284.0399032683123,486.2,200000,276200.40193810686,76200.40193810686,1.3810020096905342
2021-08-29,-1,-1.1780693177453276,3045208.400640649,0.04412,-284.0399032683123,479.7,200000,270608.53623407485,70608.53623407485,1.3530426811703742
2021-08-30,-1,-0.43561095769208596,3045208.400640649,0.04568,-284.0399032683123,460.3,200000,269848.68721566896,69848.68721566896,1.3492434360783447
2021-08-31,0,0.05776406200500435,0.0,0.04812,0.0,463.9,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-01,2,1.5006762917373218,0.0,0.05832,0.0,489.4,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-02,0,0.704316378330071,0.0,0.05353,0.0,483.7,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-03,0,0.758570816793564,0.0,0.05353,0.0,488.5,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-04,0,0.7998452704915785,0.0,0.05424,0.0,497.7,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-05,2,1.3824584640758146,0.0,0.05783,0.0,504.8,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-06,2,1.3635896489833361,0.0,0.05737,0.0,496.1,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-07,0,0.41663114976132665,0.0,0.04477,0.0,418.7,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-08,2,2.8901241262755977,0.0,0.05883,0.0,415.0,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-09,2,2.7654528859948706,0.0,0.06483,0.0,421.3,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-10,2,1.7138713256808684,0.0,0.0565,0.0,401.4,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-11,2,2.245014380140769,0.0,0.06478,0.0,405.1,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-12,2,2.9993352924909593,0.0,0.08624,0.0,416.3,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-13,2,2.228175261483503,0.0,0.07966,0.0,399.1,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-14,2,2.518269760201863,0.0,0.09757,0.0,414.3,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-15,2,1.790259498080129,0.0,0.0935,0.0,431.3,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-16,2,2.0295149457430957,0.0,0.104,0.0,424.3,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-17,2,2.389244290800542,0.0,0.11953,0.0,406.6,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-18,2,1.7812541853228865,0.0,0.11271,0.0,410.7,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-19,2,1.2460824687264935,0.0,0.10201,0.0,408.6,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-20,1,1.0438592598574779,-1472685.2457494868,0.08876,359.0100038800452,364.1,200000,261431.08482544892,61431.084825448925,1.3071554241272447
2021-09-21,1,0.91480303449005,-1472685.2457494868,0.08324,359.0100038800452,344.4,200000,246229.36519247483,46229.36519247483,1.2311468259623741
2021-09-22,2,1.47825747445547,0.0,0.10953,0.0,379.0,200000,286669.50832185306,86669.50832185306,1.4333475416092654
2021-09-23,2,2.175697363059327,0.0,0.13922,0.0,383.5,200000,286669.50832185306,86669.50832185306,1.4333475416092654
