date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-02-28,0,0.8186675597412447,0.0,0.02168,0.0,3.13475,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-01,0,0.42702909164775804,0.0,0.02207,0.0,3.28194,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-02,-2,-1.4428602696265267,0.0,0.02071,0.0,3.70038,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-03,-2,-1.729770447750028,0.0,0.0211,0.0,3.99035,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-04,-2,-2.318690583441659,0.0,0.02055,0.0,4.45092,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-05,0,-0.7641962270524785,0.0,0.02328,0.0,4.12896,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-06,0,-0.971196844956953,0.0,0.02257,0.0,4.15675,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-07,0,-0.7837051547129856,0.0,0.02394,0.0,4.33521,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-08,-2,-1.5083310671258379,0.0,0.02414,0.0,4.92836,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-09,-2,-1.2170087568096095,0.0,0.02691,0.0,5.36426,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-10,-2,-1.5991625644085508,0.0,0.02952,0.0,6.49261,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-11,-2,-1.3568626820358851,0.0,0.03248,0.0,7.03079,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-12,-2,-1.4815080086056367,0.0,0.03015,0.0,6.92649,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-13,0,-0.6404291633647334,0.0,0.0343,0.0,6.83,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-14,-2,-1.2007994406664086,0.0,0.03254,0.0,7.33788,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-15,0,0.9563381983817716,0.0,0.0428,0.0,6.75292,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-16,2,1.8981116544550263,0.0,0.05222,0.0,7.02166,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-17,2,1.3255672924773996,0.0,0.05506,0.0,7.87,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-18,0,0.46079657719621114,0.0,0.05155,0.0,8.40472,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-19,1,1.0157867926672681,-1968350.4305182772,0.05399,12943.759157012873,8.21023,200000,212542.4794873636,12542.479487363598,1.062712397436818
2021-03-20,1,0.4727015109584616,-1968350.4305182772,0.04972,12943.759157012873,8.30181,200000,205323.01261264976,5323.0126126497635,1.026615063063249
2021-03-21,0,-0.10277874102963473,0.0,0.05201,0.0,9.62516,200000,190330.63249090518,-9669.367509094824,0.9516531624545259
2021-03-22,0,-0.9549576302189312,0.0,0.04595,0.0,10.00622,200000,190330.63249090518,-9669.367509094824,0.9516531624545259
2021-03-23,-2,-1.8767085961263363,0.0,0.04504,0.0,12.9,200000,190330.63249090518,-9669.367509094824,0.9516531624545259
2021-03-24,-2,-1.3710095964112814,0.0,0.0438,0.0,11.2236,200000,190330.63249090518,-9669.367509094824,0.9516531624545259
2021-03-25,-2,-1.835275116725125,0.0,0.04063,0.0,13.12322,200000,190330.63249090518,-9669.367509094824,0.9516531624545259
2021-03-26,-1,-1.168479343692571,2027814.1113456762,0.04693,-7542.440999345549,12.61731,200000,190330.63249090518,-9669.367509094824,0.9516531624545259
2021-03-27,-1,-0.926385920315375,2027814.1113456762,0.0461,-7542.440999345549,11.81375,200000,182586.74288905418,-17413.257110945822,0.9129337144452709
2021-03-28,0,0.23645037597419377,0.0,0.06858,0.0,12.86302,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-03-29,0,-0.07851056036333906,0.0,0.06496,0.0,13.13282,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-03-30,0,-0.004959166746760765,0.0,0.0652,0.0,12.88211,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-03-31,0,-0.027897279302507513,0.0,0.06232,0.0,12.32709,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-04-01,0,0.4132862682667544,0.0,0.06505,0.0,11.51814,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-04-02,0,0.36959359710901907,0.0,0.06568,0.0,11.67188,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-04-03,0,0.06694695611181639,0.0,0.06045,0.0,11.39042,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-04-04,2,1.8279683232840516,0.0,0.09,0.0,11.78727,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-04-05,2,3.6376256411944348,0.0,0.16143,0.0,11.60442,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-04-06,2,2.022101650063032,0.0,0.12899,0.0,11.71977,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-04-07,1,1.0897612859713215,-682194.1026786,0.10868,6033.745540590204,12.2877,200000,148281.7101582205,-51718.28984177951,0.7414085507911025
2021-04-08,2,2.1985225472056555,0.0,0.16899,0.0,12.91336,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-09,2,1.4236073154761433,0.0,0.14176,0.0,12.63749,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-10,2,1.2134668018165364,0.0,0.13568,0.0,12.37453,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-11,2,1.3521615509019107,0.0,0.14642,0.0,12.19659,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-12,0,0.9118137644182671,0.0,0.13076,0.0,12.13286,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-13,0,0.6211243616365091,0.0,0.12438,0.0,12.42308,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-14,0,0.8085573082370854,0.0,0.13306,0.0,12.14722,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-15,0,0.5474354424067789,0.0,0.12981,0.0,12.5658,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-16,0,0.3754624284517759,0.0,0.14225,0.0,14.20003,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-17,0,0.46750776866491595,0.0,0.13962,0.0,13.28915,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-18,0,0.13708435395344612,0.0,0.11485,0.0,11.76513,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-19,0,-0.06302662886367798,0.0,0.102,0.0,10.79894,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-20,0,-0.4209137074275751,0.0,0.10363,0.0,11.75186,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-21,0,-0.4998485538326964,0.0,0.098,0.0,11.01359,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-22,0,-0.8398297616332374,0.0,0.08429,0.0,9.90408,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-23,-2,-1.366762526068228,0.0,0.07999,0.0,9.94528,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-24,-2,-1.374543153971031,0.0,0.07019,0.0,8.66017,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-25,-1,-1.1035642296952717,1192661.9764604988,0.07783,-10125.98250550023,9.167,200000,185649.76325584122,-14350.236744158785,0.9282488162792061
2021-04-26,-1,-0.47066221810142267,1192661.9764604988,0.09973,-10125.98250550023,10.759,200000,227889.6246890825,27889.6246890825,1.1394481234454126
2021-04-27,0,0.7175283478807192,0.0,0.1236,0.0,11.265,200000,152305.93588978364,-47694.064110216364,0.7615296794489181
2021-04-28,2,2.153020886177416,0.0,0.14151,0.0,11.041,200000,152305.93588978364,-47694.064110216364,0.7615296794489181
2021-04-29,2,1.3425345157176125,0.0,0.12896,0.0,10.896,200000,152305.93588978364,-47694.064110216364,0.7615296794489181
2021-04-30,1,1.0973375275281287,-588690.2283927939,0.12936,6809.099422826522,11.184,200000,152305.93588978364,-47694.064110216364,0.7615296794489181
2021-05-01,1,0.8079405658437445,-588690.2283927939,0.12723,6809.099422826522,11.485,200000,153101.56462957777,-46898.43537042223,0.7655078231478889
2021-05-02,2,1.512411117462455,0.0,0.13354,0.0,10.946,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-03,0,0.5504708054390665,0.0,0.12537,0.0,11.498,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-04,0,0.2355352079836749,0.0,0.1065,0.0,10.211,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-05,0,0.1723982066899164,0.0,0.11368,0.0,10.992,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-06,0,-0.002475121266261981,0.0,0.10978,0.0,10.868,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-07,0,-0.4202842226812836,0.0,0.10888,0.0,11.507,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-08,0,-0.9780282929941038,0.0,0.10555,0.0,12.297,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-09,0,-0.7048495533284735,0.0,0.10691,0.0,11.956,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-10,0,-0.4370904352549604,0.0,0.09827,0.0,10.491,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-11,0,-0.48663257542216365,0.0,0.10109,0.0,10.842,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-12,-1,-1.0018009315975853,992682.6628608494,0.07877,-8536.420671784837,9.16,200000,156387.22670709822,-43612.77329290178,0.7819361335354911
2021-05-13,-1,-0.9320384594312541,992682.6628608494,0.08584,-8536.420671784837,9.78,200000,168698.07395003102,-31301.926049968984,0.843490369750155
2021-05-14,-1,-0.7685817161910282,992682.6628608494,0.091,-8536.420671784837,10.005,200000,175741.01114154462,-24258.988858455385,0.8787050557077231
2021-05-15,-1,-1.00881290544116,992682.6628608494,0.08231,-8536.420671784837,9.338,200000,161420.80621320332,-38579.19378679668,0.8071040310660166
2021-05-16,-1,-0.9806952931200287,992682.6628608494,0.08309,-8536.420671784837,9.433,200000,163006.05865405436,-36993.94134594564,0.8150302932702718
2021-05-17,-2,-1.5887762748632885,0.0,0.07467,0.0,9.688,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-18,-2,-1.5006463195233795,0.0,0.07537,0.0,9.775,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-19,-2,-1.3320113028475127,0.0,0.04546,0.0,5.844,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-20,-2,-1.64059199498126,0.0,0.0522,0.0,7.287,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-21,-2,-1.7375839496538579,0.0,0.04295,0.0,6.362,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-22,-2,-2.263051336882741,0.0,0.03999,0.0,6.884,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-23,-2,-1.980660197249696,0.0,0.03438,0.0,5.902,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-24,0,-0.9343155158673233,0.0,0.04799,0.0,6.756,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-25,0,-0.8909121456752386,0.0,0.04864,0.0,6.896,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-26,0,-0.7187120533978494,0.0,0.05483,0.0,7.647,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-27,0,0.035195400803549465,0.0,0.06268,0.0,7.879,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-28,0,0.1969713262868958,0.0,0.05315,0.0,6.557,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-29,0,-0.2938270906387552,0.0,0.04764,0.0,6.342,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-30,0,-0.14652336748856293,0.0,0.04941,0.0,6.512,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-05-31,0,-0.1680182822351178,0.0,0.0532,0.0,7.106,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-06-01,0,-0.8185757225615142,0.0,0.0511,0.0,7.504,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-06-02,-1,-1.0567735626216859,1597254.6063083862,0.05164,-10382.959198107385,7.944,200000,164964.45573953012,-35035.54426046988,0.8248222786976507
2021-06-03,-2,-1.7412408342223589,0.0,0.05505,0.0,9.573,200000,176431.65806573542,-23568.34193426458,0.8821582903286771
2021-06-04,-2,-1.8184755868804838,0.0,0.0487,0.0,8.841,200000,176431.65806573542,-23568.34193426458,0.8821582903286771
2021-06-05,-2,-1.6861491941076574,0.0,0.04927,0.0,8.95,200000,176431.65806573542,-23568.34193426458,0.8821582903286771
2021-06-06,0,-0.7462313773047562,0.0,0.05515,0.0,8.844,200000,176431.65806573542,-23568.34193426458,0.8821582903286771
2021-06-07,-2,-1.440229542560382,0.0,0.048,0.0,8.729,200000,176431.65806573542,-23568.34193426458,0.8821582903286771
2021-06-08,-1,-1.14349004960962,1749272.8342825244,0.05043,-9889.666931935843,8.92,200000,176431.65806573542,-23568.34193426458,0.8821582903286771
2021-06-09,0,1.2427641372135338,0.0,0.07322,0.0,9.385,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-10,0,0.93937132314133,0.0,0.06629,0.0,8.732,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-11,0,0.02067146017341369,0.0,0.05394,0.0,7.943,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-12,0,-0.030360564315659956,0.0,0.05305,0.0,7.808,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-13,0,-0.30531049061947196,0.0,0.05724,0.0,8.771,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-14,0,-0.5732721145442627,0.0,0.05663,0.0,9.062,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-15,0,-0.4302469097577282,0.0,0.05646,0.0,8.915,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-16,0,-0.846274701541317,0.0,0.05289,0.0,8.973,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-17,-2,-1.267320033644897,0.0,0.05197,0.0,9.519,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-18,-2,-1.2292083773505424,0.0,0.04856,0.0,9.011,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-19,-1,-1.0309564417844301,1463753.8914950946,0.04822,-8010.692616943987,8.811,200000,141164.42529578693,-58835.57470421307,0.7058221264789346
2021-06-20,-1,-0.5796335406775076,1463753.8914950946,0.05012,-8010.692616943987,8.7,200000,143056.3708091468,-56943.629190853186,0.7152818540457341
2021-06-21,-1,-0.6211754324385773,1463753.8914950946,0.03702,-8010.692616943987,6.518,200000,106401.86354038931,-93598.13645961069,0.5320093177019465
2021-06-22,-1,-0.8872840068121853,1463753.8914950946,0.03522,-8010.692616943987,6.488,200000,103526.78575718982,-96473.21424281018,0.517633928785949
2021-06-23,-1,-0.43016183896857735,1463753.8914950946,0.03983,-8010.692616943987,6.918,200000,113719.28902226812,-86280.71097773188,0.5685964451113406
2021-06-24,-1,-0.7087965263592321,1463753.8914950946,0.04062,-8010.692616943987,7.304,200000,117967.78194668963,-82032.21805331037,0.5898389097334482
2021-06-25,-1,-1.0536417046682773,1463753.8914950946,0.03534,-8010.692616943987,6.677,200000,105216.45712877164,-94783.54287122836,0.5260822856438582
2021-06-26,-1,-0.8519063860139757,1463753.8914950946,0.03531,-8010.692616943987,6.557,200000,104211.26139799351,-95788.73860200649,0.5210563069899676
2021-06-27,-1,-0.8379445530560459,1463753.8914950946,0.03726,-8010.692616943987,6.918,200000,109957.44152112573,-90042.55847887427,0.5497872076056287
2021-06-28,-1,-0.7254162865108772,1463753.8914950946,0.0378,-8010.692616943987,6.929,200000,110835.98624131946,-89164.01375868054,0.5541799312065974
2021-06-29,-1,-0.518545320959991,1463753.8914950946,0.03963,-8010.692616943987,7.122,200000,115060.71953782567,-84939.28046217433,0.5753035976891283
2021-06-30,0,0.031046769281871497,0.0,0.04022,0.0,6.917,200000,137702.2046112558,-62297.79538874421,0.688511023056279
2021-07-01,0,0.11057954804547895,0.0,0.0365,0.0,6.297,200000,137702.2046112558,-62297.79538874421,0.688511023056279
2021-07-02,0,0.16363994934882586,0.0,0.03592,0.0,6.243,200000,137702.2046112558,-62297.79538874421,0.688511023056279
2021-07-03,0,0.4302642901271015,0.0,0.03626,0.0,6.272,200000,137702.2046112558,-62297.79538874421,0.688511023056279
2021-07-04,0,0.5776930613263835,0.0,0.03664,0.0,6.34,200000,137702.2046112558,-62297.79538874421,0.688511023056279
2021-07-05,2,2.8556298394459656,0.0,0.03767,0.0,5.938,200000,137702.2046112558,-62297.79538874421,0.688511023056279
2021-07-06,2,1.6476068978619303,0.0,0.0372,0.0,6.123,200000,137702.2046112558,-62297.79538874421,0.688511023056279
2021-07-07,1,1.086875968625652,-1813780.3557857717,0.03796,10810.347355256381,6.369,200000,137702.2046112558,-62297.79538874421,0.688511023056279
2021-07-08,1,0.5385092171585739,-1813780.3557857717,0.0358,10810.347355256381,6.137,200000,131276.43845633903,-68723.56154366097,0.6563821922816951
2021-07-09,2,3.293334108165678,0.0,0.04307,0.0,6.069,200000,150213.72643589796,-49786.27356410204,0.7510686321794898
2021-07-10,2,2.230707374390567,0.0,0.04061,0.0,5.9,200000,150213.72643589796,-49786.27356410204,0.7510686321794898
2021-07-11,2,2.8525838494137306,0.0,0.046,0.0,5.94,200000,150213.72643589796,-49786.27356410204,0.7510686321794898
2021-07-12,2,3.023693871462712,0.0,0.04884,0.0,5.56,200000,150213.72643589796,-49786.27356410204,0.7510686321794898
2021-07-13,2,2.8811994819619238,0.0,0.0516,0.0,5.284,200000,150213.72643589796,-49786.27356410204,0.7510686321794898
2021-07-14,2,2.1844886371270156,0.0,0.04923,0.0,5.166,200000,150213.72643589796,-49786.27356410204,0.7510686321794898
2021-07-15,2,1.8266727658519946,0.0,0.0461,0.0,4.876,200000,150213.72643589796,-49786.27356410204,0.7510686321794898
2021-07-16,2,1.4148172697118393,0.0,0.04019,0.0,4.416,200000,150213.72643589796,-49786.27356410204,0.7510686321794898
2021-07-17,0,0.905837900529607,0.0,0.03752,0.0,4.437,200000,150213.72643589796,-49786.27356410204,0.7510686321794898
2021-07-18,1,1.0766884102947198,-1903849.511228111,0.03945,16942.671603417322,4.433,200000,150213.726435898,-49786.27356410201,0.7510686321794899
2021-07-19,1,0.9750478549779364,-1903849.511228111,0.03623,16942.671603417322,4.071,200000,137950.08388930638,-62049.91611069362,0.6897504194465318
2021-07-20,1,1.1878517393431423,-1903849.511228111,0.0345,16942.671603417322,3.658,200000,127659.1008626704,-72340.8991373296,0.638295504313352
2021-07-21,1,0.6618130848934711,-1903849.511228111,0.03856,16942.671603417322,4.418,200000,148265.1602968537,-51734.83970314631,0.7413258014842685
2021-07-22,0,0.04762225055597089,0.0,0.03821,0.0,4.842,200000,140923.40035617744,-59076.599643822556,0.7046170017808873
2021-07-23,0,-0.06729581160270168,0.0,0.03926,0.0,5.013,200000,140923.40035617744,-59076.599643822556,0.7046170017808873
2021-07-24,0,-0.7228449500928683,0.0,0.03952,0.0,5.608,200000,140923.40035617744,-59076.599643822556,0.7046170017808873
2021-07-25,-1,-1.1341738946909334,1759782.7217304877,0.04004,-11500.195883481105,6.127,200000,140923.40035617744,-59076.599643822556,0.7046170017808873
2021-07-26,-1,-0.7472661470865049,1759782.7217304877,0.04022,-11500.195883481105,5.638,200000,135616.56545906668,-64383.43454093332,0.6780828272953334
2021-07-27,-1,-0.9396512312617166,1759782.7217304877,0.0419,-11500.195883481105,5.968,200000,142368.06507312268,-57631.93492687732,0.7118403253656134
2021-07-28,-1,-1.040482173098797,1759782.7217304877,0.04104,-11500.195883481105,5.805,200000,138980.12000342703,-61019.87999657297,0.6949006000171352
2021-07-29,-1,-1.1520687774678482,1759782.7217304877,0.04185,-11500.195883481105,6.036,200000,143062.08925711285,-56937.91074288715,0.7153104462855642
2021-07-30,-1,-1.1636364243787058,1759782.7217304877,0.04142,-11500.195883481105,5.98,200000,141661.3717172938,-58338.628282706195,0.708306858586469
2021-07-31,-1,-1.0805705241852213,1759782.7217304877,0.04235,-11500.195883481105,6.102,200000,144700.99354628788,-55299.00645371212,0.7235049677314394
2021-08-01,-1,-0.6537351867901758,1759782.7217304877,0.04216,-11500.195883481105,5.75,200000,140318.56587817371,-59681.434121826285,0.7015928293908686
2021-08-02,-1,-0.7072763460878947,1759782.7217304877,0.04188,-11500.195883481105,5.825,200000,140688.34140735026,-59311.658592649736,0.7034417070367514
2021-08-03,-1,-0.8820503660060569,1759782.7217304877,0.04096,-11500.195883481105,5.915,200000,140104.35893287152,-59895.64106712848,0.7005217946643576
2021-08-04,-1,-0.6558981430853328,1759782.7217304877,0.04293,-11500.195883481105,6.069,200000,145342.1610607367,-54657.83893926331,0.7267108053036835
2021-08-05,-2,-1.263672416389129,0.0,0.04581,0.0,7.135,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-06,0,-0.7554395144779491,0.0,0.0468,0.0,6.887,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-07,0,-0.16334661120145363,0.0,0.0502,0.0,6.936,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-08,0,-0.2797400603658854,0.0,0.04535,0.0,6.408,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-09,0,0.2543917811527956,0.0,0.04939,0.0,6.767,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-10,0,0.3861523490498955,0.0,0.05016,0.0,6.938,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-11,0,0.642081850955113,0.0,0.05188,0.0,7.152,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-12,2,3.2335549217530715,0.0,0.05591,0.0,6.772,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-13,2,3.07367151733993,0.0,0.06291,0.0,7.162,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-14,2,1.501758244416878,0.0,0.05813,0.0,7.217,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-15,2,1.771040306931577,0.0,0.06234,0.0,7.462,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-16,0,0.6158647132755256,0.0,0.05862,0.0,7.605,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-17,0,0.6338393703912162,0.0,0.05413,0.0,6.98,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-18,0,0.43251304317676076,0.0,0.05248,0.0,6.843,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-19,2,1.2345295060925372,0.0,0.05882,0.0,7.151,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-20,2,1.2739673928339708,0.0,0.06067,0.0,7.276,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-21,0,0.7061954712862734,0.0,0.0583,0.0,7.264,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-22,0,0.5707271425436653,0.0,0.05858,0.0,7.341,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-23,0,-0.062159656509030305,0.0,0.05966,0.0,7.829,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-24,0,0.5771705255243464,0.0,0.0568,0.0,7.057,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-25,1,1.1849688506208116,-1170737.2656442558,0.0608,9876.623525901312,7.207,200000,142361.6515023415,-57638.3484976585,0.7118082575117075
2021-08-26,2,1.2977763717219721,0.0,0.05573,0.0,6.525,200000,143161.8708101898,-56838.12918981019,0.715809354050949
2021-08-27,0,0.6431353910378939,0.0,0.05737,0.0,6.951,200000,143161.8708101898,-56838.12918981019,0.715809354050949
2021-08-28,0,0.5368827059286903,0.0,0.05699,0.0,6.918,200000,143161.8708101898,-56838.12918981019,0.715809354050949
2021-08-29,0,0.20630459150648892,0.0,0.0562,0.0,6.914,200000,143161.8708101898,-56838.12918981019,0.715809354050949
2021-08-30,0,0.059659104699073005,0.0,0.05339,0.0,6.583,200000,143161.8708101898,-56838.12918981019,0.715809354050949
2021-08-31,0,0.9980766299490307,0.0,0.05631,0.0,6.661,200000,143161.8708101898,-56838.12918981019,0.715809354050949
2021-09-01,0,0.4751915950899687,0.0,0.05898,0.0,7.109,200000,143161.8708101898,-56838.12918981019,0.715809354050949
2021-09-02,0,0.24279355358046747,0.0,0.0575,0.0,7.024,200000,143161.8708101898,-56838.12918981019,0.715809354050949
2021-09-03,1,1.1049624632509454,-1167905.6192705974,0.06129,9865.068275233587,7.256,200000,143161.8708101898,-56838.12918981019,0.715809354050949
2021-09-04,0,-0.28698325284427256,0.0,0.06049,0.0,7.517,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-05,0,-0.7144312584868043,0.0,0.06512,0.0,8.188,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-06,-2,-2.9187082662799857,0.0,0.06574,0.0,9.215,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-07,-2,-2.325275329703062,0.0,0.05065,0.0,7.032,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-08,-2,-1.9300616452154291,0.0,0.04916,0.0,6.813,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-09,-2,-1.8077103678789224,0.0,0.04989,0.0,6.988,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-10,0,-0.37117556546841696,0.0,0.05028,0.0,6.455,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-11,0,0.6504760456687882,0.0,0.05341,0.0,6.45,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-12,0,0.1814768104606881,0.0,0.05325,0.0,6.588,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-13,0,0.20531187522455327,0.0,0.04959,0.0,6.125,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-14,0,0.45119281161917524,0.0,0.05298,0.0,6.466,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-15,0,-0.4393960334623862,0.0,0.05328,0.0,6.867,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-16,0,0.183313482263402,0.0,0.05334,0.0,6.653,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-17,0,0.1648590591861069,0.0,0.05053,0.0,6.319,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-18,0,0.8914266576587386,0.0,0.05298,0.0,6.367,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-19,2,1.9003398982879616,0.0,0.05421,0.0,6.099,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-20,2,2.449321071311517,0.0,0.0486,0.0,5.157,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-21,0,0.6894118111171392,0.0,0.04227,0.0,5.016,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-22,0,0.6557715815917643,0.0,0.04696,0.0,5.575,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
2021-09-23,0,0.5484802530760023,0.0,0.04768,0.0,5.707,200000,139652.7634949374,-60347.23650506261,0.6982638174746869
