date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-02-25,2,1.5224511917881662,0.0,0.0029679,0.0,0.078599,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-26,0,0.8203152085553063,0.0,0.0028118,0.0,0.082858,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-27,0,-0.20202857170713573,0.0,0.0026422,0.0,0.094728,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-02-28,0,-0.43748258503371823,0.0,0.0024256,0.0,0.092106,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-03-01,0,-0.6423401823617746,0.0,0.002807,0.0,0.112899,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-03-02,-1,-1.0636563401218182,31921990.74946912,0.0026748,-697128.0513441269,0.122481,200000,170769.88171336002,-29230.118286639976,0.8538494085668001
2021-03-03,-1,-1.1138334586432248,31921990.74946912,0.0026857,-697128.0513441269,0.128678,200000,175437.93394670877,-24562.06605329123,0.8771896697335438
2021-03-04,-2,-1.4613108307111808,0.0,0.0024918,0.0,0.143324,200000,191141.8459946785,-8858.1540053215,0.9557092299733925
2021-03-05,0,-0.8079113322070668,0.0,0.0030274,0.0,0.139971,200000,191141.8459946785,-8858.1540053215,0.9557092299733925
2021-03-06,0,-0.8486636706010992,0.0,0.0029855,0.0,0.140474,200000,191141.8459946785,-8858.1540053215,0.9557092299733925
2021-03-07,0,-0.922467713298999,0.0,0.0030384,0.0,0.146994,200000,191141.8459946785,-8858.1540053215,0.9557092299733925
2021-03-08,-2,-1.2843372056366966,0.0,0.0030073,0.0,0.171611,200000,191141.8459946785,-8858.1540053215,0.9557092299733925
2021-03-09,-2,-1.2376703988461013,0.0,0.0031371,0.0,0.184748,200000,191141.8459946785,-8858.1540053215,0.9557092299733925
2021-03-10,-2,-1.6369971001196078,0.0,0.0030958,0.0,0.253021,200000,191141.8459946785,-8858.1540053215,0.9557092299733925
2021-03-11,-2,-1.8125940939864402,0.0,0.0031403,0.0,0.361876,200000,191141.8459946785,-8858.1540053215,0.9557092299733925
2021-03-12,-2,-1.689664450052968,0.0,0.0029625,0.0,0.394429,200000,191141.8459946785,-8858.1540053215,0.9557092299733925
2021-03-13,-1,-1.106586580833991,20690825.502779663,0.004619,-258521.2817395965,0.369683,200000,191141.8459946785,-8858.1540053215,0.9557092299733925
2021-03-14,-1,-0.29536650276968734,20690825.502779663,0.0072737,-258521.2817395965,0.374202,200000,247238.03812908893,47238.038129088935,1.2361901906454447
2021-03-15,0,-0.09175569968405985,0.0,0.00708,0.0,0.344795,200000,133787.6467724027,-66212.35322759731,0.6689382338620135
2021-03-16,0,-0.14468903909665698,0.0,0.0068416,0.0,0.35307,200000,133787.6467724027,-66212.35322759731,0.6689382338620135
2021-03-17,0,0.16900015529559112,0.0,0.0071676,0.0,0.346803,200000,133787.6467724027,-66212.35322759731,0.6689382338620135
2021-03-18,0,0.2474879846859154,0.0,0.0071323,0.0,0.352472,200000,133787.6467724027,-66212.35322759731,0.6689382338620135
2021-03-19,1,1.0214744332933927,-8207831.090331454,0.00815,195729.32256830338,0.341767,200000,133787.6467724027,-66212.35322759731,0.6689382338620135
2021-03-20,1,1.1613151574176925,-8207831.090331454,0.0077178,195729.32256830338,0.317905,200000,125569.72908003657,-74430.27091996343,0.6278486454001828
2021-03-21,1,1.1342715377418158,-8207831.090331454,0.0080067,195729.32256830338,0.332983,200000,130892.17820771821,-69107.82179228179,0.6544608910385911
2021-03-22,1,0.31058131438710207,-8207831.090331454,0.00742,195729.32256830338,0.371675,200000,133649.80265583354,-66350.19734416646,0.6682490132791676
2021-03-23,0,-0.4663694513535461,0.0,0.0076374,0.0,0.476938,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-03-24,0,0.024348702963571254,0.0,0.0072311,0.0,0.392889,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-03-25,0,0.10258434521181334,0.0,0.0077737,0.0,0.417473,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-03-26,2,1.3598385672675086,0.0,0.0104099,0.0,0.416534,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-03-27,2,1.2996483056573456,0.0,0.0099946,0.0,0.396588,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-03-28,2,1.22807495503862,0.0,0.0101872,0.0,0.399384,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-03-29,2,1.9837842947489523,0.0,0.0129999,0.0,0.41121,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-03-30,2,2.8992862456661785,0.0,0.0181274,0.0,0.411099,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-03-31,2,2.0798916915366465,0.0,0.0167518,0.0,0.416252,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-04-01,2,2.0102193215840303,0.0,0.0173532,0.0,0.415404,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-04-02,2,2.714472739005532,0.0,0.0242549,0.0,0.439453,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-04-03,2,2.3892942724643227,0.0,0.0230732,0.0,0.393855,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-04-04,2,2.37528956327168,0.0,0.0272443,0.0,0.410231,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-04-05,2,2.3772312704576763,0.0,0.0285997,0.0,0.376921,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-04-06,2,1.5640162683523695,0.0,0.0227351,0.0,0.347919,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-04-07,1,1.0051175859436994,-2518952.2043679287,0.0204695,143231.6970213155,0.359988,200000,103123.38429461863,-96876.61570538137,0.5156169214730932
2021-04-08,1,1.0786023726275116,-2518952.2043679287,0.0231061,143231.6970213155,0.382227,200000,112950.18338671216,-87049.81661328784,0.5647509169335607
2021-04-09,1,0.7574692180467816,-2518952.2043679287,0.0209399,143231.6970213155,0.375167,200000,106482.41334063985,-93517.58665936015,0.5324120667031993
2021-04-10,1,0.5385403200636937,-2518952.2043679287,0.0191341,143231.6970213155,0.361716,200000,100007.07989335853,-99992.92010664147,0.5000353994667927
2021-04-11,1,0.6130611575045372,-2518952.2043679287,0.0197457,143231.6970213155,0.354218,200000,100473.71979728414,-99526.28020271586,0.5023685989864206
2021-04-12,1,0.3620525935254307,-2518952.2043679287,0.0187987,143231.6970213155,0.357912,200000,98617.36994854445,-101382.63005145555,0.4930868497427222
2021-04-13,1,0.3200052119861156,-2518952.2043679287,0.0187208,143231.6970213155,0.352329,200000,97621.48100735419,-102378.51899264581,0.48810740503677097
2021-04-14,0,0.19586944160983485,0.0,0.01757,0.0,0.334358,200000,99490.71077271012,-100509.28922728988,0.4974535538635506
2021-04-15,0,0.0030743457857838616,0.0,0.0185614,0.0,0.363338,200000,99490.71077271012,-100509.28922728988,0.4974535538635506
2021-04-16,0,-0.2704386295038089,0.0,0.0190209,0.0,0.387414,200000,99490.71077271012,-100509.28922728988,0.4974535538635506
2021-04-17,0,-0.05591245009324933,0.0,0.0188709,0.0,0.355571,200000,99490.71077271012,-100509.28922728988,0.4974535538635506
2021-04-18,0,-0.12994390615109344,0.0,0.0170608,0.0,0.318046,200000,99490.71077271012,-100509.28922728988,0.4974535538635506
2021-04-19,0,-0.32141074472070125,0.0,0.0157814,0.0,0.300044,200000,99490.71077271012,-100509.28922728988,0.4974535538635506
2021-04-20,0,-0.5574898302067065,0.0,0.0160758,0.0,0.31082,200000,99490.71077271012,-100509.28922728988,0.4974535538635506
2021-04-21,0,-0.7451366359617743,0.0,0.0149,0.0,0.290039,200000,99490.71077271012,-100509.28922728988,0.4974535538635506
2021-04-22,0,-0.802039954875435,0.0,0.0127212,0.0,0.250976,200000,99490.71077271012,-100509.28922728988,0.4974535538635506
2021-04-23,-1,-1.0563361838834127,3886325.5276408046,0.0128001,-187718.3222126606,0.265,200000,99490.71077271012,-100509.28922728988,0.4974535538635506
2021-04-24,-1,-0.6234530848474851,3886325.5276408046,0.0120997,-187718.3222126606,0.238531,200000,91800.01210250359,-108199.98789749641,0.45900006051251796
2021-04-25,-2,-2.0212459151749473,0.0,0.011748,0.0,0.26626,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-04-26,-2,-1.5603597466329815,0.0,0.014055,0.0,0.3023,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-04-27,0,-0.1721061224428964,0.0,0.016473,0.0,0.32129,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-04-28,0,-0.3266475604691982,0.0,0.015843,0.0,0.31404,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-04-29,-2,-1.7864481486472283,0.0,0.015375,0.0,0.33615,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-04-30,-2,-1.791994047665899,0.0,0.016071,0.0,0.35815,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-01,-2,-1.5551050218831903,0.0,0.016197,0.0,0.35872,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-02,-2,-1.7955011792367161,0.0,0.015528,0.0,0.35685,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-03,-2,-2.1077204344916307,0.0,0.01529,0.0,0.37214,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-04,-2,-1.8068267997964544,0.0,0.013525,0.0,0.32882,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-05,-2,-2.058698305051968,0.0,0.014775,0.0,0.38419,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-06,-2,-1.65391216180096,0.0,0.014982,0.0,0.38257,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-07,-2,-1.7444035782617955,0.0,0.015233,0.0,0.40605,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-08,-2,-1.6876709479558067,0.0,0.01477,0.0,0.40215,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-09,-2,-1.4350503104021737,0.0,0.01442,0.0,0.3874,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-10,-2,-1.409573502248664,0.0,0.012672,0.0,0.34681,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-11,-2,-1.415915690957074,0.0,0.01303,0.0,0.36499,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-12,-1,-1.1042820039318644,4915997.677163035,0.010559,-180883.0869887601,0.28697,200000,103816.03894632898,-96183.96105367102,0.5190801947316449
2021-05-13,-2,-1.5166773957376853,0.0,0.01125,0.0,0.33436,200000,108991.13404380664,-91008.86595619336,0.5449556702190332
2021-05-14,-1,-1.1985217775797332,4599946.570600432,0.011847,-160182.1434464105,0.34021,200000,108991.13404380664,-91008.86595619336,0.5449556702190332
2021-05-15,-1,-1.1456929016047075,4599946.570600432,0.010849,-160182.1434464105,0.31496,200000,100355.78824432555,-99644.21175567445,0.5017789412216278
2021-05-16,-1,-1.1401045469984625,4599946.570600432,0.011639,-160182.1434464105,0.344,200000,108641.43548078364,-91358.56451921636,0.5432071774039182
2021-05-17,-2,-1.2159292617199462,0.0,0.010999,0.0,0.33172,200000,111531.9423378158,-88468.0576621842,0.5576597116890789
2021-05-18,-1,-1.146494628540083,5054012.250218225,0.011034,-168864.98052600503,0.33024,200000,111531.9423378158,-88468.0576621842,0.5576597116890789
2021-05-19,-2,-1.619934884794712,0.0,0.007187,0.0,0.23274,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-20,-2,-1.7391202741904233,0.0,0.008513,0.0,0.28624,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-21,-2,-1.620290809096089,0.0,0.007614,0.0,0.25489,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-22,-2,-2.3634276881472602,0.0,0.007051,0.0,0.27369,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-23,-2,-2.3492213427399804,0.0,0.00601,0.0,0.25157,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-24,-2,-1.4017846382730053,0.0,0.007672,0.0,0.27944,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-25,0,0.05252389408702068,0.0,0.009328,0.0,0.27915,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-26,0,0.5259062539819541,0.0,0.010742,0.0,0.30654,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-27,0,-0.5585788518237265,0.0,0.009547,0.0,0.31268,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-28,0,-0.9651236217318654,0.0,0.008392,0.0,0.29327,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-29,0,-0.8914788387700756,0.0,0.008174,0.0,0.28627,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-30,0,-0.8644493837542442,0.0,0.008629,0.0,0.30461,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-05-31,-2,-1.247715304452512,0.0,0.009011,0.0,0.34008,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-01,-2,-1.8706435271625643,0.0,0.008551,0.0,0.36487,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-02,-2,-1.553285346661225,0.0,0.008754,0.0,0.36738,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-03,-2,-1.8872025219549633,0.0,0.009274,0.0,0.43258,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-04,-2,-1.9603217896976661,0.0,0.008559,0.0,0.43143,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-05,-2,-1.8961313040121524,0.0,0.008355,0.0,0.44424,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-06,-2,-1.6997035957986273,0.0,0.008559,0.0,0.4597,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-07,-2,-1.8910948173152649,0.0,0.007787,0.0,0.4784,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-08,-2,-2.0020025423003247,0.0,0.007943,0.0,0.5775,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-09,-2,-1.6601173043540243,0.0,0.008231,0.0,0.57565,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-10,-2,-1.4099351511692726,0.0,0.007834,0.0,0.53091,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-11,-1,-1.160253645200471,7613722.86323935,0.00752,-118437.7889445201,0.48342,200000,114510.39186311982,-85489.60813688018,0.5725519593155991
2021-06-12,-1,-0.8192943252761665,7613722.86323935,0.007354,-118437.7889445201,0.42363,200000,106165.11846682924,-93834.88153317076,0.5308255923341463
2021-06-13,-1,-1.1519373176313892,7613722.86323935,0.008202,-118437.7889445201,0.57385,200000,130413.280110102,-69586.719889898,0.65206640055051
2021-06-14,-1,-0.9561044899817144,7613722.86323935,0.008289,-118437.7889445201,0.55019,200000,128273.43591277648,-71726.56408722352,0.6413671795638825
2021-06-15,-1,-0.7263187234115408,7613722.86323935,0.008067,-118437.7889445201,0.49849,200000,120459.95574870566,-79540.04425129434,0.6022997787435282
2021-06-16,-1,-0.7954531184316556,7613722.86323935,0.007755,-118437.7889445201,0.504,200000,118737.06643245928,-81262.93356754072,0.5936853321622964
2021-06-17,-1,-1.0401262392454076,7613722.86323935,0.007689,-118437.7889445201,0.56207,200000,125112.24312749377,-74887.75687250623,0.6255612156374688
2021-06-18,-2,-1.2216423754942345,0.0,0.007206,0.0,0.5792,200000,128245.0722672831,-71754.9277327169,0.6412253613364155
2021-06-19,-2,-1.2988147654656275,0.0,0.007011,0.0,0.5873,200000,128245.0722672831,-71754.9277327169,0.6412253613364155
2021-06-20,-1,-1.09880770604636,8619779.020519095,0.007439,-108901.9142569616,0.58881,200000,128245.0722672831,-71754.9277327169,0.6412253613364155
2021-06-21,-1,-0.9309239297955657,8619779.020519095,0.005966,-108901.9142569616,0.45868,200000,101376.73166780005,-98623.26833219995,0.5068836583390002
2021-06-22,-2,-1.244178800730782,0.0,0.005448,0.0,0.45324,200000,130643.21978132034,-69356.78021867966,0.6532160989066017
2021-06-23,-1,-1.0892007665813057,11024744.285343489,0.005925,-136089.52247059348,0.47999,200000,130643.21978132034,-69356.78021867966,0.6532160989066017
2021-06-24,-1,-0.9604144807117265,11024744.285343489,0.006093,-136089.52247059348,0.48658,200000,133392.20677433925,-66607.79322566075,0.6669610338716963
2021-06-25,-1,-0.632827445950895,11024744.285343489,0.005563,-136089.52247059348,0.42552,200000,119239.46606105278,-80760.53393894722,0.5961973303052639
2021-06-26,-1,-0.42029423423326395,11024744.285343489,0.005647,-136089.52247059348,0.42354,200000,119896.08732652984,-80103.91267347016,0.5994804366326492
2021-06-27,0,-0.1136727961221263,0.0,0.005911,0.0,0.43151,200000,124199.94615194076,-75800.05384805924,0.6209997307597038
2021-06-28,0,-0.0053040781356724805,0.0,0.005948,0.0,0.429,200000,124199.94615194076,-75800.05384805924,0.6209997307597038
2021-06-29,0,0.4763570345698523,0.0,0.006248,0.0,0.42802,200000,124199.94615194076,-75800.05384805924,0.6209997307597038
2021-06-30,0,0.6626222058174912,0.0,0.006132,0.0,0.41198,200000,124199.94615194076,-75800.05384805924,0.6209997307597038
2021-07-01,1,1.113674671899267,-10568409.304964326,0.005876,164429.19235303407,0.37767,200000,124199.94615194076,-75800.05384805924,0.6209997307597038
2021-07-02,2,1.5766793219554531,0.0,0.005883,0.0,0.36884,200000,125725.83478555281,-74274.16521444719,0.6286291739277641
2021-07-03,2,1.494496797652492,0.0,0.006057,0.0,0.3772,200000,125725.83478555281,-74274.16521444719,0.6286291739277641
2021-07-04,2,1.6104121163872391,0.0,0.006169,0.0,0.37538,200000,125725.83478555281,-74274.16521444719,0.6286291739277641
2021-07-05,2,1.806207351022783,0.0,0.005957,0.0,0.35303,200000,125725.83478555281,-74274.16521444719,0.6286291739277641
2021-07-06,2,1.738623653253672,0.0,0.006029,0.0,0.35359,200000,125725.83478555281,-74274.16521444719,0.6286291739277641
2021-07-07,2,1.4953038426520489,0.0,0.005991,0.0,0.35301,200000,125725.83478555281,-74274.16521444719,0.6286291739277641
2021-07-08,0,0.3637318722003036,0.0,0.00574,0.0,0.38178,200000,125725.83478555281,-74274.16521444719,0.6286291739277641
2021-07-09,0,0.926496724844552,0.0,0.005803,0.0,0.35844,200000,125725.83478555281,-74274.16521444719,0.6286291739277641
2021-07-10,1,1.0715979910538005,-11049906.379465004,0.005689,183734.48703097095,0.34214,200000,125725.83478555281,-74274.16521444719,0.6286291739277641
2021-07-11,1,0.960982557642705,-11049906.379465004,0.005761,183734.48703097095,0.34683,200000,127383.14278904954,-72616.85721095046,0.6369157139452477
2021-07-12,1,1.06970492111955,-11049906.379465004,0.005621,183734.48703097095,0.33194,200000,123100.3493840333,-76899.6506159667,0.6155017469201665
2021-07-13,2,1.3512721619494545,0.0,0.005462,0.0,0.31135,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-14,2,1.6922896492790704,0.0,0.005484,0.0,0.30023,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-15,2,1.4641112346293157,0.0,0.005239,0.0,0.28951,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-16,2,1.9439758493695882,0.0,0.005015,0.0,0.26293,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-17,2,1.6002918062650122,0.0,0.005169,0.0,0.27528,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-18,0,0.4433762701570925,0.0,0.005114,0.0,0.29584,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-19,2,1.2325977592072093,0.0,0.004795,0.0,0.26095,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-20,2,1.8399961853173554,0.0,0.004455,0.0,0.23041,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-21,0,0.33103298134844544,0.0,0.004785,0.0,0.27142,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-22,0,0.0671776832056048,0.0,0.004895,0.0,0.2813,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-23,0,0.5984899664803363,0.0,0.005155,0.0,0.28544,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-24,-1,-1.120281089816807,12387032.957814094,0.005202,-200958.50755200037,0.32065,200000,128874.69089309784,-71125.30910690216,0.6443734544654892
2021-07-25,-2,-1.9402319117414653,0.0,0.005339,0.0,0.35555,200000,134191.1192914421,-65808.8807085579,0.6709555964572105
2021-07-26,0,0.37561165865396084,0.0,0.005932,0.0,0.33305,200000,134191.1192914421,-65808.8807085579,0.6709555964572105
2021-07-27,0,0.8472426873553575,0.0,0.006306,0.0,0.34149,200000,134191.1192914421,-65808.8807085579,0.6709555964572105
2021-07-28,1,1.1340837183485477,-10790537.09323272,0.006218,203882.09804527956,0.32909,200000,134191.1192914421,-65808.8807085579,0.6709555964572105
2021-07-29,1,0.907665819895542,-10790537.09323272,0.006245,203882.09804527956,0.33316,200000,135312.26393200367,-64687.73606799633,0.6765613196600184
2021-07-30,1,1.1518801742482871,-10790537.09323272,0.006373,203882.09804527956,0.33288,200000,136636.36569248477,-63363.634307515225,0.6831818284624238
2021-07-31,1,1.0752691577259732,-10790537.09323272,0.006315,203882.09804527956,0.3292,200000,135260.22842027067,-64739.771579729335,0.6763011421013534
2021-08-01,2,1.6473569776655643,0.0,0.006225,0.0,0.31032,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-02,2,1.7623283322122152,0.0,0.006227,0.0,0.30342,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-03,2,1.7587056013970035,0.0,0.006138,0.0,0.29418,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-04,2,1.5773434787028386,0.0,0.006376,0.0,0.30479,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-05,0,0.9283050417153614,0.0,0.006532,0.0,0.32597,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-06,2,2.8997465097620014,0.0,0.007851,0.0,0.3149,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-07,2,2.4101604910541554,0.0,0.007848,0.0,0.31047,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-08,2,2.7220627072629853,0.0,0.008157,0.0,0.28578,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-09,2,2.102504173086909,0.0,0.008541,0.0,0.30498,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-10,2,2.43150001287899,0.0,0.009772,0.0,0.3081,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-11,2,2.31030484358897,0.0,0.011505,0.0,0.34113,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-12,2,1.8386274836690408,0.0,0.010991,0.0,0.3339,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-13,2,1.8264458020565635,0.0,0.012131,0.0,0.352,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-14,2,1.5628357540412938,0.0,0.011825,0.0,0.34815,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-15,2,1.4232958694688733,0.0,0.011787,0.0,0.34505,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-16,0,0.9236016060273196,0.0,0.011304,0.0,0.35738,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-17,0,0.7188189247450072,0.0,0.010245,0.0,0.332,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-18,0,0.7691343994385512,0.0,0.010253,0.0,0.32373,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-19,0,0.8199923388341653,0.0,0.010762,0.0,0.3314,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-20,0,0.9080742059492447,0.0,0.011314,0.0,0.33806,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-21,0,0.5536192631675827,0.0,0.010777,0.0,0.33738,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-22,0,0.6305944005582533,0.0,0.011033,0.0,0.3372,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-23,0,0.37157964926765086,0.0,0.011176,0.0,0.35075,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-24,0,0.3067906185939212,0.0,0.010591,0.0,0.33145,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-25,0,0.1622913655165405,0.0,0.010917,0.0,0.34281,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-26,0,-0.19456490165494802,0.0,0.00995,0.0,0.318,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-27,0,-0.4194901594843532,0.0,0.010566,0.0,0.3372,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-28,2,1.4869745837028274,0.0,0.011382,0.0,0.3289,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-29,0,0.7631789560655853,0.0,0.011022,0.0,0.3291,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-30,0,-0.3413572775868598,0.0,0.010465,0.0,0.3246,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-08-31,0,-0.5523942794791927,0.0,0.010549,0.0,0.3305,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-01,0,-0.22884988928639693,0.0,0.011023,0.0,0.3418,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-02,2,3.207980149842281,0.0,0.012984,0.0,0.3445,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-03,0,0.5948382901816754,0.0,0.012381,0.0,0.3688,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-04,0,-0.28960914405090893,0.0,0.012047,0.0,0.3752,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-05,0,0.5460493988482513,0.0,0.013077,0.0,0.3908,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-06,-2,-2.5435836347857124,0.0,0.012305,0.0,0.4413,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-07,-2,-1.4502562115813433,0.0,0.010046,0.0,0.3393,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-08,0,-0.6143298194481875,0.0,0.010142,0.0,0.3258,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-09,0,-0.7152116718405761,0.0,0.010196,0.0,0.3311,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-10,0,-0.2635726789410936,0.0,0.009741,0.0,0.3077,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-11,0,-0.24321717507210575,0.0,0.009819,0.0,0.3103,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-12,0,-0.3875669058393328,0.0,0.010011,0.0,0.3195,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-13,0,0.09798007673937491,0.0,0.009609,0.0,0.2975,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-14,0,-0.4275774533031329,0.0,0.009865,0.0,0.3158,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-15,0,-0.5650980351354071,0.0,0.010107,0.0,0.3266,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-16,0,-0.6061381031012902,0.0,0.009743,0.0,0.316,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
2021-09-17,0,-0.4324796034412026,0.0,0.009506,0.0,0.3063,200000,138093.52003140462,-61906.47996859538,0.6904676001570231
