date,statusList,zscore,FETUSDT_position,FETUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-02-23,-2,-1.3977262034415685,0.0,0.22399,0.0,231.3646,200000,187595.26201009704,-12404.737989902962,0.9379763100504852
2021-02-24,-2,-1.3461139011705758,0.0,0.23287,0.0,254.5056,200000,187595.26201009704,-12404.737989902962,0.9379763100504852
2021-02-25,-1,-1.1645701592912485,415861.8089339327,0.22555,-399.2839568296245,234.9146,200000,187595.26201009704,-12404.737989902962,0.9379763100504852
2021-02-26,-1,-0.970691071690941,415861.8089339327,0.22514,-399.2839568296245,221.717,200000,182155.16871977947,-17844.831280220533,0.9107758435988973
2021-02-27,-1,-0.5428590016477671,415861.8089339327,0.27529,-399.2839568296245,225.3853,200000,204475.3317766543,4475.33177665429,1.0223766588832714
2021-02-28,-1,-0.5706235358309522,415861.8089339327,0.24682,-399.2839568296245,210.2138,200000,186578.00952526458,-13421.990474735416,0.9328900476263229
2021-03-01,-1,-0.6815152286828658,415861.8089339327,0.27925,-399.2839568296245,254.9637,200000,217932.32512872203,17932.325128722034,1.0896616256436102
2021-03-02,0,-0.1038865699206447,0.0,0.31185,0.0,239.6841,200000,153610.77273119753,-46389.22726880247,0.7680538636559877
2021-03-03,0,0.5229460428712209,0.0,0.36388,0.0,240.5701,200000,153610.77273119753,-46389.22726880247,0.7680538636559877
2021-03-04,0,0.3148816619819355,0.0,0.32349,0.0,229.6369,200000,153610.77273119753,-46389.22726880247,0.7680538636559877
2021-03-05,1,1.1758000666303976,-205526.8567449793,0.3737,340.643586572837,225.4714,200000,153610.77273119753,-46389.22726880247,0.7680538636559877
2021-03-06,2,1.3528072539183285,0.0,0.3831,0.0,226.3814,200000,155232.73952081904,-44767.26047918096,0.7761636976040952
2021-03-07,1,1.010531755627376,-208388.4706019694,0.37246,323.25338286789184,240.11,200000,155232.73952081904,-44767.26047918096,0.7761636976040952
2021-03-08,2,1.9612849482364794,0.0,0.44438,0.0,240.5509,200000,170077.51591000624,-29922.484089993755,0.8503875795500312
2021-03-09,0,0.6446050517025173,0.0,0.42838,0.0,293.2052,200000,170077.51591000624,-29922.484089993755,0.8503875795500312
2021-03-10,1,1.1925564704951497,-187310.03954846502,0.454,305.4005692047407,278.4499,200000,170077.51591000624,-29922.484089993755,0.8503875795500312
2021-03-11,1,0.7514705447592638,-187310.03954846502,0.44166,305.4005692047407,290.0301,200000,171302.7096934829,-28697.290306517098,0.8565135484674145
2021-03-12,2,1.9954893742557958,0.0,0.5255,0.0,263.2201,200000,188121.37332659584,-11878.626673404156,0.9406068666329792
2021-03-13,2,2.2552257304009635,0.0,0.62092,0.0,276.2822,200000,188121.37332659584,-11878.626673404156,0.9406068666329792
2021-03-14,2,2.5102637715434764,0.0,0.68704,0.0,263.238,200000,188121.37332659584,-11878.626673404156,0.9406068666329792
2021-03-15,2,1.9963106362673193,0.0,0.6461,0.0,254.5144,200000,188121.37332659584,-11878.626673404156,0.9406068666329792
2021-03-16,2,1.4998476211359755,0.0,0.61549,0.0,258.5352,200000,188121.37332659584,-11878.626673404156,0.9406068666329792
2021-03-17,2,1.4581013748434672,0.0,0.658,0.0,269.7896,200000,188121.37332659584,-11878.626673404156,0.9406068666329792
2021-03-18,1,1.02717978626178,-158204.83838751647,0.59455,359.722009744846,261.4816,200000,188121.37332659584,-11878.626673404156,0.9406068666329792
2021-03-19,1,0.9736108126489127,-158204.83838751647,0.6038,359.722009744846,262.935,200000,190107.5880506435,-9892.411949356494,0.9505379402532175
2021-03-20,1,0.729820037518802,-158204.83838751647,0.58633,359.722009744846,264.3023,200000,187835.59742793776,-12164.402572062245,0.9391779871396888
2021-03-21,1,1.0948753229535824,-158204.83838751647,0.64182,359.722009744846,264.6513,200000,196739.92689146198,-3260.073108538025,0.9836996344573099
2021-03-22,2,1.4379601081110192,0.0,0.67196,0.0,254.7976,200000,202772.39177930806,2772.391779308062,1.0138619588965403
2021-03-23,0,0.9280328502523336,0.0,0.62812,0.0,255.4646,200000,202772.39177930806,2772.391779308062,1.0138619588965403
2021-03-24,0,0.9142800632449176,0.0,0.61858,0.0,248.5236,200000,202772.39177930806,2772.391779308062,1.0138619588965403
2021-03-25,1,1.0797871305461084,-166581.00305547545,0.60863,433.3732394044369,233.9466,200000,202772.39177930803,2772.3917793080327,1.01386195889654
2021-03-26,2,1.2683732148666116,0.0,0.69757,0.0,255.2105,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-03-27,2,1.5912141756026095,0.0,0.78885,0.0,269.2234,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-03-28,2,1.364544111140819,0.0,0.77916,0.0,268.4263,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-03-29,2,1.4783424976437551,0.0,0.82,0.0,275.2991,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-03-30,0,0.41174882199290735,0.0,0.80995,0.0,311.2962,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-03-31,0,-0.4153143846562217,0.0,0.72674,0.0,302.3724,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-01,-2,-1.6610094093161982,0.0,0.70796,0.0,334.7991,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-02,-2,-1.7757043920931281,0.0,0.69364,0.0,338.2932,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-03,-2,-1.7924375302775366,0.0,0.63403,0.0,321.9497,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-04,-2,-1.2809557783187,0.0,0.72304,0.0,348.8617,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-05,-2,-1.769856655817261,0.0,0.68135,0.0,368.0263,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-06,-2,-1.9961137161478695,0.0,0.66701,0.0,403.3648,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-07,-2,-1.876811273958855,0.0,0.59566,0.0,375.5538,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-08,-2,-1.8908116201804424,0.0,0.6066,0.0,418.7048,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-09,-2,-1.5688096991298306,0.0,0.68365,0.0,453.9937,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-10,-2,-1.5817751866470224,0.0,0.65528,0.0,471.2975,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-11,-2,-1.684554468536665,0.0,0.63278,0.0,525.9275,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-12,-2,-1.7323533815392471,0.0,0.60938,0.0,596.7104,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-13,-2,-1.4183747071178086,0.0,0.60803,0.0,551.6442,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-14,-2,-1.2969345207045087,0.0,0.59596,0.0,550.0182,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-15,-1,-1.0159738625310706,160262.1911749654,0.6501,-192.2676405117513,541.8824,200000,208372.90096569003,8372.90096569003,1.04186450482845
2021-04-16,-1,-0.9477551460437478,160262.1911749654,0.60559,-192.2676405117513,508.2743,200000,194777.88074740933,-5222.119252590666,0.9738894037370467
2021-04-17,-1,-0.7991210002966982,160262.1911749654,0.63834,-192.2676405117513,514.6861,200000,201259.2491658227,1259.2491658226936,1.0062962458291134
2021-04-18,-1,-0.9706100366052341,160262.1911749654,0.54358,-192.2676405117513,481.4367,200000,179680.02024365152,-20319.979756348475,0.8984001012182576
2021-04-19,-2,-1.294079226543684,0.0,0.47802,0.0,504.0322,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-20,-2,-1.312382643122007,0.0,0.53494,0.0,586.3635,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-21,-2,-1.3361267888320063,0.0,0.46711,0.0,543.6327,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-22,-2,-1.369469568119994,0.0,0.40685,0.0,505.2411,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-23,-2,-1.3176534455993916,0.0,0.41488,0.0,526.5357,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-24,-2,-1.4222276355098598,0.0,0.36899,0.0,496.992,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-25,-2,-1.4625863415556863,0.0,0.35865,0.0,505.0,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-26,0,-0.8727018274425862,0.0,0.45942,0.0,535.33,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-27,0,0.1445171295753336,0.0,0.6231,0.0,568.78,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-28,0,-0.04735150793510064,0.0,0.58004,0.0,562.78,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-29,0,-0.4041056151035629,0.0,0.56209,0.0,599.7,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-04-30,0,-0.16731926842042796,0.0,0.60008,0.0,622.65,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-01,0,0.6476780171586111,0.0,0.6741,0.0,620.0,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-02,0,0.22902967172854108,0.0,0.63506,0.0,621.78,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-03,0,-0.2708473623681604,0.0,0.63211,0.0,676.15,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-04,0,-0.44768413817611186,0.0,0.54757,0.0,609.3,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-05,0,-0.3139895662560911,0.0,0.59101,0.0,651.1,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-06,0,-0.3835786704789615,0.0,0.56206,0.0,633.99,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-07,0,-0.06559189532336795,0.0,0.57068,0.0,624.3,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-08,0,-0.47944534149781476,0.0,0.55482,0.0,646.1,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-09,0,-0.9282003877156205,0.0,0.53163,0.0,661.74,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-10,-1,-1.086551959944436,233445.0673528729,0.48978,-181.1705357123912,631.1,200000,228673.45017618017,28673.450176180166,1.1433672508809007
2021-05-11,-1,-0.7443176039167827,233445.0673528729,0.54404,-181.1705357123912,671.91,200000,248733.74909316972,48733.749093169725,1.2436687454658486
2021-05-12,-2,-1.237130516556198,0.0,0.4454,0.0,594.65,200000,232430.076238584,32430.076238584006,1.16215038119292
2021-05-13,0,-0.9397599959725443,0.0,0.44661,0.0,571.1,200000,232430.076238584,32430.076238584006,1.16215038119292
2021-05-14,0,-0.9485090742181618,0.0,0.47341,0.0,602.61,200000,232430.076238584,32430.076238584006,1.16215038119292
2021-05-15,0,-0.4604298524014097,0.0,0.47902,0.0,563.41,200000,232430.076238584,32430.076238584006,1.16215038119292
2021-05-16,0,-0.7175920395612754,0.0,0.4634,0.0,564.32,200000,232430.076238584,32430.076238584006,1.16215038119292
2021-05-17,0,-0.39537384848158763,0.0,0.43345,0.0,512.07,200000,232430.076238584,32430.076238584006,1.16215038119292
2021-05-18,2,1.3248714823935306,0.0,0.50894,0.0,507.88,200000,232430.076238584,32430.076238584006,1.16215038119292
2021-05-19,1,1.0266582283757015,-354584.403109968,0.32775,347.117796055233,334.8,200000,232430.076238584,32430.076238584006,1.16215038119292
2021-05-20,0,0.14392019030891706,0.0,0.34948,0.0,391.17,200000,220568.16515453014,20568.165154530143,1.1028408257726507
2021-05-21,0,0.3201115415345272,0.0,0.29189,0.0,326.01,200000,220568.16515453014,20568.165154530143,1.1028408257726507
2021-05-22,0,-0.47309188971365973,0.0,0.24842,0.0,299.76,200000,220568.16515453014,20568.165154530143,1.1028408257726507
2021-05-23,0,-0.5947402467720617,0.0,0.21258,0.0,260.72,200000,220568.16515453014,20568.165154530143,1.1028408257726507
2021-05-24,0,-0.3160639995358508,0.0,0.28716,0.0,345.64,200000,220568.16515453014,20568.165154530143,1.1028408257726507
2021-05-25,0,-0.5161026763125556,0.0,0.27909,0.0,343.18,200000,220568.16515453014,20568.165154530143,1.1028408257726507
2021-05-26,0,0.5047147443183146,0.0,0.33353,0.0,379.16,200000,220568.16515453014,20568.165154530143,1.1028408257726507
2021-05-27,0,-0.6331125341551245,0.0,0.29591,0.0,369.67,200000,220568.16515453014,20568.165154530143,1.1028408257726507
2021-05-28,2,1.5738182509498102,0.0,0.31372,0.0,328.82,200000,220568.16515453014,20568.165154530143,1.1028408257726507
2021-05-29,1,1.0288249596665204,-391272.5557981447,0.28186,361.53974094304044,305.04,200000,220568.16515453014,20568.165154530143,1.1028408257726507
2021-05-30,2,1.2798010374991116,0.0,0.30984,0.0,325.57,200000,224093.56038420158,24093.560384201584,1.120467801921008
2021-05-31,0,0.8532867066584359,0.0,0.32775,0.0,353.33,200000,224093.56038420158,24093.560384201584,1.120467801921008
2021-06-01,0,0.42406669812152187,0.0,0.32699,0.0,362.39,200000,224093.56038420158,24093.560384201584,1.120467801921008
2021-06-02,0,-0.07493669287294043,0.0,0.35097,0.0,401.54,200000,224093.56038420158,24093.560384201584,1.120467801921008
2021-06-03,1,1.0389043085281668,-275265.39784326445,0.40705,261.49827341323,428.48,200000,224093.56038420158,24093.560384201584,1.120467801921008
2021-06-04,1,0.7453793124483742,-275265.39784326445,0.36599,261.49827341323,390.7,200000,202911.7583792053,2911.7583792053047,1.0145587918960266
2021-06-05,0,0.15873368404520083,0.0,0.35295,0.0,390.08,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-06,0,-0.028817818910963626,0.0,0.35291,0.0,393.73,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-07,0,-0.6507300210491709,0.0,0.30655,0.0,357.96,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-08,0,0.15199346952414092,0.0,0.31507,0.0,352.5,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-09,0,-0.9276287131113992,0.0,0.31454,0.0,375.54,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-10,-2,-1.2803909956463684,0.0,0.2861,0.0,351.94,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-11,-2,-1.673660762633706,0.0,0.27147,0.0,345.75,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-12,-2,-2.156869552146517,0.0,0.25456,0.0,343.7,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-13,-2,-1.5047576627831685,0.0,0.28271,0.0,365.8,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-14,-2,-1.2373007302803694,0.0,0.29139,0.0,370.19,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-15,-1,-1.0622591240566825,377614.94326549955,0.2903,-299.12032861267875,366.48,200000,219243.23605994903,19243.236059949035,1.0962161802997452
2021-06-16,-1,-0.29394036367292603,377614.94326549955,0.29433,-299.12032861267875,347.22,200000,215003.9667522288,15003.966752228793,1.0750198337611439
2021-06-17,-1,-0.49747467254492583,377614.94326549955,0.29256,-299.12032861267875,352.85,200000,216019.63575273825,16019.63575273825,1.0800981787636912
2021-06-18,-1,-0.9476840404330068,377614.94326549955,0.26762,-299.12032861267875,337.16,200000,201908.7211117638,1908.7211117637926,1.009543605558819
2021-06-19,-2,-1.2606044296998822,0.0,0.25588,0.0,334.01,200000,222528.30533709383,22528.30533709383,1.1126415266854692
2021-06-20,-1,-1.0803849937616503,425777.4095689075,0.26132,-328.13540364677044,339.08,200000,222528.30533709383,22528.30533709383,1.1126415266854692
2021-06-21,-2,-1.6739496385605597,0.0,0.19472,0.0,270.76,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-06-22,-2,-1.5102633607019877,0.0,0.1878,0.0,262.1,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-06-23,-2,-1.731725252822715,0.0,0.20455,0.0,296.25,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-06-24,-2,-1.603255908008943,0.0,0.21317,0.0,308.62,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-06-25,-2,-1.7844109389055114,0.0,0.1869,0.0,280.81,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-06-26,-2,-1.5872594069797028,0.0,0.18698,0.0,279.65,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-06-27,-2,-1.5228132856389405,0.0,0.19229,0.0,290.87,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-06-28,0,-0.4995926255158254,0.0,0.20999,0.0,290.0,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-06-29,0,-0.1274402314343557,0.0,0.2231,0.0,300.79,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-06-30,0,0.09601099183876391,0.0,0.22804,0.0,303.71,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-01,2,2.009536745164891,0.0,0.25016,0.0,287.43,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-02,2,1.7775396264359462,0.0,0.25092,0.0,287.17,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-03,2,1.85781870276703,0.0,0.26797,0.0,298.13,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-04,2,1.6285265771190676,0.0,0.27594,0.0,307.62,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-05,2,1.6018485230526571,0.0,0.27501,0.0,302.02,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-06,2,1.4345040272170007,0.0,0.28923,0.0,319.92,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-07,0,0.5830389288687086,0.0,0.27141,0.0,327.51,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-08,0,0.916244987466109,0.0,0.26782,0.0,310.14,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-09,2,1.215422913645941,0.0,0.28606,0.0,317.09,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-10,1,1.0403416297984633,-403837.22211128025,0.28287,361.3609863931983,316.12,200000,228466.8700372357,28466.870037235698,1.1423343501861785
2021-07-11,1,0.9628015777681388,-403837.22211128025,0.28901,361.3609863931983,322.16,200000,233129.05093881386,33129.05093881386,1.1656452546940692
2021-07-12,1,0.340134421564013,-403837.22211128025,0.26604,361.3609863931983,316.12,200000,221670.28958910285,21670.289589102846,1.1083514479455143
2021-07-13,0,-0.43368806224887724,0.0,0.2387,0.0,308.94,200000,213223.95181888362,13223.951818883623,1.066119759094418
2021-07-14,0,-0.3687696916078658,0.0,0.24286,0.0,309.4,200000,213223.95181888362,13223.951818883623,1.066119759094418
2021-07-15,-2,-1.2819850117418172,0.0,0.22473,0.0,316.11,200000,213223.95181888362,13223.951818883623,1.066119759094418
2021-07-16,-2,-1.8548654719446211,0.0,0.20001,0.0,302.88,200000,213223.95181888362,13223.951818883623,1.066119759094418
2021-07-17,-1,-1.1865876149570438,487770.3980850154,0.21857,-354.75833857793765,300.52,200000,213223.95181888362,13223.951818883623,1.066119759094418
2021-07-18,-1,-0.6973794622771803,487770.3980850154,0.23281,-354.75833857793765,302.1,200000,220730.3204625674,20730.32046256741,1.103651602312837
2021-07-19,-1,-0.35818501401295616,487770.3980850154,0.22468,-354.75833857793765,280.54,200000,209116.1573463959,9116.157346395892,1.0455807867319795
2021-07-20,0,1.7716907251845029,0.0,0.26,0.0,264.44,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-21,0,0.7308645476055506,0.0,0.26425,0.0,293.26,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-22,0,0.8510124626411848,0.0,0.26815,0.0,293.36,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-23,2,1.3315867111299138,0.0,0.28779,0.0,299.27,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-24,0,0.9037465389962792,0.0,0.2796,0.0,301.56,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-25,2,2.5914280495159656,0.0,0.34563,0.0,302.56,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-26,2,1.5026363859545773,0.0,0.31642,0.0,304.0,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-27,2,1.9292271102415854,0.0,0.35495,0.0,313.48,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-28,2,1.457074933006831,0.0,0.34348,0.0,313.8,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-29,2,2.0207867288649157,0.0,0.389,0.0,317.03,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-30,2,1.4826619323488046,0.0,0.37801,0.0,322.58,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-07-31,2,1.5281676704799803,0.0,0.40334,0.0,332.38,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-08-01,1,1.185754799379857,-230443.3831649653,0.39102,270.92808468434026,332.59,200000,180215.94337032945,-19784.05662967055,0.9010797168516472
2021-08-02,1,0.9718393038313125,-230443.3831649653,0.38177,270.92808468434026,330.55,200000,177531.64878329748,-22468.35121670252,0.8876582439164874
2021-08-03,1,0.8860160028000943,-230443.3831649653,0.374,270.92808468434026,323.43,200000,173812.09573315317,-26187.904266846832,0.8690604786657659
2021-08-04,1,0.9283406243819052,-230443.3831649653,0.39503,270.92808468434026,334.77,200000,181730.64456143283,-18269.355438567174,0.9086532228071641
2021-08-05,1,1.1533463871652865,-230443.3831649653,0.41578,270.92808468434026,337.91,200000,187363.0589480147,-12636.941051985312,0.9368152947400734
2021-08-06,1,0.9391799722350647,-230443.3831649653,0.41292,270.92808468434026,342.39,200000,187917.74869154874,-12082.251308451261,0.9395887434577437
2021-08-07,1,0.40376596172707785,-230443.3831649653,0.40583,270.92808468434026,356.18,200000,190020.0033927062,-9979.996607293811,0.950100016963531
2021-08-08,0,-0.006685299030193107,0.0,0.37665,0.0,341.79,200000,174411.93357515297,-25588.066424847028,0.8720596678757648
2021-08-09,0,0.13794630712699324,0.0,0.39836,0.0,354.32,200000,174411.93357515297,-25588.066424847028,0.8720596678757648
2021-08-10,1,1.0403923451107382,-191266.32185721034,0.45594,234.47506664760294,371.92,200000,174411.93357515297,-25588.066424847028,0.8720596678757648
2021-08-11,1,1.1088915172227565,-191266.32185721034,0.48337,234.47506664760294,390.96,200000,184122.77405266662,-15877.225947333383,0.9206138702633331
2021-08-12,2,1.952174475344871,0.0,0.50981,0.0,385.66,200000,181493.76291786283,-18506.237082137173,0.9074688145893142
2021-08-13,2,1.2068226288046553,0.0,0.51539,0.0,410.76,200000,181493.76291786283,-18506.237082137173,0.9074688145893142
2021-08-14,0,0.7209864366808676,0.0,0.50178,0.0,408.67,200000,181493.76291786283,-18506.237082137173,0.9074688145893142
2021-08-15,0,0.22747081734117536,0.0,0.49755,0.0,414.05,200000,181493.76291786283,-18506.237082137173,0.9074688145893142
2021-08-16,0,-0.19329384881689268,0.0,0.49082,0.0,415.72,200000,181493.76291786283,-18506.237082137173,0.9074688145893142
2021-08-17,0,-0.8135098558908557,0.0,0.46319,0.0,401.8,200000,181493.76291786283,-18506.237082137173,0.9074688145893142
2021-08-18,2,1.2719365053132046,0.0,0.50033,0.0,396.15,200000,181493.76291786283,-18506.237082137173,0.9074688145893142
2021-08-19,1,1.168782494201984,-166434.74700853098,0.54524,210.4177927027881,431.27,200000,181493.76291786283,-18506.237082137173,0.9074688145893142
2021-08-20,1,0.6322749539872268,-166434.74700853098,0.56253,210.4177927027881,454.93,200000,189349.9046689883,-10650.09533101169,0.9467495233449416
2021-08-21,1,0.9828078717054448,-166434.74700853098,0.56597,210.4177927027881,448.74,200000,188619.95406186738,-11380.045938132622,0.9430997703093369
2021-08-22,1,0.6151967607860108,-166434.74700853098,0.55844,210.4177927027881,448.68,200000,187354.07534933102,-12645.924650668981,0.9367703767466551
2021-08-23,0,-1.4999388864200727,0.0,0.56006,0.0,499.06,200000,169696.10370120726,-30303.896298792737,0.8484805185060363
2021-08-24,-2,-1.621839168399639,0.0,0.52088,0.0,471.62,200000,169696.10370120726,-30303.896298792737,0.8484805185060363
2021-08-25,-1,-1.08616969152308,149130.94621777596,0.56895,-168.62030614798314,503.19,200000,169696.10370120726,-30303.896298792737,0.8484805185060363
2021-08-26,-2,-1.6614197849526773,0.0,0.5156,0.0,478.1,200000,173421.5562006727,-26578.443799327302,0.8671077810033635
2021-08-27,0,-0.8152274778269261,0.0,0.5622,0.0,494.5,200000,173421.5562006727,-26578.443799327302,0.8671077810033635
2021-08-28,0,-0.9307483638074824,0.0,0.5504,0.0,486.2,200000,173421.5562006727,-26578.443799327302,0.8671077810033635
2021-08-29,0,0.9157825638564644,0.0,0.6061,0.0,479.7,200000,173421.5562006727,-26578.443799327302,0.8671077810033635
2021-08-30,2,1.9955448230760509,0.0,0.626,0.0,460.3,200000,173421.5562006727,-26578.443799327302,0.8671077810033635
2021-08-31,2,3.0785048380472406,0.0,0.7248,0.0,463.9,200000,173421.5562006727,-26578.443799327302,0.8671077810033635
2021-09-01,2,1.8512132780178991,0.0,0.7106,0.0,489.4,200000,173421.5562006727,-26578.443799327302,0.8671077810033635
2021-09-02,2,1.6788967701950408,0.0,0.7058,0.0,483.7,200000,173421.5562006727,-26578.443799327302,0.8671077810033635
2021-09-03,2,1.7385993936288544,0.0,0.7338,0.0,488.5,200000,173421.5562006727,-26578.443799327302,0.8671077810033635
2021-09-04,1,1.0095964012695036,-123308.84257727012,0.7032,174.22298191749317,497.7,200000,173421.5562006727,-26578.443799327302,0.8671077810033635
2021-09-05,1,0.37795239837789646,-123308.84257727012,0.6704,174.22298191749317,504.8,200000,170614.00933575246,-29385.99066424754,0.8530700466787623
2021-09-06,2,2.1102037056939804,0.0,0.815,0.0,496.1,200000,187486.2415718795,-12513.75842812049,0.9374312078593976
2021-09-07,2,3.26553234105252,0.0,0.9115,0.0,418.7,200000,187486.2415718795,-12513.75842812049,0.9374312078593976
2021-09-08,2,2.4225325172907892,0.0,0.8872,0.0,415.0,200000,187486.2415718795,-12513.75842812049,0.9374312078593976
2021-09-09,2,2.0024176022445452,0.0,0.8977,0.0,421.3,200000,187486.2415718795,-12513.75842812049,0.9374312078593976
2021-09-10,2,1.369458240846198,0.0,0.7903,0.0,401.4,200000,187486.2415718795,-12513.75842812049,0.9374312078593976
2021-09-11,2,1.9896404322648968,0.0,0.9472,0.0,405.1,200000,187486.2415718795,-12513.75842812049,0.9374312078593976
2021-09-12,2,1.2911671513700023,0.0,0.8795,0.0,416.3,200000,187486.2415718795,-12513.75842812049,0.9374312078593976
2021-09-13,2,1.449508665185122,0.0,0.899,0.0,399.1,200000,187486.2415718795,-12513.75842812049,0.9374312078593976
2021-09-14,1,1.185031783123492,-103184.5027913481,0.9085,226.26869607998975,414.3,200000,187486.2415718795,-12513.75842812049,0.9374312078593976
2021-09-15,1,1.1005809269316191,-103184.5027913481,0.9497,226.26869607998975,431.3,200000,195584.01092024287,-4415.989079757128,0.9779200546012143
2021-09-16,1,0.876854669259551,-103184.5027913481,0.9098,226.26869607998975,424.3,200000,189883.06838630815,-10116.93161369185,0.9494153419315408
2021-09-17,1,0.5194883342565129,-103184.5027913481,0.8253,226.26869607998975,406.6,200000,177159.02197982342,-22840.978020176583,0.885795109899117
2021-09-18,1,0.47615521943969025,-103184.5027913481,0.8385,226.26869607998975,410.7,200000,179448.75907059718,-20551.24092940282,0.8972437953529859
2021-09-19,0,-0.0763179000146762,0.0,0.7651,0.0,408.6,200000,173979.31543925614,-26020.68456074386,0.8698965771962808
