date,statusList,zscore,ICXUSDT_position,ICXUSDT_price,LINKUSDT_position,LINKUSDT_price,init,total_asset,pnl,return
2021-03-01,0,0.5825745604111329,0.0,1.6715,0.0,27.7116,200000,126509.67321907972,-73490.32678092028,0.6325483660953986
2021-03-02,0,0.21789481403842764,0.0,1.661,0.0,28.4769,200000,126509.67321907972,-73490.32678092028,0.6325483660953986
2021-03-03,0,0.3300318153734779,0.0,1.7768,0.0,29.85,200000,126509.67321907972,-73490.32678092028,0.6325483660953986
2021-03-04,2,1.8476203046304198,0.0,1.9399,0.0,27.6943,200000,126509.67321907972,-73490.32678092028,0.6325483660953986
2021-03-05,2,1.2361088192338845,0.0,1.8595,0.0,27.8343,200000,126509.67321907972,-73490.32678092028,0.6325483660953986
2021-03-06,1,1.0095342049899565,-34368.28938306974,1.8405,2247.2311117184536,28.1479,200000,126509.67321907972,-73490.32678092028,0.6325483660953986
2021-03-07,2,1.5077803639324685,0.0,1.958,0.0,28.5932,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-08,0,-0.5442878216851216,0.0,1.889,0.0,31.8469,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-09,0,0.25271812035389557,0.0,1.9806,0.0,31.4914,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-10,0,0.19001517438988832,0.0,1.8591,0.0,29.9036,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-11,0,0.3407836903957859,0.0,1.8846,0.0,30.1166,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-12,0,0.49459686580051143,0.0,1.7958,0.0,28.3553,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-13,0,0.06905796635992556,0.0,1.8371,0.0,29.7384,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-14,0,-0.2028708724767966,0.0,1.7388,0.0,28.5469,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-15,2,2.04600426890781,0.0,1.943,0.0,27.5091,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-16,2,1.4136768264097253,0.0,1.9204,0.0,27.9099,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-17,0,-0.5586175347052802,0.0,1.8758,0.0,31.0579,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-18,0,0.12469003557846516,0.0,1.8669,0.0,29.3949,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-19,0,0.6554542060095883,0.0,1.9662,0.0,29.777,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-20,0,0.3009496551473525,0.0,1.9247,0.0,29.6465,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-21,0,0.6050882204038979,0.0,1.937,0.0,29.2097,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-22,0,0.8274321231482202,0.0,1.8366,0.0,27.2431,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-23,2,1.420159542570668,0.0,1.8737,0.0,26.7813,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-24,2,2.645047179139593,0.0,1.8979,0.0,24.8684,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-25,2,1.2095430137415886,0.0,1.8076,0.0,25.535,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-26,2,1.7907821759059304,0.0,2.0416,0.0,27.3927,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-27,2,2.4790478500039264,0.0,2.1777,0.0,26.8766,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-28,2,2.729920454156448,0.0,2.3399,0.0,26.6588,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-29,2,2.506172400692427,0.0,2.5673,0.0,28.0357,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-30,2,2.356848152210269,0.0,2.6613,0.0,27.8301,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-03-31,2,2.413821190820949,0.0,3.0308,0.0,29.4167,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-01,2,1.4442546955396218,0.0,2.8069,0.0,30.0684,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-02,0,0.6774548277399407,0.0,2.7439,0.0,32.4864,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-03,0,0.582810264636808,0.0,2.4666,0.0,29.293,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-04,0,0.5804548366196187,0.0,2.6105,0.0,30.7471,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-05,0,-0.01309361371082849,0.0,2.5272,0.0,32.3791,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-06,0,-0.6342632357164251,0.0,2.4811,0.0,34.725,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-07,0,-0.44651814647912147,0.0,2.3141,0.0,31.109,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-08,0,-0.38518231878624076,0.0,2.4822,0.0,32.7884,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-09,0,0.2526864465891596,0.0,2.6295,0.0,31.5893,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-10,0,-0.1403280631709422,0.0,2.5537,0.0,31.8944,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-11,0,-0.639510003400894,0.0,2.5783,0.0,33.8811,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-12,0,-0.22020977013090803,0.0,2.6644,0.0,33.108,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-13,-1,-1.1003985239915761,25119.688049240325,2.5786,-1823.494585106318,35.5217,200000,129547.2552075422,-70452.7447924578,0.647736276037711
2021-04-14,-2,-2.16612908448047,0.0,2.5159,0.0,41.3641,200000,141775.84441225472,-58224.15558774528,0.7088792220612736
2021-04-15,-2,-1.9526265746636107,0.0,2.5585,0.0,42.5601,200000,141775.84441225472,-58224.15558774528,0.7088792220612736
2021-04-16,-2,-1.572399909515476,0.0,2.6004,0.0,41.9861,200000,141775.84441225472,-58224.15558774528,0.7088792220612736
2021-04-17,-1,-1.0024323222628628,26400.477526396546,2.6851,-1776.0298395319744,39.9137,200000,141775.84441225472,-58224.15558774528,0.7088792220612736
2021-04-18,-2,-1.4322511287581807,0.0,2.354,0.0,39.0799,200000,149036.18884104287,-50963.811158957134,0.7451809442052143
2021-04-19,-2,-1.3413820517139527,0.0,2.1366,0.0,35.7359,200000,149036.18884104287,-50963.811158957134,0.7451809442052143
2021-04-20,-2,-1.5582888728815658,0.0,2.2134,0.0,38.9954,200000,149036.18884104287,-50963.811158957134,0.7451809442052143
2021-04-21,-2,-1.257445462268163,0.0,2.14,0.0,36.2274,200000,149036.18884104287,-50963.811158957134,0.7451809442052143
2021-04-22,-2,-1.525594800589876,0.0,1.9181,0.0,35.1306,200000,149036.18884104287,-50963.811158957134,0.7451809442052143
2021-04-23,-2,-1.5865934514135744,0.0,1.8336,0.0,35.2121,200000,149036.18884104287,-50963.811158957134,0.7451809442052143
2021-04-24,-2,-1.3762902242171868,0.0,1.6537,0.0,31.2443,200000,149036.18884104287,-50963.811158957134,0.7451809442052143
2021-04-25,-1,-1.0883535169503193,42994.51558996159,1.7332,-2351.321924161348,31.692,200000,149036.18884104287,-50963.811158957134,0.7451809442052143
2021-04-26,-1,-0.8361901983036226,42994.51558996159,1.9813,-2351.321924161348,35.13,200000,167786.97293417907,-32213.027065820934,0.8389348646708954
2021-04-27,0,-0.13424558953490556,0.0,2.3196,0.0,36.788,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-04-28,0,0.22158134046682412,0.0,2.3933,0.0,36.233,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-04-29,0,0.20670590850068105,0.0,2.3613,0.0,36.467,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-04-30,0,0.7640737192822223,0.0,2.5999,0.0,38.1,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-05-01,0,0.19549522927181476,0.0,2.6035,0.0,41.257,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-05-02,0,0.49423720098444685,0.0,2.5085,0.0,39.461,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-05-03,0,-0.3859094770443899,0.0,2.4556,0.0,42.052,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-05-04,-2,-2.233280813715766,0.0,2.1529,0.0,45.527,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-05-05,-2,-1.7920898238845615,0.0,2.3844,0.0,49.575,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-05-06,0,-0.9424355695978096,0.0,2.483,0.0,47.154,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-05-07,0,-0.3881378484113237,0.0,2.7322,0.0,49.129,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-05-08,0,-0.4485526278841017,0.0,2.6727,0.0,48.597,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-05-09,-1,-1.0993813342509349,25699.51960953289,2.6422,-1299.111724201875,52.269,200000,135806.5414246156,-64193.4585753844,0.679032707123078
2021-05-10,-1,-1.1607395662746585,25699.51960953289,2.2957,-1299.111724201875,46.334,200000,119191.42979677433,-80808.57020322567,0.5959571489838716
2021-05-11,-1,-0.7919705341481353,25699.51960953289,2.5093,-1299.111724201875,48.826,200000,127918.23360208163,-72081.76639791837,0.6395911680104082
2021-05-12,-1,-1.0852187146260222,25699.51960953289,2.0412,-1299.111724201875,41.622,200000,106529.48761170897,-93470.51238829103,0.5326474380585449
2021-05-13,-1,-1.1111380283543366,25699.51960953289,2.1,-1299.111724201875,43.287,200000,110203.64038554564,-89796.35961445436,0.5510182019277282
2021-05-14,-2,-1.3772480222500965,0.0,2.138,0.0,46.567,200000,141356.70416034298,-58643.29583965702,0.7067835208017149
2021-05-15,0,-0.948654769226548,0.0,2.01,0.0,41.492,200000,141356.70416034298,-58643.29583965702,0.7067835208017149
2021-05-16,0,-0.8094907581785231,0.0,1.9916,0.0,40.67,200000,141356.70416034298,-58643.29583965702,0.7067835208017149
2021-05-17,0,-0.6057546461915859,0.0,1.8558,0.0,37.177,200000,141356.70416034298,-58643.29583965702,0.7067835208017149
2021-05-18,-2,-1.2064139901690616,0.0,1.9111,0.0,42.566,200000,141356.70416034298,-58643.29583965702,0.7067835208017149
2021-05-19,-1,-1.091102598626308,59780.38744833925,1.1823,-2694.8698699878555,26.227,200000,141356.70416034298,-58643.29583965702,0.7067835208017149
2021-05-20,-1,-1.0363196424528807,59780.38744833925,1.3884,-2694.8698699878555,30.606,200000,165478.27717412252,-34521.722825877485,0.8273913858706126
2021-05-21,0,-0.1329997224443556,0.0,1.2715,0.0,25.546,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-05-22,0,-0.22177544863735202,0.0,1.1386,0.0,23.296,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-05-23,0,-0.014113362036011046,0.0,0.9756,0.0,19.844,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-05-24,-2,-1.4589336177928074,0.0,1.1779,0.0,26.412,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-05-25,-2,-2.0743491090985806,0.0,1.1406,0.0,27.503,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-05-26,-2,-2.2018642207103674,0.0,1.3394,0.0,34.018,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-05-27,-2,-2.07359188775946,0.0,1.2327,0.0,31.732,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-05-28,-2,-1.9097253892425419,0.0,1.079,0.0,27.878,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-05-29,-2,-1.4198596168639974,0.0,1.0142,0.0,25.365,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-05-30,-2,-1.3762202355419815,0.0,1.0584,0.0,26.818,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-05-31,-2,-2.0063958836688447,0.0,1.1341,0.0,32.098,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-01,-2,-1.3929769842805528,0.0,1.1483,0.0,30.719,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-02,0,-0.8418682123647594,0.0,1.2138,0.0,30.67,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-03,0,-0.867003653729599,0.0,1.2575,0.0,32.198,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-04,0,-0.6350524673967699,0.0,1.1474,0.0,28.826,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-05,0,-0.3530771662812136,0.0,1.1067,0.0,27.129,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-06,0,-0.019979438333086387,0.0,1.1533,0.0,27.532,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-07,0,0.1161013063089284,0.0,1.0402,0.0,24.584,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-08,0,0.018960835013318092,0.0,1.0052,0.0,24.076,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-09,0,-0.1550429779656873,0.0,1.0451,0.0,25.585,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-10,0,0.4506407462787825,0.0,0.9849,0.0,23.114,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-11,0,0.4851227472100465,0.0,0.905,0.0,21.478,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-12,0,0.5025967357185133,0.0,0.8972,0.0,21.67,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-13,0,0.2402609264051156,0.0,0.9465,0.0,23.312,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-14,0,-0.30409755620916357,0.0,0.9871,0.0,24.973,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-15,2,2.3030561744122795,0.0,1.1075,0.0,24.482,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-16,2,1.4413533235632936,0.0,1.0095,0.0,23.044,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-17,2,1.9854499141742998,0.0,1.0726,0.0,23.396,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-18,2,1.9001491308603318,0.0,0.9871,0.0,21.233,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-19,2,1.8227906114718888,0.0,0.9541,0.0,20.246,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-20,0,0.8508796618382789,0.0,0.9606,0.0,21.646,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-21,0,0.18705127416163342,0.0,0.7441,0.0,17.365,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-22,0,-0.1877883894033691,0.0,0.7093,0.0,16.85,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-23,0,-0.020706602791932736,0.0,0.7848,0.0,18.395,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-24,0,-0.09589697161957048,0.0,0.813,0.0,19.06,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-25,0,-0.02044801162527085,0.0,0.724,0.0,16.87,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-26,0,-0.09266147888313345,0.0,0.7259,0.0,16.952,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-27,-2,-1.3316491829325177,0.0,0.7388,0.0,18.406,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-28,-1,-1.085083512902794,87912.13785278393,0.7632,-3563.172788595045,18.83,200000,134189.08721848938,-65810.91278151062,0.670945436092447
2021-06-29,-1,-0.47626866127588685,87912.13785278393,0.8184,-3563.172788595045,19.535,200000,141553.87404392258,-58446.12595607742,0.7077693702196128
2021-06-30,0,-0.017573451159096438,0.0,0.8365,0.0,19.516,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-01,0,0.5838934672740609,0.0,0.8043,0.0,18.186,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-02,0,0.7408207445488113,0.0,0.8172,0.0,18.274,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-03,0,0.7625404434330244,0.0,0.8333,0.0,18.543,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-04,0,0.32298942539282155,0.0,0.8507,0.0,19.242,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-05,2,2.3673698357841695,0.0,0.8979,0.0,18.362,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-06,0,0.4986197771074126,0.0,0.9021,0.0,20.073,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-07,2,1.343932101107844,0.0,0.9283,0.0,19.788,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-08,2,3.412891463721519,0.0,1.0412,0.0,18.353,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-09,2,1.9445743791178247,0.0,0.9786,0.0,18.656,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-10,2,1.300977032191793,0.0,0.9184,0.0,18.204,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-11,2,1.4336861862508645,0.0,0.9519,0.0,18.383,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-12,2,1.3182613274414936,0.0,0.9104,0.0,17.518,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-13,0,0.9945372529641079,0.0,0.8598,0.0,16.87,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-14,0,0.5527699203887015,0.0,0.8336,0.0,16.936,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-15,0,0.6317779992306642,0.0,0.7868,0.0,15.764,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-16,0,0.2416641821628831,0.0,0.7371,0.0,15.234,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-17,0,0.8551033423515502,0.0,0.7903,0.0,15.352,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-18,0,0.3186654122066313,0.0,0.7666,0.0,15.47,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-19,0,0.380420264736144,0.0,0.7277,0.0,14.528,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-20,0,0.14180792532175324,0.0,0.6807,0.0,13.742,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-21,0,-0.1794806777716322,0.0,0.7456,0.0,15.297,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-22,0,-0.5139414460796649,0.0,0.7708,0.0,16.071,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-23,0,-0.46216901516676434,0.0,0.7982,0.0,16.502,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-24,0,-0.5908348890656947,0.0,0.8075,0.0,16.683,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-25,0,-0.22273471193912073,0.0,0.8259,0.0,16.746,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-26,-2,-1.4994862776821711,0.0,0.8388,0.0,18.028,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-27,-2,-2.1235674288162083,0.0,0.8677,0.0,19.489,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-28,-2,-1.8230904803787324,0.0,0.8683,0.0,19.109,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-29,0,-0.7896574292563429,0.0,0.9188,0.0,19.37,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-30,-2,-1.950763034896166,0.0,0.9888,0.0,22.269,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-07-31,-2,-1.8179984578149175,0.0,1.0024,0.0,22.713,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-01,-2,-1.3353134714669737,0.0,0.992,0.0,22.062,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-02,-2,-1.7059437677305136,0.0,1.0239,0.0,23.472,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-03,-2,-1.9287193315583784,0.0,1.0121,0.0,23.942,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-04,-2,-1.35103746959375,0.0,1.0489,0.0,24.193,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-05,0,-0.9314518310360469,0.0,1.0637,0.0,24.057,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-06,0,-0.06003554234219811,0.0,1.1064,0.0,23.89,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-07,0,-0.2888676259929267,0.0,1.1257,0.0,24.694,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-08,0,-0.10319756472272025,0.0,1.0553,0.0,23.029,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-09,0,0.0874588872683217,0.0,1.1142,0.0,24.197,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-10,0,0.04181034576871302,0.0,1.1239,0.0,24.537,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-11,0,-0.05353907152947562,0.0,1.1789,0.0,25.906,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-12,0,-0.18813090320591727,0.0,1.1256,0.0,24.944,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-13,0,-0.6462879074267058,0.0,1.2274,0.0,27.748,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-14,0,0.7973141109649414,0.0,1.25,0.0,27.144,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-15,0,0.13442496057135256,0.0,1.26,0.0,27.901,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-16,0,0.47334616980735755,0.0,1.2747,0.0,27.944,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-17,0,-0.03654792568336879,0.0,1.1763,0.0,26.146,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-18,1,1.142317860571586,-55598.50702376858,1.1708,2568.751510336145,25.341,200000,130189.46404685652,-69810.53595314348,0.6509473202342826
2021-08-19,2,1.620572650134007,0.0,1.2728,0.0,27.096,200000,131352.35286264098,-68647.64713735902,0.6567617643132049
2021-08-20,2,2.95512116457265,0.0,1.4356,0.0,28.678,200000,131352.35286264098,-68647.64713735902,0.6567617643132049
2021-08-21,2,2.5005692224110696,0.0,1.4074,0.0,27.844,200000,131352.35286264098,-68647.64713735902,0.6567617643132049
2021-08-22,2,2.7632891466593463,0.0,1.4833,0.0,27.982,200000,131352.35286264098,-68647.64713735902,0.6567617643132049
2021-08-23,2,2.717585178718004,0.0,1.5689,0.0,28.552,200000,131352.35286264098,-68647.64713735902,0.6567617643132049
2021-08-24,2,2.402792411455551,0.0,1.4367,0.0,25.728,200000,131352.35286264098,-68647.64713735902,0.6567617643132049
2021-08-25,2,2.0701444502101722,0.0,1.4938,0.0,26.612,200000,131352.35286264098,-68647.64713735902,0.6567617643132049
2021-08-26,2,1.3691308956490782,0.0,1.318,0.0,24.39,200000,131352.35286264098,-68647.64713735902,0.6567617643132049
2021-08-27,1,1.1479185900174012,-47012.29522642841,1.397,2522.126591064535,26.04,200000,131352.35286264098,-68647.64713735902,0.6567617643132049
2021-08-28,2,1.2014231100328394,0.0,1.401,0.0,25.73,200000,132322.2612867767,-67677.73871322331,0.6616113064338834
2021-08-29,0,0.9296472506374133,0.0,1.383,0.0,25.76,200000,132322.2612867767,-67677.73871322331,0.6616113064338834
2021-08-30,0,0.6445712684205122,0.0,1.321,0.0,25.04,200000,132322.2612867767,-67677.73871322331,0.6616113064338834
2021-08-31,0,-0.10832873162126633,0.0,1.327,0.0,26.7,200000,132322.2612867767,-67677.73871322331,0.6616113064338834
2021-09-01,0,-0.5894335088300394,0.0,1.423,0.0,29.72,200000,132322.2612867767,-67677.73871322331,0.6616113064338834
2021-09-02,0,-0.5639662943658421,0.0,1.447,0.0,29.95,200000,132322.2612867767,-67677.73871322331,0.6616113064338834
2021-09-03,0,-0.20735831619745598,0.0,1.535,0.0,30.75,200000,132322.2612867767,-67677.73871322331,0.6616113064338834
2021-09-04,1,1.157806283528831,-39952.37357692533,1.656,2214.227933178994,29.88,200000,132322.2612867767,-67677.73871322331,0.6616113064338834
2021-09-05,1,0.5145873076758463,-39952.37357692533,1.79,2214.227933178994,33.55,200000,145802.09586085158,-54197.90413914842,0.7290104793042579
2021-09-06,0,-0.5863372377686296,0.0,1.742,0.0,34.81,200000,124842.02170381983,-75157.97829618017,0.6242101085190992
2021-09-07,-1,-1.073851912280459,45167.15691165696,1.382,-2208.8114243421765,28.26,200000,124842.02170381983,-75157.97829618017,0.6242101085190992
2021-09-08,-1,-0.20016630263751817,45167.15691165696,1.404,-2208.8114243421765,27.16,200000,123406.00658909988,-76593.99341090012,0.6170300329454994
2021-09-09,0,1.4554498186702214,0.0,1.583,0.0,28.01,200000,115211.22030849125,-84788.77969150875,0.5760561015424562
2021-09-10,2,3.3166992442532073,0.0,1.786,0.0,26.39,200000,115211.22030849125,-84788.77969150875,0.5760561015424562
2021-09-11,2,2.146929039399972,0.0,1.746,0.0,26.99,200000,115211.22030849125,-84788.77969150875,0.5760561015424562
2021-09-12,0,0.9857098965267864,0.0,1.743,0.0,29.42,200000,115211.22030849125,-84788.77969150875,0.5760561015424562
2021-09-13,2,2.581574449694722,0.0,1.93,0.0,26.96,200000,115211.22030849125,-84788.77969150875,0.5760561015424562
2021-09-14,2,1.6848611356859235,0.0,2.074,0.0,30.8,200000,115211.22030849125,-84788.77969150875,0.5760561015424562
2021-09-15,2,1.8377392003848902,0.0,2.166,0.0,30.67,200000,115211.22030849125,-84788.77969150875,0.5760561015424562
2021-09-16,2,1.4151925819133566,0.0,2.048,0.0,29.8,200000,115211.22030849125,-84788.77969150875,0.5760561015424562
2021-09-17,1,1.167632856495848,-30690.255809400973,1.877,2078.1244644388753,27.72,200000,115211.22030849125,-84788.77969150875,0.5760561015424562
2021-09-18,1,1.0780355046506493,-30690.255809400973,1.928,2078.1244644388753,28.39,200000,118168.76674594474,-81831.23325405526,0.5908438337297237
2021-09-19,1,0.7419328920170434,-30690.255809400973,1.796,2078.1244644388753,27.36,200000,111977.18478073177,-88022.81521926823,0.5598859239036589
2021-09-20,1,1.1675492980858087,-30690.255809400973,1.661,2078.1244644388753,23.57,200000,99957.9085262393,-100042.0914737607,0.49978954263119657
2021-09-21,1,0.8661304260313798,-30690.255809400973,1.469,2078.1244644388753,21.42,200000,89597.41181229075,-110402.58818770925,0.44798705906145375
2021-09-22,1,0.6792795438625762,-30690.255809400973,1.654,2078.1244644388753,24.45,200000,101571.8262642797,-98428.1737357203,0.5078591313213985
2021-09-23,1,0.5408020085204657,-30690.255809400973,1.706,2078.1244644388753,25.41,200000,105162.71905222989,-94837.28094777011,0.5258135952611495
2021-09-24,1,0.6382599118327158,-30690.255809400973,1.592,2078.1244644388753,23.26,200000,97196.0622914146,-102803.9377085854,0.485980311457073
2021-09-25,0,-0.1519401226827362,0.0,1.547,0.0,24.51,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-09-26,0,0.2659055970449475,0.0,1.64,0.0,24.6,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-09-27,0,-0.10543118356085972,0.0,1.503,0.0,23.01,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-09-28,0,-0.7660006046153179,0.0,1.406,0.0,22.1,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
2021-09-29,-2,-1.3725677971290775,0.0,1.431,0.0,22.85,200000,111754.21542223771,-88245.78457776229,0.5587710771111886
