date,statusList,zscore,WAVESUSDT_position,WAVESUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-02-24,-1,-0.43168378857243084,7444.365481825154,9.8336,-1456625.6145543598,0.048,200000,143122.94190068514,-56877.05809931486,0.7156147095034258
2021-02-25,0,0.2584356556535155,0.0,9.6074,0.0,0.0452,200000,152362.36002691812,-47637.63997308188,0.7618118001345906
2021-02-26,0,0.31273512494170935,0.0,9.5612,0.0,0.04517,200000,152362.36002691812,-47637.63997308188,0.7618118001345906
2021-02-27,0,-0.12203389084966285,0.0,9.5955,0.0,0.04652,200000,152362.36002691812,-47637.63997308188,0.7618118001345906
2021-02-28,-1,-1.1343619393672808,8557.183296279632,8.9026,-1669907.4970069937,0.04562,200000,152362.36002691812,-47637.63997308188,0.7618118001345906
2021-03-01,-1,-0.6865735554849736,8557.183296279632,9.5234,-1669907.4970069937,0.04784,200000,161381.85406060406,-38618.14593939594,0.8069092703030203
2021-03-02,-1,-0.46729074289684974,8557.183296279632,9.4175,-1669907.4970069937,0.04687,200000,158855.83807743125,-41144.16192256875,0.7942791903871562
2021-03-03,-1,-0.6073302904050563,8557.183296279632,9.8182,-1669907.4970069937,0.04883,200000,165557.72011838417,-34442.27988161583,0.8277886005919208
2021-03-04,-2,-2.158681110282182,0.0,9.4472,0.0,0.05142,200000,157387.58148640476,-42612.41851359524,0.7869379074320237
2021-03-05,0,-0.9405487344909275,0.0,9.9125,0.0,0.05019,200000,157387.58148640476,-42612.41851359524,0.7869379074320237
2021-03-06,0,-0.6854170266593331,0.0,9.9916,0.0,0.05015,200000,157387.58148640476,-42612.41851359524,0.7869379074320237
2021-03-07,0,-0.9124527988973923,0.0,10.1471,0.0,0.05173,200000,157387.58148640476,-42612.41851359524,0.7869379074320237
2021-03-08,-2,-1.39658972374386,0.0,10.0798,0.0,0.05307,200000,157387.58148640476,-42612.41851359524,0.7869379074320237
2021-03-09,0,-0.15314721582118526,0.0,10.7134,0.0,0.0532,200000,157387.58148640476,-42612.41851359524,0.7869379074320237
2021-03-10,0,-0.29150301270249657,0.0,10.2479,0.0,0.05142,200000,157387.58148640476,-42612.41851359524,0.7869379074320237
2021-03-11,0,-0.7484223957151465,0.0,10.0584,0.0,0.05151,200000,157387.58148640476,-42612.41851359524,0.7869379074320237
2021-03-12,0,-0.3682181300773307,0.0,9.873,0.0,0.04997,200000,157387.58148640476,-42612.41851359524,0.7869379074320237
2021-03-13,-1,-1.059928423334361,7750.791957372439,10.153,-1487314.1323606574,0.05291,200000,157387.58148640476,-42612.41851359524,0.7869379074320237
2021-03-14,-1,-1.1488650119872732,7750.791957372439,9.7388,-1487314.1323606574,0.05105,200000,151410.79917147028,-48589.20082852972,0.7570539958573514
2021-03-15,-2,-1.250542262266455,0.0,9.5842,0.0,0.05069,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-16,-2,-1.2649097266377236,0.0,9.8411,0.0,0.05237,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-17,-2,-1.6029605190040035,0.0,10.1243,0.0,0.05483,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-18,0,-0.4486623050352406,0.0,10.2454,0.0,0.05329,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-19,-2,-2.730389786199114,0.0,10.2076,0.0,0.05862,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-20,-2,-2.7271355748222814,0.0,10.1674,0.0,0.0609,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-21,-2,-2.7659296472005703,0.0,9.95,0.0,0.06337,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-22,-2,-1.796352882999005,0.0,9.7854,0.0,0.05927,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-23,0,0.29920167268863845,0.0,11.1934,0.0,0.05852,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-24,0,0.5212879515979931,0.0,10.836,0.0,0.05568,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-25,0,0.09334782265135413,0.0,10.4376,0.0,0.05528,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-26,0,0.23049868061459694,0.0,12.2797,0.0,0.06464,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-27,0,0.005199651633106065,0.0,11.8802,0.0,0.0636,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-28,0,-0.0822465971756328,0.0,11.8043,0.0,0.06362,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-29,0,0.5343626540265157,0.0,12.44,0.0,0.06475,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-30,0,0.1135507832265166,0.0,12.3159,0.0,0.06598,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-03-31,-2,-3.237152424310943,0.0,11.964,0.0,0.09296,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-04-01,-2,-2.1848301439909137,0.0,11.8015,0.0,0.08543,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-04-02,-2,-1.7346025618740588,0.0,13.0557,0.0,0.09232,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-04-03,-2,-2.4067122703612887,0.0,11.5989,0.0,0.10143,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-04-04,-2,-2.466936783761081,0.0,12.1824,0.0,0.12761,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-04-05,-2,-2.088958327912323,0.0,12.7873,0.0,0.13655,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-04-06,-2,-1.4667488218648574,0.0,13.3887,0.0,0.12401,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-04-07,-2,-1.2762777731300528,0.0,12.0935,0.0,0.11045,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-04-08,-1,-1.113019638505993,5777.340163517907,13.7169,-641729.672758594,0.12349,200000,158494.39457791756,-41505.605422082444,0.7924719728895878
2021-04-09,0,-0.171500038968461,0.0,16.7768,0.0,0.11584,200000,135907.07941496588,-64092.920585034124,0.6795353970748295
2021-04-10,0,-0.5511975778251049,0.0,16.3286,0.0,0.1263,200000,135907.07941496588,-64092.920585034124,0.6795353970748295
2021-04-11,0,-0.5394346718036128,0.0,15.608,0.0,0.12214,200000,135907.07941496588,-64092.920585034124,0.6795353970748295
2021-04-12,0,-0.7250299572530327,0.0,15.1712,0.0,0.12874,200000,135907.07941496588,-64092.920585034124,0.6795353970748295
2021-04-13,0,-0.9031773411352654,0.0,15.8069,0.0,0.14622,200000,135907.07941496588,-64092.920585034124,0.6795353970748295
2021-04-14,0,-0.8122383874288339,0.0,15.2118,0.0,0.1404,200000,135907.07941496588,-64092.920585034124,0.6795353970748295
2021-04-15,-1,-1.0531529732719704,4262.494493073913,15.9422,-413820.9591832589,0.16421,200000,135907.07941496588,-64092.920585034124,0.6795353970748295
2021-04-16,-1,-0.815047398857407,4262.494493073913,16.4725,-413820.9591832589,0.16091,200000,136801.87107933822,-63198.12892066178,0.684009355396691
2021-04-17,-1,-0.8164416351013658,4262.494493073913,15.5916,-413820.9591832589,0.15535,200000,130746.19514733048,-69253.80485266952,0.6537309757366524
2021-04-18,-1,-1.0072641064893668,4262.494493073913,13.5951,-413820.9591832589,0.14302,200000,117133.71246517885,-82866.28753482115,0.5856685623258943
2021-04-19,-1,-1.1009273796992554,4262.494493073913,12.3721,-413820.9591832589,0.12993,200000,106503.76534444059,-93496.23465555941,0.532518826722203
2021-04-20,-1,-0.625141575831937,4262.494493073913,13.524,-413820.9591832589,0.13279,200000,112597.26069427654,-87402.73930572346,0.5629863034713827
2021-04-21,0,0.44662973268467376,0.0,14.4456,0.0,0.12273,200000,125121.03528637873,-74878.96471362127,0.6256051764318936
2021-04-22,0,0.4303389904706415,0.0,12.6958,0.0,0.11001,200000,125121.03528637873,-74878.96471362127,0.6256051764318936
2021-04-23,2,1.6099349246070154,0.0,14.6013,0.0,0.10915,200000,125121.03528637873,-74878.96471362127,0.6256051764318936
2021-04-24,1,1.1169094587653863,-4754.0554769358305,13.1594,610406.0654033503,0.10249,200000,125121.03528637873,-74878.96471362127,0.6256051764318936
2021-04-25,1,0.9344685682639611,-4754.0554769358305,12.936,610406.0654033503,0.10176,200000,123613.38286508684,-76386.61713491316,0.6180669143254343
2021-04-26,2,2.425912477278176,0.0,18.523,0.0,0.11732,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-04-27,2,2.2360961382103763,0.0,20.639,0.0,0.12594,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-04-28,2,1.5660498195131958,0.0,18.999,0.0,0.12266,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-04-29,2,2.5569689751853426,0.0,23.015,0.0,0.12123,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-04-30,2,1.7584508764712312,0.0,23.261,0.0,0.13223,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-05-01,2,1.4382027977556262,0.0,22.495,0.0,0.13112,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-05-02,2,1.6787573127466382,0.0,23.805,0.0,0.12759,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-05-03,2,2.648820400138778,0.0,32.632,0.0,0.13159,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-05-04,2,2.7549527018540485,0.0,35.175,0.0,0.11917,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-05-05,2,1.5986461138175196,0.0,35.932,0.0,0.14654,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-05-06,1,1.1161251153733835,-2068.7938812295783,34.215,465193.1036163909,0.15216,200000,141567.56529254006,-58432.434707459935,0.7078378264627003
2021-05-07,1,0.9296270945475241,-2068.7938812295783,32.447,465193.1036163909,0.14763,200000,135802.61295114394,-64197.387048856064,0.6790130647557197
2021-05-08,1,0.9528640779963292,-2068.7938812295783,32.391,465193.1036163909,0.14301,200000,133537.5683550873,-66462.43164491269,0.6676878417754366
2021-05-09,1,0.775023823699435,-2068.7938812295783,31.619,465193.1036163909,0.14295,200000,131912.54789256112,-68087.45210743888,0.6595627394628056
2021-05-10,1,1.081325867839558,-2068.7938812295783,30.851,465193.1036163909,0.12716,200000,122978.31508567398,-77021.68491432602,0.6148915754283699
2021-05-11,1,0.9151247900714273,-2068.7938812295783,33.172,465193.1036163909,0.13893,200000,133255.30851357276,-66744.69148642724,0.6662765425678638
2021-05-12,2,1.3346827211327863,0.0,31.664,0.0,0.11918,200000,151632.14065879196,-48367.85934120804,0.7581607032939598
2021-05-13,1,1.14998569536219,-2378.6180061930095,31.874,623538.6983254871,0.12159,200000,151632.14065879196,-48367.85934120804,0.7581607032939598
2021-05-14,1,1.173139972208345,-2378.6180061930095,33.414,623538.6983254871,0.12473,200000,157253.12390107123,-42746.87609892877,0.7862656195053561
2021-05-15,1,0.904025647525836,-2378.6180061930095,31.189,623538.6983254871,0.12059,200000,149379.2486262243,-50620.75137377571,0.7468962431311215
2021-05-16,1,0.7280143997608576,-2378.6180061930095,30.456,623538.6983254871,0.11964,200000,147043.35986427555,-52956.64013572445,0.7352167993213778
2021-05-17,1,0.2686112202885532,-2378.6180061930095,27.001,623538.6983254871,0.11279,200000,134553.99456934913,-65446.00543065087,0.6727699728467457
2021-05-18,0,0.1266025749350903,0.0,27.64,0.0,0.11627,200000,144878.29789566237,-55121.70210433763,0.7243914894783119
2021-05-19,0,-0.17288355927444352,0.0,18.148,0.0,0.07881,200000,144878.29789566237,-55121.70210433763,0.7243914894783119
2021-05-20,1,1.1216873524720457,-2977.726351289973,24.327,811370.3959210482,0.08928,200000,144878.29789566237,-55121.70210433763,0.7243914894783119
2021-05-21,1,0.8696932279950733,-2977.726351289973,20.726,811370.3959210482,0.0779,200000,124922.11019908564,-75077.88980091436,0.6246105509954283
2021-05-22,0,-0.45460339108233105,0.0,17.991,0.0,0.07534,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-05-23,0,-0.6317788372271479,0.0,14.737,0.0,0.06285,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-05-24,0,-0.9916116467307077,0.0,17.461,0.0,0.07696,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-05-25,-2,-1.7550902583072017,0.0,16.14,0.0,0.07714,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-05-26,-2,-1.5921603985214665,0.0,17.45,0.0,0.08312,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-05-27,-2,-1.6040424174154675,0.0,16.512,0.0,0.07949,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-05-28,-2,-1.94555018159318,0.0,14.031,0.0,0.07204,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-05-29,-2,-1.8819361877684886,0.0,13.105,0.0,0.06877,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-05-30,-2,-1.7987192229468993,0.0,13.325,0.0,0.07196,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-05-31,-2,-1.7133676433434746,0.0,13.842,0.0,0.07679,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-06-01,-2,-1.6944706824682223,0.0,13.221,0.0,0.07614,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-06-02,-1,-1.093424802807051,4655.927546383281,14.747,-879817.5746606131,0.07804,200000,137321.92705302848,-62678.072946971515,0.6866096352651424
2021-06-03,-1,-1.0738174449169164,4655.927546383281,15.325,-879817.5746606131,0.08223,200000,143699.48881266598,-56300.51118733402,0.7184974440633298
2021-06-04,-1,-1.167295613853731,4655.927546383281,13.875,-879817.5746606131,0.07714,200000,132470.1224153877,-67529.87758461229,0.6623506120769386
2021-06-05,-1,-0.8418736887498142,4655.927546383281,14.13,-879817.5746606131,0.07552,200000,132232.07946876527,-67767.92053123473,0.6611603973438263
2021-06-06,0,-0.004024647853716769,0.0,16.297,0.0,0.07745,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-07,0,-0.3683526346757306,0.0,14.208,0.0,0.0717,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-08,0,-0.2842552487910297,0.0,14.418,0.0,0.07242,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-09,0,-0.40498486333394534,0.0,14.592,0.0,0.07536,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-10,0,-0.3398298607771326,0.0,14.028,0.0,0.07257,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-11,0,0.37305879050798624,0.0,14.075,0.0,0.06919,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-12,2,1.354317403134227,0.0,14.629,0.0,0.06804,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-13,2,1.338087279072226,0.0,15.177,0.0,0.07153,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-14,2,1.6597956295138465,0.0,15.666,0.0,0.07203,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-15,2,2.298205496608745,0.0,16.579,0.0,0.07174,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-16,2,2.5582822221054973,0.0,16.936,0.0,0.06895,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-17,2,2.194571785142826,0.0,18.35,0.0,0.0739,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-18,2,1.4375966661366795,0.0,16.448,0.0,0.06962,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-19,1,1.1239042450661745,-4090.7300646216504,15.839,949070.946148269,0.06827,200000,129586.14698708465,-70413.85301291535,0.6479307349354233
2021-06-20,2,2.1367684000199154,0.0,17.904,0.0,0.06768,200000,138593.45642875583,-61406.54357124417,0.6929672821437791
2021-06-21,2,1.7709493593939796,0.0,13.972,0.0,0.05351,200000,138593.45642875583,-61406.54357124417,0.6929672821437791
2021-06-22,1,1.0677235347874303,-5524.292746681913,12.544,1357960.5764134414,0.05103,200000,138593.45642875583,-61406.54357124417,0.6929672821437791
2021-06-23,1,0.24458242379098383,-5524.292746681913,13.109,1357960.5764134414,0.05797,200000,151138.92823094042,-48861.07176905958,0.7556946411547021
2021-06-24,0,-0.7057592892006697,0.0,13.535,0.0,0.06611,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-06-25,0,-0.5035760778035744,0.0,12.973,0.0,0.06139,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-06-26,0,-0.2882226894788973,0.0,13.579,0.0,0.06274,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-06-27,0,-0.44663391522397916,0.0,13.867,0.0,0.06479,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-06-28,0,-0.38436826947309094,0.0,14.142,0.0,0.06532,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-06-29,0,0.04054167534908283,0.0,15.413,0.0,0.06793,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-06-30,0,0.5993878144722906,0.0,16.329,0.0,0.06828,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-07-01,0,0.8134196457074853,0.0,15.821,0.0,0.06471,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-07-02,0,0.5787083257154243,0.0,16.086,0.0,0.06657,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-07-03,0,0.5408747866287014,0.0,16.188,0.0,0.06683,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-07-04,0,0.9565154243909004,0.0,16.891,0.0,0.06736,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-07-05,0,0.7140828201358247,0.0,15.974,0.0,0.06448,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-07-06,0,0.791507754508802,0.0,16.191,0.0,0.06494,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-07-07,1,1.196998068180065,-3735.642154769764,16.542,960593.6969407966,0.06433,200000,123589.98504840289,-76410.01495159711,0.6179499252420144
2021-07-08,1,0.3315331093771105,-3735.642154769764,14.806,960593.6969407966,0.06106,200000,113963.76887872617,-86036.23112127383,0.5698188443936308
2021-07-09,1,0.23115582731678064,-3735.642154769764,15.0,960593.6969407966,0.06219,200000,115773.9543342946,-84226.0456657054,0.578869771671473
2021-07-10,0,-0.2779222421405158,0.0,14.189,0.0,0.06142,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-11,0,-0.17446038669577027,0.0,14.31,0.0,0.06184,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-12,0,-0.08730024593875807,0.0,13.932,0.0,0.06004,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-13,0,-0.37257134704531875,0.0,13.533,0.0,0.05937,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-14,0,-0.5727495084976493,0.0,13.594,0.0,0.05989,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-15,0,-0.7414210490106207,0.0,13.086,0.0,0.05784,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-16,0,0.4568577950553704,0.0,13.447,0.0,0.05562,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-17,0,-0.2311758595317972,0.0,13.168,0.0,0.05597,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-18,0,-0.35156422040951474,0.0,13.166,0.0,0.05592,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-19,0,0.10188144687941529,0.0,12.832,0.0,0.05345,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-20,0,-0.43945566829666943,0.0,11.871,0.0,0.05045,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-21,0,-0.23370376553096817,0.0,12.752,0.0,0.05388,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-22,2,1.7384715605645062,0.0,14.104,0.0,0.05526,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-23,2,1.6374871279972774,0.0,14.348,0.0,0.056,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-24,2,1.942932836695352,0.0,14.973,0.0,0.05727,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-25,2,2.031579752858445,0.0,15.406,0.0,0.05791,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-26,1,1.162034264019236,-3927.7002911264976,14.97,1006464.7955865059,0.05842,200000,117595.34671632735,-82404.65328367265,0.5879767335816367
2021-07-27,1,0.7260649029024391,-3927.7002911264976,15.061,1006464.7955865059,0.06019,200000,119734.21013100797,-80265.78986899203,0.5986710506550399
2021-07-28,2,1.2138561628068947,0.0,15.63,0.0,0.0607,200000,117892.8891745336,-82107.1108254664,0.589464445872668
2021-07-29,0,0.8989726193619906,0.0,15.738,0.0,0.06185,200000,117892.8891745336,-82107.1108254664,0.589464445872668
2021-07-30,0,0.9981196479605359,0.0,16.261,0.0,0.06325,200000,117892.8891745336,-82107.1108254664,0.589464445872668
2021-07-31,1,1.0589997754386662,-3553.773713586954,16.587,921614.2055545152,0.06396,200000,117892.8891745336,-82107.1108254664,0.589464445872668
2021-08-01,1,0.24971498101714282,-3553.773713586954,15.775,921614.2055545152,0.0632,200000,114306.79812287957,-85693.20187712043,0.5715339906143979
2021-08-02,0,0.15349394578646267,0.0,16.115,0.0,0.06463,200000,115598.02646399903,-84401.97353600097,0.5779901323199952
2021-08-03,0,0.20663464082781083,0.0,16.069,0.0,0.06403,200000,115598.02646399903,-84401.97353600097,0.5779901323199952
2021-08-04,0,-0.8187163929971456,0.0,16.277,0.0,0.06737,200000,115598.02646399903,-84401.97353600097,0.5779901323199952
2021-08-05,-2,-1.5477606854573605,0.0,16.365,0.0,0.07013,200000,115598.02646399903,-84401.97353600097,0.5779901323199952
2021-08-06,-2,-1.6675425326308995,0.0,16.654,0.0,0.07196,200000,115598.02646399903,-84401.97353600097,0.5779901323199952
2021-08-07,-2,-1.6733237414762545,0.0,17.348,0.0,0.07527,200000,115598.02646399903,-84401.97353600097,0.5779901323199952
2021-08-08,-2,-1.8566670329723232,0.0,16.248,0.0,0.07192,200000,115598.02646399903,-84401.97353600097,0.5779901323199952
2021-08-09,-1,-1.1997421307972838,3347.562448279829,17.266,-781595.8516835634,0.07395,200000,115598.02646399903,-84401.97353600097,0.5779901323199952
2021-08-10,-1,-1.0136905732515997,3347.562448279829,17.585,-781595.8516835634,0.07464,200000,117205.20002266197,-82794.79997733803,0.5860260001133099
2021-08-11,-2,-1.7868046279772494,0.0,18.579,0.0,0.08341,200000,118596.57372633411,-81403.42627366589,0.5929828686316705
2021-08-12,0,-0.712729863921574,0.0,19.844,0.0,0.08415,200000,118596.57372633411,-81403.42627366589,0.5929828686316705
2021-08-13,0,-0.97088061447478,0.0,20.691,0.0,0.08951,200000,118596.57372633411,-81403.42627366589,0.5929828686316705
2021-08-14,2,2.707985588208859,0.0,26.469,0.0,0.09264,200000,118596.57372633411,-81403.42627366589,0.5929828686316705
2021-08-15,2,1.4341167120691416,0.0,24.905,0.0,0.09295,200000,118596.57372633411,-81403.42627366589,0.5929828686316705
2021-08-16,1,1.021289804471964,-2528.4959433381823,23.452,663588.7070631945,0.08936,200000,118596.57372633411,-81403.42627366589,0.5929828686316705
2021-08-17,1,0.9105974989857435,-2528.4959433381823,22.204,663588.7070631945,0.08509,200000,112607.48700988822,-87392.51299011178,0.5630374350494411
2021-08-18,2,1.6390056139785516,0.0,23.343,0.0,0.08456,200000,121506.19346241358,-78493.80653758642,0.6075309673120679
2021-08-19,2,1.2407827708426586,0.0,23.869,0.0,0.08825,200000,121506.19346241358,-78493.80653758642,0.6075309673120679
2021-08-20,1,1.1742441454279662,-2479.920676431006,24.498,670638.0034353327,0.09059,200000,121506.19346241358,-78493.80653758642,0.6075309673120679
2021-08-21,2,1.6235592455149062,0.0,24.909,0.0,0.08799,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-08-22,2,1.908322784728644,0.0,26.022,0.0,0.08795,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-08-23,2,1.448135433318223,0.0,26.007,0.0,0.08987,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-08-24,0,0.9521350069487277,0.0,23.651,0.0,0.08457,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-08-25,0,0.7657309281845961,0.0,24.268,0.0,0.08758,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-08-26,0,0.6790837799008671,0.0,22.99,0.0,0.08303,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-08-27,0,0.6966756763560648,0.0,24.65,0.0,0.08828,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-08-28,0,0.9321397243115344,0.0,25.31,0.0,0.08829,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-08-29,0,0.5699396889356001,0.0,24.8,0.0,0.08847,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-08-30,2,1.6955328919466144,0.0,26.54,0.0,0.08616,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-08-31,2,1.9950806951537914,0.0,28.13,0.0,0.08875,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-09-01,2,1.3757890936445984,0.0,29.07,0.0,0.095,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-09-02,0,0.9892403602779797,0.0,29.72,0.0,0.09953,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-09-03,1,1.1597279993912302,-2019.9788632860625,30.76,611500.3428272738,0.10161,200000,124269.09966935858,-75730.90033064142,0.6213454983467929
2021-09-04,1,0.9453652460000359,-2019.9788632860625,30.53,611500.3428272738,0.10146,200000,123712.77947937869,-76287.22052062131,0.6185638973968934
2021-09-05,0,-0.4501928268783923,0.0,29.49,0.0,0.10519,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-06,0,-0.47772948784343483,0.0,29.23,0.0,0.10381,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-07,2,1.962113528953142,0.0,27.27,0.0,0.08539,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-08,0,0.36005283197416005,0.0,27.5,0.0,0.09272,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-09,2,2.5070724960864497,0.0,31.26,0.0,0.09303,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-10,2,1.4195433258313115,0.0,29.14,0.0,0.09075,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-11,2,1.2121561713251379,0.0,30.54,0.0,0.09555,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-12,0,-0.6877860038835687,0.0,32.06,0.0,0.11241,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-13,0,-0.642519287280476,0.0,29.98,0.0,0.10462,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-14,-2,-2.2139674857156995,0.0,29.84,0.0,0.11822,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-15,-2,-1.9644095729527573,0.0,30.46,0.0,0.12069,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-16,-2,-1.2404788065759362,0.0,30.94,0.0,0.11594,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-17,0,-0.9079682087467263,0.0,28.82,0.0,0.10545,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
2021-09-18,0,-0.8535057405582508,0.0,29.01,0.0,0.10586,200000,119514.55528566364,-80485.44471433636,0.5975727764283182
