date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-02-19,0,0.39145645956242986,0.0,0.0253,0.0,0.053602,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-20,0,-0.6460973050081069,0.0,0.02294,0.0,0.053554,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-21,0,-0.4160241777213779,0.0,0.0241,0.0,0.054826,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-22,0,-0.8231941836584971,0.0,0.02116,0.0,0.050147,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-23,0,-0.8183022423001312,0.0,0.01769,0.0,0.042224,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-24,0,0.2511885953666387,0.0,0.01935,0.0,0.042694,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-25,0,0.11581383893208734,0.0,0.0176,0.0,0.039342,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-26,0,-0.153568861772105,0.0,0.01726,0.0,0.039453,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-27,2,3.1330439375875296,0.0,0.024,0.0,0.040822,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-02-28,2,1.9153268951961622,0.0,0.02168,0.0,0.039735,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-01,0,0.6440866828093198,0.0,0.02207,0.0,0.045729,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-02,0,0.4567703186805119,0.0,0.02071,0.0,0.043803,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-03,0,-0.9617848632250541,0.0,0.0211,0.0,0.052864,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-04,0,-0.7795848215765538,0.0,0.02055,0.0,0.050284,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-05,0,0.017976694235600266,0.0,0.02328,0.0,0.05201,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-06,0,-0.4984193318948579,0.0,0.02257,0.0,0.053272,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-07,0,-0.5581792307369791,0.0,0.02394,0.0,0.05667,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-08,-2,-1.5588381245383287,0.0,0.02414,0.0,0.065316,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-09,0,-0.57396933927656,0.0,0.02691,0.0,0.064429,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-10,0,0.6504717094904825,0.0,0.02952,0.0,0.061343,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-11,0,0.67185153934573,0.0,0.03248,0.0,0.067237,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-12,0,0.17883873243167422,0.0,0.03015,0.0,0.065552,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-13,1,1.0427270592407898,-1909440.4750403224,0.0343,969948.1405429713,0.067523,200000,130987.61658776611,-69012.38341223389,0.6549380829388305
2021-03-14,1,0.671205271345533,-1909440.4750403224,0.03254,969948.1405429713,0.066074,200000,126221.54649604837,-73778.45350395163,0.6311077324802419
2021-03-15,2,1.4545559799525205,0.0,0.0428,0.0,0.078901,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-16,2,2.982567626657222,0.0,0.05222,0.0,0.074411,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-17,2,2.468099954188738,0.0,0.05506,0.0,0.076673,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-18,2,1.6495896473034235,0.0,0.05155,0.0,0.077475,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-19,2,1.558921955226669,0.0,0.05399,0.0,0.080765,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-20,0,0.4727684193271179,0.0,0.04972,0.0,0.089496,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-21,0,0.42650123353572134,0.0,0.05201,0.0,0.093802,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-22,0,0.0762842177840797,0.0,0.04595,0.0,0.088369,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-23,0,0.22967316521086792,0.0,0.04504,0.0,0.083028,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-24,0,-0.07002963980926621,0.0,0.0438,0.0,0.0846,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-25,0,-0.2514203533088174,0.0,0.04063,0.0,0.080762,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-26,0,-0.11846466069805277,0.0,0.04693,0.0,0.090047,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-27,0,-0.17743733547971946,0.0,0.0461,0.0,0.088445,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-28,2,2.1323255853795122,0.0,0.06858,0.0,0.090733,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-29,2,1.450244685780312,0.0,0.06496,0.0,0.092003,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-30,2,1.5090207664370223,0.0,0.0652,0.0,0.089331,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-03-31,1,1.180258696077233,-1092601.0163872829,0.06232,776221.1482000373,0.087721,200000,136181.79068251094,-63818.20931748906,0.6809089534125548
2021-04-01,2,1.3315384140455833,0.0,0.06505,0.0,0.088056,200000,138904.55737260118,-61095.44262739882,0.694522786863006
2021-04-02,0,0.8315783645143222,0.0,0.06568,0.0,0.094023,200000,138904.55737260118,-61095.44262739882,0.694522786863006
2021-04-03,0,0.6886084196158233,0.0,0.06045,0.0,0.087307,200000,138904.55737260118,-61095.44262739882,0.694522786863006
2021-04-04,2,2.7287505442732,0.0,0.09,0.0,0.092423,200000,138904.55737260118,-61095.44262739882,0.694522786863006
2021-04-05,2,3.6945533356093874,0.0,0.16143,0.0,0.102343,200000,138904.55737260118,-61095.44262739882,0.694522786863006
2021-04-06,2,1.6830431738198968,0.0,0.12899,0.0,0.111808,200000,138904.55737260118,-61095.44262739882,0.694522786863006
2021-04-07,1,1.0878840308190076,-639052.9875441717,0.10868,655779.3432630263,0.105908,200000,138904.55737260118,-61095.44262739882,0.694522786863006
2021-04-08,2,2.1657201440777216,0.0,0.16899,0.0,0.116636,200000,170410.64225686443,-29589.357743135566,0.8520532112843222
2021-04-09,1,1.0213785281151833,-601053.3375312657,0.14176,676254.1757550415,0.125996,200000,170410.64225686443,-29589.357743135566,0.8520532112843222
2021-04-10,1,0.4305680640025425,-601053.3375312657,0.13568,676254.1757550415,0.141922,200000,177526.2619677491,-22473.738032250898,0.8876313098387455
2021-04-11,1,0.6560467381286532,-601053.3375312657,0.14642,676254.1757550415,0.139394,200000,182272.00425652618,-17727.995743473817,0.9113600212826309
2021-04-12,1,0.4727634778552315,-601053.3375312657,0.13076,676254.1757550415,0.128931,200000,165783.86154986155,-34216.138450138445,0.8289193077493078
2021-04-13,0,-0.2574694823814947,0.0,0.12438,0.0,0.153447,200000,141400.4818719194,-58599.518128080614,0.7070024093595969
2021-04-14,0,-0.38805716937649004,0.0,0.13306,0.0,0.168004,200000,141400.4818719194,-58599.518128080614,0.7070024093595969
2021-04-15,0,-0.6433540585540073,0.0,0.12981,0.0,0.175601,200000,141400.4818719194,-58599.518128080614,0.7070024093595969
2021-04-16,-1,-1.18219657269769,497013.9960348661,0.14225,-301512.85129522014,0.234485,200000,141400.4818719194,-58599.518128080614,0.7070024093595969
2021-04-17,-1,-1.0911650007024873,497013.9960348661,0.13962,-301512.85129522014,0.226425,200000,137663.1414809082,-62336.858519091795,0.688315707404541
2021-04-18,-2,-1.56345085719075,0.0,0.11485,0.0,0.253321,200000,160697.96143027148,-39302.038569728524,0.8034898071513574
2021-04-19,-2,-1.4569576116038496,0.0,0.102,0.0,0.228215,200000,160697.96143027148,-39302.038569728524,0.8034898071513574
2021-04-20,-2,-1.445022953240015,0.0,0.10363,0.0,0.251237,200000,160697.96143027148,-39302.038569728524,0.8034898071513574
2021-04-21,-2,-1.2752661946854635,0.0,0.098,0.0,0.226271,200000,160697.96143027148,-39302.038569728524,0.8034898071513574
2021-04-22,-1,-1.1662252009318141,953244.5214750947,0.08429,-422502.448889626,0.190174,200000,160697.96143027148,-39302.038569728524,0.8034898071513574
2021-04-23,-2,-1.2158015026291025,0.0,0.07999,0.0,0.202086,200000,169829.7620437876,-30170.237956212397,0.849148810218938
2021-04-24,-1,-1.1065040687205945,1209786.0239620146,0.07019,-475913.58286055096,0.178425,200000,169829.7620437876,-30170.237956212397,0.849148810218938
2021-04-25,-1,-0.8664410596099408,1209786.0239620146,0.07783,-475913.58286055096,0.1683,200000,174253.90224039432,-25746.097759605676,0.8712695112019716
2021-04-26,-1,-0.5824066379759831,1209786.0239620146,0.09973,-475913.58286055096,0.18849,200000,210356.91140311694,10356.911403116945,1.0517845570155848
2021-04-27,-1,-0.30918034641103637,1209786.0239620146,0.1236,-475913.58286055096,0.2081,200000,248567.16915498566,48567.16915498566,1.2428358457749282
2021-04-28,0,0.2675165819481059,0.0,0.14151,0.0,0.1984,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-04-29,0,0.2244163562755401,0.0,0.12896,0.0,0.19127,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-04-30,0,0.16492230988892298,0.0,0.12936,0.0,0.20098,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-01,0,0.19805111690442145,0.0,0.12723,0.0,0.20422,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-02,0,0.3800695608996223,0.0,0.13354,0.0,0.21488,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-03,0,0.2869488101402488,0.0,0.12537,0.0,0.21084,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-04,0,0.179204893547349,0.0,0.1065,0.0,0.18753,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-05,0,0.10305222947795356,0.0,0.11368,0.0,0.20705,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-06,0,-0.2541180393747101,0.0,0.10978,0.0,0.21584,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-07,0,-0.5550991671978367,0.0,0.10888,0.0,0.2306,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-08,0,-0.5654641477001291,0.0,0.10555,0.0,0.2234,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-09,0,-0.7311144344773213,0.0,0.10691,0.0,0.23386,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-10,0,-0.4980744863410054,0.0,0.09827,0.0,0.20262,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-11,0,-0.6368769824002315,0.0,0.10109,0.0,0.21269,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-12,0,-0.6898314484308334,0.0,0.07877,0.0,0.1666,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-13,0,-0.7911857540396243,0.0,0.08584,0.0,0.18222,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-14,0,-0.706468821196062,0.0,0.091,0.0,0.18674,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-15,0,-0.8517446125839435,0.0,0.08231,0.0,0.17254,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-16,0,-0.8747874656125809,0.0,0.08309,0.0,0.17646,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-17,0,-0.7659169396765605,0.0,0.07467,0.0,0.15775,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-18,0,-0.8100806489831446,0.0,0.07537,0.0,0.16183,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-19,-2,-1.2392766351805458,0.0,0.04546,0.0,0.10533,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-20,-2,-1.6417509205673744,0.0,0.0522,0.0,0.13077,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-21,-2,-1.5769694190373895,0.0,0.04295,0.0,0.10813,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-22,-2,-1.461417990066116,0.0,0.03999,0.0,0.09944,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-23,-2,-1.506493621715378,0.0,0.03438,0.0,0.08638,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-24,0,-0.8249373537298597,0.0,0.04799,0.0,0.1124,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-25,0,-0.6497270491329732,0.0,0.04864,0.0,0.11267,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-26,-1,-1.1309544119132595,848570.0951345637,0.05483,-349670.06099675427,0.13306,200000,93054.19663245625,-106945.80336754375,0.4652709831622812
2021-05-27,0,1.6024422435256755,0.0,0.06268,0.0,0.1238,200000,83154.97662081997,-116845.02337918003,0.4157748831040998
2021-05-28,1,1.1190863436672052,-782266.948455503,0.05315,384442.79528811824,0.10815,200000,83154.97662081997,-116845.02337918003,0.4157748831040998
2021-05-29,1,0.7894924092891545,-782266.948455503,0.04764,384442.79528811824,0.09896,200000,75311.65644613234,-124688.34355386766,0.3765582822306617
2021-05-30,1,0.2253724486612018,-782266.948455503,0.04941,384442.79528811824,0.10752,200000,79987.09927256487,-120012.90072743513,0.3999354963628243
2021-05-31,0,-0.7396324856360239,0.0,0.0532,0.0,0.12588,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-01,0,-0.6480109399738978,0.0,0.0511,0.0,0.12068,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-02,0,-0.9117215842543157,0.0,0.05164,0.0,0.12573,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-03,-2,-1.47247877806783,0.0,0.05505,0.0,0.14323,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-04,-2,-1.4760811181146694,0.0,0.0487,0.0,0.12902,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-05,0,-0.96186281451564,0.0,0.04927,0.0,0.12534,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-06,0,0.12817012002925535,0.0,0.05515,0.0,0.12766,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-07,0,-0.17280095503256995,0.0,0.048,0.0,0.11458,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-08,0,0.5937721356619025,0.0,0.05043,0.0,0.11285,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-09,2,3.2306304078643273,0.0,0.07322,0.0,0.11996,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-10,2,2.3046045015122365,0.0,0.06629,0.0,0.11204,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-11,0,0.9820975024836109,0.0,0.05394,0.0,0.10482,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-12,0,0.66972876033511,0.0,0.05305,0.0,0.10624,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-13,0,0.7508050116616356,0.0,0.05724,0.0,0.11244,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-14,0,0.549686404527264,0.0,0.05663,0.0,0.11334,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-15,0,0.595988015633402,0.0,0.05646,0.0,0.11135,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-16,0,0.3722320438161756,0.0,0.05289,0.0,0.10752,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-17,0,0.2618354127057452,0.0,0.05197,0.0,0.10726,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-18,0,0.306533033147162,0.0,0.04856,0.0,0.09957,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-19,0,0.4697578145297172,0.0,0.04822,0.0,0.09639,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-20,0,0.5482359068980401,0.0,0.05012,0.0,0.0984,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-21,0,0.41948869958082047,0.0,0.03702,0.0,0.07332,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-22,0,0.13412473014496015,0.0,0.03522,0.0,0.07176,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-23,0,0.5936909207919604,0.0,0.03983,0.0,0.07614,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-24,0,0.14046717988323143,0.0,0.04062,0.0,0.08077,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-25,0,-0.24141130513247216,0.0,0.03534,0.0,0.07209,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-26,0,-0.630511767298574,0.0,0.03531,0.0,0.074,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-27,0,-0.783044391846286,0.0,0.03726,0.0,0.07806,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-28,0,-0.9088572026108273,0.0,0.0378,0.0,0.07942,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-29,-2,-2.0811389415103654,0.0,0.03963,0.0,0.09008,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-06-30,-2,-2.354377915936745,0.0,0.04022,0.0,0.09134,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-01,-2,-2.202751813492222,0.0,0.0365,0.0,0.08424,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-02,-2,-2.335190606102835,0.0,0.03592,0.0,0.08655,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-03,-2,-1.9690242795708972,0.0,0.03626,0.0,0.08736,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-04,-2,-1.6496328105916913,0.0,0.03664,0.0,0.08778,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-05,0,-0.5864014324073191,0.0,0.03767,0.0,0.08342,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-06,0,-0.8310621203900737,0.0,0.0372,0.0,0.08446,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-07,0,-0.35875397314919605,0.0,0.03796,0.0,0.0834,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-08,0,0.12062653006735734,0.0,0.0358,0.0,0.07607,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-09,2,2.2960189312057,0.0,0.04307,0.0,0.07703,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-10,2,1.5651420460171501,0.0,0.04061,0.0,0.07597,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-11,2,2.41148406358276,0.0,0.046,0.0,0.07768,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-12,2,2.6925262359170907,0.0,0.04884,0.0,0.07495,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-13,2,2.690497903952104,0.0,0.0516,0.0,0.07294,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-14,2,1.9672165433758737,0.0,0.04923,0.0,0.07256,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-15,2,1.6183238154995392,0.0,0.0461,0.0,0.06904,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-16,0,0.9941930514912581,0.0,0.04019,0.0,0.06521,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-17,0,0.5096668369120115,0.0,0.03752,0.0,0.0655,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-18,0,0.5656239319316759,0.0,0.03945,0.0,0.06755,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-19,0,0.5221750795342238,0.0,0.03623,0.0,0.0618,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-20,0,0.5668233880610083,0.0,0.0345,0.0,0.05773,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-21,0,0.3594654732153457,0.0,0.03856,0.0,0.06605,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-22,0,0.07328996399143138,0.0,0.03821,0.0,0.06777,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-23,0,-0.13542446124726504,0.0,0.03926,0.0,0.07099,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-24,0,-0.30990874427750653,0.0,0.03952,0.0,0.07219,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-25,0,-0.5235230833427984,0.0,0.04004,0.0,0.07438,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-26,0,-0.938951462648477,0.0,0.04022,0.0,0.07754,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-27,-2,-1.360401336382188,0.0,0.0419,0.0,0.08396,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-28,-2,-1.4941773696833514,0.0,0.04104,0.0,0.08283,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-29,-2,-1.21539863389975,0.0,0.04185,0.0,0.08266,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-30,-2,-1.4982878508204118,0.0,0.04142,0.0,0.08596,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-07-31,-2,-1.45854386794129,0.0,0.04235,0.0,0.08962,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-08-01,-1,-1.065593503369796,905810.2372839706,0.04216,-445404.2407731771,0.08574,200000,76377.9192077844,-123622.0807922156,0.38188959603892203
2021-08-02,-1,-1.0947026300562912,905810.2372839706,0.04188,-445404.2407731771,0.08606,200000,76266.8216983923,-123733.1783016077,0.3813341084919615
2021-08-03,-1,-1.1596651740769144,905810.2372839706,0.04096,-445404.2407731771,0.0854,200000,75139.50948118076,-124860.49051881924,0.3756975474059038
2021-08-04,-1,-1.0217040676734874,905810.2372839706,0.04293,-445404.2407731771,0.08841,200000,78264.62241335746,-121735.37758664254,0.39132311206678727
2021-08-05,-1,-0.5426318840691239,905810.2372839706,0.04581,-445404.2407731771,0.09082,200000,81946.78011699863,-118053.21988300137,0.40973390058499315
2021-08-06,-1,-0.9214252851983777,905810.2372839706,0.0468,-445404.2407731771,0.09665,200000,85440.2389756174,-114559.7610243826,0.42720119487808694
2021-08-07,-1,-0.8414063687296672,905810.2372839706,0.0502,-445404.2407731771,0.10371,200000,91664.54772224152,-108335.45227775848,0.45832273861120765
2021-08-08,-2,-1.5874430955826895,0.0,0.04535,0.0,0.1013,200000,80418.87453727919,-119581.12546272081,0.4020943726863959
2021-08-09,-1,-1.0562995009901086,814121.0218392304,0.04939,-380267.04434121045,0.10574,200000,80418.87453727919,-119581.12546272081,0.4020943726863959
2021-08-10,-1,-0.8823169015655832,814121.0218392304,0.05016,-380267.04434121045,0.10633,200000,81270.10528025671,-118729.89471974329,0.40635052640128355
2021-08-11,-1,-0.9658109379684516,814121.0218392304,0.05188,-380267.04434121045,0.11096,200000,84431.02985311998,-115568.97014688002,0.42215514926559994
2021-08-12,0,1.1619375289282003,0.0,0.05591,0.0,0.10725,200000,75685.00871184263,-124314.99128815737,0.37842504355921314
2021-08-13,2,1.3252656486623318,0.0,0.06291,0.0,0.12083,200000,75685.00871184263,-124314.99128815737,0.37842504355921314
2021-08-14,-2,-1.8663653456597997,0.0,0.05813,0.0,0.13014,200000,75685.00871184263,-124314.99128815737,0.37842504355921314
2021-08-15,-2,-1.6455829898646093,0.0,0.06234,0.0,0.13937,200000,75685.00871184263,-124314.99128815737,0.37842504355921314
2021-08-16,-1,-1.1418259221337201,645556.1984974636,0.05862,-294059.40132039256,0.12869,200000,75685.00871184263,-124314.99128815737,0.37842504355921314
2021-08-17,-1,-0.9294126783644878,645556.1984974636,0.05413,-294059.40132039256,0.11816,200000,69690.01588468529,-130309.98411531471,0.34845007942342643
2021-08-18,-2,-1.5785803717666052,0.0,0.05248,0.0,0.11955,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-19,0,-0.9322186928510827,0.0,0.05882,0.0,0.13013,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-20,0,-0.7061929735173232,0.0,0.06067,0.0,0.13295,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-21,0,-0.6996286261987984,0.0,0.0583,0.0,0.12822,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-22,0,-0.5414129546560654,0.0,0.05858,0.0,0.12817,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-23,0,-0.6420781918886976,0.0,0.05966,0.0,0.13164,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-24,0,0.020725130866975302,0.0,0.0568,0.0,0.12128,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-25,0,0.46538325615694565,0.0,0.0608,0.0,0.1275,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-26,0,0.6532846950226106,0.0,0.05573,0.0,0.11591,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-27,0,-0.7404457920838765,0.0,0.05737,0.0,0.12803,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-28,0,-0.13520691495856668,0.0,0.05699,0.0,0.12328,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-29,0,-0.4396859198430976,0.0,0.0562,0.0,0.12352,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-30,0,-0.3584598012799322,0.0,0.05339,0.0,0.11709,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-08-31,0,-0.22355753061604478,0.0,0.05631,0.0,0.12282,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-01,-2,-1.5751840851745316,0.0,0.05898,0.0,0.13728,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-02,-2,-3.0743521427773217,0.0,0.0575,0.0,0.14307,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-03,-2,-1.3332269920358435,0.0,0.06129,0.0,0.14294,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-04,-2,-1.7205155037102522,0.0,0.06049,0.0,0.14477,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-05,-2,-1.2954146789975978,0.0,0.06512,0.0,0.15391,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-06,0,-0.4803113747191926,0.0,0.06574,0.0,0.14998,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-07,-2,-1.6044018537179352,0.0,0.05065,0.0,0.12286,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-08,-2,-1.3110532634488927,0.0,0.04916,0.0,0.11837,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-09,-2,-1.3703055035228666,0.0,0.04989,0.0,0.12163,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-10,0,0.20718372707391886,0.0,0.05028,0.0,0.11252,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-11,0,0.8558260591899006,0.0,0.05341,0.0,0.11549,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-12,0,0.10671490521675808,0.0,0.05325,0.0,0.11984,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-13,0,0.0231302658141327,0.0,0.04959,0.0,0.11245,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
2021-09-14,0,0.5316652932056078,0.0,0.05298,0.0,0.11764,200000,76961.02084254866,-123038.97915745134,0.3848051042127433
