date,statusList,zscore,ONEUSDT_position,ONEUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-03-03,0,-0.30108476636930065,0.0,0.02998,0.0,240.5701,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-03-04,0,0.050914271151705805,0.0,0.03257,0.0,229.6369,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-03-05,0,0.49502702562718387,0.0,0.03619,0.0,225.4714,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-03-06,0,0.8617190509270768,0.0,0.03766,0.0,226.3814,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-03-07,0,0.8141785985285416,0.0,0.03705,0.0,240.11,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-03-08,1,1.0293285513448478,-2142003.793848078,0.03623,322.6127919334987,240.5509,200000,155209.59490223174,-44790.405097768264,0.7760479745111587
2021-03-09,1,0.8075166957795182,-2142003.793848078,0.04191,322.6127919334987,293.2052,200000,184363.12718159286,-15636.872818407137,0.9218156359079643
2021-03-10,1,1.0099511206486018,-2142003.793848078,0.0413,322.6127919334987,278.4499,200000,178296.25633852917,-21703.743661470828,0.8914812816926458
2021-03-11,1,0.7953240172443619,-2142003.793848078,0.04211,322.6127919334987,290.0301,200000,183767.2000646944,-16232.799935305608,0.9188360003234719
2021-03-12,2,2.8458530574685357,0.0,0.05866,0.0,263.2201,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-13,2,1.656856447878173,0.0,0.05312,0.0,276.2822,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-14,2,3.225072142059125,0.0,0.0812,0.0,263.238,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-15,2,2.8052211092809767,0.0,0.08642,0.0,254.5144,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-16,2,2.148192826582225,0.0,0.08425,0.0,258.5352,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-17,2,1.6251247086575284,0.0,0.08221,0.0,269.7896,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-18,2,2.008303538573921,0.0,0.09517,0.0,261.4816,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-19,2,2.3425545980611466,0.0,0.11644,0.0,262.935,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-20,2,1.8790016837765275,0.0,0.11328,0.0,264.3023,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-21,2,2.8882439560701947,0.0,0.17651,0.0,264.6513,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-22,2,2.068993354443214,0.0,0.15511,0.0,254.7976,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-23,2,1.8245279862856072,0.0,0.15772,0.0,255.4646,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-24,2,2.300652590640087,0.0,0.19799,0.0,248.5236,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-25,2,1.8288922528993126,0.0,0.17853,0.0,233.9466,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-26,2,1.4067914863742952,0.0,0.18096,0.0,255.2105,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-27,0,0.8792875237760412,0.0,0.16448,0.0,269.2234,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-28,2,1.3475361713908827,0.0,0.20116,0.0,268.4263,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-29,1,1.1118031473204157,-493654.5553142831,0.19846,355.8699721418364,275.2991,200000,195941.36609534526,-4058.6339046547364,0.9797068304767264
2021-03-30,1,0.5388684308263866,-493654.5553142831,0.18989,355.8699721418364,311.2962,200000,204521.03353048876,4521.033530488756,1.0226051676524437
2021-03-31,1,0.3316850361629494,-493654.5553142831,0.17622,355.8699721418364,302.3724,200000,194597.06330194318,-5402.936698056816,0.9729853165097159
2021-04-01,0,-0.02696233737453686,0.0,0.17699,0.0,334.7991,200000,164168.33945030835,-35831.660549691645,0.8208416972515418
2021-04-02,0,-0.30091567525297525,0.0,0.16906,0.0,338.2932,200000,164168.33945030835,-35831.660549691645,0.8208416972515418
2021-04-03,0,-0.5560325367418691,0.0,0.15166,0.0,321.9497,200000,164168.33945030835,-35831.660549691645,0.8208416972515418
2021-04-04,0,-0.7289393659405626,0.0,0.15868,0.0,348.8617,200000,164168.33945030835,-35831.660549691645,0.8208416972515418
2021-04-05,-1,-1.0464223244107584,531874.358356471,0.15433,-223.03886902961602,368.0263,200000,164168.33945030835,-35831.660549691645,0.8208416972515418
2021-04-06,-2,-1.5414787846714784,0.0,0.14504,0.0,403.3648,200000,176991.31131264305,-23008.688687356946,0.8849565565632153
2021-04-07,-2,-1.2050289317595713,0.0,0.15477,0.0,375.5538,200000,176991.31131264305,-23008.688687356946,0.8849565565632153
2021-04-08,-2,-1.3561011596809434,0.0,0.16085,0.0,418.7048,200000,176991.31131264305,-23008.688687356946,0.8849565565632153
2021-04-09,-2,-1.5373746769423977,0.0,0.15741,0.0,453.9937,200000,176991.31131264305,-23008.688687356946,0.8849565565632153
2021-04-10,-2,-1.5248898602866026,0.0,0.15029,0.0,471.2975,200000,176991.31131264305,-23008.688687356946,0.8849565565632153
2021-04-11,-2,-1.609809207261393,0.0,0.14247,0.0,525.9275,200000,176991.31131264305,-23008.688687356946,0.8849565565632153
2021-04-12,-2,-1.527122983809664,0.0,0.14936,0.0,596.7104,200000,176991.31131264305,-23008.688687356946,0.8849565565632153
2021-04-13,-2,-1.3170037746558163,0.0,0.14724,0.0,551.6442,200000,176991.31131264305,-23008.688687356946,0.8849565565632153
2021-04-14,-1,-1.1877621551307669,591390.3746078691,0.14964,-160.8958679118646,550.0182,200000,176991.31131264305,-23008.688687356946,0.8849565565632153
2021-04-15,-1,-1.0224380708877843,591390.3746078691,0.1538,-160.8958679118646,541.8824,200000,178142.47866885443,-21857.521331145574,0.8907123933442721
2021-04-16,-1,-0.9622475820501681,591390.3746078691,0.14116,-160.8958679118646,508.2743,200000,165259.89991544222,-34740.10008455778,0.826299499577211
2021-04-17,-1,-0.9068164242360001,591390.3746078691,0.14338,-160.8958679118646,514.6861,200000,167604.41867294902,-32395.581327050983,0.8380220933647451
2021-04-18,-1,-0.9725612047998523,591390.3746078691,0.12835,-160.8958679118646,481.4367,200000,153366.13027204399,-46633.869727956015,0.7668306513602199
2021-04-19,-2,-1.2290462150713801,0.0,0.11587,0.0,504.0322,200000,189563.60688135578,-10436.39311864422,0.9478180344067789
2021-04-20,-2,-1.4133561125066858,0.0,0.11962,0.0,586.3635,200000,189563.60688135578,-10436.39311864422,0.9478180344067789
2021-04-21,-2,-1.268611514008564,0.0,0.11453,0.0,543.6327,200000,189563.60688135578,-10436.39311864422,0.9478180344067789
2021-04-22,-2,-1.2423190426125972,0.0,0.10434,0.0,505.2411,200000,189563.60688135578,-10436.39311864422,0.9478180344067789
2021-04-23,-2,-1.2259075805266828,0.0,0.10626,0.0,526.5357,200000,189563.60688135578,-10436.39311864422,0.9478180344067789
2021-04-24,-1,-1.1943928489661297,954595.66361847,0.09929,-190.71092379893014,496.992,200000,189563.60688135578,-10436.39311864422,0.9478180344067789
2021-04-25,-2,-1.2672511214402664,0.0,0.09564,0.0,505.0,200000,194575.09413134502,-5424.905868654983,0.9728754706567251
2021-04-26,0,-0.19145962063526778,0.0,0.13624,0.0,535.33,200000,194575.09413134502,-5424.905868654983,0.9728754706567251
2021-04-27,0,-0.16891357184455863,0.0,0.14192,0.0,568.78,200000,194575.09413134502,-5424.905868654983,0.9728754706567251
2021-04-28,0,-0.36373578094420433,0.0,0.13256,0.0,562.78,200000,194575.09413134502,-5424.905868654983,0.9728754706567251
2021-04-29,0,-0.6681397984511475,0.0,0.13236,0.0,599.7,200000,194575.09413134502,-5424.905868654983,0.9728754706567251
2021-04-30,0,0.1455021732531954,0.0,0.15268,0.0,622.65,200000,194575.09413134502,-5424.905868654983,0.9728754706567251
2021-05-01,0,-0.12056760077405729,0.0,0.1459,0.0,620.0,200000,194575.09413134502,-5424.905868654983,0.9728754706567251
2021-05-02,0,-0.3991255487590766,0.0,0.14035,0.0,621.78,200000,194575.09413134502,-5424.905868654983,0.9728754706567251
2021-05-03,0,-0.8632016667105363,0.0,0.14134,0.0,676.15,200000,194575.09413134502,-5424.905868654983,0.9728754706567251
2021-05-04,-1,-1.0299047090496714,794573.2364069953,0.12244,-159.67101110400873,609.3,200000,194575.09413134502,-5424.905868654983,0.9728754706567251
2021-05-05,-1,-0.9517750998515394,794573.2364069953,0.1309,-159.67101110400873,651.1,200000,207971.43197549577,7971.431975495769,1.0398571598774788
2021-05-06,-1,-0.8789853076241114,794573.2364069953,0.12751,-159.67101110400873,633.99,200000,202545.85770408646,2545.857704086462,1.0127292885204322
2021-05-07,-1,-0.5231945915453005,794573.2364069953,0.1301,-159.67101110400873,624.3,200000,203056.59028878273,3056.590288782725,1.0152829514439137
2021-05-08,-1,-0.9963127316494083,794573.2364069953,0.12732,-159.67101110400873,646.1,200000,204328.50473363866,4328.504733638663,1.0216425236681934
2021-05-09,-1,-0.8459326594487748,794573.2364069953,0.13121,-159.67101110400873,661.74,200000,209916.64923692858,9916.649236928584,1.0495832461846428
2021-05-10,-1,-1.0686373297961316,794573.2364069953,0.12173,-159.67101110400873,631.1,200000,197491.77517556347,-2508.224824436533,0.9874588758778173
2021-05-11,-2,-1.3138573949520844,0.0,0.12458,0.0,671.91,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-12,-2,-1.4512646343172217,0.0,0.10663,0.0,594.65,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-13,0,-0.8900401639064901,0.0,0.10902,0.0,571.1,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-14,0,-0.8288857414004274,0.0,0.11548,0.0,602.61,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-15,2,2.4263115697770488,0.0,0.15842,0.0,563.41,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-16,2,1.720705653400956,0.0,0.14886,0.0,564.32,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-17,2,1.600030664518374,0.0,0.13448,0.0,512.07,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-18,2,3.0304496641481364,0.0,0.17543,0.0,507.88,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-19,2,2.037181602412279,0.0,0.10765,0.0,334.8,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-20,2,1.605030758542704,0.0,0.12139,0.0,391.17,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-21,2,1.5957266173236315,0.0,0.10445,0.0,326.01,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-22,1,1.077349998415857,-1135645.4848334976,0.08932,338.39022786672007,299.76,200000,202871.709410656,2871.7094106560107,1.01435854705328
2021-05-23,1,1.151592634289719,-1135645.4848334976,0.08059,338.39022786672007,260.72,200000,179746.7698321428,-20253.230167857197,0.898733849160714
2021-05-24,1,1.0962906843162148,-1135645.4848334976,0.1081,338.39022786672007,345.64,200000,239724.4752703542,39724.47527035419,1.198622376351771
2021-05-25,1,0.8562646285306783,-1135645.4848334976,0.10431,338.39022786672007,343.18,200000,234587.93892228312,34587.93892228312,1.1729396946114157
2021-05-26,1,0.6541315811180893,-1135645.4848334976,0.1124,338.39022786672007,379.16,200000,255950.5912932307,55950.59129323071,1.2797529564661536
2021-05-27,1,0.3830422305447868,-1135645.4848334976,0.10503,338.39022786672007,369.67,200000,244369.56080755265,44369.560807552654,1.2218478040377634
2021-05-28,0,0.1642185439815285,0.0,0.09049,0.0,328.82,200000,194366.79460610432,-5633.2053938956815,0.9718339730305215
2021-05-29,0,0.033154996141726,0.0,0.08284,0.0,305.04,200000,194366.79460610432,-5633.2053938956815,0.9718339730305215
2021-05-30,0,0.2171867018435457,0.0,0.09285,0.0,325.57,200000,194366.79460610432,-5633.2053938956815,0.9718339730305215
2021-05-31,0,0.16929990009593504,0.0,0.10145,0.0,353.33,200000,194366.79460610432,-5633.2053938956815,0.9718339730305215
2021-06-01,0,-0.39769375153144065,0.0,0.09739,0.0,362.39,200000,194366.79460610432,-5633.2053938956815,0.9718339730305215
2021-06-02,-1,-1.0538131181618302,957188.9816118602,0.10153,-242.02669049920843,401.54,200000,194366.79460610432,-5633.2053938956815,0.9718339730305215
2021-06-03,-2,-1.3582500436334093,0.0,0.10999,0.0,428.48,200000,192789.17486371665,-7210.825136283354,0.9639458743185833
2021-06-04,-2,-1.4104886342904632,0.0,0.09845,0.0,390.7,200000,192789.17486371665,-7210.825136283354,0.9639458743185833
2021-06-05,-2,-1.801941685897981,0.0,0.09238,0.0,390.08,200000,192789.17486371665,-7210.825136283354,0.9639458743185833
2021-06-06,-2,-1.4412485521449678,0.0,0.09625,0.0,393.73,200000,192789.17486371665,-7210.825136283354,0.9639458743185833
2021-06-07,-2,-1.4964807022905608,0.0,0.08596,0.0,357.96,200000,192789.17486371665,-7210.825136283354,0.9639458743185833
2021-06-08,-2,-1.2553184446031826,0.0,0.08582,0.0,352.5,200000,192789.17486371665,-7210.825136283354,0.9639458743185833
2021-06-09,-1,-1.1803747425966316,1059980.0685271425,0.09094,-256.68261019294437,375.54,200000,192789.17486371667,-7210.825136283325,0.9639458743185834
2021-06-10,-2,-1.3351958962586594,0.0,0.08271,0.0,351.94,200000,195455.10122714157,-4544.8987728584325,0.9772755061357078
2021-06-11,-2,-1.4541248704867498,0.0,0.07858,0.0,345.75,200000,195455.10122714157,-4544.8987728584325,0.9772755061357078
2021-06-12,-2,-1.4670615426446918,0.0,0.07669,0.0,343.7,200000,195455.10122714157,-4544.8987728584325,0.9772755061357078
2021-06-13,-2,-1.3143943039933712,0.0,0.08228,0.0,365.8,200000,195455.10122714157,-4544.8987728584325,0.9772755061357078
2021-06-14,-2,-1.2349187221731115,0.0,0.08323,0.0,370.19,200000,195455.10122714157,-4544.8987728584325,0.9772755061357078
2021-06-15,-1,-1.0132552789255806,1168151.4536644847,0.08366,-266.66544044305493,366.48,200000,195455.10122714157,-4544.8987728584325,0.9772755061357078
2021-06-16,-1,-0.7662071818658234,1168151.4536644847,0.08053,-266.66544044305493,347.22,200000,186662.8107942385,-13337.189205761504,0.9333140539711925
2021-06-17,-1,-0.9311107574550989,1168151.4536644847,0.07998,-266.66544044305493,352.85,200000,187521.65392441742,-12478.34607558258,0.9376082696220871
2021-06-18,-1,-1.1993566494189853,1168151.4536644847,0.07382,-266.66544044305493,337.16,200000,176141.86020929267,-23858.139790707326,0.8807093010464634
2021-06-19,-2,-1.3777329387306718,0.0,0.0716,0.0,334.01,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-20,-2,-1.4256985927069663,0.0,0.07271,0.0,339.08,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-21,-2,-1.7145002965634182,0.0,0.05663,0.0,270.76,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-22,-2,-2.1732028380026103,0.0,0.05179,0.0,262.1,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-23,-2,-1.8107635708586427,0.0,0.05931,0.0,296.25,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-24,-2,-1.8808030262098379,0.0,0.06043,0.0,308.62,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-25,-2,-1.579040172151149,0.0,0.05533,0.0,280.81,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-26,0,-0.6534384031934853,0.0,0.05885,0.0,279.65,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-27,0,0.8354441874952698,0.0,0.06751,0.0,290.87,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-28,0,0.45826687046491343,0.0,0.06531,0.0,290.0,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-29,0,0.12205038850306076,0.0,0.06598,0.0,300.79,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-06-30,0,0.3322731614303952,0.0,0.06714,0.0,303.71,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-07-01,0,0.2908670631194449,0.0,0.06328,0.0,287.43,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-07-02,0,0.1587472377906971,0.0,0.06271,0.0,287.17,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-07-03,0,0.020614279795879993,0.0,0.0645,0.0,298.13,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-07-04,0,0.1216706506342426,0.0,0.06678,0.0,307.62,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-07-05,0,-0.5458975896624616,0.0,0.06307,0.0,302.02,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-07-06,1,1.0679876430100566,-1391937.2291238166,0.07216,313.96033525123346,319.92,200000,200884.38090714923,884.3809071492287,1.004421904535746
2021-07-07,2,2.956422331626336,0.0,0.08422,0.0,327.51,200000,215288.1849458256,15288.184945825604,1.076440924729128
2021-07-08,2,2.5327412053800593,0.0,0.08126,0.0,310.14,200000,215288.1849458256,15288.184945825604,1.076440924729128
2021-07-09,2,2.7057097353668564,0.0,0.0895,0.0,317.09,200000,215288.1849458256,15288.184945825604,1.076440924729128
2021-07-10,2,1.5246040858993493,0.0,0.08231,0.0,316.12,200000,215288.1849458256,15288.184945825604,1.076440924729128
2021-07-11,1,1.1626365839565764,-1311453.3683347076,0.08208,334.13239530951324,322.16,200000,215288.1849458256,15288.184945825604,1.076440924729128
2021-07-12,1,0.8260315051595613,-1311453.3683347076,0.0786,334.13239530951324,316.12,200000,208706.16755635134,8706.167556351342,1.0435308377817567
2021-07-13,2,1.4134254970063316,0.0,0.08244,0.0,308.94,200000,220177.53842441784,20177.538424417842,1.1008876921220891
2021-07-14,0,0.9471951988475962,0.0,0.07969,0.0,309.4,200000,220177.53842441784,20177.538424417842,1.1008876921220891
2021-07-15,0,-0.19057200905896443,0.0,0.07354,0.0,316.11,200000,220177.53842441784,20177.538424417842,1.1008876921220891
2021-07-16,0,-0.7315613783238559,0.0,0.06715,0.0,302.88,200000,220177.53842441784,20177.538424417842,1.1008876921220891
2021-07-17,0,-0.7773647880291693,0.0,0.06607,0.0,300.52,200000,220177.53842441784,20177.538424417842,1.1008876921220891
2021-07-18,-1,-1.0207117837175066,1707067.2850396791,0.06449,-364.41168226484245,302.1,200000,220177.53842441784,20177.538424417842,1.1008876921220891
2021-07-19,-1,-1.0697700447251444,1707067.2850396791,0.05936,-364.41168226484245,280.54,200000,203563.56738253427,3563.5673825342674,1.0178178369126714
2021-07-20,-1,-0.886264721258058,1707067.2850396791,0.05692,-364.41168226484245,264.44,200000,193531.29512257347,-6468.704877426528,0.9676564756128674
2021-07-21,-1,-0.7790943611561064,1707067.2850396791,0.06378,-364.41168226484245,293.26,200000,215744.12138081843,15744.121380818426,1.0787206069040922
2021-07-22,-1,-0.6873058229368456,1707067.2850396791,0.06445,-364.41168226484245,293.36,200000,216924.29763002152,16924.297630021523,1.0846214881501077
2021-07-23,0,-0.11939893764365055,0.0,0.06992,0.0,299.27,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-07-24,0,0.1485624222770964,0.0,0.07261,0.0,301.56,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-07-25,0,0.03643499670373522,0.0,0.07256,0.0,302.56,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-07-26,0,-0.02844137856555474,0.0,0.0727,0.0,304.0,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-07-27,0,0.021647490187785053,0.0,0.07501,0.0,313.48,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-07-28,0,-0.4084102974588157,0.0,0.07191,0.0,313.8,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-07-29,0,-0.12051882153518516,0.0,0.07378,0.0,317.03,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-07-30,0,0.2129476723687247,0.0,0.0764,0.0,322.58,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-07-31,0,0.23495313174580962,0.0,0.07846,0.0,332.38,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-08-01,0,-0.199870406544106,0.0,0.07609,0.0,332.59,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-08-02,0,0.361200632847459,0.0,0.0774,0.0,330.55,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-08-03,0,-0.05327786742019785,0.0,0.07374,0.0,323.43,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-08-04,0,0.4764847575930424,0.0,0.07803,0.0,334.77,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-08-05,0,0.14822525439402362,0.0,0.07784,0.0,337.91,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-08-06,0,0.7003905952144237,0.0,0.08091,0.0,342.39,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-08-07,0,0.5391151478364525,0.0,0.08388,0.0,356.18,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-08-08,0,0.7351215664438112,0.0,0.08121,0.0,341.79,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-08-09,2,3.151213207647814,0.0,0.09345,0.0,354.32,200000,209876.87800584288,9876.878005842882,1.0493843900292144
2021-08-10,1,1.052581986963151,-1151524.6241953413,0.09113,282.1532560844306,371.92,200000,209876.8780058429,9876.878005842911,1.0493843900292146
2021-08-11,2,1.500709101981798,0.0,0.09767,0.0,390.96,200000,212035.6510522329,12035.65105223289,1.0601782552611645
2021-08-12,0,0.27126276005861794,0.0,0.09257,0.0,385.66,200000,212035.6510522329,12035.65105223289,1.0601782552611645
2021-08-13,0,0.1675879093991856,0.0,0.09821,0.0,410.76,200000,212035.6510522329,12035.65105223289,1.0601782552611645
2021-08-14,0,0.23186677734819564,0.0,0.09792,0.0,408.67,200000,212035.6510522329,12035.65105223289,1.0601782552611645
2021-08-15,2,2.3379012459001753,0.0,0.10834,0.0,414.05,200000,212035.6510522329,12035.65105223289,1.0601782552611645
2021-08-16,1,1.0202553616003742,-1021661.6124710075,0.10377,255.02219168218136,415.72,200000,212035.6510522329,12035.65105223289,1.0601782552611645
2021-08-17,0,-0.21758083759762775,0.0,0.09549,0.0,401.8,200000,207126.20180918893,7126.201809188933,1.0356310090459446
2021-08-18,0,0.551150074907254,0.0,0.09737,0.0,396.15,200000,207126.20180918893,7126.201809188933,1.0356310090459446
2021-08-19,0,-0.6003234504876813,0.0,0.10111,0.0,431.27,200000,207126.20180918893,7126.201809188933,1.0356310090459446
2021-08-20,0,0.3021809369154032,0.0,0.11084,0.0,454.93,200000,207126.20180918893,7126.201809188933,1.0356310090459446
2021-08-21,0,0.0949287311786546,0.0,0.10871,0.0,448.74,200000,207126.20180918893,7126.201809188933,1.0356310090459446
2021-08-22,2,1.5408156323980262,0.0,0.11564,0.0,448.68,200000,207126.20180918893,7126.201809188933,1.0356310090459446
2021-08-23,-1,-1.1498838555303335,-895642.1422173698,0.11563,207.51633251431585,499.06,200000,207126.20180918893,7126.201809188933,1.0356310090459446
2021-08-24,-2,-1.6154931213006083,0.0,0.10663,0.0,471.62,200000,209492.7329249524,9492.732924952405,1.047463664624762
2021-08-25,-2,-2.1455509230936456,0.0,0.10954,0.0,503.19,200000,209492.7329249524,9492.732924952405,1.047463664624762
2021-08-26,-2,-2.4377772927888395,0.0,0.09903,0.0,478.1,200000,209492.7329249524,9492.732924952405,1.047463664624762
2021-08-27,-2,-1.7658378362008782,0.0,0.10525,0.0,494.5,200000,209492.7329249524,9492.732924952405,1.047463664624762
2021-08-28,-2,-1.8850145445078645,0.0,0.10028,0.0,486.2,200000,209492.7329249524,9492.732924952405,1.047463664624762
2021-08-29,-2,-1.455597113693565,0.0,0.10123,0.0,479.7,200000,209492.7329249524,9492.732924952405,1.047463664624762
2021-08-30,0,0.9290389726645583,0.0,0.11541,0.0,460.3,200000,209492.7329249524,9492.732924952405,1.047463664624762
2021-08-31,1,1.1825726617345222,-883339.2347990909,0.11858,225.7951421911537,463.9,200000,209492.7329249524,9492.732924952405,1.047463664624762
2021-09-01,1,0.8350697888160912,-883339.2347990909,0.12259,225.7951421911537,489.4,200000,218792.69938237115,18792.699382371153,1.0939634969118557
2021-09-02,1,0.5865285140573407,-883339.2347990909,0.11931,225.7951421911537,483.7,200000,214608.31438174058,14608.31438174058,1.073041571908703
2021-09-03,1,0.713469921428026,-883339.2347990909,0.1219,225.7951421911537,488.5,200000,217979.97968238776,17979.979682387755,1.0898998984119388
2021-09-04,1,0.7811541483120963,-883339.2347990909,0.12422,225.7951421911537,497.7,200000,222106.64201528026,22106.64201528026,1.1105332100764014
2021-09-05,2,1.431861020548409,0.0,0.13243,0.0,504.8,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-06,2,1.3030428038157562,0.0,0.13021,0.0,496.1,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-07,2,2.13243315973266,0.0,0.11971,0.0,418.7,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-08,2,3.0948566149866212,0.0,0.14202,0.0,415.0,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-09,2,3.6363602518373375,0.0,0.20086,0.0,421.3,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-10,2,2.271284671433991,0.0,0.17201,0.0,401.4,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-11,2,2.0475430661478566,0.0,0.1792,0.0,405.1,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-12,2,2.368492998340341,0.0,0.21665,0.0,416.3,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-13,2,1.5491358317364583,0.0,0.18428,0.0,399.1,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-14,0,0.994112908528731,0.0,0.17208,0.0,414.3,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-15,0,0.7658912433421518,0.0,0.17264,0.0,431.3,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-16,0,0.5509777704925987,0.0,0.16357,0.0,424.3,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-17,0,0.3856691816944848,0.0,0.15283,0.0,406.6,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-18,0,0.6039465960704646,0.0,0.16603,0.0,410.7,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-19,0,0.3151223033140082,0.0,0.15662,0.0,408.6,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-20,0,-0.0965387826956398,0.0,0.12793,0.0,364.1,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-21,0,-0.15999882305932045,0.0,0.12106,0.0,344.4,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-22,0,-0.1243831472440707,0.0,0.13673,0.0,379.0,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-23,0,0.4795459033960906,0.0,0.15874,0.0,383.5,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-24,0,0.543803890820991,0.0,0.15055,0.0,355.0,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-25,1,1.0619375279057268,-654990.3212234192,0.16221,303.9072654623879,349.6,200000,212491.96001130162,12491.96001130162,1.0624598000565082
2021-09-26,2,1.8059432597812215,0.0,0.17814,0.0,344.0,200000,224627.83651498007,24627.836514980067,1.1231391825749004
2021-09-27,0,0.9503772855793492,0.0,0.15771,0.0,335.5,200000,224627.83651498007,24627.836514980067,1.1231391825749004
