date,statusList,zscore,XMRUSDT_position,XMRUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2020-08-08,0,0.7928363365513846,0.0,94.87,0.0,0.1861,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-09,0,0.23465416733647926,0.0,92.9,0.0,0.193,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-10,0,0.05755865543439642,0.0,93.76,0.0,0.1968,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-11,0,-0.04167104246831583,0.0,87.25,0.0,0.1831,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-12,0,-0.024349238088346076,0.0,89.54,0.0,0.1858,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-13,0,0.2416307672592636,0.0,92.03,0.0,0.1854,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-14,0,0.01018685674980675,0.0,91.42,0.0,0.1855,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-15,0,-0.20836047707746072,0.0,89.76,0.0,0.1832,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-16,-2,-1.231987417272555,0.0,91.2,0.0,0.1968,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-17,0,-0.6069016966902898,0.0,93.49,0.0,0.1949,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-18,0,-0.49078723246100103,0.0,93.43,0.0,0.1924,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-19,0,-0.3391316676416484,0.0,91.31,0.0,0.186,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-20,0,-0.4199336877576934,0.0,101.56,0.0,0.2075,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-21,0,-0.5548431306151779,0.0,92.21,0.0,0.19,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-22,0,-0.9613167097569427,0.0,94.5,0.0,0.1991,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-23,-2,-1.4572028514966495,0.0,91.26,0.0,0.1984,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-24,0,-0.9692053996501313,0.0,93.64,0.0,0.1998,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-25,-1,-1.0531542037317723,956.5139902691432,88.63,-444550.7863531943,0.1907,200000,169551.6699151083,-30448.3300848917,0.8477583495755415
2020-08-26,-1,-1.0520999506991762,956.5139902691432,88.93,-444550.7863531943,0.1911,200000,170016.44442673033,-29983.555573269667,0.8500822221336517
2020-08-27,0,0.8281056508015675,0.0,89.66,0.0,0.1823,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-08-28,2,2.207880168728748,0.0,94.43,0.0,0.1854,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-08-29,0,0.5512159524081583,0.0,92.65,0.0,0.1896,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-08-30,0,0.5684748619848167,0.0,96.25,0.0,0.1966,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-08-31,0,0.47317084271305127,0.0,93.1,0.0,0.1904,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-01,2,1.2690957633317743,0.0,96.99,0.0,0.1936,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-02,2,1.905885797822263,0.0,91.07,0.0,0.1776,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-03,2,3.2844403496047723,0.0,77.1,0.0,0.1367,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-04,2,2.3642276348486906,0.0,82.08,0.0,0.1473,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-05,2,2.1339591149833823,0.0,77.71,0.0,0.138,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-06,2,2.034351796645544,0.0,80.15,0.0,0.1399,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-07,2,2.3992000107624007,0.0,82.56,0.0,0.1355,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-08,0,0.7484883493832196,0.0,84.19,0.0,0.1553,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-09,0,0.22353260686025464,0.0,84.26,0.0,0.1617,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-10,0,0.254149708006114,0.0,85.61,0.0,0.1633,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-11,0,-0.22458561267342053,0.0,83.95,0.0,0.166,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-12,0,0.6522294331568015,0.0,86.7,0.0,0.159,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-13,2,1.3796222497049049,0.0,86.18,0.0,0.1485,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-14,2,1.5695749845440958,0.0,91.68,0.0,0.1541,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-15,2,2.1009874011598617,0.0,91.16,0.0,0.1447,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-16,2,1.664201106500111,0.0,88.27,0.0,0.1421,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-17,2,1.6992396454758951,0.0,92.82,0.0,0.1463,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-18,2,1.8891940947251546,0.0,92.47,0.0,0.1406,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-19,2,2.0060725125301926,0.0,94.61,0.0,0.139,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-20,2,1.9519935271832864,0.0,92.63,0.0,0.1335,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-21,2,2.298314388193302,0.0,89.13,0.0,0.12,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-22,2,2.0908696606012076,0.0,92.56,0.0,0.1226,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-23,2,1.9756666534906233,0.0,87.17,0.0,0.1126,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-24,2,1.6397666410292995,0.0,91.84,0.0,0.1198,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-25,2,1.464415130213028,0.0,92.93,0.0,0.121,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-26,2,1.343395920831493,0.0,94.63,0.0,0.1226,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-27,2,1.5084702692551368,0.0,97.09,0.0,0.1204,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-28,1,1.1740692894834233,-866.4436180601568,95.12,680562.4851352776,0.1211,200000,164832.23389976425,-35167.76610023575,0.8241611694988212
2020-09-29,1,0.9937072312118619,-866.4436180601568,100.51,680562.4851352776,0.1294,200000,175151.0336277313,-24848.96637226871,0.8757551681386564
2020-09-30,1,1.1463572070447554,-866.4436180601568,108.6,680562.4851352776,0.1356,200000,186380.0499056767,-13619.950094323314,0.9319002495283835
2020-10-01,1,0.32698980304708014,-866.4436180601568,103.74,680562.4851352776,0.1416,200000,186252.50883271598,-13747.491167284024,0.9312625441635799
2020-10-02,1,0.8942133416448661,-866.4436180601568,101.61,680562.4851352776,0.1296,200000,176240.2341046245,-23759.765895375487,0.8812011705231225
2020-10-03,2,1.324507095535252,0.0,103.58,0.0,0.1259,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-04,2,1.6413024898915263,0.0,105.46,0.0,0.1235,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-05,2,2.326793368987822,0.0,112.73,0.0,0.1211,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-06,2,2.196270398973011,0.0,106.43,0.0,0.1125,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-07,2,1.7361399800364972,0.0,110.29,0.0,0.1194,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-08,2,1.5052128393036088,0.0,111.36,0.0,0.1215,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-09,2,1.3009254491722042,0.0,115.92,0.0,0.1274,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-10,2,1.2804085279841773,0.0,115.88,0.0,0.1264,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-11,2,1.9830449266064514,0.0,125.81,0.0,0.1267,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-12,2,1.9831823625628935,0.0,129.0,0.0,0.1263,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-13,2,1.8374560046531045,0.0,127.97,0.0,0.1236,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-14,2,1.8689353730218832,0.0,128.41,0.0,0.1203,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-15,2,1.6151311476599817,0.0,130.22,0.0,0.1224,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-16,1,1.0187165607140305,-700.1146036308398,120.62,708454.8950499321,0.1192,200000,168895.6469799038,-31104.353020096198,0.844478234899519
2020-10-17,1,0.7018552913166826,-700.1146036308398,120.1,708454.8950499321,0.1217,200000,170302.7246236406,-29697.27537635941,0.851513623118203
2020-10-18,1,0.934020412429286,-700.1146036308398,124.44,708454.8950499321,0.1219,200000,173482.91298240842,-26517.087017591577,0.8674145649120422
2020-10-19,1,1.0133683829950146,-700.1146036308398,125.77,708454.8950499321,0.1211,200000,173847.30148919747,-26152.698510802526,0.8692365074459873
2020-10-20,1,0.7897320327072933,-700.1146036308398,118.25,708454.8950499321,0.1154,200000,164544.24676810898,-35455.75323189102,0.8227212338405449
2020-10-21,1,0.7061657376211447,-700.1146036308398,121.24,708454.8950499321,0.1187,200000,168975.49058662995,-31024.509413370048,0.8448774529331498
2020-10-22,1,1.1025555406480365,-700.1146036308398,127.6,708454.8950499321,0.1208,200000,174915.97474532697,-25084.025254673033,0.8745798737266348
2020-10-23,1,0.8073846310388586,-700.1146036308398,127.47,708454.8950499321,0.1227,200000,176171.02414744982,-23828.975852550182,0.880855120737249
2020-10-24,1,0.6792377359829093,-700.1146036308398,129.31,708454.8950499321,0.125,200000,179088.6812767454,-20911.318723254604,0.895443406383727
2020-10-25,1,0.7806473962123964,-700.1146036308398,131.08,708454.8950499321,0.1255,200000,180682.11157269697,-19317.888427303027,0.9034105578634849
2020-10-26,2,1.6726208012233978,0.0,131.42,0.0,0.1191,200000,176527.73018862188,-23472.269811378123,0.8826386509431094
2020-10-27,2,1.9794548769951072,0.0,133.83,0.0,0.1178,200000,176527.73018862188,-23472.269811378123,0.8826386509431094
2020-10-28,2,1.5087197613942012,0.0,126.32,0.0,0.1132,200000,176527.73018862188,-23472.269811378123,0.8826386509431094
2020-10-29,2,1.9814925637184453,0.0,124.38,0.0,0.1081,200000,176527.73018862188,-23472.269811378123,0.8826386509431094
2020-10-30,2,2.3121740793674337,0.0,122.98,0.0,0.1042,200000,176527.73018862188,-23472.269811378123,0.8826386509431094
2020-10-31,2,2.16690804514363,0.0,126.52,0.0,0.1058,200000,176527.73018862188,-23472.269811378123,0.8826386509431094
2020-11-01,2,1.736690598602546,0.0,127.08,0.0,0.1071,200000,176527.73018862188,-23472.269811378123,0.8826386509431094
2020-11-02,1,1.192240649993845,-742.836770697786,118.82,861951.8075616303,0.1024,200000,176527.73018862188,-23472.269811378123,0.8826386509431094
2020-11-03,2,1.4982181287021414,0.0,121.13,0.0,0.1015,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-04,0,0.5251724085807605,0.0,115.67,0.0,0.1025,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-05,0,0.3756154428280927,0.0,119.56,0.0,0.1065,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-06,0,-0.86129728204239,0.0,119.37,0.0,0.1143,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-07,-2,-1.3507191636770524,0.0,110.96,0.0,0.1097,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-08,-2,-1.3239561645435014,0.0,120.33,0.0,0.1192,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-09,-2,-1.6365683249330232,0.0,115.89,0.0,0.1181,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-10,-2,-1.749302423668283,0.0,115.54,0.0,0.12,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-11,-2,-1.7995330080006873,0.0,113.13,0.0,0.1203,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-12,-2,-1.3840326110734933,0.0,112.16,0.0,0.1162,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-13,-2,-1.3075113844548611,0.0,114.09,0.0,0.1184,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-14,0,-0.7898252528767913,0.0,116.89,0.0,0.1161,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-15,0,-0.8984868713009289,0.0,114.6,0.0,0.1158,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-16,0,-0.5534312234878448,0.0,118.52,0.0,0.1167,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-17,0,0.022696426988405266,0.0,125.55,0.0,0.1178,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-18,0,-0.5768825549956109,0.0,123.51,0.0,0.1229,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-19,0,-0.6945715142936302,0.0,118.49,0.0,0.12,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-20,0,-0.5750953526890434,0.0,121.04,0.0,0.1221,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-21,0,-0.4003425692646522,0.0,128.46,0.0,0.1286,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-22,0,-0.3201548583435377,0.0,123.65,0.0,0.1238,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-23,0,0.09284499121205589,0.0,129.88,0.0,0.128,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-24,0,-0.22645416179906605,0.0,135.15,0.0,0.1359,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-25,-2,-4.1735126925116015,0.0,128.8,0.0,0.384,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-26,-2,-2.374317826057228,0.0,119.98,0.0,0.2355,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-27,-2,-1.896602540694425,0.0,117.32,0.0,0.22,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-28,-2,-2.0334580297402067,0.0,122.03,0.0,0.2886,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-29,-2,-1.6931193873811927,0.0,123.94,0.0,0.2814,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-11-30,-2,-1.3288502200130574,0.0,130.65,0.0,0.2661,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-12-01,-1,-1.1989499423074144,711.5805698216838,125.79,-348965.76950436493,0.2565,200000,179019.4397557392,-20980.560244260792,0.895097198778696
2020-12-02,-1,-1.1482824603628405,711.5805698216838,127.92,-348965.76950436493,0.272,200000,185944.07579677703,-14055.924203222967,0.9297203789838852
2020-12-03,-1,-0.8995415743046102,711.5805698216838,133.54,-348965.76950436493,0.2601,200000,185790.46594207297,-14209.534057927027,0.9289523297103649
2020-12-04,-1,-0.5939241335963892,711.5805698216838,126.57,-348965.76950436493,0.2186,200000,166348.66993598468,-33651.33006401532,0.8317433496799234
2020-12-05,-1,-0.5976375475382343,711.5805698216838,133.49,-348965.76950436493,0.239,200000,178391.7091770398,-21608.290822960204,0.891958545885199
2020-12-06,-1,-0.5383944414247769,711.5805698216838,134.33,-348965.76950436493,0.2419,200000,180001.43758725264,-19998.562412747357,0.9000071879362632
2020-12-07,-1,-0.29015616787530357,711.5805698216838,138.61,-348965.76950436493,0.2303,200000,178998.99949983886,-21001.000500161143,0.8949949974991943
2020-12-08,0,-0.019626813357267264,0.0,135.87,0.0,0.2083,200000,155026.55752182624,-44973.44247817376,0.7751327876091312
2020-12-09,0,0.0132173070699933,0.0,132.46,0.0,0.2061,200000,155026.55752182624,-44973.44247817376,0.7751327876091312
2020-12-10,0,0.34551193963017013,0.0,133.6,0.0,0.1915,200000,155026.55752182624,-44973.44247817376,0.7751327876091312
2020-12-11,0,0.8621778704242438,0.0,141.43,0.0,0.1808,200000,155026.55752182624,-44973.44247817376,0.7751327876091312
2020-12-12,0,0.8489345771513257,0.0,146.82,0.0,0.1954,200000,155026.55752182624,-44973.44247817376,0.7751327876091312
2020-12-13,0,0.9257030155896332,0.0,152.12,0.0,0.2093,200000,155026.55752182624,-44973.44247817376,0.7751327876091312
2020-12-14,1,1.0633544018374697,-508.21714372484337,152.52,355892.00533017964,0.2178,200000,155026.55752182624,-44973.44247817376,0.7751327876091312
2020-12-15,1,1.1969301160665387,-508.21714372484337,150.5,355892.00533017964,0.2077,200000,150405.44963766722,-49594.55036233278,0.7520272481883361
2020-12-16,2,1.3685354857924676,0.0,158.93,0.0,0.2085,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-17,2,1.5209459513002233,0.0,160.42,0.0,0.1996,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-18,0,0.8328024500492046,0.0,154.44,0.0,0.2117,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-19,0,0.43347608229155393,0.0,154.6,0.0,0.2233,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-20,0,0.7154038506277396,0.0,152.42,0.0,0.2086,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-21,0,0.38510375306251415,0.0,145.66,0.0,0.2066,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-22,2,1.2669897199759836,0.0,156.56,0.0,0.1975,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-23,2,2.385574386801476,0.0,150.92,0.0,0.1639,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-24,2,1.6004679546700014,0.0,156.86,0.0,0.1809,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-25,2,1.383611440810156,0.0,159.14,0.0,0.1856,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-26,1,1.0501400607325235,-480.3341806749694,168.21,400183.3211061744,0.2019,200000,161594.0250626732,-38405.9749373268,0.807970125313366
2020-12-27,1,0.634724878936184,-480.3341806749694,156.99,400183.3211061744,0.1949,200000,153403.39230775682,-46596.60769224318,0.7670169615387841
2020-12-28,2,1.29729914629009,0.0,166.64,0.0,0.193,200000,164401.53195685844,-35598.46804314156,0.8220076597842922
2020-12-29,1,1.1693524406712656,-508.8570383708631,161.54,437936.9524689889,0.1877,200000,164401.53195685844,-35598.46804314156,0.8220076597842922
2020-12-30,1,0.8898355385546611,-508.8570383708631,159.55,437936.9524689889,0.1882,200000,163607.87492673495,-36392.12507326505,0.8180393746336747
2020-12-31,1,0.7196117157520575,-508.8570383708631,156.22,437936.9524689889,0.186,200000,160949.91969352815,-39050.08030647185,0.8047495984676407
2021-01-01,0,-1.2141555555650023,0.0,135.81,0.0,0.1933,200000,148856.1934257498,-51143.80657425019,0.744280967128749
2021-01-02,-2,-1.2013926098042107,0.0,143.52,0.0,0.2049,200000,148856.1934257498,-51143.80657425019,0.744280967128749
2021-01-03,-2,-1.4109501728886218,0.0,138.26,0.0,0.2025,200000,148856.1934257498,-51143.80657425019,0.744280967128749
2021-01-04,-1,-1.12464263861825,556.3053794220414,133.79,-390084.36432324373,0.1908,200000,148856.1934257498,-51143.80657425019,0.744280967128749
2021-01-05,-2,-1.220552445247587,0.0,136.0,0.0,0.1981,200000,150474.3743967868,-49525.62560321321,0.752371871983934
2021-01-06,-1,-1.1624762576834962,528.6851746075005,142.31,-360331.3563141446,0.2088,200000,150474.3743967868,-49525.62560321321,0.752371871983934
2021-01-07,-2,-1.6075190079578212,0.0,142.9,0.0,0.2262,200000,156432.21574363447,-43567.78425636553,0.7821610787181723
2021-01-08,-2,-1.3082050702887662,0.0,142.11,0.0,0.2178,200000,156432.21574363447,-43567.78425636553,0.7821610787181723
2021-01-09,-2,-1.3591685051037103,0.0,147.4,0.0,0.2313,200000,156432.21574363447,-43567.78425636553,0.7821610787181723
2021-01-10,0,0.34145588149995176,0.0,184.89,0.0,0.2312,200000,156432.21574363447,-43567.78425636553,0.7821610787181723
2021-01-11,-1,-1.042294370855571,495.1640153951458,157.96,-328225.3792354899,0.2383,200000,156432.21574363447,-43567.78425636553,0.7821610787181723
2021-01-12,-1,-0.26396981098121225,495.1640153951458,159.09,-328225.3792354899,0.2182,200000,150394.42095839762,-49605.57904160238,0.7519721047919881
2021-01-13,0,0.1674593206266628,0.0,171.55,0.0,0.2255,200000,145501.65192020018,-54498.34807979982,0.727508259601001
2021-01-14,0,-0.2633687917970995,0.0,163.81,0.0,0.2278,200000,145501.65192020018,-54498.34807979982,0.727508259601001
2021-01-15,0,-0.4525388661482502,0.0,156.98,0.0,0.2247,200000,145501.65192020018,-54498.34807979982,0.727508259601001
2021-01-16,0,-0.6463617373884873,0.0,155.56,0.0,0.2294,200000,145501.65192020018,-54498.34807979982,0.727508259601001
2021-01-17,0,-0.4770586961283117,0.0,159.65,0.0,0.233,200000,145501.65192020018,-54498.34807979982,0.727508259601001
2021-01-18,-1,-1.013873434791577,463.44009402535414,156.98,-298771.35917905584,0.2435,200000,145501.65192020018,-54498.34807979982,0.727508259601001
2021-01-19,-1,-0.7457738343304191,463.44009402535414,157.27,-298771.35917905584,0.2389,200000,144261.7012952439,-55738.298704756104,0.7213085064762195
2021-01-20,-1,-0.6762950839857998,463.44009402535414,152.77,-298771.35917905584,0.2312,200000,139875.68140645107,-60124.31859354893,0.6993784070322553
2021-01-21,-1,-0.9128183200772944,463.44009402535414,130.53,-298771.35917905584,0.2016,200000,120725.14148362714,-79274.85851637286,0.6036257074181357
2021-01-22,-1,-0.8867924368381969,463.44009402535414,135.79,-298771.35917905584,0.2105,200000,125821.90147489408,-74178.09852510592,0.6291095073744704
2021-01-23,-1,-0.8995861262644232,463.44009402535414,139.03,-298771.35917905584,0.2167,200000,129175.82980644639,-70824.17019355361,0.645879149032232
2021-01-24,-2,-1.2886786552335112,0.0,138.03,0.0,0.2234,200000,148278.53738248162,-51721.46261751838,0.7413926869124081
2021-01-25,0,-0.8540466466474951,0.0,137.16,0.0,0.2162,200000,148278.53738248162,-51721.46261751838,0.7413926869124081
2021-01-26,0,-0.7110465338896073,0.0,137.85,0.0,0.2159,200000,148278.53738248162,-51721.46261751838,0.7413926869124081
2021-01-27,0,-0.6530803106502775,0.0,125.45,0.0,0.1954,200000,148278.53738248162,-51721.46261751838,0.7413926869124081
2021-01-28,0,-0.562783057847744,0.0,135.43,0.0,0.2097,200000,148278.53738248162,-51721.46261751838,0.7413926869124081
2021-01-29,0,-0.2144075824340194,0.0,140.31,0.0,0.2114,200000,148278.53738248162,-51721.46261751838,0.7413926869124081
2021-01-30,0,0.010566732943813297,0.0,139.43,0.0,0.2089,200000,148278.53738248162,-51721.46261751838,0.7413926869124081
2021-01-31,0,0.3227093083190645,0.0,137.73,0.0,0.2027,200000,148278.53738248162,-51721.46261751838,0.7413926869124081
2021-02-01,1,1.1016769317264201,-517.1544970092132,143.36,364141.79121434584,0.2036,200000,148278.53738248162,-51721.46261751838,0.7413926869124081
2021-02-02,2,1.8044609496348933,0.0,151.19,0.0,0.2112,200000,149560.3794808347,-50439.6205191653,0.7478018974041736
2021-02-03,0,0.578857948417859,0.0,154.6,0.0,0.2283,200000,149560.3794808347,-50439.6205191653,0.7478018974041736
2021-02-04,0,-0.10734998127983061,0.0,148.04,0.0,0.2251,200000,149560.3794808347,-50439.6205191653,0.7478018974041736
2021-02-05,-2,-1.2363975208828573,0.0,155.4,0.0,0.2479,200000,149560.3794808347,-50439.6205191653,0.7478018974041736
2021-02-06,-2,-2.3320021175783285,0.0,152.06,0.0,0.2597,200000,149560.3794808347,-50439.6205191653,0.7478018974041736
2021-02-07,-2,-1.4799355282935465,0.0,150.31,0.0,0.2483,200000,149560.3794808347,-50439.6205191653,0.7478018974041736
2021-02-08,-1,-1.069661523833958,458.1838719466782,163.21,-281657.96512398246,0.2655,200000,149560.3794808347,-50439.6205191653,0.7478018974041736
2021-02-09,-2,-1.531413223584969,0.0,169.14,0.0,0.285,200000,152335.6794401086,-47664.32055989141,0.761678397200543
2021-02-10,-2,-1.8314649219744035,0.0,175.6,0.0,0.3065,200000,152335.6794401086,-47664.32055989141,0.761678397200543
2021-02-11,-2,-2.016678100820269,0.0,190.49,0.0,0.3457,200000,152335.6794401086,-47664.32055989141,0.761678397200543
2021-02-12,-1,-1.1999773011853445,379.62440051861194,200.64,-220393.05474552748,0.3456,200000,152335.6794401086,-47664.32055989141,0.761678397200543
2021-02-13,-1,-0.5835540152785934,379.62440051861194,240.99,-220393.05474552748,0.3969,200000,178959.68770948015,-21040.312290519854,0.8947984385474007
2021-02-14,0,-0.0812837976012145,0.0,230.14,0.0,0.3657,200000,145566.66002519464,-54433.33997480536,0.7278333001259731
2021-02-15,0,0.6479925381531882,0.0,228.21,0.0,0.344,200000,145566.66002519464,-54433.33997480536,0.7278333001259731
2021-02-16,-2,-2.0559058178026093,0.0,221.48,0.0,0.424,200000,145566.66002519464,-54433.33997480536,0.7278333001259731
2021-02-17,0,0.7007310302001782,0.0,272.25,0.0,0.409,200000,145566.66002519464,-54433.33997480536,0.7278333001259731
2021-02-18,0,-0.6897512073051342,0.0,260.94,0.0,0.4426,200000,145566.66002519464,-54433.33997480536,0.7278333001259731
2021-02-19,0,0.05820864525220966,0.0,282.51,0.0,0.451,200000,145566.66002519464,-54433.33997480536,0.7278333001259731
2021-02-20,0,-0.9831894651411803,0.0,255.11,0.0,0.4492,200000,145566.66002519464,-54433.33997480536,0.7278333001259731
2021-02-21,-2,-3.1379550924792343,0.0,247.28,0.0,0.6419,200000,145566.66002519464,-54433.33997480536,0.7278333001259731
2021-02-22,-2,-2.2992639849351986,0.0,224.22,0.0,0.5432,200000,145566.66002519464,-54433.33997480536,0.7278333001259731
2021-02-23,-1,-1.1051380311936216,329.5600181688808,220.85,-162972.07795028508,0.4466,200000,145566.66002519464,-54433.33997480536,0.7278333001259731
2021-02-24,-2,-2.1571090303947495,0.0,204.27,0.0,0.5354,200000,165502.68564842,-34497.31435157999,0.8275134282421001
2021-02-25,-2,-1.6667496024049304,0.0,198.98,0.0,0.4952,200000,165502.68564842,-34497.31435157999,0.8275134282421001
2021-02-26,-2,-1.3150879496509509,0.0,204.2,0.0,0.4866,200000,165502.68564842,-34497.31435157999,0.8275134282421001
2021-02-27,-1,-1.0988093042782427,395.4474950980121,209.26,-169607.17938964954,0.4879,200000,165502.68564842,-34497.31435157999,0.8275134282421001
2021-02-28,-1,-1.05090338985253,395.4474950980121,219.18,-169607.17938964954,0.5186,200000,174632.46520705454,-25367.53479294546,0.8731623260352728
2021-03-01,-1,-0.8307853702745986,395.4474950980121,230.4,-169607.17938964954,0.5286,200000,180765.45789595073,-19234.542104049266,0.9038272894797537
2021-03-02,-1,-0.7159616164689243,395.4474950980121,220.04,-169607.17938964954,0.4999,200000,171800.89579825237,-28199.10420174763,0.8590044789912619
2021-03-03,-1,-0.836836176609226,395.4474950980121,218.7,-169607.17938964954,0.5203,200000,174730.9826143699,-25269.01738563011,0.8736549130718494
2021-03-04,-1,-1.0057317808100064,395.4474950980121,217.52,-169607.17938964954,0.5541,200000,179997.0772335244,-20002.92276647559,0.899985386167622
