date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-02-28,2,2.5181699170658343,0.0,0.092106,0.0,0.035048,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-01,2,2.3946450667344323,0.0,0.112899,0.0,0.04045,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-02,2,2.333674300256539,0.0,0.122481,0.0,0.040816,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-03,2,1.8354660773574267,0.0,0.128678,0.0,0.044099,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-04,2,1.9288963659364367,0.0,0.143324,0.0,0.045633,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-05,2,1.3361722101219948,0.0,0.139971,0.0,0.04828,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-06,2,1.4868201746058793,0.0,0.140474,0.0,0.045334,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-07,2,1.520227574737183,0.0,0.146994,0.0,0.045319,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-08,2,2.0370385754516613,0.0,0.171611,0.0,0.04463,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-09,2,1.8855314117463942,0.0,0.184748,0.0,0.046748,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-10,2,2.8974651554507247,0.0,0.253021,0.0,0.045055,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-11,2,3.2123381048312645,0.0,0.361876,0.0,0.045976,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-12,2,2.8396983937938556,0.0,0.394429,0.0,0.043395,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-13,2,2.088652680672431,0.0,0.369683,0.0,0.043814,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-14,2,1.8509879012413852,0.0,0.374202,0.0,0.043502,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-15,2,1.4615354234873978,0.0,0.344795,0.0,0.04261,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-16,2,1.4023983446625619,0.0,0.35307,0.0,0.042184,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-17,1,1.1799780569595821,-253905.32231231438,0.346803,2061505.068452441,0.042714,200000,176110.25498775512,-23889.74501224488,0.8805512749387756
2021-03-18,1,0.9298484915796565,-253905.32231231438,0.352472,2061505.068452441,0.045688,200000,183680.5603335212,-16319.439666478807,0.918402801667606
2021-03-19,1,0.6807562440800727,-253905.32231231438,0.341767,2061505.068452441,0.047011,200000,183689.87506373043,-16310.124936269567,0.9184493753186521
2021-03-20,0,-0.2783714515817992,0.0,0.317905,0.0,0.064004,200000,124883.4560762214,-75116.5439237786,0.624417280381107
2021-03-21,0,0.1010581143774978,0.0,0.332983,0.0,0.055,200000,124883.4560762214,-75116.5439237786,0.624417280381107
2021-03-22,0,0.7118242228315486,0.0,0.371675,0.0,0.04833,200000,124883.4560762214,-75116.5439237786,0.624417280381107
2021-03-23,2,1.5236512830978772,0.0,0.476938,0.0,0.047852,200000,124883.4560762214,-75116.5439237786,0.624417280381107
2021-03-24,0,0.961350006999568,0.0,0.392889,0.0,0.044295,200000,124883.4560762214,-75116.5439237786,0.624417280381107
2021-03-25,1,1.1165687274941958,-149570.69807654794,0.417473,1410379.4194680888,0.044273,200000,124883.4560762214,-75116.5439237786,0.624417280381107
2021-03-26,1,0.5622441378085935,-149570.69807654794,0.416534,1410379.4194680888,0.049652,200000,132329.44008804637,-67670.55991195363,0.6616472004402318
2021-03-27,1,0.3356892868533017,-149570.69807654794,0.396588,1410379.4194680888,0.048931,200000,128329.21938277505,-71670.78061722495,0.6416460969138753
2021-03-28,1,0.2579212749882062,-149570.69807654794,0.399384,1410379.4194680888,0.049154,200000,129061.93366513847,-70938.06633486153,0.6453096683256923
2021-03-29,0,-0.034430556685836625,0.0,0.41121,0.0,0.052107,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-03-30,0,-0.3277593278996526,0.0,0.411099,0.0,0.053531,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-03-31,0,-0.18802350725276087,0.0,0.416252,0.0,0.053163,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-01,0,-0.3427397071882304,0.0,0.415404,0.0,0.054694,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-02,0,-0.14104886261655838,0.0,0.439453,0.0,0.056503,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-03,0,-0.046523845835367617,0.0,0.393855,0.0,0.050236,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-04,0,-0.06464350097567799,0.0,0.410231,0.0,0.052547,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-05,0,-0.6954048863978962,0.0,0.376921,0.0,0.05326,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-06,-2,-1.5448228705517766,0.0,0.347919,0.0,0.058393,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-07,0,-0.6143351430371207,0.0,0.359988,0.0,0.051696,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-08,0,-0.5072210044345676,0.0,0.382227,0.0,0.054035,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-09,0,-0.8289416996852638,0.0,0.375167,0.0,0.054006,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-10,-1,-1.1016521727919921,156058.59627726584,0.361716,-1057709.367067539,0.053369,200000,112897.78242205497,-87102.21757794503,0.5644889121102749
2021-04-11,-2,-1.5577556291011463,0.0,0.354218,0.0,0.057351,200000,118279.70847660485,-81720.29152339515,0.5913985423830243
2021-04-12,-2,-1.816397475139823,0.0,0.357912,0.0,0.061344,200000,118279.70847660485,-81720.29152339515,0.5913985423830243
2021-04-13,-2,-2.0305131051765173,0.0,0.352329,0.0,0.066042,200000,118279.70847660485,-81720.29152339515,0.5913985423830243
2021-04-14,-2,-2.4798790673310984,0.0,0.334358,0.0,0.074491,200000,118279.70847660485,-81720.29152339515,0.5913985423830243
2021-04-15,-2,-2.0413332851378767,0.0,0.363338,0.0,0.079609,200000,118279.70847660485,-81720.29152339515,0.5913985423830243
2021-04-16,-1,-1.1734241733674848,152652.85776534257,0.387414,-825744.9628358339,0.07162,200000,118279.70847660485,-81720.29152339515,0.5913985423830243
2021-04-17,-2,-1.6881673111163251,0.0,0.355571,0.0,0.078152,200000,128534.39952367032,-71465.60047632968,0.6426719976183516
2021-04-18,-2,-1.8325296350739166,0.0,0.318046,0.0,0.078993,200000,128534.39952367032,-71465.60047632968,0.6426719976183516
2021-04-19,-2,-1.4661153085909484,0.0,0.300044,0.0,0.070423,200000,128534.39952367032,-71465.60047632968,0.6426719976183516
2021-04-20,-1,-1.09267950550038,206766.61656854503,0.31082,-953024.3903289859,0.067435,200000,128534.39952367032,-71465.60047632968,0.6426719976183516
2021-04-21,-1,-1.050833135194893,206766.61656854503,0.290039,-953024.3903289859,0.064149,200000,121105.94431813835,-78894.05568186165,0.6055297215906918
2021-04-22,-1,-0.6413085846114552,206766.61656854503,0.250976,-953024.3903289859,0.050625,200000,100140.31812031206,-99859.68187968794,0.5007015906015604
2021-04-23,-1,-0.3458000074646719,206766.61656854503,0.265,-953024.3903289859,0.050674,200000,103086.71134619546,-96913.28865380454,0.5154335567309773
2021-04-24,-1,-0.2654703412072619,206766.61656854503,0.238531,-953024.3903289859,0.045657,200000,92832.48240596213,-107167.51759403787,0.4641624120298107
2021-04-25,0,0.370884132154557,0.0,0.26626,0.0,0.045949,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-04-26,0,-0.14718094115571073,0.0,0.3023,0.0,0.057489,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-04-27,0,-0.2590735685224259,0.0,0.32129,0.0,0.063311,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-04-28,0,-0.07667989567806346,0.0,0.31404,0.0,0.060991,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-04-29,0,0.5791012133050054,0.0,0.33615,0.0,0.060761,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-04-30,0,0.21971127427453635,0.0,0.35815,0.0,0.069114,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-01,0,0.8806061650515562,0.0,0.35872,0.0,0.065591,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-02,2,1.3186875127447588,0.0,0.35685,0.0,0.062992,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-03,2,1.4276814927444388,0.0,0.37214,0.0,0.064435,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-04,2,1.3149092275923089,0.0,0.32882,0.0,0.056743,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-05,2,1.80455568962362,0.0,0.38419,0.0,0.061933,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-06,2,1.2260930073189904,0.0,0.38257,0.0,0.064511,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-07,2,1.3325974879349636,0.0,0.40605,0.0,0.066767,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-08,2,1.518549161004947,0.0,0.40215,0.0,0.064462,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-09,2,1.221951322903109,0.0,0.3874,0.0,0.063419,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-10,2,1.4370310330077753,0.0,0.34681,0.0,0.055236,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-11,1,1.0558010539831282,-160649.93274796035,0.36499,982368.6327851167,0.059688,200000,117271.23790735609,-82728.76209264391,0.5863561895367804
2021-05-12,1,0.43243345701998603,-160649.93274796035,0.28697,982368.6327851167,0.048843,200000,94083.54233180563,-105916.45766819437,0.4704177116590281
2021-05-13,2,1.9903705112099046,0.0,0.33436,0.0,0.050246,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-14,2,1.4908977893571143,0.0,0.34021,0.0,0.052246,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-15,2,1.4117678290010276,0.0,0.31496,0.0,0.04807,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-16,2,1.9487897995292007,0.0,0.344,0.0,0.049391,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-17,2,2.1424344480079354,0.0,0.33172,0.0,0.045819,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-18,2,1.7053030132962606,0.0,0.33024,0.0,0.046505,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-19,2,2.4426543448878673,0.0,0.23274,0.0,0.02961,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-20,2,2.129592842428968,0.0,0.28624,0.0,0.036352,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-21,2,1.2045770211437437,0.0,0.25489,0.0,0.034814,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-22,2,2.4030474301302935,0.0,0.27369,0.0,0.032072,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-23,2,2.5179341420664043,0.0,0.25157,0.0,0.027391,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-24,2,1.2747735880925943,0.0,0.27944,0.0,0.034283,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-25,2,1.4444828829918712,0.0,0.27915,0.0,0.032883,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-26,2,1.464881974635972,0.0,0.30654,0.0,0.035289,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-27,2,1.6258471386350355,0.0,0.31268,0.0,0.034445,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-28,2,1.9186267554242011,0.0,0.29327,0.0,0.030096,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-29,2,1.5932669691955712,0.0,0.28627,0.0,0.029807,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-30,2,1.7136516272434916,0.0,0.30461,0.0,0.03034,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-05-31,2,1.7814802279608402,0.0,0.34008,0.0,0.032602,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-01,2,2.281855707733517,0.0,0.36487,0.0,0.031354,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-02,2,1.398817404455536,0.0,0.36738,0.0,0.034641,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-03,2,2.1106713382953006,0.0,0.43258,0.0,0.035518,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-04,2,2.3758553657917156,0.0,0.43143,0.0,0.032123,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-05,2,2.328446264958923,0.0,0.44424,0.0,0.031068,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-06,2,1.9577297756117364,0.0,0.4597,0.0,0.032299,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-07,2,2.29405619443532,0.0,0.4784,0.0,0.029729,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-08,2,2.848463123503834,0.0,0.5775,0.0,0.02846,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-09,2,2.1176494662620198,0.0,0.57565,0.0,0.029771,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-10,2,1.6564172766256666,0.0,0.53091,0.0,0.028738,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-11,2,1.2376011123831188,0.0,0.48342,0.0,0.027774,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-12,0,0.7965720179423309,0.0,0.42363,0.0,0.026455,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-13,2,1.7168489323234266,0.0,0.57385,0.0,0.027951,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-14,1,1.153671631847641,-110530.95757651278,0.55019,2068892.5477655835,0.029394,200000,121626.05509804313,-78373.94490195687,0.6081302754902156
2021-06-15,1,0.694362764244647,-110530.95757651278,0.49849,2068892.5477655835,0.02902,200000,115137.83877847309,-84862.16122152691,0.5756891938923654
2021-06-16,1,0.9326954189641463,-110530.95757651278,0.504,2068892.5477655835,0.027293,200000,112173.88692472852,-87826.11307527148,0.5608694346236426
2021-06-17,2,1.433749197486157,0.0,0.56207,0.0,0.026825,200000,128254.14782926188,-71745.85217073812,0.6412707391463095
2021-06-18,2,1.703056603699218,0.0,0.5792,0.0,0.025468,200000,128254.14782926188,-71745.85217073812,0.6412707391463095
2021-06-19,2,1.8481248670969832,0.0,0.5873,0.0,0.024234,200000,128254.14782926188,-71745.85217073812,0.6412707391463095
2021-06-20,2,1.801483124660447,0.0,0.58881,0.0,0.02362,200000,128254.14782926188,-71745.85217073812,0.6412707391463095
2021-06-21,2,1.9096203122930946,0.0,0.45868,0.0,0.017301,200000,128254.14782926188,-71745.85217073812,0.6412707391463095
2021-06-22,2,2.0061012123116426,0.0,0.45324,0.0,0.01617,200000,128254.14782926188,-71745.85217073812,0.6412707391463095
2021-06-23,2,1.3741988843331565,0.0,0.47999,0.0,0.0186,200000,128254.14782926188,-71745.85217073812,0.6412707391463095
2021-06-24,1,1.064541275009616,-131791.42980523437,0.48658,3280492.833774859,0.019548,200000,128254.14782926188,-71745.85217073812,0.6412707391463095
2021-06-25,1,0.7416458771997059,-131791.42980523437,0.42552,3280492.833774859,0.017821,200000,114541.5520014251,-85458.4479985749,0.5727077600071255
2021-06-26,1,0.4196552675449863,-131791.42980523437,0.42354,3280492.833774859,0.018492,200000,116481.81566187367,-83518.18433812633,0.5824090783093683
2021-06-27,1,0.3297469478076864,-131791.42980523437,0.43151,3280492.833774859,0.018889,200000,118834.54901243,-81165.45098757,0.59417274506215
2021-06-28,0,-0.03986383982202112,0.0,0.429,0.0,0.019827,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-06-29,0,-0.6542015032180015,0.0,0.42802,0.0,0.021902,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-06-30,0,-0.9984553983633315,0.0,0.41198,0.0,0.022451,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-01,-2,-1.234026203059704,0.0,0.37767,0.0,0.021505,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-02,-2,-1.9986663130556046,0.0,0.36884,0.0,0.025264,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-03,-2,-1.6730907605996115,0.0,0.3772,0.0,0.025185,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-04,-2,-1.6073749957358123,0.0,0.37538,0.0,0.025675,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-05,-2,-1.5180592632309533,0.0,0.35303,0.0,0.02418,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-06,-2,-1.400995606706898,0.0,0.35359,0.0,0.024184,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-07,-2,-1.2453092922049458,0.0,0.35301,0.0,0.023928,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-08,0,-0.462242282795018,0.0,0.38178,0.0,0.020973,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-09,0,-0.6744897533177043,0.0,0.35844,0.0,0.021263,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-10,0,-0.6735471499157151,0.0,0.34214,0.0,0.020736,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-11,0,-0.6767811050327138,0.0,0.34683,0.0,0.0215,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-12,0,-0.743729084383044,0.0,0.33194,0.0,0.021302,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-13,0,-0.7696080533279528,0.0,0.31135,0.0,0.020447,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-14,0,-0.8033085176576148,0.0,0.30023,0.0,0.020158,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-15,0,-0.6677000598449911,0.0,0.28951,0.0,0.019146,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-16,0,-0.8169907216431269,0.0,0.26293,0.0,0.01806,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-17,0,-0.6229770444683568,0.0,0.27528,0.0,0.018432,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-18,0,0.04293176514269594,0.0,0.29584,0.0,0.018556,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-19,0,-0.6833873856407537,0.0,0.26095,0.0,0.017635,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-20,-2,-2.0889536620276807,0.0,0.23041,0.0,0.017964,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-21,-1,-1.0640990012440086,220599.69751759875,0.27142,-3083329.2085188036,0.019419,200000,119750.3398004533,-80249.6601995467,0.5987516990022665
2021-07-22,-1,-1.022348243775204,220599.69751759875,0.2813,-3083329.2085188036,0.020141,200000,124156.02850047775,-75843.97149952225,0.6207801425023888
2021-07-23,-2,-1.3752198621302814,0.0,0.28544,0.0,0.021322,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-07-24,-2,-1.3731369022296336,0.0,0.32065,0.0,0.024234,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-07-25,0,0.11144830294821588,0.0,0.35555,0.0,0.023425,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-07-26,0,-0.36301664134504974,0.0,0.33305,0.0,0.022869,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-07-27,0,-0.2777917150213971,0.0,0.34149,0.0,0.02328,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-07-28,0,-0.6648883567332294,0.0,0.32909,0.0,0.023316,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-07-29,0,-0.8762417872592487,0.0,0.33316,0.0,0.02411,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-07-30,-2,-1.8102184696252732,0.0,0.33288,0.0,0.026136,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-07-31,-2,-2.193586568229955,0.0,0.3292,0.0,0.0274,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-08-01,-2,-1.7550483462481279,0.0,0.31032,0.0,0.025413,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-08-02,-2,-1.8625579882355103,0.0,0.30342,0.0,0.025796,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-08-03,-2,-1.4796819285254537,0.0,0.29418,0.0,0.02455,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-08-04,-2,-1.2798114959966893,0.0,0.30479,0.0,0.025289,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-08-05,-1,-1.0710982720828148,187939.23907885366,0.32597,-2286854.8196100607,0.026789,200000,122525.10752506784,-77474.89247493216,0.6126255376253392
2021-08-06,-2,-1.5289708168433798,0.0,0.3149,0.0,0.02775,200000,126803.262383316,-73196.737616684,0.63401631191658
2021-08-07,-2,-1.7705130057441947,0.0,0.31047,0.0,0.028622,200000,126803.262383316,-73196.737616684,0.63401631191658
2021-08-08,-2,-1.7112488489528155,0.0,0.28578,0.0,0.026864,200000,126803.262383316,-73196.737616684,0.63401631191658
2021-08-09,-2,-1.3905645014451689,0.0,0.30498,0.0,0.028102,200000,126803.262383316,-73196.737616684,0.63401631191658
2021-08-10,-2,-1.480404761214732,0.0,0.3081,0.0,0.02945,200000,126803.262383316,-73196.737616684,0.63401631191658
2021-08-11,0,-0.9341428029467587,0.0,0.34113,0.0,0.030708,200000,126803.262383316,-73196.737616684,0.63401631191658
2021-08-12,0,-0.8870416494962333,0.0,0.3339,0.0,0.030228,200000,126803.262383316,-73196.737616684,0.63401631191658
2021-08-13,0,-0.8929118957083694,0.0,0.352,0.0,0.032278,200000,126803.262383316,-73196.737616684,0.63401631191658
2021-08-14,-1,-1.0062050005495933,182110.09964572167,0.34815,-1939125.0058618179,0.032696,200000,126803.262383316,-73196.737616684,0.63401631191658
2021-08-15,-1,-1.0846915422470678,182110.09964572167,0.34505,-1939125.0058618179,0.033024,200000,126874.75407633693,-73125.24592366307,0.6343737703816847
2021-08-16,-1,-0.5239418558668573,182110.09964572167,0.35738,-1939125.0058618179,0.032301,200000,127718.1842257306,-72281.8157742694,0.638590921128653
2021-08-17,-1,-0.5918651244492339,182110.09964572167,0.332,-1939125.0058618179,0.030356,200000,119324.63176032095,-80675.36823967905,0.5966231588016047
2021-08-18,-1,-0.8383206651769893,182110.09964572167,0.32373,-1939125.0058618179,0.030185,200000,117486.99086024845,-82513.00913975155,0.5874349543012423
2021-08-19,-1,-1.1891319937757043,182110.09964572167,0.3314,-1939125.0058618179,0.031719,200000,121858.39308352314,-78141.60691647686,0.6092919654176157
2021-08-20,-2,-1.2925688975606586,0.0,0.33806,0.0,0.032816,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-21,-2,-2.1663775262345273,0.0,0.33738,0.0,0.035285,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-22,-2,-2.3276149653104055,0.0,0.3372,0.0,0.037027,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-23,-2,-2.7470060171230086,0.0,0.35075,0.0,0.043006,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-24,-2,-2.1617717553816145,0.0,0.33145,0.0,0.039731,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-25,-2,-2.3455083399038834,0.0,0.34281,0.0,0.044358,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-26,-2,-2.3019798733461014,0.0,0.318,0.0,0.04423,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-27,-2,-1.9134796168900692,0.0,0.3372,0.0,0.04659,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-28,-2,-1.6589460530674758,0.0,0.3289,0.0,0.04541,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-29,-2,-1.3210064649339228,0.0,0.3291,0.0,0.04384,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-30,0,-0.9769354789584431,0.0,0.3246,0.0,0.04122,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-08-31,0,-0.9111350835302123,0.0,0.3305,0.0,0.04221,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-09-01,0,-0.8465478557857231,0.0,0.3418,0.0,0.04386,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-09-02,0,-0.8200963678417783,0.0,0.3445,0.0,0.04472,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-09-03,-1,-1.135802386870946,174719.9678544533,0.3688,-1236314.7380031154,0.05212,200000,128873.44828944476,-71126.55171055524,0.6443672414472238
2021-09-04,-2,-1.4501479540287245,0.0,0.3752,0.0,0.05884,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-05,-2,-1.3377143824784712,0.0,0.3908,0.0,0.06122,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-06,0,-0.9263842921631952,0.0,0.4413,0.0,0.06425,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-07,-2,-1.3162020983381353,0.0,0.3393,0.0,0.0541,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-08,-2,-2.6009341822300778,0.0,0.3258,0.0,0.07866,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-09,-2,-2.292183249739711,0.0,0.3311,0.0,0.07978,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-10,-2,-2.029629528861795,0.0,0.3077,0.0,0.07458,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-11,-2,-1.7250471685871864,0.0,0.3103,0.0,0.07282,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-12,-2,-1.4589485061567469,0.0,0.3195,0.0,0.07294,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-13,-2,-1.2661984154904367,0.0,0.2975,0.0,0.06662,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-14,-2,-1.2631173733737462,0.0,0.3158,0.0,0.07417,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-15,-2,-1.2229069496928795,0.0,0.3266,0.0,0.0795,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-16,0,-0.9778707455458533,0.0,0.316,0.0,0.07301,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-17,0,-0.8172865538116907,0.0,0.3063,0.0,0.06893,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-18,0,-0.7461906686223485,0.0,0.3092,0.0,0.06986,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-19,0,-0.6375256089680782,0.0,0.2985,0.0,0.0667,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-20,0,-0.42844607667182033,0.0,0.2608,0.0,0.05589,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-21,0,-0.142098857634974,0.0,0.2572,0.0,0.05224,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
2021-09-22,0,-0.6200733174502724,0.0,0.2812,0.0,0.0656,200000,136063.2755345572,-63936.72446544279,0.6803163776727861
