date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-03-02,-2,-1.9201287155279922,0.0,5.193,0.0,0.31185,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-03-03,-2,-2.115431933130698,0.0,5.34,0.0,0.36388,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-03-04,-2,-1.2865670261097717,0.0,5.685,0.0,0.32349,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-03-05,-1,-1.1688434604570264,14632.025770899465,6.588,-257949.6542110936,0.3737,200000,192791.57155737135,-7208.428442628647,0.9639578577868567
2021-03-06,-2,-1.326899849625669,0.0,6.315,0.0,0.3831,200000,199210.84134241118,-789.1586575888214,0.9960542067120559
2021-03-07,-1,-1.0758991400095155,15685.893019087494,6.35,-267425.81933954137,0.37246,200000,199210.84134241118,-789.1586575888214,0.9960542067120559
2021-03-08,-2,-1.6616862703010042,0.0,6.314,0.0,0.44438,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-09,-2,-1.2997694852400994,0.0,6.558,0.0,0.42838,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-10,-2,-1.5457360659806882,0.0,6.23,0.0,0.454,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-11,-2,-1.361562968672764,0.0,6.142,0.0,0.44166,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-12,-2,-1.8468562183443653,0.0,5.837,0.0,0.5255,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-13,-2,-1.8996065147765424,0.0,6.122,0.0,0.62092,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-14,-2,-1.9395996945810294,0.0,5.832,0.0,0.68704,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-15,-2,-1.5884699198735392,0.0,5.95,0.0,0.6461,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-16,-2,-1.2161328957865922,0.0,6.368,0.0,0.61549,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-17,-2,-1.3239927076248281,0.0,6.208,0.0,0.658,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-18,0,-0.9495049724472201,0.0,6.372,0.0,0.59455,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-19,0,-0.6316835577189377,0.0,7.005,0.0,0.6038,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-20,0,-0.6235672944846716,0.0,6.665,0.0,0.58633,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-21,0,-0.877695774328054,0.0,6.596,0.0,0.64182,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-22,0,-0.9571742876805489,0.0,6.538,0.0,0.67196,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-23,0,-0.4366142727162831,0.0,6.999,0.0,0.62812,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-24,0,-0.17437638153823914,0.0,7.226,0.0,0.61858,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-25,0,0.6290971856700404,0.0,8.225,0.0,0.60863,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-26,0,0.2798624146898097,0.0,8.635,0.0,0.69757,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-27,0,-0.3335168834375498,0.0,8.535,0.0,0.78885,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-28,0,-0.412792470684547,0.0,8.207,0.0,0.77916,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-29,0,-0.23813039863241328,0.0,8.753,0.0,0.82,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-30,0,-0.048642299549762257,0.0,8.76,0.0,0.80995,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-03-31,2,1.701483651644447,0.0,9.389,0.0,0.72674,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-01,2,2.217393474056581,0.0,10.032,0.0,0.70796,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-02,2,2.1170072330600735,0.0,10.178,0.0,0.69364,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-03,2,2.182866290394027,0.0,9.749,0.0,0.63403,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-04,2,1.688447263109648,0.0,10.77,0.0,0.72304,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-05,2,2.410106352903708,0.0,11.838,0.0,0.68135,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-06,2,3.2067963562243755,0.0,15.252,0.0,0.66701,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-07,2,2.9610674961018164,0.0,15.695,0.0,0.59566,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-08,2,2.5098370524605467,0.0,16.809,0.0,0.6066,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-09,2,1.4373176052330683,0.0,15.745,0.0,0.68365,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-10,2,1.4707423084121305,0.0,15.907,0.0,0.65528,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-11,2,1.221181734537445,0.0,14.94,0.0,0.63278,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-12,1,1.1318770395127906,-7546.822826257689,14.51,179698.05246151672,0.60938,200000,219008.79841799813,19008.79841799813,1.0950439920899906
2021-04-13,1,1.162380078918172,-7546.822826257689,15.052,179698.05246151672,0.60803,200000,222856.58401900675,22856.584019006754,1.1142829200950337
2021-04-14,2,1.320469653366792,0.0,15.895,0.0,0.59596,200000,231872.69589639857,31872.695896398567,1.159363479481993
2021-04-15,2,1.2480006499884384,0.0,17.62,0.0,0.6501,200000,231872.69589639857,31872.695896398567,1.159363479481993
2021-04-16,2,1.55848199274974,0.0,18.348,0.0,0.60559,200000,231872.69589639857,31872.695896398567,1.159363479481993
2021-04-17,0,0.9659029608887636,0.0,17.246,0.0,0.63834,200000,231872.69589639857,31872.695896398567,1.159363479481993
2021-04-18,2,1.8182665805675435,0.0,18.38,0.0,0.54358,200000,231872.69589639857,31872.695896398567,1.159363479481993
2021-04-19,2,2.1674171767677035,0.0,18.299,0.0,0.47802,200000,231872.69589639857,31872.695896398567,1.159363479481993
2021-04-20,2,1.2397917802716245,0.0,17.496,0.0,0.53494,200000,231872.69589639857,31872.695896398567,1.159363479481993
2021-04-21,2,1.2847542398764922,0.0,15.787,0.0,0.46711,200000,231872.69589639857,31872.695896398567,1.159363479481993
2021-04-22,1,1.049918367601061,-8677.220862824584,13.361,284960.9142145736,0.40685,200000,231872.69589639857,31872.695896398567,1.159363479481993
2021-04-23,1,0.7548680168991672,-8677.220862824584,13.052,284960.9142145736,0.41488,200000,231479.6707909288,31479.670790928794,1.157398353954644
2021-04-24,1,0.7261701932855159,-8677.220862824584,11.668,284960.9142145736,0.36899,200000,206393.54076347276,6393.54076347276,1.0319677038173638
2021-04-25,1,1.0057664524096173,-8677.220862824584,11.938,284960.9142145736,0.35865,200000,205789.89454345673,5789.894543456729,1.0289494727172837
2021-04-26,1,0.3217464637867125,-8677.220862824584,14.025,284960.9142145736,0.45942,200000,252614.76580957422,52614.76580957422,1.2630738290478711
2021-04-27,0,-1.1569311874418062,0.0,14.913,0.0,0.6231,200000,183716.94497660076,-16283.05502339924,0.9185847248830038
2021-04-28,0,-0.9211237885487477,0.0,14.347,0.0,0.58004,200000,183716.94497660076,-16283.05502339924,0.9185847248830038
2021-04-29,0,-0.848807249439544,0.0,14.21,0.0,0.56209,200000,183716.94497660076,-16283.05502339924,0.9185847248830038
2021-04-30,0,-0.9228350793472418,0.0,15.021,0.0,0.60008,200000,183716.94497660076,-16283.05502339924,0.9185847248830038
2021-05-01,-2,-1.4791575840429707,0.0,15.126,0.0,0.6741,200000,183716.94497660076,-16283.05502339924,0.9185847248830038
2021-05-02,-1,-1.1320714912616323,6028.645565944765,15.237,-144645.34451595185,0.63506,200000,183716.94497660076,-16283.05502339924,0.9185847248830038
2021-05-03,-1,-0.9246084658641814,6028.645565944765,15.754,-144645.34451595185,0.63211,200000,186407.05096787214,-13592.949032127857,0.9320352548393607
2021-05-04,-1,-0.8369778168869442,6028.645565944765,13.793,-144645.34451595185,0.54757,200000,162356.5595876759,-37643.4404123241,0.8117827979383795
2021-05-05,0,0.22591185299857292,0.0,17.768,0.0,0.59101,200000,162086.81562326686,-37913.184376733145,0.8104340781163343
2021-05-06,2,2.575148100535351,0.0,24.776,0.0,0.56206,200000,162086.81562326686,-37913.184376733145,0.8104340781163343
2021-05-07,2,2.4024183715363363,0.0,26.732,0.0,0.57068,200000,162086.81562326686,-37913.184376733145,0.8104340781163343
2021-05-08,2,1.979729355150318,0.0,25.673,0.0,0.55482,200000,162086.81562326686,-37913.184376733145,0.8104340781163343
2021-05-09,2,2.2456429863774905,0.0,27.365,0.0,0.53163,200000,162086.81562326686,-37913.184376733145,0.8104340781163343
2021-05-10,2,1.6276249158547103,0.0,23.534,0.0,0.48978,200000,162086.81562326686,-37913.184376733145,0.8104340781163343
2021-05-11,2,1.5143578352187899,0.0,26.51,0.0,0.54404,200000,162086.81562326686,-37913.184376733145,0.8104340781163343
2021-05-12,1,1.041944299834912,-4050.550170513466,20.008,181956.46118462825,0.4454,200000,162086.81562326686,-37913.184376733145,0.8104340781163343
2021-05-13,1,1.0892853956730881,-4050.550170513466,20.782,181956.46118462825,0.44661,200000,165442.10877327767,-34557.891226722335,0.8272105438663884
2021-05-14,1,0.9790544687766951,-4050.550170513466,21.944,181956.46118462825,0.47341,200000,175025.28123116237,-24974.71876883763,0.8751264061558118
2021-05-15,1,0.5059751177532961,-4050.550170513466,19.938,181956.46118462825,0.47902,200000,167920.6533363581,-32079.34666364189,0.8396032666817905
2021-05-16,1,0.46116080708896073,-4050.550170513466,19.315,181956.46118462825,0.4634,200000,162555.00065642432,-37444.99934357568,0.8127750032821216
2021-05-17,1,0.26098708260927983,-4050.550170513466,17.42,181956.46118462825,0.43345,200000,149429.6120708217,-50570.38792917831,0.7471480603541085
2021-05-18,0,-0.24369844403364774,0.0,18.053,0.0,0.50894,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-19,0,-0.5302714984077954,0.0,10.861,0.0,0.32775,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-20,0,-0.007726567034951184,0.0,13.621,0.0,0.34948,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-21,0,-0.21090227943518,0.0,11.104,0.0,0.29189,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-22,0,-0.20246544544417264,0.0,9.698,0.0,0.24842,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-23,0,-0.46208846313196505,0.0,8.109,0.0,0.21258,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-24,0,-0.477443503659858,0.0,11.282,0.0,0.28716,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-25,0,-0.1958095752601867,0.0,11.604,0.0,0.27909,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-26,0,-0.8982262747588227,0.0,12.605,0.0,0.33353,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-27,2,1.3907606568691933,0.0,14.614,0.0,0.29591,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-28,0,-0.6600198950913702,0.0,12.116,0.0,0.31372,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-29,0,-0.31899095504613706,0.0,11.254,0.0,0.28186,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-30,0,-0.9140498485524501,0.0,11.412,0.0,0.30984,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-05-31,0,-0.6105347644977831,0.0,12.402,0.0,0.32775,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-06-01,0,-0.9035948861356243,0.0,11.87,0.0,0.32699,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-06-02,-2,-1.2703088185496039,0.0,12.096,0.0,0.35097,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-06-03,-2,-2.067656507943035,0.0,12.41,0.0,0.40705,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-06-04,-2,-1.7081739802710756,0.0,11.296,0.0,0.36599,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-06-05,-2,-1.4912551996446537,0.0,10.927,0.0,0.35295,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-06-06,-2,-1.2511730404691366,0.0,11.07,0.0,0.35291,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-06-07,-1,-1.1091137246809906,7350.091562531789,9.701,-232599.0482731068,0.30655,200000,142606.47649624178,-57393.52350375822,0.7130323824812089
2021-06-08,-2,-1.4224053274699662,0.0,9.376,0.0,0.31507,200000,146977.00014535149,-53022.999854648515,0.7348850007267574
2021-06-09,0,-0.9464491635969494,0.0,9.934,0.0,0.31454,200000,146977.00014535149,-53022.999854648515,0.7348850007267574
2021-06-10,0,-0.40704616337168303,0.0,9.73,0.0,0.2861,200000,146977.00014535149,-53022.999854648515,0.7348850007267574
2021-06-11,0,-0.48134827734068425,0.0,9.06,0.0,0.27147,200000,146977.00014535149,-53022.999854648515,0.7348850007267574
2021-06-12,0,-0.370107463308052,0.0,8.578,0.0,0.25456,200000,146977.00014535149,-53022.999854648515,0.7348850007267574
2021-06-13,0,-0.5143343389848847,0.0,9.243,0.0,0.28271,200000,146977.00014535149,-53022.999854648515,0.7348850007267574
2021-06-14,0,-0.5113762127464963,0.0,9.428,0.0,0.29139,200000,146977.00014535149,-53022.999854648515,0.7348850007267574
2021-06-15,0,-0.5513600621856283,0.0,9.257,0.0,0.2903,200000,146977.00014535149,-53022.999854648515,0.7348850007267574
2021-06-16,-2,-1.2766165511611054,0.0,8.694,0.0,0.29433,200000,146977.00014535149,-53022.999854648515,0.7348850007267574
2021-06-17,-1,-1.1934067128799473,8513.496301283103,8.632,-251191.20888937567,0.29256,200000,146977.00014535149,-53022.999854648515,0.7348850007267574
2021-06-18,-1,-1.0156639019735694,8513.496301283103,8.02,-251191.20888937567,0.26762,200000,135502.03165926522,-64497.96834073478,0.6775101582963261
2021-06-19,-1,-0.9350770913109143,8513.496301283103,7.672,-251191.20888937567,0.25588,200000,129590.3501540574,-70409.6498459426,0.647951750770287
2021-06-20,-2,-1.430749717677279,0.0,7.545,0.0,0.26132,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-06-21,-2,-1.7572634181407158,0.0,5.478,0.0,0.19472,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-06-22,-2,-2.2447018194444373,0.0,4.997,0.0,0.1878,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-06-23,0,-0.9994800291095574,0.0,5.898,0.0,0.20455,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-06-24,0,-0.8639394200735532,0.0,6.175,0.0,0.21317,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-06-25,0,-0.5590820460313167,0.0,5.512,0.0,0.1869,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-06-26,0,0.2670793085460732,0.0,5.822,0.0,0.18698,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-06-27,0,0.7013040782818866,0.0,6.16,0.0,0.19229,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-06-28,0,-0.2629386801556354,0.0,6.323,0.0,0.20999,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-06-29,2,1.48199715828732,0.0,7.566,0.0,0.2231,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-06-30,2,1.396259049169777,0.0,7.68,0.0,0.22804,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-07-01,-1,-1.0825804431332324,-10505.802694643311,7.062,296578.1045313842,0.25016,200000,148383.95725914213,-51616.04274085787,0.7419197862957106
2021-07-02,-1,-1.0348380168977007,-10505.802694643311,7.06,296578.1045313842,0.25092,200000,148588.3450131967,-51411.6549868033,0.7429417250659835
2021-07-03,-2,-1.4136623908320525,0.0,7.251,0.0,0.26797,200000,151680.4165915585,-48319.58340844151,0.7584020829577924
2021-07-04,-2,-1.3845412085588618,0.0,7.395,0.0,0.27594,200000,151680.4165915585,-48319.58340844151,0.7584020829577924
2021-07-05,-2,-1.8329551025422672,0.0,6.952,0.0,0.27501,200000,151680.4165915585,-48319.58340844151,0.7584020829577924
2021-07-06,-2,-1.7739951258991085,0.0,7.167,0.0,0.28923,200000,151680.4165915585,-48319.58340844151,0.7584020829577924
2021-07-07,-1,-1.1157379146741382,10702.823637564105,7.086,-279430.41264426237,0.27141,200000,151680.4165915585,-48319.58340844151,0.7584020829577924
2021-07-08,-2,-1.6187876068494553,0.0,6.495,0.0,0.26782,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-09,-2,-1.596968139452776,0.0,6.776,0.0,0.28606,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-10,-2,-1.4811942267910891,0.0,6.639,0.0,0.28287,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-11,-2,-1.4095901995733864,0.0,6.7,0.0,0.28901,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-12,0,-0.9221826880888953,0.0,6.548,0.0,0.26604,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-13,0,-0.4556658764927277,0.0,6.212,0.0,0.2387,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-14,0,-0.5504615476529914,0.0,6.2,0.0,0.24286,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-15,0,-0.2634176997326386,0.0,5.92,0.0,0.22473,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-16,0,0.18621491799629966,0.0,5.528,0.0,0.20001,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-17,0,-0.4196842353525592,0.0,5.565,0.0,0.21857,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-18,0,-0.7098140119974233,0.0,5.67,0.0,0.23281,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-19,0,-0.9474607408650066,0.0,5.314,0.0,0.22468,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-20,-2,-2.8862962671648917,0.0,4.977,0.0,0.26,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-21,-2,-1.980373107660022,0.0,5.388,0.0,0.26425,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-22,-2,-1.5826593549517318,0.0,5.6,0.0,0.26815,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-23,-2,-1.592631842334536,0.0,5.87,0.0,0.28779,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-24,0,-0.9061450103156752,0.0,6.088,0.0,0.2796,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-25,-2,-2.110976962077747,0.0,6.213,0.0,0.34563,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-26,-2,-1.2177338941263534,0.0,6.312,0.0,0.31642,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-27,-2,-1.5934962930244472,0.0,6.514,0.0,0.35495,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-28,-1,-1.1276014422251976,11826.04927538159,6.638,-228546.97534058167,0.34348,200000,157002.63017996599,-42997.369820034015,0.7850131508998299
2021-07-29,-2,-1.570289564386122,0.0,6.766,0.0,0.389,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-07-30,0,-0.9275952845614175,0.0,7.228,0.0,0.37801,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-07-31,0,-0.6556876275206853,0.0,7.986,0.0,0.40334,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-01,0,-0.8888688643959002,0.0,7.332,0.0,0.39102,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-02,0,-0.14400303064776432,0.0,7.986,0.0,0.38177,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-03,0,-0.11133278449063655,0.0,7.779,0.0,0.374,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-04,0,-0.2222633114359931,0.0,7.993,0.0,0.39503,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-05,0,-0.40987906698608734,0.0,8.133,0.0,0.41578,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-06,0,0.5803358250053168,0.0,8.752,0.0,0.41292,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-07,2,3.124375153625112,0.0,10.89,0.0,0.40583,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-08,2,2.6885503963009048,0.0,10.247,0.0,0.37665,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-09,2,2.134210602938467,0.0,10.755,0.0,0.39836,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-10,0,0.8231867976161897,0.0,10.689,0.0,0.45594,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-11,0,0.41499977102290025,0.0,10.795,0.0,0.48337,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-12,0,-0.3024495140168747,0.0,10.31,0.0,0.50981,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-13,2,1.783827637243908,0.0,13.981,0.0,0.51539,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-14,2,1.8028470911093621,0.0,14.1,0.0,0.50178,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-15,2,1.485897191816755,0.0,13.778,0.0,0.49755,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-16,1,1.1687182877005868,-6260.561332561718,13.249,168995.1043052651,0.49082,200000,165892.35419022042,-34107.645809779584,0.8294617709511021
2021-08-17,1,1.0261315424113644,-6260.561332561718,12.446,168995.1043052651,0.46319,200000,156195.7887082189,-43804.2112917811,0.7809789435410945
2021-08-18,1,0.6708019892897743,-6260.561332561718,12.929,168995.1043052651,0.50033,200000,165496.11800574375,-34503.881994256255,0.8274805900287188
2021-08-19,0,0.19545179183931438,0.0,13.314,0.0,0.54524,200000,157102.5771005444,-42897.42289945559,0.785512885502722
2021-08-20,0,0.34963750544296474,0.0,14.152,0.0,0.56253,200000,157102.5771005444,-42897.42289945559,0.785512885502722
2021-08-21,0,-0.018920349271621943,0.0,13.727,0.0,0.56597,200000,157102.5771005444,-42897.42289945559,0.785512885502722
2021-08-22,0,-0.0717810248039324,0.0,13.555,0.0,0.55844,200000,157102.5771005444,-42897.42289945559,0.785512885502722
2021-08-23,0,-0.0008738984454350559,0.0,13.816,0.0,0.56006,200000,157102.5771005444,-42897.42289945559,0.785512885502722
2021-08-24,0,-0.22242039775189396,0.0,12.666,0.0,0.52088,200000,157102.5771005444,-42897.42289945559,0.785512885502722
2021-08-25,-1,-1.0059753894920065,6060.588577291274,12.961,-138063.60585336536,0.56895,200000,157102.5771005444,-42897.42289945559,0.785512885502722
2021-08-26,-1,-1.0370114224946152,6060.588577291274,11.822,-138063.60585336536,0.5156,200000,142833.8733387326,-57166.12666126739,0.714169366693663
2021-08-27,-1,-0.9660078418114652,6060.588577291274,12.854,-138063.60585336536,0.5622,200000,155522.16478326404,-44477.835216735955,0.7776108239163202
2021-08-28,-1,-0.863863193090132,6060.588577291274,12.597,-138063.60585336536,0.5504,200000,152335.44296983047,-47664.557030169526,0.7616772148491524
2021-08-29,-2,-1.4310994348163757,0.0,12.926,0.0,0.6061,200000,162443.7606582021,-37556.23934179789,0.8122188032910106
2021-08-30,-2,-1.9459899054851821,0.0,12.217,0.0,0.626,200000,162443.7606582021,-37556.23934179789,0.8122188032910106
2021-08-31,-2,-2.3805013108589455,0.0,12.414,0.0,0.7248,200000,162443.7606582021,-37556.23934179789,0.8122188032910106
2021-09-01,-2,-1.754736234588807,0.0,13.23,0.0,0.7106,200000,162443.7606582021,-37556.23934179789,0.8122188032910106
2021-09-02,-2,-1.5116438337328075,0.0,13.249,0.0,0.7058,200000,162443.7606582021,-37556.23934179789,0.8122188032910106
2021-09-03,-2,-1.4418749847576193,0.0,13.597,0.0,0.7338,200000,162443.7606582021,-37556.23934179789,0.8122188032910106
2021-09-04,0,-0.8464152052784154,0.0,14.146,0.0,0.7032,200000,162443.7606582021,-37556.23934179789,0.8122188032910106
2021-09-05,0,0.5626269482395613,0.0,16.112,0.0,0.6704,200000,162443.7606582021,-37556.23934179789,0.8122188032910106
2021-09-06,-1,-1.0889215526661111,5200.1972167937165,15.619,-99658.74887006266,0.815,200000,162443.7606582021,-37556.23934179789,0.8122188032910106
2021-09-07,-2,-2.4845889068352633,0.0,12.52,0.0,0.9115,200000,188176.2410990069,-11823.758900993096,0.9408812054950345
2021-09-08,-2,-2.0048166703931645,0.0,12.466,0.0,0.8872,200000,188176.2410990069,-11823.758900993096,0.9408812054950345
2021-09-09,-2,-1.5556241144598737,0.0,13.402,0.0,0.8977,200000,188176.2410990069,-11823.758900993096,0.9408812054950345
2021-09-10,-1,-1.0902677365394846,7362.137758177109,12.78,-119053.67651461907,0.7903,200000,188176.2410990069,-11823.758900993096,0.9408812054950345
2021-09-11,-2,-1.6264338742540092,0.0,12.792,0.0,0.9472,200000,206767.41729105252,6767.417291052523,1.0338370864552626
2021-09-12,-1,-1.0547627540194908,7712.899779582682,13.404,-117548.27589030843,0.8795,200000,206767.41729105252,6767.417291052523,1.0338370864552626
2021-09-13,-2,-1.3063043005263384,0.0,12.479,0.0,0.899,200000,216194.0409670275,16194.040967027511,1.0809702048351375
2021-09-14,-1,-1.1183755563207756,8415.494004166116,12.845,-118984.06217227712,0.9085,200000,216194.0409670275,16194.040967027511,1.0809702048351375
2021-09-15,-1,-1.1250604378121905,8415.494004166116,13.04,-118984.06217227712,0.9497,200000,222737.20565933772,22737.20565933772,1.1136860282966885
2021-09-16,-1,-0.9779295627678879,8415.494004166116,12.672,-118984.06217227712,0.9098,200000,214892.83978513075,14892.839785130753,1.0744641989256538
2021-09-17,-1,-0.5375260114184517,8415.494004166116,12.496,-118984.06217227712,0.8253,200000,203357.5595868401,3357.5595868400997,1.0167877979342006
2021-09-18,-1,-0.5199790483877407,8415.494004166116,12.549,-118984.06217227712,0.8385,200000,205374.17038973494,5374.170389734936,1.0268708519486747
2021-09-19,0,-0.13530050857446574,0.0,12.17,0.0,0.7651,200000,204812.18490433512,4812.184904335125,1.0240609245216756
2021-09-20,0,-0.33235754368366377,0.0,10.386,0.0,0.6805,200000,204812.18490433512,4812.184904335125,1.0240609245216756
2021-09-21,0,-0.20865710933276174,0.0,9.325,0.0,0.6031,200000,204812.18490433512,4812.184904335125,1.0240609245216756
2021-09-22,0,-0.4940901601041422,0.0,10.77,0.0,0.743,200000,204812.18490433512,4812.184904335125,1.0240609245216756
2021-09-23,0,-0.954878814704986,0.0,10.969,0.0,0.8443,200000,204812.18490433512,4812.184904335125,1.0240609245216756
2021-09-24,-1,-1.152519372450592,10308.64631086849,9.934,-125976.24855722421,0.8129,200000,204812.18490433512,4812.184904335125,1.0240609245216756
2021-09-25,-2,-1.82120605966349,0.0,9.715,0.0,0.8359,200000,209967.23216323147,9967.23216323147,1.0498361608161573
2021-09-26,-2,-1.879736400695432,0.0,9.507,0.0,0.8114,200000,209967.23216323147,9967.23216323147,1.0498361608161573
2021-09-27,-1,-1.1569792018658744,11347.12668413486,9.252,-142292.784062911,0.7378,200000,209967.23216323147,9967.23216323147,1.0498361608161573
