date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2020-08-04,-2,-2.6065408300218205,0.0,0.02039,0.0,0.33185,200000,183931.11286748113,-16068.887132518867,0.9196555643374057
2020-08-05,-2,-1.5508697808448177,0.0,0.02031,0.0,0.31382,200000,183931.11286748113,-16068.887132518867,0.9196555643374057
2020-08-06,-2,-1.574317448027035,0.0,0.02022,0.0,0.31719,200000,183931.11286748113,-16068.887132518867,0.9196555643374057
2020-08-07,-2,-1.2671882218512927,0.0,0.01988,0.0,0.30778,200000,183931.11286748113,-16068.887132518867,0.9196555643374057
2020-08-08,-2,-1.6095421815193212,0.0,0.02046,0.0,0.33064,200000,183931.11286748113,-16068.887132518867,0.9196555643374057
2020-08-09,-1,-1.1411772609556325,4497093.224143793,0.02045,-286095.99139443325,0.32145,200000,183931.11286748113,-16068.887132518867,0.9196555643374057
2020-08-10,-2,-1.935225552342839,0.0,0.02146,0.0,0.37231,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-11,-2,-1.8273970528329517,0.0,0.0201,0.0,0.35598,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-12,-2,-2.2761166725243402,0.0,0.02019,0.0,0.40377,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-13,-2,-1.2672524181195823,0.0,0.02238,0.0,0.39628,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-14,0,-0.5475136788677651,0.0,0.02471,0.0,0.40127,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-15,0,0.047184595936142985,0.0,0.02526,0.0,0.38413,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-16,0,0.8620094033490576,0.0,0.02824,0.0,0.39647,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-17,2,1.8146794424515018,0.0,0.03036,0.0,0.38679,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-18,0,0.20602077370994407,0.0,0.02875,0.0,0.43526,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-19,0,0.19877414395599133,0.0,0.02648,0.0,0.40443,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-20,0,-0.5334593741098882,0.0,0.02746,0.0,0.45499,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-21,0,-0.9082113045638807,0.0,0.02425,0.0,0.42093,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-22,-1,-1.0640692541381784,3860268.5277352068,0.02512,-215944.6507442565,0.44905,200000,193939.89083341678,-6060.109166583221,0.9696994541670839
2020-08-23,-2,-1.7113555113209573,0.0,0.02435,0.0,0.48402,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-08-24,-2,-2.035915472253143,0.0,0.0251,0.0,0.55199,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-08-25,-2,-1.7679632107543797,0.0,0.02299,0.0,0.50751,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-08-26,-2,-1.306807353994022,0.0,0.02369,0.0,0.49529,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-08-27,0,-0.8165744744013906,0.0,0.02307,0.0,0.44932,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-08-28,0,-0.8437572440894047,0.0,0.02392,0.0,0.47443,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-08-29,0,-0.879508119948234,0.0,0.02491,0.0,0.50518,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-08-30,0,-0.3189634970690068,0.0,0.02696,0.0,0.49811,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-08-31,0,0.4493221448995766,0.0,0.02917,0.0,0.47619,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-09-01,2,1.3544438636493914,0.0,0.03466,0.0,0.489,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-09-02,2,1.3767699066760934,0.0,0.03449,0.0,0.47499,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-09-03,2,2.8798952711269474,0.0,0.03996,0.0,0.4019,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-09-04,2,1.5326616690146628,0.0,0.03552,0.0,0.42422,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-09-05,0,0.9569370092647238,0.0,0.02988,0.0,0.39346,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-09-06,0,0.8362425395516724,0.0,0.03142,0.0,0.42602,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-09-07,1,1.0706911294116848,-3146566.359438281,0.03249,245944.95878497307,0.41567,200000,204463.8820362995,4463.882036299503,1.0223194101814974
2020-09-08,2,1.5673801704702375,0.0,0.03518,0.0,0.3984,200000,217175.61498140497,17175.61498140497,1.085878074907025
2020-09-09,0,0.4442332249306046,0.0,0.03397,0.0,0.47727,200000,217175.61498140497,17175.61498140497,1.085878074907025
2020-09-10,0,0.1961140669912574,0.0,0.03299,0.0,0.48698,200000,217175.61498140497,17175.61498140497,1.085878074907025
2020-09-11,0,0.11414122268485415,0.0,0.0335,0.0,0.50008,200000,217175.61498140497,17175.61498140497,1.085878074907025
2020-09-12,0,-0.39465638296576583,0.0,0.03272,0.0,0.54873,200000,217175.61498140497,17175.61498140497,1.085878074907025
2020-09-13,0,-0.6593316377354963,0.0,0.03065,0.0,0.54238,200000,217175.61498140497,17175.61498140497,1.085878074907025
2020-09-14,0,-0.6730431450300763,0.0,0.03039,0.0,0.52979,200000,217175.61498140497,17175.61498140497,1.085878074907025
2020-09-15,-1,-1.0888438889273406,3894828.1022490133,0.02788,-202604.31280450497,0.53596,200000,217175.61498140497,17175.61498140497,1.085878074907025
2020-09-16,-2,-1.216271714161781,0.0,0.02639,0.0,0.52668,200000,221098.74083093018,21098.740830930183,1.1054937041546509
2020-09-17,-2,-1.2039231363473886,0.0,0.02813,0.0,0.55972,200000,221098.74083093018,21098.740830930183,1.1054937041546509
2020-09-18,-1,-1.1954105430706512,3805486.072821518,0.02905,-192296.56180393655,0.57489,200000,221098.74083093018,21098.740830930183,1.1054937041546509
2020-09-19,-2,-1.331562932311534,0.0,0.02768,0.0,0.57862,200000,227029.52292622437,27029.522926224367,1.135147614631122
2020-09-20,-2,-1.2029369775095091,0.0,0.02694,0.0,0.55705,200000,227029.52292622437,27029.522926224367,1.135147614631122
2020-09-21,-2,-1.3623194469006665,0.0,0.0249,0.0,0.57114,200000,227029.52292622437,27029.522926224367,1.135147614631122
2020-09-22,-2,-1.2300056243854989,0.0,0.02499,0.0,0.57472,200000,227029.52292622437,27029.522926224367,1.135147614631122
2020-09-23,-1,-1.1125672121044754,4566160.959899927,0.02486,-204597.45766755377,0.55482,200000,227029.52292622434,27029.522926224337,1.1351476146311217
2020-09-24,-2,-1.2683747696237642,0.0,0.02625,0.0,0.63897,200000,237899.4352546881,37899.43525468811,1.1894971762734405
2020-09-25,-1,-1.1708744674732974,4382819.367256598,0.02714,-178783.03642905634,0.66533,200000,237899.4352546881,37899.43525468811,1.1894971762734405
2020-09-26,-1,-1.180688194350613,4382819.367256598,0.02718,-178783.03642905634,0.6965,200000,243647.41527487207,43647.415274872066,1.2182370763743604
2020-09-27,-2,-1.3357900273095187,0.0,0.02659,0.0,0.74923,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-09-28,-2,-1.3044383603908722,0.0,0.02625,0.0,0.71583,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-09-29,-2,-1.493945719833728,0.0,0.0263,0.0,0.77833,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-09-30,-2,-1.2952298434499043,0.0,0.02621,0.0,0.74859,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-01,-2,-1.2103095906790646,0.0,0.02581,0.0,0.7277,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-02,0,-0.9390327563473126,0.0,0.0259,0.0,0.69902,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-03,0,-0.9797930160645146,0.0,0.02719,0.0,0.75199,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-04,-2,-1.200353265922581,0.0,0.02644,0.0,0.7724,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-05,0,-0.9044563644508872,0.0,0.02643,0.0,0.7428,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-06,0,-0.5497118564323125,0.0,0.02556,0.0,0.68625,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-07,0,-0.9650439600184558,0.0,0.02551,0.0,0.73954,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-08,0,-0.6642650546750392,0.0,0.02572,0.0,0.71955,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-09,0,-0.36991340670177425,0.0,0.02627,0.0,0.71524,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-10,0,-0.8928335582754726,0.0,0.02644,0.0,0.76602,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-11,0,-0.48346900375500196,0.0,0.02656,0.0,0.74501,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-12,0,0.042493471089590514,0.0,0.02709,0.0,0.73336,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-13,0,-0.412713204272428,0.0,0.0268,0.0,0.754,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-14,0,0.18926895404516647,0.0,0.02676,0.0,0.73438,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-15,2,1.850158003579636,0.0,0.02652,0.0,0.6885,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-16,2,2.1448939018203776,0.0,0.02572,0.0,0.66165,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-17,2,2.793272576163557,0.0,0.02574,0.0,0.62437,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-18,2,1.2614811313234284,0.0,0.02594,0.0,0.66983,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-19,2,2.119834068344363,0.0,0.02589,0.0,0.63118,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-20,2,2.51592151721762,0.0,0.02592,0.0,0.5984,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-21,2,1.6643364111912202,0.0,0.02667,0.0,0.6373,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-22,2,1.327048899605228,0.0,0.02708,0.0,0.65472,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-23,2,1.2127798033162551,0.0,0.02669,0.0,0.64431,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-24,0,-0.22481215389249232,0.0,0.02706,0.0,0.72109,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-25,0,0.20203832745480246,0.0,0.02699,0.0,0.69502,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-26,0,0.8930034525719035,0.0,0.02675,0.0,0.65423,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-27,0,0.8482771625034604,0.0,0.02701,0.0,0.65889,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-28,2,1.4855958787169323,0.0,0.02688,0.0,0.62367,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-29,2,1.80080889993785,0.0,0.02655,0.0,0.59395,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-30,0,0.7505397596681295,0.0,0.0256,0.0,0.61076,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-10-31,0,0.7789506787378622,0.0,0.02576,0.0,0.61054,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-11-01,0,0.6590724884692533,0.0,0.02574,0.0,0.61157,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-11-02,0,0.34024410452571907,0.0,0.02445,0.0,0.58875,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-11-03,0,0.4477758434210094,0.0,0.02442,0.0,0.58275,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-11-04,0,-0.168783323599298,0.0,0.0242,0.0,0.5912,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-11-05,0,-0.9761839291632035,0.0,0.02493,0.0,0.62873,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-11-06,-2,-1.44008353186155,0.0,0.02616,0.0,0.67759,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-11-07,-2,-1.2602697802650245,0.0,0.02486,0.0,0.6382,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-11-08,-2,-1.5316986793450236,0.0,0.02535,0.0,0.66452,200000,255309.88266307706,55309.88266307706,1.2765494133153852
2020-11-09,-1,-1.1841416476007036,5149453.058956779,0.02479,-198598.18496458902,0.64278,200000,255309.8826630771,55309.88266307709,1.2765494133153854
2020-11-10,-1,-0.9732204915004288,5149453.058956779,0.02483,-198598.18496458902,0.64041,200000,255045.18308706928,55045.18308706928,1.2752259154353465
2020-11-11,0,0.15085251798401667,0.0,0.02498,0.0,0.61132,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-12,0,0.4644761602503262,0.0,0.0249,0.0,0.60069,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-13,0,-0.2757052095054849,0.0,0.0254,0.0,0.63125,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-14,0,0.12956476746431872,0.0,0.02513,0.0,0.61226,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-15,0,0.6452033146058557,0.0,0.02533,0.0,0.60341,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-16,0,0.14701854443245466,0.0,0.02549,0.0,0.61961,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-17,0,-0.16106191389003188,0.0,0.02649,0.0,0.65411,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-18,2,1.6273937430685224,0.0,0.02678,0.0,0.62259,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-19,0,0.5725307381318436,0.0,0.02581,0.0,0.62245,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-20,0,0.19834621082424686,0.0,0.02629,0.0,0.64345,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-21,2,1.9333024259207092,0.0,0.03057,0.0,0.70207,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-22,2,2.0596263045514083,0.0,0.02875,0.0,0.64934,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-23,2,2.8985397020266013,0.0,0.03174,0.0,0.66535,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-24,2,2.9451895196036637,0.0,0.03523,0.0,0.69194,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-25,2,1.6572642588141524,0.0,0.03304,0.0,0.69374,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-26,2,1.4220644873166481,0.0,0.02942,0.0,0.62041,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-27,2,1.5086383074742904,0.0,0.02938,0.0,0.60688,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-28,2,1.4504899329421401,0.0,0.03047,0.0,0.62438,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-29,2,1.5217424759753764,0.0,0.03072,0.0,0.61777,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-11-30,2,1.5133439534893987,0.0,0.03236,0.0,0.6428,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-12-01,1,1.1132924221850868,-4101911.1720054448,0.03024,202114.6350802396,0.61372,200000,248083.5876828893,48083.58768288931,1.2404179384144465
2020-12-02,1,1.0214393880028279,-4101911.1720054448,0.03118,202114.6350802396,0.63198,200000,255629.99742113956,55629.99742113956,1.2781499871056978
2020-12-03,1,0.5264186310721851,-4101911.1720054448,0.03166,202114.6350802396,0.66365,200000,263999.8852766934,63999.885276693385,1.319999426383467
2020-12-04,0,-0.476032215625748,0.0,0.02947,0.0,0.66648,200000,234261.54793361167,34261.54793361167,1.1713077396680585
2020-12-05,-2,-1.2413687370775741,0.0,0.03056,0.0,0.73778,200000,234261.54793361167,34261.54793361167,1.1713077396680585
2020-12-06,0,-0.5350285467368859,0.0,0.03091,0.0,0.69941,200000,234261.54793361167,34261.54793361167,1.1713077396680585
2020-12-07,0,-0.5686660786927568,0.0,0.03029,0.0,0.68216,200000,234261.54793361167,34261.54793361167,1.1713077396680585
2020-12-08,-2,-2.2906500074119522,0.0,0.0279,0.0,0.745,200000,234261.54793361167,34261.54793361167,1.1713077396680585
2020-12-09,-2,-1.616225198013127,0.0,0.0287,0.0,0.72396,200000,234261.54793361167,34261.54793361167,1.1713077396680585
2020-12-10,-1,-1.1906558478881282,4166872.072814153,0.02811,-172271.40541064512,0.67992,200000,234261.54793361167,34261.54793361167,1.1713077396680585
2020-12-11,-2,-1.2477649520732903,0.0,0.02778,0.0,0.68052,200000,235739.97856088675,35739.97856088675,1.1786998928044339
2020-12-12,-1,-1.07142374525725,4128546.0343412743,0.02855,-170270.84041956428,0.69225,200000,235739.97856088675,35739.97856088675,1.1786998928044339
2020-12-13,-2,-1.2260689128868636,0.0,0.02921,0.0,0.72938,200000,239337.29448299995,39337.29448299995,1.1966864724149997
2020-12-14,-2,-1.3971710024852937,0.0,0.0291,0.0,0.75209,200000,239337.29448299995,39337.29448299995,1.1966864724149997
2020-12-15,-2,-1.3453849947272492,0.0,0.02918,0.0,0.76353,200000,239337.29448299995,39337.29448299995,1.1966864724149997
2020-12-16,-2,-1.4862437950634997,0.0,0.03145,0.0,0.85623,200000,239337.29448299995,39337.29448299995,1.1966864724149997
2020-12-17,-1,-1.157075733425517,3895463.7773925774,0.03072,-146760.6662270051,0.8154,200000,239337.29448299995,39337.29448299995,1.1966864724149997
2020-12-18,-2,-1.6645148849097007,0.0,0.03109,0.0,0.90713,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-19,-2,-1.4326948913239774,0.0,0.03124,0.0,0.90017,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-20,-2,-1.4426724035802518,0.0,0.03122,0.0,0.915,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-21,-2,-1.8130585432916106,0.0,0.02926,0.0,0.92725,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-22,-2,-2.4669069790520384,0.0,0.02885,0.0,1.08618,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-23,-2,-2.559146194290282,0.0,0.0248,0.0,1.06912,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-24,-2,-2.1182694316294586,0.0,0.02769,0.0,1.18574,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-25,-2,-1.9401028614742084,0.0,0.02854,0.0,1.28291,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-26,-2,-2.264899788926357,0.0,0.0278,0.0,1.66866,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-27,-2,-1.482733635524969,0.0,0.02889,0.0,1.35045,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-28,-2,-1.5653933555414348,0.0,0.02959,0.0,1.55606,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-29,-2,-1.3639213815110818,0.0,0.02767,0.0,1.43206,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-30,-2,-1.4721136602970355,0.0,0.02695,0.0,1.59692,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2020-12-31,-2,-1.5624087864534033,0.0,0.02677,0.0,1.86224,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2021-01-01,-2,-1.479697316113245,0.0,0.02685,0.0,1.96621,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2021-01-02,-2,-1.5563441160642972,0.0,0.02721,0.0,2.40024,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2021-01-03,-1,-1.1689461961945546,4261755.320419936,0.02949,-59116.15140344592,2.12597,200000,251358.32879836785,51358.328798367846,1.2567916439918392
2021-01-04,-1,-0.8804523314845202,4261755.320419936,0.03095,-59116.15140344592,1.96868,200000,248282.11211193292,48282.11211193292,1.2414105605596646
2021-01-05,-1,-1.057390031971167,4261755.320419936,0.02852,-59116.15140344592,2.13193,200000,247576.75839992505,47576.75839992505,1.2378837919996253
2021-01-06,-1,-0.9063893648182896,4261755.320419936,0.03046,-59116.15140344592,2.16676,200000,257903.57927492174,57903.579274921736,1.2895178963746088
2021-01-07,-1,-0.6352964243198985,4261755.320419936,0.03095,-59116.15140344592,1.98791,200000,249418.9157034212,49418.9157034212,1.247094578517106
2021-01-08,-1,-0.6165286833027303,4261755.320419936,0.0304,-59116.15140344592,1.99427,200000,247450.92900011616,47450.92900011616,1.2372546450005808
2021-01-09,-1,-0.31781945278503376,4261755.320419936,0.03382,-59116.15140344592,2.04103,200000,264790.40343557746,64790.403435577464,1.3239520171778874
2021-01-10,-1,-0.23604010517128468,4261755.320419936,0.03275,-59116.15140344592,1.98621,200000,256989.57782279124,56989.57782279124,1.284947889113956
2021-01-11,-1,-0.28139141747645174,4261755.320419936,0.02897,-59116.15140344592,1.81684,200000,230867.64014840225,30867.64014840225,1.1543382007420113
2021-01-12,-1,-0.2606413936912507,4261755.320419936,0.02865,-59116.15140344592,1.8215,200000,229779.35971140792,29779.359711407917,1.1488967985570395
2021-01-13,-1,-0.5250261607321132,4261755.320419936,0.03079,-59116.15140344592,2.09522,200000,255080.78905925778,55080.789059257775,1.2754039452962889
2021-01-14,-1,-0.8339793335424383,4261755.320419936,0.03014,-59116.15140344592,2.19146,200000,257999.98651205248,57999.98651205248,1.2899999325602625
2021-01-15,-1,-0.48077131918807,4261755.320419936,0.02972,-59116.15140344592,2.05549,200000,248172.02617114954,48172.02617114954,1.2408601308557476
2021-01-16,-1,-0.27933843485185,4261755.320419936,0.03008,-59116.15140344592,2.04406,200000,249030.56047595933,49030.560475959326,1.2451528023797966
2021-01-17,0,-0.0024894943574965598,0.0,0.0302,0.0,2.00854,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-18,0,0.46531503342625136,0.0,0.03164,0.0,2.04695,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-19,0,0.4564298881131719,0.0,0.03063,0.0,1.998,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-20,0,0.15034311834778635,0.0,0.03046,0.0,2.03281,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-21,0,0.7783986105344834,0.0,0.02762,0.0,1.7418,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-22,0,-0.04523316789374695,0.0,0.02857,0.0,1.89757,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-23,0,0.005187283224899107,0.0,0.02925,0.0,1.9288,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-24,0,0.2820360156372371,0.0,0.02999,0.0,1.95055,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-25,-2,-1.3073892021275602,0.0,0.02949,0.0,2.07529,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-26,-2,-2.5576857622850064,0.0,0.02949,0.0,2.287,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-27,-1,-1.0009266867716655,4275424.599035831,0.02823,-60557.44977887456,1.99307,200000,241390.47286156303,41390.47286156303,1.2069523643078153
2021-01-28,-1,-0.22559398517077,4275424.599035831,0.02955,-60557.44977887456,1.99193,200000,246964.9978395424,46964.9978395424,1.2348249891977119
2021-01-29,0,1.3898152945747237,0.0,0.03335,0.0,2.05641,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-01-30,2,1.2865757572471532,0.0,0.03216,0.0,2.00197,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-01-31,2,1.7044655798186465,0.0,0.03154,0.0,1.91015,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-01,2,1.2311731154339316,0.0,0.03295,0.0,2.04053,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-02,0,0.36061772003689124,0.0,0.03317,0.0,2.1533,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-03,0,0.7033327515442537,0.0,0.03452,0.0,2.18751,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-04,0,0.370674098008854,0.0,0.0331,0.0,2.129,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-05,0,-0.39319084698736767,0.0,0.03624,0.0,2.42866,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-06,0,0.1475104549336052,0.0,0.03507,0.0,2.27908,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-07,0,0.5098203430938559,0.0,0.03597,0.0,2.29069,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-08,-2,-1.4779297215401688,0.0,0.04042,0.0,2.90949,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-09,0,0.6728288147010268,0.0,0.04608,0.0,2.90652,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-10,1,1.1673863332250836,-2412356.9646089165,0.04629,39444.85988708782,2.83099,200000,223336.0077834935,23336.007783493493,1.1166800389174674
2021-02-11,2,3.008860157159653,0.0,0.05681,0.0,2.92562,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-12,2,1.8900489497980753,0.0,0.05515,0.0,2.99681,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-13,2,1.3812408688239712,0.0,0.05995,0.0,3.34869,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-14,0,0.9174243831938708,0.0,0.05519,0.0,3.18318,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-15,0,-0.7691327880539505,0.0,0.05079,0.0,3.38903,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-16,0,-0.6352853369267298,0.0,0.05202,0.0,3.40843,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-17,0,-0.8581808440319549,0.0,0.05256,0.0,3.50799,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-18,0,-0.5054919896587701,0.0,0.05492,0.0,3.56669,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-19,0,0.22309308900494254,0.0,0.06073,0.0,3.70937,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-20,0,-0.2838496644239021,0.0,0.05773,0.0,3.68594,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-21,0,0.43798244344414905,0.0,0.05935,0.0,3.56677,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-22,0,0.12128194797350701,0.0,0.05425,0.0,3.33586,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-23,0,-0.9926006681760333,0.0,0.04501,0.0,3.05975,200000,244981.33596006417,44981.33596006417,1.2249066798003208
2021-02-24,-1,-1.1061953860162383,2551888.9162506685,0.048,-36887.7797225322,3.32063,200000,244981.3359600642,44981.3359600642,1.224906679800321
2021-02-25,-1,-0.650178520598781,2551888.9162506685,0.0452,-36887.7797225322,2.99269,200000,225739.0685123551,25739.068512355094,1.1286953425617754
2021-02-26,-1,-0.8456295292761555,2551888.9162506685,0.04517,-36887.7797225322,3.05508,200000,227963.94042175636,27963.940421756357,1.1398197021087817
2021-02-27,-1,-0.8293297910415954,2551888.9162506685,0.04652,-36887.7797225322,3.15641,200000,235146.82917797897,35146.82917797897,1.1757341458898949
2021-02-28,-1,-1.0117019804267948,2551888.9162506685,0.04562,-36887.7797225322,3.13475,200000,232051.1398445633,32051.139844563295,1.1602556992228164
