date,statusList,zscore,ICXUSDT_position,ICXUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2020-08-07,-2,-1.3200006500192036,0.0,0.3783,0.0,0.319,200000,243132.31976316558,43132.31976316558,1.215661598815828
2020-08-08,-1,-1.1991963950173294,306752.8636931183,0.3963,-367936.3192541852,0.3304,200000,243132.3197631656,43132.31976316561,1.215661598815828
2020-08-09,-1,-0.9456105574528411,306752.8636931183,0.4258,-367936.3192541852,0.348,200000,258657.2084609862,58657.20846098621,1.293286042304931
2020-08-10,-1,-1.1933622449890913,306752.8636931183,0.4545,-367936.3192541852,0.3826,200000,280191.6122951736,80191.61229517357,1.4009580614758679
2020-08-11,-2,-1.4646540115592819,0.0,0.4217,0.0,0.3681,200000,249211.99626124313,49211.996261243126,1.2460599813062156
2020-08-12,-1,-1.1092642751317259,276165.775998718,0.4512,-323736.03047706303,0.3849,200000,249211.99626124313,49211.996261243126,1.2460599813062156
2020-08-13,0,0.2529623951390111,0.0,0.4877,0.0,0.3771,200000,236606.80439956882,36606.80439956882,1.1830340219978441
2020-08-14,1,1.0706296718061183,-215057.99345534338,0.5501,290386.357878705,0.4074,200000,236606.80439956882,36606.80439956882,1.1830340219978441
2020-08-15,0,-0.5651287918235732,0.0,0.5104,0.0,0.4193,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-16,0,0.2795359236412944,0.0,0.5368,0.0,0.4232,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-17,0,-0.2502004062416094,0.0,0.5063,0.0,0.4119,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-18,0,0.32375521636081994,0.0,0.4951,0.0,0.3945,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-19,0,-0.31642552516354017,0.0,0.4547,0.0,0.3719,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-20,2,2.0247518159717366,0.0,0.5412,0.0,0.3987,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-21,2,3.0425509059359412,0.0,0.5576,0.0,0.3715,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-22,2,2.9555353929488875,0.0,0.6455,0.0,0.4036,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-23,2,2.301723216223511,0.0,0.6133,0.0,0.3852,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-24,2,1.7661931379600462,0.0,0.6116,0.0,0.3925,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-25,2,1.7535952511655746,0.0,0.5779,0.0,0.3619,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-26,2,2.3651704604915893,0.0,0.6398,0.0,0.3566,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-27,2,1.6846104634657513,0.0,0.5815,0.0,0.3394,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-28,2,1.6688043691830656,0.0,0.6149,0.0,0.3494,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-29,2,1.3554094395324527,0.0,0.6333,0.0,0.3665,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-30,1,1.054615636106106,-182523.4880551236,0.6153,307689.59506936313,0.365,200000,224613.40440063507,24613.404400635074,1.1230670220031753
2020-08-31,1,0.7992525845126448,-182523.4880551236,0.5953,307689.59506936313,0.3613,200000,219824.483137776,19824.483137776,1.09912241568888
2020-09-01,1,0.5030872713461089,-182523.4880551236,0.5838,307689.59506936313,0.3648,200000,218802.37660788483,18802.376607884828,1.094011883039424
2020-09-02,1,0.5291305323279832,-182523.4880551236,0.5476,307689.59506936313,0.3381,200000,203979.71415193734,3979.71415193734,1.0198985707596866
2020-09-03,1,0.3706117155182776,-182523.4880551236,0.437,307689.59506936313,0.2732,200000,163823.561653039,-36176.43834696099,0.8191178082651951
2020-09-04,1,0.2785630346684713,-182523.4880551236,0.4613,307689.59506936313,0.2889,200000,173089.60905536753,-26910.39094463247,0.8654480452768376
2020-09-05,0,0.08474180785581592,0.0,0.417,0.0,0.2646,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-06,0,-0.2653238044618213,0.0,0.4401,0.0,0.2863,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-07,0,-0.6923601787783121,0.0,0.4261,0.0,0.2844,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-08,-2,-1.3613720123289306,0.0,0.4036,0.0,0.2767,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-09,-2,-1.5648490574087945,0.0,0.4165,0.0,0.2855,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-10,0,-0.899011138829174,0.0,0.4562,0.0,0.2994,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-11,0,-0.7853667542397018,0.0,0.4483,0.0,0.2931,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-12,0,0.4284456865773738,0.0,0.492,0.0,0.2987,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-13,0,0.946614725134781,0.0,0.4792,0.0,0.281,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-14,2,1.7262837199366552,0.0,0.5144,0.0,0.2847,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-15,2,2.089351645365146,0.0,0.5096,0.0,0.2736,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-16,2,1.6323180449375028,0.0,0.4953,0.0,0.2708,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-17,0,0.38346460493420237,0.0,0.4707,0.0,0.2812,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-18,0,0.9273207436385767,0.0,0.4754,0.0,0.2735,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-19,0,0.7364804901398492,0.0,0.4672,0.0,0.2719,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-20,0,0.9037027092140647,0.0,0.4585,0.0,0.2627,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-21,0,0.6080481943796807,0.0,0.4115,0.0,0.2398,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-22,0,0.5851364735005556,0.0,0.4187,0.0,0.2436,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-23,0,-0.40488258455543963,0.0,0.3715,0.0,0.2326,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-24,0,0.02002770159320907,0.0,0.4079,0.0,0.2469,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-25,0,-0.3022271950625273,0.0,0.4131,0.0,0.2558,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-26,0,-0.30015422661393676,0.0,0.4261,0.0,0.263,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-27,0,-0.5364742259968311,0.0,0.4155,0.0,0.2597,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-28,-2,-1.5374980858252036,0.0,0.4009,0.0,0.2686,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-29,-1,-1.093850865751982,257346.90455793022,0.4261,-400056.6071949437,0.2741,200000,219311.03206426813,19311.032064268133,1.0965551603213406
2020-09-30,-2,-1.7004204264288443,0.0,0.4206,0.0,0.2833,200000,224406.96082553023,24406.96082553023,1.122034804127651
2020-10-01,0,-0.733851525849302,0.0,0.4333,0.0,0.272,200000,224406.96082553023,24406.96082553023,1.122034804127651
2020-10-02,-2,-1.701644994467613,0.0,0.3948,0.0,0.2688,200000,224406.96082553023,24406.96082553023,1.122034804127651
2020-10-03,-2,-1.524832318023539,0.0,0.3896,0.0,0.2659,200000,224406.96082553023,24406.96082553023,1.122034804127651
2020-10-04,-2,-1.595038564787553,0.0,0.3942,0.0,0.275,200000,224406.96082553023,24406.96082553023,1.122034804127651
2020-10-05,-2,-1.3586019978722135,0.0,0.3936,0.0,0.2712,200000,224406.96082553023,24406.96082553023,1.122034804127651
2020-10-06,-2,-1.559423186867485,0.0,0.3583,0.0,0.2533,200000,224406.96082553023,24406.96082553023,1.122034804127651
2020-10-07,-2,-1.2651759682305699,0.0,0.3683,0.0,0.2574,200000,224406.96082553023,24406.96082553023,1.122034804127651
2020-10-08,-1,-1.0563777077292433,296051.39950597653,0.379,-427279.0571697072,0.2626,200000,224406.96082553023,24406.96082553023,1.122034804127651
2020-10-09,-1,-0.6892271829764374,296051.39950597653,0.3982,-427279.0571697072,0.2699,200000,233210.28481338383,33210.28481338383,1.166051424066919
2020-10-10,-1,-0.9469485038511013,296051.39950597653,0.3931,-427279.0571697072,0.2729,200000,232982.25984741247,32982.25984741247,1.1649112992370623
2020-10-11,-2,-1.2493581333328851,0.0,0.3959,0.0,0.2823,200000,227821.08960012248,27821.089600122476,1.1391054480006124
2020-10-12,-1,-1.0539012895543616,279535.07926395396,0.4075,-395935.15745589585,0.2877,200000,227821.08960012248,27821.089600122476,1.1391054480006124
2020-10-13,-1,-0.6473121876696869,279535.07926395396,0.4102,-395935.15745589585,0.2842,200000,227190.06126303953,27190.061263039534,1.1359503063151977
2020-10-14,-1,-0.7914801162394589,279535.07926395396,0.3901,-395935.15745589585,0.2734,200000,217295.30646931037,17295.306469310366,1.0864765323465517
2020-10-15,-2,-1.3936095651674676,0.0,0.3808,0.0,0.2767,200000,230929.38948445517,30929.38948445517,1.1546469474222758
2020-10-16,-1,-1.104243965246146,314104.1750332633,0.3676,-437531.99978108215,0.2639,200000,230929.38948445517,30929.38948445517,1.1546469474222758
2020-10-17,-1,-0.6885640513581162,314104.1750332633,0.3814,-437531.99978108215,0.2695,200000,237714.20629868825,37714.20629868825,1.1885710314934412
2020-10-18,-1,-0.6612446465574102,314104.1750332633,0.385,-437531.99978108215,0.2725,200000,240157.57732815127,40157.57732815127,1.2007878866407564
2020-10-19,-2,-1.7523346819527448,0.0,0.3738,0.0,0.2769,200000,234669.85959640297,34669.85959640297,1.1733492979820148
2020-10-20,-2,-1.6241316942657964,0.0,0.3544,0.0,0.2635,200000,234669.85959640297,34669.85959640297,1.1733492979820148
2020-10-21,-2,-2.168148520038551,0.0,0.3728,0.0,0.2809,200000,234669.85959640297,34669.85959640297,1.1733492979820148
2020-10-22,-2,-1.4537167867546965,0.0,0.3817,0.0,0.2828,200000,234669.85959640297,34669.85959640297,1.1733492979820148
2020-10-23,-1,-1.1449723285111502,312976.60655695247,0.3749,-424972.58166679274,0.2761,200000,234669.85959640297,34669.85959640297,1.1733492979820148
2020-10-24,-2,-2.1601593764538496,0.0,0.3732,0.0,0.288,200000,240259.09354938462,40259.09354938462,1.201295467746923
2020-10-25,-2,-1.2245024597746783,0.0,0.3711,0.0,0.2782,200000,240259.09354938462,40259.09354938462,1.201295467746923
2020-10-26,-2,-1.3709331626014505,0.0,0.3611,0.0,0.2738,200000,240259.09354938462,40259.09354938462,1.201295467746923
2020-10-27,-2,-1.7426394983212168,0.0,0.357,0.0,0.2775,200000,240259.09354938462,40259.09354938462,1.201295467746923
2020-10-28,-2,-1.8808360134424116,0.0,0.3399,0.0,0.2692,200000,240259.09354938462,40259.09354938462,1.201295467746923
2020-10-29,-1,-1.1352401978201714,355833.9655648469,0.3376,-462926.96252289903,0.2595,200000,240259.09354938462,40259.09354938462,1.201295467746923
2020-10-30,-2,-1.8918189740925413,0.0,0.32,0.0,0.2571,200000,245410.74663327093,45410.74663327093,1.2270537331663547
2020-10-31,-2,-1.54003961303635,0.0,0.3181,0.0,0.2539,200000,245410.74663327093,45410.74663327093,1.2270537331663547
2020-11-01,0,-0.08848862023914557,0.0,0.3377,0.0,0.2527,200000,245410.74663327093,45410.74663327093,1.2270537331663547
2020-11-02,0,-0.6668414253167356,0.0,0.3204,0.0,0.2467,200000,245410.74663327093,45410.74663327093,1.2270537331663547
2020-11-03,0,-0.8327762996905989,0.0,0.3157,0.0,0.2455,200000,245410.74663327093,45410.74663327093,1.2270537331663547
2020-11-04,0,-0.006636514113120964,0.0,0.3124,0.0,0.2359,200000,245410.74663327093,45410.74663327093,1.2270537331663547
2020-11-05,-1,-1.0718277570951673,388308.14340707427,0.316,-492397.1641919561,0.2492,200000,245410.74663327093,45410.74663327093,1.2270537331663547
2020-11-06,0,0.7856461333488157,0.0,0.3604,0.0,0.2674,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-07,0,-0.14019249170404469,0.0,0.3357,0.0,0.2573,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-08,0,0.33469047744655545,0.0,0.3512,0.0,0.2662,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-09,2,1.6638280470974367,0.0,0.3439,0.0,0.2514,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-10,2,2.255461604426653,0.0,0.3578,0.0,0.2544,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-11,2,2.4343599221572862,0.0,0.3613,0.0,0.2513,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-12,2,2.4611610704477327,0.0,0.365,0.0,0.2484,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-13,2,1.9051305262903522,0.0,0.3739,0.0,0.2566,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-14,0,0.9702005673169621,0.0,0.3522,0.0,0.2515,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-15,0,0.37697690198009076,0.0,0.341,0.0,0.2503,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-16,0,0.7588057653012605,0.0,0.3529,0.0,0.2532,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-17,0,0.28666758878180054,0.0,0.3631,0.0,0.2658,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-18,0,0.014941881685368029,0.0,0.3474,0.0,0.2572,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-19,0,0.13175902442914555,0.0,0.3458,0.0,0.2536,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-20,0,-0.003256334591392993,0.0,0.362,0.0,0.266,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-21,-2,-1.8663092174021454,0.0,0.4062,0.0,0.3267,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-22,-2,-2.029185434714972,0.0,0.3886,0.0,0.3196,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-23,-2,-1.8857069807078108,0.0,0.4374,0.0,0.3612,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-24,-2,-1.6524940320912689,0.0,0.4662,0.0,0.3845,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-25,0,-0.21571577473042458,0.0,0.4722,0.0,0.3552,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-26,0,-0.24517113561678833,0.0,0.4039,0.0,0.3046,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-27,0,-0.9469770376326025,0.0,0.3966,0.0,0.3126,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-28,-2,-1.6135839168025514,0.0,0.4078,0.0,0.3397,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-29,-2,-1.55140934652712,0.0,0.4079,0.0,0.3435,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-11-30,0,-0.8068747416917392,0.0,0.4394,0.0,0.3523,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-12-01,0,-0.3659675611504792,0.0,0.4179,0.0,0.3263,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-12-02,0,-0.4200436939019291,0.0,0.4373,0.0,0.3445,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-12-03,0,-0.4419407419687605,0.0,0.4402,0.0,0.3489,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-12-04,0,-0.6831388259918442,0.0,0.3991,0.0,0.322,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-12-05,0,-0.6320080405324453,0.0,0.4227,0.0,0.3415,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-12-06,0,-0.8067116973623611,0.0,0.4134,0.0,0.3383,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-12-07,1,1.0067825031811157,-281028.07946704247,0.4219,372146.0976997653,0.3186,200000,237131.49345429044,37131.49345429044,1.1856574672714522
2020-12-08,1,0.6293616348228788,-281028.07946704247,0.3884,372146.0976997653,0.2991,200000,220460.2038869991,20460.20388699911,1.1023010194349956
2020-12-09,0,-0.021163896743035534,0.0,0.3882,0.0,0.3084,200000,231456.73737278872,31456.737372788717,1.1572836868639436
2020-12-10,2,1.582135629005406,0.0,0.3791,0.0,0.2852,200000,231456.73737278872,31456.737372788717,1.1572836868639436
2020-12-11,1,1.148519846737892,-321378.4190124809,0.3601,422674.8308487742,0.2738,200000,231456.73737278872,31456.737372788717,1.1572836868639436
2020-12-12,1,1.134703616490623,-321378.4190124809,0.3838,422674.8308487742,0.2907,200000,246216.6105447288,46216.610544728814,1.231083052723644
2020-12-13,1,0.302729001895324,-321378.4190124809,0.3871,422674.8308487742,0.3014,200000,251799.7800175519,51799.78001755191,1.2589989000877595
2020-12-14,2,1.3738895814141674,0.0,0.4052,0.0,0.3025,200000,233820.13642489183,33820.136424891825,1.1691006821244592
2020-12-15,0,0.7646761527114619,0.0,0.4001,0.0,0.3054,200000,233820.13642489183,33820.136424891825,1.1691006821244592
2020-12-16,0,0.3599157335092324,0.0,0.4251,0.0,0.3296,200000,233820.13642489183,33820.136424891825,1.1691006821244592
2020-12-17,0,0.0058709061232810715,0.0,0.4087,0.0,0.3206,200000,233820.13642489183,33820.136424891825,1.1691006821244592
2020-12-18,2,1.3753020029626173,0.0,0.4336,0.0,0.3239,200000,233820.13642489183,33820.136424891825,1.1691006821244592
2020-12-19,0,-0.3329791807312262,0.0,0.4338,0.0,0.3405,200000,233820.13642489183,33820.136424891825,1.1691006821244592
2020-12-20,0,0.845416410413495,0.0,0.4277,0.0,0.3243,200000,233820.13642489183,33820.136424891825,1.1691006821244592
2020-12-21,0,0.6969082057757019,0.0,0.4005,0.0,0.3044,200000,233820.13642489183,33820.136424891825,1.1691006821244592
2020-12-22,0,-0.05142848098266279,0.0,0.3964,0.0,0.3072,200000,233820.13642489183,33820.136424891825,1.1691006821244592
2020-12-23,1,1.061732521042841,-331283.84305028594,0.3529,441670.0725819642,0.2647,200000,233820.13642489183,33820.136424891825,1.1691006821244592
2020-12-24,0,-0.4159960137843714,0.0,0.3781,0.0,0.2944,200000,229050.88811407468,29050.88811407468,1.1452544405703735
2020-12-25,2,2.1440057534648957,0.0,0.4034,0.0,0.2926,200000,229050.88811407468,29050.88811407468,1.1452544405703735
2020-12-26,2,3.194042006584368,0.0,0.4167,0.0,0.2867,200000,229050.88811407468,29050.88811407468,1.1452544405703735
2020-12-27,0,0.7708800126269534,0.0,0.4014,0.0,0.297,200000,229050.88811407468,29050.88811407468,1.1452544405703735
2020-12-28,2,2.5845774612384034,0.0,0.4496,0.0,0.3064,200000,229050.88811407468,29050.88811407468,1.1452544405703735
2020-12-29,2,2.878030851080339,0.0,0.4673,0.0,0.3025,200000,229050.88811407468,29050.88811407468,1.1452544405703735
2020-12-30,2,2.690021415265938,0.0,0.4728,0.0,0.2954,200000,229050.88811407468,29050.88811407468,1.1452544405703735
2020-12-31,2,2.0014941844129583,0.0,0.4665,0.0,0.2964,200000,229050.88811407468,29050.88811407468,1.1452544405703735
2021-01-01,2,1.5102417147755396,0.0,0.4497,0.0,0.2912,200000,229050.88811407468,29050.88811407468,1.1452544405703735
2021-01-02,1,1.1282360613342435,-263883.5116521598,0.434,400019.01521843293,0.2863,200000,229050.8881140747,29050.88811407471,1.1452544405703735
2021-01-03,2,1.430180036189201,0.0,0.4864,0.0,0.3098,200000,233477.9372670147,33477.9372670147,1.1673896863350735
2021-01-04,0,0.9367510045033366,0.0,0.523,0.0,0.3433,200000,233477.9372670147,33477.9372670147,1.1673896863350735
2021-01-05,1,1.0835019991300445,-213338.75846766692,0.5472,331644.7972542823,0.352,200000,233477.9372670147,33477.9372670147,1.1673896863350735
2021-01-06,2,1.5809159581160757,0.0,0.6253,0.0,0.3819,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-07,0,0.38794705157157555,0.0,0.574,0.0,0.3831,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-08,2,1.8190082730896298,0.0,0.628,0.0,0.3693,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-09,0,0.8130879255405747,0.0,0.6849,0.0,0.432,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-10,0,-0.0816325970619938,0.0,0.6342,0.0,0.427,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-11,2,1.2224843691520393,0.0,0.6058,0.0,0.368,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-12,0,0.5925613974797083,0.0,0.5695,0.0,0.3592,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-13,0,-0.30206862191582484,0.0,0.6271,0.0,0.4151,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-14,-2,-1.4717129865958132,0.0,0.603,0.0,0.4251,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-15,-2,-1.461070440956604,0.0,0.6112,0.0,0.4324,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-16,0,0.09020947063300187,0.0,0.66,0.0,0.425,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-17,0,-0.4089112465281712,0.0,0.6625,0.0,0.4357,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-18,0,0.16647830900065322,0.0,0.7455,0.0,0.4774,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-19,0,-0.8781392863889868,0.0,0.6956,0.0,0.4693,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-20,2,1.9198005654136145,0.0,0.8043,0.0,0.4728,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-21,2,1.3405338387668275,0.0,0.6985,0.0,0.4189,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-22,0,-0.07203102985379072,0.0,0.7073,0.0,0.4556,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-23,0,0.6672331301136079,0.0,0.7289,0.0,0.451,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-24,1,1.1343287872513108,-158083.3869869942,0.7598,263229.7993265795,0.4563,200000,240223.51486543642,40223.51486543642,1.201117574327182
2021-01-25,2,2.6281764359282307,0.0,0.8088,0.0,0.4324,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-01-26,2,2.998778928552167,0.0,0.8941,0.0,0.4332,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-01-27,2,2.2793692722833088,0.0,0.7986,0.0,0.3915,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-01-28,2,1.8796407822793926,0.0,0.8163,0.0,0.4038,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-01-29,2,1.3382480313105074,0.0,0.8025,0.0,0.4125,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-01-30,0,0.4909202574548976,0.0,0.7655,0.0,0.4296,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-01-31,0,0.38163892924098414,0.0,0.7202,0.0,0.4079,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-01,0,0.6838115821851183,0.0,0.7669,0.0,0.4164,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-02,0,0.5689061343674688,0.0,0.7886,0.0,0.4304,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-03,0,0.24569184700666769,0.0,0.8069,0.0,0.453,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-04,0,-0.12787721127661958,0.0,0.7617,0.0,0.4411,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-05,0,-0.8246032454190556,0.0,0.8324,0.0,0.5176,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-06,-2,-1.5886399828506041,0.0,0.8262,0.0,0.5639,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-07,-2,-1.4559101533127656,0.0,0.8249,0.0,0.5587,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-08,-2,-2.5683675089770936,0.0,0.8455,0.0,0.7234,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-09,-2,-1.8777003569044752,0.0,0.9404,0.0,0.7522,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-10,-2,-1.2104051458064438,0.0,1.227,0.0,0.8853,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-11,-2,-1.918840856258638,0.0,1.3298,0.0,1.1757,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-12,-2,-1.6226373448000782,0.0,1.4273,0.0,1.2363,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-13,-2,-1.2517499269918584,0.0,1.6156,0.0,1.3157,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-14,-1,-1.1198596021808187,86766.5823886515,1.4652,-106805.34026367487,1.1903,200000,254260.79303170438,54260.79303170438,1.2713039651585218
2021-02-15,-1,-0.5488219500230128,86766.5823886515,1.7707,-106805.34026367487,1.2719,200000,289483.2997169533,89483.2997169533,1.4474164985847664
2021-02-16,-1,-0.5302985266513597,86766.5823886515,1.725,-106805.34026367487,1.2548,200000,283691.6955832831,83691.69558328309,1.4184584779164155
2021-02-17,0,0.03565377198429147,0.0,1.9668,0.0,1.3007,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-18,0,0.12711742156482866,0.0,2.2613,0.0,1.4956,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-19,0,0.2673111281942335,0.0,2.2766,0.0,1.4871,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-20,0,0.13277551305591206,0.0,2.0461,0.0,1.3788,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-21,0,0.07001207571573781,0.0,2.0416,0.0,1.409,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-22,0,-0.16528214532611177,0.0,1.8129,0.0,1.3115,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-23,0,-0.3509896260950947,0.0,1.4568,0.0,1.0921,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-24,0,0.16663162094375217,0.0,1.6695,0.0,1.1956,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-25,0,0.3158832410560428,0.0,1.5406,0.0,1.0979,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-26,0,-0.24232979734327306,0.0,1.4844,0.0,1.1196,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-27,0,-0.15725632050366725,0.0,1.5276,0.0,1.1489,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-02-28,0,-0.9768667866563583,0.0,1.3919,0.0,1.1247,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-03-01,0,0.15549843403881627,0.0,1.6715,0.0,1.2144,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-03-02,0,0.3707544222337124,0.0,1.661,0.0,1.1847,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-03-03,0,0.8100266698065461,0.0,1.7768,0.0,1.2171,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-03-04,2,1.3861371991719085,0.0,1.9399,0.0,1.2712,200000,222529.98487066646,22529.984870666463,1.1126499243533323
2021-03-05,0,-0.037371365829704926,0.0,1.8595,0.0,1.3285,200000,222529.98487066646,22529.984870666463,1.1126499243533323
