date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2021-03-03,2,2.506136036484802,0.0,3.99035,0.0,9.8182,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-04,2,3.0062328186910388,0.0,4.45092,0.0,9.4472,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-05,2,1.6189366908177616,0.0,4.12896,0.0,9.9125,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-06,2,1.4438618570983996,0.0,4.15675,0.0,9.9916,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-07,2,1.4680291281712732,0.0,4.33521,0.0,10.1471,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-08,2,2.1388973031440854,0.0,4.92836,0.0,10.0798,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-09,2,1.9633734536720213,0.0,5.36426,0.0,10.7134,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-10,2,2.8291569191614565,0.0,6.49261,0.0,10.2479,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-11,2,2.6724021907937017,0.0,7.03079,0.0,10.0584,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-12,2,2.203481374861407,0.0,6.92649,0.0,9.873,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-13,2,1.7216559345654066,0.0,6.83,0.0,10.153,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-14,2,1.9680600828466064,0.0,7.33788,0.0,9.7388,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-15,2,1.4513699835116485,0.0,6.75292,0.0,9.5842,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-16,2,1.349657582520597,0.0,7.02166,0.0,9.8411,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-17,2,1.5628047170822759,0.0,7.87,0.0,10.1243,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-18,2,1.6233993980853436,0.0,8.40472,0.0,10.2454,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-19,2,1.3789387488033624,0.0,8.21023,0.0,10.2076,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-20,2,1.315138422766695,0.0,8.30181,0.0,10.1674,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-21,2,1.9405390144176262,0.0,9.62516,0.0,9.95,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-22,2,1.9475389212070806,0.0,10.00622,0.0,9.7854,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-23,2,2.2074472030583596,0.0,12.9,0.0,11.1934,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-24,2,1.4617392385641224,0.0,11.2236,0.0,10.836,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-25,2,2.1286556096333493,0.0,13.12322,0.0,10.4376,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-26,1,1.0350419976412764,-4845.004071515103,12.61731,4978.2094286968095,12.2797,200000,122261.83664313643,-77738.16335686357,0.6113091832156821
2021-03-27,1,0.8091707264173237,-4845.004071515103,11.81375,4978.2094286968095,11.8802,200000,116379.79050466538,-83620.20949533462,0.5818989525233269
2021-03-28,1,1.1717365931129953,-4845.004071515103,12.86302,4978.2094286968095,11.8043,200000,121085.66183114595,-78914.33816885405,0.6054283091557298
2021-03-29,1,0.9267707735012441,-4845.004071515103,13.13282,4978.2094286968095,12.44,200000,125557.49166346328,-74442.50833653672,0.6277874583173164
2021-03-30,1,0.7906632382810319,-4845.004071515103,12.88211,4978.2094286968095,12.3159,200000,123725.00490259245,-76274.99509740755,0.6186250245129623
2021-03-31,1,0.6266335608543002,-4845.004071515103,12.32709,4978.2094286968095,11.964,200000,119284.09884486173,-80715.90115513827,0.5964204942243087
2021-04-01,1,0.2431495040758231,-4845.004071515103,11.51814,4978.2094286968095,11.8015,200000,114555.77376904637,-85444.22623095363,0.5727788688452318
2021-04-02,0,-0.3453128691270859,0.0,11.67188,0.0,13.0557,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-03,0,0.16134511735970966,0.0,11.39042,0.0,11.5989,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-04,0,-0.029655502011538246,0.0,11.78727,0.0,12.1824,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-05,0,-0.612039747075031,0.0,11.60442,0.0,12.7873,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-06,0,-0.9757281717130303,0.0,11.71977,0.0,13.3887,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-07,0,0.18868940944701676,0.0,12.2877,0.0,12.0935,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-08,0,-0.6273024607852319,0.0,12.91336,0.0,13.7169,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-09,-2,-2.3481163825016544,0.0,12.63749,0.0,16.7768,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-10,-2,-1.9609399266894856,0.0,12.37453,0.0,16.3286,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-11,-2,-1.548139265023944,0.0,12.19659,0.0,15.608,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-12,-2,-1.2754643478562189,0.0,12.13286,0.0,15.1712,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-13,-2,-1.2425543488064008,0.0,12.42308,0.0,15.8069,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-14,-1,-1.1299904934401526,4684.945770601635,12.14722,-3741.1132780846183,15.2118,200000,113818.13392713519,-86181.86607286481,0.5690906696356759
2021-04-15,-1,-1.1038500048342428,4684.945770601635,12.5658,-3741.1132780846183,15.9422,200000,118511.66766610662,-81488.33233389338,0.5925583383305331
2021-04-16,-1,-0.3909653135753746,4684.945770601635,14.20003,-3741.1132780846183,16.4725,200000,128151.8589641652,-71848.1410358348,0.640759294820826
2021-04-17,-1,-0.40187850879675635,4684.945770601635,13.28915,-3741.1132780846183,15.5916,200000,120588.88887397485,-79411.11112602515,0.6029444443698743
2021-04-18,0,-0.19563186707130914,0.0,11.76513,0.0,13.5951,200000,109559.94701994499,-90440.05298005501,0.5477997350997249
2021-04-19,0,-0.02912020088454517,0.0,10.79894,0.0,12.3721,200000,109559.94701994499,-90440.05298005501,0.5477997350997249
2021-04-20,0,0.02066510276366707,0.0,11.75186,0.0,13.524,200000,109559.94701994499,-90440.05298005501,0.5477997350997249
2021-04-21,-2,-1.2018934496125095,0.0,11.01359,0.0,14.4456,200000,109559.94701994499,-90440.05298005501,0.5477997350997249
2021-04-22,0,-0.8892226135028822,0.0,9.90408,0.0,12.6958,200000,109559.94701994499,-90440.05298005501,0.5477997350997249
2021-04-23,-2,-1.8878179148864385,0.0,9.94528,0.0,14.6013,200000,109559.94701994499,-90440.05298005501,0.5477997350997249
2021-04-24,-2,-1.9102210605399041,0.0,8.66017,0.0,13.1594,200000,109559.94701994499,-90440.05298005501,0.5477997350997249
2021-04-25,-1,-1.1858109007998376,5975.779809094851,9.167,-4234.691829775239,12.936,200000,109559.94701994499,-90440.05298005501,0.5477997350997249
2021-04-26,-2,-2.18188818836475,0.0,10.759,0.0,18.523,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-04-27,-2,-2.2810589225264972,0.0,11.265,0.0,20.639,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-04-28,-2,-1.7371881298666265,0.0,11.041,0.0,18.999,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-04-29,-2,-2.265296638825761,0.0,10.896,0.0,23.015,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-04-30,-2,-1.872740822007555,0.0,11.184,0.0,23.261,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-05-01,-2,-1.45625290206436,0.0,11.485,0.0,22.495,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-05-02,-2,-1.592613666877985,0.0,10.946,0.0,23.805,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-05-03,-2,-1.9494225922908073,0.0,11.498,0.0,32.632,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-05-04,-2,-1.9580838865218264,0.0,10.211,0.0,35.175,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-05-05,-2,-1.6336522604937935,0.0,10.992,0.0,35.932,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-05-06,-2,-1.4116849441753714,0.0,10.868,0.0,34.215,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-05-07,-1,-1.113255856954442,5375.238064518129,11.507,-1906.2737512993529,32.447,200000,123705.72881682022,-76294.27118317978,0.6185286440841011
2021-05-08,-1,-0.8995288213388668,5375.238064518129,12.297,-1906.2737512993529,32.391,200000,127845.41555771677,-72154.58444228323,0.6392270777885838
2021-05-09,-1,-0.832925115724844,5375.238064518129,11.956,-1906.2737512993529,31.619,200000,124540.816041713,-75459.183958287,0.622704080208565
2021-05-10,-1,-0.9886538276978759,5375.238064518129,10.491,-1906.2737512993529,30.851,200000,115202.07403619602,-84797.92596380398,0.5760103701809801
2021-05-11,-1,-0.9887074866482084,5375.238064518129,10.842,-1906.2737512993529,33.172,200000,121513.24397360769,-78486.75602639231,0.6075662198680385
2021-05-12,-1,-1.1763186481724361,5375.238064518129,9.16,-1906.2737512993529,31.664,200000,109597.43273212877,-90402.56726787123,0.5479871636606439
2021-05-13,-1,-0.9668568800082099,5375.238064518129,9.78,-1906.2737512993529,31.874,200000,113330.39781990286,-86669.60218009714,0.5666519890995143
2021-05-14,-1,-0.9469250166621878,5375.238064518129,10.005,-1906.2737512993529,33.414,200000,117475.48796142047,-82524.51203857953,0.5873774398071023
2021-05-15,-1,-0.9262274293549467,5375.238064518129,9.338,-1906.2737512993529,31.189,200000,109648.7450757458,-90351.2549242542,0.548243725378729
2021-05-16,-1,-0.7549808793809647,5375.238064518129,9.433,-1906.2737512993529,30.456,200000,108762.09403217261,-91237.90596782739,0.543810470160863
2021-05-17,0,-0.14092664388821352,0.0,9.688,0.0,27.001,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-18,0,-0.08307201175559145,0.0,9.775,0.0,27.64,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-19,0,-0.46787036289407075,0.0,5.844,0.0,18.148,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-20,0,-0.7597945485423726,0.0,7.287,0.0,24.327,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-21,0,-0.6195285310666621,0.0,6.362,0.0,20.726,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-22,2,1.7320199347800274,0.0,6.884,0.0,17.991,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-23,2,1.9983150789202835,0.0,5.902,0.0,14.737,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-24,2,1.4378659785426957,0.0,6.756,0.0,17.461,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-25,2,2.1246700145668553,0.0,6.896,0.0,16.14,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-26,2,2.0027349959579523,0.0,7.647,0.0,17.45,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-27,2,2.298524081284414,0.0,7.879,0.0,16.512,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-28,2,1.8430458458437176,0.0,6.557,0.0,14.031,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-29,2,1.8398239591811543,0.0,6.342,0.0,13.105,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-30,2,1.6617943338147616,0.0,6.512,0.0,13.325,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-05-31,2,1.734187903064726,0.0,7.106,0.0,13.842,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-06-01,2,2.059870095987591,0.0,7.504,0.0,13.221,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-06-02,2,1.5200966334735089,0.0,7.944,0.0,14.747,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-06-03,2,2.1040036252182737,0.0,9.573,0.0,15.325,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-06-04,2,1.924513578403385,0.0,8.841,0.0,13.875,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-06-05,2,1.6665626021272897,0.0,8.95,0.0,14.13,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-06-06,0,0.7367380858017168,0.0,8.844,0.0,16.297,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-06-07,2,1.2705580975069735,0.0,8.729,0.0,14.208,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-06-08,1,1.1966704156572325,-6900.320628172781,8.92,4269.028991767319,14.418,200000,123101.72000660241,-76898.27999339759,0.6155086000330121
2021-06-09,2,1.3320283986096004,0.0,9.385,0.0,14.592,200000,125567.55805413522,-74432.44194586478,0.6278377902706761
2021-06-10,1,1.0657314132654032,-7190.080053489191,8.732,4475.604435918706,14.028,200000,125567.55805413522,-74432.44194586478,0.6278377902706761
2021-06-11,1,0.351056390186006,-7190.080053489191,7.943,4475.604435918706,14.075,200000,120104.93830042044,-79895.06169957956,0.6005246915021022
2021-06-12,0,-0.09460044594387172,0.0,7.808,0.0,14.629,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-13,0,0.38668812937934943,0.0,8.771,0.0,15.177,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-14,0,0.3140804838716191,0.0,9.062,0.0,15.666,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-15,0,-0.4412300120046677,0.0,8.915,0.0,16.579,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-16,0,-0.6573902324904517,0.0,8.973,0.0,16.936,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-17,0,-0.9729989532642837,0.0,9.519,0.0,18.35,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-18,0,-0.5025541289104172,0.0,9.011,0.0,16.448,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-19,0,-0.43217803560228385,0.0,8.811,0.0,15.839,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-20,-2,-1.9140906756477138,0.0,8.7,0.0,17.904,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-21,-2,-1.9735111436486392,0.0,6.518,0.0,13.972,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-22,0,-0.9566605930188716,0.0,6.488,0.0,12.544,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-23,0,-0.6787905889056639,0.0,6.918,0.0,13.109,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-24,0,-0.3739809542963677,0.0,7.304,0.0,13.535,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-25,0,-0.8068551089657697,0.0,6.677,0.0,12.973,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-26,-2,-1.3580754561609407,0.0,6.557,0.0,13.579,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-27,0,-0.9360164911152917,0.0,6.918,0.0,13.867,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-28,-1,-1.034848519532979,8387.507996732866,6.929,-4109.534925000851,14.142,200000,116234.08581872407,-83765.91418127593,0.5811704290936204
2021-06-29,-2,-1.6141481728488563,0.0,7.122,0.0,15.413,200000,119838.51566503072,-80161.48433496928,0.5991925783251536
2021-06-30,-2,-2.321991416828036,0.0,6.917,0.0,16.329,200000,119838.51566503072,-80161.48433496928,0.5991925783251536
2021-07-01,-2,-2.369611945774831,0.0,6.297,0.0,15.821,200000,119838.51566503072,-80161.48433496928,0.5991925783251536
2021-07-02,-2,-2.1183934921514456,0.0,6.243,0.0,16.086,200000,119838.51566503072,-80161.48433496928,0.5991925783251536
2021-07-03,-2,-1.8614117746517096,0.0,6.272,0.0,16.188,200000,119838.51566503072,-80161.48433496928,0.5991925783251536
2021-07-04,-2,-1.8318828221615195,0.0,6.34,0.0,16.891,200000,119838.51566503072,-80161.48433496928,0.5991925783251536
2021-07-05,-2,-1.6549845681002147,0.0,5.938,0.0,15.974,200000,119838.51566503072,-80161.48433496928,0.5991925783251536
2021-07-06,-2,-1.381981829252472,0.0,6.123,0.0,16.191,200000,119838.51566503072,-80161.48433496928,0.5991925783251536
2021-07-07,-1,-1.148185803306428,9407.953812610356,6.369,-3622.249899196914,16.542,200000,119838.51566503072,-80161.48433496928,0.5991925783251536
2021-07-08,-1,-0.6194183338798999,9407.953812610356,6.137,-3622.249899196914,14.806,200000,111367.64455549925,-88632.35544450075,0.5568382227774963
2021-07-09,-1,-0.7025453632556535,9407.953812610356,6.069,-3622.249899196914,15.0,200000,111430.62017668597,-88569.37982331403,0.5571531008834298
2021-07-10,-1,-0.4537782160763922,9407.953812610356,5.9,-3622.249899196914,14.189,200000,106903.03131410612,-93096.96868589388,0.5345151565705306
2021-07-11,-1,-0.4218351742878124,9407.953812610356,5.94,-3622.249899196914,14.31,200000,107717.64170441337,-92282.35829558663,0.5385882085220668
2021-07-12,-1,-0.6217192616020156,9407.953812610356,5.56,-3622.249899196914,13.932,200000,102773.40879372499,-97226.59120627501,0.5138670439686249
2021-07-13,-1,-0.7027698691240117,9407.953812610356,5.284,-3622.249899196914,13.533,200000,98731.53583166495,-101268.46416833505,0.4936576791583247
2021-07-14,-1,-0.8568569350433768,9407.953812610356,5.166,-3622.249899196914,13.594,200000,97842.35452562795,-102157.64547437205,0.48921177262813975
2021-07-15,-1,-0.9702950441923637,9407.953812610356,4.876,-3622.249899196914,13.086,200000,93273.94497117892,-106726.05502882108,0.46636972485589456
2021-07-16,-2,-1.8566346972211132,0.0,4.416,0.0,13.447,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-17,-2,-1.6038522570902614,0.0,4.437,0.0,13.168,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-18,-2,-1.6243298332701337,0.0,4.433,0.0,13.166,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-19,-2,-2.0919634715147812,0.0,4.071,0.0,12.832,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-20,-2,-2.0442551276537824,0.0,3.658,0.0,11.871,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-21,0,-0.7939299094458924,0.0,4.418,0.0,12.752,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-22,0,-0.8114136116462248,0.0,4.842,0.0,14.104,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-23,0,-0.5709242476481118,0.0,5.013,0.0,14.348,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-24,0,0.18358232643331515,0.0,5.608,0.0,14.973,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-25,0,0.8227848759873106,0.0,6.127,0.0,15.406,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-26,0,0.20549006874157902,0.0,5.638,0.0,14.97,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-27,0,0.7584444826150964,0.0,5.968,0.0,15.061,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-28,0,0.1026333067916278,0.0,5.805,0.0,15.63,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-29,0,0.5196237057787901,0.0,6.036,0.0,15.738,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-30,0,0.10665816143973805,0.0,5.98,0.0,16.261,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-07-31,0,0.20756110391280233,0.0,6.102,0.0,16.587,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-01,0,0.15502919707948104,0.0,5.75,0.0,15.775,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-02,0,0.0973049499905578,0.0,5.825,0.0,16.115,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-03,0,0.3941896869182714,0.0,5.915,0.0,16.069,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-04,0,0.5877961852680511,0.0,6.069,0.0,16.277,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-05,2,2.492016934414001,0.0,7.135,0.0,16.365,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-06,2,1.5164480552067263,0.0,6.887,0.0,16.654,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-07,0,0.9619869444591017,0.0,6.936,0.0,17.348,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-08,0,0.7098093598259952,0.0,6.408,0.0,16.248,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-09,0,0.5645080917451105,0.0,6.767,0.0,17.266,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-10,0,0.6014900069455903,0.0,6.938,0.0,17.585,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-11,0,0.07903869846467171,0.0,7.152,0.0,18.579,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-12,-2,-1.9895040833718665,0.0,6.772,0.0,19.844,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-13,-2,-1.5755199620369957,0.0,7.162,0.0,20.691,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-14,-2,-3.1320783055144457,0.0,7.217,0.0,26.469,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-15,-2,-1.9478779837283084,0.0,7.462,0.0,24.905,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-16,-1,-1.1516511752327585,8349.861014006854,7.605,-2707.6877456729544,23.452,200000,127001.38602304427,-72998.61397695573,0.6350069301152214
2021-08-17,-2,-1.2770128018288556,0.0,6.98,0.0,22.204,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-18,-2,-1.5850754075110998,0.0,6.843,0.0,23.343,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-19,-2,-1.2902282437465447,0.0,7.151,0.0,23.869,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-20,-2,-1.217580602540475,0.0,7.276,0.0,24.498,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-21,-2,-1.2053470987220445,0.0,7.264,0.0,24.909,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-22,-2,-1.2625127287315403,0.0,7.341,0.0,26.022,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-23,0,-0.8107834183318962,0.0,7.829,0.0,26.007,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-24,0,-0.7839686513910487,0.0,7.057,0.0,23.651,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-25,0,-0.7430786340389453,0.0,7.207,0.0,24.268,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-26,0,-0.9458162425748835,0.0,6.525,0.0,22.99,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-27,0,-0.9090313341484679,0.0,6.951,0.0,24.65,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-28,-1,-1.0424085418531042,9312.00165150323,6.918,-2545.25592355193,25.31,200000,128840.8548501987,-71159.1451498013,0.6442042742509935
2021-08-29,-1,-0.8419493757339844,9312.00165150323,6.914,-2545.25592355193,24.8,200000,127505.5263225812,-72494.4736774188,0.6375276316129059
2021-08-30,-2,-1.7273760201973043,0.0,6.583,0.0,26.54,200000,135091.04018942115,-64908.95981057885,0.6754552009471058
2021-08-31,-2,-2.125436584377826,0.0,6.661,0.0,28.13,200000,135091.04018942115,-64908.95981057885,0.6754552009471058
2021-09-01,-2,-1.6777251419693433,0.0,7.109,0.0,29.07,200000,135091.04018942115,-64908.95981057885,0.6754552009471058
2021-09-02,-2,-1.8770337103206407,0.0,7.024,0.0,29.72,200000,135091.04018942115,-64908.95981057885,0.6754552009471058
2021-09-03,-2,-1.6800986606404409,0.0,7.256,0.0,30.76,200000,135091.04018942115,-64908.95981057885,0.6754552009471058
2021-09-04,-1,-1.164910352447468,8985.701755316028,7.517,-2212.4310545270414,30.53,200000,135091.04018942115,-64908.95981057885,0.6754552009471058
2021-09-05,0,0.07019682238870928,0.0,8.188,0.0,29.49,200000,126760.70601489596,-73239.29398510404,0.6338035300744798
2021-09-06,2,1.5538541213032449,0.0,9.215,0.0,29.23,200000,126760.70601489596,-73239.29398510404,0.6338035300744798
2021-09-07,0,-0.6446948439145092,0.0,7.032,0.0,27.27,200000,126760.70601489596,-73239.29398510404,0.6338035300744798
2021-09-08,0,-0.9457469536872488,0.0,6.813,0.0,27.5,200000,126760.70601489596,-73239.29398510404,0.6338035300744798
2021-09-09,-2,-1.6671683081867446,0.0,6.988,0.0,31.26,200000,126760.70601489596,-73239.29398510404,0.6338035300744798
2021-09-10,-2,-1.5367393301479715,0.0,6.455,0.0,29.14,200000,126760.70601489596,-73239.29398510404,0.6338035300744798
2021-09-11,-2,-1.6571579483576395,0.0,6.45,0.0,30.54,200000,126760.70601489596,-73239.29398510404,0.6338035300744798
2021-09-12,-2,-1.641152298066858,0.0,6.588,0.0,32.06,200000,126760.70601489596,-73239.29398510404,0.6338035300744798
2021-09-13,-2,-1.5084687107069112,0.0,6.125,0.0,29.98,200000,126760.70601489596,-73239.29398510404,0.6338035300744798
2021-09-14,-1,-1.0163225830959697,9802.09604198082,6.466,-2124.0064680780156,29.84,200000,126760.70601489597,-73239.29398510403,0.6338035300744799
2021-09-15,-1,-0.6488421390385846,9802.09604198082,6.867,-2124.0064680780156,30.46,200000,132008.23053793865,-67991.76946206135,0.6600411526896932
2021-09-16,-1,-0.9121306517663296,9802.09604198082,6.653,-2124.0064680780156,30.94,200000,130930.10508963218,-69069.89491036782,0.6546505254481609
2021-09-17,-1,-0.6853246079020938,9802.09604198082,6.319,-2124.0064680780156,28.82,200000,123153.31129928521,-76846.68870071479,0.6157665564964261
2021-09-18,-1,-0.6014756165260187,9802.09604198082,6.367,-2124.0064680780156,29.01,200000,124027.37313823511,-75972.62686176489,0.6201368656911755
2021-09-19,-1,-0.43634830100012023,9802.09604198082,6.099,-2124.0064680780156,27.4,200000,117980.76098537864,-82019.23901462136,0.5899038049268932
2021-09-20,-1,-0.35699051218283895,9802.09604198082,5.157,-2124.0064680780156,23.02,200000,99444.038183651,-100555.961816349,0.497220190918255
2021-09-21,-1,-0.31162976200864456,9802.09604198082,5.016,-2124.0064680780156,22.37,200000,96681.338437481,-103318.661562519,0.48340669218740495
2021-09-22,-1,-0.23552068681721305,9802.09604198082,5.575,-2124.0064680780156,24.7,200000,107109.64519557005,-92890.35480442995,0.5355482259778502
2021-09-23,0,-0.17296051977367854,0.0,5.707,0.0,25.15,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-09-24,0,-0.9847907229651732,0.0,5.181,0.0,25.56,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-09-25,0,-0.6275812170584717,0.0,5.098,0.0,24.23,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-09-26,0,-0.4065876307370227,0.0,5.099,0.0,23.65,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
2021-09-27,0,-0.2381517857168935,0.0,4.924,0.0,22.74,200000,124238.90657547353,-75761.09342452647,0.6211945328773677
