date,statusList,zscore,XRPUSDT_position,XRPUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2021-02-23,-1,-1.100161135053886,212014.12187500266,0.47579,-109475.14605554452,0.96197,200000,206186.00529795967,6186.005297959666,1.0309300264897983
2021-02-24,-2,-1.635777851758826,0.0,0.4686,0.0,1.04902,200000,255686.83915918908,55686.83915918908,1.2784341957959455
2021-02-25,-2,-1.9774651865691315,0.0,0.43601,0.0,1.07691,200000,255686.83915918908,55686.83915918908,1.2784341957959455
2021-02-26,-2,-2.1980169667522134,0.0,0.42788,0.0,1.24303,200000,255686.83915918908,55686.83915918908,1.2784341957959455
2021-02-27,-2,-1.9532814144196184,0.0,0.43589,0.0,1.31402,200000,255686.83915918908,55686.83915918908,1.2784341957959455
2021-02-28,-2,-1.801915263367253,0.0,0.41565,0.0,1.31203,200000,255686.83915918908,55686.83915918908,1.2784341957959455
2021-03-01,-2,-1.4145891129473416,0.0,0.44537,0.0,1.29627,200000,255686.83915918908,55686.83915918908,1.2784341957959455
2021-03-02,-1,-1.1885942643292446,293420.7472563565,0.4357,-104549.73796172271,1.2228,200000,255686.83915918908,55686.83915918908,1.2784341957959455
2021-03-03,-1,-0.9846194060065131,293420.7472563565,0.44846,-104549.73796172271,1.21311,200000,258417.80093333108,58417.80093333108,1.2920890046666553
2021-03-04,-1,-0.43326550238322364,293420.7472563565,0.48096,-104549.73796172271,1.11239,200000,257423.72561165795,57423.72561165795,1.2871186280582898
2021-03-05,-1,-0.6787313789155536,293420.7472563565,0.45457,-104549.73796172271,1.15908,200000,254561.77935699554,54561.77935699554,1.2728088967849778
2021-03-06,-1,-0.4510928639636672,293420.7472563565,0.46285,-104549.73796172271,1.129,200000,253846.44702638956,53846.447026389564,1.2692322351319478
2021-03-07,-1,-0.3542224673910626,293420.7472563565,0.46558,-104549.73796172271,1.13042,200000,254795.94629430503,54795.94629430503,1.273979731471525
2021-03-08,0,-0.1480588936424699,0.0,0.47412,0.0,1.11848,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-09,0,-0.2778704804000842,0.0,0.4849,0.0,1.1972,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-10,0,-0.1549770484012574,0.0,0.46155,0.0,1.13261,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-11,0,-0.11302078671827419,0.0,0.45187,0.0,1.1243,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-12,0,0.3514985897706537,0.0,0.43934,0.0,1.03207,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-13,0,0.27142343155606957,0.0,0.45787,0.0,1.1,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-14,0,0.45595143733268945,0.0,0.43905,0.0,1.05243,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-15,0,0.7743827343491756,0.0,0.43574,0.0,1.03103,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-16,0,-0.6165959802676629,0.0,0.46024,0.0,1.24924,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-17,-2,-1.2491393378792481,0.0,0.4698,0.0,1.377,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-18,0,-0.20719382988244062,0.0,0.46893,0.0,1.22925,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-19,0,-0.8965832607228159,0.0,0.46651,0.0,1.29474,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-20,2,1.3910454612477228,0.0,0.52613,0.0,1.20046,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-21,2,1.2108171489267836,0.0,0.51651,0.0,1.18561,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-22,2,2.5689456474869887,0.0,0.5441,0.0,1.1015,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-23,2,2.109431007478737,0.0,0.5498,0.0,1.11639,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-24,0,0.9097532800552914,0.0,0.48021,0.0,1.06902,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-25,2,1.2159125804524822,0.0,0.51058,0.0,1.0956,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-26,1,1.0649873436197943,-207167.68581137471,0.56357,96156.72269207417,1.2142,200000,233506.9853854329,33506.9853854329,1.1675349269271644
2021-03-27,1,0.9992645847896727,-207167.68581137471,0.54752,96156.72269207417,1.17678,200000,226583.75946502291,26583.759465022915,1.1329187973251145
2021-03-28,1,0.7804899433242537,-207167.68581137471,0.54552,96156.72269207417,1.18983,200000,227424.26932453172,27424.26932453172,1.1371213466226586
2021-03-29,1,0.9620356557762266,-207167.68581137471,0.56538,96156.72269207417,1.20239,200000,232746.3480017581,32746.348001758102,1.1637317400087905
2021-03-30,1,0.741631467793521,-207167.68581137471,0.5621,96156.72269207417,1.21189,200000,232980.3268578715,32980.32685787149,1.1649016342893574
2021-03-31,1,0.9690065824712695,-207167.68581137471,0.56982,96156.72269207417,1.19191,200000,232658.45007294766,32658.450072947657,1.1632922503647383
2021-04-01,1,0.9742930520874474,-207167.68581137471,0.57087,96156.72269207417,1.18377,200000,232093.26042033613,32093.260420336126,1.1604663021016806
2021-04-02,2,1.4121183138947793,0.0,0.60701,0.0,1.18998,200000,244835.2654806811,44835.26548068109,1.2241763274034054
2021-04-03,1,1.0392845864144677,-211681.68065629256,0.57831,105316.36189571444,1.16238,200000,244835.2654806811,44835.26548068109,1.2241763274034054
2021-04-04,2,1.6176570831810837,0.0,0.635,0.0,1.18206,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-05,2,3.441948950796789,0.0,0.91584,0.0,1.2118,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-06,2,3.2190904900612787,0.0,1.09663,0.0,1.252,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-07,2,2.0193226091486447,0.0,0.91542,0.0,1.17359,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-08,2,2.2172932095287443,0.0,1.05599,0.0,1.21926,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-09,2,1.7867972605803795,0.0,1.01721,0.0,1.20201,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-10,2,2.6615593020832087,0.0,1.3728,0.0,1.21747,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-11,2,1.982088666023211,0.0,1.35118,0.0,1.26355,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-12,2,1.866876262508615,0.0,1.46843,0.0,1.31431,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-13,2,2.0742719691831097,0.0,1.79611,0.0,1.41246,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-14,2,1.7668025130589373,0.0,1.83468,0.0,1.45092,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-15,2,1.351365185299953,0.0,1.75781,0.0,1.4782,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-16,0,0.9529783858142666,0.0,1.54805,0.0,1.40989,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-17,0,0.9439069463758128,0.0,1.53896,0.0,1.36802,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-18,0,0.7851008087760667,0.0,1.40797,0.0,1.27693,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-19,0,0.6847726088008151,0.0,1.30945,0.0,1.1945,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-20,0,0.5983609390924299,0.0,1.38501,0.0,1.26689,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-21,0,0.4439999127835732,0.0,1.29097,0.0,1.20358,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-22,0,0.09059289657570262,0.0,1.15489,0.0,1.144,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-23,0,-0.02705891779374339,0.0,1.17073,0.0,1.15866,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-24,0,-0.5787943956326771,0.0,1.04833,0.0,1.10287,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-25,0,-0.7244196768615894,0.0,1.0351,0.0,1.0913,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-26,0,0.34499639244065866,0.0,1.3629,0.0,1.2375,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-27,0,0.012549046736018876,0.0,1.4017,0.0,1.3063,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-28,0,-0.6384091642426847,0.0,1.3576,0.0,1.3379,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-29,0,-0.2385998966861301,0.0,1.3978,0.0,1.3063,200000,254762.8739549786,54762.8739549786,1.273814369774893
2021-04-30,1,1.019892889959541,-79673.15297566255,1.5988,94133.48875073108,1.3532,200000,254762.87395497857,54762.87395497857,1.2738143697748927
2021-05-01,2,1.326332246166329,0.0,1.651,0.0,1.3516,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-02,0,0.7843912218203373,0.0,1.5605,0.0,1.3267,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-03,0,0.523786868863257,0.0,1.5546,0.0,1.3622,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-04,0,0.059379347708187626,0.0,1.3877,0.0,1.2698,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-05,0,0.09523108341827552,0.0,1.6133,0.0,1.4798,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-06,-2,-1.403168305592247,0.0,1.6028,0.0,1.6491,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-07,-2,-1.4374599106348371,0.0,1.5793,0.0,1.653,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-08,-2,-1.2073173721898924,0.0,1.5611,0.0,1.6211,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-09,-2,-1.975669627681721,0.0,1.5345,0.0,1.7663,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-10,-2,-1.8781881341771869,0.0,1.3906,0.0,1.6423,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-11,-2,-1.695587738718888,0.0,1.4786,0.0,1.7632,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-12,-2,-1.7164983075464546,0.0,1.2691,0.0,1.5694,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-13,-2,-2.111053938343856,0.0,1.364,0.0,1.9296,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-14,-2,-1.8786826795938547,0.0,1.4,0.0,2.0069,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-15,-2,-1.7159435811164176,0.0,1.4904,0.0,2.1744,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-16,-2,-1.7598103611598772,0.0,1.4496,0.0,2.3002,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-17,-1,-1.0667462949400952,86669.48552198225,1.4946,-63788.94620631047,2.0307,200000,259072.42612230935,59072.42612230935,1.2953621306115468
2021-05-18,-1,-0.6955122758405332,86669.48552198225,1.5889,-63788.94620631047,2.0036,200000,265516.67816484126,65516.67816484126,1.3275833908242063
2021-05-19,-1,-0.9771944436889299,86669.48552198225,1.0568,-63788.94620631047,1.4663,200000,185126.04412194388,-14873.95587805612,0.9256302206097194
2021-05-20,-2,-1.207875748569093,0.0,1.1795,0.0,1.8006,200000,271704.14448821393,71704.14448821393,1.3585207224410696
2021-05-21,-1,-1.1567211570942464,135014.97937200055,1.0062,-87686.09839547343,1.5493,200000,271704.14448821393,71704.14448821393,1.3585207224410696
2021-05-22,-2,-1.247105800063072,0.0,0.9052,0.0,1.4629,200000,277764.5785034171,77764.57850341708,1.3888228925170854
2021-05-23,-2,-1.2752587943996514,0.0,0.7898,0.0,1.3139,200000,277764.5785034171,77764.57850341708,1.3888228925170854
2021-05-24,0,-0.9519223734316622,0.0,0.993,0.0,1.55,200000,277764.5785034171,77764.57850341708,1.3888228925170854
2021-05-25,-1,-1.0101346433002052,142501.8358831403,0.9746,-89416.87435726794,1.5532,200000,277764.5785034171,77764.57850341708,1.3888228925170854
2021-05-26,-2,-1.3044777833101144,0.0,1.0316,0.0,1.7791,200000,289841.24577538494,89841.24577538494,1.4492062288769247
2021-05-27,-1,-1.154898217527892,148682.28469035853,0.9747,-87554.75041547394,1.6552,200000,289841.24577538494,89841.24577538494,1.4492062288769247
2021-05-28,-1,-1.0841941274633344,148682.28469035853,0.8985,-87554.75041547394,1.5133,200000,266087.6365980239,66087.63659802388,1.3304381829901195
2021-05-29,-1,-1.0220644651121502,148682.28469035853,0.8318,-87554.75041547394,1.4029,200000,246504.4837633086,46504.48376330861,1.2325224188165431
2021-05-30,-1,-1.1584871898635867,148682.28469035853,0.9058,-87554.75041547394,1.5751,200000,272583.9008519398,72583.9008519398,1.362919504259699
2021-05-31,-1,-0.8033718413419421,148682.28469035853,1.0409,-87554.75041547394,1.7373,200000,306872.2580309971,106872.25803099712,1.5343612901549855
2021-06-01,-1,-1.006284509594655,148682.28469035853,1.0108,-87554.75041547394,1.7363,200000,302309.3665114018,102309.36651140178,1.511546832557009
2021-06-02,-1,-0.8820991523922888,148682.28469035853,1.0241,-87554.75041547394,1.7534,200000,305784.0271298882,105784.02712988819,1.5289201356494408
2021-06-03,-1,-1.0620672493307315,148682.28469035853,1.045,-87554.75041547394,1.8453,200000,316937.7684430987,116937.7684430987,1.5846888422154934
2021-06-04,-1,-0.9502234028798389,148682.28469035853,0.9683,-87554.75041547394,1.7077,200000,293486.303550179,93486.303550179,1.467431517750895
2021-06-05,-1,-1.0139202333300368,148682.28469035853,0.923,-87554.75041547394,1.6551,200000,282145.61618185183,82145.61618185183,1.410728080909259
2021-06-06,-1,-0.8319929968979122,148682.28469035853,0.947,-87554.75041547394,1.6771,200000,287640.19552356086,87640.19552356086,1.4382009776178042
2021-06-07,-2,-1.2215379431212585,0.0,0.8618,0.0,1.5659,200000,298808.8365048246,98808.83650482458,1.4940441825241229
2021-06-08,-2,-1.2800759718920127,0.0,0.8731,0.0,1.5819,200000,298808.8365048246,98808.83650482458,1.4940441825241229
2021-06-09,0,-0.7630375400626699,0.0,0.9218,0.0,1.6279,200000,298808.8365048246,98808.83650482458,1.4940441825241229
2021-06-10,0,-0.691253566893858,0.0,0.8686,0.0,1.5328,200000,298808.8365048246,98808.83650482458,1.4940441825241229
2021-06-11,0,0.3079868510312787,0.0,0.8471,0.0,1.4371,200000,298808.8365048246,98808.83650482458,1.4940441825241229
2021-06-12,0,-0.7471070172412234,0.0,0.8326,0.0,1.4789,200000,298808.8365048246,98808.83650482458,1.4940441825241229
2021-06-13,0,-0.5016137975729336,0.0,0.8832,0.0,1.5566,200000,298808.8365048246,98808.83650482458,1.4940441825241229
2021-06-14,0,-0.6123783194452934,0.0,0.8906,0.0,1.5769,200000,298808.8365048246,98808.83650482458,1.4940441825241229
2021-06-15,-1,-1.0452954749884547,172462.67834746887,0.8663,-96067.65576929803,1.5552,200000,298808.8365048246,98808.83650482458,1.4940441825241229
2021-06-16,-1,-0.7457665690061038,172462.67834746887,0.832,-96067.65576929803,1.4851,200000,286159.0239680786,86159.0239680786,1.430795119840393
2021-06-17,0,-0.13756052749955264,0.0,0.8419,0.0,1.4826,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-18,0,-0.4323999304713025,0.0,0.7972,0.0,1.4163,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-19,-2,-1.4599559015173156,0.0,0.7582,0.0,1.3839,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-20,-2,-1.8251189976157531,0.0,0.7741,0.0,1.4263,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-21,-2,-2.9321903994918217,0.0,0.6067,0.0,1.174,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-22,-2,-3.4495267583310145,0.0,0.5468,0.0,1.1567,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-23,-2,-1.6393997933135214,0.0,0.6383,0.0,1.2512,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-24,-2,-1.8933363648946129,0.0,0.6731,0.0,1.3604,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-25,-2,-1.818727759676718,0.0,0.6111,0.0,1.2521,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-26,-2,-1.4897960220348763,0.0,0.6162,0.0,1.2521,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-27,-2,-1.514091616979003,0.0,0.6484,0.0,1.338,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-28,-2,-1.3196157928906738,0.0,0.6444,0.0,1.326,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-29,0,-0.4916947972810497,0.0,0.7063,0.0,1.373,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-06-30,0,-0.547539351866753,0.0,0.7063,0.0,1.3853,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-07-01,0,-0.8774334147230022,0.0,0.6591,0.0,1.3313,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-07-02,-2,-1.4391488542429005,0.0,0.6556,0.0,1.3946,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-07-03,-1,-1.0702266063226071,219877.01578108422,0.6732,-105390.67783825268,1.4045,200000,296042.4140476518,96042.41404765181,1.480212070238259
2021-07-04,-1,-1.0605822993256229,219877.01578108422,0.696,-105390.67783825268,1.4615,200000,307062.8786442409,107062.8786442409,1.5353143932212046
2021-07-05,-2,-1.2745088204620332,0.0,0.6526,0.0,1.4039,200000,300508.64616603917,100508.64616603917,1.5025432308301958
2021-07-06,-1,-1.0414398452653006,226014.324733784,0.6648,-106134.29616657455,1.4157,200000,300508.64616603917,100508.64616603917,1.5025432308301958
2021-07-07,-1,-1.1475599595155954,226014.324733784,0.6522,-106134.29616657455,1.404,200000,296419.0944092446,96419.0944092446,1.482095472046223
2021-07-08,-1,-0.9823033392072654,226014.324733784,0.6215,-106134.29616657455,1.327,200000,281308.11383509124,81308.11383509124,1.4065405691754562
2021-07-09,-1,-0.8035927860936282,226014.324733784,0.6369,-106134.29616657455,1.3504,200000,287272.2769662893,87272.27696628933,1.4363613848314467
2021-07-10,-1,-0.9934977313620889,226014.324733784,0.6246,-106134.29616657455,1.3356,200000,282921.51318879845,82921.51318879845,1.4146075659439923
2021-07-11,-1,-0.6759416919168605,226014.324733784,0.6364,-106134.29616657455,1.3485,200000,286957.61464120593,86957.61464120593,1.4347880732060296
2021-07-12,-1,-0.2472200691174098,226014.324733784,0.6288,-106134.29616657455,1.3126,200000,281429.6845408491,81429.68454084912,1.4071484227042457
2021-07-13,0,0.5291754752945184,0.0,0.6192,0.0,1.265,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-14,0,0.6196094337104814,0.0,0.6197,0.0,1.2635,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-15,0,0.4307149832626943,0.0,0.5979,0.0,1.2258,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-16,2,1.4238366054627423,0.0,0.5893,0.0,1.1708,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-17,0,0.9105638842488945,0.0,0.5821,0.0,1.1721,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-18,0,0.8549875852703949,0.0,0.5866,0.0,1.1813,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-19,0,0.9833372533612974,0.0,0.557,0.0,1.1225,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-20,2,1.4617214989633076,0.0,0.5284,0.0,1.0539,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-21,0,0.5140146892681389,0.0,0.5719,0.0,1.1711,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-22,2,1.2217183115047294,0.0,0.592,0.0,1.1856,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-23,2,1.4225064849492561,0.0,0.6091,0.0,1.2077,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-24,0,0.5966734461537256,0.0,0.6085,0.0,1.2327,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-25,0,0.5518184502762578,0.0,0.6069,0.0,1.2284,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-26,0,0.6714815136158262,0.0,0.6234,0.0,1.2551,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-27,1,1.1606205808405696,-228507.5654484552,0.6451,115173.24046472259,1.2799,200000,294820.4609415969,94820.46094159689,1.4741023047079844
2021-07-28,2,3.600700299513076,0.0,0.7327,0.0,1.2875,200000,313962.40704734967,113962.40704734967,1.5698120352367484
2021-07-29,2,2.9625045418339124,0.0,0.7488,0.0,1.2856,200000,313962.40704734967,113962.40704734967,1.5698120352367484
2021-07-30,2,2.1922159204466447,0.0,0.7521,0.0,1.3108,200000,313962.40704734967,113962.40704734967,1.5698120352367484
2021-07-31,2,1.6843204011615673,0.0,0.746,0.0,1.3193,200000,313962.40704734967,113962.40704734967,1.5698120352367484
2021-08-01,1,1.1211722362980587,-216764.9869147678,0.7242,119450.0102904237,1.3142,200000,313962.40704734967,113962.40704734967,1.5698120352367484
2021-08-02,2,1.3524879054992833,0.0,0.738,0.0,1.3083,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-03,0,0.0467211251061447,0.0,0.7136,0.0,1.3696,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-04,0,0.2879797346001686,0.0,0.731,0.0,1.3765,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-05,0,0.1781236270412234,0.0,0.7327,0.0,1.3859,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-06,0,0.2565288211278662,0.0,0.7474,0.0,1.4025,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-07,0,0.8352340299844377,0.0,0.8162,0.0,1.4727,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-08,0,0.5196104823879842,0.0,0.7788,0.0,1.4255,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-09,0,0.690587681386837,0.0,0.817,0.0,1.4745,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-10,0,-0.8892184120989366,0.0,0.8511,0.0,1.678,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-11,0,0.9063797736048622,0.0,1.0105,0.0,1.7934,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-12,0,-0.3817138109781077,0.0,0.966,0.0,1.8324,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-13,-1,-1.066135983938876,145701.5498245514,1.0901,-74267.86657801528,2.1386,200000,317658.51892748696,117658.51892748696,1.5882925946374349
2021-08-14,0,1.5298509917782024,0.0,1.2791,0.0,2.1878,200000,293774.90504628513,93774.90504628513,1.4688745252314257
2021-08-15,2,1.6582820272315348,0.0,1.2839,0.0,2.1667,200000,293774.90504628513,93774.90504628513,1.4688745252314257
2021-08-16,0,0.8247285803150134,0.0,1.1855,0.0,2.0714,200000,293774.90504628513,93774.90504628513,1.4688745252314257
2021-08-17,0,0.7521444050535615,0.0,1.0978,0.0,1.9239,200000,293774.90504628513,93774.90504628513,1.4688745252314257
2021-08-18,0,-0.26689885774718264,0.0,1.1431,0.0,2.1043,200000,293774.90504628513,93774.90504628513,1.4688745252314257
2021-08-19,-2,-1.5947974198187225,0.0,1.2347,0.0,2.4411,200000,293774.90504628513,93774.90504628513,1.4688745252314257
2021-08-20,-1,-1.1359481798057778,116309.64646697488,1.2629,-59814.90105596879,2.4557,200000,293774.90504628513,93774.90504628513,1.4688745252314257
2021-08-21,-2,-1.5058528708414751,0.0,1.2158,0.0,2.4341,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-08-22,-2,-2.46971046493607,0.0,1.226,0.0,2.7049,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-08-23,-2,-2.5166654025537887,0.0,1.2457,0.0,2.9152,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-08-24,-2,-2.2269825559648715,0.0,1.1353,0.0,2.7187,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-08-25,-2,-1.7337573163556308,0.0,1.1735,0.0,2.739,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-08-26,-2,-1.5961292451315214,0.0,1.0712,0.0,2.528,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-08-27,-2,-1.6773403277276009,0.0,1.1918,0.0,2.946,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-08-28,-2,-1.5069239807578378,0.0,1.1459,0.0,2.847,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-08-29,-2,-1.3745268822738406,0.0,1.1408,0.0,2.851,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-08-30,-2,-1.2117753861295086,0.0,1.1002,0.0,2.734,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-08-31,0,-0.7560790999812291,0.0,1.1856,0.0,2.767,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-09-01,0,-0.6517103430020611,0.0,1.2362,0.0,2.869,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-09-02,0,-0.6930997111537419,0.0,1.2533,0.0,2.96,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-09-03,0,-0.44712222487250325,0.0,1.2907,0.0,2.966,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-09-04,0,-0.22923838417995981,0.0,1.2548,0.0,2.83,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-09-05,0,-0.01722517822836792,0.0,1.3076,0.0,2.91,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-09-06,1,1.0563315346845228,-107226.5321477151,1.3894,52587.55515920767,2.833,200000,297961.0875320707,97961.0875320707,1.4898054376603536
2021-09-07,1,0.2183652706365079,-107226.5321477151,1.1292,52587.55515920767,2.514,200000,253285.31377144798,53285.31377144798,1.26642656885724
2021-09-08,1,0.21409553882285293,-107226.5321477151,1.0998,52587.55515920767,2.47,200000,247819.00129930006,47819.00129930006,1.2390950064965003
2021-09-09,0,-0.10328330521694244,0.0,1.0868,0.0,2.518,200000,282079.4187793225,82079.41877932253,1.4103970938966126
2021-09-10,0,0.5254413741349139,0.0,1.0552,0.0,2.383,200000,282079.4187793225,82079.41877932253,1.4103970938966126
2021-09-11,0,-0.9496780600983463,0.0,1.0787,0.0,2.638,200000,282079.4187793225,82079.41877932253,1.4103970938966126
2021-09-12,0,0.16928182587510138,0.0,1.1181,0.0,2.581,200000,282079.4187793225,82079.41877932253,1.4103970938966126
2021-09-13,0,0.5702750501372476,0.0,1.0643,0.0,2.402,200000,282079.4187793225,82079.41877932253,1.4103970938966126
2021-09-14,1,1.1339890525309224,-128650.65163701656,1.0963,58864.65333458317,2.396,200000,282079.4187793225,82079.41877932253,1.4103970938966126
2021-09-15,1,0.6200920202179193,-128650.65163701656,1.1207,58864.65333458317,2.505,200000,291634.74189273536,91634.74189273536,1.4581737094636769
2021-09-16,1,0.7039443886055109,-128650.65163701656,1.0902,58864.65333458317,2.417,200000,282530.8075243629,82530.80752436293,1.4126540376218146
2021-09-17,1,0.7457228073574942,-128650.65163701656,1.0661,58864.65333458317,2.35,200000,275486.39504649385,75486.39504649385,1.3774319752324693
2021-09-18,1,0.6649076455912575,-128650.65163701656,1.0751,58864.65333458317,2.371,200000,277880.4086312532,77880.40863125317,1.389402043156266
2021-09-19,1,0.9173190787746481,-128650.65163701656,1.0483,58864.65333458317,2.283,200000,269252.4816739379,69252.48167393787,1.3462624083696895
