date,statusList,zscore,WAVESUSDT_position,WAVESUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-03-05,-2,-1.2233964799151023,0.0,9.9125,0.0,0.139971,200000,114562.6068717939,-85437.3931282061,0.5728130343589695
2021-03-06,-1,-1.126336006858654,5732.946018245021,9.9916,-407771.5693715346,0.140474,200000,114562.6068717939,-85437.3931282061,0.5728130343589695
2021-03-07,-1,-1.0700441049100144,5732.946018245021,10.1471,-407771.5693715346,0.146994,200000,118112.75060993343,-81887.24939006657,0.5905637530496671
2021-03-08,-2,-1.218312851062001,0.0,10.0798,0.0,0.171611,200000,126753.74438850617,-73246.25561149383,0.6337687219425308
2021-03-09,-1,-1.1911300340244901,5915.663766334971,10.7134,-343044.9704151227,0.184748,200000,126753.74438850617,-73246.25561149383,0.6337687219425308
2021-03-10,-2,-1.7503697802784772,0.0,10.2479,0.0,0.253021,200000,152928.1951368868,-47071.80486311321,0.7646409756844339
2021-03-11,-2,-1.924733432357994,0.0,10.0584,0.0,0.361876,200000,152928.1951368868,-47071.80486311321,0.7646409756844339
2021-03-12,-2,-1.7958164346101984,0.0,9.873,0.0,0.394429,200000,152928.1951368868,-47071.80486311321,0.7646409756844339
2021-03-13,-2,-1.5749838577641238,0.0,10.153,0.0,0.369683,200000,152928.1951368868,-47071.80486311321,0.7646409756844339
2021-03-14,-2,-1.4524677480763482,0.0,9.7388,0.0,0.374202,200000,152928.1951368868,-47071.80486311321,0.7646409756844339
2021-03-15,-2,-1.262392775362486,0.0,9.5842,0.0,0.344795,200000,152928.1951368868,-47071.80486311321,0.7646409756844339
2021-03-16,-1,-1.1505043645444544,7769.873039441057,9.8411,-216569.2286754564,0.35307,200000,152928.1951368868,-47071.80486311321,0.7646409756844339
2021-03-17,-1,-1.0379989581509856,7769.873039441057,10.1243,-216569.2286754564,0.346803,200000,153771.38382554738,-46228.61617445262,0.7688569191277369
2021-03-18,-1,-0.9804509709766669,7769.873039441057,10.2454,-216569.2286754564,0.352472,200000,155940.04640798486,-44059.95359201514,0.7797002320399243
2021-03-19,-1,-0.8774913002464994,7769.873039441057,10.2076,-216569.2286754564,0.341767,200000,153327.97161412323,-46672.028385876765,0.7666398580706162
2021-03-20,-1,-0.7217588631395683,7769.873039441057,10.1674,-216569.2286754564,0.317905,200000,147847.84778328397,-52152.15221671603,0.7392392389164198
2021-03-21,-1,-0.7434266606426869,7769.873039441057,9.95,-216569.2286754564,0.332983,200000,149424.108214478,-50575.89178552199,0.74712054107239
2021-03-22,-1,-0.8379709623602781,7769.873039441057,9.7854,-216569.2286754564,0.371675,200000,156524.68370809677,-43475.31629190323,0.7826234185404839
2021-03-23,-1,-0.9115359058790196,7769.873039441057,11.1934,-216569.2286754564,0.476938,200000,190261.39166569436,-9738.608334305638,0.9513069583284718
2021-03-24,-1,-0.60591628295053,7769.873039441057,10.836,-216569.2286754564,0.392889,200000,169282.01194045466,-30717.988059545343,0.8464100597022732
2021-03-25,-1,-0.6906119121057741,7769.873039441057,10.4376,-216569.2286754564,0.417473,200000,171510.6324392988,-28489.367560701212,0.8575531621964939
2021-03-26,-1,-0.3124765563907386,7769.873039441057,12.2797,-216569.2286754564,0.416534,200000,185620.1570595269,-14379.842940473114,0.9281007852976344
2021-03-27,0,-0.1627359141483991,0.0,11.8802,0.0,0.396588,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-03-28,0,-0.07215420294647257,0.0,11.8043,0.0,0.399384,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-03-29,0,0.44375748541312304,0.0,12.44,0.0,0.41121,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-03-30,0,0.8284850596893371,0.0,12.3159,0.0,0.411099,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-03-31,0,0.2403244548993087,0.0,11.964,0.0,0.416252,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-04-01,0,0.0076466484280269375,0.0,11.8015,0.0,0.415404,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-04-02,0,0.5944205532898323,0.0,13.0557,0.0,0.439453,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-04-03,0,0.39682481480193993,0.0,11.5989,0.0,0.393855,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-04-04,0,0.4745853865887638,0.0,12.1824,0.0,0.410231,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-04-05,2,2.1590344421619414,0.0,12.7873,0.0,0.376921,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-04-06,2,2.9049168221990915,0.0,13.3887,0.0,0.347919,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-04-07,1,1.1941675476611167,-6057.3575356869815,12.0935,203491.93128057188,0.359988,200000,146509.30671566102,-53490.69328433898,0.732546533578305
2021-04-08,2,1.6694723833026979,0.0,13.7169,0.0,0.382227,200000,151817.36387934664,-48182.63612065336,0.7590868193967332
2021-04-09,2,2.933085376606677,0.0,16.7768,0.0,0.375167,200000,151817.36387934664,-48182.63612065336,0.7590868193967332
2021-04-10,2,2.3750494935250064,0.0,16.3286,0.0,0.361716,200000,151817.36387934664,-48182.63612065336,0.7590868193967332
2021-04-11,2,1.8682000245332941,0.0,15.608,0.0,0.354218,200000,151817.36387934664,-48182.63612065336,0.7590868193967332
2021-04-12,2,1.4462780744916823,0.0,15.1712,0.0,0.357912,200000,151817.36387934664,-48182.63612065336,0.7590868193967332
2021-04-13,2,1.6127550844710978,0.0,15.8069,0.0,0.352329,200000,151817.36387934664,-48182.63612065336,0.7590868193967332
2021-04-14,2,1.5321507042063662,0.0,15.2118,0.0,0.334358,200000,151817.36387934664,-48182.63612065336,0.7590868193967332
2021-04-15,1,1.1627545118363047,-4761.493516558149,15.9422,208920.2944356861,0.363338,200000,151817.36387934664,-48182.63612065336,0.7590868193967332
2021-04-16,1,0.872767497797637,-4761.493516558149,16.4725,208920.2944356861,0.387414,200000,159372.348900011,-40627.65109998899,0.7968617445000551
2021-04-17,1,0.9655443889137837,-4761.493516558149,15.5916,208920.2944356861,0.355571,200000,148525.3003255594,-51474.699674440606,0.742626501627797
2021-04-18,1,0.7235454930261994,-4761.493516558149,13.5951,208920.2944356861,0.318046,200000,131179.24447105193,-68820.75552894807,0.6558962223552597
2021-04-19,1,0.4298947015941548,-4761.493516558149,12.3721,208920.2944356861,0.300044,200000,121594.95475987007,-78405.04524012993,0.6079747737993504
2021-04-20,1,0.7020167167480049,-4761.493516558149,13.524,208920.2944356861,0.31082,200000,129331.04423443237,-70668.95576556763,0.6466552211721619
2021-04-21,2,1.5771300603701186,0.0,14.4456,0.0,0.290039,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-04-22,2,1.5629754055763856,0.0,12.6958,0.0,0.250976,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-04-23,2,2.0794030763266815,0.0,14.6013,0.0,0.265,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-04-24,2,1.9359759449632357,0.0,13.1594,0.0,0.238531,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-04-25,0,0.7354941718085194,0.0,12.936,0.0,0.26626,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-04-26,2,2.429931615870461,0.0,18.523,0.0,0.3023,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-04-27,2,2.4312999160001247,0.0,20.639,0.0,0.32129,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-04-28,2,1.7052705284390413,0.0,18.999,0.0,0.31404,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-04-29,2,2.272077414363812,0.0,23.015,0.0,0.33615,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-04-30,2,1.6114030896688105,0.0,23.261,0.0,0.35815,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-01,2,1.2198317287889617,0.0,22.495,0.0,0.35872,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-02,2,1.472929148260217,0.0,23.805,0.0,0.35685,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-03,2,2.719331937121205,0.0,32.632,0.0,0.37214,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-04,2,2.9640561161765064,0.0,35.175,0.0,0.32882,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-05,2,1.840021699150367,0.0,35.932,0.0,0.38419,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-06,2,1.434757862065221,0.0,34.215,0.0,0.38257,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-07,0,0.8319672404622921,0.0,32.447,0.0,0.40605,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-08,0,0.7820836577245966,0.0,32.391,0.0,0.40215,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-09,0,0.7608616231788307,0.0,31.619,0.0,0.3874,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-10,1,1.087194054809857,-2593.1892214888835,30.851,230681.00882948455,0.34681,200000,160004.96134430708,-39995.038655692915,0.8000248067215354
2021-05-11,1,1.0926407255513855,-2593.1892214888835,33.172,230681.00882948455,0.36499,200000,170217.53426790278,-29782.46573209722,0.8510876713395139
2021-05-12,2,1.9590243787717967,0.0,31.664,0.0,0.28697,200000,175917.17574973393,-24082.824250266072,0.8795858787486697
2021-05-13,1,1.0028762778393057,-2759.5716845976963,31.874,263065.5218174033,0.33436,200000,175917.17574973393,-24082.824250266072,0.8795858787486697
2021-05-14,1,1.0634251403931911,-2759.5716845976963,33.414,263065.5218174033,0.34021,200000,181705.84944664623,-18294.15055335377,0.9085292472332311
2021-05-15,1,1.0364466273515733,-2759.5716845976963,31.189,263065.5218174033,0.31496,200000,168923.3980225269,-31076.601977473096,0.8446169901126346
2021-05-16,1,0.30493717345871707,-2759.5716845976963,30.456,263065.5218174033,0.344,200000,174540.05473129416,-25459.945268705836,0.8727002736564708
2021-05-17,0,-0.23524314049620926,0.0,27.001,0.0,0.33172,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-18,0,-0.16993918125652127,0.0,27.64,0.0,0.33024,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-19,0,-0.6633338774412079,0.0,18.148,0.0,0.23274,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-20,0,-0.20809391674195515,0.0,24.327,0.0,0.28624,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-21,0,-0.6844295445045083,0.0,20.726,0.0,0.25489,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-22,-2,-2.171243032273678,0.0,17.991,0.0,0.27369,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-23,-2,-2.290638957981079,0.0,14.737,0.0,0.25157,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-24,-2,-1.7667767223557533,0.0,17.461,0.0,0.27944,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-25,-2,-1.8281838484158945,0.0,16.14,0.0,0.27915,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-26,-2,-1.6465708184250292,0.0,17.45,0.0,0.30654,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-27,-2,-1.6840126878634782,0.0,16.512,0.0,0.31268,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-28,-2,-1.7278990482062668,0.0,14.031,0.0,0.29327,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-29,-2,-1.6143241578156364,0.0,13.105,0.0,0.28627,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-30,-2,-1.5153706271862502,0.0,13.325,0.0,0.30461,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-05-31,-2,-1.4746443138391419,0.0,13.842,0.0,0.34008,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-06-01,-2,-1.5597063179416886,0.0,13.221,0.0,0.36487,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-06-02,-2,-1.2421122462266994,0.0,14.747,0.0,0.36738,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-06-03,-2,-1.355805123774934,0.0,15.325,0.0,0.43258,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-06-04,-2,-1.421073492028764,0.0,13.875,0.0,0.43143,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-06-05,-2,-1.3210739737739619,0.0,14.13,0.0,0.44424,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-06-06,-1,-1.0228966981049348,5005.960480710783,16.297,-177468.21395289022,0.4597,200000,163164.27590828727,-36835.724091712735,0.8158213795414363
2021-06-07,-2,-1.2465636572110832,0.0,14.208,0.0,0.4784,200000,176940.38295341114,-23059.617046588857,0.8847019147670557
2021-06-08,-2,-1.3951686451901713,0.0,14.418,0.0,0.5775,200000,176940.38295341114,-23059.617046588857,0.8847019147670557
2021-06-09,-2,-1.3262516254469348,0.0,14.592,0.0,0.57565,200000,176940.38295341114,-23059.617046588857,0.8847019147670557
2021-06-10,-2,-1.2429166454809395,0.0,14.028,0.0,0.53091,200000,176940.38295341114,-23059.617046588857,0.8847019147670557
2021-06-11,0,-0.9601159308620301,0.0,14.075,0.0,0.48342,200000,176940.38295341114,-23059.617046588857,0.8847019147670557
2021-06-12,0,-0.4356391015861498,0.0,14.629,0.0,0.42363,200000,176940.38295341114,-23059.617046588857,0.8847019147670557
2021-06-13,-1,-1.089266042369927,5829.227876174842,15.177,-154169.5416514866,0.57385,200000,176940.38295341114,-23059.617046588857,0.8847019147670557
2021-06-14,-1,-0.8288043076318085,5829.227876174842,15.666,-154169.5416514866,0.55019,200000,176143.22402938647,-23856.775970613526,0.8807161201469323
2021-06-15,-1,-0.221152714326744,5829.227876174842,16.579,-154169.5416514866,0.49849,200000,173494.74377695227,-26505.256223047734,0.8674737188847613
2021-06-16,0,-0.0671973613043863,0.0,16.936,0.0,0.504,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-17,0,-0.10957726290472479,0.0,18.35,0.0,0.56207,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-18,0,-0.7679465047464166,0.0,16.448,0.0,0.5792,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-19,0,-0.993252063409998,0.0,15.839,0.0,0.5873,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-20,0,-0.16178419189851947,0.0,17.904,0.0,0.58881,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-21,0,-0.08241489839441365,0.0,13.972,0.0,0.45868,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-22,0,-0.746675368843582,0.0,12.544,0.0,0.45324,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-23,0,-0.7778958515941506,0.0,13.109,0.0,0.47999,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-24,0,-0.5524506807857793,0.0,13.535,0.0,0.48658,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-25,0,0.3283947489762572,0.0,12.973,0.0,0.42552,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-26,0,0.977156961762319,0.0,13.579,0.0,0.42354,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-27,0,0.9374651456179598,0.0,13.867,0.0,0.43151,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-28,1,1.1240802067633942,-5512.587633816407,14.142,181722.64409657725,0.429,200000,155918.02863486327,-44081.971365136735,0.7795901431743163
2021-06-29,2,1.9435153504693843,0.0,15.413,0.0,0.42802,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-06-30,2,2.518122698388054,0.0,16.329,0.0,0.41198,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-01,2,2.459733220598132,0.0,15.821,0.0,0.37767,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-02,2,2.3389027713237502,0.0,16.086,0.0,0.36884,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-03,2,1.8889655652996529,0.0,16.188,0.0,0.3772,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-04,2,1.9323634451247738,0.0,16.891,0.0,0.37538,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-05,2,1.7137247276139047,0.0,15.974,0.0,0.35303,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-06,2,1.5813763761959772,0.0,16.191,0.0,0.35359,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-07,2,1.5292286307578853,0.0,16.542,0.0,0.35301,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-08,0,0.36177458509185717,0.0,14.806,0.0,0.38178,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-09,0,0.7116031923387648,0.0,15.0,0.0,0.35844,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-10,0,0.5859232749007457,0.0,14.189,0.0,0.34214,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-11,0,0.4866548930899348,0.0,14.31,0.0,0.34683,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-12,0,0.5191422128463,0.0,13.932,0.0,0.33194,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-13,0,0.6900485864126139,0.0,13.533,0.0,0.31135,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-14,0,0.9560928604684303,0.0,13.594,0.0,0.30023,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-15,0,0.877641816133832,0.0,13.086,0.0,0.28951,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-16,2,1.968057626576862,0.0,13.447,0.0,0.26293,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-17,2,1.2011732997851274,0.0,13.168,0.0,0.27528,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-18,0,0.30150416966167215,0.0,13.166,0.0,0.29584,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-19,2,1.614862120365328,0.0,12.832,0.0,0.26095,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-20,2,2.033581309390371,0.0,11.871,0.0,0.23041,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-21,0,0.6027533414859888,0.0,12.752,0.0,0.27142,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-22,2,1.3868318326007498,0.0,14.104,0.0,0.2813,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-23,2,1.2741343732213557,0.0,14.348,0.0,0.28544,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-24,0,0.2568822084466494,0.0,14.973,0.0,0.32065,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-25,0,-0.6449585351657268,0.0,15.406,0.0,0.35555,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-26,0,-0.18830118767159126,0.0,14.97,0.0,0.33305,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-27,0,-0.3820494824035371,0.0,15.061,0.0,0.34149,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-28,0,0.4730864751439959,0.0,15.63,0.0,0.32909,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-29,0,0.32723095965086757,0.0,15.738,0.0,0.33316,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-30,0,0.755624742251701,0.0,16.261,0.0,0.33288,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-07-31,1,1.1758501371312702,-4916.579722332507,16.587,247725.72252226397,0.3292,200000,163102.6157086586,-36897.38429134141,0.8155130785432929
2021-08-01,2,1.239189670425581,0.0,15.775,0.0,0.31032,200000,163787.41461534495,-36212.585384655045,0.8189370730767248
2021-08-02,2,1.8285928318370595,0.0,16.115,0.0,0.30342,200000,163787.41461534495,-36212.585384655045,0.8189370730767248
2021-08-03,2,1.992246001913243,0.0,16.069,0.0,0.29418,200000,163787.41461534495,-36212.585384655045,0.8189370730767248
2021-08-04,2,1.426627326351713,0.0,16.277,0.0,0.30479,200000,163787.41461534495,-36212.585384655045,0.8189370730767248
2021-08-05,0,0.4474069416668962,0.0,16.365,0.0,0.32597,200000,163787.41461534495,-36212.585384655045,0.8189370730767248
2021-08-06,1,1.1682483934042904,-4917.359631780502,16.654,260062.58274903928,0.3149,200000,163787.41461534495,-36212.585384655045,0.8189370730767248
2021-08-07,2,1.8174526393396606,0.0,17.348,0.0,0.31047,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-08,2,1.8024712856933038,0.0,16.248,0.0,0.28578,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-09,2,1.5621673977058852,0.0,17.266,0.0,0.30498,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-10,2,1.480851939765475,0.0,17.585,0.0,0.3081,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-11,0,0.8046028927717339,0.0,18.579,0.0,0.34113,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-12,2,1.6904429702096313,0.0,19.844,0.0,0.3339,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-13,2,1.386471394930381,0.0,20.691,0.0,0.352,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-14,2,3.2532431367059744,0.0,26.469,0.0,0.34815,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-15,2,2.226526530414578,0.0,24.905,0.0,0.34505,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-16,2,1.2528304303497757,0.0,23.452,0.0,0.35738,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-17,2,1.2771851200081117,0.0,22.204,0.0,0.332,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-18,2,1.7215411104774165,0.0,23.343,0.0,0.32373,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-19,2,1.5226467568779034,0.0,23.869,0.0,0.3314,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-20,2,1.4088879456433436,0.0,24.498,0.0,0.33806,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-21,2,1.4062797977779355,0.0,24.909,0.0,0.33738,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-22,2,1.5802198644867416,0.0,26.022,0.0,0.3372,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-23,1,1.1227681180632407,-3236.6697320217418,26.007,239988.79464202264,0.35075,200000,168352.13944137888,-31647.86055862112,0.8417606972068944
2021-08-24,1,0.7351818368218208,-3236.6697320217418,23.651,239988.79464202264,0.33145,200000,156094.76181614463,-43905.23818385537,0.7804738090807232
2021-08-25,1,0.5969821627225916,-3236.6697320217418,24.268,239988.79464202264,0.34281,200000,160818.05974793542,-39181.94025206458,0.8040902987396771
2021-08-26,1,0.7009026489078978,-3236.6697320217418,22.99,239988.79464202264,0.318,200000,150727.47383534303,-49272.52616465697,0.7536373691767151
2021-08-27,1,0.7237747421945269,-3236.6697320217418,24.65,239988.79464202264,0.3372,200000,160708.13044762594,-39291.86955237406,0.8035406522381296
2021-08-28,1,1.1293554535067685,-3236.6697320217418,25.31,239988.79464202264,0.3289,200000,160852.42547523155,-39147.57452476845,0.8042621273761578
2021-08-29,1,0.8336660223638034,-3236.6697320217418,24.8,239988.79464202264,0.3291,200000,159249.72167082885,-40750.27832917115,0.7962486083541442
2021-08-30,2,1.6185955463735562,0.0,26.54,0.0,0.3246,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-08-31,2,2.022538152455634,0.0,28.13,0.0,0.3305,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-01,2,1.8583755235571349,0.0,29.07,0.0,0.3418,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-02,2,1.9761199606866904,0.0,29.72,0.0,0.3445,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-03,2,1.3374866801350096,0.0,30.76,0.0,0.3688,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-04,0,0.9069517612122201,0.0,30.53,0.0,0.3752,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-05,0,-0.15835476673345708,0.0,29.49,0.0,0.3908,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-06,-2,-1.7842809635025192,0.0,29.23,0.0,0.4413,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-07,0,0.6478051463173977,0.0,27.27,0.0,0.3393,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-08,2,1.225744558135625,0.0,27.5,0.0,0.3258,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-09,2,2.354534252780474,0.0,31.26,0.0,0.3311,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-10,2,2.004013601569144,0.0,29.14,0.0,0.3077,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-11,2,2.0629914540189316,0.0,30.54,0.0,0.3103,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-12,2,1.9302890638711974,0.0,32.06,0.0,0.3195,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-13,2,1.7233133355387866,0.0,29.98,0.0,0.2975,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-14,1,1.0012644925771832,-2954.9763972593055,29.84,279216.26248960634,0.3158,200000,176352.99138843536,-23647.00861156464,0.8817649569421768
2021-09-15,1,0.7931264799659432,-2954.9763972593055,30.46,279216.26248960634,0.3266,200000,181200.6123896239,-18799.387610376114,0.9060030619481194
2021-09-16,1,1.1549104842356832,-2954.9763972593055,30.94,279216.26248960634,0.316,200000,179659.3086779185,-20340.69132208149,0.8982965433895925
2021-09-17,1,0.6800036365483896,-2954.9763972593055,28.82,279216.26248960634,0.3063,200000,170686.3609695796,-29313.639030420396,0.853431804847898
2021-09-18,1,0.5766026060151634,-2954.9763972593055,29.01,279216.26248960634,0.3092,200000,172057.53364627872,-27942.466353721276,0.8602876682313936
2021-09-19,1,0.30192287119726163,-2954.9763972593055,27.4,279216.26248960634,0.2985,200000,164312.40763805245,-35687.59236194755,0.8215620381902622
2021-09-20,0,-0.10945362397462789,0.0,23.02,0.0,0.2608,200000,171556.94679605524,-28443.053203944757,0.8577847339802762
2021-09-21,0,-0.26618623753644755,0.0,22.37,0.0,0.2572,200000,171556.94679605524,-28443.053203944757,0.8577847339802762
2021-09-22,0,-0.17831578288924657,0.0,24.7,0.0,0.2812,200000,171556.94679605524,-28443.053203944757,0.8577847339802762
2021-09-23,0,-0.24790582118808005,0.0,25.15,0.0,0.2876,200000,171556.94679605524,-28443.053203944757,0.8577847339802762
2021-09-24,0,0.605027324566477,0.0,25.56,0.0,0.2675,200000,171556.94679605524,-28443.053203944757,0.8577847339802762
2021-09-25,0,0.06796869190490921,0.0,24.23,0.0,0.2643,200000,171556.94679605524,-28443.053203944757,0.8577847339802762
2021-09-26,-1,-1.010942128891491,3626.9967610159674,23.65,-314321.9985270342,0.2729,200000,171556.94679605524,-28443.053203944757,0.8577847339802762
2021-09-27,-2,-1.3201941358029128,0.0,22.74,0.0,0.2646,200000,172248.64126080542,-27751.358739194577,0.8612432063040272
2021-09-28,0,-0.3952464696906534,0.0,22.95,0.0,0.2523,200000,172248.64126080542,-27751.358739194577,0.8612432063040272
2021-09-29,0,-0.21291489863358895,0.0,23.19,0.0,0.253,200000,172248.64126080542,-27751.358739194577,0.8612432063040272
