date,statusList,zscore,LINKUSDT_position,LINKUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-02-22,-2,-1.904968440065817,0.0,31.4542,0.0,0.092491,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-23,-2,-1.8755726757652211,0.0,25.9249,0.0,0.084445,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-24,-2,-1.5744802746119972,0.0,28.0851,0.0,0.087108,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-25,-2,-1.4712267962219028,0.0,24.7144,0.0,0.078599,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-26,-2,-1.4032704667142957,0.0,25.1862,0.0,0.082858,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-27,-2,-1.4412621485293862,0.0,26.1896,0.0,0.094728,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-02-28,-2,-1.3484791797871518,0.0,24.7016,0.0,0.092106,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-03-01,-2,-1.3641967251726983,0.0,27.7116,0.0,0.112899,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-03-02,-2,-1.3193254128929126,0.0,28.4769,0.0,0.122481,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-03-03,-2,-1.2053922303931657,0.0,29.85,0.0,0.128678,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-03-04,-2,-1.366087766352059,0.0,27.6943,0.0,0.143324,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-03-05,-2,-1.2423097101515155,0.0,27.8343,0.0,0.139971,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-03-06,-1,-1.1411693774129077,2394.8760707843717,28.1479,-479880.49142781884,0.140474,200000,134821.46430566284,-65178.53569433716,0.6741073215283142
2021-03-07,-1,-1.0970334772996184,2394.8760707843717,28.5932,-479880.49142781884,0.146994,200000,139016.72342409252,-60983.27657590748,0.6950836171204626
2021-03-08,-1,-1.1103868248586684,2394.8760707843717,31.8469,-479880.49142781884,0.171611,200000,158622.14975308225,-41377.85024691775,0.7931107487654112
2021-03-09,-2,-1.2338143992001616,0.0,31.4914,0.0,0.184748,200000,148060.42504047055,-51939.57495952945,0.7403021252023527
2021-03-10,-2,-1.8466901370197855,0.0,29.9036,0.0,0.253021,200000,148060.42504047055,-51939.57495952945,0.7403021252023527
2021-03-11,-2,-2.0166934522386164,0.0,30.1166,0.0,0.361876,200000,148060.42504047055,-51939.57495952945,0.7403021252023527
2021-03-12,-2,-1.9049778809491325,0.0,28.3553,0.0,0.394429,200000,148060.42504047055,-51939.57495952945,0.7403021252023527
2021-03-13,-2,-1.643846674844997,0.0,29.7384,0.0,0.369683,200000,148060.42504047055,-51939.57495952945,0.7403021252023527
2021-03-14,-2,-1.528360609453016,0.0,28.5469,0.0,0.374202,200000,148060.42504047055,-51939.57495952945,0.7403021252023527
2021-03-15,-2,-1.3394669831807904,0.0,27.5091,0.0,0.344795,200000,148060.42504047055,-51939.57495952945,0.7403021252023527
2021-03-16,-2,-1.2361823169050057,0.0,27.9099,0.0,0.35307,200000,148060.42504047055,-51939.57495952945,0.7403021252023527
2021-03-17,-1,-1.0211145506569475,2383.6193857355224,31.0579,-213464.7408477876,0.346803,200000,148060.42504047055,-51939.57495952945,0.7403021252023527
2021-03-18,-1,-1.0193699355102719,2383.6193857355224,29.3949,-213464.7408477876,0.352472,200000,145306.5976178585,-54693.4023821415,0.7265329880892926
2021-03-19,-1,-0.8874980980005912,2383.6193857355224,29.777,-213464.7408477876,0.341767,200000,143932.23853437247,-56067.761465627525,0.7196611926718623
2021-03-20,-1,-0.7254348638689215,2383.6193857355224,29.6465,-213464.7408477876,0.317905,200000,138527.48055842408,-61472.51944157592,0.6926374027921205
2021-03-21,-1,-0.73602292745346,2383.6193857355224,29.2097,-213464.7408477876,0.332983,200000,140704.93697323775,-59295.06302676225,0.7035246848661887
2021-03-22,-1,-0.8976689529694728,2383.6193857355224,27.2431,-213464.7408477876,0.371675,200000,144276.68884213286,-55723.31115786714,0.7213834442106644
2021-03-23,-1,-1.1296864662774382,2383.6193857355224,26.7813,-213464.7408477876,0.476938,200000,165645.87242566087,-34354.12757433913,0.8282293621283043
2021-03-24,-1,-0.9064591020863296,2383.6193857355224,24.8684,-213464.7408477876,0.392889,200000,143144.74889917168,-56855.25110082832,0.7157237444958584
2021-03-25,-1,-0.876951504146593,2383.6193857355224,25.535,-213464.7408477876,0.417473,200000,149981.48677070497,-50018.51322929503,0.7499074338535249
2021-03-26,-1,-0.7201954093261181,2383.6193857355224,27.3927,-213464.7408477876,0.416534,200000,154209.0931119298,-45790.906888070196,0.771045465559649
2021-03-27,-1,-0.6232961504873338,2383.6193857355224,26.8766,-213464.7408477876,0.396588,200000,148721.13942600173,-51278.860573998274,0.7436056971300087
2021-03-28,-1,-0.6426239600716596,2383.6193857355224,26.6588,-213464.7408477876,0.399384,200000,148798.83453919896,-51201.16546080104,0.7439941726959948
2021-03-29,-1,-0.6726152630697135,2383.6193857355224,28.0357,-213464.7408477876,0.41121,200000,154605.27409668412,-45394.72590331588,0.7730263704834206
2021-03-30,-1,-0.7093091556220062,2383.6193857355224,27.8301,-213464.7408477876,0.411099,200000,154091.5073647428,-45908.49263525719,0.7704575368237141
2021-03-31,-1,-0.3687076856809191,2383.6193857355224,29.4167,-213464.7408477876,0.416252,200000,158973.34169173942,-41026.65830826058,0.7948667084586971
2021-04-01,-1,-0.20465944368608457,2383.6193857355224,30.0684,-213464.7408477876,0.415404,200000,160345.72834518435,-39654.271654815646,0.8017286417259217
2021-04-02,0,-0.023236739003312797,0.0,32.4864,0.0,0.439453,200000,164432.93298749486,-35567.06701250514,0.8221646649374743
2021-04-03,0,0.030425805887696264,0.0,29.293,0.0,0.393855,200000,164432.93298749486,-35567.06701250514,0.8221646649374743
2021-04-04,0,0.11172441483036002,0.0,30.7471,0.0,0.410231,200000,164432.93298749486,-35567.06701250514,0.8221646649374743
2021-04-05,1,1.130355628968544,-2539.1831920512745,32.3791,218126.5211907732,0.376921,200000,164432.93298749486,-35567.06701250514,0.8221646649374743
2021-04-06,2,2.2065448572629225,0.0,34.725,0.0,0.347919,200000,176715.70820530277,-23284.29179469723,0.8835785410265139
2021-04-07,1,1.0049834474939656,-2840.2666142483326,31.109,245446.6651739819,0.359988,200000,176715.70820530277,-23284.29179469723,0.8835785410265139
2021-04-08,1,0.9617860202613858,-2840.2666142483326,32.7884,245446.6651739819,0.382227,200000,186944.14034407563,-13055.859655924374,0.9347207017203781
2021-04-09,1,0.9114733605399394,-2840.2666142483326,31.5893,245446.6651739819,0.375167,200000,181805.52319080214,-18194.476809197862,0.9090276159540107
2021-04-10,2,1.2721655967576762,0.0,31.8944,0.0,0.361716,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-11,2,1.701499962247079,0.0,33.8811,0.0,0.354218,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-12,2,1.320224648129963,0.0,33.108,0.0,0.357912,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-13,2,1.779431700842957,0.0,35.5217,0.0,0.352329,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-14,2,2.758947073322355,0.0,41.3641,0.0,0.334358,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-15,2,1.9716983683565261,0.0,42.5601,0.0,0.363338,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-16,2,1.2902872430199603,0.0,41.9861,0.0,0.387414,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-17,2,1.3689007833819544,0.0,39.9137,0.0,0.355571,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-18,2,1.7497011769606081,0.0,39.0799,0.0,0.318046,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-19,2,1.3888247922284926,0.0,35.7359,0.0,0.300044,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-20,2,1.560920013345331,0.0,38.9954,0.0,0.31082,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-21,2,1.3836589974615467,0.0,36.2274,0.0,0.290039,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-22,2,1.924186741922855,0.0,35.1306,0.0,0.250976,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-23,2,1.4121819537324107,0.0,35.2121,0.0,0.265,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-24,2,1.2103783291957015,0.0,31.2443,0.0,0.238531,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-25,0,0.48457547399328293,0.0,31.692,0.0,0.26626,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-26,0,0.28007971225138967,0.0,35.13,0.0,0.3023,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-27,0,0.10795022608880903,0.0,36.788,0.0,0.32129,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-28,0,0.07719677011142159,0.0,36.233,0.0,0.31404,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-29,0,-0.5128352481425706,0.0,36.467,0.0,0.33615,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-04-30,0,-0.8199310359455361,0.0,38.1,0.0,0.35815,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-01,0,-0.20546258815867544,0.0,41.257,0.0,0.35872,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-02,0,-0.7901371535628847,0.0,39.461,0.0,0.35685,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-03,0,-0.6572954522325708,0.0,42.052,0.0,0.37214,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-04,2,1.9233852250010757,0.0,45.527,0.0,0.32882,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-05,0,0.8863479484563083,0.0,49.575,0.0,0.38419,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-06,0,0.24513713149296532,0.0,47.154,0.0,0.38257,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-07,0,-0.03517187618045196,0.0,49.129,0.0,0.40605,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-08,0,-0.04027365641744552,0.0,48.597,0.0,0.40215,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-09,2,1.303543473493373,0.0,52.269,0.0,0.3874,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-10,1,1.094506945432876,-1926.4721561565239,46.334,257377.7021520613,0.34681,200000,178522.32176671276,-21477.67823328724,0.8926116088335638
2021-05-11,1,1.0374040821350885,-1926.4721561565239,48.826,257377.7021520613,0.36499,200000,188002.21700497926,-11997.782995020738,0.9400110850248963
2021-05-12,2,1.9930451744212654,0.0,41.622,0.0,0.28697,200000,184846.2666636826,-15153.733336317411,0.9242313333184129
2021-05-13,0,0.5996265271423168,0.0,43.287,0.0,0.33436,200000,184846.2666636826,-15153.733336317411,0.9242313333184129
2021-05-14,2,1.2206919390126967,0.0,46.567,0.0,0.34021,200000,184846.2666636826,-15153.733336317411,0.9242313333184129
2021-05-15,0,0.6968882548695483,0.0,41.492,0.0,0.31496,200000,184846.2666636826,-15153.733336317411,0.9242313333184129
2021-05-16,0,-0.5127887830152008,0.0,40.67,0.0,0.344,200000,184846.2666636826,-15153.733336317411,0.9242313333184129
2021-05-17,-1,-1.0394386934333468,2486.0298929940905,37.177,-278617.91068323073,0.33172,200000,184846.2666636826,-15153.733336317411,0.9242313333184129
2021-05-18,0,0.38921737892007363,0.0,42.566,0.0,0.33024,200000,171036.69706252625,-28963.302937473753,0.8551834853126312
2021-05-19,-1,-1.1033831170122703,3260.6988420811804,26.227,-367441.55938499235,0.23274,200000,171036.69706252625,-28963.302937473753,0.8551834853126312
2021-05-20,-2,-1.6405780076671859,0.0,30.606,0.0,0.28624,200000,176416.22026014986,-23583.779739850143,0.8820811013007492
2021-05-21,-2,-1.9808288210632539,0.0,25.546,0.0,0.25489,200000,176416.22026014986,-23583.779739850143,0.8820811013007492
2021-05-22,-2,-2.5795076899652685,0.0,23.296,0.0,0.27369,200000,176416.22026014986,-23583.779739850143,0.8820811013007492
2021-05-23,-2,-2.4100884587043163,0.0,19.844,0.0,0.25157,200000,176416.22026014986,-23583.779739850143,0.8820811013007492
2021-05-24,-2,-1.3558241727475753,0.0,26.412,0.0,0.27944,200000,176416.22026014986,-23583.779739850143,0.8820811013007492
2021-05-25,-1,-1.0258134794187121,3207.2177627922383,27.503,-315988.21468771243,0.27915,200000,176416.22026014986,-23583.779739850143,0.8820811013007492
2021-05-26,-1,-0.31320992549032606,3207.2177627922383,34.018,-315988.21468771243,0.30654,200000,205966.16118503772,5966.161185037723,1.0298308059251886
2021-05-27,-1,-0.7661849353170732,3207.2177627922383,31.732,-315988.21468771243,0.31268,200000,200574.62901747721,574.6290174772148,1.002873145087386
2021-05-28,-1,-1.014194947733133,3207.2177627922383,27.878,-315988.21468771243,0.29327,200000,182080.68051258742,-17919.319487412577,0.9104034025629371
2021-05-29,-2,-1.218276768110328,0.0,25.365,0.0,0.28627,200000,185523.0879255762,-14476.912074423803,0.927615439627881
2021-05-30,-1,-1.1283004841467932,3458.928479483485,26.818,-304525.6031081977,0.30461,200000,185523.0879255762,-14476.912074423803,0.927615439627881
2021-05-31,-1,-0.7194540942315146,3458.928479483485,32.098,-304525.6031081977,0.34008,200000,214587.75343949674,14587.753439496737,1.0729387671974837
2021-06-01,-1,-1.1935544161325697,3458.928479483485,30.719,-304525.6031081977,0.36487,200000,217367.08076734128,17367.08076734128,1.0868354038367063
2021-06-02,-1,-1.1272430479888413,3458.928479483485,30.67,-304525.6031081977,0.36738,200000,217961.95253564813,17961.95253564813,1.0898097626782406
2021-06-03,-2,-1.564159092254575,0.0,32.198,0.0,0.43258,200000,205884.19413571112,5884.194135711121,1.0294209706785555
2021-06-04,-2,-1.8751879499062407,0.0,28.826,0.0,0.43143,200000,205884.19413571112,5884.194135711121,1.0294209706785555
2021-06-05,-2,-1.9417385862482957,0.0,27.129,0.0,0.44424,200000,205884.19413571112,5884.194135711121,1.0294209706785555
2021-06-06,-2,-1.753217570798596,0.0,27.532,0.0,0.4597,200000,205884.19413571112,5884.194135711121,1.0294209706785555
2021-06-07,-2,-2.0539498082673155,0.0,24.584,0.0,0.4784,200000,205884.19413571112,5884.194135711121,1.0294209706785555
2021-06-08,-2,-2.202494784301247,0.0,24.076,0.0,0.5775,200000,205884.19413571112,5884.194135711121,1.0294209706785555
2021-06-09,-2,-1.7939437059899204,0.0,25.585,0.0,0.57565,200000,205884.19413571112,5884.194135711121,1.0294209706785555
2021-06-10,-2,-1.6158010739424717,0.0,23.114,0.0,0.53091,200000,205884.19413571112,5884.194135711121,1.0294209706785555
2021-06-11,-2,-1.3989184618212835,0.0,21.478,0.0,0.48342,200000,205884.19413571112,5884.194135711121,1.0294209706785555
2021-06-12,-1,-1.0028948587993032,4750.442873458955,21.67,-243000.01668402983,0.42363,200000,205884.19413571112,5884.194135711121,1.0294209706785555
2021-06-13,-2,-1.3126339753945784,0.0,23.312,0.0,0.57385,200000,234587.42944376648,34587.42944376648,1.1729371472188324
2021-06-14,-1,-1.004887908216301,4696.821155723511,24.973,-213187.65285062115,0.55019,200000,234587.42944376648,34587.42944376648,1.1729371472188324
2021-06-15,-1,-0.773705278651074,4696.821155723511,24.482,-213187.65285062115,0.49849,200000,221259.48860392912,21259.488603929116,1.1062974430196455
2021-06-16,-1,-0.857759282950346,4696.821155723511,23.044,-213187.65285062115,0.504,200000,215680.12374920567,15680.123749205668,1.0784006187460284
2021-06-17,-1,-0.9806935421656612,4696.821155723511,23.396,-213187.65285062115,0.56207,200000,229713.2117970559,29713.211797055905,1.1485660589852795
2021-06-18,-1,-1.1425883178264666,4696.821155723511,21.233,-213187.65285062115,0.5792,200000,223205.8921305571,23205.8921305571,1.1160294606527854
2021-06-19,-1,-1.1685759739832102,4696.821155723511,20.246,-213187.65285062115,0.5873,200000,220296.949637948,20296.94963794801,1.10148474818974
2021-06-20,-1,-1.0036281142735024,4696.821155723511,21.646,-213187.65285062115,0.58881,200000,227194.41261176532,27194.41261176532,1.1359720630588266
2021-06-21,-1,-0.8810849948411533,4696.821155723511,17.365,-213187.65285062115,0.45868,200000,179345.21197866165,-20654.788021338347,0.8967260598933082
2021-06-22,-1,-0.927361757560457,4696.821155723511,16.85,-213187.65285062115,0.45324,200000,175766.6082519567,-24233.3917480433,0.8788330412597835
2021-06-23,-1,-0.7977312026004402,4696.821155723511,18.395,-213187.65285062115,0.47999,200000,188725.96665130364,-11274.033348696365,0.9436298332565182
2021-06-24,-1,-0.6558936629229947,4696.821155723511,19.06,-213187.65285062115,0.48658,200000,193254.25935214537,-6745.740647854633,0.9662712967607269
2021-06-25,-1,-0.5278924558049949,4696.821155723511,16.87,-213187.65285062115,0.42552,200000,169950.98293805192,-30049.017061948078,0.8497549146902597
2021-06-26,-1,-0.3986116928624499,4696.821155723511,16.952,-213187.65285062115,0.42354,200000,169914.01072017703,-30085.98927982297,0.8495700536008851
2021-06-27,0,0.2612962811779138,0.0,18.406,0.0,0.43151,200000,240130.34333309106,40130.34333309106,1.2006517166654553
2021-06-28,0,0.517975920516781,0.0,18.83,0.0,0.429,200000,240130.34333309106,40130.34333309106,1.2006517166654553
2021-06-29,0,0.8950855436789223,0.0,19.535,0.0,0.42802,200000,240130.34333309106,40130.34333309106,1.2006517166654553
2021-06-30,1,1.1993632218787933,-6152.140380536254,19.516,291434.46688321163,0.41198,200000,240130.34333309106,40130.34333309106,1.2006517166654553
2021-07-01,2,1.278938698917204,0.0,18.186,0.0,0.37767,200000,241947.11318574083,41947.11318574083,1.2097355659287041
2021-07-02,2,1.6403670169494757,0.0,18.274,0.0,0.36884,200000,241947.11318574083,41947.11318574083,1.2097355659287041
2021-07-03,2,1.3872323766510906,0.0,18.543,0.0,0.3772,200000,241947.11318574083,41947.11318574083,1.2097355659287041
2021-07-04,2,1.6398187848295114,0.0,19.242,0.0,0.37538,200000,241947.11318574083,41947.11318574083,1.2097355659287041
2021-07-05,2,1.684307202198669,0.0,18.362,0.0,0.35303,200000,241947.11318574083,41947.11318574083,1.2097355659287041
2021-07-06,2,2.1397639634527663,0.0,20.073,0.0,0.35359,200000,241947.11318574083,41947.11318574083,1.2097355659287041
2021-07-07,2,1.7452186972188382,0.0,19.788,0.0,0.35301,200000,241947.11318574083,41947.11318574083,1.2097355659287041
2021-07-08,0,0.5069280082868052,0.0,18.353,0.0,0.38178,200000,241947.11318574083,41947.11318574083,1.2097355659287041
2021-07-09,1,1.0132732627084344,-6484.43163555266,18.656,337500.1578865931,0.35844,200000,241947.11318574083,41947.11318574083,1.2097355659287041
2021-07-10,1,1.0895126079890496,-6484.43163555266,18.204,337500.1578865931,0.34214,200000,233514.89751291956,33514.89751291956,1.1675744875645977
2021-07-11,1,0.9626323635174867,-6484.43163555266,18.383,337500.1578865931,0.34683,200000,236258.48651617163,36258.48651617163,1.1812924325808583
2021-07-12,1,0.8465605468033295,-6484.43163555266,17.518,337500.1578865931,0.33194,200000,225624.0758004872,25624.07580048719,1.128120379002436
2021-07-13,1,1.0096704380911221,-6484.43163555266,16.87,337500.1578865931,0.31135,200000,214473.03584976413,14473.035849764128,1.0723651792488207
2021-07-14,2,1.3200914780761368,0.0,16.936,0.0,0.30023,200000,250439.77496316883,50439.774963168835,1.2521988748158441
2021-07-15,0,0.8753131142284107,0.0,15.764,0.0,0.28951,200000,250439.77496316883,50439.774963168835,1.2521988748158441
2021-07-16,2,1.5506719270491969,0.0,15.234,0.0,0.26293,200000,250439.77496316883,50439.774963168835,1.2521988748158441
2021-07-17,0,0.986841894020035,0.0,15.352,0.0,0.27528,200000,250439.77496316883,50439.774963168835,1.2521988748158441
2021-07-18,0,-0.004019653424353172,0.0,15.47,0.0,0.29584,200000,250439.77496316883,50439.774963168835,1.2521988748158441
2021-07-19,0,0.9092570040695725,0.0,14.528,0.0,0.26095,200000,250439.77496316883,50439.774963168835,1.2521988748158441
2021-07-20,2,1.9249584174390106,0.0,13.742,0.0,0.23041,200000,250439.77496316883,50439.774963168835,1.2521988748158441
2021-07-21,0,0.8307598443658941,0.0,15.297,0.0,0.27142,200000,250439.77496316883,50439.774963168835,1.2521988748158441
2021-07-22,0,0.9893880089076417,0.0,16.071,0.0,0.2813,200000,250439.77496316883,50439.774963168835,1.2521988748158441
2021-07-23,1,1.1306520596583474,-7588.164312300595,16.502,438690.7493048781,0.28544,200000,250439.77496316883,50439.774963168835,1.2521988748158441
2021-07-24,0,-0.9614426943706164,0.0,16.683,0.0,0.32065,200000,236366.93142067053,36366.93142067053,1.1818346571033527
2021-07-25,-2,-2.297174565422997,0.0,16.746,0.0,0.35555,200000,236366.93142067053,36366.93142067053,1.1818346571033527
2021-07-26,0,-0.05526466414833239,0.0,18.028,0.0,0.33305,200000,236366.93142067053,36366.93142067053,1.1818346571033527
2021-07-27,0,0.852866696538844,0.0,19.489,0.0,0.34149,200000,236366.93142067053,36366.93142067053,1.1818346571033527
2021-07-28,1,1.1000386701388447,-6184.701748408355,19.109,359122.02045135153,0.32909,200000,236366.93142067056,36366.93142067056,1.181834657103353
2021-07-29,1,1.017730874075293,-6184.701748408355,19.37,359122.02045135153,0.33316,200000,239442.7652002421,39442.76520024211,1.1972138260012106
2021-07-30,2,2.8410458931636553,0.0,22.269,0.0,0.33288,200000,254549.5164881303,54549.51648813029,1.2727475824406516
2021-07-31,2,2.5673922199536685,0.0,22.713,0.0,0.3292,200000,254549.5164881303,54549.51648813029,1.2727475824406516
2021-08-01,2,2.3755134599033223,0.0,22.062,0.0,0.31032,200000,254549.5164881303,54549.51648813029,1.2727475824406516
2021-08-02,2,2.6080240495891496,0.0,23.472,0.0,0.30342,200000,254549.5164881303,54549.51648813029,1.2727475824406516
2021-08-03,2,2.4536106126057056,0.0,23.942,0.0,0.29418,200000,254549.5164881303,54549.51648813029,1.2727475824406516
2021-08-04,2,1.8854890403552198,0.0,24.193,0.0,0.30479,200000,254549.5164881303,54549.51648813029,1.2727475824406516
2021-08-05,1,1.1800549848641713,-5290.549870892678,24.057,390449.29976398183,0.32597,200000,254549.5164881303,54549.51648813029,1.2727475824406516
2021-08-06,2,1.2432185714328392,0.0,23.89,0.0,0.3149,200000,257988.26840807847,57988.26840807847,1.2899413420403922
2021-08-07,2,1.424753483056707,0.0,24.694,0.0,0.31047,200000,257988.26840807847,57988.26840807847,1.2899413420403922
2021-08-08,2,1.3576112045259607,0.0,23.029,0.0,0.28578,200000,257988.26840807847,57988.26840807847,1.2899413420403922
2021-08-09,1,1.1235129839902314,-5330.996991529497,24.197,422959.32259177405,0.30498,200000,257988.26840807847,57988.26840807847,1.2899413420403922
2021-08-10,1,1.039267276590509,-5330.996991529497,24.537,422959.32259177405,0.3081,200000,261120.44047168485,61120.44047168485,1.3056022023584242
2021-08-11,1,0.6415541166719303,-5330.996991529497,25.906,422959.32259177405,0.34113,200000,282388.921778295,82388.92177829501,1.411944608891475
2021-08-12,1,0.46642183796722075,-5330.996991529497,24.944,422959.32259177405,0.3339,200000,274202.5067701051,74202.5067701051,1.3710125338505255
2021-08-13,1,0.7619563575649267,-5330.996991529497,27.748,422959.32259177405,0.352,200000,296806.1860732649,96806.18607326492,1.4840309303663246
2021-08-14,1,0.6228785257498842,-5330.996991529497,27.144,422959.32259177405,0.34815,200000,291957.8704984028,91957.8704984028,1.459789352492014
2021-08-15,1,0.8926849573597979,-5330.996991529497,27.901,422959.32259177405,0.34505,200000,294682.26132095617,94682.26132095617,1.4734113066047807
2021-08-16,1,0.48424839443933515,-5330.996991529497,27.944,422959.32259177405,0.35738,200000,300126.58263914846,100126.58263914846,1.5006329131957423
2021-08-17,1,0.5022139159539513,-5330.996991529497,26.146,422959.32259177405,0.332,200000,279806.7424409992,79806.7424409992,1.399033712204996
2021-08-18,1,0.35403701761149586,-5330.996991529497,25.341,422959.32259177405,0.32373,200000,272017.416264984,72017.416264984,1.36008708132492
2021-08-19,2,1.2360955696767288,0.0,27.096,0.0,0.3314,200000,262268.2433836478,62268.243383647816,1.311341216918239
2021-08-20,2,2.0916054441171763,0.0,28.678,0.0,0.33806,200000,262268.2433836478,62268.243383647816,1.311341216918239
2021-08-21,2,1.3262898769921416,0.0,27.844,0.0,0.33738,200000,262268.2433836478,62268.243383647816,1.311341216918239
2021-08-22,2,1.333763121981421,0.0,27.982,0.0,0.3372,200000,262268.2433836478,62268.243383647816,1.311341216918239
2021-08-23,0,0.7673457429364315,0.0,28.552,0.0,0.35075,200000,262268.2433836478,62268.243383647816,1.311341216918239
2021-08-24,0,-0.5496827387816832,0.0,25.728,0.0,0.33145,200000,262268.2433836478,62268.243383647816,1.311341216918239
2021-08-25,0,-0.6796381947704617,0.0,26.612,0.0,0.34281,200000,262268.2433836478,62268.243383647816,1.311341216918239
2021-08-26,-1,-1.0837951087470847,5376.552754892329,24.39,-412371.45186108147,0.318,200000,262268.2433836478,62268.243383647816,1.311341216918239
2021-08-27,-1,-0.8116143166545184,5376.552754892329,26.04,-412371.45186108147,0.3372,200000,279057.0873049529,79057.0873049529,1.3952854365247644
2021-08-28,-1,-0.3710135657104814,5376.552754892329,25.73,-412371.45186108147,0.3289,200000,273967.6729004893,73967.6729004893,1.3698383645024466
2021-08-29,-1,-0.3318144459131616,5376.552754892329,25.76,-412371.45186108147,0.3291,200000,274211.4437735083,74211.4437735083,1.3710572188675414
2021-08-30,-1,-0.7186591047179385,5376.552754892329,25.04,-412371.45186108147,0.3246,200000,268484.65425661096,68484.65425661096,1.3424232712830548
2021-08-31,0,0.6203691968879381,0.0,26.7,0.0,0.3305,200000,255003.0496681101,55003.04966811009,1.2750152483405506
2021-09-01,2,2.525079442632467,0.0,29.72,0.0,0.3418,200000,255003.0496681101,55003.04966811009,1.2750152483405506
2021-09-02,2,2.0795274447637278,0.0,29.95,0.0,0.3445,200000,255003.0496681101,55003.04966811009,1.2750152483405506
2021-09-03,0,0.8813114132278766,0.0,30.75,0.0,0.3688,200000,255003.0496681101,55003.04966811009,1.2750152483405506
2021-09-04,0,-0.2541604393939807,0.0,29.88,0.0,0.3752,200000,255003.0496681101,55003.04966811009,1.2750152483405506
2021-09-05,2,1.4675306787822255,0.0,33.55,0.0,0.3908,200000,255003.0496681101,55003.04966811009,1.2750152483405506
2021-09-06,0,-0.5786272696941313,0.0,34.81,0.0,0.4413,200000,255003.0496681101,55003.04966811009,1.2750152483405506
2021-09-07,0,0.6449519922739929,0.0,28.26,0.0,0.3393,200000,255003.0496681101,55003.04966811009,1.2750152483405506
2021-09-08,0,0.6368219557504987,0.0,27.16,0.0,0.3258,200000,255003.0496681101,55003.04966811009,1.2750152483405506
2021-09-09,1,1.0037762470538172,-4552.000172583186,28.01,385084.6416008911,0.3311,200000,255003.0496681101,55003.04966811009,1.2750152483405506
2021-09-10,2,1.2470083490114743,0.0,26.39,0.0,0.3077,200000,256639.7900019862,56639.7900019862,1.283198950009931
2021-09-11,2,1.4493115337666593,0.0,26.99,0.0,0.3103,200000,256639.7900019862,56639.7900019862,1.283198950009931
2021-09-12,2,2.257171247233416,0.0,29.42,0.0,0.3195,200000,256639.7900019862,56639.7900019862,1.283198950009931
2021-09-13,2,1.6833581243215925,0.0,26.96,0.0,0.2975,200000,256639.7900019862,56639.7900019862,1.283198950009931
2021-09-14,2,2.4738686988746323,0.0,30.8,0.0,0.3158,200000,256639.7900019862,56639.7900019862,1.283198950009931
