date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-03-08,-2,-1.6461689704564906,0.0,218.23,0.0,4.92836,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-09,-2,-1.3817814397106842,0.0,244.2,0.0,5.36426,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-10,-2,-1.7740506757741314,0.0,234.41,0.0,6.49261,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-11,-2,-1.7458580312491419,0.0,235.39,0.0,7.03079,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-12,-2,-1.6146607141720764,0.0,224.69,0.0,6.92649,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-13,-2,-1.3073350905119459,0.0,243.04,0.0,6.83,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-14,-2,-1.4540483508038762,0.0,231.17,0.0,7.33788,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-15,-2,-1.2524846199344843,0.0,221.42,0.0,6.75292,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-16,-2,-1.2048445596776958,0.0,223.59,0.0,7.02166,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-17,-2,-1.295039659391778,0.0,229.47,0.0,7.87,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-18,-2,-1.3430327258586814,0.0,225.83,0.0,8.40472,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-19,-1,-1.19964168552825,452.40853152314486,225.72,-12437.855423709721,8.21023,200000,204235.3074708085,4235.307470808504,1.0211765373540425
2021-03-20,-1,-1.1160524206056956,452.40853152314486,227.11,-12437.855423709721,8.30181,200000,206003.21412932902,6003.214129329019,1.030016070646645
2021-03-21,-2,-1.4522637282903132,0.0,221.01,0.0,9.62516,200000,223964.84642895212,23964.84642895212,1.1198242321447607
2021-03-22,-2,-1.5485319680386154,0.0,206.6,0.0,10.00622,200000,223964.84642895212,23964.84642895212,1.1198242321447607
2021-03-23,-2,-1.8187415018436697,0.0,206.62,0.0,12.9,200000,223964.84642895212,23964.84642895212,1.1198242321447607
2021-03-24,-2,-1.5365539240405097,0.0,190.75,0.0,11.2236,200000,223964.84642895212,23964.84642895212,1.1198242321447607
2021-03-25,-2,-1.613857099355841,0.0,189.1,0.0,13.12322,200000,223964.84642895212,23964.84642895212,1.1198242321447607
2021-03-26,-2,-1.348450267274297,0.0,203.51,0.0,12.61731,200000,223964.84642895212,23964.84642895212,1.1198242321447607
2021-03-27,-1,-1.1885694538879876,555.3581790045431,201.64,-9478.990431867616,11.81375,200000,223964.84642895212,23964.84642895212,1.1198242321447607
2021-03-28,-2,-1.2005831519774683,0.0,207.72,0.0,12.86302,200000,230534.2889910502,30534.288991050213,1.152671444955251
2021-03-29,-1,-1.1333367834005768,536.1761303168904,214.98,-8777.029190647942,13.13282,200000,230534.2889910502,30534.288991050213,1.152671444955251
2021-03-30,-1,-0.9848284337529205,536.1761303168904,216.3,-8777.029190647942,12.88211,200000,229041.55249468115,29041.55249468115,1.1452077624734058
2021-03-31,-1,-0.734457020828001,536.1761303168904,222.44,-8777.029190647942,12.32709,200000,227462.24719343343,27462.24719343343,1.137311235967167
2021-04-01,-1,-0.3560820685465271,536.1761303168904,233.44,-8777.029190647942,11.51814,200000,226260.00686314458,26260.006863144576,1.131300034315723
2021-04-02,0,-0.18011322456779677,0.0,243.59,0.0,11.67188,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-03,0,-0.3149309768650416,0.0,222.84,0.0,11.39042,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-04,0,0.4016766711517254,0.0,270.78,0.0,11.78727,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-05,0,0.6832238754755589,0.0,273.66,0.0,11.60442,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-06,0,0.8110793074325356,0.0,275.99,0.0,11.71977,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-07,0,0.1921105861317443,0.0,253.45,0.0,12.2877,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-08,0,0.3494290786681089,0.0,267.79,0.0,12.91336,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-09,0,0.6064658583222746,0.0,265.1,0.0,12.63749,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-10,2,1.2778450019229632,0.0,283.32,0.0,12.37453,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-11,2,1.375229098204952,0.0,286.79,0.0,12.19659,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-12,1,1.1248021587325707,-360.75937121523594,280.48,8339.813402482958,12.13286,200000,202371.57687689876,2371.576876898762,1.0118578843844939
2021-04-13,1,1.1837380916138565,-360.75937121523594,294.31,8339.813402482958,12.42308,200000,209781.2596264741,9781.259626474086,1.0489062981323705
2021-04-14,2,1.5340496982755027,0.0,305.36,0.0,12.14722,200000,211227.5103122742,11227.510312274186,1.056137551561371
2021-04-15,2,1.6396788155588398,0.0,326.8,0.0,12.5658,200000,211227.5103122742,11227.510312274186,1.056137551561371
2021-04-16,2,1.6473644030401453,0.0,378.47,0.0,14.20003,200000,211227.5103122742,11227.510312274186,1.056137551561371
2021-04-17,2,1.5665525089942038,0.0,356.64,0.0,13.28915,200000,211227.5103122742,11227.510312274186,1.056137551561371
2021-04-18,2,1.4995039718722123,0.0,317.23,0.0,11.76513,200000,211227.5103122742,11227.510312274186,1.056137551561371
2021-04-19,2,1.5030249740190622,0.0,294.09,0.0,10.79894,200000,211227.5103122742,11227.510312274186,1.056137551561371
2021-04-20,2,1.3231163750574537,0.0,317.15,0.0,11.75186,200000,211227.5103122742,11227.510312274186,1.056137551561371
2021-04-21,1,1.1189372934413995,-358.474493096657,294.62,9589.40319697184,11.01359,200000,211227.5103122742,11227.510312274186,1.056137551561371
2021-04-22,2,1.4014418953898564,0.0,275.97,0.0,9.90408,200000,215181.49975709378,15181.499757093785,1.0759074987854689
2021-04-23,0,0.7575540167954605,0.0,262.52,0.0,9.94528,200000,215181.49975709378,15181.499757093785,1.0759074987854689
2021-04-24,2,1.439358898396116,0.0,246.17,0.0,8.66017,200000,215181.49975709378,15181.499757093785,1.0759074987854689
2021-04-25,0,0.7627213441333283,0.0,247.06,0.0,9.167,200000,215181.49975709378,15181.499757093785,1.0759074987854689
2021-04-26,0,0.29097578629490617,0.0,278.62,0.0,10.759,200000,215181.49975709378,15181.499757093785,1.0759074987854689
2021-04-27,0,0.244825345096745,0.0,292.8,0.0,11.265,200000,215181.49975709378,15181.499757093785,1.0759074987854689
2021-04-28,0,0.22645341466904972,0.0,288.78,0.0,11.041,200000,215181.49975709378,15181.499757093785,1.0759074987854689
2021-04-29,0,0.20421542322602382,0.0,286.63,0.0,10.896,200000,215181.49975709378,15181.499757093785,1.0759074987854689
2021-04-30,2,1.5620809318086295,0.0,319.62,0.0,11.184,200000,215181.49975709378,15181.499757093785,1.0759074987854689
2021-05-01,1,1.1180300540841748,-334.1535184748956,321.98,9367.936428258328,11.485,200000,215181.49975709378,15181.499757093785,1.0759074987854689
2021-05-02,2,1.6538714532684509,0.0,315.17,0.0,10.946,200000,217955.23203111097,17955.232031110965,1.089776160155555
2021-05-03,2,2.33469886830955,0.0,342.75,0.0,11.498,200000,217955.23203111097,17955.232031110965,1.089776160155555
2021-05-04,2,3.659822890077873,0.0,360.62,0.0,10.211,200000,217955.23203111097,17955.232031110965,1.089776160155555
2021-05-05,2,2.852914201682414,0.0,396.74,0.0,10.992,200000,217955.23203111097,17955.232031110965,1.089776160155555
2021-05-06,2,3.0232608389928615,0.0,443.11,0.0,10.868,200000,217955.23203111097,17955.232031110965,1.089776160155555
2021-05-07,2,1.414768023093067,0.0,404.11,0.0,11.507,200000,217955.23203111097,17955.232031110965,1.089776160155555
2021-05-08,0,0.8781340710921461,0.0,408.83,0.0,12.297,200000,217955.23203111097,17955.232031110965,1.089776160155555
2021-05-09,0,0.9671410822567268,0.0,406.96,0.0,11.956,200000,217955.23203111097,17955.232031110965,1.089776160155555
2021-05-10,1,1.1603885941710133,-293.2422463621222,371.63,10387.724336627156,10.491,200000,217955.23203111097,17955.232031110965,1.089776160155555
2021-05-11,2,1.7676037370642126,0.0,426.74,0.0,10.842,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-12,2,1.5238418204342672,0.0,359.0,0.0,9.16,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-13,0,0.902378714700373,0.0,357.29,0.0,9.78,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-14,0,0.9168243094329229,0.0,371.01,0.0,10.005,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-15,0,0.6302479798387898,0.0,336.28,0.0,9.338,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-16,0,0.38392174156323483,0.0,331.6,0.0,9.433,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-17,0,-0.7175749319380761,0.0,294.45,0.0,9.688,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-18,0,-0.6478537943012028,0.0,304.52,0.0,9.775,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-19,0,-0.47435196341264196,0.0,189.04,0.0,5.844,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-20,0,-0.8675374849224067,0.0,226.94,0.0,7.287,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-21,-2,-1.3681802101641891,0.0,188.34,0.0,6.362,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-22,-2,-2.2111662920259754,0.0,178.31,0.0,6.884,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-23,-2,-2.0744806123791153,0.0,149.93,0.0,5.902,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-24,0,-0.917708034326484,0.0,201.48,0.0,6.756,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-25,-1,-1.1570583937280068,590.9480025281317,195.0,-16710.391602811153,6.896,200000,230469.7209859714,30469.72098597139,1.152348604929857
2021-05-26,-1,-1.1325777922411469,590.9480025281317,214.1,-16710.391602811153,7.647,200000,254306.33192796988,54306.33192796988,1.2715316596398494
2021-05-27,-2,-1.4269878329377992,0.0,205.1,0.0,7.879,200000,240927.46110600058,40927.461106000585,1.204637305530003
2021-05-28,0,-0.9042349969842927,0.0,183.22,0.0,6.557,200000,240927.46110600058,40927.461106000585,1.204637305530003
2021-05-29,0,-0.8465022565081288,0.0,176.53,0.0,6.342,200000,240927.46110600058,40927.461106000585,1.204637305530003
2021-05-30,0,-0.7477256766768686,0.0,181.8,0.0,6.512,200000,240927.46110600058,40927.461106000585,1.204637305530003
2021-05-31,0,-0.7071950984264661,0.0,197.42,0.0,7.106,200000,240927.46110600058,40927.461106000585,1.204637305530003
2021-06-01,-2,-1.202407707763544,0.0,191.5,0.0,7.504,200000,240927.46110600058,40927.461106000585,1.204637305530003
2021-06-02,-1,-1.1272034518926277,595.1177282531385,202.42,-15164.115125000037,7.944,200000,240927.46110600058,40927.461106000585,1.204637305530003
2021-06-03,-2,-1.9731000862893449,0.0,210.25,0.0,9.573,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-04,-2,-1.9225272686780397,0.0,191.25,0.0,8.841,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-05,-2,-2.033558845257326,0.0,185.23,0.0,8.95,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-06,-2,-1.6978826573502164,0.0,185.45,0.0,8.844,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-07,-2,-1.7902190320255424,0.0,172.58,0.0,8.729,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-08,-2,-1.8774324867234595,0.0,166.22,0.0,8.92,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-09,-2,-1.6377618869180721,0.0,176.76,0.0,9.385,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-10,-2,-1.322941565811485,0.0,170.04,0.0,8.732,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-11,0,-0.8671345371115274,0.0,165.71,0.0,7.943,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-12,0,-0.7767229437221799,0.0,163.5,0.0,7.808,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-13,-1,-1.015549265101733,756.2156848229602,172.55,-14876.868819541873,8.771,200000,260970.03283240355,60970.03283240355,1.3048501641620178
2021-06-14,-1,-0.9331771136226665,756.2156848229602,177.91,-14876.868819541873,9.062,200000,269352.5177295413,69352.51772954129,1.3467625886477064
2021-06-15,-1,-0.9381097989075752,756.2156848229602,171.94,-14876.868819541873,8.915,200000,262651.0103746755,62651.010374675505,1.3132550518733774
2021-06-16,-1,-1.0957364263897058,756.2156848229602,164.5,-14876.868819541873,8.973,200000,257887.62407112616,57887.62407112616,1.2894381203556309
2021-06-17,-2,-1.3028701981976638,0.0,163.93,0.0,9.519,200000,278616.50991259475,78616.50991259475,1.3930825495629737
2021-06-18,-2,-1.2134642719140891,0.0,155.32,0.0,9.011,200000,278616.50991259475,78616.50991259475,1.3930825495629737
2021-06-19,-1,-1.197654309034266,922.9379551894618,150.94,-15810.720117614048,8.811,200000,278616.50991259475,78616.50991259475,1.3930825495629737
2021-06-20,-1,-1.0257040158576585,922.9379551894618,153.28,-15810.720117614048,8.7,200000,279021.1947946829,79021.1947946829,1.3951059739734144
2021-06-21,-1,-0.4157254681110068,922.9379551894618,123.09,-15810.720117614048,6.518,200000,216658.7066308792,16658.7066308792,1.083293533154396
2021-06-22,-1,-0.6500778349561347,922.9379551894618,119.37,-15810.720117614048,6.488,200000,212751.055834046,12751.055834046012,1.06375527917023
2021-06-23,-1,-0.5617180261951404,922.9379551894618,127.43,-15810.720117614048,6.918,200000,226988.54540344712,26988.54540344712,1.1349427270172356
2021-06-24,-1,-0.8042413355219751,922.9379551894618,131.43,-15810.720117614048,7.304,200000,236783.235189604,36783.23518960399,1.18391617594802
2021-06-25,-1,-0.7671329724362809,922.9379551894618,119.77,-15810.720117614048,6.677,200000,216108.45711835084,16108.457118350838,1.0805422855917541
2021-06-26,0,0.17979439816752973,0.0,124.32,0.0,6.557,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-06-27,0,-0.2818270747020518,0.0,127.22,0.0,6.918,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-06-28,0,0.3408489085334968,0.0,132.23,0.0,6.929,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-06-29,0,0.9173280882018905,0.0,140.85,0.0,7.122,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-06-30,2,1.8266300350008602,0.0,145.62,0.0,6.917,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-01,2,2.3002672924398877,0.0,138.16,0.0,6.297,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-02,2,1.9732077104022523,0.0,135.35,0.0,6.243,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-03,2,1.9721568212464646,0.0,138.81,0.0,6.272,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-04,2,1.726917090155806,0.0,140.22,0.0,6.34,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-05,2,1.6227937137136257,0.0,132.52,0.0,5.938,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-06,2,1.314014782624473,0.0,134.94,0.0,6.123,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-07,0,0.8018112056862942,0.0,135.15,0.0,6.369,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-08,0,0.40463107117481945,0.0,126.48,0.0,6.137,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-09,0,0.6351529962789433,0.0,128.41,0.0,6.069,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-10,0,0.9077133476369077,0.0,128.42,0.0,5.9,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-11,0,0.7394191583596256,0.0,128.44,0.0,5.94,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-12,2,1.3119938366355899,0.0,126.62,0.0,5.56,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-13,2,1.5516939579758244,0.0,123.93,0.0,5.284,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-14,2,1.6420551739384244,0.0,123.25,0.0,5.166,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-15,2,2.184712096073232,0.0,122.87,0.0,4.876,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-16,2,2.2371957157292472,0.0,114.77,0.0,4.416,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-17,2,2.075003953247512,0.0,116.08,0.0,4.437,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-18,2,1.837679138499123,0.0,115.78,0.0,4.433,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-19,2,3.4634661692841995,0.0,137.98,0.0,4.071,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-20,2,2.662266044114021,0.0,125.26,0.0,3.658,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-21,2,1.6811512148761596,0.0,139.02,0.0,4.418,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-22,1,1.0619533165718182,-940.744567983953,142.2,27627.81445008635,4.842,200000,267547.7551346362,67547.75513463619,1.337738775673181
2021-07-23,1,0.772668968448694,-940.744567983953,142.76,27627.81445008635,5.013,200000,272798.928363672,72798.92836367199,1.36399464181836
2021-07-24,0,-0.05246185338493381,0.0,140.89,0.0,5.608,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-25,0,-0.6185833209543302,0.0,139.6,0.0,6.127,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-26,0,-0.0752985302415352,0.0,142.17,0.0,5.638,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-27,0,-0.30555713282938196,0.0,146.04,0.0,5.968,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-28,0,0.08446669283661651,0.0,152.63,0.0,5.805,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-29,0,0.25744188628680176,0.0,164.24,0.0,6.036,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-30,0,0.3108533682843901,0.0,165.36,0.0,5.98,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-31,0,0.002809222519798985,0.0,163.77,0.0,6.102,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-01,0,0.24623255641647404,0.0,160.19,0.0,5.75,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-02,0,0.15455804004627305,0.0,161.75,0.0,5.825,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-03,0,-0.3362715926801791,0.0,156.41,0.0,5.915,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-04,0,-0.30300728422919276,0.0,161.58,0.0,6.069,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-05,-2,-1.4159976342099923,0.0,164.41,0.0,7.135,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-06,0,-0.9585958018658863,0.0,167.19,0.0,6.887,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-07,0,-0.8295610986099987,0.0,170.34,0.0,6.936,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-08,0,-0.5525615669727021,0.0,161.62,0.0,6.408,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-09,0,0.048520425308862275,0.0,179.06,0.0,6.767,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-10,0,-0.40391639789536055,0.0,175.82,0.0,6.938,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-11,0,-0.3013877071807269,0.0,181.49,0.0,7.152,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-12,0,0.5804059165747949,0.0,180.2,0.0,6.772,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-13,2,1.6632941530646916,0.0,204.6,0.0,7.162,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-14,0,0.9764313062636654,0.0,199.02,0.0,7.217,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-15,2,1.6643185188362792,0.0,215.87,0.0,7.462,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-16,0,-0.01785649120432067,0.0,200.98,0.0,7.605,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-17,0,0.9030202534579244,0.0,194.76,0.0,6.98,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-18,2,2.2312552304476796,0.0,209.79,0.0,6.843,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-19,2,1.9734119727643245,0.0,220.09,0.0,7.151,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-20,2,2.1242657610056814,0.0,232.73,0.0,7.276,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-21,2,2.0375534594386133,0.0,237.27,0.0,7.264,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-22,2,2.287618548141094,0.0,255.26,0.0,7.341,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-23,2,1.8809313544983521,0.0,270.58,0.0,7.829,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-24,2,1.7668057914222395,0.0,248.16,0.0,7.057,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-25,2,1.8995475458192879,0.0,264.46,0.0,7.207,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-26,2,1.4471324518265363,0.0,232.1,0.0,6.525,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-27,1,1.1531812525830318,-505.88624408132694,242.3,17634.331310733065,6.951,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-28,1,0.8885646350825578,-505.88624408132694,236.4,17634.331310733065,6.918,200000,241585.81210847705,41585.812108477054,1.2079290605423854
2021-08-29,1,0.4092823570542966,-505.88624408132694,225.3,17634.331310733065,6.914,200000,235899.93747393135,35899.93747393135,1.1794996873696568
2021-08-30,1,0.4192115085903188,-505.88624408132694,216.6,17634.331310733065,6.583,200000,225661.7634865712,25661.763486571203,1.128308817432856
2021-08-31,1,0.5395249256657341,-505.88624408132694,223.7,17634.331310733065,6.661,200000,230629.03366178577,30629.03366178577,1.1531451683089289
2021-09-01,1,0.4708104069752703,-505.88624408132694,238.9,17634.331310733065,7.109,200000,246218.68499903037,46218.684999030374,1.231093424995152
2021-09-02,1,0.5385945949301101,-505.88624408132694,239.0,17634.331310733065,7.024,200000,244770.3554620262,44770.3554620262,1.223851777310131
2021-09-03,1,0.4921961374537299,-505.88624408132694,247.5,17634.331310733065,7.256,200000,253161.55340080755,53161.55340080755,1.2658077670040377
2021-09-04,0,0.18796399261150687,0.0,251.8,0.0,7.517,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-05,0,-0.5181629727923023,0.0,264.4,0.0,8.188,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-06,-2,-2.7728275868228134,0.0,255.7,0.0,9.215,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-07,-2,-1.7938635501734077,0.0,207.3,0.0,7.032,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-08,-2,-1.6383803115386835,0.0,201.7,0.0,6.813,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-09,-2,-1.7128966425575696,0.0,202.5,0.0,6.988,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-10,-2,-1.220033092808282,0.0,192.9,0.0,6.455,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-11,-1,-1.026508849143711,618.1797055092961,194.1,-18602.89625416347,6.45,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-12,-1,-0.6390839948189575,618.1797055092961,203.5,-18602.89625416347,6.588,200000,248355.45059357068,48355.450593570684,1.2417772529678535
2021-09-13,0,-0.09742062197492571,0.0,196.6,0.0,6.125,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-14,0,-0.12636936989191533,0.0,205.7,0.0,6.466,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-15,0,-0.6784935716234013,0.0,209.0,0.0,6.867,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-16,0,-0.17896166987459244,0.0,208.3,0.0,6.653,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-17,0,0.008725008165320068,0.0,199.3,0.0,6.319,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-18,0,-0.07814972816362378,0.0,199.4,0.0,6.367,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-19,0,0.1291094032235323,0.0,192.9,0.0,6.099,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-20,0,0.9192812937176376,0.0,170.1,0.0,5.157,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-21,0,0.07399456093399215,0.0,157.4,0.0,5.016,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-22,0,0.22702899763708073,0.0,175.5,0.0,5.575,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-23,0,0.9341959362088692,0.0,184.7,0.0,5.707,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-24,0,0.7467014986620458,0.0,165.5,0.0,5.181,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-25,0,0.9817551627090159,0.0,164.4,0.0,5.098,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-26,0,0.5635754237080866,0.0,162.0,0.0,5.099,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-27,0,-0.0341069954826065,0.0,153.7,0.0,4.924,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-28,0,0.07369934882427834,0.0,147.3,0.0,4.69,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-29,0,0.19245459249001517,0.0,152.6,0.0,4.827,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-30,2,1.7823423065348265,0.0,166.0,0.0,5.048,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-01,-2,-2.6275357605047702,0.0,176.8,0.0,5.983,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-02,-2,-2.34361173737695,0.0,177.8,0.0,6.051,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-03,-2,-2.164371615629161,0.0,178.2,0.0,6.123,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-04,-2,-1.9515564096870486,0.0,174.2,0.0,6.02,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-05,-2,-2.6554580426158547,0.0,182.5,0.0,6.729,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-06,-2,-1.339044822166495,0.0,185.1,0.0,6.417,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-07,-1,-1.0923880634547476,614.1278306879819,189.2,-17842.90318890758,6.512,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-08,-1,-0.8494332654166887,614.1278306879819,189.5,-17842.90318890758,6.463,200000,231695.90722528228,31695.90722528228,1.1584795361264115
2021-10-09,-2,-1.5064152998412406,0.0,193.7,0.0,6.94,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-10,0,-0.8982683579010893,0.0,182.3,0.0,6.327,200000,237259.15845908888,37259.15845908888,1.1862957922954445
