date,statusList,zscore,NEOUSDT_position,NEOUSDT_price,ZILUSDT_position,ZILUSDT_price,init,total_asset,pnl,return
2021-03-10,0,-0.6969882849572284,0.0,40.867,0.0,0.12759,200000,276702.31019063503,76702.31019063503,1.3835115509531752
2021-03-11,-2,-2.948141223494574,0.0,41.937,0.0,0.17701,200000,276702.31019063503,76702.31019063503,1.3835115509531752
2021-03-12,-2,-2.2206366171938927,0.0,39.895,0.0,0.16339,200000,276702.31019063503,76702.31019063503,1.3835115509531752
2021-03-13,-2,-2.2360078903394927,0.0,42.044,0.0,0.18252,200000,276702.31019063503,76702.31019063503,1.3835115509531752
2021-03-14,-2,-1.7447107456544488,0.0,39.616,0.0,0.16415,200000,276702.31019063503,76702.31019063503,1.3835115509531752
2021-03-15,-2,-1.5893592791530273,0.0,38.597,0.0,0.16109,200000,276702.31019063503,76702.31019063503,1.3835115509531752
2021-03-16,0,-0.9401878473531272,0.0,40.793,0.0,0.15505,200000,276702.31019063503,76702.31019063503,1.3835115509531752
2021-03-17,-2,-1.435793318726262,0.0,46.428,0.0,0.19681,200000,276702.31019063503,76702.31019063503,1.3835115509531752
2021-03-18,-1,-1.1300078948619001,3170.0651901866854,43.643,-772695.6442073026,0.17905,200000,276702.31019063503,76702.31019063503,1.3835115509531752
2021-03-19,-1,-1.114993270005795,3170.0651901866854,44.023,-772695.6442073026,0.18397,200000,281708.59753240587,81708.59753240587,1.4085429876620292
2021-03-20,-1,-0.7305934092509518,3170.0651901866854,43.08,-772695.6442073026,0.17079,200000,268535.0974674076,68535.09746740758,1.342675487337038
2021-03-21,-1,-0.8673993755907774,3170.0651901866854,42.421,-772695.6442073026,0.17484,200000,269575.44186611415,69575.44186611415,1.3478772093305706
2021-03-22,-1,-0.5785617888080424,3170.0651901866854,40.695,-772695.6442073026,0.16179,200000,254020.23119094665,54020.23119094665,1.2701011559547333
2021-03-23,-1,-0.6190340308900464,3170.0651901866854,41.081,-772695.6442073026,0.16634,200000,258759.64153550193,58759.64153550193,1.2937982076775096
2021-03-24,-1,-0.4141971691844036,3170.0651901866854,39.529,-772695.6442073026,0.15667,200000,246367.73348084762,46367.733480847615,1.231838667404238
2021-03-25,-1,-0.37344978294387565,3170.0651901866854,38.632,-772695.6442073026,0.15388,200000,241368.36415791174,41368.36415791174,1.2068418207895588
2021-03-26,-1,-0.35190364298526355,3170.0651901866854,41.652,-772695.6442073026,0.16729,200000,261303.80962109545,61303.80962109545,1.3065190481054771
2021-03-27,-1,-0.34993733402630955,3170.0651901866854,41.106,-772695.6442073026,0.16685,200000,259232.96794380233,59232.96794380233,1.2961648397190118
2021-03-28,0,0.3284261839972485,0.0,44.763,0.0,0.17151,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-03-29,0,0.2931466266449491,0.0,45.499,0.0,0.17802,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-03-30,0,-0.14207866801722072,0.0,44.947,0.0,0.18328,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-03-31,2,3.197787281992216,0.0,50.778,0.0,0.17646,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-01,2,2.741976686064293,0.0,52.326,0.0,0.17746,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-02,0,0.5744125456265172,0.0,52.958,0.0,0.20231,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-03,2,1.5213543009532229,0.0,50.709,0.0,0.1816,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-04,0,-0.5761176907217838,0.0,54.567,0.0,0.22159,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-05,2,1.3900969425681777,0.0,59.068,0.0,0.21171,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-06,2,2.4650916806436447,0.0,63.036,0.0,0.20503,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-07,2,2.232694315100995,0.0,59.778,0.0,0.19096,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-08,2,1.7160420110024006,0.0,63.351,0.0,0.20628,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-09,0,0.4142449399694959,0.0,60.801,0.0,0.21908,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-10,1,1.1049251520911794,-2166.8615710489007,61.685,642548.101192921,0.20802,200000,267325.7120203029,67325.71202030289,1.3366285601015144
2021-04-11,2,1.5698184279663774,0.0,63.922,0.0,0.20445,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-12,2,1.9033541467612225,0.0,64.65,0.0,0.19651,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-13,2,1.6444698518290466,0.0,66.587,0.0,0.20278,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-14,2,1.9107362434461919,0.0,69.12,0.0,0.2002,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-15,2,1.7194474208745991,0.0,74.829,0.0,0.21575,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-16,2,2.0087243415920772,0.0,86.833,0.0,0.23657,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-17,2,2.742866859937841,0.0,93.96,0.0,0.2202,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-18,2,3.5351217087444176,0.0,119.841,0.0,0.20169,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-19,2,2.7045403839182183,0.0,109.129,0.0,0.1812,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-20,2,1.9264453436752222,0.0,108.138,0.0,0.19255,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-21,2,1.5986382087887583,0.0,96.846,0.0,0.1757,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-22,2,1.4446576547846408,0.0,89.828,0.0,0.16199,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-23,1,1.1964897268283505,-1593.9583608762198,86.096,862127.396896589,0.15918,200000,274466.87807599804,74466.87807599804,1.3723343903799903
2021-04-24,1,1.181654204864339,-1593.9583608762198,79.544,862127.396896589,0.14354,200000,250539.5904080744,50539.59040807441,1.252697952040372
2021-04-25,1,1.1408108695295005,-1593.9583608762198,79.596,862127.396896589,0.14111,200000,248527.50666838128,48527.50666838128,1.2426375333419064
2021-04-26,1,0.9193610065273222,-1593.9583608762198,90.206,862127.396896589,0.16438,200000,285501.10940306156,85501.10940306156,1.4275055470153077
2021-04-27,0,-0.0005969018210171246,0.0,94.117,0.0,0.2127,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-04-28,0,0.10442474962369899,0.0,91.795,0.0,0.19856,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-04-29,0,0.060207592970865316,0.0,89.448,0.0,0.19186,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-04-30,0,0.0423925272943904,0.0,96.965,0.0,0.20508,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-01,0,0.09485449873573727,0.0,102.2,0.0,0.21025,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-02,0,0.4097429838548877,0.0,106.817,0.0,0.20442,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-03,0,0.12767104852464692,0.0,107.046,0.0,0.21163,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-04,0,-0.052866850804094305,0.0,96.468,0.0,0.19301,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-05,0,0.48989211910446107,0.0,114.883,0.0,0.21168,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-06,0,0.09200354199633784,0.0,122.794,0.0,0.23355,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-07,0,-0.08538465419930807,0.0,117.784,0.0,0.22552,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-08,0,-0.5911339962768841,0.0,116.473,0.0,0.23446,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-09,0,-0.20976139499047314,0.0,119.599,0.0,0.23506,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-10,0,-0.23351411912943723,0.0,104.943,0.0,0.20761,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-11,0,0.4318725618593733,0.0,115.724,0.0,0.2195,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-12,0,0.34897057271242354,0.0,94.286,0.0,0.18052,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-13,0,0.35958372777672887,0.0,96.686,0.0,0.18542,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-14,0,-0.1597085315828192,0.0,100.862,0.0,0.20074,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-15,0,-0.14920816001811749,0.0,92.735,0.0,0.18546,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-16,0,0.2291626901905816,0.0,92.911,0.0,0.18295,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-17,0,0.05224492139361037,0.0,85.634,0.0,0.16912,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-18,0,-0.4419505865829665,0.0,87.421,0.0,0.17523,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-19,0,-0.6912428537503713,0.0,55.124,0.0,0.11079,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-20,0,-0.7337963710603836,0.0,71.705,0.0,0.14346,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-21,0,-0.2172257979593528,0.0,57.851,0.0,0.1138,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-22,-2,-1.3909038893233014,0.0,51.385,0.0,0.10459,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-23,-1,-1.0011081578018994,2796.916221686202,43.103,-1386013.79516372,0.08698,200000,241110.95980668074,41110.95980668074,1.2055547990334037
2021-05-24,-1,-1.060697373128778,2796.916221686202,54.04,-1386013.79516372,0.10935,200000,302705.9611210751,102705.96112107509,1.5135298056053754
2021-05-25,0,1.5446390970816921,0.0,56.599,0.0,0.10751,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-05-26,-2,-2.6057567695968107,0.0,62.5,0.0,0.13354,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-05-27,0,0.9307207576209409,0.0,62.947,0.0,0.12156,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-05-28,0,-0.9579611013155415,0.0,54.421,0.0,0.11085,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-05-29,0,-0.06586482853267109,0.0,50.092,0.0,0.09952,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-05-30,0,-0.9866439402689662,0.0,51.579,0.0,0.10546,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-05-31,-2,-1.3376632442804104,0.0,55.865,0.0,0.11584,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-06-01,-2,-2.4996677248485173,0.0,53.951,0.0,0.11807,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-06-02,-2,-1.5835350181524668,0.0,57.8,0.0,0.12325,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-06-03,-2,-2.549130372368944,0.0,61.321,0.0,0.13955,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-06-04,-2,-1.9029068239669915,0.0,56.25,0.0,0.12624,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-06-05,-1,-1.0670536588773907,2083.388529644243,55.635,-962941.9360867116,0.12037,200000,231818.64169351495,31818.641693514946,1.1590932084675747
2021-06-06,-1,-1.0990271501954119,2083.388529644243,56.7,-962941.9360867116,0.12362,200000,237167.01176986788,37167.01176986788,1.1858350588493394
2021-06-07,-1,-0.9579248408022696,2083.388529644243,51.08,-962941.9360867116,0.11112,200000,213421.59403218332,13421.594032183319,1.0671079701609165
2021-06-08,-1,-1.1894671494774318,2083.388529644243,48.735,-962941.9360867116,0.10809,200000,205618.33386382484,5618.333863824839,1.0280916693191242
2021-06-09,-2,-1.2402856462204024,0.0,51.297,0.0,0.115,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-10,0,-0.3938349065992437,0.0,50.561,0.0,0.10851,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-11,0,-0.4261127774012259,0.0,47.443,0.0,0.10228,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-12,0,-0.20197834778584015,0.0,46.25,0.0,0.09881,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-13,0,-0.5910833710709655,0.0,49.201,0.0,0.10765,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-14,0,-0.4258428873161207,0.0,50.735,0.0,0.11048,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-15,0,-0.029712845594942007,0.0,50.139,0.0,0.10735,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-16,0,0.13163182189161937,0.0,48.639,0.0,0.1041,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-17,0,0.3840893513672369,0.0,48.623,0.0,0.1035,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-18,0,0.7733801650390576,0.0,45.422,0.0,0.0963,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-19,2,1.4669221694047554,0.0,44.445,0.0,0.09304,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-20,0,0.6021385218863475,0.0,44.679,0.0,0.09567,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-21,-2,-1.617286418685072,0.0,32.046,0.0,0.07225,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-22,-2,-1.7812306904075197,0.0,30.115,0.0,0.06863,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-23,0,-0.5436856330478925,0.0,33.453,0.0,0.07368,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-24,-2,-1.5690851382499913,0.0,34.978,0.0,0.07898,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-25,0,-0.8063962163900551,0.0,31.229,0.0,0.06936,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-26,-1,-1.1707687450008766,3781.008485550839,31.167,-1682986.1677972437,0.07002,200000,235685.38293832602,35685.382938326016,1.17842691469163
2021-06-27,-2,-1.2225160603697933,0.0,31.961,0.0,0.07213,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-06-28,-2,-2.723152566393383,0.0,33.171,0.0,0.08006,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-06-29,-2,-2.483789855314963,0.0,35.148,0.0,0.08619,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-06-30,-2,-1.7213087724162428,0.0,36.648,0.0,0.08791,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-07-01,-2,-1.5663165055224118,0.0,34.097,0.0,0.08205,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-07-02,0,-0.5922358269804536,0.0,35.438,0.0,0.08151,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-07-03,0,-0.22837164442082006,0.0,36.348,0.0,0.0823,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-07-04,0,0.30297113746095,0.0,37.545,0.0,0.083,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-07-05,0,0.2832041453796074,0.0,35.916,0.0,0.07964,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-07-06,0,0.5868692241581733,0.0,36.88,0.0,0.08083,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-07-07,0,0.5717520340093997,0.0,36.998,0.0,0.08135,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-07-08,0,0.6354615885919139,0.0,34.018,0.0,0.07484,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-07-09,1,1.1856958175384462,-3406.505782644789,34.674,1574266.0470135335,0.07503,200000,236234.36301485082,36234.363014850824,1.181171815074254
2021-07-10,2,1.473320039150138,0.0,34.062,0.0,0.07295,200000,237424.05485366035,37424.054853660346,1.1871202742683018
2021-07-11,1,1.112349587126034,-3470.8074562708,34.203,1605301.2498557155,0.07395,200000,237424.05485366035,37424.054853660346,1.1871202742683018
2021-07-12,2,1.3825442555204936,0.0,33.747,0.0,0.07179,200000,239308.8173532892,39308.817353289196,1.1965440867664459
2021-07-13,2,1.860804262291258,0.0,33.463,0.0,0.06916,200000,239308.8173532892,39308.817353289196,1.1965440867664459
2021-07-14,0,0.6637718918240657,0.0,32.839,0.0,0.07127,200000,239308.8173532892,39308.817353289196,1.1965440867664459
2021-07-15,0,0.8803600131274417,0.0,31.406,0.0,0.06734,200000,239308.8173532892,39308.817353289196,1.1965440867664459
2021-07-16,2,1.3919507404647955,0.0,29.665,0.0,0.06174,200000,239308.8173532892,39308.817353289196,1.1965440867664459
2021-07-17,1,1.0686195608962754,-4043.8814652960427,29.589,1923704.3195602025,0.0622,200000,239308.8173532892,39308.817353289196,1.1965440867664459
2021-07-18,1,0.7448608316141089,-4043.8814652960427,29.733,1923704.3195602025,0.06325,200000,241911.02581983004,41911.02581983004,1.2095551290991502
2021-07-19,1,1.0120886242976366,-4043.8814652960427,27.702,1923704.3195602025,0.05811,200000,223810.06236127438,23810.06236127438,1.119050311806372
2021-07-20,2,1.3457844343802448,0.0,25.845,0.0,0.0534,200000,241097.1231593506,41097.123159350595,1.205485615796753
2021-07-21,0,0.8842553217526461,0.0,27.907,0.0,0.05862,200000,241097.1231593506,41097.123159350595,1.205485615796753
2021-07-22,0,0.039963056678995114,0.0,28.93,0.0,0.06207,200000,241097.1231593506,41097.123159350595,1.205485615796753
2021-07-23,0,0.19249719668990703,0.0,29.568,0.0,0.06305,200000,241097.1231593506,41097.123159350595,1.205485615796753
2021-07-24,0,0.7547508637555809,0.0,30.712,0.0,0.06458,200000,241097.1231593506,41097.123159350595,1.205485615796753
2021-07-25,-2,-3.422714848976474,0.0,30.759,0.0,0.0742,200000,241097.1231593506,41097.123159350595,1.205485615796753
2021-07-26,-2,-1.7275918287128311,0.0,32.451,0.0,0.07424,200000,241097.1231593506,41097.123159350595,1.205485615796753
2021-07-27,-1,-1.1548009724274386,3538.053580056213,34.072,-1576210.2717007753,0.07648,200000,241097.1231593506,41097.123159350595,1.205485615796753
2021-07-28,0,0.014592890911204182,0.0,34.555,0.0,0.0742,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-07-29,0,-0.09032888664512681,0.0,35.231,0.0,0.07592,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-07-30,2,2.4422797033098833,0.0,41.66,0.0,0.08048,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-07-31,2,2.7981623479456323,0.0,45.81,0.0,0.08365,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-01,2,1.8134258624207313,0.0,42.102,0.0,0.07955,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-02,2,1.6764641770844353,0.0,43.389,0.0,0.08158,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-03,2,1.333162877474918,0.0,41.473,0.0,0.07885,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-04,2,1.4758179250874526,0.0,43.64,0.0,0.08121,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-05,0,0.6609867578458151,0.0,43.891,0.0,0.08607,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-06,0,0.02502132504655522,0.0,44.473,0.0,0.09123,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-07,0,0.4284568577967705,0.0,46.954,0.0,0.09321,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-08,0,0.7379402259513943,0.0,45.051,0.0,0.08709,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-09,0,0.42741549989513977,0.0,46.501,0.0,0.09169,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-10,0,-0.37535847019914576,0.0,46.681,0.0,0.09771,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-11,0,-0.6778658057227863,0.0,48.741,0.0,0.10444,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-12,0,-0.0634300291513231,0.0,48.611,0.0,0.09914,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-13,0,0.7883980227231983,0.0,55.424,0.0,0.10577,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-14,0,0.017136897412327965,0.0,55.809,0.0,0.11165,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-15,0,0.8612551005100846,0.0,58.913,0.0,0.1115,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-16,0,0.8008604339970306,0.0,56.34,0.0,0.10664,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-17,0,0.4370010252930226,0.0,51.863,0.0,0.09954,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-18,0,0.7153526860676782,0.0,51.556,0.0,0.09745,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-19,0,0.2934580214836546,0.0,54.334,0.0,0.10442,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-20,0,0.5379939425606027,0.0,56.542,0.0,0.108,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-21,0,0.26077755971688044,0.0,55.368,0.0,0.10701,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-22,0,-0.22996076608976643,0.0,55.495,0.0,0.1095,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-23,0,0.8495458144916382,0.0,60.763,0.0,0.11526,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-24,0,0.42427807424611075,0.0,55.528,0.0,0.10724,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-25,0,-0.60064095673342,0.0,56.304,0.0,0.11288,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-26,-2,-1.2910066517621208,0.0,51.39,0.0,0.10571,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-27,0,-0.8768330908206775,0.0,55.52,0.0,0.11266,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-28,-2,-1.3572927708237352,0.0,54.51,0.0,0.11336,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-29,0,-0.5853575822410992,0.0,54.45,0.0,0.10997,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-30,-2,-1.3160800714226502,0.0,51.58,0.0,0.10716,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-08-31,-2,-1.4112114924434658,0.0,52.09,0.0,0.108,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-09-01,-2,-1.491783639445776,0.0,55.19,0.0,0.11516,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-09-02,0,-0.9935922759798547,0.0,55.41,0.0,0.11388,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-09-03,-2,-1.2538906796123925,0.0,57.27,0.0,0.1194,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-09-04,-2,-1.3762166040889336,0.0,57.95,0.0,0.12219,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-09-05,0,-0.22618177126455266,0.0,65.78,0.0,0.13274,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-09-06,0,-0.6429726520250928,0.0,63.62,0.0,0.13082,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-09-07,0,-0.40263463838467406,0.0,49.84,0.0,0.10186,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-09-08,-1,-1.119794064945385,2399.211272493953,49.14,-1140757.0578650492,0.10335,200000,235794.4838607057,35794.48386070569,1.1789724193035285
2021-09-09,-2,-1.4642612733004166,0.0,50.62,0.0,0.10818,200000,237753.5077669028,37753.507766902796,1.188767538834514
2021-09-10,-2,-2.128963000287847,0.0,48.09,0.0,0.10638,200000,237753.5077669028,37753.507766902796,1.188767538834514
2021-09-11,-2,-1.552208879998012,0.0,49.03,0.0,0.10696,200000,237753.5077669028,37753.507766902796,1.188767538834514
2021-09-12,-2,-1.3751400800811024,0.0,51.56,0.0,0.11178,200000,237753.5077669028,37753.507766902796,1.188767538834514
2021-09-13,0,-0.5962580144907029,0.0,48.43,0.0,0.10256,200000,237753.5077669028,37753.507766902796,1.188767538834514
2021-09-14,0,0.5211029594497883,0.0,51.83,0.0,0.10679,200000,237753.5077669028,37753.507766902796,1.188767538834514
2021-09-15,0,-0.3304134249020171,0.0,52.79,0.0,0.11123,200000,237753.5077669028,37753.507766902796,1.188767538834514
2021-09-16,-2,-1.8969249098875165,0.0,50.62,0.0,0.11191,200000,237753.5077669028,37753.507766902796,1.188767538834514
2021-09-17,-2,-1.6130962386647634,0.0,48.77,0.0,0.10767,200000,237753.5077669028,37753.507766902796,1.188767538834514
2021-09-18,-1,-1.115248249403101,2394.295143674751,49.65,-1097458.9538723356,0.10832,200000,237753.5077669028,37753.507766902796,1.188767538834514
2021-09-19,-1,-0.22130558944361856,2394.295143674751,48.16,-1097458.9538723356,0.10252,200000,227820.74607036787,27820.746070367866,1.1391037303518394
2021-09-20,0,0.37607869362754553,0.0,41.57,0.0,0.08708,200000,233789.38434754638,33789.38434754638,1.168946921737732
2021-09-21,0,-0.5493965874206796,0.0,37.49,0.0,0.08071,200000,233789.38434754638,33789.38434754638,1.168946921737732
2021-09-22,0,-0.3106433974492474,0.0,42.93,0.0,0.09197,200000,233789.38434754638,33789.38434754638,1.168946921737732
2021-09-23,0,0.12064451428329648,0.0,43.9,0.0,0.09304,200000,233789.38434754638,33789.38434754638,1.168946921737732
2021-09-24,0,-0.16393120207669878,0.0,39.74,0.0,0.08492,200000,233789.38434754638,33789.38434754638,1.168946921737732
2021-09-25,0,-0.3786126209692003,0.0,39.01,0.0,0.08402,200000,233789.38434754638,33789.38434754638,1.168946921737732
2021-09-26,0,-0.3596687001888599,0.0,38.72,0.0,0.08351,200000,233789.38434754638,33789.38434754638,1.168946921737732
2021-09-27,0,0.6083984422754962,0.0,37.45,0.0,0.07937,200000,233789.38434754638,33789.38434754638,1.168946921737732
2021-09-28,1,1.1794240857202907,-3253.400839793298,35.93,1552180.2174183135,0.07531,200000,233789.38434754638,33789.38434754638,1.168946921737732
2021-09-29,0,-1.6739839352685093,0.0,37.08,0.0,0.08253,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-09-30,0,-0.8775605773316122,0.0,39.25,0.0,0.08577,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-10-01,-2,-1.7414257834304903,0.0,42.37,0.0,0.09464,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-10-02,-2,-2.148870248299436,0.0,42.33,0.0,0.0964,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-10-03,-2,-1.358450600319279,0.0,44.47,0.0,0.09962,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-10-04,-2,-1.4848436482108307,0.0,43.01,0.0,0.09699,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-10-05,0,-0.5142746322070585,0.0,46.81,0.0,0.10311,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-10-06,0,0.7505907167582593,0.0,46.32,0.0,0.09872,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-10-07,0,0.6163252975100556,0.0,46.08,0.0,0.09837,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-10-08,0,0.5640888352506906,0.0,46.82,0.0,0.09996,200000,226324.05414354842,26324.05414354842,1.131620270717742
2021-10-09,0,0.9719153884223666,0.0,48.74,0.0,0.10296,200000,226324.05414354842,26324.05414354842,1.131620270717742
