date,statusList,zscore,MATICUSDT_position,MATICUSDT_price,ONEUSDT_position,ONEUSDT_price,init,total_asset,pnl,return
2021-02-23,2,1.620203166824745,0.0,0.13672,0.0,0.02051,200000,101645.26823733546,-98354.73176266454,0.5082263411866773
2021-02-24,2,1.663705365680463,0.0,0.1602,0.0,0.02296,200000,101645.26823733546,-98354.73176266454,0.5082263411866773
2021-02-25,2,1.6688952672717368,0.0,0.17564,0.0,0.02416,200000,101645.26823733546,-98354.73176266454,0.5082263411866773
2021-02-26,1,1.0685932381882992,-266981.6879526567,0.19036,1777636.7302786894,0.02859,200000,101645.26823733546,-98354.73176266454,0.5082263411866773
2021-02-27,2,1.6773999126360022,0.0,0.1971,0.0,0.02574,200000,108510.98949543062,-91489.01050456938,0.5425549474771532
2021-02-28,2,2.441673388417421,0.0,0.2329,0.0,0.02414,200000,108510.98949543062,-91489.01050456938,0.5425549474771532
2021-03-01,2,1.5791507726254579,0.0,0.2501,0.0,0.02913,200000,108510.98949543062,-91489.01050456938,0.5425549474771532
2021-03-02,1,1.1902547281125149,-233216.53519478726,0.23264,1882564.0092892197,0.02882,200000,108510.98949543062,-91489.01050456938,0.5425549474771532
2021-03-03,1,0.8176252791655232,-233216.53519478726,0.22302,1882564.0092892197,0.02998,200000,108451.22067763226,-91548.77932236774,0.5422561033881612
2021-03-04,0,0.09156698189531606,0.0,0.19877,0.0,0.03257,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-05,0,-0.08933363966197043,0.0,0.21233,0.0,0.03619,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-06,0,-0.3222824833689092,0.0,0.21215,0.0,0.03766,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-07,0,-0.35532625094437403,0.0,0.21235,0.0,0.03705,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-08,0,-0.26847717267575855,0.0,0.21746,0.0,0.03623,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-09,0,0.44505219349927805,0.0,0.299,0.0,0.04191,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-10,0,0.2236635262338556,0.0,0.28678,0.0,0.0413,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-11,2,2.1044097372331025,0.0,0.40884,0.0,0.04211,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-12,0,0.019067037858311174,0.0,0.41354,0.0,0.05866,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-13,0,0.7047552156487996,0.0,0.42474,0.0,0.05312,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-14,-2,-1.8627153187028473,0.0,0.38043,0.0,0.0812,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-15,-2,-1.7413699741509618,0.0,0.3911,0.0,0.08642,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-16,-2,-1.5964250139839733,0.0,0.37275,0.0,0.08425,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-17,-1,-1.1764062653052476,116704.0872402742,0.40081,-568983.8852545226,0.08221,200000,93552.3304135486,-106447.6695864514,0.467761652067743
2021-03-18,-2,-1.4908296831969603,0.0,0.38919,0.0,0.09517,200000,102282.4630601792,-97717.5369398208,0.511412315300896
2021-03-19,-2,-1.5972318246360255,0.0,0.40991,0.0,0.11644,200000,102282.4630601792,-97717.5369398208,0.511412315300896
2021-03-20,-2,-1.544513706966298,0.0,0.38276,0.0,0.11328,200000,102282.4630601792,-97717.5369398208,0.511412315300896
2021-03-21,-2,-1.9437627336261551,0.0,0.38016,0.0,0.17651,200000,102282.4630601792,-97717.5369398208,0.511412315300896
2021-03-22,-2,-1.676799383237986,0.0,0.34594,0.0,0.15511,200000,102282.4630601792,-97717.5369398208,0.511412315300896
2021-03-23,-2,-1.5448702032692856,0.0,0.32987,0.0,0.15772,200000,102282.4630601792,-97717.5369398208,0.511412315300896
2021-03-24,-2,-1.5569639326005829,0.0,0.32213,0.0,0.19799,200000,102282.4630601792,-97717.5369398208,0.511412315300896
2021-03-25,-2,-1.3636946329232347,0.0,0.30078,0.0,0.17853,200000,102282.4630601792,-97717.5369398208,0.511412315300896
2021-03-26,-1,-1.1616500148716122,151898.63232175837,0.33668,-282610.69590014144,0.18096,200000,102282.4630601792,-97717.5369398208,0.511412315300896
2021-03-27,-1,-0.9937271556336698,151898.63232175837,0.33195,-282610.69590014144,0.16448,200000,96906.55826086295,-103093.44173913705,0.4845327913043147
2021-03-28,-1,-1.0113553211749948,151898.63232175837,0.34624,-282610.69590014144,0.20116,200000,109443.35004235807,-90556.64995764193,0.5472167502117904
2021-03-29,-1,-0.8345562820091676,151898.63232175837,0.38456,-282610.69590014144,0.19846,200000,114501.05675399747,-85498.94324600253,0.5725052837699873
2021-03-30,-1,-0.7453256235839523,151898.63232175837,0.37122,-282610.69590014144,0.18989,200000,110052.755334961,-89947.244665039,0.550263776674805
2021-03-31,-1,-0.6775979174189914,151898.63232175837,0.35995,-282610.69590014144,0.17622,200000,104477.56953573985,-95522.43046426015,0.5223878476786993
2021-04-01,-1,-0.6048611480139657,151898.63232175837,0.36343,-282610.69590014144,0.17699,200000,105223.78701206268,-94776.21298793732,0.5261189350603134
2021-04-02,-1,-0.4279909921241584,151898.63232175837,0.38249,-282610.69590014144,0.16906,200000,105877.87212562727,-94122.12787437273,0.5293893606281364
2021-04-03,-1,-0.3021717015104425,151898.63232175837,0.35134,-282610.69590014144,0.15166,200000,96228.80362014203,-103771.19637985797,0.48114401810071017
2021-04-04,-1,-0.26044450583183876,151898.63232175837,0.36072,-282610.69590014144,0.15868,200000,99637.53987653911,-100362.46012346089,0.4981876993826956
2021-04-05,0,-0.03061467085356616,0.0,0.37011,0.0,0.15433,200000,89678.56894984204,-110321.43105015796,0.44839284474921015
2021-04-06,0,0.4215535218346612,0.0,0.37426,0.0,0.14504,200000,89678.56894984204,-110321.43105015796,0.44839284474921015
2021-04-07,0,-0.06859000649522681,0.0,0.33755,0.0,0.15477,200000,89678.56894984204,-110321.43105015796,0.44839284474921015
2021-04-08,0,0.1686709476149298,0.0,0.3559,0.0,0.16085,200000,89678.56894984204,-110321.43105015796,0.44839284474921015
2021-04-09,0,0.9487570131479229,0.0,0.36713,0.0,0.15741,200000,89678.56894984204,-110321.43105015796,0.44839284474921015
2021-04-10,1,1.0633461867986675,-125336.9237593879,0.35775,298351.7497832259,0.15029,200000,89678.56894984204,-110321.43105015796,0.44839284474921015
2021-04-11,2,1.679252156290497,0.0,0.3692,0.0,0.14247,200000,93446.78741019184,-106553.21258980816,0.46723393705095917
2021-04-12,0,0.8870492084825944,0.0,0.35732,0.0,0.14936,200000,93446.78741019184,-106553.21258980816,0.46723393705095917
2021-04-13,2,2.2233434585280545,0.0,0.42281,0.0,0.14724,200000,93446.78741019184,-106553.21258980816,0.46723393705095917
2021-04-14,2,1.6949767042026407,0.0,0.41376,0.0,0.14964,200000,93446.78741019184,-106553.21258980816,0.46723393705095917
2021-04-15,2,1.7621529000482443,0.0,0.43962,0.0,0.1538,200000,93446.78741019184,-106553.21258980816,0.46723393705095917
2021-04-16,2,2.0693487436337765,0.0,0.43532,0.0,0.14116,200000,93446.78741019184,-106553.21258980816,0.46723393705095917
2021-04-17,1,1.1815564478515377,-116270.73212665404,0.40185,325871.06782742304,0.14338,200000,93446.78741019184,-106553.21258980816,0.46723393705095917
2021-04-18,1,1.1571228063676928,-116270.73212665404,0.36329,325871.06782742304,0.12835,200000,84065.5458299419,-115934.4541700581,0.4203277291497095
2021-04-19,1,0.9992121629179904,-116270.73212665404,0.3254,325871.06782742304,0.11587,200000,75593.17686317673,-124406.82313682327,0.3779658843158836
2021-04-20,1,1.0737120402739768,-116270.73212665404,0.34227,325871.06782742304,0.11962,200000,78776.68061850623,-121223.31938149377,0.3938834030925311
2021-04-21,2,1.7309045389113575,0.0,0.35664,0.0,0.11453,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-04-22,2,2.0993314279235804,0.0,0.34929,0.0,0.10434,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-04-23,2,2.287615956453325,0.0,0.3815,0.0,0.10626,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-04-24,2,1.910504527936907,0.0,0.35421,0.0,0.09929,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-04-25,2,2.380071204417085,0.0,0.38426,0.0,0.09564,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-04-26,2,1.884244056039656,0.0,0.53696,0.0,0.13624,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-04-27,2,3.329976857278799,0.0,0.8284,0.0,0.14192,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-04-28,2,2.579795705547002,0.0,0.777,0.0,0.13256,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-04-29,2,2.619195808193537,0.0,0.89196,0.0,0.13236,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-04-30,2,1.3501773418473735,0.0,0.82066,0.0,0.15268,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-05-01,2,1.2180546852751195,0.0,0.78531,0.0,0.1459,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-05-02,2,1.4113783985514732,0.0,0.82132,0.0,0.14035,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-05-03,1,1.1175870426074221,-61392.24473312634,0.79482,345236.90362801385,0.14134,200000,97591.56791756695,-102408.43208243305,0.4879578395878348
2021-05-04,1,1.0927300242201,-61392.24473312634,0.70375,345236.90362801385,0.12244,200000,85475.59871115167,-114524.40128884833,0.42737799355575834
2021-05-05,2,1.2717396878526674,0.0,0.80978,0.0,0.1309,200000,102114.269172651,-97885.730827349,0.510571345863255
2021-05-06,1,1.0089008106708877,-67069.24649439809,0.76126,400416.7091704611,0.12751,200000,102114.269172651,-97885.730827349,0.510571345863255
2021-05-07,1,0.7770550508690658,-67069.24649439809,0.75002,400416.7091704611,0.1301,200000,102397.49011880544,-97602.50988119456,0.5119874505940272
2021-05-08,2,1.3158983684918109,0.0,0.84888,0.0,0.12732,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-09,2,1.6690337292371524,0.0,0.96945,0.0,0.13121,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-10,2,1.397982172220872,0.0,0.8747,0.0,0.12173,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-11,2,2.1099376681103243,0.0,1.06343,0.0,0.12458,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-12,2,2.49106228278816,0.0,1.05098,0.0,0.10663,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-13,2,2.040707717643097,0.0,1.05366,0.0,0.10902,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-14,2,2.878335614623311,0.0,1.47376,0.0,0.11548,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-15,2,1.4335326450574455,0.0,1.59501,0.0,0.15842,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-16,2,1.876934207119084,0.0,1.72443,0.0,0.14886,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-17,2,2.0331425407941905,0.0,1.72678,0.0,0.13448,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-18,2,2.0491674743248707,0.0,2.44124,0.0,0.17543,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-19,2,2.036350993899302,0.0,1.61982,0.0,0.10765,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-20,2,1.776240280695573,0.0,1.83289,0.0,0.12139,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-21,2,1.3553918337556605,0.0,1.4835,0.0,0.10445,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-22,0,0.9994498137456062,0.0,1.1907,0.0,0.08932,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-23,0,0.9022568336483088,0.0,1.0731,0.0,0.08059,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-24,2,1.559406228603102,0.0,1.74861,0.0,0.1081,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-25,2,1.93574977990599,0.0,1.93463,0.0,0.10431,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-26,2,1.9385103311239154,0.0,2.20646,0.0,0.1124,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-27,2,1.690345996054837,0.0,2.03704,0.0,0.10503,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-28,2,1.6741208121860078,0.0,1.81759,0.0,0.09049,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-29,2,1.593838942474977,0.0,1.69553,0.0,0.08284,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-30,2,1.3820240394966774,0.0,1.86437,0.0,0.09285,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-05-31,0,0.8785233156077925,0.0,1.87126,0.0,0.10145,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-01,0,0.8728295341499956,0.0,1.82485,0.0,0.09739,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-02,0,0.5096653901155078,0.0,1.7996,0.0,0.10153,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-03,0,0.1024549397169555,0.0,1.82434,0.0,0.10999,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-04,0,-0.010552650087566486,0.0,1.63024,0.0,0.09845,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-05,0,-0.12249215226495935,0.0,1.52665,0.0,0.09238,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-06,0,-0.24665011877088064,0.0,1.58189,0.0,0.09625,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-07,0,0.04013706396645866,0.0,1.48478,0.0,0.08596,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-08,0,-0.025394472255542144,0.0,1.47931,0.0,0.08582,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-09,0,-0.4551884118398389,0.0,1.49033,0.0,0.09094,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-10,0,-0.49443033379458107,0.0,1.36286,0.0,0.08271,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-11,0,-0.935001355306498,0.0,1.2507,0.0,0.07858,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-12,0,-0.2468084872073095,0.0,1.33727,0.0,0.07669,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-13,0,-0.045930602893847046,0.0,1.46641,0.0,0.08228,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-14,0,0.48469820531539676,0.0,1.54737,0.0,0.08323,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-15,1,1.104045459949862,-33176.23956984569,1.62868,645869.9242483418,0.08366,200000,108066.95572523255,-91933.04427476745,0.5403347786261627
2021-06-16,1,0.3794389136162398,-33176.23956984569,1.4786,645869.9242483418,0.08053,200000,101066.29282769281,-98933.70717230719,0.5053314641384641
2021-06-17,1,0.7827900876600976,-33176.23956984569,1.50324,645869.9242483418,0.07998,200000,101528.5269123572,-98471.4730876428,0.507642634561786
2021-06-18,1,0.8651069731251277,-33176.23956984569,1.38,645869.9242483418,0.07382,200000,93461.32841439964,-106538.67158560036,0.46730664207199824
2021-06-19,2,1.2491006513210003,0.0,1.35812,0.0,0.0716,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-20,2,1.3966828090627672,0.0,1.39814,0.0,0.07271,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-21,2,1.4572017514436868,0.0,1.09807,0.0,0.05663,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-22,2,2.1649801264101067,0.0,1.07596,0.0,0.05179,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-23,2,1.315923138465403,0.0,1.17646,0.0,0.05931,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-24,2,1.2236696422511173,0.0,1.20227,0.0,0.06043,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-25,0,0.36190012191425763,0.0,1.03904,0.0,0.05533,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-26,0,-0.06322242355469927,0.0,1.07699,0.0,0.05885,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-27,-2,-1.3879413204912392,0.0,1.11376,0.0,0.06751,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-28,0,-0.882147720426884,0.0,1.12095,0.0,0.06531,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-29,0,-0.5125913680640698,0.0,1.17193,0.0,0.06598,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-06-30,0,-0.87113787942033,0.0,1.16878,0.0,0.06714,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-07-01,-2,-1.4069971811144486,0.0,1.07275,0.0,0.06328,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-07-02,0,-0.8479725979992195,0.0,1.10263,0.0,0.06271,200000,106879.9836336501,-93120.0163663499,0.5343999181682505
2021-07-03,-1,-1.0327685943678635,47798.77982220805,1.11802,-828527.0049120163,0.0645,200000,106879.98363365009,-93120.01636634991,0.5343999181682504
2021-07-04,-1,-1.0709057164853684,47798.77982220805,1.14733,-828527.0049120163,0.06678,200000,110170.00744143841,-89829.99255856159,0.5508500372071921
2021-07-05,-1,-0.755415421362033,47798.77982220805,1.10063,-828527.0049120163,0.06307,200000,104863.96923551772,-95136.03076448228,0.5243198461775886
2021-07-06,-2,-1.9505281043228404,0.0,1.13028,0.0,0.07216,200000,112640.48745065587,-87359.51254934413,0.5632024372532793
2021-07-07,-2,-2.710946552097299,0.0,1.128,0.0,0.08422,200000,112640.48745065587,-87359.51254934413,0.5632024372532793
2021-07-08,-2,-2.393333300902567,0.0,1.04172,0.0,0.08126,200000,112640.48745065587,-87359.51254934413,0.5632024372532793
2021-07-09,-2,-2.326134358139352,0.0,1.052,0.0,0.0895,200000,112640.48745065587,-87359.51254934413,0.5632024372532793
2021-07-10,-2,-1.7338011300356775,0.0,1.0302,0.0,0.08231,200000,112640.48745065587,-87359.51254934413,0.5632024372532793
2021-07-11,-2,-1.4742345681338531,0.0,1.04231,0.0,0.08208,200000,112640.48745065587,-87359.51254934413,0.5632024372532793
2021-07-12,-2,-1.3653675524707074,0.0,0.99456,0.0,0.0786,200000,112640.48745065587,-87359.51254934413,0.5632024372532793
2021-07-13,-2,-1.6269535668822137,0.0,0.94572,0.0,0.08244,200000,112640.48745065587,-87359.51254934413,0.5632024372532793
2021-07-14,-2,-1.4173672095025125,0.0,0.92959,0.0,0.07969,200000,112640.48745065587,-87359.51254934413,0.5632024372532793
2021-07-15,-1,-1.1866769228174576,64063.61257758004,0.87913,-765845.0329797108,0.07354,200000,112640.48745065587,-87359.51254934413,0.5632024372532793
2021-07-16,-1,-1.0327404276385292,64063.61257758004,0.81149,-765845.0329797108,0.06715,200000,103413.47493516802,-96586.52506483198,0.5170673746758401
2021-07-17,-1,-0.9204544948072763,64063.61257758004,0.80126,-765845.0329797108,0.06607,200000,101930.99154288127,-98069.00845711873,0.5096549577144063
2021-07-18,-1,-0.7665101449902472,64063.61257758004,0.7937,-765845.0329797108,0.06449,200000,100236.63547968684,-99763.36452031316,0.5011831773984342
2021-07-19,-1,-0.6731170317734856,64063.61257758004,0.73285,-765845.0329797108,0.05936,200000,92409.57963515517,-107590.42036484483,0.46204789817577585
2021-07-20,-1,-0.6951568061621178,64063.61257758004,0.68892,-765845.0329797108,0.05692,200000,87726.60325415159,-112273.39674584841,0.4386330162707579
2021-07-21,0,0.1732259626786543,0.0,0.88833,0.0,0.06378,200000,104576.45469306016,-95423.54530693984,0.5228822734653008
2021-07-22,0,0.15743108918883805,0.0,0.88062,0.0,0.06445,200000,104576.45469306016,-95423.54530693984,0.5228822734653008
2021-07-23,0,0.23205797360647953,0.0,0.94856,0.0,0.06992,200000,104576.45469306016,-95423.54530693984,0.5228822734653008
2021-07-24,0,0.06913207927697165,0.0,0.94834,0.0,0.07261,200000,104576.45469306016,-95423.54530693984,0.5228822734653008
2021-07-25,0,0.2118351971143557,0.0,0.9391,0.0,0.07256,200000,104576.45469306016,-95423.54530693984,0.5228822734653008
2021-07-26,2,1.7224658591014634,0.0,1.01403,0.0,0.0727,200000,104576.45469306016,-95423.54530693984,0.5228822734653008
2021-07-27,2,1.5177783698066196,0.0,1.04,0.0,0.07501,200000,104576.45469306016,-95423.54530693984,0.5228822734653008
2021-07-28,2,1.6625595010697511,0.0,1.01803,0.0,0.07191,200000,104576.45469306016,-95423.54530693984,0.5228822734653008
2021-07-29,2,1.261606774054195,0.0,1.02794,0.0,0.07378,200000,104576.45469306016,-95423.54530693984,0.5228822734653008
2021-07-30,1,1.1601479833872073,-49053.17073646052,1.06595,684400.8814990849,0.0764,200000,104576.45469306016,-95423.54530693984,0.5228822734653008
2021-07-31,1,0.9033972586829142,-49053.17073646052,1.08246,684400.8814990849,0.07846,200000,106796.18835780724,-93203.81164219276,0.5339809417890362
2021-08-01,1,0.8229274215639297,-49053.17073646052,1.04943,684400.8814990849,0.07609,200000,103553.93203922914,-96446.06796077086,0.5177696601961457
2021-08-02,1,0.43702954798785654,-49053.17073646052,1.0454,684400.8814990849,0.0774,200000,104252.812915925,-95747.187084075,0.5212640645796249
2021-08-03,1,0.7861125868330178,-49053.17073646052,1.02249,684400.8814990849,0.07374,200000,100624.09754806603,-99375.90245193397,0.5031204877403301
2021-08-04,1,0.2509733356655902,-49053.17073646052,1.05387,684400.8814990849,0.07803,200000,105099.46582740726,-94900.53417259274,0.5254973291370363
2021-08-05,1,0.4254784391643042,-49053.17073646052,1.06558,684400.8814990849,0.07784,200000,105543.84228924637,-94456.15771075363,0.5277192114462319
2021-08-06,0,-0.17359713883375677,0.0,1.08093,0.0,0.08091,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-07,0,0.6582381161426671,0.0,1.16618,0.0,0.08388,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-08,0,-0.5900815796530099,0.0,1.08129,0.0,0.08121,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-09,-2,-3.2070750256169434,0.0,1.12629,0.0,0.09345,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-10,-2,-1.6416603207837186,0.0,1.15611,0.0,0.09113,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-11,0,0.9375578082987059,0.0,1.37115,0.0,0.09767,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-12,2,1.266498211684227,0.0,1.32175,0.0,0.09257,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-13,2,2.5274613864504345,0.0,1.51075,0.0,0.09821,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-14,2,1.3769307991676418,0.0,1.4416,0.0,0.09792,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-15,0,-0.337302096414064,0.0,1.46666,0.0,0.10834,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-16,0,-0.11350820676525891,0.0,1.41963,0.0,0.10377,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-17,0,0.560438657713619,0.0,1.34998,0.0,0.09549,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-18,0,-0.07125216379996287,0.0,1.33364,0.0,0.09737,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-19,1,1.0992348271617278,-34757.03922829788,1.47056,505511.9336125579,0.10111,200000,102224.62321513146,-97775.37678486854,0.5111231160756573
2021-08-20,1,0.2799507620233465,-34757.03922829788,1.54956,505511.9336125579,0.11084,200000,109889.06042821717,-90110.93957178283,0.5494453021410859
2021-08-21,1,1.0256269440390855,-34757.03922829788,1.58324,505511.9336125579,0.10871,200000,109982.9370908315,-90017.0629091685,0.5499146854541574
2021-08-22,1,0.25829456761028485,-34757.03922829788,1.62299,505511.9336125579,0.11564,200000,114867.72710009138,-85132.27289990862,0.5743386355004569
2021-08-23,1,0.268521279231731,-34757.03922829788,1.62482,505511.9336125579,0.11563,200000,114926.27736254303,-85073.72263745697,0.5746313868127151
2021-08-24,0,-0.07386589516118981,0.0,1.47371,0.0,0.10663,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-08-25,0,0.07962089335248869,0.0,1.52737,0.0,0.10954,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-08-26,0,-0.08054962236874488,0.0,1.372,0.0,0.09903,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-08-27,0,0.6795192667897805,0.0,1.518,0.0,0.10525,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-08-28,0,0.7607735354592826,0.0,1.458,0.0,0.10028,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-08-29,0,-0.16264249189504768,0.0,1.418,0.0,0.10123,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-08-30,-2,-3.475025500384136,0.0,1.319,0.0,0.11541,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-08-31,-2,-2.7043508953325066,0.0,1.336,0.0,0.11858,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-01,-2,-1.6954805692780757,0.0,1.47,0.0,0.12259,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-02,-2,-1.4374646721724924,0.0,1.445,0.0,0.11931,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-03,-2,-1.4178642635670005,0.0,1.457,0.0,0.1219,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-04,0,0.46003915002623186,0.0,1.739,0.0,0.12422,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-05,0,-0.6982920783867312,0.0,1.68,0.0,0.13243,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-06,0,-0.6892626523607687,0.0,1.643,0.0,0.13021,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-07,-2,-1.5915043683495038,0.0,1.362,0.0,0.11971,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-08,-2,-2.533750644795359,0.0,1.334,0.0,0.14202,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-09,-2,-2.9697730969285203,0.0,1.367,0.0,0.20086,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-10,-2,-2.131346012113091,0.0,1.304,0.0,0.17201,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-11,-2,-1.8998763026348102,0.0,1.316,0.0,0.1792,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-12,-2,-2.011672893778153,0.0,1.328,0.0,0.21665,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-13,-2,-1.5591096560688584,0.0,1.248,0.0,0.18428,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-14,-1,-1.1256759293074814,37763.157061896534,1.318,-289236.63997896115,0.17208,200000,99543.68201515927,-100456.31798484073,0.4977184100757963
2021-09-15,-1,-0.847041637059187,37763.157061896534,1.416,-289236.63997896115,0.17264,200000,103406.44392561333,-96593.55607438667,0.5170322196280667
2021-09-16,-1,-0.6774748353903279,37763.157061896534,1.384,-289236.63997896115,0.16357,200000,99574.64657502348,-100425.35342497652,0.4978732328751174
