date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,LINKUSDT_position,LINKUSDT_price,init,total_asset,pnl,return
2021-03-05,-2,-1.3048067532077359,0.0,205.7,0.0,27.8343,200000,170786.97972895994,-29213.020271040063,0.8539348986447997
2021-03-06,-2,-1.4010384926552595,0.0,208.61,0.0,28.1479,200000,170786.97972895994,-29213.020271040063,0.8539348986447997
2021-03-07,-1,-1.1470383273116658,397.56734421751463,214.79,-2986.496434973349,28.5932,200000,170786.97972895994,-29213.020271040063,0.8539348986447997
2021-03-08,-2,-1.9589302535244453,0.0,218.23,0.0,31.8469,200000,179136.51151532447,-20863.48848467553,0.8956825575766223
2021-03-09,0,-0.5475983456025524,0.0,244.2,0.0,31.4914,200000,179136.51151532447,-20863.48848467553,0.8956825575766223
2021-03-10,0,-0.3643125337365684,0.0,234.41,0.0,29.9036,200000,179136.51151532447,-20863.48848467553,0.8956825575766223
2021-03-11,0,-0.3166857321946815,0.0,235.39,0.0,30.1166,200000,179136.51151532447,-20863.48848467553,0.8956825575766223
2021-03-12,0,-0.06324226489657601,0.0,224.69,0.0,28.3553,200000,179136.51151532447,-20863.48848467553,0.8956825575766223
2021-03-13,0,0.4753079619075133,0.0,243.04,0.0,29.7384,200000,179136.51151532447,-20863.48848467553,0.8956825575766223
2021-03-14,0,0.40334324394140075,0.0,231.17,0.0,28.5469,200000,179136.51151532447,-20863.48848467553,0.8956825575766223
2021-03-15,0,0.4435439091003907,0.0,221.42,0.0,27.5091,200000,179136.51151532447,-20863.48848467553,0.8956825575766223
2021-03-16,0,0.4282134952973717,0.0,223.59,0.0,27.9099,200000,179136.51151532447,-20863.48848467553,0.8956825575766223
2021-03-17,-1,-1.0618792753685058,390.3266473075445,229.47,-2883.9121691312753,31.0579,200000,179136.51151532447,-20863.48848467553,0.8956825575766223
2021-03-18,0,-0.15593776240609628,0.0,225.83,0.0,29.3949,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-19,0,-0.3997093649252171,0.0,225.72,0.0,29.777,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-20,0,-0.1107658385255764,0.0,227.11,0.0,29.6465,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-21,0,-0.3323226923782294,0.0,221.01,0.0,29.2097,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-22,0,-0.27589962253980577,0.0,206.6,0.0,27.2431,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-23,0,0.10989684338076001,0.0,206.62,0.0,26.7813,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-24,0,-0.04429798418356419,0.0,190.75,0.0,24.8684,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-25,0,-0.9193913967986483,0.0,189.1,0.0,25.535,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-26,0,-0.8462070270745627,0.0,203.51,0.0,27.3927,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-27,0,-0.602643037419075,0.0,201.64,0.0,26.8766,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-28,0,0.25812428044847885,0.0,207.72,0.0,26.6588,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-29,0,-0.2570751809747922,0.0,214.98,0.0,28.0357,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-30,0,0.20713142163045878,0.0,216.3,0.0,27.8301,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-03-31,0,-0.6452524488059995,0.0,222.44,0.0,29.4167,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-04-01,0,0.263835576533964,0.0,233.44,0.0,30.0684,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-04-02,0,-0.846272167970033,0.0,243.59,0.0,32.4864,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-04-03,0,-0.21608545089829131,0.0,222.84,0.0,29.293,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-04-04,2,3.7039383005681707,0.0,270.78,0.0,30.7471,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-04-05,2,2.183138434222998,0.0,273.66,0.0,32.3791,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-04-06,0,0.6358979347592785,0.0,275.99,0.0,34.725,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-04-07,1,1.1175070343389937,-346.73772849528234,253.45,2824.9277471834293,31.109,200000,175761.3545742586,-24238.645425741386,0.878806772871293
2021-04-08,1,1.0637058423451509,-346.73772849528234,267.79,2824.9277471834293,32.7884,200000,185477.75725950085,-14522.242740499147,0.9273887862975043
2021-04-09,2,1.492635630311458,0.0,265.1,0.0,31.5893,200000,178444.03631425646,-21555.96368574354,0.8922201815712822
2021-04-10,2,2.242176860929044,0.0,283.32,0.0,31.8944,200000,178444.03631425646,-21555.96368574354,0.8922201815712822
2021-04-11,1,1.16880543892674,-311.10575039969393,286.79,2633.386110755797,33.8811,200000,178444.0363142565,-21555.96368574351,0.8922201815712825
2021-04-12,1,1.0723796350984602,-311.10575039969393,280.48,2633.386110755797,33.108,200000,174445.08822700908,-25554.91177299092,0.8722254411350454
2021-04-13,1,0.6089538731633581,-311.10575039969393,294.31,2633.386110755797,35.5217,200000,185103.88481056812,-14896.115189431875,0.9255194240528406
2021-04-14,0,-1.3172881213969696,0.0,305.36,0.0,41.3641,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-15,0,-0.7317586480093901,0.0,326.8,0.0,42.5601,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-16,2,1.8870334070597854,0.0,378.47,0.0,41.9861,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-17,2,1.5188465480335207,0.0,356.64,0.0,39.9137,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-18,0,-0.09825226386075929,0.0,317.23,0.0,39.0799,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-19,0,0.07856583753909095,0.0,294.09,0.0,35.7359,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-20,0,-0.17965462996289494,0.0,317.15,0.0,38.9954,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-21,0,-0.22470686938055104,0.0,294.62,0.0,36.2274,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-22,0,-0.9026920482569835,0.0,275.97,0.0,35.1306,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-23,-2,-1.739107182312605,0.0,262.52,0.0,35.2121,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-24,0,-0.7281366013542973,0.0,246.17,0.0,31.2443,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-25,0,-0.8331162791649406,0.0,247.06,0.0,31.692,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-26,0,-0.5279271506287329,0.0,278.62,0.0,35.13,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-27,0,-0.44201020845287026,0.0,292.8,0.0,36.788,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-28,0,-0.3940609682106884,0.0,288.78,0.0,36.233,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-29,0,-0.5780047001351807,0.0,286.63,0.0,36.467,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-04-30,0,0.6929871323085927,0.0,319.62,0.0,38.1,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-01,0,-0.6228833723504799,0.0,321.98,0.0,41.257,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-02,0,-0.1301468225437296,0.0,315.17,0.0,39.461,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-03,0,0.29215795742065287,0.0,342.75,0.0,42.052,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-04,0,-0.3714663423001018,0.0,360.62,0.0,45.527,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-05,0,-0.2017018126048296,0.0,396.74,0.0,49.575,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-06,2,3.0927682170241613,0.0,443.11,0.0,47.154,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-07,0,0.44351995997395754,0.0,404.11,0.0,49.129,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-08,0,0.8856639979744128,0.0,408.83,0.0,48.597,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-09,0,-0.6918231848553025,0.0,406.96,0.0,52.269,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-10,0,-0.06772009614165489,0.0,371.63,0.0,46.334,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-11,2,1.5985391630048902,0.0,426.74,0.0,48.826,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-12,1,1.1892889353798333,-229.13042037937765,359.0,1976.3063023448315,41.622,200000,164515.64183239316,-35484.35816760684,0.8225782091619658
2021-05-13,1,0.24612012482465065,-229.13042037937765,357.29,1976.3063023448315,43.287,200000,167414.37880694857,-32585.621193051426,0.8370718940347429
2021-05-14,0,-0.4850389797328434,0.0,371.01,0.0,46.567,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-15,0,-0.18206415929940556,0.0,336.28,0.0,41.492,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-16,0,-0.08611369502111504,0.0,331.6,0.0,40.67,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-17,0,-0.6858786792544128,0.0,294.45,0.0,37.177,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-18,-2,-2.2116141607307616,0.0,304.52,0.0,42.566,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-19,-2,-1.8400533495141609,0.0,189.04,0.0,26.227,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-20,-2,-1.270083598601145,0.0,226.94,0.0,30.606,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-21,-2,-1.2606756265428976,0.0,188.34,0.0,25.546,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-22,0,-0.6891662521544643,0.0,178.31,0.0,23.296,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-23,0,-0.8039445249936931,0.0,149.93,0.0,19.844,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-24,0,-0.6366744844777836,0.0,201.48,0.0,26.412,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-25,-2,-1.438671842970337,0.0,195.0,0.0,27.503,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-26,-2,-2.5182783985213084,0.0,214.1,0.0,34.018,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-27,-2,-1.8932847067937368,0.0,205.1,0.0,31.732,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-28,-2,-1.5307882580113292,0.0,183.22,0.0,27.878,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-29,0,-0.8744077982082813,0.0,176.53,0.0,25.365,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-30,-1,-1.0295798460900782,433.15364003315256,181.8,-2936.3610917304472,26.818,200000,157494.66351605428,-42505.33648394572,0.7874733175802714
2021-05-31,-2,-1.7538319301254321,0.0,197.42,0.0,32.098,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-01,-2,-1.5106248230571235,0.0,191.5,0.0,30.719,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-02,0,-0.8798610751356795,0.0,202.42,0.0,30.67,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-03,0,-0.8971700689511035,0.0,210.25,0.0,32.198,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-04,0,-0.6545823038787404,0.0,191.25,0.0,28.826,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-05,0,-0.2379411492871208,0.0,185.23,0.0,27.129,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-06,0,-0.3329377587703414,0.0,185.45,0.0,27.532,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-07,0,0.2853906193469868,0.0,172.58,0.0,24.584,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-08,0,0.07123776614192451,0.0,166.22,0.0,24.076,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-09,0,0.1416675862728041,0.0,176.76,0.0,25.585,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-10,1,1.152411817671532,-488.80495831296525,170.04,3595.932989163996,23.114,200000,166232.7902230732,-33767.209776926786,0.8311639511153661
2021-06-11,2,1.9272687812007876,0.0,165.71,0.0,21.478,200000,169999.21112385037,-30000.78887614963,0.8499960556192518
2021-06-12,2,1.552897563213332,0.0,163.5,0.0,21.67,200000,169999.21112385037,-30000.78887614963,0.8499960556192518
2021-06-13,2,1.3125848300085716,0.0,172.55,0.0,23.312,200000,169999.21112385037,-30000.78887614963,0.8499960556192518
2021-06-14,0,0.6626014045036602,0.0,177.91,0.0,24.973,200000,169999.21112385037,-30000.78887614963,0.8499960556192518
2021-06-15,0,0.3594105041425035,0.0,171.94,0.0,24.482,200000,169999.21112385037,-30000.78887614963,0.8499960556192518
2021-06-16,0,0.5672514965644041,0.0,164.5,0.0,23.044,200000,169999.21112385037,-30000.78887614963,0.8499960556192518
2021-06-17,0,0.1929980391144747,0.0,163.93,0.0,23.396,200000,169999.21112385037,-30000.78887614963,0.8499960556192518
2021-06-18,0,0.9003201076312258,0.0,155.32,0.0,21.233,200000,169999.21112385037,-30000.78887614963,0.8499960556192518
2021-06-19,1,1.1249960413858726,-563.1350573865456,150.94,4198.340687638309,20.246,200000,169999.21112385037,-30000.78887614963,0.8499960556192518
2021-06-20,0,0.14287482656948347,0.0,153.28,0.0,21.646,200000,165439.27019544126,-34560.72980455874,0.8271963509772063
2021-06-21,0,0.05507239144865748,0.0,123.09,0.0,17.365,200000,165439.27019544126,-34560.72980455874,0.8271963509772063
2021-06-22,0,-0.0346911219491918,0.0,119.37,0.0,16.85,200000,165439.27019544126,-34560.72980455874,0.8271963509772063
2021-06-23,0,-0.6770047835237707,0.0,127.43,0.0,18.395,200000,165439.27019544126,-34560.72980455874,0.8271963509772063
2021-06-24,0,-0.8986774148492864,0.0,131.43,0.0,19.06,200000,165439.27019544126,-34560.72980455874,0.8271963509772063
2021-06-25,0,-0.1678522938455089,0.0,119.77,0.0,16.87,200000,165439.27019544126,-34560.72980455874,0.8271963509772063
2021-06-26,0,0.6977807384847257,0.0,124.32,0.0,16.952,200000,165439.27019544126,-34560.72980455874,0.8271963509772063
2021-06-27,-1,-1.0683726834609348,650.2093625036994,127.22,-4494.166853076205,18.406,200000,165439.27019544126,-34560.72980455874,0.8271963509772063
2021-06-28,-1,-0.6434179931085879,650.2093625036994,132.23,-4494.166853076205,18.83,200000,170602.3458472891,-29397.654152710893,0.8530117292364455
2021-06-29,0,0.10423726155883092,0.0,140.85,0.0,19.535,200000,161650.8309616389,-38349.16903836111,0.8082541548081944
2021-06-30,1,1.175651223877476,-555.0433695977163,145.62,4141.494951876381,19.516,200000,161650.8309616389,-38349.16903836111,0.8082541548081944
2021-07-01,2,1.9006630361721475,0.0,138.16,0.0,18.186,200000,163018.3957104355,-36981.60428956451,0.8150919785521775
2021-07-02,1,1.103780190513973,-602.2105493551367,135.35,4460.391696137558,18.274,200000,163018.3957104355,-36981.60428956451,0.8150919785521775
2021-07-03,2,1.428858773469011,0.0,138.81,0.0,18.543,200000,163902.19884494325,-36097.801155056746,0.8195109942247163
2021-07-04,0,0.45015970886571005,0.0,140.22,0.0,19.242,200000,163902.19884494325,-36097.801155056746,0.8195109942247163
2021-07-05,0,0.07573425256890261,0.0,132.52,0.0,18.362,200000,163902.19884494325,-36097.801155056746,0.8195109942247163
2021-07-06,-2,-1.953778905814272,0.0,134.94,0.0,20.073,200000,163902.19884494325,-36097.801155056746,0.8195109942247163
2021-07-07,-2,-1.3980115343836295,0.0,135.15,0.0,19.788,200000,163902.19884494325,-36097.801155056746,0.8195109942247163
2021-07-08,-1,-1.0371840746465864,647.9372187102437,126.48,-4465.269951641237,18.353,200000,163902.19884494325,-36097.801155056746,0.8195109942247163
2021-07-09,-1,-0.9721646155388088,647.9372187102437,128.41,-4465.269951641237,18.656,200000,166505.6944724013,-33494.30552759871,0.8325284723620064
2021-07-10,-1,-0.2683975963220678,647.9372187102437,128.42,-4465.269951641237,18.204,200000,164493.87182644656,-35506.12817355344,0.8224693591322327
2021-07-11,-1,-0.5189681480439621,647.9372187102437,128.44,-4465.269951641237,18.383,200000,165306.11389216455,-34693.88610783545,0.8265305694608227
2021-07-12,0,0.4235314904887243,0.0,126.62,0.0,17.518,200000,160082.9872247034,-39917.01277529661,0.800414936123517
2021-07-13,0,0.8132938129888911,0.0,123.93,0.0,16.87,200000,160082.9872247034,-39917.01277529661,0.800414936123517
2021-07-14,0,0.47086777373549105,0.0,123.25,0.0,16.936,200000,160082.9872247034,-39917.01277529661,0.800414936123517
2021-07-15,2,2.125007904993685,0.0,122.87,0.0,15.764,200000,160082.9872247034,-39917.01277529661,0.800414936123517
2021-07-16,1,1.1276500774706986,-697.4078035405742,114.77,5254.135067109866,15.234,200000,160082.9872247034,-39917.01277529661,0.800414936123517
2021-07-17,1,1.1044157786293105,-697.4078035405742,116.08,5254.135067109866,15.352,200000,161616.57938526053,-38383.42061473947,0.8080828969263026
2021-07-18,1,0.7598129079780293,-697.4078035405742,115.78,5254.135067109866,15.47,200000,162027.3449821173,-37972.6550178827,0.8101367249105865
2021-07-19,2,3.670530730337503,0.0,137.98,0.0,14.528,200000,179979.24170225966,-20020.758297740336,0.8998962085112983
2021-07-20,2,2.376545627941805,0.0,125.26,0.0,13.742,200000,179979.24170225966,-20020.758297740336,0.8998962085112983
2021-07-21,2,1.976635540977623,0.0,139.02,0.0,15.297,200000,179979.24170225966,-20020.758297740336,0.8998962085112983
2021-07-22,2,1.4816866964857303,0.0,142.2,0.0,16.071,200000,179979.24170225966,-20020.758297740336,0.8998962085112983
2021-07-23,1,1.1347708454572538,-630.3559880297692,142.76,5453.25541456368,16.502,200000,179979.24170225966,-20020.758297740336,0.8998962085112983
2021-07-24,1,0.8198514357535094,-630.3559880297692,140.89,5453.25541456368,16.683,200000,179787.51523468003,-20212.48476531997,0.8989375761734002
2021-07-25,1,0.6316010976210662,-630.3559880297692,139.6,5453.25541456368,16.746,200000,179317.91110123915,-20682.08889876085,0.8965895555061958
2021-07-26,0,0.05801018225834155,0.0,142.17,0.0,18.028,200000,171285.66390669794,-28714.33609330206,0.8564283195334896
2021-07-27,0,-0.46037361647924285,0.0,146.04,0.0,19.489,200000,171285.66390669794,-28714.33609330206,0.8564283195334896
2021-07-28,0,0.0795288819133637,0.0,152.63,0.0,19.109,200000,171285.66390669794,-28714.33609330206,0.8564283195334896
2021-07-29,0,0.6290033556035668,0.0,164.24,0.0,19.37,200000,171285.66390669794,-28714.33609330206,0.8564283195334896
2021-07-30,0,-0.8144004778793874,0.0,165.36,0.0,22.269,200000,171285.66390669794,-28714.33609330206,0.8564283195334896
2021-07-31,-1,-1.1463404370227976,522.9457895423396,163.77,-3770.652575764935,22.713,200000,171285.66390669794,-28714.33609330206,0.8564283195334896
2021-08-01,-1,-1.0812553507211586,522.9457895423396,160.19,-3770.652575764935,22.062,200000,166958.8231533134,-33041.176846686605,0.834794115766567
2021-08-02,-2,-1.5030579507492785,0.0,161.75,0.0,23.472,200000,175203.93970657905,-24796.060293420946,0.8760196985328953
2021-08-03,-2,-1.8001641388868743,0.0,156.41,0.0,23.942,200000,175203.93970657905,-24796.060293420946,0.8760196985328953
2021-08-04,-2,-1.4567758510708204,0.0,161.58,0.0,24.193,200000,175203.93970657905,-24796.060293420946,0.8760196985328953
2021-08-05,-1,-1.1907628722847052,532.8262870463446,164.41,-3641.4336722488065,24.057,200000,175203.93970657905,-24796.060293420946,0.8760196985328953
2021-08-06,-1,-0.9517705327018028,532.8262870463446,167.19,-3641.4336722488065,23.89,200000,176077.07736130233,-23922.922638697666,0.8803853868065117
2021-08-07,-1,-1.0059105914215414,532.8262870463446,170.34,-3641.4336722488065,24.694,200000,180683.19283798637,-19316.807162013632,0.9034159641899319
2021-08-08,-1,-0.8048230241151111,532.8262870463446,161.62,-3641.4336722488065,23.029,200000,169973.960550648,-30026.039449352014,0.8498698027532399
2021-08-09,-1,-0.2773058943775488,532.8262870463446,179.06,-3641.4336722488065,24.197,200000,183519.64552592282,-16480.354474077176,0.9175982276296142
2021-08-10,-1,-0.5013327672702798,532.8262870463446,175.82,-3641.4336722488065,24.537,200000,183031.3758044573,-16968.62419554271,0.9151568790222865
2021-08-11,-1,-0.6558917673215876,532.8262870463446,181.49,-3641.4336722488065,25.906,200000,191037.62354931867,-8962.376450681331,0.9551881177465933
2021-08-12,-1,-0.23160129103372257,532.8262870463446,180.2,-3641.4336722488065,24.944,200000,186847.2184463255,-13152.78155367449,0.9342360922316275
2021-08-13,0,0.13150240703983457,0.0,204.6,0.0,27.748,200000,167230.1829144568,-32769.81708554321,0.836150914572284
2021-08-14,0,0.1673936727840658,0.0,199.02,0.0,27.144,200000,167230.1829144568,-32769.81708554321,0.836150914572284
2021-08-15,1,1.083857300317285,-387.3400262066447,215.87,2996.8492691024835,27.901,200000,167230.1829144568,-32769.81708554321,0.836150914572284
2021-08-16,0,-0.08927674146029241,0.0,200.98,0.0,27.944,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-17,0,0.5864457430384523,0.0,194.76,0.0,26.146,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-18,2,2.8190162506801584,0.0,209.79,0.0,25.341,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-19,2,2.053460359267055,0.0,220.09,0.0,27.096,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-20,2,1.7591644102870843,0.0,232.73,0.0,28.678,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-21,2,2.140428748304453,0.0,237.27,0.0,27.844,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-22,2,2.494838633272971,0.0,255.26,0.0,27.982,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-23,2,2.429681727015539,0.0,270.58,0.0,28.552,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-24,2,2.191446508781932,0.0,248.16,0.0,25.728,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-25,2,2.105915651195457,0.0,264.46,0.0,26.612,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-26,2,1.4797446265538379,0.0,232.1,0.0,24.39,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-27,1,1.1482068792887772,-332.92163723827576,242.3,3097.807707482113,26.04,200000,161333.82540566844,-38666.17459433156,0.8066691270283421
2021-08-28,1,0.9348049719942882,-332.92163723827576,236.4,3097.807707482113,25.73,200000,158409.26735664316,-41590.73264335684,0.7920463367832158
2021-08-29,1,0.43122595013951215,-332.92163723827576,225.3,3097.807707482113,25.76,200000,154806.77141452278,-45193.22858547722,0.774033857072614
2021-08-30,1,0.2678936810147258,-332.92163723827576,216.6,3097.807707482113,25.04,200000,149679.93162116263,-50320.06837883737,0.7483996581058132
2021-08-31,0,-0.09842278139548548,0.0,223.7,0.0,26.7,200000,153096.92986609833,-46903.07013390167,0.7654846493304917
2021-09-01,0,-0.5540028389236074,0.0,238.9,0.0,29.72,200000,153096.92986609833,-46903.07013390167,0.7654846493304917
2021-09-02,0,-0.6854535427765315,0.0,239.0,0.0,29.95,200000,153096.92986609833,-46903.07013390167,0.7654846493304917
2021-09-03,0,-0.6793010291042373,0.0,247.5,0.0,30.75,200000,153096.92986609833,-46903.07013390167,0.7654846493304917
2021-09-04,0,-0.24096728928973724,0.0,251.8,0.0,29.88,200000,153096.92986609833,-46903.07013390167,0.7654846493304917
2021-09-05,-1,-1.0994826352833382,289.51764346841594,264.4,-2281.623395918008,33.55,200000,153096.92986609833,-46903.07013390167,0.7654846493304917
2021-09-06,-2,-1.8398691670786438,0.0,255.7,0.0,34.81,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-07,-2,-1.6574501217834707,0.0,207.3,0.0,28.26,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-08,-2,-1.4204579388463547,0.0,201.7,0.0,27.16,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-09,-2,-1.5188800916398817,0.0,202.5,0.0,28.01,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-10,-2,-1.2884053268374462,0.0,192.9,0.0,26.39,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-11,-2,-1.272967852379831,0.0,194.1,0.0,26.99,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-12,-2,-1.412698396501558,0.0,203.5,0.0,29.42,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-13,0,-0.9215344373162803,0.0,196.6,0.0,26.96,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-14,-2,-1.5291517403998773,0.0,205.7,0.0,30.8,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-15,-2,-1.2809394366455311,0.0,209.0,0.0,30.67,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-16,0,-0.9885021218132395,0.0,208.3,0.0,29.8,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-17,0,-0.645050435986379,0.0,199.3,0.0,27.72,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-18,0,-0.8407202275888963,0.0,199.4,0.0,28.39,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-19,0,-0.7300021059475004,0.0,192.9,0.0,27.36,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-20,0,-0.3267581001142746,0.0,170.1,0.0,23.57,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-21,0,0.030680926670155144,0.0,157.4,0.0,21.42,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-22,0,-0.2826357206072111,0.0,175.5,0.0,24.45,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-23,0,0.03511094332415999,0.0,184.7,0.0,25.41,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-24,0,-0.29712996752693205,0.0,165.5,0.0,23.26,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-25,-2,-1.954762321654179,0.0,164.4,0.0,24.51,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-26,-2,-2.095179627358659,0.0,162.0,0.0,24.6,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-27,-2,-1.5105547030483193,0.0,153.7,0.0,23.01,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-28,-2,-1.4210353948775767,0.0,147.3,0.0,22.1,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-29,-2,-1.2285387572914241,0.0,152.6,0.0,22.85,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-09-30,0,-0.23738010184104416,0.0,166.0,0.0,24.0,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-10-01,0,-0.9348097922381507,0.0,176.8,0.0,26.31,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
2021-10-02,-2,-1.2504602785114791,0.0,177.8,0.0,26.89,200000,158490.57884313024,-41509.421156869765,0.7924528942156512
