date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,ZECUSDT_position,ZECUSDT_price,init,total_asset,pnl,return
2020-08-05,-2,-1.755180564065358,0.0,0.1719,0.0,97.46,200000,198266.49128259678,-1733.5087174032233,0.9913324564129838
2020-08-06,-2,-1.4742816610975233,0.0,0.1753,0.0,96.75,200000,198266.49128259678,-1733.5087174032233,0.9913324564129838
2020-08-07,-2,-1.226316811674529,0.0,0.1767,0.0,94.42,200000,198266.49128259678,-1733.5087174032233,0.9913324564129838
2020-08-08,-1,-1.0368507014389188,532688.0475083202,0.1861,-1021.150037508224,97.08,200000,198266.49128259678,-1733.5087174032233,0.9913324564129838
2020-08-09,-1,-0.5742014533497624,532688.0475083202,0.193,-1021.150037508224,92.01,200000,196764.8081202375,-3235.1918797625112,0.9838240406011874
2020-08-10,-1,-0.2245454327787255,532688.0475083202,0.1968,-1021.150037508224,89.01,200000,195725.57258824445,-4274.427411755547,0.9786278629412223
2020-08-11,0,-0.0020715691643546454,0.0,0.1831,0.0,80.88,200000,183321.9248174885,-16678.0751825115,0.9166096240874425
2020-08-12,0,-0.014093738032509478,0.0,0.1858,0.0,83.52,200000,183321.9248174885,-16678.0751825115,0.9166096240874425
2020-08-13,0,-0.24719688447751859,0.0,0.1854,0.0,87.4,200000,183321.9248174885,-16678.0751825115,0.9166096240874425
2020-08-14,0,0.08353787152588464,0.0,0.1855,0.0,85.03,200000,183321.9248174885,-16678.0751825115,0.9166096240874425
2020-08-15,0,0.08910870595518697,0.0,0.1832,0.0,85.12,200000,183321.9248174885,-16678.0751825115,0.9166096240874425
2020-08-16,0,0.8444666997359307,0.0,0.1968,0.0,85.3,200000,183321.9248174885,-16678.0751825115,0.9166096240874425
2020-08-17,0,0.6257893562171236,0.0,0.1949,0.0,86.74,200000,183321.9248174885,-16678.0751825115,0.9166096240874425
2020-08-18,1,1.0438782221751821,-476408.3285277768,0.1924,1102.4893241369286,83.14,200000,183321.9248174885,-16678.0751825115,0.9166096240874425
2020-08-19,2,1.7392886287665832,0.0,0.186,0.0,76.3,200000,187813.93849200732,-12186.06150799268,0.9390696924600366
2020-08-20,2,2.338070018157458,0.0,0.2075,0.0,78.87,200000,187813.93849200732,-12186.06150799268,0.9390696924600366
2020-08-21,2,1.8114165282088945,0.0,0.19,0.0,73.56,200000,187813.93849200732,-12186.06150799268,0.9390696924600366
2020-08-22,2,1.6074277051147194,0.0,0.1991,0.0,76.88,200000,187813.93849200732,-12186.06150799268,0.9390696924600366
2020-08-23,0,0.5941143071788059,0.0,0.1984,0.0,84.36,200000,187813.93849200732,-12186.06150799268,0.9390696924600366
2020-08-24,1,1.0339249463224558,-470004.85108109936,0.1998,1170.0345034388693,80.26,200000,187813.93849200732,-12186.06150799268,0.9390696924600366
2020-08-25,2,1.4238273809219775,0.0,0.1907,0.0,72.93,200000,192113.2472573762,-7886.752742623794,0.960566236286881
2020-08-26,1,1.0759617636484249,-502651.09172521246,0.1911,1280.7549817158413,75.0,200000,192113.2472573762,-7886.752742623794,0.960566236286881
2020-08-27,1,0.919948477382223,-502651.09172521246,0.1823,1280.7549817158413,72.13,200000,184014.15085266985,-15985.849147330155,0.9200707542633493
2020-08-28,1,0.368929037291326,-502651.09172521246,0.1854,1280.7549817158413,76.24,200000,190836.27221187012,-9163.72778812988,0.9541813610593506
2020-08-29,0,0.16792907945257524,0.0,0.1896,0.0,78.68,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-08-30,0,0.19435752312849575,0.0,0.1966,0.0,81.11,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-08-31,0,0.1958220544565115,0.0,0.1904,0.0,78.29,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-01,0,-0.5075885429201112,0.0,0.1936,0.0,83.17,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-02,0,-0.550073698049671,0.0,0.1776,0.0,75.9,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-03,0,-0.15805488213613625,0.0,0.1367,0.0,56.77,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-04,0,0.2300879353242516,0.0,0.1473,0.0,59.64,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-05,0,0.12256523161436773,0.0,0.138,0.0,55.98,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-06,0,-0.8656734276453307,0.0,0.1399,0.0,58.92,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-07,-2,-2.382934682001195,0.0,0.1355,0.0,61.86,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-08,2,1.5541192028446917,0.0,0.1553,0.0,58.69,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-09,2,1.8764136819009751,0.0,0.1617,0.0,59.92,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-10,2,1.2816281933534897,0.0,0.1633,0.0,62.07,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-11,1,1.1790344498820757,-562187.0249610664,0.166,1473.8320616477738,63.32,200000,186646.09228707408,-13353.907712925924,0.9332304614353704
2020-09-12,0,-0.4179783141085979,0.0,0.159,0.0,65.68,200000,179232.53944685787,-20767.460553142126,0.8961626972342893
2020-09-13,0,-0.7293427769488,0.0,0.1485,0.0,62.54,200000,179232.53944685787,-20767.460553142126,0.8961626972342893
2020-09-14,0,-0.19136203598140478,0.0,0.1541,0.0,63.28,200000,179232.53944685787,-20767.460553142126,0.8961626972342893
2020-09-15,0,-0.14129583886508595,0.0,0.1447,0.0,59.4,200000,179232.53944685787,-20767.460553142126,0.8961626972342893
2020-09-16,0,-0.10717907657240089,0.0,0.1421,0.0,58.34,200000,179232.53944685787,-20767.460553142126,0.8961626972342893
2020-09-17,0,0.024785167946035393,0.0,0.1463,0.0,59.65,200000,179232.53944685787,-20767.460553142126,0.8961626972342893
2020-09-18,0,-0.1855199335286334,0.0,0.1406,0.0,57.9,200000,179232.53944685787,-20767.460553142126,0.8961626972342893
2020-09-19,0,-0.4274940495782852,0.0,0.139,0.0,57.97,200000,179232.53944685787,-20767.460553142126,0.8961626972342893
2020-09-20,-1,-1.0152296013482602,671282.9192766212,0.1335,-1555.8380160317524,57.6,200000,179232.53944685787,-20767.460553142126,0.8961626972342893
2020-09-21,-1,-0.959835980274298,671282.9192766212,0.12,-1555.8380160317524,51.63,200000,160881.86708091391,-39118.132919086085,0.8044093354045696
2020-09-22,-1,-1.1220880259463997,671282.9192766212,0.1226,-1555.8380160317524,53.31,200000,165241.0105379665,-34758.989462033496,0.8262050526898326
2020-09-23,-2,-1.8421017762782677,0.0,0.1126,0.0,51.84,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-09-24,-2,-1.61097868705269,0.0,0.1198,0.0,55.16,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-09-25,-2,-1.2497253049866006,0.0,0.121,0.0,54.87,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-09-26,-2,-1.2782456126636241,0.0,0.1226,0.0,56.2,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-09-27,-2,-1.34403232085022,0.0,0.1204,0.0,55.55,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-09-28,-2,-1.3030081326918714,0.0,0.1211,0.0,56.22,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-09-29,-2,-1.4726904906149616,0.0,0.1294,0.0,61.25,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-09-30,-2,-1.3659078307687056,0.0,0.1356,0.0,64.1,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-10-01,0,-0.7968845944331552,0.0,0.1416,0.0,64.67,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-10-02,-2,-1.7908027804289854,0.0,0.1296,0.0,63.85,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-10-03,-2,-1.3114346883253194,0.0,0.1259,0.0,60.73,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-10-04,-2,-1.8671032329758737,0.0,0.1235,0.0,63.12,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-10-05,-2,-2.2120626510173085,0.0,0.1211,0.0,65.76,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-10-06,-2,-1.9743928587054749,0.0,0.1125,0.0,61.48,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-10-07,-2,-1.2209269743191455,0.0,0.1194,0.0,61.48,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-10-08,-1,-1.0296949667085769,758439.1995366105,0.1215,-1486.5359371462844,61.99,200000,184300.72548739635,-15699.274512603646,0.9215036274369818
2020-10-09,-1,-0.666701186031908,758439.1995366105,0.1274,-1486.5359371462844,63.52,200000,191049.91674849618,-8950.08325150382,0.9552495837424809
2020-10-10,-2,-1.3180993896498436,0.0,0.1264,0.0,66.79,200000,187719.74590796913,-12280.254092030867,0.9385987295398457
2020-10-11,-2,-2.0328182780489024,0.0,0.1267,0.0,72.46,200000,187719.74590796913,-12280.254092030867,0.9385987295398457
2020-10-12,-2,-1.8986673662914726,0.0,0.1263,0.0,72.93,200000,187719.74590796913,-12280.254092030867,0.9385987295398457
2020-10-13,-2,-1.4962757718123592,0.0,0.1236,0.0,70.07,200000,187719.74590796913,-12280.254092030867,0.9385987295398457
2020-10-14,-2,-1.4138229549144823,0.0,0.1203,0.0,68.75,200000,187719.74590796913,-12280.254092030867,0.9385987295398457
2020-10-15,-1,-1.0453938258788045,766829.0274018347,0.1224,-1375.4377631005946,68.24,200000,187719.74590796913,-12280.254092030867,0.9385987295398457
2020-10-16,-1,-0.2857266712184609,766829.0274018347,0.1192,-1375.4377631005946,62.59,200000,177494.6696587649,-22505.330341235094,0.8874733482938245
2020-10-17,0,-0.029918777470267614,0.0,0.1217,0.0,62.99,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-18,0,-0.23027523381315096,0.0,0.1219,0.0,64.42,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-19,0,-0.17542400097268784,0.0,0.1211,0.0,64.08,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-20,0,0.7417033971248489,0.0,0.1154,0.0,57.85,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-21,0,0.01304436980536207,0.0,0.1187,0.0,62.72,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-22,0,-0.4114500333105439,0.0,0.1208,0.0,65.54,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-23,0,0.7650691785175389,0.0,0.1227,0.0,63.26,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-24,0,0.8835150269470263,0.0,0.125,0.0,64.14,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-25,2,1.3282273882741091,0.0,0.1255,0.0,62.77,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-26,0,0.9874000734324087,0.0,0.1191,0.0,60.2,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-27,0,0.3995893084694747,0.0,0.1178,0.0,61.2,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-28,1,1.1260433386014124,-799626.6694826515,0.1132,1593.622165236552,56.8,200000,181035.4779708723,-18964.522029127693,0.9051773898543616
2020-10-29,0,0.17464138581788963,0.0,0.1081,0.0,56.87,200000,176845.82840494422,-23154.171595055785,0.884229142024721
2020-10-30,-1,-1.0158265019856973,848588.4280467572,0.1042,-1519.0330562183835,58.21,200000,176845.82840494422,-23154.171595055785,0.884229142024721
2020-10-31,-1,-0.765562899471047,848588.4280467572,0.1058,-1519.0330562183835,58.16,200000,178127.6182370081,-21872.381762991892,0.8906380911850406
2020-11-01,-1,-0.6224971026598806,848588.4280467572,0.1071,-1519.0330562183835,58.17,200000,179245.97352403105,-20754.026475968945,0.8962298676201552
2020-11-02,-1,-0.3494759146136573,848588.4280467572,0.1024,-1519.0330562183835,54.77,200000,170092.89552106883,-29907.10447893117,0.8504644776053442
2020-11-03,0,0.0804354644875881,0.0,0.1015,0.0,53.2,200000,171526.66154901637,-28473.338450983632,0.8576333077450818
2020-11-04,0,-0.22042492156657392,0.0,0.1025,0.0,54.09,200000,171526.66154901637,-28473.338450983632,0.8576333077450818
2020-11-05,0,-0.4757621951783657,0.0,0.1065,0.0,56.69,200000,171526.66154901637,-28473.338450983632,0.8576333077450818
2020-11-06,0,-0.7805968499592322,0.0,0.1143,0.0,61.57,200000,171526.66154901637,-28473.338450983632,0.8576333077450818
2020-11-07,0,0.12530292661948636,0.0,0.1097,0.0,57.4,200000,171526.66154901637,-28473.338450983632,0.8576333077450818
2020-11-08,0,0.9712148070094518,0.0,0.1192,0.0,60.61,200000,171526.66154901637,-28473.338450983632,0.8576333077450818
2020-11-09,2,1.784555355689214,0.0,0.1181,0.0,58.42,200000,171526.66154901637,-28473.338450983632,0.8576333077450818
2020-11-10,2,1.6886333860623681,0.0,0.12,0.0,59.06,200000,171526.66154901637,-28473.338450983632,0.8576333077450818
2020-11-11,2,1.6129439146536333,0.0,0.1203,0.0,58.92,200000,171526.66154901637,-28473.338450983632,0.8576333077450818
2020-11-12,-1,-1.0307135649523156,-738066.5299011031,0.1162,1361.5388279807617,62.99,200000,171526.66154901637,-28473.338450983632,0.8576333077450818
2020-11-13,-2,-1.4547342746048866,0.0,0.1184,0.0,65.8,200000,173728.83928985984,-26271.16071014016,0.8686441964492992
2020-11-14,-1,-1.113893132707513,748186.215718604,0.1161,-1359.380589122534,63.9,200000,173728.83928985984,-26271.16071014016,0.8686441964492992
2020-11-15,0,-0.0887429494763062,0.0,0.1158,0.0,61.16,200000,170228.59234037966,-29771.407659620338,0.8511429617018983
2020-11-16,-1,-1.0928887702891779,729342.7263940859,0.1167,-1318.579336486287,64.55,200000,170228.59234037966,-29771.407659620338,0.8511429617018983
2020-11-17,-2,-1.4855265659175947,0.0,0.1178,0.0,66.82,200000,172419.49043517,-27580.50956482999,0.86209745217585
2020-11-18,0,0.738635314541898,0.0,0.1229,0.0,63.17,200000,172419.49043517,-27580.50956482999,0.86209745217585
2020-11-19,0,0.4036522555100737,0.0,0.12,0.0,62.38,200000,172419.49043517,-27580.50956482999,0.86209745217585
2020-11-20,0,0.4338830692661632,0.0,0.1221,0.0,63.23,200000,172419.49043517,-27580.50956482999,0.86209745217585
2020-11-21,-2,-1.5037228955640065,0.0,0.1286,0.0,72.62,200000,172419.49043517,-27580.50956482999,0.86209745217585
2020-11-22,-1,-1.0751330134480483,696363.0469918014,0.1238,-1253.230777984954,68.79,200000,172419.49043517,-27580.50956482999,0.86209745217585
2020-11-23,-2,-2.533112492706881,0.0,0.128,0.0,79.52,200000,182941.93188558298,-17058.068114417023,0.9147096594279149
2020-11-24,-2,-2.3368352729493154,0.0,0.1359,0.0,86.8,200000,182941.93188558298,-17058.068114417023,0.9147096594279149
2020-11-25,2,4.178705807185241,0.0,0.384,0.0,78.15,200000,182941.93188558298,-17058.068114417023,0.9147096594279149
2020-11-26,2,1.6822076118991633,0.0,0.2355,0.0,70.16,200000,182941.93188558298,-17058.068114417023,0.9147096594279149
2020-11-27,2,1.2850303752705738,0.0,0.22,0.0,69.5,200000,182941.93188558298,-17058.068114417023,0.9147096594279149
2020-11-28,2,1.818767419251994,0.0,0.2886,0.0,75.31,200000,182941.93188558298,-17058.068114417023,0.9147096594279149
2020-11-29,2,1.5200138141994959,0.0,0.2814,0.0,75.06,200000,182941.93188558298,-17058.068114417023,0.9147096594279149
2020-11-30,1,1.0176427408581836,-343746.58377599204,0.2661,1159.1809142414331,78.91,200000,182941.93188558298,-17058.068114417023,0.9147096594279149
2020-12-01,1,0.9803921289683105,-343746.58377599204,0.2565,1159.1809142414331,74.82,200000,174900.91474208597,-25099.085257914034,0.8745045737104298
2020-12-02,1,0.9983365834464586,-343746.58377599204,0.272,1159.1809142414331,76.66,200000,182361.87967281812,-17638.12032718188,0.9118093983640906
2020-12-03,1,0.8028853185263053,-343746.58377599204,0.2601,1159.1809142414331,75.69,200000,177146.8898390696,-22853.110160930402,0.885734449195348
2020-12-04,1,0.4732988771264673,-343746.58377599204,0.2186,1159.1809142414331,69.01,200000,155138.07810523317,-44861.92189476683,0.7756903905261658
2020-12-05,1,0.5675820372513756,-343746.58377599204,0.239,1159.1809142414331,71.83,200000,165419.39859242423,-34580.60140757577,0.8270969929621211
2020-12-06,1,0.4169867264460049,-343746.58377599204,0.2419,1159.1809142414331,74.61,200000,169638.7866269658,-30361.213373034203,0.8481939331348289
2020-12-07,0,0.15228463090320551,0.0,0.2303,0.0,75.57,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-08,0,0.03724876970956121,0.0,0.2083,0.0,69.61,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-09,0,-0.04716729425482329,0.0,0.2061,0.0,69.38,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-10,0,-0.18968381273580043,0.0,0.1915,0.0,65.96,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-11,0,-0.35729429402562846,0.0,0.1808,0.0,63.71,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-12,0,-0.29468585885979365,0.0,0.1954,0.0,65.95,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-13,0,-0.29294522352898167,0.0,0.2093,0.0,68.25,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-14,0,-0.26736410342108813,0.0,0.2178,0.0,68.0,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-15,0,-0.5979463270961929,0.0,0.2077,0.0,67.63,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-16,-2,-1.270271955209469,0.0,0.2085,0.0,73.21,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-17,-2,-1.6210309379652117,0.0,0.1996,0.0,74.28,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-18,0,-0.9900950236441964,0.0,0.2117,0.0,73.89,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-19,0,-0.2685546904108351,0.0,0.2233,0.0,73.5,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-20,-1,-1.0486342984962724,418282.52262696275,0.2086,-1184.0647878950256,73.69,200000,174507.46843996886,-25492.531560031144,0.8725373421998442
2020-12-21,0,-0.02857995342582929,0.0,0.2066,0.0,67.77,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2020-12-22,0,-0.5625427234011675,0.0,0.1975,0.0,67.64,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2020-12-23,0,-0.26822091708334217,0.0,0.1639,0.0,55.42,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2020-12-24,0,-0.483262903880338,0.0,0.1809,0.0,62.1,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2020-12-25,0,-0.5878799747498797,0.0,0.1856,0.0,64.27,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2020-12-26,0,0.6897623124029414,0.0,0.2019,0.0,66.56,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2020-12-27,0,-0.3284095111645047,0.0,0.1949,0.0,66.97,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2020-12-28,-2,-1.210632730213895,0.0,0.193,0.0,69.04,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2020-12-29,0,-0.5049242715015546,0.0,0.1877,0.0,65.33,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2020-12-30,0,0.018710215236043555,0.0,0.1882,0.0,64.09,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2020-12-31,0,-0.23840750490893123,0.0,0.186,0.0,63.91,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2021-01-01,2,2.8873250512040527,0.0,0.1933,0.0,56.6,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2021-01-02,2,2.8044926960602203,0.0,0.2049,0.0,57.46,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2021-01-03,2,1.864059179840822,0.0,0.2025,0.0,59.35,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2021-01-04,0,0.7159176063025029,0.0,0.1908,0.0,60.34,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2021-01-05,2,1.2733792279469411,0.0,0.1981,0.0,59.64,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2021-01-06,0,0.9471100607798427,0.0,0.2088,0.0,63.92,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2021-01-07,1,1.141729567067879,-372091.8875793197,0.2262,1242.3200733644594,67.75,200000,168334.36994088424,-31665.630059115763,0.8416718497044212
2021-01-08,1,0.3982509142072451,-372091.8875793197,0.2178,1242.3200733644594,68.59,200000,166252.3469468441,-33747.6530531559,0.8312617347342205
2021-01-09,0,-0.6263945490406422,0.0,0.2313,0.0,78.44,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-10,-2,-2.4115675726605827,0.0,0.2312,0.0,96.37,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-11,-2,-1.2215619998859428,0.0,0.2383,0.0,88.24,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-12,-2,-2.3980260455287468,0.0,0.2182,0.0,99.72,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-13,-2,-2.4718947854251074,0.0,0.2255,0.0,117.35,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-14,-2,-1.8767138527949163,0.0,0.2278,0.0,111.71,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-15,-2,-1.409489261056216,0.0,0.2247,0.0,103.25,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-16,-2,-1.362788409623584,0.0,0.2294,0.0,108.08,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-17,0,-0.986248729354621,0.0,0.233,0.0,102.25,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-18,0,-0.8046128426899458,0.0,0.2435,0.0,103.98,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-19,0,-0.7557118992385982,0.0,0.2389,0.0,102.42,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-20,0,-0.6906092650468371,0.0,0.2312,0.0,98.99,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-21,0,-0.4488484988646556,0.0,0.2016,0.0,82.92,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-22,0,-0.39067707585244554,0.0,0.2105,0.0,86.94,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-23,0,-0.10819879454800843,0.0,0.2167,0.0,85.95,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-24,0,-0.12483556602037778,0.0,0.2234,0.0,90.0,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-25,0,-0.08554475603196847,0.0,0.2162,0.0,87.89,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-26,0,-0.09247043488264602,0.0,0.2159,0.0,89.26,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-27,0,0.2863766268662638,0.0,0.1954,0.0,78.41,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-28,0,0.19491573170239931,0.0,0.2097,0.0,86.82,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-29,0,0.6857727142929296,0.0,0.2114,0.0,85.49,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-30,0,0.6544341758659683,0.0,0.2089,0.0,84.51,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-01-31,0,0.1943697933398167,0.0,0.2027,0.0,85.65,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-02-01,0,-0.2729957659149296,0.0,0.2036,0.0,88.69,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-02-02,0,-0.552219692330708,0.0,0.2112,0.0,92.37,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-02-03,0,0.20148768310690798,0.0,0.2283,0.0,95.23,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-02-04,1,1.1070460380844092,-348626.4704204192,0.2251,871.9535387959595,90.0,200000,156951.6369832727,-43048.36301672729,0.7847581849163635
2021-02-05,2,1.8649728008763458,0.0,0.2479,0.0,96.44,200000,159284.9397190123,-40715.0602809877,0.7964246985950615
2021-02-06,2,2.9535500614240116,0.0,0.2597,0.0,94.24,200000,159284.9397190123,-40715.0602809877,0.7964246985950615
2021-02-07,2,1.9755043864407011,0.0,0.2483,0.0,92.3,200000,159284.9397190123,-40715.0602809877,0.7964246985950615
2021-02-08,2,1.8368690867964634,0.0,0.2655,0.0,98.01,200000,159284.9397190123,-40715.0602809877,0.7964246985950615
2021-02-09,1,1.0332426267530441,-279447.26266493386,0.285,732.2098911419155,108.77,200000,159284.9397190123,-40715.0602809877,0.7964246985950615
2021-02-10,1,1.0285958549070058,-279447.26266493386,0.3065,732.2098911419155,116.41,200000,170887.1394346326,-29112.860565367388,0.854435697173163
2021-02-11,0,-0.544355373263761,0.0,0.3457,0.0,142.34,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-12,0,-0.5652016319042502,0.0,0.3456,0.0,142.79,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-13,-2,-1.618416585648767,0.0,0.3969,0.0,176.11,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-14,0,-0.9478995962878627,0.0,0.3657,0.0,156.33,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-15,-2,-1.84244544386662,0.0,0.344,0.0,158.61,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-16,2,1.4513082581609746,0.0,0.424,0.0,155.68,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-17,0,-0.2789879946562583,0.0,0.409,0.0,168.37,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-18,0,0.758268534639279,0.0,0.4426,0.0,169.25,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-19,0,0.10140443569689252,0.0,0.451,0.0,180.19,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-20,2,1.301564797493609,0.0,0.4492,0.0,164.09,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-21,2,3.7503068910686297,0.0,0.6419,0.0,161.87,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-22,2,2.4792678981410146,0.0,0.5432,0.0,144.39,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-23,2,1.6655294267019607,0.0,0.4466,0.0,127.13,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-24,2,2.2899817944334107,0.0,0.5354,0.0,130.96,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-25,2,1.9240840557979288,0.0,0.4952,0.0,121.25,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-26,2,1.7100416032019503,0.0,0.4866,0.0,118.23,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-27,2,1.4589946051696994,0.0,0.4879,0.0,119.78,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-02-28,2,1.9101440963885952,0.0,0.5186,0.0,111.31,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-03-01,2,1.2594821059205923,0.0,0.5286,0.0,124.4,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
2021-03-02,1,1.0307888307528916,-151697.4420055408,0.4999,629.2718551038905,120.51,200000,151667.1025171397,-48332.89748286031,0.7583355125856984
