date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-02-13,0,-0.20624835603630592,0.0,0.0013934,0.0,0.3969,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-14,0,-0.31401526597242174,0.0,0.0012804,0.0,0.3657,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-15,0,0.4125107507712655,0.0,0.0012961,0.0,0.344,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-16,-2,-1.7942450848948135,0.0,0.0012916,0.0,0.424,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-17,0,0.42621743263691547,0.0,0.0015463,0.0,0.409,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-18,0,-0.7091500851880911,0.0,0.0014987,0.0,0.4426,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-19,2,1.3197478689891575,0.0,0.0018465,0.0,0.451,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-20,2,2.893746092970571,0.0,0.0022773,0.0,0.4492,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-21,2,3.05664103048155,0.0,0.00378,0.0,0.6419,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-22,2,2.7034460585028235,0.0,0.0034332,0.0,0.5432,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-23,2,2.4708535342223317,0.0,0.0030186,0.0,0.4466,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-24,2,1.4401708268690476,0.0,0.0031333,0.0,0.5354,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-25,2,1.3918838092261763,0.0,0.0029679,0.0,0.4952,200000,194712.3045682416,-5287.695431758388,0.973561522841208
2021-02-26,1,1.0942851841679204,-34624138.37546084,0.0028118,200074.2956928089,0.4866,200000,194712.30456824158,-5287.695431758417,0.9735615228412079
2021-02-27,1,0.7052364757496733,-34624138.37546084,0.0026422,200074.2956928089,0.4879,200000,189100.1472841641,-10899.852715835907,0.9455007364208204
2021-02-28,0,0.04508633545396243,0.0,0.0024256,0.0,0.5186,200000,174938.08486546873,-25061.91513453127,0.8746904243273437
2021-03-01,0,0.5457699791960786,0.0,0.002807,0.0,0.5286,200000,174938.08486546873,-25061.91513453127,0.8746904243273437
2021-03-02,0,0.5152189850076511,0.0,0.0026748,0.0,0.4999,200000,174938.08486546873,-25061.91513453127,0.8746904243273437
2021-03-03,0,0.2923318581562147,0.0,0.0026857,0.0,0.5203,200000,174938.08486546873,-25061.91513453127,0.8746904243273437
2021-03-04,0,-0.32789601710362265,0.0,0.0024918,0.0,0.5541,200000,174938.08486546873,-25061.91513453127,0.8746904243273437
2021-03-05,0,-0.4919213066929083,0.0,0.0030274,0.0,0.6913,200000,174938.08486546873,-25061.91513453127,0.8746904243273437
2021-03-06,0,-0.9717292699510521,0.0,0.0029855,0.0,0.7626,200000,174938.08486546873,-25061.91513453127,0.8746904243273437
2021-03-07,-1,-1.041334462009521,28787862.83331173,0.0030384,-110888.74547760442,0.7888,200000,174938.08486546873,-25061.91513453127,0.8746904243273437
2021-03-08,-1,-1.0858024733970368,28787862.83331173,0.0030073,-110888.74547760442,0.7665,200000,171569.96330720215,-28430.036692797847,0.8578498165360108
2021-03-09,-1,-0.9509899607125679,28787862.83331173,0.0031371,-110888.74547760442,0.7679,200000,175461.87214663468,-24538.127853365324,0.8773093607331733
2021-03-10,-1,-1.0714543588788596,28787862.83331173,0.0030958,-110888.74547760442,0.763,200000,173729.57855877862,-26270.421441221377,0.8686478927938931
2021-03-11,-1,-0.9126842696746761,28787862.83331173,0.0031403,-110888.74547760442,0.7457,200000,173092.26315809845,-26907.736841901555,0.8654613157904922
2021-03-12,-1,-1.0626886313029884,28787862.83331173,0.0029625,-110888.74547760442,0.742,200000,167563.49278806848,-32436.507211931515,0.8378174639403424
2021-03-13,0,1.1036443996285168,0.0,0.004619,0.0,0.7699,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-14,2,3.20041329248424,0.0,0.0072737,0.0,0.7764,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-15,2,2.6664636629171996,0.0,0.00708,0.0,0.7364,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-16,2,2.141122917380496,0.0,0.0068416,0.0,0.722,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-17,2,1.780957891105772,0.0,0.0071676,0.0,0.7711,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-18,2,1.5881799990961127,0.0,0.0071323,0.0,0.7644,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-19,2,1.654510457728548,0.0,0.00815,0.0,0.8133,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-20,2,1.4995141312227798,0.0,0.0077178,0.0,0.7615,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-21,2,1.333032464512065,0.0,0.0080067,0.0,0.7915,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-22,0,0.9298464742900375,0.0,0.00742,0.0,0.7997,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-23,0,0.7267486073504849,0.0,0.0076374,0.0,0.856,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-24,0,0.9579129724709067,0.0,0.0072311,0.0,0.7352,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-25,2,1.3152527055345327,0.0,0.0077737,0.0,0.6915,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-26,2,1.9283614237664999,0.0,0.0104099,0.0,0.7518,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-27,0,0.9585942800990535,0.0,0.0099946,0.0,0.8921,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-28,1,1.0033436724116969,-6250009.40305528,0.0101872,72508.93496276592,0.8781,200000,127340.19158160951,-72659.80841839049,0.6367009579080476
2021-03-29,2,1.6428186375342793,0.0,0.0129999,0.0,0.937,200000,140648.81676027618,-59351.18323972382,0.7032440838013809
2021-03-30,2,2.5460978249849995,0.0,0.0181274,0.0,1.0083,200000,140648.81676027618,-59351.18323972382,0.7032440838013809
2021-03-31,2,1.8348320768097484,0.0,0.0167518,0.0,1.0245,200000,140648.81676027618,-59351.18323972382,0.7032440838013809
2021-04-01,2,2.103979415881892,0.0,0.0173532,0.0,0.969,200000,140648.81676027618,-59351.18323972382,0.7032440838013809
2021-04-02,2,2.7341764430620428,0.0,0.0242549,0.0,1.0801,200000,140648.81676027618,-59351.18323972382,0.7032440838013809
2021-04-03,2,1.939676801700804,0.0,0.0230732,0.0,1.1088,200000,140648.81676027618,-59351.18323972382,0.7032440838013809
2021-04-04,2,1.959397127102136,0.0,0.0272443,0.0,1.214,200000,140648.81676027618,-59351.18323972382,0.7032440838013809
2021-04-05,2,2.007136933866032,0.0,0.0285997,0.0,1.1686,200000,140648.81676027618,-59351.18323972382,0.7032440838013809
2021-04-06,1,1.1500644671159355,-3093208.6676609335,0.0227351,63966.1709842988,1.0994,200000,140648.81676027618,-59351.18323972382,0.7032440838013809
2021-04-07,1,1.1456240324000915,-3093208.6676609335,0.0204695,63966.1709842988,0.9606,200000,124762.33867020291,-75237.66132979709,0.6238116933510145
2021-04-08,1,1.0419472161698173,-3093208.6676609335,0.0231061,63966.1709842988,1.0825,200000,140715.36888634373,-59284.63111365627,0.7035768444317186
2021-04-09,1,0.28923789098808605,-3093208.6676609335,0.0209399,63966.1709842988,1.1855,200000,140603.37588183943,-59396.62411816057,0.7030168794091971
2021-04-10,0,-0.18303655136413022,0.0,0.0191341,0.0,1.2324,200000,121002.67160711743,-78997.32839288257,0.6050133580355872
2021-04-11,0,-0.10992532893733992,0.0,0.0197457,0.0,1.2135,200000,121002.67160711743,-78997.32839288257,0.6050133580355872
2021-04-12,0,-0.23087435578636906,0.0,0.0187987,0.0,1.1638,200000,121002.67160711743,-78997.32839288257,0.6050133580355872
2021-04-13,0,-0.3390396872013606,0.0,0.0187208,0.0,1.1615,200000,121002.67160711743,-78997.32839288257,0.6050133580355872
2021-04-14,0,-0.6269620849050016,0.0,0.01757,0.0,1.1461,200000,121002.67160711743,-78997.32839288257,0.6050133580355872
2021-04-15,0,-0.7939196398609559,0.0,0.0185614,0.0,1.2549,200000,121002.67160711743,-78997.32839288257,0.6050133580355872
2021-04-16,-1,-1.1050114419644443,3180781.971597491,0.0190209,-44607.63533404019,1.3563,200000,121002.67160711743,-78997.32839288257,0.6050133580355872
2021-04-17,-1,-1.0756379948540742,3180781.971597491,0.0188709,-44607.63533404019,1.3005,200000,118036.44825973836,-81963.55174026164,0.5901822412986918
2021-04-18,-2,-1.456982453854192,0.0,0.0170608,0.0,1.2961,200000,124551.94270253644,-75448.05729746356,0.6227597135126822
2021-04-19,-1,-1.11556648587681,3946162.65675214,0.0157814,-55062.750973711954,1.131,200000,124551.94270253644,-75448.05729746356,0.6227597135126822
2021-04-20,-1,-0.8886219519832569,3946162.65675214,0.0160758,-55062.750973711954,1.1021,200000,124122.379485544,-75877.620514456,0.62061189742772
2021-04-21,-1,-0.9308086949932112,3946162.65675214,0.0149,-55062.750973711954,1.0513,200000,116685.29368427026,-83314.70631572974,0.5834264684213513
2021-04-22,-1,-0.603191703360656,3946162.65675214,0.0127212,-55062.750973711954,0.8442,200000,96683.89876108295,-103316.10123891705,0.4834194938054147
2021-04-23,-1,-0.24261928212262399,3946162.65675214,0.0128001,-55062.750973711954,0.7958,200000,94330.21384757303,-105669.78615242697,0.47165106923786515
2021-04-24,0,-0.042544309250979594,0.0,0.0120997,0.0,0.7353,200000,117292.19919560297,-82707.80080439703,0.5864609959780148
2021-04-25,0,-0.22824346980797225,0.0,0.011748,0.0,0.7533,200000,117292.19919560297,-82707.80080439703,0.5864609959780148
2021-04-26,0,-0.008021964334966547,0.0,0.014055,0.0,0.8849,200000,117292.19919560297,-82707.80080439703,0.5864609959780148
2021-04-27,0,0.8142643155731402,0.0,0.016473,0.0,0.9627,200000,117292.19919560297,-82707.80080439703,0.5864609959780148
2021-04-28,2,1.3163550208078245,0.0,0.015843,0.0,0.9299,200000,117292.19919560297,-82707.80080439703,0.5864609959780148
2021-04-29,1,1.001580325295951,-3814380.461645625,0.015375,63012.89308885945,0.9307,200000,117292.19919560297,-82707.80080439703,0.5864609959780148
2021-04-30,1,0.47100508108875444,-3814380.461645625,0.016071,63012.89308885945,1.0069,200000,124748.59045027941,-75251.40954972059,0.6237429522513971
2021-05-01,1,0.6976321979524024,-3814380.461645625,0.016197,63012.89308885945,0.9994,200000,124756.60569028032,-75243.39430971968,0.6237830284514017
2021-05-02,0,0.07220041518616008,0.0,0.015528,0.0,1.003,200000,113319.96723591023,-86680.03276408977,0.5665998361795511
2021-05-03,0,-0.11042827207854496,0.0,0.01529,0.0,1.0033,200000,113319.96723591023,-86680.03276408977,0.5665998361795511
2021-05-04,0,0.2232114813352447,0.0,0.013525,0.0,0.8662,200000,113319.96723591023,-86680.03276408977,0.5665998361795511
2021-05-05,0,-0.42027915276034117,0.0,0.014775,0.0,0.9898,200000,113319.96723591023,-86680.03276408977,0.5665998361795511
2021-05-06,-2,-1.5484015538107676,0.0,0.014982,0.0,1.0975,200000,113319.96723591023,-86680.03276408977,0.5665998361795511
2021-05-07,0,-0.8677416202695789,0.0,0.015233,0.0,1.0584,200000,113319.96723591023,-86680.03276408977,0.5665998361795511
2021-05-08,-1,-1.1422972096577144,3836153.257816866,0.01477,-54643.6335403174,1.0369,200000,113319.96723591023,-86680.03276408977,0.5665998361795511
2021-05-09,-2,-1.4316168886523408,0.0,0.01442,0.0,1.0338,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-10,-2,-1.2288870681339585,0.0,0.012672,0.0,0.8988,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-11,-2,-1.759531403396137,0.0,0.01303,0.0,0.9724,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-12,-2,-1.655215692577647,0.0,0.010559,0.0,0.7956,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-13,0,-0.9830488904098252,0.0,0.01125,0.0,0.8062,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-14,0,-0.7939615366905406,0.0,0.011847,0.0,0.8414,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-15,0,-0.8766932945937979,0.0,0.010849,0.0,0.7817,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-16,0,0.02983215545947402,0.0,0.011639,0.0,0.7794,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-17,0,0.8839994512889016,0.0,0.010999,0.0,0.6959,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-18,0,0.43472874552695795,0.0,0.011034,0.0,0.7277,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-19,0,-0.7405158617976826,0.0,0.007187,0.0,0.5153,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-20,-2,-4.023688508210485,0.0,0.008513,0.0,2.4318,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-21,-2,-2.4847054066757766,0.0,0.007614,0.0,1.3506,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-22,-2,-1.5498465779923682,0.0,0.007051,0.0,0.8925,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-23,-2,-1.3594411596160378,0.0,0.00601,0.0,0.7534,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-24,-1,-1.1281631785015922,7461758.707779663,0.007672,-62326.19793803546,0.9185,200000,114493.22561217114,-85506.77438782886,0.5724661280608556
2021-05-25,-1,-0.8726868558583312,7461758.707779663,0.009328,-62326.19793803546,1.0436,200000,134646.9053943025,-65353.09460569749,0.6732345269715125
2021-05-26,-1,-0.7393469025287134,7461758.707779663,0.010742,-62326.19793803546,1.1722,200000,153212.9812619343,-46787.0187380657,0.7660649063096715
2021-05-27,-1,-0.7191993681879049,7461758.707779663,0.009547,-62326.19793803546,1.065,200000,137614.8111871802,-62385.188812819804,0.688074055935901
2021-05-28,-1,-1.0954137968257045,7461758.707779663,0.008392,-62326.19793803546,1.1689,200000,135472.17184545659,-64527.828154543415,0.677360859227283
2021-05-29,-1,-0.8336909945610103,7461758.707779663,0.008174,-62326.19793803546,1.0449,200000,126117.05990284422,-73882.94009715578,0.6305852995142212
2021-05-30,-1,-0.6222169362227269,7461758.707779663,0.008629,-62326.19793803546,1.0348,200000,128882.66551570978,-71117.33448429022,0.6444133275785489
2021-05-31,-1,-0.5172124098584634,7461758.707779663,0.009011,-62326.19793803546,1.0609,200000,133359.77110826437,-66640.22889173563,0.6667988555413218
2021-06-01,-1,-0.4743012598960651,7461758.707779663,0.008551,-62326.19793803546,1.0147,200000,127047.89175794847,-72952.10824205153,0.6352394587897423
2021-06-02,-1,-0.4363580459253881,7461758.707779663,0.008754,-62326.19793803546,1.0517,200000,130868.69809933507,-69131.30190066493,0.6543434904966754
2021-06-03,-1,-0.3344382212748717,7461758.707779663,0.009274,-62326.19793803546,1.0986,200000,137671.91131067433,-62328.08868932567,0.6883595565533717
2021-06-04,-1,-0.2522597710609095,7461758.707779663,0.008559,-62326.19793803546,1.0087,200000,126733.6286399825,-73266.3713600175,0.6336681431999125
2021-06-05,0,-0.08861939411572657,0.0,0.008355,0.0,0.9579,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-06,0,-0.1465402072447418,0.0,0.008559,0.0,1.0378,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-07,0,0.03698224786470847,0.0,0.007787,0.0,0.935,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-08,0,0.4787761239266042,0.0,0.007943,0.0,0.9221,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-09,0,0.16894141623049588,0.0,0.008231,0.0,0.9842,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-10,0,-0.04372114646182398,0.0,0.007834,0.0,0.9379,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-11,0,0.8125777957494723,0.0,0.00752,0.0,0.8579,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-12,2,1.9087807651010358,0.0,0.007354,0.0,0.784,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-13,2,1.7658875622944559,0.0,0.008202,0.0,0.8681,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-14,2,1.388242202182838,0.0,0.008289,0.0,0.8912,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-15,2,1.3785103255365432,0.0,0.008067,0.0,0.8658,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-16,2,1.5553054139114197,0.0,0.007755,0.0,0.8172,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-17,2,1.2730866412274495,0.0,0.007689,0.0,0.8242,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-18,2,1.419340581236167,0.0,0.007206,0.0,0.7619,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-19,1,1.1563908836756875,-7976928.869884199,0.007011,74927.9854056245,0.7464,200000,111852.49661351624,-88147.50338648376,0.5592624830675812
2021-06-20,2,2.414708680576471,0.0,0.007439,0.0,0.7205,200000,117207.25699183236,-82792.74300816764,0.5860362849591618
2021-06-21,2,3.2116075807979456,0.0,0.005966,0.0,0.5021,200000,117207.25699183236,-82792.74300816764,0.5860362849591618
2021-06-22,2,2.318003568932253,0.0,0.005448,0.0,0.4694,200000,117207.25699183236,-82792.74300816764,0.5860362849591618
2021-06-23,2,1.9656995072952175,0.0,0.005925,0.0,0.5098,200000,117207.25699183236,-82792.74300816764,0.5860362849591618
2021-06-24,0,0.9540897154391671,0.0,0.006093,0.0,0.5747,200000,117207.25699183236,-82792.74300816764,0.5860362849591618
2021-06-25,1,1.039638917225611,-10534536.849886063,0.005563,114014.84143174354,0.514,200000,117207.25699183234,-82792.74300816766,0.5860362849591617
2021-06-26,1,0.4013043331428834,-10534536.849886063,0.005647,114014.84143174354,0.5552,200000,122789.56955421061,-77210.43044578939,0.613947847771053
2021-06-27,1,0.6125253454034572,-10534536.849886063,0.005911,114014.84143174354,0.5636,200000,126528.41195060717,-73471.58804939283,0.6326420597530359
2021-06-28,0,0.02534652661186168,0.0,0.005948,0.0,0.5991,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-06-29,0,-0.8021806798791069,0.0,0.006248,0.0,0.6821,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-06-30,-2,-2.2973300241974766,0.0,0.006132,0.0,0.8245,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-01,-2,-1.6551147841295808,0.0,0.005876,0.0,0.735,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-02,-2,-1.3269083229868988,0.0,0.005883,0.0,0.7143,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-03,-2,-1.2896884753218207,0.0,0.006057,0.0,0.7438,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-04,-2,-1.2108140923919462,0.0,0.006169,0.0,0.7595,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-05,-2,-1.5579621586926238,0.0,0.005957,0.0,0.8009,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-06,-2,-1.3297272025929479,0.0,0.006029,0.0,0.7976,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-07,-2,-1.4014879949664172,0.0,0.005991,0.0,0.8286,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-08,0,-0.8609857135628093,0.0,0.00574,0.0,0.7214,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-09,0,-0.8704898974797011,0.0,0.005803,0.0,0.7407,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-10,0,-0.892194880828091,0.0,0.005689,0.0,0.7434,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-11,0,-0.8716296933997629,0.0,0.005761,0.0,0.7617,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-12,0,-0.9105611111338345,0.0,0.005621,0.0,0.7601,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-13,-2,-1.4209489208795532,0.0,0.005462,0.0,0.8291,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-14,0,-0.9059956872406588,0.0,0.005484,0.0,0.767,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-15,0,-0.7973919195840886,0.0,0.005239,0.0,0.726,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-16,-2,-1.2493586620560384,0.0,0.005015,0.0,0.753,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-17,0,-0.5563277772762728,0.0,0.005169,0.0,0.7084,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-18,0,-0.5925840869772929,0.0,0.005114,0.0,0.7055,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-19,0,-0.4945502266971918,0.0,0.004795,0.0,0.6591,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-20,0,-0.16593084430853555,0.0,0.004455,0.0,0.6001,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-21,0,-0.299034196257523,0.0,0.004785,0.0,0.6524,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-22,0,-0.3004869130041872,0.0,0.004895,0.0,0.6707,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-23,0,0.5247106641234427,0.0,0.005155,0.0,0.6797,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-24,0,0.22012325788849543,0.0,0.005202,0.0,0.7003,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-25,0,0.5624025537596652,0.0,0.005339,0.0,0.7075,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-26,2,1.641600581592521,0.0,0.005932,0.0,0.7453,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-27,2,2.196313625327119,0.0,0.006306,0.0,0.7566,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-28,2,1.7693116270133964,0.0,0.006218,0.0,0.7575,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-29,0,0.9076367107157325,0.0,0.006245,0.0,0.7966,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-30,0,0.7135629502425903,0.0,0.006373,0.0,0.8208,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-07-31,0,0.5620487462484194,0.0,0.006315,0.0,0.8193,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-08-01,1,1.034465217798615,-8960673.949654387,0.006225,71284.59467935919,0.7825,200000,111560.39067319712,-88439.60932680288,0.5578019533659856
2021-08-02,1,0.8495109493484995,-8960673.949654387,0.006227,71284.59467935919,0.7883,200000,111991.76267023673,-88008.23732976327,0.5599588133511837
2021-08-03,1,0.9096120815973016,-8960673.949654387,0.006138,71284.59467935919,0.7709,200000,109953.91074129663,-90046.08925870337,0.5497695537064831
2021-08-04,1,0.9197181433384529,-8960673.949654387,0.006376,71284.59467935919,0.7965,200000,113911.43676510596,-86088.56323489404,0.5695571838255298
2021-08-05,2,1.2982927364928074,0.0,0.006532,0.0,0.8006,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-06,2,3.184629872459774,0.0,0.007851,0.0,0.8346,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-07,2,2.1050052827245858,0.0,0.007848,0.0,0.8649,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-08,2,2.422013237249476,0.0,0.008157,0.0,0.85,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-09,2,2.15382717863344,0.0,0.008541,0.0,0.8785,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-10,2,2.9124313929296584,0.0,0.009772,0.0,0.8747,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-11,2,2.990772601322112,0.0,0.011505,0.0,0.9151,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-12,2,2.401601932149911,0.0,0.010991,0.0,0.8683,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-13,2,2.1709070464452718,0.0,0.012131,0.0,0.9299,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-14,2,1.7073810394650868,0.0,0.011825,0.0,0.9328,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-15,2,1.474024779587586,0.0,0.011787,0.0,0.9354,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-16,2,1.217448825204364,0.0,0.011304,0.0,0.9144,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-17,0,0.8831684728842775,0.0,0.010245,0.0,0.8641,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-18,0,0.9057738029673988,0.0,0.010253,0.0,0.8471,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-19,0,0.8902724899392208,0.0,0.010762,0.0,0.8775,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-20,0,0.8725330669360672,0.0,0.011314,0.0,0.9117,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-21,0,0.4610257738550478,0.0,0.010777,0.0,0.9182,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-22,0,0.555974335812751,0.0,0.011033,0.0,0.9149,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-23,0,0.18306301092096836,0.0,0.011176,0.0,0.9678,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-24,-2,-1.9960690416459426,0.0,0.010591,0.0,1.3197,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-25,-2,-1.317218424581176,0.0,0.010917,0.0,1.1726,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-26,-2,-1.4364774432297593,0.0,0.00995,0.0,1.0959,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-27,-2,-1.3839487190220092,0.0,0.010566,0.0,1.1515,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-28,-1,-1.05494628177209,4964903.637851195,0.011382,-48114.54508814159,1.1745,200000,113021.0664120446,-86978.9335879554,0.5651053320602231
2021-08-29,-1,-1.0732172135792217,4964903.637851195,0.011022,-48114.54508814159,1.1415,200000,109645.92111450949,-90354.07888549051,0.5482296055725475
2021-08-30,-1,-1.0390110308550495,4964903.637851195,0.010465,-48114.54508814159,1.0925,200000,104522.85707890744,-95477.14292109256,0.5226142853945372
2021-08-31,-1,-1.0725582065341723,4964903.637851195,0.010549,-48114.54508814159,1.129,200000,106696.0898802041,-93303.9101197959,0.5334804494010206
2021-09-01,-1,-0.8690054421055746,4964903.637851195,0.011023,-48114.54508814159,1.1576,200000,110425.53019406644,-89574.46980593356,0.5521276509703321
2021-09-02,0,0.2408792408893165,0.0,0.012984,0.0,1.1622,200000,104475.48187962285,-95524.51812037715,0.5223774093981142
2021-09-03,0,-0.30398107254032025,0.0,0.012381,0.0,1.2082,200000,104475.48187962285,-95524.51812037715,0.5223774093981142
2021-09-04,-1,-1.0144875542624514,4336161.778020372,0.012047,-39350.46398479203,1.3275,200000,104475.48187962284,-95524.51812037716,0.5223774093981142
2021-09-05,-1,-0.6076095844837349,4336161.778020372,0.013077,-39350.46398479203,1.3703,200000,110625.92836953292,-89374.07163046708,0.5531296418476646
