date,statusList,zscore,ATOMUSDT_position,ATOMUSDT_price,CELRUSDT_position,CELRUSDT_price,init,total_asset,pnl,return
2021-03-06,-2,-1.62322102517663,0.0,18.91,0.0,0.02892,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-07,-2,-1.2723619236993908,0.0,19.458,0.0,0.028,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-08,-2,-1.448903256671184,0.0,19.392,0.0,0.03044,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-09,-2,-1.3471731051546387,0.0,21.107,0.0,0.03332,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-10,-2,-1.3219756669037002,0.0,19.61,0.0,0.0322,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-11,-2,-1.4193534902302258,0.0,19.333,0.0,0.03468,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-12,-2,-1.7278681299090872,0.0,18.552,0.0,0.04197,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-13,-2,-1.614740853127467,0.0,19.363,0.0,0.04653,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-14,-2,-1.710885850538809,0.0,18.444,0.0,0.05433,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-15,-2,-1.609643778434274,0.0,19.838,0.0,0.05877,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-16,-2,-1.297253295677383,0.0,21.008,0.0,0.05398,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-17,-1,-1.0998787085932737,3521.2896723472672,20.896,-1451299.1911907,0.0507,200000,147161.737986737,-52838.26201326301,0.7358086899336849
2021-03-18,-1,-0.9210810200459553,3521.2896723472672,22.106,-1451299.1911907,0.0503,200000,150841.9788138009,-49158.0211861991,0.7542098940690045
2021-03-19,-1,-1.0247034696180048,3521.2896723472672,22.19,-1451299.1911907,0.05486,200000,157755.69145810767,-42244.30854189233,0.7887784572905383
2021-03-20,-2,-1.209877001542832,0.0,20.915,0.0,0.0598,200000,160301.65612279775,-39698.34387720225,0.8015082806139888
2021-03-21,-2,-1.488828202686081,0.0,20.52,0.0,0.07533,200000,160301.65612279775,-39698.34387720225,0.8015082806139888
2021-03-22,-2,-1.4974851946829935,0.0,19.179,0.0,0.07739,200000,160301.65612279775,-39698.34387720225,0.8015082806139888
2021-03-23,-2,-1.4319588500913565,0.0,18.724,0.0,0.07573,200000,160301.65612279775,-39698.34387720225,0.8015082806139888
2021-03-24,-2,-1.3595575705791716,0.0,17.424,0.0,0.07258,200000,160301.65612279775,-39698.34387720225,0.8015082806139888
2021-03-25,-1,-1.1607963239016115,4687.182927567185,17.1,-1183736.9378437286,0.06771,200000,160301.65612279775,-39698.34387720225,0.8015082806139888
2021-03-26,-1,-0.946176360507226,4687.182927567185,18.94,-1183736.9378437286,0.06974,200000,171329.05869334412,-28670.941306655877,0.8566452934667206
2021-03-27,-2,-1.332947157159064,0.0,18.704,0.0,0.09207,200000,181619.24651285322,-18380.75348714678,0.9080962325642661
2021-03-28,-1,-1.1422867942572024,4697.6164324880565,19.331,-1025749.7261541467,0.08853,200000,181619.24651285325,-18380.75348714675,0.9080962325642663
2021-03-29,-1,-0.9752366797433536,4697.6164324880565,20.273,-1025749.7261541467,0.08696,200000,184433.97412219498,-15566.02587780502,0.9221698706109749
2021-03-30,-1,-1.0912547162703705,4697.6164324880565,19.968,-1025749.7261541467,0.09202,200000,188191.4947246261,-11808.5052753739,0.9409574736231305
2021-03-31,-1,-0.9457712087794536,4697.6164324880565,19.081,-1025749.7261541467,0.08345,200000,175234.03379586816,-24765.966204131837,0.8761701689793409
2021-04-01,-1,-0.6722341846639148,4697.6164324880565,19.473,-1025749.7261541467,0.0794,200000,172921.21304647916,-27078.786953520845,0.8646060652323958
2021-04-02,-1,-0.4857947408811141,4697.6164324880565,20.315,-1025749.7261541467,0.07996,200000,177451.02592928044,-22548.97407071956,0.8872551296464022
2021-04-03,-1,-0.2734842131201253,4697.6164324880565,20.033,-1025749.7261541467,0.0752,200000,171243.7293988251,-28756.27060117491,0.8562186469941254
2021-04-04,0,-0.035493887257729805,0.0,21.525,0.0,0.07657,200000,159044.70933517083,-40955.29066482917,0.7952235466758542
2021-04-05,0,0.12459263620103755,0.0,21.431,0.0,0.07465,200000,159044.70933517083,-40955.29066482917,0.7952235466758542
2021-04-06,0,0.6626133246891496,0.0,21.656,0.0,0.0689,200000,159044.70933517083,-40955.29066482917,0.7952235466758542
2021-04-07,1,1.008483242570192,-4065.975798526711,19.558,1287394.4417611368,0.06177,200000,159044.70933517083,-40955.29066482917,0.7952235466758542
2021-04-08,1,0.6522639353730502,-4065.975798526711,20.543,1287394.4417611368,0.07191,200000,176103.87513617758,-23896.12486382242,0.8805193756808879
2021-04-09,2,1.6980330022400032,0.0,21.393,0.0,0.0676,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-10,2,1.6399946441836795,0.0,21.025,0.0,0.06543,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-11,2,2.327787058252187,0.0,23.365,0.0,0.0635,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-12,2,1.7722258315475694,0.0,22.012,0.0,0.06171,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-13,2,2.046389118252894,0.0,23.829,0.0,0.06128,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-14,2,1.4949728000660572,0.0,27.068,0.0,0.07307,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-15,2,1.41655081013786,0.0,27.786,0.0,0.07392,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-16,2,1.2437138426223255,0.0,25.46,0.0,0.06835,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-17,0,0.7531059640206795,0.0,24.342,0.0,0.06977,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-18,0,0.7576621125648176,0.0,21.403,0.0,0.06052,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-19,0,0.7713076053995801,0.0,19.199,0.0,0.05361,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-20,1,1.1875780177465245,-3740.478623553212,21.254,1429858.5011690643,0.0556,200000,159000.26532999994,-40999.73467000006,0.7950013266499997
2021-04-21,1,1.005269575068456,-3740.478623553212,19.551,1429858.5011690643,0.05181,200000,147211.06651465807,-52788.93348534193,0.7360553325732904
2021-04-22,1,0.7310735117236272,-3740.478623553212,18.725,1429858.5011690643,0.0508,200000,142677.27408542234,-57322.72591457766,0.7133863704271117
2021-04-23,2,1.9586063838384724,0.0,20.515,0.0,0.04839,200000,166545.33142062306,-33454.66857937694,0.8327266571031153
2021-04-24,2,1.9263966455209027,0.0,18.458,0.0,0.04273,200000,166545.33142062306,-33454.66857937694,0.8327266571031153
2021-04-25,2,1.7150906614880344,0.0,18.687,0.0,0.0434,200000,166545.33142062306,-33454.66857937694,0.8327266571031153
2021-04-26,0,0.13368151124035432,0.0,22.058,0.0,0.05946,200000,166545.33142062306,-33454.66857937694,0.8327266571031153
2021-04-27,0,-0.7719880578834926,0.0,23.038,0.0,0.06797,200000,166545.33142062306,-33454.66857937694,0.8327266571031153
2021-04-28,0,-0.21839458952931748,0.0,22.927,0.0,0.06295,200000,166545.33142062306,-33454.66857937694,0.8327266571031153
2021-04-29,0,-0.250403804744201,0.0,22.222,0.0,0.06065,200000,166545.33142062306,-33454.66857937694,0.8327266571031153
2021-04-30,-1,-1.1370065501525026,3667.7530703977945,22.704,-1263813.411903347,0.06589,200000,166545.33142062306,-33454.66857937694,0.8327266571031153
2021-05-01,-2,-1.5084818267933144,0.0,23.801,0.0,0.07209,200000,170357.44945619744,-29642.550543802558,0.8517872472809872
2021-05-02,-2,-1.4765806793327088,0.0,23.088,0.0,0.07056,200000,170357.44945619744,-29642.550543802558,0.8517872472809872
2021-05-03,0,-0.9814737759500183,0.0,22.938,0.0,0.06767,200000,170357.44945619744,-29642.550543802558,0.8517872472809872
2021-05-04,0,-0.26359980883599343,0.0,20.963,0.0,0.05819,200000,170357.44945619744,-29642.550543802558,0.8517872472809872
2021-05-05,1,1.0152378211424193,-3423.99504474409,24.877,1374072.0233601986,0.06199,200000,170357.44945619744,-29642.550543802558,0.8517872472809872
2021-05-06,2,1.9259855331471087,0.0,25.542,0.0,0.05798,200000,178144.43497462664,-21855.565025373362,0.8907221748731332
2021-05-07,2,2.6082273771643014,0.0,28.641,0.0,0.0579,200000,178144.43497462664,-21855.565025373362,0.8907221748731332
2021-05-08,2,2.474721646228206,0.0,29.524,0.0,0.05669,200000,178144.43497462664,-21855.565025373362,0.8907221748731332
2021-05-09,2,2.0043050390335426,0.0,28.712,0.0,0.05555,200000,178144.43497462664,-21855.565025373362,0.8907221748731332
2021-05-10,2,1.9471704248517923,0.0,25.357,0.0,0.04735,200000,178144.43497462664,-21855.565025373362,0.8907221748731332
2021-05-11,2,1.6257186160990251,0.0,26.902,0.0,0.05076,200000,178144.43497462664,-21855.565025373362,0.8907221748731332
2021-05-12,2,1.6811792942585249,0.0,23.012,0.0,0.04163,200000,178144.43497462664,-21855.565025373362,0.8907221748731332
2021-05-13,2,1.522686718724072,0.0,23.494,0.0,0.0423,200000,178144.43497462664,-21855.565025373362,0.8907221748731332
2021-05-14,1,1.109993364928803,-3444.9341540576,25.856,1822263.0418844786,0.04888,200000,178144.43497462664,-21855.565025373362,0.8907221748731332
2021-05-15,0,-0.028300119273132748,0.0,24.495,0.0,0.05697,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-16,0,0.2805056986740053,0.0,24.264,0.0,0.05263,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-17,0,0.05353369094984776,0.0,21.091,0.0,0.04721,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-18,-2,-1.2395052234118225,0.0,22.84,0.0,0.06791,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-19,-2,-1.784089174858737,0.0,13.757,0.0,0.0502,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-20,0,-0.9966095889815326,0.0,16.916,0.0,0.04892,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-21,0,-0.9142560424819461,0.0,13.572,0.0,0.03814,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-22,0,-0.9866687868542309,0.0,12.237,0.0,0.03476,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-23,0,-0.0755842347015195,0.0,11.648,0.0,0.02663,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-24,0,-0.5879132988104407,0.0,14.541,0.0,0.03666,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-25,0,-0.7374615940011148,0.0,13.934,0.0,0.0364,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-26,-2,-1.356127845334376,0.0,15.278,0.0,0.04797,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-27,-2,-1.6822497279541149,0.0,14.525,0.0,0.05445,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-28,-2,-1.4467967034333116,0.0,12.701,0.0,0.0467,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-29,-2,-1.2511097028271039,0.0,12.059,0.0,0.04346,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-30,-1,-1.0913534206780997,6322.754026854785,12.551,-1787317.2475462703,0.0444,200000,158713.7715821088,-41286.228417891194,0.793568857910544
2021-05-31,-1,-0.8109918246953653,6322.754026854785,13.962,-1787317.2475462703,0.04622,200000,170888.0949045351,-29111.9050954649,0.8544404745226755
2021-06-01,-1,-0.6177860154716506,6322.754026854785,13.757,-1787317.2475462703,0.04387,200000,165391.73479729614,-34608.26520270386,0.8269586739864807
2021-06-02,-1,-0.22625653798938944,6322.754026854785,14.86,-1787317.2475462703,0.0438,200000,172240.62028158872,-27759.379718411277,0.8612031014079436
2021-06-03,0,-0.04618438819239964,0.0,16.665,0.0,0.04846,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-04,0,0.11192268928767189,0.0,15.067,0.0,0.04314,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-05,0,0.4559285477180857,0.0,14.858,0.0,0.04112,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-06,0,0.7416501641458826,0.0,15.125,0.0,0.04114,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-07,0,0.6025731463157946,0.0,13.46,0.0,0.03709,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-08,0,0.839157646163665,0.0,13.56,0.0,0.03589,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-09,0,0.28849101955885276,0.0,13.932,0.0,0.0394,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-10,0,0.4674399774172155,0.0,12.829,0.0,0.03544,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-11,0,0.18420833087239147,0.0,11.95,0.0,0.03423,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-12,0,0.47987555657319514,0.0,11.616,0.0,0.03268,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-13,0,0.6181284962412129,0.0,12.53,0.0,0.03505,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-14,0,0.6261383250294924,0.0,13.301,0.0,0.03741,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-15,0,0.2833787415105089,0.0,12.951,0.0,0.03757,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-16,0,0.24598627517182992,0.0,13.425,0.0,0.03875,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-17,0,0.7736848622907224,0.0,13.618,0.0,0.03733,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-18,0,0.3795229556490609,0.0,12.472,0.0,0.03503,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-19,0,-0.8109040837572603,0.0,11.85,0.0,0.03531,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-20,0,-0.9033719087724608,0.0,11.977,0.0,0.03531,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-21,0,0.12408623486548481,0.0,9.519,0.0,0.0268,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-22,0,0.7736829516212371,0.0,9.002,0.0,0.0248,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-23,-2,-2.040302699487288,0.0,9.613,0.0,0.02901,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-24,0,0.6428064033446552,0.0,10.386,0.0,0.02866,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-25,0,-0.08644144622445121,0.0,9.066,0.0,0.02563,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-26,2,2.1990967759070914,0.0,9.596,0.0,0.02503,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-27,2,1.7910520603357747,0.0,10.087,0.0,0.02646,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-28,2,2.8478906553355006,0.0,10.89,0.0,0.02673,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-29,2,1.3786145899609235,0.0,11.65,0.0,0.03028,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-06-30,2,2.2369357404431716,0.0,12.045,0.0,0.02937,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-01,2,1.9388112754315068,0.0,11.033,0.0,0.02681,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-02,2,2.488802124287345,0.0,11.795,0.0,0.02664,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-03,2,1.4474642555096309,0.0,11.8,0.0,0.02826,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-04,2,1.430581003359235,0.0,12.307,0.0,0.02911,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-05,2,2.7705382061668957,0.0,13.531,0.0,0.02702,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-06,2,1.3834367832223518,0.0,13.136,0.0,0.02924,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-07,0,0.40341728921708375,0.0,12.939,0.0,0.03168,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-08,0,0.5243819222334174,0.0,11.916,0.0,0.02861,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-09,2,1.4317693055905192,0.0,13.181,0.0,0.0285,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-10,2,2.1737721688279548,0.0,14.425,0.0,0.02813,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-11,1,1.021154153939344,-4971.175305131281,14.077,2300435.0680582854,0.03042,200000,139958.4695406661,-60041.53045933391,0.6997923477033304
2021-07-12,1,0.7142048873018838,-4971.175305131281,12.981,2300435.0680582854,0.02872,200000,130599.32179054312,-69400.67820945688,0.6529966089527156
2021-07-13,1,0.32844929557429076,-4971.175305131281,12.092,2300435.0680582854,0.02762,200000,123649.4683694173,-76350.5316305827,0.6182473418470865
2021-07-14,0,0.1573937933779093,0.0,11.747,0.0,0.02708,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-15,0,0.7654139440656446,0.0,11.474,0.0,0.02492,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-16,2,1.424377084357208,0.0,11.149,0.0,0.02277,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-17,0,0.9148219424075061,0.0,11.022,0.0,0.02324,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-18,0,-0.708841016124947,0.0,10.972,0.0,0.02615,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-19,0,0.04153518466109867,0.0,9.98,0.0,0.02228,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-20,0,0.21584838369596088,0.0,9.443,0.0,0.02074,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-21,0,0.09542179962008776,0.0,10.481,0.0,0.0231,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-22,0,0.03652792492587508,0.0,11.377,0.0,0.02514,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-23,0,-0.08074623182595785,0.0,11.442,0.0,0.02537,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-24,0,-0.48715397548767997,0.0,11.426,0.0,0.02589,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-25,-2,-1.5617057672837644,0.0,11.446,0.0,0.02795,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-26,0,-0.9281892713958427,0.0,11.386,0.0,0.02686,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-27,-2,-1.2453682313244998,0.0,11.702,0.0,0.02808,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-28,-2,-1.2421129793140295,0.0,11.589,0.0,0.0278,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-29,-2,-1.8800404472557692,0.0,11.799,0.0,0.03011,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-30,-2,-1.355148683273946,0.0,12.14,0.0,0.02988,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-07-31,-2,-1.9141411340380872,0.0,12.598,0.0,0.0328,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-08-01,-2,-1.2689751680698282,0.0,12.312,0.0,0.03097,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-08-02,-2,-1.2015125122554402,0.0,12.476,0.0,0.03151,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-08-03,0,-0.7826906161052076,0.0,12.12,0.0,0.02982,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-08-04,0,-0.5147036069466719,0.0,12.808,0.0,0.03106,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-08-05,-2,-1.5179305237754113,0.0,13.032,0.0,0.0342,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-08-06,-1,-1.1823752281778024,5006.221363125502,13.589,-1943146.0183808182,0.03501,200000,136059.0842070249,-63940.91579297511,0.6802954210351244
2021-08-07,-2,-1.6910803947498796,0.0,14.006,0.0,0.03794,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-08,-2,-1.6246342749693463,0.0,13.139,0.0,0.03598,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-09,-2,-2.382716864059102,0.0,13.651,0.0,0.04145,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-10,-2,-1.9139049767670564,0.0,14.105,0.0,0.04202,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-11,-2,-2.1055000343998347,0.0,14.558,0.0,0.04574,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-12,-2,-1.7538062061593687,0.0,14.06,0.0,0.04343,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-13,-2,-1.4809897240034373,0.0,15.212,0.0,0.04635,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-14,-2,-1.83586989082446,0.0,15.56,0.0,0.05102,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-15,-2,-1.2001660371046163,0.0,15.91,0.0,0.04903,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-16,0,-0.5918521573453426,0.0,15.784,0.0,0.0458,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-17,0,0.5402153785392559,0.0,16.003,0.0,0.04175,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-18,2,1.7290095663452896,0.0,17.948,0.0,0.04163,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-19,2,1.3016148789909434,0.0,18.688,0.0,0.04487,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-20,1,1.058626687866654,-3689.373090988412,18.928,1511197.8763520594,0.04621,200000,139664.90773245733,-60335.09226754267,0.6983245386622867
2021-08-21,2,2.352253884343268,0.0,22.14,0.0,0.04603,200000,151787.18971845548,-48212.810281544516,0.7589359485922774
2021-08-22,1,1.077206314198666,-3471.4845329442755,21.862,1475094.1663601114,0.05145,200000,151787.18971845548,-48212.810281544516,0.7589359485922774
2021-08-23,2,1.3381000136102723,0.0,21.808,0.0,0.04939,200000,154638.42353637837,-45361.57646362163,0.7731921176818919
2021-08-24,2,1.3261401673362212,0.0,19.538,0.0,0.04391,200000,154638.42353637837,-45361.57646362163,0.7731921176818919
2021-08-25,1,1.0477019437191974,-3855.1661232643187,20.056,1677570.2271249553,0.04609,200000,154638.42353637837,-45361.57646362163,0.7731921176818919
2021-08-26,1,0.8051680513643883,-3855.1661232643187,17.9,1677570.2271249553,0.04212,200000,139666.73157293443,-60333.26842706557,0.6983336578646722
2021-08-27,1,1.11406834416736,-3855.1661232643187,20.42,1677570.2271249553,0.04563,200000,155270.02170076908,-44729.97829923092,0.7763501085038453
2021-08-28,2,1.3543859866428274,0.0,21.31,0.0,0.04535,200000,160714.20382302426,-39285.79617697574,0.8035710191151213
2021-08-29,2,1.3743833126349814,0.0,21.2,0.0,0.04412,200000,160714.20382302426,-39285.79617697574,0.8035710191151213
2021-08-30,2,1.2969464675639353,0.0,22.14,0.0,0.04568,200000,160714.20382302426,-39285.79617697574,0.8035710191151213
2021-08-31,1,1.050088249727678,-3510.5767545439985,22.89,1669931.4611702436,0.04812,200000,160714.20382302426,-39285.79617697574,0.8035710191151213
2021-09-01,1,0.3037171409815526,-3510.5767545439985,25.44,1669931.4611702436,0.05832,200000,186699.47545104794,-13300.52454895206,0.9334973772552397
2021-09-02,1,0.4963312293008426,-3510.5767545439985,24.14,1669931.4611702436,0.05353,200000,174136.75397113527,-25863.246028864727,0.8706837698556764
2021-09-03,1,0.4107350235215406,-3510.5767545439985,24.11,1669931.4611702436,0.05353,200000,174031.43666849897,-25968.563331501035,0.8701571833424948
2021-09-04,1,0.3122455048783616,-3510.5767545439985,24.4,1669931.4611702436,0.05424,200000,176235.15526474756,-23764.844735252438,0.8811757763237378
2021-09-05,0,0.02845116702171664,0.0,25.73,0.0,0.05783,200000,154469.20731796615,-45530.79268203385,0.7723460365898307
2021-09-06,0,-0.4457929908849101,0.0,25.08,0.0,0.05737,200000,154469.20731796615,-45530.79268203385,0.7723460365898307
2021-09-07,0,0.9952193626333764,0.0,21.08,0.0,0.04477,200000,154469.20731796615,-45530.79268203385,0.7723460365898307
2021-09-08,-2,-3.0988308050982,0.0,20.69,0.0,0.05883,200000,154469.20731796615,-45530.79268203385,0.7723460365898307
2021-09-09,-1,-1.054858147501577,2876.5215515449936,26.85,-1191340.4852534796,0.06483,200000,154469.20731796615,-45530.79268203385,0.7723460365898307
2021-09-10,0,2.165589125878096,0.0,29.41,0.0,0.0565,200000,137181.4459038495,-62818.5540961505,0.6859072295192474
2021-09-11,0,-0.7655219206463226,0.0,27.33,0.0,0.06478,200000,137181.4459038495,-62818.5540961505,0.6859072295192474
2021-09-12,-1,-1.1778763200357265,1965.9135268536759,34.89,-795346.9730046933,0.08624,200000,137181.4459038495,-62818.5540961505,0.6859072295192474
2021-09-13,0,0.10266288597292249,0.0,35.82,0.0,0.07966,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-14,-2,-2.2258170638078507,0.0,34.2,0.0,0.09757,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-15,-2,-1.6652198234430504,0.0,34.12,0.0,0.0935,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-16,-2,-1.622442894540147,0.0,37.07,0.0,0.104,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-17,-2,-2.4865011443134972,0.0,33.46,0.0,0.11953,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-18,0,-0.9805496996124151,0.0,40.76,0.0,0.11271,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-19,0,0.3134993914656156,0.0,44.27,0.0,0.10201,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-20,0,-0.517892474450558,0.0,34.01,0.0,0.08876,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-21,0,-0.7610701265633001,0.0,30.45,0.0,0.08324,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-22,0,-0.7411265684688336,0.0,39.71,0.0,0.10953,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-23,-2,-1.656094279038137,0.0,41.51,0.0,0.13922,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-24,-2,-2.1833082615462955,0.0,42.58,0.0,0.17854,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-25,-2,-1.8141047369084198,0.0,39.45,0.0,0.16216,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-26,-2,-1.6534830741406878,0.0,39.8,0.0,0.16772,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-27,-2,-1.4711761702653996,0.0,37.21,0.0,0.15589,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-28,-2,-1.5411512243586099,0.0,33.7,0.0,0.1548,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-29,-2,-1.2380406447784946,0.0,33.88,0.0,0.14652,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
2021-09-30,0,-0.8275461775132836,0.0,36.23,0.0,0.13829,200000,130119.76324150468,-69880.23675849532,0.6505988162075234
