date,statusList,zscore,MATICUSDT_position,MATICUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-02-22,-2,-1.3431824127201164,0.0,0.15217,0.0,267.5147,200000,239540.6522969417,39540.6522969417,1.1977032614847085
2021-02-23,-1,-1.0846483145985857,876026.3761590904,0.13672,-517.6691946325014,231.3646,200000,239540.65229694167,39540.65229694167,1.1977032614847083
2021-02-24,-1,-0.7627721969638253,876026.3761590904,0.1602,-517.6691946325014,254.5056,200000,272089.13444214786,72089.13444214786,1.3604456722107394
2021-02-25,0,0.0069837885974968995,0.0,0.17564,0.0,234.9146,200000,207283.43137777527,7283.431377775269,1.0364171568888763
2021-02-26,0,0.6618680410612153,0.0,0.19036,0.0,221.717,200000,207283.43137777527,7283.431377775269,1.0364171568888763
2021-02-27,0,0.8224372026479353,0.0,0.1971,0.0,225.3853,200000,207283.43137777527,7283.431377775269,1.0364171568888763
2021-02-28,2,2.045199283881099,0.0,0.2329,0.0,210.2138,200000,207283.43137777527,7283.431377775269,1.0364171568888763
2021-03-01,2,1.2553701002877962,0.0,0.2501,0.0,254.9637,200000,207283.43137777527,7283.431377775269,1.0364171568888763
2021-03-02,1,1.1509362873456865,-445502.5605608994,0.23264,432.40964122729724,239.6841,200000,207283.43137777527,7283.431377775269,1.0364171568888763
2021-03-03,1,0.9454660329135215,-445502.5605608994,0.22302,432.40964122729724,240.5701,200000,203380.8116873068,3380.811687306792,1.0169040584365339
2021-03-04,1,0.5990121995537163,-445502.5605608994,0.19877,432.40964122729724,229.6369,200000,187849.7535042387,-12150.246495761297,0.9392487675211935
2021-03-05,1,0.9857683665655343,-445502.5605608994,0.21233,432.40964122729724,225.4714,200000,192089.56586491218,-7910.434135087824,0.9604478293245609
2021-03-06,1,0.88413964760566,-445502.5605608994,0.21215,432.40964122729724,226.3814,200000,192402.8681775281,-7597.131822471914,0.9620143408876405
2021-03-07,1,0.5711938270106536,-445502.5605608994,0.21235,432.40964122729724,240.11,200000,198428.34769019333,-1571.6523098066682,0.9921417384509666
2021-03-08,1,0.6544255802483709,-445502.5605608994,0.21746,432.40964122729724,240.5509,200000,200895.51518547663,895.51518547663,1.0044775759273832
2021-03-09,1,1.1565000671422836,-445502.5605608994,0.299,432.40964122729724,293.2052,200000,259990.02094568685,59990.02094568685,1.2999501047284343
2021-03-10,1,1.0925017190305413,-445502.5605608994,0.28678,432.40964122729724,278.4499,200000,248165.64567643154,48165.64567643154,1.2408282283821577
2021-03-11,2,2.534756660278351,0.0,0.40884,0.0,290.0301,200000,264010.88675137627,64010.88675137627,1.3200544337568814
2021-03-12,2,2.5741607308567165,0.0,0.41354,0.0,263.2201,200000,264010.88675137627,64010.88675137627,1.3200544337568814
2021-03-13,2,2.0835344975640733,0.0,0.42474,0.0,276.2822,200000,264010.88675137627,64010.88675137627,1.3200544337568814
2021-03-14,2,1.5694643311372451,0.0,0.38043,0.0,263.238,200000,264010.88675137627,64010.88675137627,1.3200544337568814
2021-03-15,2,1.698117932767208,0.0,0.3911,0.0,254.5144,200000,264010.88675137627,64010.88675137627,1.3200544337568814
2021-03-16,2,1.2462146743529545,0.0,0.37275,0.0,258.5352,200000,264010.88675137627,64010.88675137627,1.3200544337568814
2021-03-17,2,1.2724717013933242,0.0,0.40081,0.0,269.7896,200000,264010.88675137627,64010.88675137627,1.3200544337568814
2021-03-18,1,1.1569950961818216,-339179.94649319904,0.38919,504.83645264404123,261.4816,200000,264010.88675137627,64010.88675137627,1.3200544337568814
2021-03-19,2,1.2695060207672195,0.0,0.40991,0.0,262.935,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-20,0,0.8026072692370202,0.0,0.38276,0.0,264.3023,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-21,0,0.6860876680890974,0.0,0.38016,0.0,264.6513,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-22,0,0.34779254756999267,0.0,0.34594,0.0,254.7976,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-23,0,0.04408489882392032,0.0,0.32987,0.0,255.4646,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-24,0,-0.019806414436046037,0.0,0.32213,0.0,248.5236,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-25,0,-0.14023055423436695,0.0,0.30078,0.0,233.9466,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-26,0,-0.08463297114080517,0.0,0.33668,0.0,255.2105,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-27,0,-0.647073886002787,0.0,0.33195,0.0,269.2234,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-28,0,-0.5371924932623625,0.0,0.34624,0.0,268.4263,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-29,0,0.029586474880445936,0.0,0.38456,0.0,275.2991,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-30,-2,-1.8489449054392322,0.0,0.37122,0.0,311.2962,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-03-31,-2,-1.6342578232509446,0.0,0.35995,0.0,302.3724,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-01,-2,-2.120790680335815,0.0,0.36343,0.0,334.7991,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-02,-2,-1.583991927703012,0.0,0.38249,0.0,338.2932,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-03,-2,-1.6341743306686038,0.0,0.35134,0.0,321.9497,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-04,-2,-1.789984420443824,0.0,0.36072,0.0,348.8617,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-05,-2,-1.718188232457721,0.0,0.37011,0.0,368.0263,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-06,-2,-1.9030531866195024,0.0,0.37426,0.0,403.3648,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-07,-2,-1.816235279573188,0.0,0.33755,0.0,375.5538,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-08,-2,-1.8880960112806537,0.0,0.3559,0.0,418.7048,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-09,-2,-1.8571360974055486,0.0,0.36713,0.0,453.9937,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-10,-2,-1.8641920057838925,0.0,0.35775,0.0,471.2975,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-11,-2,-1.8642572206492156,0.0,0.3692,0.0,525.9275,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-12,-2,-1.9910169747102493,0.0,0.35732,0.0,596.7104,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-13,-1,-1.1372202775401408,319652.9953672365,0.42281,-244.99937273195528,551.6442,200000,270304.96594244253,70304.96594244253,1.3515248297122127
2021-04-14,-1,-1.0853067084899588,319652.9953672365,0.41376,-244.99937273195528,550.0182,200000,267013.7373543069,67013.73735430691,1.3350686867715345
2021-04-15,-1,-0.7473930427002277,319652.9953672365,0.43962,-244.99937273195528,541.8824,200000,273286.697917831,73286.69791783101,1.366433489589155
2021-04-16,-1,-0.47261123425891594,319652.9953672365,0.43532,-244.99937273195528,508.2743,200000,263678.226619039,63678.22661903902,1.3183911330951952
2021-04-17,-1,-0.7487895348446252,319652.9953672365,0.40185,-244.99937273195528,514.6861,200000,254550.32784218038,54550.327842180384,1.272751639210902
2021-04-18,-1,-0.8390867315186226,319652.9953672365,0.36329,-244.99937273195528,481.4367,200000,234078.42619710587,34078.42619710587,1.1703921309855294
2021-04-19,-2,-1.3542250894758714,0.0,0.3254,0.0,504.0322,200000,289777.45408665115,89777.45408665115,1.4488872704332558
2021-04-20,-2,-1.597421704976796,0.0,0.34227,0.0,586.3635,200000,289777.45408665115,89777.45408665115,1.4488872704332558
2021-04-21,-1,-1.0541857430744133,406260.4504355248,0.35664,-266.5195214403504,543.6327,200000,289777.45408665115,89777.45408665115,1.4488872704332558
2021-04-22,-1,-0.7648754810093028,406260.4504355248,0.34929,-266.5195214403504,505.2411,200000,276559.3289166207,76559.3289166207,1.3827966445831035
2021-04-23,-1,-0.4537796582623462,406260.4504355248,0.3815,-266.5195214403504,526.5357,200000,295320.4046264126,95320.40462641261,1.4766020231320631
2021-04-24,-1,-0.47661284542116283,406260.4504355248,0.35421,-266.5195214403504,496.992,200000,276359.5841484499,76359.58414844988,1.3817979207422493
2021-04-25,0,0.09557652570463375,0.0,0.38426,0.0,505.0,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-04-26,2,2.4495148541737524,0.0,0.53696,0.0,535.33,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-04-27,2,3.6417114174903715,0.0,0.8284,0.0,568.78,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-04-28,2,2.503587481775469,0.0,0.777,0.0,562.78,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-04-29,2,2.3512510480968603,0.0,0.89196,0.0,599.7,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-04-30,2,1.525428759036375,0.0,0.82066,0.0,622.65,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-05-01,2,1.2123770764746566,0.0,0.78531,0.0,620.0,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-05-02,2,1.251162482552539,0.0,0.82132,0.0,621.78,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-05-03,0,0.7074481578851445,0.0,0.79482,0.0,676.15,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-05-04,0,0.5776517959994867,0.0,0.70375,0.0,609.3,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-05-05,0,0.7879517798959219,0.0,0.80978,0.0,651.1,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-05-06,0,0.5920567451391413,0.0,0.76126,0.0,633.99,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-05-07,0,0.5310010807455727,0.0,0.75002,0.0,624.3,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-05-08,0,0.8080621667029833,0.0,0.84888,0.0,646.1,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-05-09,1,1.1819655216457767,-138356.8888182337,0.96945,202.69303029110628,661.74,200000,268260.17172967334,68260.17172967334,1.3413008586483666
2021-05-10,1,0.8464090603528549,-138356.8888182337,0.8747,202.69303029110628,631.1,200000,248940.34206602623,48940.342066026235,1.2447017103301312
2021-05-11,2,1.4202791506650252,0.0,1.06343,0.0,671.91,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-12,2,1.882244719145524,0.0,1.05098,0.0,594.65,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-13,2,1.944254962732803,0.0,1.05366,0.0,571.1,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-14,2,3.0435064514550954,0.0,1.47376,0.0,602.61,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-15,2,3.0083289005405414,0.0,1.59501,0.0,563.41,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-16,2,2.6539126659506174,0.0,1.72443,0.0,564.32,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-17,2,2.4830321589361026,0.0,1.72678,0.0,512.07,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-18,2,3.04756087855521,0.0,2.44124,0.0,507.88,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-19,2,2.4058121108378225,0.0,1.61982,0.0,334.8,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-20,2,1.920629035472972,0.0,1.83289,0.0,391.17,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-21,2,1.5896973687284002,0.0,1.4835,0.0,326.01,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-22,1,1.0564647904607558,-117242.61527788293,1.1907,465.7085068433921,299.76,200000,279201.5640227504,79201.56402275042,1.396007820113752
2021-05-23,1,1.0477085455222797,-117242.61527788293,1.0731,465.7085068433921,260.72,200000,247232.57235890537,47232.57235890537,1.2361628617945268
2021-05-24,2,1.5222444194662608,0.0,1.74861,0.0,345.64,200000,323245.6852184592,123245.68521845923,1.616228426092296
2021-05-25,2,1.6801810345918806,0.0,1.93463,0.0,343.18,200000,323245.6852184592,123245.68521845923,1.616228426092296
2021-05-26,2,1.5937462228118404,0.0,2.20646,0.0,379.16,200000,323245.6852184592,123245.68521845923,1.616228426092296
2021-05-27,2,1.2681588613249404,0.0,2.03704,0.0,369.67,200000,323245.6852184592,123245.68521845923,1.616228426092296
2021-05-28,1,1.1654316901594906,-88921.50738573034,1.81759,491.52375953174874,328.82,200000,323245.6852184592,123245.68521845923,1.616228426092296
2021-05-29,1,1.0834342651399946,-88921.50738573034,1.69553,491.52375953174874,305.04,200000,300703.49102529197,100703.49102529197,1.5035174551264598
2021-05-30,1,1.1041941277444824,-88921.50738573034,1.86437,491.52375953174874,325.57,200000,325807.98111548554,125807.98111548554,1.6290399055774278
2021-05-31,1,0.7332803986423336,-88921.50738573034,1.87126,491.52375953174874,353.33,200000,340065.3498659745,140065.3498659745,1.7003267493298726
2021-06-01,1,0.461927556305843,-88921.50738573034,1.82485,491.52375953174874,362.39,200000,340391.7079695604,140391.7079695604,1.7019585398478019
2021-06-02,0,-0.13201523606398427,0.0,1.7996,0.0,401.54,200000,285902.3795074412,85902.37950744119,1.429511897537206
2021-06-03,0,-0.5057688479201344,0.0,1.82434,0.0,428.48,200000,285902.3795074412,85902.37950744119,1.429511897537206
2021-06-04,0,-0.767540054583898,0.0,1.63024,0.0,390.7,200000,285902.3795074412,85902.37950744119,1.429511897537206
2021-06-05,-2,-1.2830963670741173,0.0,1.52665,0.0,390.08,200000,285902.3795074412,85902.37950744119,1.429511897537206
2021-06-06,-2,-1.2857735816202585,0.0,1.58189,0.0,393.73,200000,285902.3795074412,85902.37950744119,1.429511897537206
2021-06-07,-1,-1.004326467859331,96277.69080518367,1.48478,-399.3496193812733,357.96,200000,285902.3795074412,85902.37950744119,1.429511897537206
2021-06-08,-1,-0.8644465939168872,96277.69080518367,1.47931,-399.3496193812733,352.5,200000,283195.2916169151,83195.29161691508,1.4159764580845755
2021-06-09,-1,-1.1082675643169937,96277.69080518367,1.49033,-399.3496193812733,375.54,200000,293457.2870001327,93457.28700013272,1.4672864350006636
2021-06-10,-1,-1.1541623116290436,96277.69080518367,1.36286,-399.3496193812733,351.94,200000,271760.11873579794,71760.11873579794,1.3588005936789898
2021-06-11,-2,-1.4343638865625328,0.0,1.2507,0.0,345.75,200000,303563.00251847325,103563.00251847325,1.5178150125923664
2021-06-12,-1,-1.0411089965773497,113501.01420000197,1.33727,-441.61041972428467,343.7,200000,303563.00251847325,103563.00251847325,1.5178150125923664
2021-06-13,-1,-0.8081799998221995,113501.01420000197,1.46641,-441.61041972428467,365.8,200000,327980.11376816826,127980.11376816826,1.6399005688408415
2021-06-14,-1,-0.5132054717972622,113501.01420000197,1.54737,-441.61041972428467,370.19,200000,339107.82562039,139107.82562039,1.69553912810195
2021-06-15,0,-0.06940346125851872,0.0,1.62868,0.0,366.48,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-16,0,-0.2675789711278786,0.0,1.4786,0.0,347.22,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-17,0,-0.18045088295526265,0.0,1.50324,0.0,352.85,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-18,0,-0.38892406567960836,0.0,1.38,0.0,337.16,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-19,0,-0.3702748837402878,0.0,1.35812,0.0,334.01,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-20,0,-0.09346465433849464,0.0,1.39814,0.0,339.08,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-21,0,-0.22871802842864822,0.0,1.09807,0.0,270.76,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-22,0,0.1263772557199191,0.0,1.07596,0.0,262.1,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-23,0,-0.5512901945603599,0.0,1.17646,0.0,296.25,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-24,0,-0.8906192711560219,0.0,1.20227,0.0,308.62,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-25,-2,-1.78120346614382,0.0,1.03904,0.0,280.81,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-26,0,-0.9319452213643826,0.0,1.07699,0.0,279.65,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-27,0,-0.9476266142079423,0.0,1.11376,0.0,290.87,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-28,0,-0.6904610193105118,0.0,1.12095,0.0,290.0,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-29,0,-0.5140767131451763,0.0,1.17193,0.0,300.79,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-06-30,0,-0.743505699500675,0.0,1.16878,0.0,303.71,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-07-01,-2,-1.4198521064424252,0.0,1.07275,0.0,287.43,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-07-02,0,-0.8362973759130404,0.0,1.10263,0.0,287.17,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-07-03,-1,-1.1840681864024583,125466.25164655819,1.11802,-470.5121211078556,298.13,200000,280547.55733176996,80547.55733176996,1.4027377866588497
2021-07-04,-1,-1.158663695563747,125466.25164655819,1.14733,-470.5121211078556,307.62,200000,288690.13319684414,88690.13319684414,1.4434506659842206
2021-07-05,-2,-1.5447435223034032,0.0,1.10063,0.0,302.02,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-06,-2,-1.9298013321934329,0.0,1.13028,0.0,319.92,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-07,-2,-2.144839459628121,0.0,1.128,0.0,327.51,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-08,-2,-2.169109303914396,0.0,1.04172,0.0,310.14,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-09,-2,-2.010910654766399,0.0,1.052,0.0,317.09,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-10,-2,-1.9745911042530446,0.0,1.0302,0.0,316.12,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-11,-2,-1.8141392345814675,0.0,1.04231,0.0,322.16,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-12,-2,-1.917153467147926,0.0,0.99456,0.0,316.12,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-13,-2,-1.931728925547128,0.0,0.94572,0.0,308.94,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-14,-2,-1.840616308284896,0.0,0.92959,0.0,309.4,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-15,-2,-2.1247765933779443,0.0,0.87913,0.0,316.11,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-16,-2,-2.0348155396239562,0.0,0.81149,0.0,302.88,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-17,-2,-1.7885442371871079,0.0,0.80126,0.0,300.52,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-18,-2,-1.6591751441854352,0.0,0.7937,0.0,302.1,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-19,-2,-1.5189774583038043,0.0,0.73285,0.0,280.54,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-20,-2,-1.3877190983442595,0.0,0.68892,0.0,264.44,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-21,0,-0.3324058945008061,0.0,0.88833,0.0,293.26,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-22,0,-0.3208669697914021,0.0,0.88062,0.0,293.36,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-23,0,0.21074429428692584,0.0,0.94856,0.0,299.27,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-24,0,0.2461551009456076,0.0,0.94834,0.0,301.56,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-25,0,0.22362398794403118,0.0,0.9391,0.0,302.56,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-26,1,1.1136937274259928,-140311.2864506046,1.01403,468.0258348667979,304.0,200000,284559.7075990131,84559.70759901311,1.4227985379950656
2021-07-27,1,1.1062707217795125,-140311.2864506046,1.04,468.0258348667979,313.48,200000,292640.4766226726,92640.47662267258,1.463202383113363
2021-07-28,1,0.873503527469532,-140311.2864506046,1.01803,468.0258348667979,313.8,200000,289707.6059265102,89707.60592651018,1.448538029632551
2021-07-29,1,0.8950767659453104,-140311.2864506046,1.02794,468.0258348667979,317.03,200000,292609.81422185537,92609.81422185537,1.463049071109277
2021-07-30,1,1.1177198614635824,-140311.2864506046,1.06595,468.0258348667979,322.58,200000,300540.58960335364,100540.58960335364,1.5027029480167682
2021-07-31,1,0.9252303667506233,-140311.2864506046,1.08246,468.0258348667979,332.38,200000,307443.78212434775,107443.78212434775,1.5372189106217387
2021-08-01,1,0.5322091503523567,-140311.2864506046,1.04943,468.0258348667979,332.59,200000,302907.5857582063,102907.58575820632,1.5145379287910314
2021-08-02,1,0.5368137107633811,-140311.2864506046,1.0454,468.0258348667979,330.55,200000,301387.3585706821,101387.35857068212,1.5069367928534105
2021-08-03,1,0.49877457317008306,-140311.2864506046,1.02249,468.0258348667979,323.43,200000,294840.4830538471,94840.4830538471,1.4742024152692355
2021-08-04,1,0.3865203727606668,-140311.2864506046,1.05387,468.0258348667979,334.77,200000,304550.86419005657,104550.86419005657,1.5227543209502827
2021-08-05,1,0.33407290426278136,-140311.2864506046,1.06558,468.0258348667979,337.91,200000,307663.51047587494,107663.51047587494,1.5383175523793748
2021-08-06,1,0.26903157301309594,-140311.2864506046,1.08093,468.0258348667979,342.39,200000,311914.0444630949,111914.0444630949,1.5595702223154744
2021-08-07,1,0.7319450795811814,-140311.2864506046,1.16618,468.0258348667979,356.18,200000,330329.65789582214,130329.65789582214,1.6516482894791107
2021-08-08,0,0.045081945023600974,0.0,1.08129,0.0,341.79,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-09,0,-0.07393517503350303,0.0,1.12629,0.0,354.32,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-10,0,-0.9851523560576647,0.0,1.15611,0.0,371.92,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-11,2,3.001031991345743,0.0,1.37115,0.0,390.96,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-12,2,1.8549490440046692,0.0,1.32175,0.0,385.66,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-13,2,2.912101903360715,0.0,1.51075,0.0,410.76,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-14,2,1.64717143169799,0.0,1.4416,0.0,408.67,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-15,2,1.5646141377375433,0.0,1.46666,0.0,414.05,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-16,0,0.7477095144150112,0.0,1.41963,0.0,415.72,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-17,0,0.3816886656615684,0.0,1.34998,0.0,401.8,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-18,0,0.3840201271051873,0.0,1.33364,0.0,396.15,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-19,0,0.6056682879227354,0.0,1.47056,0.0,431.27,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-20,0,0.5365786791324852,0.0,1.54956,0.0,454.93,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-21,1,1.1326364895686711,-87261.04331183666,1.58324,307.87354417487245,448.74,200000,276310.34842606453,76310.34842606453,1.3815517421303227
2021-08-22,2,1.46659475959679,0.0,1.62299,0.0,448.68,200000,279797.44731036056,79797.44731036056,1.3989872365518028
2021-08-23,0,-0.607484799873791,0.0,1.62482,0.0,499.06,200000,279797.44731036056,79797.44731036056,1.3989872365518028
2021-08-24,-2,-1.3432460322165642,0.0,1.47371,0.0,471.62,200000,279797.44731036056,79797.44731036056,1.3989872365518028
2021-08-25,-2,-1.730292245078478,0.0,1.52737,0.0,503.19,200000,279797.44731036056,79797.44731036056,1.3989872365518028
2021-08-26,-2,-2.2402987798011074,0.0,1.372,0.0,478.1,200000,279797.44731036056,79797.44731036056,1.3989872365518028
2021-08-27,-1,-1.1916108851341902,92159.89700604761,1.518,-282.90945127437874,494.5,200000,279797.44731036056,79797.44731036056,1.3989872365518028
2021-08-28,-2,-1.4176327037247078,0.0,1.458,0.0,486.2,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-08-29,-2,-1.4758006842026898,0.0,1.418,0.0,479.7,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-08-30,-2,-1.6873670326472723,0.0,1.319,0.0,460.3,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-08-31,-2,-1.4456717115484268,0.0,1.336,0.0,463.9,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-01,0,-0.8926886958926463,0.0,1.47,0.0,489.4,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-02,0,-0.8716865943049944,0.0,1.445,0.0,483.7,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-03,0,-0.8046414748923518,0.0,1.457,0.0,488.5,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-04,2,1.2688224903507392,0.0,1.739,0.0,497.7,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-05,0,0.6219958253651658,0.0,1.68,0.0,504.8,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-06,0,0.5690227642414722,0.0,1.643,0.0,496.1,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-07,0,0.3534305625473494,0.0,1.362,0.0,418.7,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-08,0,0.23928130401098954,0.0,1.334,0.0,415.0,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-09,0,0.41642584948978717,0.0,1.367,0.0,421.3,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-10,0,0.5354442604379249,0.0,1.304,0.0,401.4,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-11,0,0.7313054942175004,0.0,1.316,0.0,405.1,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-12,0,0.42515128479103076,0.0,1.328,0.0,416.3,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-13,0,0.06595305237792233,0.0,1.248,0.0,399.1,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-14,0,0.33410691980196566,0.0,1.318,0.0,414.3,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-15,0,0.8315686990176047,0.0,1.416,0.0,431.3,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-16,0,0.6438134417152632,0.0,1.384,0.0,424.3,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-17,2,1.760566461794789,0.0,1.422,0.0,406.6,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-18,0,0.7347434036955649,0.0,1.366,0.0,410.7,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-19,0,0.026663160790680887,0.0,1.315,0.0,408.6,200000,282978.8926851461,82978.89268514607,1.4148944634257303
2021-09-20,0,-0.7781599252991472,0.0,1.135,0.0,364.1,200000,282978.8926851461,82978.89268514607,1.4148944634257303
