date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,ETHUSDT_position,ETHUSDT_price,init,total_asset,pnl,return
2021-03-03,1,0.6792899607808197,-501.52658916767865,240.5701,76.97476153821515,1567.69,200000,241324.86562457186,41324.86562457186,1.2066243281228592
2021-03-04,1,0.490999124335802,-501.52658916767865,229.6369,76.97476153821515,1539.23,200000,233650.8734065062,33650.8734065062,1.168254367032531
2021-03-05,1,0.3670914643107741,-501.52658916767865,225.4714,76.97476153821515,1528.31,200000,230721.20000333095,30721.200003330945,1.1536060000166548
2021-03-06,0,-0.0472705857663305,0.0,226.3814,0.0,1650.35,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-07,0,-0.109193091154956,0.0,240.11,0.0,1726.16,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-08,0,-0.6874123762929973,0.0,240.5509,0.0,1833.18,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-09,0,0.5768479611665895,0.0,293.2052,0.0,1870.51,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-10,0,0.4263148899186917,0.0,278.4499,0.0,1795.12,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-11,0,0.9425285092900583,0.0,290.0301,0.0,1825.78,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-12,0,-0.2577664321086341,0.0,263.2201,0.0,1766.1,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-13,0,-0.8455540178470095,0.0,276.2822,0.0,1922.35,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-14,0,-0.9297055795338388,0.0,263.238,0.0,1848.1,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-15,0,-0.9449203244800899,0.0,254.5144,0.0,1793.48,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-16,0,-0.7154658395002769,0.0,258.5352,0.0,1805.12,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-17,0,-0.10588851775663159,0.0,269.7896,0.0,1823.58,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-18,0,-0.15638023305328572,0.0,261.4816,0.0,1776.08,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-19,0,-0.33332687279454476,0.0,262.935,0.0,1809.1,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-20,0,-0.19924666001808983,0.0,264.3023,0.0,1806.1,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-21,0,0.1584396659834926,0.0,264.6513,0.0,1782.98,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-22,0,0.7140312650482628,0.0,254.7976,0.0,1680.97,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-23,0,0.9523082595634275,0.0,255.4646,0.0,1668.08,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-24,2,1.4055986803102414,0.0,248.5236,0.0,1581.84,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-25,0,0.05252324027755493,0.0,233.9466,0.0,1585.74,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-26,0,0.360189932393556,0.0,255.2105,0.0,1698.84,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-27,2,1.2686487694863375,0.0,269.2234,0.0,1712.63,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-28,2,1.585741297856422,0.0,268.4263,0.0,1687.01,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-29,0,0.3076872186789485,0.0,275.2991,0.0,1816.74,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-30,2,2.695729582846173,0.0,311.2962,0.0,1840.46,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-03-31,1,1.0341500489737556,-345.42659189362354,302.3724,54.41757848392728,1919.37,200000,208894.935229391,8894.935229391005,1.044474676146955
2021-04-01,2,2.2955875862921067,0.0,334.7991,0.0,1968.05,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-02,0,0.7816509233641834,0.0,338.2932,0.0,2133.69,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-03,0,0.9060250060361806,0.0,321.9497,0.0,2008.52,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-04,2,1.6864974761596874,0.0,348.8617,0.0,2075.69,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-05,2,2.1175168071575334,0.0,368.0263,0.0,2107.38,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-06,2,2.8425764881892044,0.0,403.3648,0.0,2112.21,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-07,2,2.3072212380476707,0.0,375.5538,0.0,1963.47,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-08,2,2.423273584388227,0.0,418.7048,0.0,2080.46,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-09,2,2.689456581829813,0.0,453.9937,0.0,2066.87,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-10,2,2.238534307148583,0.0,471.2975,0.0,2133.49,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-11,2,2.5253677389491855,0.0,525.9275,0.0,2151.36,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-12,2,2.757176146465502,0.0,596.7104,0.0,2137.69,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-13,2,1.4596671250525173,0.0,551.6442,0.0,2299.19,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-14,0,0.9849717422953007,0.0,550.0182,0.0,2432.6,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-15,0,0.625856229174603,0.0,541.8824,0.0,2514.04,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-16,0,0.4047881035439036,0.0,508.2743,0.0,2422.67,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-17,0,0.6727959608203204,0.0,514.6861,0.0,2317.6,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-18,0,0.4082650596858545,0.0,481.4367,0.0,2235.64,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-19,0,0.8542548111191494,0.0,504.0322,0.0,2161.12,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-20,2,1.2844721819500844,0.0,586.3635,0.0,2330.03,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-21,0,0.5678694503255436,0.0,543.6327,0.0,2357.06,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-22,0,-0.15825535753420372,0.0,505.2411,0.0,2397.94,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-23,0,0.15505979900655256,0.0,526.5357,0.0,2367.39,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-24,0,0.14419142448015254,0.0,496.992,0.0,2213.35,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-25,0,-0.28160754235817725,0.0,505.0,0.0,2320.49,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-26,0,-0.6797699397191006,0.0,535.33,0.0,2532.6,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-27,0,-0.6861694077690086,0.0,568.78,0.0,2666.13,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-28,-1,-1.1953945285469294,193.18999606964567,562.78,-39.56112493380316,2748.24,200000,217446.93197615037,17446.931976150372,1.0872346598807519
2021-04-29,-1,-0.4589986417988113,193.18999606964567,599.7,-39.56112493380316,2757.04,200000,224927.6445304592,24927.64453045919,1.124638222652296
2021-04-30,0,-0.06591711762668125,0.0,622.65,0.0,2772.42,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-01,0,-0.7842633187915498,0.0,620.0,0.0,2944.77,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-02,0,-0.8500480186601915,0.0,621.78,0.0,2949.56,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-03,-2,-1.8210680443126908,0.0,676.15,0.0,3431.04,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-04,-2,-2.1222124680518135,0.0,609.3,0.0,3239.01,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-05,-2,-1.994331305411845,0.0,651.1,0.0,3524.26,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-06,-2,-1.890602042525916,0.0,633.99,0.0,3489.73,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-07,-2,-1.7427356340647266,0.0,624.3,0.0,3479.53,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-08,-2,-2.0765206862861607,0.0,646.1,0.0,3910.26,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-09,-2,-1.6805597775225607,0.0,661.74,0.0,3923.95,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-10,-2,-1.911235186671129,0.0,631.1,0.0,3945.88,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-11,-2,-1.6543351064049412,0.0,671.91,0.0,4173.45,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-12,-2,-1.6520778442705153,0.0,594.65,0.0,3823.21,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-13,-2,-1.5384869114319202,0.0,571.1,0.0,3717.91,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-14,-2,-1.5803326983309,0.0,602.61,0.0,4075.01,200000,206837.23491236006,6837.234912360058,1.0341861745618002
2021-05-15,-1,-1.19187472806904,183.55836328105647,563.41,-28.35966343528361,3646.68,200000,206837.23491236003,6837.234912360029,1.0341861745618002
2021-05-16,-1,-0.9698914776622788,183.55836328105647,564.32,-28.35966343528361,3582.1,200000,205172.8059582952,5172.805958295212,1.025864029791476
2021-05-17,-1,-0.9363589410621834,183.55836328105647,512.07,-28.35966343528361,3282.51,200000,187085.6099082834,-12914.390091716603,0.935428049541417
2021-05-18,-1,-1.0509121629521543,183.55836328105647,507.88,-28.35966343528361,3375.07,200000,188941.47081370564,-11058.529186294356,0.9447073540685282
2021-05-19,-2,-1.4587303556751365,0.0,334.8,0.0,2438.92,200000,214548.84523144423,14548.845231444226,1.072744226157221
2021-05-20,-2,-1.2456999903571573,0.0,391.17,0.0,2768.62,200000,214548.84523144423,14548.845231444226,1.072744226157221
2021-05-21,-2,-1.4839547471958,0.0,326.01,0.0,2430.98,200000,214548.84523144423,14548.845231444226,1.072744226157221
2021-05-22,-2,-1.6038449181385572,0.0,299.76,0.0,2294.87,200000,214548.84523144423,14548.845231444226,1.072744226157221
2021-05-23,-2,-1.7927140628003517,0.0,260.72,0.0,2096.39,200000,214548.84523144423,14548.845231444226,1.072744226157221
2021-05-24,-2,-1.3443562358136625,0.0,345.64,0.0,2648.43,200000,214548.84523144423,14548.845231444226,1.072744226157221
2021-05-25,-2,-1.4408137289920993,0.0,343.18,0.0,2705.11,200000,214548.84523144423,14548.845231444226,1.072744226157221
2021-05-26,-1,-1.0907467742236645,282.92652868372744,379.16,-37.1842820355786,2884.94,200000,214548.84523144423,14548.845231444226,1.072744226157221
2021-05-27,-1,-0.8114699620062416,282.92652868372744,369.67,-37.1842820355786,2742.23,200000,206557.30358493823,6557.303584938229,1.0327865179246911
2021-05-28,-1,-0.6257277508208907,282.92652868372744,328.82,-37.1842820355786,2412.1,200000,182724.10785980237,-17275.892140197626,0.9136205392990119
2021-05-29,-1,-0.7396563466426673,282.92652868372744,305.04,-37.1842820355786,2278.74,200000,171037.2191554386,-28962.780844561406,0.855186095777193
2021-05-30,-1,-0.45431635587113367,282.92652868372744,325.57,-37.1842820355786,2385.98,200000,180833.34319481096,-19166.656805189035,0.9041667159740548
2021-05-31,-1,-0.8826886034151116,282.92652868372744,353.33,-37.1842820355786,2706.15,200000,200592.67521040243,592.6752104024345,1.0029633760520122
2021-06-01,0,-0.16966119621366235,0.0,362.39,0.0,2634.57,200000,209983.69442422254,9983.694424222544,1.0499184721211128
2021-06-02,0,0.9348260202491694,0.0,401.54,0.0,2706.22,200000,209983.69442422254,9983.694424222544,1.0499184721211128
2021-06-03,1,1.0716382973780236,-245.03325058838516,428.48,36.745768557918026,2857.25,200000,209983.69442422257,9983.694424222573,1.0499184721211128
2021-06-04,1,0.6894289137840376,-245.03325058838516,390.7,36.745768557918026,2689.51,200000,194562.60299908818,-5437.39700091182,0.9728130149954409
2021-06-05,1,1.1620713694292726,-245.03325058838516,390.08,36.745768557918026,2627.73,200000,192140.5288022152,-7859.471197784791,0.9607026440110761
2021-06-06,1,0.9449671706754796,-245.03325058838516,393.73,36.745768557918026,2711.92,200000,196128.52642175392,-3871.4735782460775,0.9806426321087696
2021-06-07,0,0.14043814189135492,0.0,357.96,0.0,2592.05,200000,202448.9274142895,2448.927414289501,1.0122446370714475
2021-06-08,0,0.45478241420907073,0.0,352.5,0.0,2507.23,200000,202448.9274142895,2448.927414289501,1.0122446370714475
2021-06-09,0,0.8700806956793776,0.0,375.54,0.0,2610.18,200000,202448.9274142895,2448.927414289501,1.0122446370714475
2021-06-10,0,0.6171647436629394,0.0,351.94,0.0,2471.09,200000,202448.9274142895,2448.927414289501,1.0122446370714475
2021-06-11,1,1.0917894575607168,-292.76779091003544,345.75,43.000863933094905,2354.01,200000,202448.9274142895,2448.927414289501,1.0122446370714475
2021-06-12,1,0.7730095098925277,-292.76779091003544,343.7,43.000863933094905,2370.74,200000,202568.1578965246,2568.1578965245862,1.012840789482623
2021-06-13,1,0.8037877055867345,-292.76779091003544,365.8,43.000863933094905,2509.33,200000,214997.81580812403,14997.815808124025,1.0749890790406202
2021-06-14,1,0.3758370987263886,-292.76779091003544,370.19,43.000863933094905,2580.77,200000,219355.04812959937,19355.048129599367,1.096775240647997
2021-06-15,1,0.4075316557790167,-292.76779091003544,366.48,43.000863933094905,2543.54,200000,216667.95746109402,16667.957461094018,1.0833397873054702
2021-06-16,1,0.7888841441693126,-292.76779091003544,347.22,43.000863933094905,2367.89,200000,203476.1480583186,3476.148058318591,1.0173807402915929
2021-06-17,1,1.062080628531477,-292.76779091003544,352.85,43.000863933094905,2373.28,200000,205356.20537774148,5356.205377741484,1.0267810268887074
2021-06-18,2,1.3732654105639461,0.0,337.16,0.0,2234.09,200000,205090.71569322905,5090.715693229053,1.0254535784661452
2021-06-19,2,1.7966949002161465,0.0,334.01,0.0,2164.67,200000,205090.71569322905,5090.715693229053,1.0254535784661452
2021-06-20,2,1.2418538744507133,0.0,339.08,0.0,2243.47,200000,205090.71569322905,5090.715693229053,1.0254535784661452
2021-06-21,0,-0.6568706250616143,0.0,270.76,0.0,1885.49,200000,205090.71569322905,5090.715693229053,1.0254535784661452
2021-06-22,-2,-1.5214329484572664,0.0,262.1,0.0,1879.28,200000,205090.71569322905,5090.715693229053,1.0254535784661452
2021-06-23,1,1.1667712682515003,346.14466783667353,296.25,-52.10267452854701,1968.14,200000,205090.71569322905,5090.715693229053,1.0254535784661452
2021-06-24,2,1.9285005118919585,0.0,308.62,0.0,1989.52,200000,208258.57005294837,8258.570052948373,1.0412928502647418
2021-06-25,2,1.729676217244082,0.0,280.81,0.0,1808.82,200000,208258.57005294837,8258.570052948373,1.0412928502647418
2021-06-26,1,1.1355934323189052,-372.3557483514185,279.65,56.912444539075544,1829.64,200000,208258.57005294837,8258.570052948373,1.0412928502647418
2021-06-27,0,-0.13141046765514483,0.0,290.87,0.0,1982.28,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-06-28,-2,-1.667076567040303,0.0,290.0,0.0,2084.41,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-06-29,-2,-1.56501831630986,0.0,300.79,0.0,2165.33,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-06-30,-2,-2.2087982797365093,0.0,303.71,0.0,2275.68,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-01,-2,-1.5115984841364285,0.0,287.43,0.0,2106.41,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-02,-2,-1.7462993989158748,0.0,287.17,0.0,2154.13,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-03,-2,-1.4814995991388864,0.0,298.13,0.0,2226.99,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-04,-2,-1.4985411482804485,0.0,307.62,0.0,2322.69,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-05,0,-0.8054909239132769,0.0,302.02,0.0,2196.53,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-06,0,-0.7116201284278194,0.0,319.92,0.0,2322.5,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-07,0,-0.22555658970080084,0.0,327.51,0.0,2316.57,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-08,0,0.44819874398729437,0.0,310.14,0.0,2116.33,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-09,0,0.6645676314021252,0.0,317.09,0.0,2146.99,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-10,0,0.9577049627799601,0.0,316.12,0.0,2110.69,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-11,0,0.9833085625083858,0.0,322.16,0.0,2140.45,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-12,2,1.4545992288011367,0.0,316.12,0.0,2031.58,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-13,2,1.7214618608376078,0.0,308.94,0.0,1940.15,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-14,2,1.2511525414952727,0.0,309.4,0.0,1994.58,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-15,2,2.0890783212966606,0.0,316.11,0.0,1919.51,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-16,2,1.6105941890141773,0.0,302.88,0.0,1876.26,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-17,1,1.1880152652219913,-338.9945528001578,300.52,53.629805909434886,1899.59,200000,203749.28601500683,3749.28601500683,1.0187464300750342
2021-07-18,1,1.195503710414621,-338.9945528001578,302.1,53.629805909434886,1891.64,200000,203858.5404514511,3858.5404514510883,1.0192927022572555
2021-07-19,1,0.626705142947021,-338.9945528001578,280.54,53.629805909434886,1818.73,200000,192639.66874422278,-7360.331255777215,0.9631983437211139
2021-07-20,0,-0.011117850325099411,0.0,264.44,0.0,1786.03,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-21,0,-0.17430783997712554,0.0,293.26,0.0,1995.5,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-22,0,-0.4679717245100433,0.0,293.36,0.0,2024.56,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-23,0,-0.9863266266977401,0.0,299.27,0.0,2124.25,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-24,-2,-1.4188475296979846,0.0,301.56,0.0,2184.75,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-25,-2,-1.4148790793492425,0.0,302.56,0.0,2189.79,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-26,-2,-1.5944953590492974,0.0,304.0,0.0,2228.08,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-27,-2,-1.5174100910825132,0.0,313.48,0.0,2299.49,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-28,-2,-1.3791225383941568,0.0,313.8,0.0,2300.9,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-29,-2,-1.5481520506535176,0.0,317.03,0.0,2382.92,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-30,-2,-1.5439329364433088,0.0,322.58,0.0,2461.81,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-07-31,-2,-1.3552458921215358,0.0,332.38,0.0,2531.05,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-08-01,-2,-1.3062258368810293,0.0,332.59,0.0,2555.69,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-08-02,-2,-1.4298837268398472,0.0,330.55,0.0,2606.93,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-08-03,-1,-1.1283609409811384,305.48892080056356,323.43,-39.37931705135282,2509.04,200000,197608.56330905255,-2391.4366909474484,0.9880428165452627
2021-08-04,-2,-1.5235870465468115,0.0,334.77,0.0,2724.78,200000,202640.01280783303,2640.012807833031,1.0132000640391652
2021-08-05,-2,-1.6707357029113363,0.0,337.91,0.0,2826.99,200000,202640.01280783303,2640.012807833031,1.0132000640391652
2021-08-06,-2,-1.6260877845363457,0.0,342.39,0.0,2891.58,200000,202640.01280783303,2640.012807833031,1.0132000640391652
2021-08-07,-2,-1.9878684338333676,0.0,356.18,0.0,3160.31,200000,202640.01280783303,2640.012807833031,1.0132000640391652
2021-08-08,-2,-1.7603851996522237,0.0,341.79,0.0,3011.85,200000,202640.01280783303,2640.012807833031,1.0132000640391652
2021-08-09,-2,-1.6975796315499116,0.0,354.32,0.0,3160.52,200000,202640.01280783303,2640.012807833031,1.0132000640391652
2021-08-10,-1,-1.012504920193583,272.42419446095,371.92,-32.25046835237311,3141.66,200000,202640.01280783303,2640.012807833031,1.0132000640391652
2021-08-11,-1,-0.40333826724938404,272.42419446095,390.96,-32.25046835237311,3160.5,200000,208434.56829412823,8434.568294128228,1.042172841470641
2021-08-12,0,-0.012104528231310202,0.0,385.66,0.0,3045.96,200000,195810.53455461748,-4189.465445382521,0.9790526727730874
2021-08-13,0,-0.28497670837403066,0.0,410.76,0.0,3322.32,200000,195810.53455461748,-4189.465445382521,0.9790526727730874
2021-08-14,0,-0.014793737831210931,0.0,408.67,0.0,3263.16,200000,195810.53455461748,-4189.465445382521,0.9790526727730874
2021-08-15,0,0.05594606535652199,0.0,414.05,0.0,3307.09,200000,195810.53455461748,-4189.465445382521,0.9790526727730874
2021-08-16,1,1.0715800256995298,-235.50771499400736,415.72,31.115313465089713,3146.53,200000,195810.53455461748,-4189.465445382521,0.9790526727730874
2021-08-17,2,1.320342960539054,0.0,401.8,0.0,3011.72,200000,196726.92257012968,-3273.077429870318,0.9836346128506485
2021-08-18,1,1.0537742327771145,-248.29852653051836,396.15,32.62956702826784,3014.55,200000,196726.92257012968,-3273.077429870318,0.9836346128506485
2021-08-19,2,1.5534530452272401,0.0,431.27,0.0,3184.12,200000,199914.17114089808,-85.82885910192272,0.9995708557044903
2021-08-20,2,1.802108432952396,0.0,454.93,0.0,3284.82,200000,199914.17114089808,-85.82885910192272,0.9995708557044903
2021-08-21,2,1.7053826051307264,0.0,448.74,0.0,3223.43,200000,199914.17114089808,-85.82885910192272,0.9995708557044903
2021-08-22,2,1.4599135087553246,0.0,448.68,0.0,3238.0,200000,199914.17114089808,-85.82885910192272,0.9995708557044903
2021-08-23,2,2.278947143681496,0.0,499.06,0.0,3321.28,200000,199914.17114089808,-85.82885910192272,0.9995708557044903
2021-08-24,2,1.8189155240847472,0.0,471.62,0.0,3170.62,200000,199914.17114089808,-85.82885910192272,0.9995708557044903
2021-08-25,2,2.048073232808439,0.0,503.19,0.0,3226.87,200000,199914.17114089808,-85.82885910192272,0.9995708557044903
2021-08-26,2,1.6887297721126031,0.0,478.1,0.0,3093.2,200000,199914.17114089808,-85.82885910192272,0.9995708557044903
2021-08-27,2,1.2991334294109709,0.0,494.5,0.0,3273.45,200000,199914.17114089808,-85.82885910192272,0.9995708557044903
2021-08-28,1,1.108747319419494,-205.5884112925731,486.2,30.808353132227364,3244.48,200000,199914.17114089808,-85.82885910192272,0.9995708557044903
2021-08-29,1,0.9560477985854319,-205.5884112925731,479.7,30.808353132227364,3223.47,200000,197930.56296818826,-2069.4370318117435,0.9896528148409413
2021-08-30,1,0.3457361491253466,-205.5884112925731,460.3,30.808353132227364,3229.64,200000,194132.23532793816,-5867.764672061836,0.9706611766396909
2021-08-31,0,-0.38866569034700627,0.0,463.9,0.0,3429.2,200000,189638.6305784887,-10361.369421511306,0.9481931528924434
2021-09-01,-1,-1.1142824929660764,193.74604677001298,489.4,-24.77757388360162,3826.82,200000,189638.6305784887,-10361.369421511306,0.9481931528924434
2021-09-02,-1,-1.1796716616014706,193.74604677001298,483.7,-24.77757388360162,3785.82,200000,187518.39758267195,-12481.602417328046,0.9375919879133597
2021-09-03,-2,-1.5308520477559253,0.0,488.5,0.0,3938.11,200000,192570.4982180877,-7429.501781912288,0.9628524910904386
2021-09-04,-1,-1.167822557611009,193.46041613229627,497.7,-24.780531076675416,3885.52,200000,192570.4982180877,-7429.501781912288,0.9628524910904386
2021-09-05,-1,-1.1511575331080268,193.46041613229627,504.8,-24.780531076675416,3950.29,200000,195549.1021704633,-4450.897829536698,0.9777455108523165
2021-09-06,-2,-1.2184741960532668,0.0,496.1,0.0,3926.77,200000,193902.23179081225,-6097.7682091877505,0.9695111589540613
2021-09-07,-2,-1.5139631089531187,0.0,418.7,0.0,3434.57,200000,193902.23179081225,-6097.7682091877505,0.9695111589540613
2021-09-08,-2,-1.6107685740553424,0.0,415.0,0.0,3499.0,200000,193902.23179081225,-6097.7682091877505,0.9695111589540613
2021-09-09,-1,-1.1333918199698225,230.12370257632594,421.3,-28.30747369885111,3424.93,200000,193902.23179081225,-6097.7682091877505,0.9695111589540613
2021-09-10,-1,-0.888495344969785,230.12370257632594,401.4,-28.30747369885111,3208.86,200000,183206.3742674326,-16793.625732567394,0.916031871337163
2021-09-11,-1,-0.8980728214148623,230.12370257632594,405.1,-28.30747369885111,3267.21,200000,185709.57305729296,-14290.42694270704,0.9285478652864648
2021-09-12,-1,-0.9330112200721895,230.12370257632594,416.3,-28.30747369885111,3404.21,200000,192165.0824228904,-7834.917577109591,0.960825412114452
2021-09-13,-1,-0.9026431727094105,230.12370257632594,399.1,-28.30747369885111,3285.35,200000,184842.32841473218,-15157.671585267817,0.9242116420736609
2021-09-14,-1,-0.8994077863211635,230.12370257632594,414.3,-28.30747369885111,3434.37,200000,192558.58842449513,-7441.41157550487,0.9627929421224757
2021-09-15,-1,-0.951556489180101,230.12370257632594,431.3,-28.30747369885111,3613.55,200000,201542.82450565282,1542.8245056528249,1.0077141225282642
2021-09-16,-1,-0.9397322741091572,230.12370257632594,424.3,-28.30747369885111,3567.98,200000,198641.98701116187,-1358.0129888381343,0.9932099350558093
2021-09-17,-1,-0.8340890308828524,230.12370257632594,406.6,-28.30747369885111,3399.81,200000,189808.32962362512,-10191.670376374881,0.9490416481181256
2021-09-18,-1,-0.8704457069263304,230.12370257632594,410.7,-28.30747369885111,3435.64,200000,191766.09358681788,-8233.906413182121,0.9588304679340894
2021-09-19,-1,-0.22939213695333668,230.12370257632594,408.6,-28.30747369885111,3328.62,200000,188253.36797615656,-11746.632023843442,0.9412668398807827
2021-09-20,-1,-0.2416719673952764,230.12370257632594,364.1,-28.30747369885111,2977.28,200000,168067.3154021557,-31932.684597844287,0.8403365770107786
2021-09-21,0,0.5336897328507347,0.0,344.4,0.0,2765.9,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-09-22,0,0.17975463154183435,0.0,379.0,0.0,3076.92,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-09-23,0,-0.3225499163571089,0.0,383.5,0.0,3152.5,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-09-24,0,-0.3972051110265564,0.0,355.0,0.0,2928.53,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-09-25,0,-0.9902030800885896,0.0,349.6,0.0,2921.73,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-09-26,-2,-3.1195189284932643,0.0,344.0,0.0,3059.37,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
2021-09-27,-2,-1.9461110120074543,0.0,335.5,0.0,2925.59,200000,192943.27012717788,-7056.729872822121,0.9647163506358893
