date,statusList,zscore,XLMUSDT_position,XLMUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-03-04,-2,-1.3667290874462634,0.0,0.41182,0.0,1.9399,200000,200860.84311813122,860.843118131219,1.004304215590656
2021-03-05,-1,-1.1977917737315205,248080.4820765892,0.40483,-54009.368948139614,1.8595,200000,200860.84311813122,860.843118131219,1.004304215590656
2021-03-06,-2,-1.3027172100453845,0.0,0.40142,0.0,1.8405,200000,200680.61955199775,680.6195519977482,1.0034030977599888
2021-03-07,-2,-1.4400611023743723,0.0,0.41265,0.0,1.958,200000,200680.61955199775,680.6195519977482,1.0034030977599888
2021-03-08,0,-0.9181999343857492,0.0,0.41821,0.0,1.889,200000,200680.61955199775,680.6195519977482,1.0034030977599888
2021-03-09,0,-0.9646193278484194,0.0,0.43186,0.0,1.9806,200000,200680.61955199775,680.6195519977482,1.0034030977599888
2021-03-10,0,-0.8877863079274574,0.0,0.40889,0.0,1.8591,200000,200680.61955199775,680.6195519977482,1.0034030977599888
2021-03-11,-1,-1.0417695143796744,247362.95674982466,0.40564,-53242.23165446189,1.8846,200000,200680.61955199775,680.6195519977482,1.0034030977599888
2021-03-12,-1,-0.969774957792958,247362.95674982466,0.38657,-53242.23165446189,1.7958,200000,191235.49779586238,-8764.502204137621,0.9561774889793119
2021-03-13,-1,-0.6789877634342504,247362.95674982466,0.40661,-53242.23165446189,1.8371,200000,198391.55561645815,-1608.4443835418497,0.9919577780822908
2021-03-14,-1,-0.5405315757836906,247362.95674982466,0.38831,-53242.23165446189,1.7388,200000,188631.10213630274,-11368.89786369726,0.9431555106815137
2021-03-15,-2,-1.3791171058010228,0.0,0.38429,0.0,1.943,200000,209071.16500722707,9071.165007227071,1.0453558250361354
2021-03-16,0,-0.9699592879503841,0.0,0.39563,0.0,1.9204,200000,209071.16500722707,9071.165007227071,1.0453558250361354
2021-03-17,0,-0.5850576019354047,0.0,0.40268,0.0,1.8758,200000,209071.16500722707,9071.165007227071,1.0453558250361354
2021-03-18,0,-0.6362877727952883,0.0,0.39439,0.0,1.8669,200000,209071.16500722707,9071.165007227071,1.0453558250361354
2021-03-19,-1,-1.0212551539894987,264740.876522346,0.39486,-53166.301751405525,1.9662,200000,209071.16500722707,9071.165007227071,1.0453558250361354
2021-03-20,-1,-0.2242053306897779,264740.876522346,0.41577,-53166.301751405525,1.9247,200000,212400.495212626,12400.495212626003,1.06200247606313
2021-03-21,-1,-0.7259996097075917,264740.876522346,0.40347,-53166.301751405525,1.937,200000,209798.12794294345,9798.12794294345,1.0489906397147173
2021-03-22,0,-0.15304093436699404,0.0,0.39238,0.0,1.8366,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-03-23,0,-0.40922415412478375,0.0,0.39518,0.0,1.8737,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-03-24,-2,-2.610756537575889,0.0,0.36153,0.0,1.8979,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-03-25,-2,-1.3468182422227533,0.0,0.36112,0.0,1.8076,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-03-26,-2,-2.1599984964746275,0.0,0.3846,0.0,2.0416,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-03-27,-2,-2.5949408957617477,0.0,0.38185,0.0,2.1777,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-03-28,-2,-2.3982016908160655,0.0,0.39755,0.0,2.3399,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-03-29,-2,-2.4928861560193702,0.0,0.40446,0.0,2.5673,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-03-30,-2,-2.310871924021395,0.0,0.40076,0.0,2.6613,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-03-31,-2,-2.42844703351766,0.0,0.4056,0.0,3.0308,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-04-01,-2,-1.5341583071734572,0.0,0.4243,0.0,2.8069,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-04-02,-1,-1.088937336290226,231037.8495956675,0.43897,-36961.509106385136,2.7439,200000,202837.36967402033,2837.3696740203304,1.0141868483701018
2021-04-03,-1,-0.7989272188017128,231037.8495956675,0.40809,-36961.509106385136,2.4666,200000,185453.49440330552,-14546.505596694478,0.9272674720165276
2021-04-04,-1,-0.775311143183239,231037.8495956675,0.42851,-36961.509106385136,2.6105,200000,195490.04845245788,-4509.951547542121,0.9774502422622894
2021-04-05,0,1.0498976653630232,0.0,0.53706,0.0,2.5272,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-06,2,1.2567707736978202,0.0,0.54206,0.0,2.4811,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-07,0,0.7446387861377715,0.0,0.47257,0.0,2.3141,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-08,0,0.7082101818258748,0.0,0.505,0.0,2.4822,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-09,0,0.06708688962834576,0.0,0.48607,0.0,2.6295,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-10,2,1.3879804494776453,0.0,0.56192,0.0,2.5537,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-11,2,1.5607409582663936,0.0,0.5844,0.0,2.5783,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-12,2,1.3234082584002809,0.0,0.59051,0.0,2.6644,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-13,2,2.0934562721742007,0.0,0.65701,0.0,2.5786,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-14,2,1.7672107287466807,0.0,0.63505,0.0,2.5159,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-15,2,1.5057290678208026,0.0,0.63966,0.0,2.5585,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-16,0,0.9918211439514116,0.0,0.61005,0.0,2.6004,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-17,0,0.551930989152994,0.0,0.59137,0.0,2.6851,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-18,0,0.7616391427308685,0.0,0.54459,0.0,2.354,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-19,0,0.7503263822334516,0.0,0.49982,0.0,2.1366,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-20,0,0.8319261826820559,0.0,0.52877,0.0,2.2134,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-21,0,0.42727080168163767,0.0,0.48894,0.0,2.14,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-22,0,0.5632690593560797,0.0,0.44951,0.0,1.9181,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-23,0,0.9649912058643768,0.0,0.45069,0.0,1.8336,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-24,2,1.5071427632436356,0.0,0.42507,0.0,1.6537,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-25,0,0.541875420022403,0.0,0.4162,0.0,1.7332,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-26,0,0.7439668047819142,0.0,0.486,0.0,1.9813,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-27,0,-0.7019482121263915,0.0,0.50963,0.0,2.3196,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-28,-2,-1.4208080682182287,0.0,0.49687,0.0,2.3933,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-29,-2,-1.7308480947006557,0.0,0.49162,0.0,2.3613,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-04-30,-2,-1.8309525802495912,0.0,0.52966,0.0,2.5999,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-01,-2,-1.4509200223094918,0.0,0.54,0.0,2.6035,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-02,0,-0.6032634785905076,0.0,0.55601,0.0,2.5085,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-03,0,-0.3817211216146043,0.0,0.55044,0.0,2.4556,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-04,0,0.2432009252307954,0.0,0.50152,0.0,2.1529,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-05,2,1.570202767821916,0.0,0.60473,0.0,2.3844,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-06,2,1.8387377847172441,0.0,0.65085,0.0,2.483,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-07,0,-0.032526059936557564,0.0,0.63063,0.0,2.7322,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-08,0,-0.09630348370310118,0.0,0.6138,0.0,2.6727,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-09,0,0.3688942323128363,0.0,0.62804,0.0,2.6422,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-10,2,2.505585067650487,0.0,0.65643,0.0,2.2957,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-11,2,2.2693480207763614,0.0,0.73465,0.0,2.5093,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-12,2,1.8912174715091266,0.0,0.59554,0.0,2.0412,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-13,2,2.1459349116248787,0.0,0.65366,0.0,2.1,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-14,2,1.8960899735234333,0.0,0.66885,0.0,2.138,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-15,2,2.1493867494757537,0.0,0.68081,0.0,2.01,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-16,2,2.12436868598543,0.0,0.71027,0.0,1.9916,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-17,2,1.6634967856612266,0.0,0.64323,0.0,1.8558,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-18,2,1.3342502847955586,0.0,0.6454,0.0,1.9111,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-19,2,1.7909116668836138,0.0,0.44315,0.0,1.1823,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-20,2,1.314229211809093,0.0,0.49469,0.0,1.3884,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-21,0,0.736714090915289,0.0,0.41884,0.0,1.2715,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-22,0,0.8874052057802972,0.0,0.38917,0.0,1.1386,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-23,2,1.3394920777772248,0.0,0.362,0.0,0.9756,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-24,2,1.261662350651373,0.0,0.43964,0.0,1.1779,200000,172165.3079838277,-27834.69201617231,0.8608265399191385
2021-05-25,1,1.1982801947521495,-200556.01787408287,0.42922,75471.37821489904,1.1406,200000,172165.30798382772,-27834.69201617228,0.8608265399191386
2021-05-26,1,0.21101536989998054,-200556.01787408287,0.44368,75471.37821489904,1.3394,200000,190069.05799140886,-9930.94200859114,0.9503452899570443
2021-05-27,1,0.3408941337771089,-200556.01787408287,0.42058,75471.37821489904,1.2327,200000,177383.41792298784,-22616.582077012165,0.8869170896149392
2021-05-28,1,0.9975968672217156,-200556.01787408287,0.39933,75471.37821489904,1.079,200000,161521.65171153357,-38478.348288466426,0.8076082585576678
2021-05-29,1,0.7638771132810998,-200556.01787408287,0.36728,75471.37821489904,1.0142,200000,150203.28603034376,-49796.71396965624,0.7510164301517188
2021-05-30,1,0.4034079909910897,-200556.01787408287,0.37466,75471.37821489904,1.0584,200000,155019.22435935304,-44980.775640646956,0.7750961217967652
2021-05-31,1,0.3556379415900644,-200556.01787408287,0.40243,75471.37821489904,1.1341,200000,166301.84830658417,-33698.15169341583,0.8315092415329208
2021-06-01,1,0.7329038605676236,-200556.01787408287,0.41864,75471.37821489904,1.1483,200000,170624.55492697464,-29375.44507302536,0.8531227746348732
2021-06-02,0,-0.3973707820509182,0.0,0.4188,0.0,1.2138,200000,164551.00939224917,-35448.990607750835,0.8227550469612458
2021-06-03,0,-0.9905439832279349,0.0,0.4253,0.0,1.2575,200000,164551.00939224917,-35448.990607750835,0.8227550469612458
2021-06-04,-1,-1.168306416281918,213980.50636183246,0.3845,-71706.03511950896,1.1474,200000,164551.00939224917,-35448.990607750835,0.8227550469612458
2021-06-05,-1,-0.8564516848217621,213980.50636183246,0.37488,-71706.03511950896,1.1067,200000,159574.0812916843,-40425.9187083157,0.7978704064584214
2021-06-06,-2,-1.304106959284943,0.0,0.38053,0.0,1.1533,200000,165823.57760971074,-34176.422390289255,0.8291178880485537
2021-06-07,-1,-1.0918790172320114,239421.8562080721,0.3463,-79707.54547669234,1.0402,200000,165823.57760971074,-34176.422390289255,0.8291178880485537
2021-06-08,0,-0.14110762184644282,0.0,0.34928,0.0,1.0052,200000,162320.33638652647,-37679.66361347353,0.8116016819326324
2021-06-09,0,-0.004486807663385178,0.0,0.36501,0.0,1.0451,200000,162320.33638652647,-37679.66361347353,0.8116016819326324
2021-06-10,0,-0.4021668599148407,0.0,0.33887,0.0,0.9849,200000,162320.33638652647,-37679.66361347353,0.8116016819326324
2021-06-11,0,0.06823342907173556,0.0,0.31816,0.0,0.905,200000,162320.33638652647,-37679.66361347353,0.8116016819326324
2021-06-12,1,1.0496724491577374,-247560.29829570287,0.32784,90459.39388460013,0.8972,200000,162320.33638652647,-37679.66361347353,0.8116016819326324
2021-06-13,1,1.0530312422679733,-247560.29829570287,0.34486,90459.39388460013,0.9465,200000,170993.46078203013,-29006.53921796987,0.8549673039101506
2021-06-14,0,-0.07297666955235164,0.0,0.343,0.0,0.9871,200000,157941.05099846376,-42058.94900153624,0.7897052549923188
2021-06-15,-2,-2.885370250394583,0.0,0.33352,0.0,1.1075,200000,157941.05099846376,-42058.94900153624,0.7897052549923188
2021-06-16,-2,-1.7762844324672493,0.0,0.31766,0.0,1.0095,200000,157941.05099846376,-42058.94900153624,0.7897052549923188
2021-06-17,-2,-2.3349939414706187,0.0,0.31751,0.0,1.0726,200000,157941.05099846376,-42058.94900153624,0.7897052549923188
2021-06-18,-2,-1.7934834301472766,0.0,0.29725,0.0,0.9871,200000,157941.05099846376,-42058.94900153624,0.7897052549923188
2021-06-19,-2,-1.5249056671211931,0.0,0.28853,0.0,0.9541,200000,157941.05099846376,-42058.94900153624,0.7897052549923188
2021-06-20,-1,-1.0841265391728763,265545.3293628968,0.29739,-82209.5830722797,0.9606,200000,157941.05099846376,-42058.94900153624,0.7897052549923188
2021-06-21,-1,-0.6799597650811776,265545.3293628968,0.23581,-82209.5830722797,0.7441,200000,123790.39488114801,-76209.60511885199,0.61895197440574
2021-06-22,0,0.021923748621716487,0.0,0.23503,0.0,0.7093,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-06-23,0,-0.2227239993655463,0.0,0.25546,0.0,0.7848,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-06-24,0,0.02817693476278838,0.0,0.2688,0.0,0.813,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-06-25,0,0.1426099487197329,0.0,0.24091,0.0,0.724,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-06-26,0,0.6150899802497478,0.0,0.2494,0.0,0.7259,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-06-27,0,0.9257405572953141,0.0,0.25979,0.0,0.7388,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-06-28,0,0.6414829521749619,0.0,0.26349,0.0,0.7632,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-06-29,0,0.6894096628401113,0.0,0.2832,0.0,0.8184,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-06-30,0,0.395548924464796,0.0,0.28389,0.0,0.8365,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-01,0,0.20661133874525237,0.0,0.2689,0.0,0.8043,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-02,0,-0.31566666104466967,0.0,0.26287,0.0,0.8172,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-03,0,-0.4956727296451528,0.0,0.26394,0.0,0.8333,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-04,0,-0.5110057330678116,0.0,0.26814,0.0,0.8507,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-05,-2,-2.1900820383266955,0.0,0.25326,0.0,0.8979,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-06,-2,-1.6366479206576396,0.0,0.26043,0.0,0.9021,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-07,-2,-2.0329094844500215,0.0,0.25641,0.0,0.9283,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-08,-2,-2.8867782988987454,0.0,0.24286,0.0,1.0412,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-09,-2,-1.9552864358640123,0.0,0.24566,0.0,0.9786,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-10,-2,-1.3409968459175614,0.0,0.24478,0.0,0.9184,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-11,-2,-1.4096559071368104,0.0,0.24595,0.0,0.9519,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-12,-1,-1.1832152447043596,322734.7266750653,0.23834,-84490.98720972656,0.9104,200000,153841.18951147012,-46158.81048852988,0.7692059475573506
2021-07-13,-1,-0.8749567145442304,322734.7266750653,0.23222,-84490.98720972656,0.8598,200000,147590.80903140656,-52409.19096859344,0.7379540451570328
2021-07-14,-1,-0.35432866396706936,322734.7266750653,0.23994,-84490.98720972656,0.8336,200000,147868.65725644323,-52131.34274355677,0.7393432862822161
2021-07-15,0,0.1706130271967026,0.0,0.24081,0.0,0.7868,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-16,0,0.5734982433514112,0.0,0.23513,0.0,0.7371,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-17,0,-0.04117069754088144,0.0,0.2326,0.0,0.7903,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-18,0,0.20156441508568965,0.0,0.22977,0.0,0.7666,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-19,0,-0.0010801426673904095,0.0,0.21148,0.0,0.7277,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-20,0,0.8219627276527672,0.0,0.21192,0.0,0.6807,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-21,0,0.7302379328645601,0.0,0.22825,0.0,0.7456,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-22,2,1.9777156724798715,0.0,0.26356,0.0,0.7708,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-23,2,1.6753252095552122,0.0,0.26925,0.0,0.7982,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-24,2,1.370073245543794,0.0,0.26706,0.0,0.8075,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-25,0,0.8236453315761815,0.0,0.26172,0.0,0.8259,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-26,0,0.5576986983627624,0.0,0.26019,0.0,0.8388,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-27,0,0.2746728299530947,0.0,0.2629,0.0,0.8677,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-28,0,0.4750700085035775,0.0,0.27016,0.0,0.8683,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-29,0,-0.18828627889622643,0.0,0.27244,0.0,0.9188,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-30,0,-0.8521054999627776,0.0,0.27926,0.0,0.9888,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-07-31,0,-0.9373934380577074,0.0,0.28422,0.0,1.0024,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-01,-2,-1.3669042091287853,0.0,0.27504,0.0,0.992,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-02,-2,-1.8213689861690034,0.0,0.27437,0.0,1.0239,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-03,-2,-1.5393014455196576,0.0,0.27433,0.0,1.0121,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-04,-2,-1.5135293269685732,0.0,0.28056,0.0,1.0489,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-05,-2,-1.4978510608302238,0.0,0.28022,0.0,1.0637,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-06,-2,-1.546423048836443,0.0,0.28532,0.0,1.1064,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-07,0,-0.8621327023466757,0.0,0.30745,0.0,1.1257,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-08,0,-0.8486133398379956,0.0,0.28716,0.0,1.0553,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-09,0,-0.9137005147180451,0.0,0.2986,0.0,1.1142,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-10,0,-0.5503137027575333,0.0,0.31019,0.0,1.1239,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-11,0,-0.0685264561417225,0.0,0.33718,0.0,1.1789,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-12,0,0.3352742430622846,0.0,0.32876,0.0,1.1256,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-13,0,0.5722748754610747,0.0,0.35999,0.0,1.2274,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-14,2,1.897933837574493,0.0,0.39474,0.0,1.25,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-15,2,1.5677110358216209,0.0,0.39079,0.0,1.26,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-16,0,0.5104039792878038,0.0,0.37128,0.0,1.2747,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-17,0,0.5430722590695793,0.0,0.3412,0.0,1.1763,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-18,0,0.6747099532882842,0.0,0.34151,0.0,1.1708,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-19,0,0.44608397939231204,0.0,0.36732,0.0,1.2728,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-20,0,-0.839635748890154,0.0,0.38489,0.0,1.4356,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-21,-1,-1.0277570561349763,191838.12080267508,0.37167,-50661.12999767675,1.4074,200000,142600.9487174605,-57399.0512825395,0.7130047435873026
2021-08-22,-2,-1.6798256663701485,0.0,0.37232,0.0,1.4833,200000,146321.43370576244,-53678.566294237564,0.7316071685288121
2021-08-23,-2,-1.9347014488199654,0.0,0.37873,0.0,1.5689,200000,146321.43370576244,-53678.566294237564,0.7316071685288121
2021-08-24,-2,-1.6238501976536581,0.0,0.35037,0.0,1.4367,200000,146321.43370576244,-53678.566294237564,0.7316071685288121
2021-08-25,-2,-1.6297302956993285,0.0,0.35894,0.0,1.4938,200000,146321.43370576244,-53678.566294237564,0.7316071685288121
2021-08-26,0,-0.9812288674436087,0.0,0.3348,0.0,1.318,200000,146321.43370576244,-53678.566294237564,0.7316071685288121
2021-08-27,0,-0.8511803425713943,0.0,0.3571,0.0,1.397,200000,146321.43370576244,-53678.566294237564,0.7316071685288121
2021-08-28,-1,-1.0952082229178748,210473.86896686195,0.3476,-52220.354641599726,1.401,200000,146321.43370576244,-53678.566294237564,0.7316071685288121
2021-08-29,-1,-1.0238276426554613,210473.86896686195,0.3431,-52220.354641599726,1.383,200000,144434.33491186274,-55565.66508813726,0.7221716745593136
2021-08-30,-1,-0.8888971101893978,210473.86896686195,0.3296,-52220.354641599726,1.321,200000,138355.2756930309,-61644.72430696909,0.6917763784651545
2021-08-31,-1,-0.5734590919723381,210473.86896686195,0.3393,-52220.354641599726,1.327,200000,140710.19434985908,-59289.805650140916,0.7035509717492954
2021-09-01,-1,-0.7905744788320852,210473.86896686195,0.3534,-52220.354641599726,1.423,200000,148691.02994788543,-51308.97005211457,0.7434551497394272
2021-09-02,-1,-0.7203178672736532,210473.86896686195,0.359,-52220.354641599726,1.447,200000,151122.97212549823,-48877.02787450177,0.7556148606274912
2021-09-03,-1,-1.001793401450337,210473.86896686195,0.3688,-52220.354641599726,1.535,200000,157781.00724983428,-42218.99275016572,0.7889050362491714
2021-09-04,-2,-1.7355197490862457,0.0,0.3699,0.0,1.656,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-05,-2,-1.643248628444971,0.0,0.3976,0.0,1.79,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-06,0,-0.46051780928638186,0.0,0.4239,0.0,1.742,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-07,0,-0.4059353022603084,0.0,0.3358,0.0,1.382,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-08,0,-0.9946684828755442,0.0,0.3298,0.0,1.404,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-09,-2,-2.6018160726890702,0.0,0.3326,0.0,1.583,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-10,-2,-3.297116783261225,0.0,0.3169,0.0,1.786,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-11,-2,-2.267926068397881,0.0,0.3252,0.0,1.746,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-12,-2,-1.7693376802419472,0.0,0.3326,0.0,1.743,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-13,-2,-2.276015501604499,0.0,0.3186,0.0,1.93,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-14,-2,-2.044628197458508,0.0,0.3313,0.0,2.074,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-15,-2,-1.8180440045266746,0.0,0.341,0.0,2.166,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-16,-2,-1.5074134118439182,0.0,0.3307,0.0,2.048,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-17,-1,-1.1394833282904973,242478.96222442776,0.3195,-41274.38914795134,1.877,200000,154944.05686140934,-45055.943138590665,0.7747202843070466
2021-09-18,-1,-1.1097271934966795,242478.96222442776,0.3219,-41274.38914795134,1.928,200000,157631.0002172935,-42368.999782706494,0.7881550010864675
2021-09-19,-1,-0.8171832298110524,242478.96222442776,0.3134,-41274.38914795134,1.796,200000,150121.70967085627,-49878.290329143725,0.7506085483542814
2021-09-20,-1,-0.86243406219188,242478.96222442776,0.282,-41274.38914795134,1.661,200000,136935.8277220358,-63064.172277964186,0.6846791386101791
2021-09-21,-1,-0.4646641282489476,242478.96222442776,0.2659,-41274.38914795134,1.469,200000,125107.23371381586,-74892.76628618414,0.6255361685690792
2021-09-22,-1,-0.5142701694723693,242478.96222442776,0.2926,-41274.38914795134,1.654,200000,139217.1839975791,-60782.81600242091,0.6960859199878955
2021-09-23,-1,-0.41621415273296886,242478.96222442776,0.303,-41274.38914795134,1.706,200000,143885.23344040662,-56114.76655959338,0.7194261672020331
2021-09-24,-1,-0.3844254019013685,242478.96222442776,0.2811,-41274.38914795134,1.592,200000,133869.66380482516,-66130.33619517484,0.6693483190241258
2021-09-25,-1,-0.23202811518759378,242478.96222442776,0.2768,-41274.38914795134,1.547,200000,130969.65675560232,-69030.34324439768,0.6548482837780116
