date,statusList,zscore,ENJUSDT_position,ENJUSDT_price,ATOMUSDT_position,ATOMUSDT_price,init,total_asset,pnl,return
2021-03-14,2,2.00240508918778,0.0,2.33,0.0,18.444,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-15,2,1.9514393281818974,0.0,2.67509,0.0,19.838,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-16,2,1.3981199017847283,0.0,2.54945,0.0,21.008,200000,214080.42496269292,14080.424962692923,1.0704021248134645
2021-03-17,1,1.1713091906037847,-43519.35781482617,2.4596,5122.521653969489,20.896,200000,214080.4249626929,14080.424962692894,1.0704021248134645
2021-03-18,1,1.1267925210190985,-43519.35781482617,2.65051,5122.521653969489,22.106,200000,228586.95676442445,28586.956764424453,1.1429347838221222
2021-03-19,1,0.8094425531218259,-43519.35781482617,2.48453,5122.521653969489,22.19,200000,221793.90557325305,21793.905573253054,1.1089695278662652
2021-03-20,1,0.5184816795334957,-43519.35781482617,2.19916,5122.521653969489,20.915,200000,202843.571324825,2843.571324824996,1.014217856624125
2021-03-21,1,0.9060603770070194,-43519.35781482617,2.43244,5122.521653969489,20.52,200000,210972.3710625497,10972.371062549704,1.0548618553127485
2021-03-22,1,0.6120042788078632,-43519.35781482617,2.1572,5122.521653969489,19.179,200000,192124.80147962386,-7875.198520376143,0.9606240073981193
2021-03-23,1,0.41166538845645356,-43519.35781482617,2.05019,5122.521653969489,18.724,200000,185137.0476473032,-14862.952352696797,0.925685238236516
2021-03-24,1,0.9427382114254509,-43519.35781482617,2.14789,5122.521653969489,17.424,200000,182729.61075565137,-17270.389244348626,0.9136480537782569
2021-03-25,1,0.8335682986097376,-43519.35781482617,2.09391,5122.521653969489,17.1,200000,178720.73880492095,-21279.261195079045,0.8936036940246048
2021-03-26,1,0.8344721776740656,-43519.35781482617,2.33499,5122.521653969489,18.94,200000,198637.82543022308,-1362.174569776922,0.9931891271511154
2021-03-27,1,0.7687564196143399,-43519.35781482617,2.30202,5122.521653969489,18.704,200000,195994.0770927315,-4005.922907268512,0.9799703854636574
2021-03-28,1,1.1255146902529076,-43519.35781482617,2.51112,5122.521653969489,19.331,200000,208305.7958888505,8305.795888850495,1.0415289794442524
2021-03-29,1,0.5833162501209757,-43519.35781482617,2.4925,5122.521653969489,20.273,200000,212320.88084437768,12320.88084437768,1.0616044042218884
2021-03-30,1,0.7064752452283838,-43519.35781482617,2.49174,5122.521653969489,19.968,200000,210725.43702797772,10725.437027977721,1.0536271851398886
2021-03-31,2,1.6246610921934632,0.0,2.55048,0.0,19.081,200000,227332.84100285894,27332.841002858942,1.1366642050142948
2021-04-01,0,0.8467581160728694,0.0,2.4893,0.0,19.473,200000,227332.84100285894,27332.841002858942,1.1366642050142948
2021-04-02,0,0.5761267903531672,0.0,2.56307,0.0,20.315,200000,227332.84100285894,27332.841002858942,1.1366642050142948
2021-04-03,0,-0.7408136367768987,0.0,2.31414,0.0,20.033,200000,227332.84100285894,27332.841002858942,1.1366642050142948
2021-04-04,-1,-1.1389058800038006,47234.852124712525,2.40641,-5280.669941994401,21.525,200000,227332.84100285894,27332.841002858942,1.1366642050142948
2021-04-05,-1,-0.6355000631792752,47234.852124712525,2.46647,-5280.669941994401,21.431,200000,229673.3832469217,29673.3832469217,1.1483669162346084
2021-04-06,-2,-1.5399335399092988,0.0,2.31994,0.0,21.656,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-07,2,2.4970304818276996,0.0,2.83,0.0,19.558,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-08,2,2.7869249647597547,0.0,3.24217,0.0,20.543,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-09,2,2.4033597025986007,0.0,3.42571,0.0,21.393,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-10,2,1.6641255090618148,0.0,3.21942,0.0,21.025,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-11,0,0.3415678019423019,0.0,3.11876,0.0,23.365,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-12,0,0.45366086978692177,0.0,2.99944,0.0,22.012,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-13,0,-0.056783677067804836,0.0,3.07597,0.0,23.829,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-14,-2,-1.4195365859391411,0.0,2.90658,0.0,27.068,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-15,0,-0.9362877202556531,0.0,3.16843,0.0,27.786,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-16,0,-0.6527792143086173,0.0,3.00779,0.0,25.46,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-17,0,-0.4036755106138216,0.0,2.96076,0.0,24.342,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-18,0,-0.1501077581109448,0.0,2.69255,0.0,21.403,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-19,0,-0.21331289125064337,0.0,2.39609,0.0,19.199,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-20,0,-0.42250835868547426,0.0,2.56832,0.0,21.254,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-21,0,-0.05810528719997812,0.0,2.47423,0.0,19.551,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-22,0,-0.5615820988393851,0.0,2.21121,0.0,18.725,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-23,-1,-1.076066115833323,51792.70477038583,2.24075,-5657.055969497541,20.515,200000,232109.0064284841,32109.006428484106,1.1605450321424204
2021-04-24,-1,-1.0485693612294678,51792.70477038583,2.01978,-5657.055969497541,18.458,200000,209027.80832611548,9027.808326115482,1.0451390416305775
2021-04-25,-1,-1.0542380505768725,51792.70477038583,2.0313,-5657.055969497541,18.687,200000,210919.92610208527,10919.926102085272,1.0545996305104264
2021-04-26,-1,-0.7086979872921996,51792.70477038583,2.5401,-5657.055969497541,22.058,200000,256341.9899624338,56341.989962433814,1.2817099498121691
2021-04-27,-1,-0.7636397340758471,51792.70477038583,2.6009,-5657.055969497541,23.038,200000,265034.9012625809,65034.90126258088,1.3251745063129043
2021-04-28,-1,-0.27862917008970467,51792.70477038583,2.7347,-5657.055969497541,22.927,200000,271336.83194824425,71336.83194824425,1.3566841597412211
2021-04-29,-1,-0.20737800455239996,51792.70477038583,2.6408,-5657.055969497541,22.222,200000,262485.27251180925,62485.27251180925,1.3124263625590462
2021-04-30,0,0.2724854270508652,0.0,2.7652,0.0,22.704,200000,217329.61792888533,17329.61792888533,1.0866480896444266
2021-05-01,0,-0.5792370206434228,0.0,2.719,0.0,23.801,200000,217329.61792888533,17329.61792888533,1.0866480896444266
2021-05-02,0,-0.5894982033429221,0.0,2.6259,0.0,23.088,200000,217329.61792888533,17329.61792888533,1.0866480896444266
2021-05-03,0,-0.4525949889506627,0.0,2.6177,0.0,22.938,200000,217329.61792888533,17329.61792888533,1.0866480896444266
2021-05-04,-1,-1.1098330384414692,46797.936677193225,2.322,-5183.6478063465465,20.963,200000,217329.61792888533,17329.61792888533,1.0866480896444266
2021-05-05,-2,-2.000988073181037,0.0,2.586,0.0,24.877,200000,225263.76016014672,25263.760160146718,1.1263188008007337
2021-05-06,-2,-2.435056701210257,0.0,2.4748,0.0,25.542,200000,225263.76016014672,25263.760160146718,1.1263188008007337
2021-05-07,-2,-2.7440158143185043,0.0,2.4889,0.0,28.641,200000,225263.76016014672,25263.760160146718,1.1263188008007337
2021-05-08,-2,-2.4540027881593307,0.0,2.4664,0.0,29.524,200000,225263.76016014672,25263.760160146718,1.1263188008007337
2021-05-09,-2,-1.9913611130120463,0.0,2.4349,0.0,28.712,200000,225263.76016014672,25263.760160146718,1.1263188008007337
2021-05-10,-2,-1.6126082320177637,0.0,2.198,0.0,25.357,200000,225263.76016014672,25263.760160146718,1.1263188008007337
2021-05-11,-2,-1.4647005369346757,0.0,2.3288,0.0,26.902,200000,225263.76016014672,25263.760160146718,1.1263188008007337
2021-05-12,-2,-1.2182506799651205,0.0,2.0252,0.0,23.012,200000,225263.76016014672,25263.760160146718,1.1263188008007337
2021-05-13,-1,-1.1366897154472617,54792.70289943246,2.0556,-4794.069978721093,23.494,200000,225263.76016014672,25263.760160146718,1.1263188008007337
2021-05-14,-2,-1.3606181295810598,0.0,2.1229,0.0,25.856,200000,232899.80454475415,32899.80454475415,1.1644990227237708
2021-05-15,-2,-1.3596090013563242,0.0,1.9524,0.0,24.495,200000,232899.80454475415,32899.80454475415,1.1644990227237708
2021-05-16,-1,-1.1362802660553963,59084.632539640304,1.9709,-4799.2871032136945,24.264,200000,232899.80454475415,32899.80454475415,1.1644990227237708
2021-05-17,-1,-0.787946825001597,59084.632539640304,1.7986,-4799.2871032136945,21.091,200000,207491.3843796771,7491.384379677096,1.0374569218983856
2021-05-18,-1,-0.8675835658257313,59084.632539640304,1.8901,-4799.2871032136945,22.84,200000,221291.58140057494,21291.58140057494,1.1064579070028746
2021-05-19,-1,-0.5154427819983641,59084.632539640304,1.1943,-4799.2871032136945,13.757,200000,136588.56932100322,-63411.43067899678,0.682942846605016
2021-05-20,-1,-0.3673413855560972,59084.632539640304,1.4842,-4799.2871032136945,16.916,200000,168878.15225329698,-31121.847746703017,0.8443907612664849
2021-05-21,0,0.27426497943860806,0.0,1.2778,0.0,13.572,200000,222537.385650418,22537.385650418,1.11268692825209
2021-05-22,0,0.6736316150149444,0.0,1.1846,0.0,12.237,200000,222537.385650418,22537.385650418,1.11268692825209
2021-05-23,0,-0.9532707029465718,0.0,0.9434,0.0,11.648,200000,222537.385650418,22537.385650418,1.11268692825209
2021-05-24,0,-0.07952960353616413,0.0,1.2648,0.0,14.541,200000,222537.385650418,22537.385650418,1.11268692825209
2021-05-25,0,0.4424334404859781,0.0,1.2377,0.0,13.934,200000,222537.385650418,22537.385650418,1.11268692825209
2021-05-26,2,3.8605029682391674,0.0,1.9309,0.0,15.278,200000,222537.385650418,22537.385650418,1.11268692825209
2021-05-27,2,2.4210507102794385,0.0,1.7274,0.0,14.525,200000,222537.385650418,22537.385650418,1.11268692825209
2021-05-28,2,1.638577285281157,0.0,1.4282,0.0,12.701,200000,222537.385650418,22537.385650418,1.11268692825209
2021-05-29,2,1.4313972585787482,0.0,1.3524,0.0,12.059,200000,222537.385650418,22537.385650418,1.11268692825209
2021-05-30,2,1.819816646422011,0.0,1.5276,0.0,12.551,200000,222537.385650418,22537.385650418,1.11268692825209
2021-05-31,2,1.312846072464359,0.0,1.6258,0.0,13.962,200000,222537.385650418,22537.385650418,1.11268692825209
2021-06-01,1,1.0531039732228646,-70894.35669016185,1.5695,8088.150964978484,13.757,200000,222537.385650418,22537.385650418,1.11268692825209
2021-06-02,1,0.5109780671309009,-70894.35669016185,1.5794,8088.150964978484,14.86,200000,232160.4702960219,32160.4702960219,1.1608023514801096
2021-06-03,0,0.004744522159270411,0.0,1.65,0.0,16.665,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-04,0,-0.02500822393177769,0.0,1.5,0.0,15.067,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-05,0,-0.20279009176129945,0.0,1.4541,0.0,14.858,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-06,0,-0.26183156604577346,0.0,1.4787,0.0,15.125,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-07,0,-0.21634727111463734,0.0,1.3376,0.0,13.46,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-08,0,-0.3664639060885385,0.0,1.3308,0.0,13.56,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-09,0,-0.4030591236806333,0.0,1.3708,0.0,13.932,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-10,0,-0.2411728799178716,0.0,1.2924,0.0,12.829,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-11,0,0.38777322540438336,0.0,1.3013,0.0,11.95,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-12,0,0.09072008800897528,0.0,1.237,0.0,11.616,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-13,0,-0.2244897347273764,0.0,1.3056,0.0,12.53,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-14,0,-0.003354539804424428,0.0,1.4269,0.0,13.301,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-15,0,0.23891825313901913,0.0,1.4015,0.0,12.951,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-16,0,-0.21327984701737782,0.0,1.3984,0.0,13.425,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-17,0,-0.33604244394665517,0.0,1.401,0.0,13.618,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-18,0,-0.30542891468365874,0.0,1.2805,0.0,12.472,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-19,0,0.11721511925427079,0.0,1.238,0.0,11.85,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-20,0,0.23655089687726183,0.0,1.2491,0.0,11.977,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-21,-1,-1.0502891043982736,109162.86571281786,0.9377,-10753.442502249112,9.519,200000,204724.03835781862,4724.038357818616,1.023620191789093
2021-06-22,0,-0.07019504552674789,0.0,0.9181,0.0,9.002,200000,201304.10075212707,1304.1007521270658,1.0065205037606353
2021-06-23,2,1.578682589089455,0.0,1.046,0.0,9.613,200000,201304.10075212707,1304.1007521270658,1.0065205037606353
2021-06-24,0,0.1321408915918983,0.0,1.0742,0.0,10.386,200000,201304.10075212707,1304.1007521270658,1.0065205037606353
2021-06-25,0,0.18500225150289273,0.0,0.9419,0.0,9.066,200000,201304.10075212707,1304.1007521270658,1.0065205037606353
2021-06-26,-1,-1.148430160340037,105616.00249324611,0.953,-10488.958980415124,9.596,200000,201304.10075212707,1304.1007521270658,1.0065205037606353
2021-06-27,-1,-1.0796726445394325,105616.00249324611,1.0044,-10488.958980415124,10.087,200000,211882.84213966376,11882.842139663757,1.0594142106983189
2021-06-28,-2,-2.251422907560739,0.0,1.0293,0.0,10.89,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-06-29,-2,-2.1545463447927133,0.0,1.0922,0.0,11.65,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-06-30,-2,-1.3756413399365248,0.0,1.1631,0.0,12.045,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-01,0,0.2157201171384687,0.0,1.14,0.0,11.033,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-02,-2,-1.5131915286431894,0.0,1.1229,0.0,11.795,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-03,0,-0.9089870954396688,0.0,1.15,0.0,11.8,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-04,-2,-1.288796132636645,0.0,1.1711,0.0,12.307,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-05,-2,-3.0396170011410844,0.0,1.105,0.0,13.531,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-06,-2,-1.5108788174194774,0.0,1.1754,0.0,13.136,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-07,2,1.449221590175427,0.0,1.4049,0.0,12.939,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-08,0,0.38998950443168834,0.0,1.2108,0.0,11.916,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-09,0,-0.13829617585550275,0.0,1.29,0.0,13.181,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-10,-2,-1.3332711028953375,0.0,1.2873,0.0,14.425,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-11,0,0.008025926985062016,0.0,1.3799,0.0,14.077,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-12,0,0.412121995108509,0.0,1.3058,0.0,12.981,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-13,0,0.546510526262875,0.0,1.219,0.0,12.092,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-14,2,2.1265900782457243,0.0,1.3206,0.0,11.747,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-15,2,1.513799098472218,0.0,1.2506,0.0,11.474,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-16,0,0.9939409721276646,0.0,1.1797,0.0,11.149,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-17,1,1.194177283667959,-86818.19859060932,1.1911,9382.068258145051,11.022,200000,206818.31268254953,6818.312682549527,1.0340915634127477
2021-07-18,1,1.0689373744974666,-86818.19859060932,1.1847,9382.068258145051,10.972,200000,205793.57279866235,5793.572798662353,1.0289678639933117
2021-07-19,1,0.9354804959939376,-86818.19859060932,1.0748,9382.068258145051,9.98,200000,186945.2410614745,-13054.758938525512,0.9347262053073724
2021-07-20,1,0.5861605065344732,-86818.19859060932,0.9953,9382.068258145051,9.443,200000,175005.02361889716,-24994.97638110284,0.8750251180944858
2021-07-21,1,0.4851627789992338,-86818.19859060932,1.0972,9382.068258145051,10.481,200000,193590.3849072348,-6409.615092765191,0.9679519245361741
2021-07-22,0,-0.288667967121341,0.0,1.1235,0.0,11.377,200000,197618.76822618282,-2381.231773817184,0.988093841130914
2021-07-23,0,0.888250874814692,0.0,1.2432,0.0,11.442,200000,197618.76822618282,-2381.231773817184,0.988093841130914
2021-07-24,2,1.3533337781930912,0.0,1.2988,0.0,11.426,200000,197618.76822618282,-2381.231773817184,0.988093841130914
2021-07-25,2,1.9835871680767323,0.0,1.3652,0.0,11.446,200000,197618.76822618282,-2381.231773817184,0.988093841130914
2021-07-26,1,1.0794254959215164,-76822.72128214229,1.2862,8678.147208246215,11.386,200000,197618.7682261828,-2381.2317738172133,0.9880938411309139
2021-07-27,2,1.300403201383703,0.0,1.3482,0.0,11.702,200000,199639.48242786984,-360.5175721301639,0.9981974121393492
2021-07-28,1,1.1356953523879736,-74950.99955994512,1.3318,8613.317906112254,11.589,200000,199639.48242786984,-360.5175721301639,0.9981974121393492
2021-07-29,2,1.4403421371316432,0.0,1.3972,0.0,11.799,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-07-30,2,1.4759879269359781,0.0,1.4417,0.0,12.14,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-07-31,0,0.7392852323675743,0.0,1.4413,0.0,12.598,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-01,0,0.17654919231279892,0.0,1.3719,0.0,12.312,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-02,0,0.04696119782168559,0.0,1.3871,0.0,12.476,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-03,0,0.17019810719490971,0.0,1.355,0.0,12.12,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-04,0,-0.22359731629568935,0.0,1.4059,0.0,12.808,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-05,0,-0.5863920948509396,0.0,1.4078,0.0,13.032,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-06,0,-0.8972660234754593,0.0,1.4441,0.0,13.589,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-07,0,-0.7727255550951915,0.0,1.4963,0.0,14.006,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-08,0,-0.6641156545946738,0.0,1.4109,0.0,13.139,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-09,0,0.18874531833296238,0.0,1.5316,0.0,13.651,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-10,0,0.6527867640826267,0.0,1.6217,0.0,14.105,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-11,0,-0.3033312923590265,0.0,1.6186,0.0,14.558,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-12,0,-0.31753753038356664,0.0,1.5647,0.0,14.06,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-13,0,-0.553461351455316,0.0,1.6764,0.0,15.212,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-14,0,-0.9943563375487603,0.0,1.684,0.0,15.56,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-15,-2,-1.7060394899994913,0.0,1.6664,0.0,15.91,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-16,-2,-1.9105174057499323,0.0,1.6204,0.0,15.784,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-17,-2,-2.636072030859352,0.0,1.5359,0.0,16.003,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-18,-2,-3.19363408194919,0.0,1.5205,0.0,17.948,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-19,-2,-2.5351207434543013,0.0,1.5822,0.0,18.688,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-20,-2,-1.8159742832570525,0.0,1.6712,0.0,18.928,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-21,-2,-1.9987966766701397,0.0,1.8374,0.0,22.14,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-22,-2,-1.6320766362257255,0.0,1.8431,0.0,21.862,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-23,0,-0.1651393622558182,0.0,2.1796,0.0,21.808,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-24,0,-0.4010652922934726,0.0,1.8911,0.0,19.538,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-25,0,0.23300918654344574,0.0,2.0721,0.0,20.056,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-26,0,0.2515972527867206,0.0,1.85,0.0,17.9,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-27,0,-0.21702232498680665,0.0,2.001,0.0,20.42,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-28,0,-0.31703037922343674,0.0,2.055,0.0,21.31,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-29,0,0.3738001122001802,0.0,2.183,0.0,21.2,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-30,0,-0.43464709915536043,0.0,2.085,0.0,22.14,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-08-31,0,-0.9822828506451948,0.0,2.019,0.0,22.89,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-09-01,-2,-1.54263953263171,0.0,2.079,0.0,25.44,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-09-02,-1,-1.1110947844735872,49543.61706715706,2.046,-4199.098613065589,24.14,200000,202732.48103880667,2732.481038806669,1.0136624051940333
2021-09-03,-1,-0.8969175282713545,49543.61706715706,2.071,-4199.098613065589,24.11,200000,203845.09850709361,3845.098507093615,1.019225492535468
2021-09-04,-1,-0.8081487866381966,49543.61706715706,2.097,-4199.098613065589,24.4,200000,206350.97114862874,6350.9711486287415,1.0317548557431437
2021-09-05,-1,-0.8235189716967305,49543.61706715706,2.191,-4199.098613065589,25.73,200000,216592.87230831874,16592.872308318736,1.0829643615415936
2021-09-06,-1,-0.5360059486325865,49543.61706715706,2.179,-4199.098613065589,25.08,200000,213268.9348050202,13268.934805020195,1.066344674025101
2021-09-07,-1,-0.9867705093203367,49543.61706715706,1.757,-4199.098613065589,21.08,200000,175565.13395041757,-24434.86604958243,0.8778256697520879
2021-09-08,-1,-0.9389285810568753,49543.61706715706,1.73,-4199.098613065589,20.69,200000,172589.80783050874,-27410.19216949126,0.8629490391525437
2021-09-09,-2,-2.4616598954169286,0.0,1.79,0.0,26.85,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-10,-2,-2.7061293803837883,0.0,1.646,0.0,29.41,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-11,-2,-1.926140760845827,0.0,1.679,0.0,27.33,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-12,-2,-2.295891744199262,0.0,1.712,0.0,34.89,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-13,-2,-2.0915343792892975,0.0,1.629,0.0,35.82,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-14,-2,-1.658795664763833,0.0,1.681,0.0,34.2,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-15,-2,-1.3668265735816059,0.0,1.767,0.0,34.12,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-16,-2,-1.5269683292717255,0.0,1.681,0.0,37.07,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-17,-2,-1.2132409658362069,0.0,1.634,0.0,33.46,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-18,-2,-1.514049228011233,0.0,1.646,0.0,40.76,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-19,-2,-1.586744951659428,0.0,1.57,0.0,44.27,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-20,-2,-1.247648133993143,0.0,1.339,0.0,34.01,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-21,-1,-1.084920038335993,92493.96584396681,1.226,-3724.059183077284,30.45,200000,226795.2042494066,26795.20424940661,1.1339760212470331
2021-09-22,-2,-1.2011049863163106,0.0,1.413,0.0,39.71,200000,243983.6206718805,43983.62067188049,1.2199181033594024
2021-09-23,-1,-1.0950979279292985,82538.43730442507,1.478,-2938.853537363051,41.51,200000,243983.6206718805,43983.62067188049,1.2199181033594024
2021-09-24,-2,-1.2029983933730177,0.0,1.344,0.0,42.58,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-09-25,0,-0.9995636428291723,0.0,1.334,0.0,39.45,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-09-26,0,-0.9741032241146768,0.0,1.327,0.0,39.8,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-09-27,0,-0.8988677755262646,0.0,1.262,0.0,37.21,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-09-28,0,-0.7739325189161776,0.0,1.203,0.0,33.7,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-09-29,0,-0.6848618600596853,0.0,1.223,0.0,33.88,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-09-30,0,-0.609654503191888,0.0,1.308,0.0,36.23,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-01,0,0.06926734779343237,0.0,1.525,0.0,37.85,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-02,0,-0.06550179202809911,0.0,1.505,0.0,38.62,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-03,0,0.17241625291249327,0.0,1.552,0.0,38.74,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-04,0,0.725455402566874,0.0,1.566,0.0,36.8,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-05,2,1.6441492983941854,0.0,1.692,0.0,36.75,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-06,2,1.746044471244506,0.0,1.645,0.0,35.15,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-07,2,1.6788957693321864,0.0,1.68,0.0,36.67,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-08,2,1.9607677325965933,0.0,1.7,0.0,35.04,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-09,2,1.7535298913762132,0.0,1.719,0.0,35.16,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-10,2,1.5279564070720386,0.0,1.58,0.0,32.42,200000,258188.3445556519,58188.344555651885,1.2909417227782594
2021-10-11,2,1.3804154577055117,0.0,1.561,0.0,32.01,200000,258188.3445556519,58188.344555651885,1.2909417227782594
