date,statusList,zscore,XRPUSDT_position,XRPUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-07-30,2,2.099302058226513,0.0,0.24408,0.0,0.008183,200000,203023.66073380184,3023.6607338018366,1.0151183036690092
2020-07-31,2,2.171305630340471,0.0,0.25939,0.0,0.008312,200000,203023.66073380184,3023.6607338018366,1.0151183036690092
2020-08-01,2,2.230496887241365,0.0,0.29089,0.0,0.008929,200000,203023.66073380184,3023.6607338018366,1.0151183036690092
2020-08-02,2,2.2512115361989338,0.0,0.28803,0.0,0.008407,200000,203023.66073380184,3023.6607338018366,1.0151183036690092
2020-08-03,2,2.243951237286479,0.0,0.31016,0.0,0.008596,200000,203023.66073380184,3023.6607338018366,1.0151183036690092
2020-08-04,2,1.317650511425275,0.0,0.30138,0.0,0.009153,200000,203023.66073380184,3023.6607338018366,1.0151183036690092
2020-08-05,2,1.4014453950957204,0.0,0.30228,0.0,0.008894,200000,203023.66073380184,3023.6607338018366,1.0151183036690092
2020-08-06,2,1.2394568900147849,0.0,0.30311,0.0,0.00895,200000,203023.66073380184,3023.6607338018366,1.0151183036690092
2020-08-07,1,1.083753618051051,-344844.3467979105,0.29437,11615954.956734285,0.008739,200000,203023.66073380184,3023.6607338018366,1.0151183036690092
2020-08-08,1,0.7504582053351022,-344844.3467979105,0.29527,11615954.956734285,0.009057,200000,207027.89432216145,7027.894322161446,1.0351394716108073
2020-08-09,1,0.7059223446423073,-344844.3467979105,0.2879,11615954.956734285,0.008792,200000,201408.16342272627,1408.1634227262693,1.0070408171136314
2020-08-10,1,0.3648137682497922,-344844.3467979105,0.29469,11615954.956734285,0.009303,200000,209685.4095203753,9685.40952037531,1.0484270476018764
2020-08-11,1,0.22519984139243235,-344844.3467979105,0.2831,11615954.956734285,0.008995,200000,202110.94941431336,2110.9494143133634,1.0105547470715668
2020-08-12,0,-0.4201936791197869,0.0,0.28233,0.0,0.00952,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-13,0,-0.048370671988338707,0.0,0.2942,0.0,0.009449,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-14,0,-0.009712474887635335,0.0,0.29995,0.0,0.009512,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-15,0,0.11674964628185043,0.0,0.29884,0.0,0.009312,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-16,0,-0.002978866187715257,0.0,0.30455,0.0,0.009515,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-17,0,0.3695950602036041,0.0,0.31539,0.0,0.009588,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-18,-2,-1.4479598693951383,0.0,0.30251,0.0,0.010091,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-19,-2,-1.4350941635412993,0.0,0.28975,0.0,0.009648,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-20,-2,-2.117846935331241,0.0,0.29218,0.0,0.010312,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-21,-2,-2.5916978309658574,0.0,0.27933,0.0,0.010778,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-22,-2,-2.1940819855169265,0.0,0.28592,0.0,0.011107,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-23,-2,-2.3836506904611436,0.0,0.2848,0.0,0.011831,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-24,-2,-2.627929781388623,0.0,0.2884,0.0,0.0138,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-25,-2,-1.8630603557667917,0.0,0.27625,0.0,0.012263,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-26,-2,-1.4362716759252563,0.0,0.27653,0.0,0.011769,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-27,0,-0.9406213319433597,0.0,0.26469,0.0,0.010563,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-28,0,-0.9960620983813426,0.0,0.27174,0.0,0.011119,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-29,0,-0.9274114574297434,0.0,0.2738,0.0,0.011252,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-30,0,-0.5510065531197553,0.0,0.28302,0.0,0.011099,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-08-31,0,-0.30516704685205337,0.0,0.28115,0.0,0.010737,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-09-01,0,0.2650866432122318,0.0,0.29521,0.0,0.01048,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-09-02,0,0.2029875647458828,0.0,0.27595,0.0,0.009943,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-09-03,0,0.6012176212830858,0.0,0.24409,0.0,0.008438,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-09-04,0,0.523084074330843,0.0,0.25385,0.0,0.008947,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-09-05,0,0.735228456543168,0.0,0.23738,0.0,0.008266,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-09-06,0,0.6778892167365094,0.0,0.23986,0.0,0.00855,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-09-07,0,0.8956289070741856,0.0,0.24198,0.0,0.008506,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-09-08,1,1.0661951799449216,-401149.0763350076,0.23657,11514175.805456536,0.008242,200000,189799.67397714552,-10200.326022854482,0.9489983698857276
2020-09-09,1,0.3853941038353659,-401149.0763350076,0.23901,11514175.805456536,0.008849,200000,197767.58243731505,-2232.4175626849465,0.9888379121865752
2020-09-10,0,0.09590062215410602,0.0,0.24302,0.0,0.009219,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-11,0,-0.09183923995891954,0.0,0.24252,0.0,0.009351,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-12,0,-0.2509816658041089,0.0,0.24752,0.0,0.009647,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-13,0,-0.04329897675367443,0.0,0.24218,0.0,0.009166,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-14,0,-0.46508774694131266,0.0,0.24564,0.0,0.009483,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-15,0,-0.23955377526421828,0.0,0.24331,0.0,0.009193,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-16,0,-0.003277052381460727,0.0,0.24686,0.0,0.009174,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-17,0,0.09741502712117459,0.0,0.25214,0.0,0.009278,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-18,-2,-1.5183613875193944,0.0,0.25065,0.0,0.009919,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-19,0,-0.9882566618012545,0.0,0.25112,0.0,0.009674,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-20,0,-0.13084778625039162,0.0,0.24652,0.0,0.009127,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-21,-2,-1.433984269693676,0.0,0.23102,0.0,0.009133,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-22,-1,-1.0332140373625758,388674.22486819857,0.23302,-9967958.164075239,0.009086,200000,181137.73575757525,-18862.264242424746,0.9056886787878763
2020-09-23,-1,-0.6801008232200086,388674.22486819857,0.22164,-9967958.164075239,0.008529,200000,171162.47038118524,-28837.529618814762,0.8558123519059262
2020-09-24,-2,-1.9387678081527115,0.0,0.23276,0.0,0.009617,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-09-25,-2,-1.7767435606244517,0.0,0.24154,0.0,0.009992,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-09-26,-2,-2.70295527623284,0.0,0.24153,0.0,0.010968,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-09-27,-2,-1.7881185581241725,0.0,0.24334,0.0,0.010552,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-09-28,-2,-1.3710725886714528,0.0,0.24107,0.0,0.010232,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-09-29,-2,-2.3619168187391306,0.0,0.24285,0.0,0.011389,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-09-30,-2,-1.3732411511505909,0.0,0.24171,0.0,0.010661,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-10-01,0,-0.5196490195164587,0.0,0.23819,0.0,0.009906,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-10-02,0,0.09329791244817458,0.0,0.23386,0.0,0.009329,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-10-03,0,-0.9142417864468262,0.0,0.23273,0.0,0.01004,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-10-04,0,0.12803426472356078,0.0,0.24794,0.0,0.009952,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-10-05,0,0.4428901898174085,0.0,0.2503,0.0,0.009865,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-10-06,1,1.099519821054127,-379979.1746611631,0.24545,10028590.152750805,0.0093,200000,186531.77684116497,-13468.223158835026,0.9326588842058249
2020-10-07,1,0.9536193845132716,-379979.1746611631,0.2487,10028590.152750805,0.009556,200000,190334.02823791798,-9665.971762082016,0.9516701411895899
2020-10-08,1,0.9394708670307867,-379979.1746611631,0.25141,10028590.152750805,0.009643,200000,192236.25914453907,-7763.740855460928,0.9611812957226954
2020-10-09,1,0.6236205906663412,-379979.1746611631,0.25293,10028590.152750805,0.009901,200000,195401.20374943368,-4598.796250566316,0.9770060187471684
2020-10-10,1,0.4552980916978373,-379979.1746611631,0.25402,10028590.152750805,0.010102,200000,197831.1276705173,-2168.8723294826923,0.9891556383525866
2020-10-11,1,0.8707618831095192,-379979.1746611631,0.25544,10028590.152750805,0.009905,200000,196395.06583844422,-3604.9341615557787,0.9819753291922211
2020-10-12,1,0.9421955306139234,-379979.1746611631,0.25603,10028590.152750805,0.009878,200000,196348.48161737004,-3651.5183826299617,0.9817424080868502
2020-10-13,1,0.9292719754397167,-379979.1746611631,0.2565,10028590.152750805,0.009907,200000,196817.90094389056,-3182.099056109437,0.9840895047194528
2020-10-14,1,0.3990950157869689,-379979.1746611631,0.24906,10028590.152750805,0.0099,200000,193920.65575334226,-6079.34424665774,0.9696032787667113
2020-10-15,1,0.2654556718513364,-379979.1746611631,0.24596,10028590.152750805,0.009838,200000,192120.9477224221,-7879.052277577895,0.9606047386121105
2020-10-16,0,-0.0003910986871442754,0.0,0.24011,0.0,0.009704,200000,180451.13762676297,-19548.862373237032,0.9022556881338148
2020-10-17,0,0.21868539216252975,0.0,0.24057,0.0,0.009573,200000,180451.13762676297,-19548.862373237032,0.9022556881338148
2020-10-18,0,-0.26050652796623325,0.0,0.24221,0.0,0.009858,200000,180451.13762676297,-19548.862373237032,0.9022556881338148
2020-10-19,0,0.06390400271175534,0.0,0.24558,0.0,0.009765,200000,180451.13762676297,-19548.862373237032,0.9022556881338148
2020-10-20,0,0.4959868143280362,0.0,0.24322,0.0,0.009498,200000,180451.13762676297,-19548.862373237032,0.9022556881338148
2020-10-21,0,-0.30769756833989664,0.0,0.25088,0.0,0.010006,200000,180451.13762676297,-19548.862373237032,0.9022556881338148
2020-10-22,0,0.06522718251109942,0.0,0.25709,0.0,0.010143,200000,180451.13762676297,-19548.862373237032,0.9022556881338148
2020-10-23,0,-0.3508126449381674,0.0,0.25471,0.0,0.010094,200000,180451.13762676297,-19548.862373237032,0.9022556881338148
2020-10-24,-1,-1.0266656117823894,352168.4965393501,0.2562,-8770833.947057595,0.010287,200000,180451.13762676297,-19548.862373237032,0.9022556881338148
2020-10-25,0,-0.18510708033116485,0.0,0.25313,0.0,0.010001,200000,179023.8364022803,-20976.163597719686,0.8951191820114016
2020-10-26,0,0.2936362935321762,0.0,0.2481,0.0,0.009737,200000,179023.8364022803,-20976.163597719686,0.8951191820114016
2020-10-27,0,0.4906382130758488,0.0,0.25273,0.0,0.009901,200000,179023.8364022803,-20976.163597719686,0.8951191820114016
2020-10-28,0,0.9027329855114979,0.0,0.2454,0.0,0.009571,200000,179023.8364022803,-20976.163597719686,0.8951191820114016
2020-10-29,2,1.461575472390929,0.0,0.24239,0.0,0.009362,200000,179023.8364022803,-20976.163597719686,0.8951191820114016
2020-10-30,1,1.0813400463388207,-374448.5178880575,0.23905,9656086.10584036,0.00927,200000,179023.8364022803,-20976.163597719686,0.8951191820114016
2020-10-31,1,1.0409002468336823,-374448.5178880575,0.23968,9656086.10584036,0.009301,200000,179559.0776378308,-20440.922362169193,0.897795388189154
2020-11-01,2,1.961586905963648,0.0,0.23999,0.0,0.009161,200000,180428.33139463168,-19571.668605368322,0.9021416569731584
2020-11-02,2,1.900103038808855,0.0,0.23523,0.0,0.008963,200000,180428.33139463168,-19571.668605368322,0.9021416569731584
2020-11-03,2,2.9782182505835215,0.0,0.2396,0.0,0.008755,200000,180428.33139463168,-19571.668605368322,0.9021416569731584
2020-11-04,2,2.8592576696963854,0.0,0.23758,0.0,0.008475,200000,180428.33139463168,-19571.668605368322,0.9021416569731584
2020-11-05,2,2.4582531569788846,0.0,0.24561,0.0,0.008693,200000,180428.33139463168,-19571.668605368322,0.9021416569731584
2020-11-06,2,2.0320057481485665,0.0,0.25863,0.0,0.00916,200000,180428.33139463168,-19571.668605368322,0.9021416569731584
2020-11-07,2,1.833752387660711,0.0,0.2491,0.0,0.008796,200000,180428.33139463168,-19571.668605368322,0.9021416569731584
2020-11-08,1,1.157820947101968,-355537.8170462514,0.25374,9840114.059480349,0.009168,200000,180428.33139463168,-19571.668605368322,0.9021416569731584
2020-11-09,2,1.5051543458695043,0.0,0.25059,0.0,0.008844,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-10,2,1.338940127291404,0.0,0.2538,0.0,0.008962,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-11,2,1.5523562960103297,0.0,0.25581,0.0,0.008863,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-12,2,1.711292638908815,0.0,0.2549,0.0,0.008668,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-13,2,1.7361338650995286,0.0,0.2659,0.0,0.008936,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-14,2,2.193740290982533,0.0,0.26824,0.0,0.008634,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-15,2,2.1118196805266654,0.0,0.26954,0.0,0.008533,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-16,2,2.43714087157339,0.0,0.28813,0.0,0.00866,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-17,2,2.459778601657545,0.0,0.30247,0.0,0.008727,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-18,2,1.8014093786087166,0.0,0.29335,0.0,0.008698,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-19,2,1.9922134670292555,0.0,0.30358,0.0,0.008646,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-20,2,2.237457245918601,0.0,0.32991,0.0,0.008891,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-21,2,3.5059921986292153,0.0,0.46283,0.0,0.009271,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-22,2,2.6208428298654565,0.0,0.44611,0.0,0.008973,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-23,2,3.2312139204612382,0.0,0.61579,0.0,0.009236,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-24,2,2.4549428278809655,0.0,0.694,0.0,0.010515,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-25,2,1.2803211406855008,0.0,0.63022,0.0,0.011755,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-26,2,1.295600282086647,0.0,0.53654,0.0,0.009628,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-27,2,1.4649858224360515,0.0,0.5623,0.0,0.009312,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-28,2,1.6336474996600554,0.0,0.62579,0.0,0.009509,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-29,2,1.3489366541216414,0.0,0.60543,0.0,0.009457,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-11-30,2,1.445407610572577,0.0,0.66417,0.0,0.009765,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-01,0,0.9150147782202059,0.0,0.61088,0.0,0.009941,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-02,0,0.6189939211697595,0.0,0.62972,0.0,0.010823,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-03,0,0.44654957636140197,0.0,0.63046,0.0,0.011109,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-04,0,-0.3704452284733503,0.0,0.55367,0.0,0.011875,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-05,0,-0.42207992194458793,0.0,0.58517,0.0,0.012431,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-06,0,-0.10453796796864097,0.0,0.62107,0.0,0.011956,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-07,0,-0.6497619949632223,0.0,0.60818,0.0,0.01297,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-08,-2,-1.4145966849621459,0.0,0.5589,0.0,0.014005,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-09,-2,-1.9369296773778502,0.0,0.58265,0.0,0.016865,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-10,-2,-1.6310813997989595,0.0,0.57267,0.0,0.015172,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-11,-2,-1.3029658016108803,0.0,0.54945,0.0,0.01376,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-12,-2,-1.4463489289977038,0.0,0.50658,0.0,0.013732,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-13,-2,-1.3064105483857087,0.0,0.51365,0.0,0.013928,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-14,-2,-1.7878484418676788,0.0,0.4974,0.0,0.017339,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-15,-2,-1.5935577186809777,0.0,0.46793,0.0,0.01654,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-16,-1,-1.1599771250909117,160250.59642982,0.56941,-5147999.555041117,0.017725,200000,182496.5842262076,-17503.415773792396,0.912482921131038
2020-12-17,-1,-0.8916272784314032,160250.59642982,0.5769,-5147999.555041117,0.016781,200000,178837.14961350814,-21162.85038649186,0.8941857480675407
2020-12-18,-1,-0.891567842439678,160250.59642982,0.58337,-5147999.555041117,0.017513,200000,183642.30664669917,-16357.693353300827,0.9182115332334959
2020-12-19,-1,-0.7724587693615286,160250.59642982,0.57666,-5147999.555041117,0.017049,200000,180178.353351116,-19821.646648883994,0.90089176675558
2020-12-20,-1,-0.7109979245653687,160250.59642982,0.55586,-5147999.555041117,0.01639,200000,173452.60923860365,-26547.390761396353,0.8672630461930182
2020-12-21,-1,-0.7831651392635431,160250.59642982,0.51445,-5147999.555041117,0.015772,200000,163635.16831542942,-36364.831684570585,0.8181758415771471
2020-12-22,-2,-1.4641367006494976,0.0,0.44642,0.0,0.01718,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2020-12-23,-2,-2.526181004026545,0.0,0.2605,0.0,0.018202,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2020-12-24,-2,-1.8664265407513707,0.0,0.33863,0.0,0.019371,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2020-12-25,-2,-2.000896842921966,0.0,0.31768,0.0,0.023837,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2020-12-26,-2,-2.2104361932427574,0.0,0.29481,0.0,0.035034,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2020-12-27,-2,-1.7885138815787993,0.0,0.28407,0.0,0.02702,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2020-12-28,-2,-1.744529802137196,0.0,0.24845,0.0,0.029779,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2020-12-29,-2,-1.564699118528777,0.0,0.22142,0.0,0.02797,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2020-12-30,-2,-1.4260344645830805,0.0,0.21138,0.0,0.028098,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2020-12-31,-2,-1.36108854534126,0.0,0.21959,0.0,0.03333,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2021-01-01,-1,-1.1930573782052822,419860.4929748457,0.23746,-2980570.1842094725,0.03345,200000,199400.14532361372,-599.8546763862832,0.9970007266180686
2021-01-02,-1,-1.1845857307839698,419860.4929748457,0.22064,-2980570.1842094725,0.037912,200000,205637.39599371946,5637.3959937194595,1.0281869799685972
2021-01-03,-1,-0.9778109230969615,419860.4929748457,0.2254,-2980570.1842094725,0.032107,200000,190333.72202094374,-9666.277979056264,0.9516686101047187
2021-01-04,-1,-0.806169673962121,419860.4929748457,0.23565,-2980570.1842094725,0.029352,200000,186425.82121643884,-13574.178783561161,0.9321291060821942
2021-01-05,-1,-0.7680422668741671,419860.4929748457,0.22573,-2980570.1842094725,0.03009,200000,184460.46592207492,-15539.534077925084,0.9223023296103746
2021-01-06,-1,-0.6362734178540296,419860.4929748457,0.24854,-2980570.1842094725,0.030533,200000,195357.87635843598,-4642.123641564016,0.9767893817921799
2021-01-07,-1,-0.2446909926165479,419860.4929748457,0.32389,-2980570.1842094725,0.028364,200000,220529.50777454028,20529.50777454028,1.1026475388727015
2021-01-08,0,-0.08494991482083515,0.0,0.32032,0.0,0.026742,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-09,0,0.01882802773770091,0.0,0.32419,0.0,0.027671,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-10,0,0.3037979427836769,0.0,0.31491,0.0,0.026263,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-11,0,0.5808064718656525,0.0,0.28743,0.0,0.024763,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-12,0,0.6385205763488927,0.0,0.29254,0.0,0.025337,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-13,0,0.5832374566413664,0.0,0.30582,0.0,0.028643,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-14,0,0.4372933200079773,0.0,0.29642,0.0,0.029342,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-15,0,0.4026329810298545,0.0,0.27991,0.0,0.02767,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-16,0,0.42469674792837075,0.0,0.27924,0.0,0.027542,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-17,0,0.5285801245058566,0.0,0.27746,0.0,0.026523,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-18,0,0.4364632109691745,0.0,0.28528,0.0,0.027466,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-19,0,0.21318493293799348,0.0,0.29396,0.0,0.029265,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-20,0,0.09574996382589077,0.0,0.29539,0.0,0.029638,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-21,0,0.4618009635729029,0.0,0.26802,0.0,0.024845,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-22,0,-0.13729828836734073,0.0,0.27217,0.0,0.027276,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-23,0,-0.8076587588004737,0.0,0.27167,0.0,0.029377,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-24,0,-0.6524200316497462,0.0,0.27339,0.0,0.028501,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-25,-2,-1.2250558433444372,0.0,0.26757,0.0,0.02909,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-26,-2,-2.2819542559517894,0.0,0.26834,0.0,0.033123,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-27,-2,-1.608345334067521,0.0,0.25039,0.0,0.029239,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-28,-1,-1.1028161685783566,273822.9258909396,0.26407,-2465844.3609337206,0.029324,200000,144616.84008004086,-55383.159919959144,0.7230842004002043
2021-01-29,-1,-0.45362645227879583,273822.9258909396,0.2829,-2465844.3609337206,0.029445,200000,150071.2929422402,-49928.707057759806,0.750356464711201
2021-01-30,0,3.452582946893936,0.0,0.44372,0.0,0.028771,200000,94060.93951213724,-105939.06048786276,0.47030469756068616
2021-01-31,2,3.215869478679012,0.0,0.49507,0.0,0.027867,200000,94060.93951213724,-105939.06048786276,0.47030469756068616
2021-02-01,0,0.9139154934404817,0.0,0.37106,0.0,0.029253,200000,94060.93951213724,-105939.06048786276,0.47030469756068616
2021-02-02,0,0.6658494868086464,0.0,0.37254,0.0,0.030505,200000,94060.93951213724,-105939.06048786276,0.47030469756068616
2021-02-03,0,0.5668029234657803,0.0,0.39721,0.0,0.032849,200000,94060.93951213724,-105939.06048786276,0.47030469756068616
2021-02-04,1,1.1213645667405934,-105579.68291855116,0.44545,1441591.1524052422,0.032624,200000,94060.93951213724,-105939.06048786276,0.47030469756068616
2021-02-05,1,0.7006477267474899,-105579.68291855116,0.45219,1441591.1524052422,0.035359,200000,98715.29837683661,-101284.70162316339,0.49357649188418307
2021-02-06,1,0.7132940028297581,-105579.68291855116,0.44307,1441591.1524052422,0.03417,200000,96038.35978840958,-103961.64021159042,0.4801917989420479
2021-02-07,0,0.19727737180691843,0.0,0.41849,0.0,0.03559,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-08,0,0.0683391515721577,0.0,0.45099,0.0,0.039173,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-09,0,-0.01742311540063673,0.0,0.47636,0.0,0.041884,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-10,0,0.2174282710527093,0.0,0.50429,0.0,0.042009,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-11,0,0.08135787672150795,0.0,0.52806,0.0,0.044899,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-12,0,0.4182701925999182,0.0,0.609,0.0,0.047867,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-13,0,-0.03837590229140981,0.0,0.63309,0.0,0.053836,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-14,0,-0.7140282078964902,0.0,0.59211,0.0,0.057474,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-15,-2,-1.3479734608883058,0.0,0.54976,0.0,0.060898,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-16,-2,-1.405546853711701,0.0,0.51995,0.0,0.057983,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-17,-2,-1.3272531393694051,0.0,0.53467,0.0,0.058393,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-18,-2,-1.4619314946614073,0.0,0.53204,0.0,0.060869,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-19,-2,-2.130584742929452,0.0,0.56465,0.0,0.086817,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-20,-2,-2.3604554825555533,0.0,0.51167,0.0,0.089168,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
2021-02-21,-2,-1.8889919008357696,0.0,0.54468,0.0,0.090146,200000,86938.75190261914,-113061.24809738086,0.43469375951309575
