date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2021-03-09,2,1.5879720492081972,0.0,5.36426,0.0,244.2,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-10,2,2.461085402077228,0.0,6.49261,0.0,234.41,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-11,2,2.3782215610056214,0.0,7.03079,0.0,235.39,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-12,2,2.1317205696279444,0.0,6.92649,0.0,224.69,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-13,2,1.4760464633443344,0.0,6.83,0.0,243.04,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-14,2,1.828708183184949,0.0,7.33788,0.0,231.17,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-15,2,1.4534625625693918,0.0,6.75292,0.0,221.42,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-16,2,1.429984546518881,0.0,7.02166,0.0,223.59,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-17,2,1.6673697612852738,0.0,7.87,0.0,229.47,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-18,2,1.8353989568612972,0.0,8.40472,0.0,225.83,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-19,2,1.53534782122084,0.0,8.21023,0.0,225.72,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-20,2,1.4078274718813675,0.0,8.30181,0.0,227.11,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-21,2,2.073542108971417,0.0,9.62516,0.0,221.01,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-22,2,2.261956437292716,0.0,10.00622,0.0,206.6,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-23,2,2.8658870986277183,0.0,12.9,0.0,206.62,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-24,2,2.1037361368942116,0.0,11.2236,0.0,190.75,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-25,2,2.385655333814561,0.0,13.12322,0.0,189.1,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-26,2,1.6354551964832547,0.0,12.61731,0.0,203.51,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-27,2,1.26642435141606,0.0,11.81375,0.0,201.64,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-28,2,1.3453190408144935,0.0,12.86302,0.0,207.72,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-29,1,1.173155965767119,-6591.036547906184,13.13282,402.63697365835566,214.98,200000,173117.7931941466,-26882.206805853406,0.865588965970733
2021-03-30,1,0.9674553268643529,-6591.036547906184,12.88211,402.63697365835566,216.3,200000,171996.83522645006,-28003.164773549943,0.8599841761322503
2021-03-31,1,0.6054985445324531,-6591.036547906184,12.32709,402.63697365835566,222.44,200000,170810.86913989345,-29189.130860106554,0.8540543456994673
2021-04-01,0,0.1110717930779007,0.0,11.51814,0.0,233.44,200000,155042.6997672402,-44957.30023275979,0.775213498836201
2021-04-02,0,-0.07178809272889022,0.0,11.67188,0.0,243.59,200000,155042.6997672402,-44957.30023275979,0.775213498836201
2021-04-03,0,0.10923146316026576,0.0,11.39042,0.0,222.84,200000,155042.6997672402,-44957.30023275979,0.775213498836201
2021-04-04,0,-0.6126408414236767,0.0,11.78727,0.0,270.78,200000,155042.6997672402,-44957.30023275979,0.775213498836201
2021-04-05,0,-0.813867446716742,0.0,11.60442,0.0,273.66,200000,155042.6997672402,-44957.30023275979,0.775213498836201
2021-04-06,0,-0.8921124348110473,0.0,11.71977,0.0,275.99,200000,155042.6997672402,-44957.30023275979,0.775213498836201
2021-04-07,0,-0.3677369178507982,0.0,12.2877,0.0,253.45,200000,155042.6997672402,-44957.30023275979,0.775213498836201
2021-04-08,0,-0.49287282977080954,0.0,12.91336,0.0,267.79,200000,155042.6997672402,-44957.30023275979,0.775213498836201
2021-04-09,0,-0.6756626020924392,0.0,12.63749,0.0,265.1,200000,155042.6997672402,-44957.30023275979,0.775213498836201
2021-04-10,-1,-1.1728843894403767,6264.589433588193,12.37453,-273.6176404193848,283.32,200000,155042.6997672402,-44957.30023275979,0.775213498836201
2021-04-11,-2,-1.2352743134792064,0.0,12.19659,0.0,286.79,200000,157106.87402330816,-42893.12597669184,0.7855343701165408
2021-04-12,-1,-1.0403299001461315,6474.436943280815,12.13286,-280.06787297366685,280.48,200000,157106.87402330816,-42893.12597669184,0.7855343701165408
2021-04-13,-1,-1.0538791323455436,6474.436943280815,12.42308,-280.06787297366685,294.31,200000,162859.22379621293,-37140.77620378707,0.8142961189810647
2021-04-14,-2,-1.2974374911842161,0.0,12.14722,0.0,305.36,200000,163981.9897883875,-36018.010211612505,0.8199099489419375
2021-04-15,-2,-1.355170813360388,0.0,12.5658,0.0,326.8,200000,163981.9897883875,-36018.010211612505,0.8199099489419375
2021-04-16,-2,-1.3440717077844984,0.0,14.20003,0.0,378.47,200000,163981.9897883875,-36018.010211612505,0.8199099489419375
2021-04-17,-2,-1.3055624922390798,0.0,13.28915,0.0,356.64,200000,163981.9897883875,-36018.010211612505,0.8199099489419375
2021-04-18,-2,-1.2889245408171008,0.0,11.76513,0.0,317.23,200000,163981.9897883875,-36018.010211612505,0.8199099489419375
2021-04-19,-2,-1.3405739395927945,0.0,10.79894,0.0,294.09,200000,163981.9897883875,-36018.010211612505,0.8199099489419375
2021-04-20,-2,-1.2369489279496082,0.0,11.75186,0.0,317.15,200000,163981.9897883875,-36018.010211612505,0.8199099489419375
2021-04-21,-1,-1.064497894773012,7444.5294308389675,11.01359,-278.2940563919413,294.62,200000,163981.9897883875,-36018.010211612505,0.8199099489419375
2021-04-22,-2,-1.2589606510323923,0.0,9.90408,0.0,275.97,200000,167051.58548548794,-32948.41451451206,0.8352579274274397
2021-04-23,0,-0.7632455149142341,0.0,9.94528,0.0,262.52,200000,167051.58548548794,-32948.41451451206,0.8352579274274397
2021-04-24,-2,-1.2805562951062788,0.0,8.66017,0.0,246.17,200000,167051.58548548794,-32948.41451451206,0.8352579274274397
2021-04-25,0,-0.7511127003069143,0.0,9.167,0.0,247.06,200000,167051.58548548794,-32948.41451451206,0.8352579274274397
2021-04-26,0,-0.35099893318628084,0.0,10.759,0.0,278.62,200000,167051.58548548794,-32948.41451451206,0.8352579274274397
2021-04-27,0,-0.30024814809681444,0.0,11.265,0.0,292.8,200000,167051.58548548794,-32948.41451451206,0.8352579274274397
2021-04-28,0,-0.27428727310969564,0.0,11.041,0.0,288.78,200000,167051.58548548794,-32948.41451451206,0.8352579274274397
2021-04-29,0,-0.2475996670737417,0.0,10.896,0.0,286.63,200000,167051.58548548794,-32948.41451451206,0.8352579274274397
2021-04-30,-2,-1.418945365261755,0.0,11.184,0.0,319.62,200000,167051.58548548794,-32948.41451451206,0.8352579274274397
2021-05-01,-1,-1.0497530383981821,7272.598410339049,11.485,-259.4129844796073,321.98,200000,167051.58548548794,-32948.41451451206,0.8352579274274397
2021-05-02,-2,-1.5380101595238975,0.0,10.946,0.0,315.17,200000,169204.91360435454,-30795.086395645456,0.8460245680217727
2021-05-03,-2,-2.2075016858903056,0.0,11.498,0.0,342.75,200000,169204.91360435454,-30795.086395645456,0.8460245680217727
2021-05-04,-2,-3.4157691854671923,0.0,10.211,0.0,360.62,200000,169204.91360435454,-30795.086395645456,0.8460245680217727
2021-05-05,-2,-2.710368616818524,0.0,10.992,0.0,396.74,200000,169204.91360435454,-30795.086395645456,0.8460245680217727
2021-05-06,-2,-2.737725201692831,0.0,10.868,0.0,443.11,200000,169204.91360435454,-30795.086395645456,0.8460245680217727
2021-05-07,-2,-1.5191429612257192,0.0,11.507,0.0,404.11,200000,169204.91360435454,-30795.086395645456,0.8460245680217727
2021-05-08,-1,-1.0261160547099588,6879.926551368404,12.297,-206.93798596526008,408.83,200000,169204.91360435454,-30795.086395645456,0.8460245680217727
2021-05-09,-1,-1.0772171698659958,6879.926551368404,11.956,-206.93798596526008,406.96,200000,166471.8846165829,-33528.11538341711,0.8323594230829144
2021-05-10,-2,-1.205019077738658,0.0,10.491,0.0,371.63,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-11,-2,-1.6074202742717558,0.0,10.842,0.0,426.74,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-12,-2,-1.4061890313901912,0.0,9.16,0.0,359.0,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-13,0,-0.934840423902555,0.0,9.78,0.0,357.29,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-14,0,-0.9224360609552583,0.0,10.005,0.0,371.01,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-15,0,-0.683159138114258,0.0,9.338,0.0,336.28,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-16,0,-0.4690781330013344,0.0,9.433,0.0,331.6,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-17,0,0.6126727822175717,0.0,9.688,0.0,294.45,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-18,0,0.5473890143048945,0.0,9.775,0.0,304.52,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-19,0,0.3779327835783666,0.0,5.844,0.0,189.04,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-20,0,0.8249703768475388,0.0,7.287,0.0,226.94,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-21,2,1.4635046801879135,0.0,6.362,0.0,188.34,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-22,2,2.6176451404746963,0.0,6.884,0.0,178.31,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-23,2,2.372210341612789,0.0,5.902,0.0,149.93,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-24,0,0.8324261854337478,0.0,6.756,0.0,201.48,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-25,1,1.1569518954904627,-12611.076557295404,6.896,445.9794048159441,195.0,200000,173931.96787821822,-26068.032121781784,0.869659839391091
2021-05-26,1,1.1346177495536238,-12611.076557295404,7.647,445.9794048159441,214.1,200000,191921.0930047316,-8078.906995268393,0.9596054650236581
2021-05-27,2,1.5747171455828106,0.0,7.879,0.0,205.1,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-05-28,0,0.8849939832928418,0.0,6.557,0.0,183.22,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-05-29,0,0.8332622653027589,0.0,6.342,0.0,176.53,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-05-30,0,0.7298268676177827,0.0,6.512,0.0,181.8,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-05-31,0,0.6936143427599573,0.0,7.106,0.0,197.42,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-01,2,1.363825610648405,0.0,7.504,0.0,191.5,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-02,2,1.2695209086501555,0.0,7.944,0.0,202.42,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-03,2,2.454178864992294,0.0,9.573,0.0,210.25,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-04,2,2.251317494149591,0.0,8.841,0.0,191.25,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-05,2,2.3059518741241405,0.0,8.95,0.0,185.23,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-06,2,1.8597190909401664,0.0,8.844,0.0,185.45,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-07,2,2.0357829383977917,0.0,8.729,0.0,172.58,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-08,2,2.163844015042466,0.0,8.92,0.0,166.22,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-09,2,1.8070016462975955,0.0,9.385,0.0,176.76,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-10,2,1.3827876760910993,0.0,8.732,0.0,170.04,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-11,0,0.8010069715169565,0.0,7.943,0.0,165.71,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-12,0,0.7079161347112823,0.0,7.808,0.0,163.5,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-13,1,1.0498115111118995,-10365.081754953739,8.771,526.8741354546465,172.55,200000,181824.2641453985,-18175.735854601488,0.9091213207269926
2021-06-14,1,0.9669873389169092,-10365.081754953739,9.062,526.8741354546465,177.91,200000,187664.54830212693,-12335.451697873068,0.9383227415106347
2021-06-15,1,1.0048788580519739,-10365.081754953739,8.915,526.8741354546465,171.94,200000,182995.4426954845,-17004.557304515503,0.9149772134774224
2021-06-16,2,1.275766357103542,0.0,8.973,0.0,164.5,200000,188159.34745030908,-11840.652549690916,0.9407967372515454
2021-06-17,2,1.6285770304592226,0.0,9.519,0.0,163.93,200000,188159.34745030908,-11840.652549690916,0.9407967372515454
2021-06-18,2,1.4867643786424922,0.0,9.011,0.0,155.32,200000,188159.34745030908,-11840.652549690916,0.9407967372515454
2021-06-19,2,1.4432315561811848,0.0,8.811,0.0,150.94,200000,188159.34745030908,-11840.652549690916,0.9407967372515454
2021-06-20,1,1.1378101375448468,-10813.755600592476,8.7,613.7765770169268,153.28,200000,188159.34745030908,-11840.652549690916,0.9407967372515454
2021-06-21,1,0.36555293034650893,-10813.755600592476,6.518,613.7765770169268,123.09,200000,146033.8178696753,-53966.18213032471,0.7301690893483764
2021-06-22,1,0.606699998632267,-10813.755600592476,6.488,613.7765770169268,119.37,200000,143426.15633515455,-56573.84366484545,0.7171307816757728
2021-06-23,1,0.5156128501424483,-10813.755600592476,6.918,613.7765770169268,127.43,200000,153023.11045416573,-46976.889545834274,0.7651155522708286
2021-06-24,1,0.7862540021271563,-10813.755600592476,7.304,613.7765770169268,131.43,200000,159652.32642406214,-40347.673575937864,0.7982616321203106
2021-06-25,1,0.7545735744339067,-10813.755600592476,6.677,613.7765770169268,119.77,200000,145715.4667744733,-54284.53322552671,0.7285773338723665
2021-06-26,0,-0.23519140854541756,0.0,6.557,0.0,124.32,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-06-27,0,0.23722424621982469,0.0,6.918,0.0,127.22,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-06-28,0,-0.3939637070853147,0.0,6.929,0.0,132.23,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-06-29,0,-0.9343093316441831,0.0,7.122,0.0,140.85,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-06-30,-2,-1.7204265583304272,0.0,6.917,0.0,145.62,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-01,-2,-2.112726694245716,0.0,6.297,0.0,138.16,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-02,-2,-1.862391367875673,0.0,6.243,0.0,135.35,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-03,-2,-1.8532269004425925,0.0,6.272,0.0,138.81,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-04,-2,-1.6466917731945587,0.0,6.34,0.0,140.22,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-05,-2,-1.546139999668657,0.0,5.938,0.0,132.52,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-06,-2,-1.27770999647459,0.0,6.123,0.0,134.94,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-07,0,-0.8370379372472816,0.0,6.369,0.0,135.15,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-08,0,-0.4729026015160562,0.0,6.137,0.0,126.48,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-09,0,-0.6746230856559665,0.0,6.069,0.0,128.41,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-10,0,-0.9022237646517429,0.0,5.9,0.0,128.42,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-11,0,-0.7466718385345494,0.0,5.94,0.0,128.44,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-12,-2,-1.2043100100173358,0.0,5.56,0.0,126.62,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-13,-2,-1.3788323726923064,0.0,5.284,0.0,123.93,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-14,-2,-1.451800185439648,0.0,5.166,0.0,123.25,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-15,-2,-1.8995496300287147,0.0,4.876,0.0,122.87,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-16,-2,-1.9602103422214066,0.0,4.416,0.0,114.77,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-17,-2,-1.9015789441781543,0.0,4.437,0.0,116.08,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-18,-2,-1.7458053388186336,0.0,4.433,0.0,115.78,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-19,-2,-3.03075287829197,0.0,4.071,0.0,137.98,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-20,-2,-2.4309178724644673,0.0,3.658,0.0,125.26,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-21,-2,-1.6952737233747721,0.0,4.418,0.0,139.02,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-22,-1,-1.178116532110451,18872.412109525983,4.842,-642.617576893986,142.2,200000,182760.4388686496,-17239.561131350405,0.9138021943432479
2021-07-23,-1,-0.9085535658575647,18872.412109525983,5.013,-642.617576893986,142.76,200000,186347.4871824392,-13652.512817560812,0.9317374359121959
2021-07-24,0,-0.09804058074369133,0.0,5.608,0.0,140.89,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-07-25,0,0.5919848800866139,0.0,6.127,0.0,139.6,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-07-26,0,-0.06907955338870889,0.0,5.638,0.0,142.17,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-07-27,0,0.1982886638342866,0.0,5.968,0.0,146.04,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-07-28,0,-0.2270864051994718,0.0,5.805,0.0,152.63,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-07-29,0,-0.39632854090238023,0.0,6.036,0.0,164.24,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-07-30,0,-0.44156080856708474,0.0,5.98,0.0,165.36,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-07-31,0,-0.11837175293702659,0.0,6.102,0.0,163.77,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-08-01,0,-0.36694321147705306,0.0,5.75,0.0,160.19,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-08-02,0,-0.26730721084848386,0.0,5.825,0.0,161.75,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-08-03,0,0.27364663488652086,0.0,5.915,0.0,156.41,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-08-04,0,0.23586420044795128,0.0,6.069,0.0,161.58,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-08-05,2,1.667294648281877,0.0,7.135,0.0,164.41,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-08-06,1,1.0290067409615702,-12157.85844104992,6.887,500.81446906819065,167.19,200000,167462.3421670216,-32537.65783297841,0.8373117108351079
2021-08-07,1,0.8626134348378663,-12157.85844104992,6.936,500.81446906819065,170.34,200000,169635.64280819785,-30364.357191802148,0.8481782140409893
2021-08-08,1,0.5248298397671903,-12157.85844104992,6.408,500.81446906819065,161.62,200000,158849.19138104888,-41150.80861895112,0.7942459569052444
2021-08-09,0,-0.1248357399758404,0.0,6.767,0.0,179.06,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-10,0,0.3434712422717317,0.0,6.938,0.0,175.82,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-11,0,0.2416527290031936,0.0,7.152,0.0,181.49,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-12,0,-0.5982519145203987,0.0,6.772,0.0,180.2,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-13,-2,-1.520570435999011,0.0,7.162,0.0,204.6,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-14,0,-0.953986543092807,0.0,7.217,0.0,199.02,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-15,-2,-1.5285884026777354,0.0,7.462,0.0,215.87,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-16,0,-0.03581951361418183,0.0,7.605,0.0,200.98,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-17,0,-0.8780500986132509,0.0,6.98,0.0,194.76,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-18,-2,-1.9783879188556233,0.0,6.843,0.0,209.79,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-19,-2,-1.790089437722925,0.0,7.151,0.0,220.09,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-20,-2,-1.9022163577224152,0.0,7.276,0.0,232.73,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-21,-2,-1.8361788063669369,0.0,7.264,0.0,237.27,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-22,-2,-2.008655961538795,0.0,7.341,0.0,255.26,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-23,-2,-1.6991457831033494,0.0,7.829,0.0,270.58,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-24,-2,-1.5903808129198638,0.0,7.057,0.0,248.16,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-25,-2,-1.6841731666529094,0.0,7.207,0.0,264.46,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-26,-2,-1.354557804574073,0.0,6.525,0.0,232.1,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-27,-1,-1.1216711127325878,11513.360049363848,6.951,-330.290407359175,242.3,200000,160058.7314062562,-39941.26859374379,0.8002936570312811
2021-08-28,-1,-0.899726743594756,11513.360049363848,6.918,-330.290407359175,236.4,200000,157730.07712120807,-42269.92287879193,0.7886503856060404
2021-08-29,-1,-0.48736671521504943,11513.360049363848,6.914,-330.290407359175,225.3,200000,154017.8001593238,-45982.199840676214,0.7700890007966189
2021-08-30,-1,-0.48519899928603233,11513.360049363848,6.583,-330.290407359175,216.6,200000,147333.3514389595,-52666.64856104049,0.7366667571947976
2021-08-31,-1,-0.5799195282785752,11513.360049363848,6.661,-330.290407359175,223.7,200000,150576.45541506005,-49423.544584939955,0.7528822770753002
2021-09-01,-1,-0.5108318145888658,11513.360049363848,7.109,-330.290407359175,238.9,200000,160754.8549090345,-39245.145090965496,0.8037742745451726
2021-09-02,-1,-0.5570842232494524,11513.360049363848,7.024,-330.290407359175,239.0,200000,159809.24834557448,-40190.75165442552,0.7990462417278724
2021-09-03,-1,-0.5063406191085816,11513.360049363848,7.256,-330.290407359175,247.5,200000,165287.81633957988,-34712.18366042012,0.8264390816978994
2021-09-04,-1,-0.2370237982406154,11513.360049363848,7.517,-330.290407359175,251.8,200000,169713.0520641083,-30286.947935891687,0.8485652603205416
2021-09-05,0,0.4419260430577827,0.0,8.188,0.0,264.4,200000,153116.12302783085,-46883.87697216915,0.7655806151391542
2021-09-06,2,3.0307826922200682,0.0,9.215,0.0,255.7,200000,153116.12302783085,-46883.87697216915,0.7655806151391542
2021-09-07,2,1.8125454832942018,0.0,7.032,0.0,207.3,200000,153116.12302783085,-46883.87697216915,0.7655806151391542
2021-09-08,2,1.6366809019378494,0.0,6.813,0.0,201.7,200000,153116.12302783085,-46883.87697216915,0.7655806151391542
2021-09-09,2,1.7441599416786089,0.0,6.988,0.0,202.5,200000,153116.12302783085,-46883.87697216915,0.7655806151391542
2021-09-10,1,1.1879036457302863,-11860.272891388911,6.455,396.8795309171354,192.9,200000,153116.12302783085,-46883.87697216915,0.7655806151391542
2021-09-11,1,0.9885540018121006,-11860.272891388911,6.45,396.8795309171354,194.1,200000,153533.07710047445,-46466.922899525554,0.7676653855023723
2021-09-12,1,0.5758370940147975,-11860.272891388911,6.588,396.8795309171354,203.5,200000,158900.4623501072,-41099.537649892794,0.7945023117505361
2021-09-13,0,0.024500057344275326,0.0,6.125,0.0,196.6,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-14,0,0.05843957321285956,0.0,6.466,0.0,205.7,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-15,0,0.6276430639221781,0.0,6.867,0.0,209.0,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-16,0,0.11814689472230154,0.0,6.653,0.0,208.3,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-17,0,-0.06390354664885013,0.0,6.319,0.0,199.3,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-18,0,0.022007537729956866,0.0,6.367,0.0,199.4,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-19,0,-0.1803567003104484,0.0,6.099,0.0,192.9,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-20,0,-0.9132345733669379,0.0,5.157,0.0,170.1,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-21,0,-0.123655380190644,0.0,5.016,0.0,157.4,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-22,0,-0.26803047518973305,0.0,5.575,0.0,175.5,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-23,0,-0.9140005479185103,0.0,5.707,0.0,184.7,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-24,0,-0.7374746058283841,0.0,5.181,0.0,165.5,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-25,0,-0.9480756686322738,0.0,5.098,0.0,164.4,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-26,0,-0.5747912238839238,0.0,5.099,0.0,162.0,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-27,0,0.002823795242687661,0.0,4.924,0.0,153.7,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-28,0,-0.09970841671050239,0.0,4.69,0.0,147.3,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-29,0,-0.21196322017350686,0.0,4.827,0.0,152.6,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-09-30,-2,-1.7293708344370176,0.0,5.048,0.0,166.0,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-10-01,2,2.7404937793150728,0.0,5.983,0.0,176.8,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-10-02,2,2.4194402544759885,0.0,6.051,0.0,177.8,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-10-03,2,2.23416996596055,0.0,6.123,0.0,178.2,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-10-04,2,2.011897289429559,0.0,6.02,0.0,174.2,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-10-05,2,2.8167476736544903,0.0,6.729,0.0,182.5,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-10-06,2,1.317381558661975,0.0,6.417,0.0,185.1,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
2021-10-07,1,1.0632924006657702,-11343.195539717377,6.512,390.41696276236553,189.2,200000,147733.7787092791,-52266.22129072089,0.7386688935463955
