date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,ZRXUSDT_position,ZRXUSDT_price,init,total_asset,pnl,return
2021-03-01,1,0.40683637610362383,-243.05131313546727,224.94,42528.337939070385,1.3565,200000,112361.65279104098,-87638.34720895902,0.5618082639552049
2021-03-02,0,0.07716499476828953,0.0,216.04,0.0,1.3617,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-03,0,-0.31862674964730914,0.0,222.59,0.0,1.4635,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-04,0,-0.4927396703198207,0.0,211.18,0.0,1.3724,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-05,0,-0.5597054351236266,0.0,205.7,0.0,1.3389,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-06,0,-0.7996494064708042,0.0,208.61,0.0,1.3703,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-07,0,-0.8224022273528925,0.0,214.79,0.0,1.4204,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-08,0,-0.6432639842486239,0.0,218.23,0.0,1.4198,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-09,0,0.136997377967342,0.0,244.2,0.0,1.4757,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-10,0,0.3416523494478754,0.0,234.41,0.0,1.3933,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-11,0,0.8981535695285006,0.0,235.39,0.0,1.3743,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-12,0,0.9473378202683091,0.0,224.69,0.0,1.3396,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-13,2,1.7789015858053665,0.0,243.04,0.0,1.393,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-14,2,1.7657906305175763,0.0,231.17,0.0,1.3247,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-15,0,0.7446372442997584,0.0,221.42,0.0,1.3282,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-16,0,-0.600499079800611,0.0,223.59,0.0,1.43,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-17,0,-0.32574749210368803,0.0,229.47,0.0,1.4469,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-18,-2,-1.4553214560371974,0.0,225.83,0.0,1.5162,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-19,-2,-1.7261030736720977,0.0,225.72,0.0,1.5586,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-20,0,-0.897895648742646,0.0,227.11,0.0,1.5,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-21,0,-0.7959089685250679,0.0,221.01,0.0,1.458,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-22,-2,-1.2993533684311376,0.0,206.6,0.0,1.417,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-23,-2,-1.866197539330942,0.0,206.62,0.0,1.498,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-24,-2,-1.5626654748985405,0.0,190.75,0.0,1.3704,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-25,-1,-1.0267459680036235,373.26185032090535,189.1,-53901.348526676746,1.3095,200000,141167.6317913664,-58832.36820863359,0.7058381589568321
2021-03-26,-1,-0.7924843702190228,373.26185032090535,203.51,-53901.348526676746,1.3873,200000,150739.8599698661,-49260.14003013389,0.7536992998493306
2021-03-27,-1,-1.088222727199397,373.26185032090535,201.64,-53901.348526676746,1.4158,200000,151578.04874277627,-48421.95125722373,0.7578902437138814
2021-03-28,-1,-0.9814957580144593,373.26185032090535,207.72,-53901.348526676746,1.4542,200000,155917.29257615178,-44082.70742384822,0.779586462880759
2021-03-29,-2,-1.4471353515116188,0.0,214.98,0.0,1.5948,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-03-30,-2,-2.297780444091621,0.0,216.3,0.0,1.8486,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-03-31,-2,-1.9211776679823593,0.0,222.44,0.0,1.8818,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-01,-2,-1.6593795126769555,0.0,233.44,0.0,1.964,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-02,-2,-1.232414820563316,0.0,243.59,0.0,1.9601,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-03,0,-0.860682413721076,0.0,222.84,0.0,1.7262,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-04,0,0.5989055480089174,0.0,270.78,0.0,1.835,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-05,0,0.9567307661593298,0.0,273.66,0.0,1.8058,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-06,0,0.3701622495706409,0.0,275.99,0.0,1.9261,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-07,0,0.7902970904485335,0.0,253.45,0.0,1.712,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-08,0,0.47459594805454014,0.0,267.79,0.0,1.8545,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-09,-2,-1.2556535130503512,0.0,265.1,0.0,2.1552,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-10,0,-0.5539877128371169,0.0,283.32,0.0,2.1747,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-11,0,-0.1199680503221509,0.0,286.79,0.0,2.1306,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-12,0,-0.37163830455717467,0.0,280.48,0.0,2.1328,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-13,0,-0.6223366470494391,0.0,294.31,0.0,2.2968,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-14,0,0.5973751512177263,0.0,305.36,0.0,2.1585,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-15,2,1.2320337605255165,0.0,326.8,0.0,2.1978,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-16,2,2.965284452430184,0.0,378.47,0.0,2.0744,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-17,2,2.0876884793866903,0.0,356.64,0.0,2.0355,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-18,2,1.9794876622870445,0.0,317.23,0.0,1.762,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-19,2,1.9449821379506878,0.0,294.09,0.0,1.5827,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-20,2,1.723376804700407,0.0,317.15,0.0,1.7029,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-21,2,1.309142290865485,0.0,294.62,0.0,1.636,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-22,2,1.376644059302556,0.0,275.97,0.0,1.4909,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-23,0,0.9618233611124759,0.0,262.52,0.0,1.4752,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-24,1,1.1653566968116755,-298.34193817224326,246.17,55303.339548088195,1.328,200000,146885.66983972225,-53114.33016027775,0.7344283491986112
2021-04-25,1,1.0195667623363833,-298.34193817224326,247.06,55303.339548088195,1.3408,200000,147859.07691091107,-52140.92308908893,0.7392953845545553
2021-04-26,1,0.8763315356825345,-298.34193817224326,278.62,55303.339548088195,1.5226,200000,167328.8956094695,-32671.104390530498,0.8366444780473475
2021-04-27,0,-0.08503361609278158,0.0,292.8,0.0,1.8259,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-04-28,0,0.22897969964625853,0.0,288.78,0.0,1.7083,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-04-29,0,0.24285665254661493,0.0,286.63,0.0,1.6732,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-04-30,0,0.4436970625782172,0.0,319.62,0.0,1.8027,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-05-01,0,-0.22805691815343443,0.0,321.98,0.0,1.9426,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-05-02,0,-0.18162281474280575,0.0,315.17,0.0,1.866,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-05-03,0,0.4775282201009191,0.0,342.75,0.0,1.9001,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-05-04,2,2.826137147096811,0.0,360.62,0.0,1.6773,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-05-05,2,2.2685230306754494,0.0,396.74,0.0,1.8811,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-05-06,2,2.1715226754114605,0.0,443.11,0.0,2.0519,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-05-07,1,1.074983206648,-164.88310318440628,404.11,33138.16622462348,2.0107,200000,133261.82165570086,-66738.17834429914,0.6663091082785042
2021-05-08,2,1.432520976266528,0.0,408.83,0.0,1.9526,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-09,2,1.2289477515045817,0.0,406.96,0.0,1.9563,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-10,2,1.4099982102698312,0.0,371.63,0.0,1.7365,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-11,2,1.881751637401522,0.0,426.74,0.0,1.8645,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-12,2,1.2190036167041365,0.0,359.0,0.0,1.6462,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-13,2,1.248047724602721,0.0,357.29,0.0,1.6112,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-14,0,0.9754865642887134,0.0,371.01,0.0,1.7027,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-15,0,0.8018793366170027,0.0,336.28,0.0,1.5585,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-16,0,0.5442546894888018,0.0,331.6,0.0,1.5692,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-17,0,-0.015162036901158114,0.0,294.45,0.0,1.4667,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-18,0,-0.6077519989729606,0.0,304.52,0.0,1.5998,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-19,0,-0.6906391449906115,0.0,189.04,0.0,0.9923,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-20,0,-0.4510209421393014,0.0,226.94,0.0,1.1564,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-21,-2,-1.4490787266559675,0.0,188.34,0.0,1.0341,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-22,-2,-1.406538228370569,0.0,178.31,0.0,0.9585,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-23,-2,-1.318174494209896,0.0,149.93,0.0,0.7951,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-24,0,-0.10118752962164404,0.0,201.48,0.0,0.9864,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-25,0,-0.4083867097085044,0.0,195.0,0.0,0.9767,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-26,-2,-1.2763063371883303,0.0,214.1,0.0,1.1494,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-27,-1,-1.1955719633300161,331.46123198532877,205.1,-61634.35963752577,1.103,200000,135965.39736038184,-64034.602639618155,0.6798269868019092
2021-05-28,-1,-0.8304039551288344,331.46123198532877,183.22,-61634.35963752577,0.9645,200000,120176.66679474554,-79823.33320525446,0.6008833339737277
2021-05-29,-1,-0.3637407697124719,331.46123198532877,176.53,-61634.35963752577,0.9005,200000,114014.59213596204,-85985.40786403796,0.5700729606798103
2021-05-30,-1,-0.4326587247548931,331.46123198532877,181.8,-61634.35963752577,0.9363,200000,117967.90290354815,-82032.09709645185,0.5898395145177407
2021-05-31,-1,-0.39989129865355433,331.46123198532877,197.42,-61634.35963752577,1.0201,200000,128310.28668478364,-71689.71331521636,0.6415514334239182
2021-06-01,-1,-0.879307588669425,331.46123198532877,191.5,-61634.35963752577,1.0262,200000,126724.0057852194,-73275.9942147806,0.6336200289260969
2021-06-02,-2,-1.6445201845736603,0.0,202.42,0.0,1.1463,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-03,-2,-1.53947612033655,0.0,210.25,0.0,1.1887,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-04,-2,-1.2710396306357656,0.0,191.25,0.0,1.0668,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-05,-2,-1.3646406513179516,0.0,185.23,0.0,1.04,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-06,-2,-1.5963436437426468,0.0,185.45,0.0,1.0612,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-07,0,-0.753800858201397,0.0,172.58,0.0,0.953,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-08,-2,-1.4183990075833282,0.0,166.22,0.0,0.9547,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-09,0,-0.3448225611507063,0.0,176.76,0.0,0.9663,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-10,0,-0.45340330143744473,0.0,170.04,0.0,0.9343,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-11,0,0.6730922859946697,0.0,165.71,0.0,0.8635,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-12,0,0.6398220100641299,0.0,163.5,0.0,0.8523,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-13,0,0.9116272757233742,0.0,172.55,0.0,0.8951,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-14,2,1.3397700046082317,0.0,177.91,0.0,0.9105,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-15,0,0.874875201644387,0.0,171.94,0.0,0.8936,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-16,0,0.4724519362190182,0.0,164.5,0.0,0.8677,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-17,0,0.19401401402341023,0.0,163.93,0.0,0.8751,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-18,0,0.6313504329423805,0.0,155.32,0.0,0.8169,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-19,0,0.846452891194371,0.0,150.94,0.0,0.7885,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-20,2,1.210712644803788,0.0,153.28,0.0,0.7898,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-21,2,2.190747329878049,0.0,123.09,0.0,0.6018,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-22,2,1.9957991744970272,0.0,119.37,0.0,0.5799,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-23,1,1.0349008904752408,-547.4475446692592,127.43,108459.64026306546,0.6432,200000,139522.4812344074,-60477.5187655926,0.697612406172037
2021-06-24,1,0.9702146925820553,-547.4475446692592,131.43,108459.64026306546,0.6623,200000,143783.850542109,-56216.149457891006,0.718919252710545
2021-06-25,1,0.9653040273815182,-547.4475446692592,119.77,108459.64026306546,0.6011,200000,130762.88218716581,-69237.11781283419,0.653814410935829
2021-06-26,2,1.702648162497408,0.0,124.32,0.0,0.6007,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-06-27,0,0.7283324043793657,0.0,127.22,0.0,0.6381,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-06-28,0,-0.8086085866570055,0.0,132.23,0.0,0.7013,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-06-29,0,-0.1513112926007981,0.0,140.85,0.0,0.7271,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-06-30,0,0.129353861312443,0.0,145.62,0.0,0.7425,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-01,0,0.814357938955565,0.0,138.16,0.0,0.6892,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-02,0,-0.025489109971250194,0.0,135.35,0.0,0.691,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-03,0,0.24360452578031122,0.0,138.81,0.0,0.7024,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-04,0,-0.4723913216976292,0.0,140.22,0.0,0.7246,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-05,0,-0.8749332043823637,0.0,132.52,0.0,0.6933,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-06,-2,-1.2047657365707436,0.0,134.94,0.0,0.7131,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-07,-2,-3.105362322296046,0.0,135.15,0.0,0.7897,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-08,-2,-3.403507796360139,0.0,126.48,0.0,0.8455,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-09,-2,-2.438473976690358,0.0,128.41,0.0,0.8384,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-10,-2,-1.610475767191333,0.0,128.42,0.0,0.7901,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-11,-2,-1.4929289041095293,0.0,128.44,0.0,0.7967,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-12,0,-0.9900611417725539,0.0,126.62,0.0,0.7525,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-13,0,-0.6443670316483243,0.0,123.93,0.0,0.7158,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-14,0,-0.6432841908992657,0.0,123.25,0.0,0.717,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-15,0,0.04592912467549241,0.0,122.87,0.0,0.671,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-16,0,0.2393061160547393,0.0,114.77,0.0,0.6201,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-17,0,0.2914463317038235,0.0,116.08,0.0,0.6273,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-18,0,0.35644867371970523,0.0,115.78,0.0,0.6228,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-19,2,2.7212671598832623,0.0,137.98,0.0,0.5842,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-20,2,2.016942401422585,0.0,125.26,0.0,0.5476,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-21,2,1.4502953390296587,0.0,139.02,0.0,0.6358,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-22,2,1.4393034703992211,0.0,142.2,0.0,0.6418,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-23,2,1.2552701349520847,0.0,142.76,0.0,0.6507,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-24,0,0.9886454147156462,0.0,140.89,0.0,0.6574,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-25,0,0.8410718660890881,0.0,139.6,0.0,0.6587,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-26,0,0.7350120754096592,0.0,142.17,0.0,0.6755,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-27,0,0.4934822654595633,0.0,146.04,0.0,0.7105,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-28,0,0.7983769536509189,0.0,152.63,0.0,0.7071,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-29,0,0.7609309572525302,0.0,164.24,0.0,0.7575,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-30,0,0.4861417860016358,0.0,165.36,0.0,0.7797,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-07-31,0,-0.16259922979414332,0.0,163.77,0.0,0.8192,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-01,0,0.02555885629692192,0.0,160.19,0.0,0.7794,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-02,0,-0.49250594547245824,0.0,161.75,0.0,0.8171,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-03,-2,-1.5320670481936627,0.0,156.41,0.0,0.8576,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-04,-2,-1.347136636340131,0.0,161.58,0.0,0.87,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-05,-2,-1.3888931750144615,0.0,164.41,0.0,0.8884,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-06,-2,-1.3102232670504557,0.0,167.19,0.0,0.8964,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-07,-2,-1.5307374345514118,0.0,170.34,0.0,0.9334,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-08,-2,-1.8850721135860018,0.0,161.62,0.0,0.9312,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-09,0,-0.9406520708296129,0.0,179.06,0.0,0.956,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-10,-2,-1.2485966330182456,0.0,175.82,0.0,0.974,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-11,-1,-1.0203175318030415,392.3892613413034,181.49,-71622.97801552163,0.9943,200000,142429.4540816663,-57570.54591833369,0.7121472704083316
2021-08-12,-1,-0.508818923110194,392.3892613413034,180.2,-71622.97801552163,0.9531,200000,138972.40524029653,-61027.59475970347,0.6948620262014826
2021-08-13,0,-0.15707188671804245,0.0,204.6,0.0,1.0596,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-14,0,-0.5894632674974852,0.0,199.02,0.0,1.0687,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-15,0,0.7642894843291512,0.0,215.87,0.0,1.062,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-16,0,0.20694265330116987,0.0,200.98,0.0,1.0273,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-17,0,0.41245754831969067,0.0,194.76,0.0,0.9899,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-18,2,2.233510167063888,0.0,209.79,0.0,0.9653,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-19,2,1.9074583313535312,0.0,220.09,0.0,1.0278,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-20,2,2.0511448961166616,0.0,232.73,0.0,1.0589,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-21,2,1.9440421592008092,0.0,237.27,0.0,1.0706,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-22,2,1.9891227473879793,0.0,255.26,0.0,1.1226,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-23,2,1.9859774814095335,0.0,270.58,0.0,1.1594,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-24,2,1.7418799858718004,0.0,248.16,0.0,1.0606,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-25,2,1.3639968378173095,0.0,264.46,0.0,1.1502,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-26,0,0.850782173277066,0.0,232.1,0.0,1.048,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-27,0,0.5978812709131066,0.0,242.3,0.0,1.112,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-28,0,0.5763831879186103,0.0,236.4,0.0,1.0798,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-29,0,-0.2228372856447093,0.0,225.3,0.0,1.0961,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-30,0,-0.24451086484370343,0.0,216.6,0.0,1.0473,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-08-31,0,-0.12358959731328326,0.0,223.7,0.0,1.0636,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-01,0,-0.029337560286304923,0.0,238.9,0.0,1.122,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-02,0,-0.05717583786093448,0.0,239.0,0.0,1.1188,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-03,0,-0.510881931184419,0.0,247.5,0.0,1.1788,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-04,-2,-1.2045795500137042,0.0,251.8,0.0,1.2449,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-05,-2,-1.3823083974419452,0.0,264.4,0.0,1.3138,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-06,-2,-1.717611051721354,0.0,255.7,0.0,1.2915,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-07,0,-0.9733206089347415,0.0,207.3,0.0,1.0121,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-08,-2,-1.290288357515518,0.0,201.7,0.0,1.0082,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-09,-2,-1.9147921672239718,0.0,202.5,0.0,1.0708,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-10,-2,-1.5311403373581052,0.0,192.9,0.0,1.0085,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-11,-2,-1.5717039487733027,0.0,194.1,0.0,1.0318,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-12,-2,-1.2427849218702396,0.0,203.5,0.0,1.0638,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-13,0,-0.9300585772806755,0.0,196.6,0.0,1.0102,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-14,0,-0.9994850518104013,0.0,205.7,0.0,1.0646,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-15,0,-0.9837142277825748,0.0,209.0,0.0,1.0854,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-16,-2,-1.8175931519274373,0.0,208.3,0.0,1.1429,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-17,-2,-1.4909818660277223,0.0,199.3,0.0,1.0809,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-18,-2,-1.786592635746433,0.0,199.4,0.0,1.1155,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-19,-2,-1.412250383880208,0.0,192.9,0.0,1.0668,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-20,0,-0.7377610852150946,0.0,170.1,0.0,0.9087,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-21,0,-0.749261337135353,0.0,157.4,0.0,0.8448,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-22,-2,-1.3041156923643313,0.0,175.5,0.0,0.9727,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-23,0,-0.636719918346168,0.0,184.7,0.0,0.9946,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-24,-2,-1.2272501143502612,0.0,165.5,0.0,0.9181,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-25,0,-0.997986546234556,0.0,164.4,0.0,0.9067,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-26,0,-0.9412618478360963,0.0,162.0,0.0,0.8948,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-27,0,-0.9830949632580454,0.0,153.7,0.0,0.8509,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-28,0,-0.9377995169165634,0.0,147.3,0.0,0.8152,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
2021-09-29,0,-0.39590339779302247,0.0,152.6,0.0,0.833,200000,138038.31871648238,-61961.681283517624,0.6901915935824119
