date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-02-26,-2,-1.4280166196518684,0.0,0.01726,0.0,0.082858,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-27,0,-0.8340453438696892,0.0,0.024,0.0,0.094728,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-02-28,0,-0.9391535007685088,0.0,0.02168,0.0,0.092106,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-03-01,-2,-1.2430277784955641,0.0,0.02207,0.0,0.112899,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-03-02,-2,-1.3722641091377037,0.0,0.02071,0.0,0.122481,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-03-03,-2,-1.336599394776615,0.0,0.0211,0.0,0.128678,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-03-04,-2,-1.4740363256959397,0.0,0.02055,0.0,0.143324,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-03-05,-1,-1.1460764866760667,3946060.5938305133,0.02328,-656309.4542753452,0.139971,200000,183728.5812487487,-16271.418751251302,0.9186429062437435
2021-03-06,-1,-1.1255543664580139,3946060.5938305133,0.02257,-656309.4542753452,0.140474,200000,181257.00188262953,-18742.998117370473,0.9062850094131476
2021-03-07,-1,-0.9960128280389874,3946060.5938305133,0.02394,-656309.4542753452,0.146994,200000,190942.24253805258,-9057.757461947418,0.9547112126902629
2021-03-08,-2,-1.2110791171268354,0.0,0.02414,0.0,0.171611,200000,201100.60027132634,1100.6002713263442,1.0055030013566317
2021-03-09,-1,-1.0965402851068384,3736540.3246251643,0.02691,-544256.5014812781,0.184748,200000,201100.60027132632,1100.6002713263151,1.0055030013566315
2021-03-10,-2,-1.6695931179890422,0.0,0.02952,0.0,0.253021,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-11,-2,-1.9927437318347527,0.0,0.03248,0.0,0.361876,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-12,-2,-1.9558504982270046,0.0,0.03015,0.0,0.394429,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-13,-2,-1.5053113441017356,0.0,0.0343,0.0,0.369683,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-14,-2,-1.445120680995746,0.0,0.03254,0.0,0.374202,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-15,0,-0.6655085345839279,0.0,0.0428,0.0,0.344795,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-16,0,-0.14536107222442324,0.0,0.05222,0.0,0.35307,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-17,0,0.14409124912780844,0.0,0.05506,0.0,0.346803,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-18,0,-0.05646476810654148,0.0,0.05155,0.0,0.352472,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-19,0,0.3616652955716574,0.0,0.05399,0.0,0.341767,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-20,0,0.506802499539971,0.0,0.04972,0.0,0.317905,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-21,0,0.6079841949761285,0.0,0.05201,0.0,0.332983,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-22,0,-0.4231169744366458,0.0,0.04595,0.0,0.371675,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-23,-2,-1.284729282394284,0.0,0.04504,0.0,0.476938,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-24,0,-0.6486061020925071,0.0,0.0438,0.0,0.392889,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-25,-1,-1.0197328754461146,2812038.569402978,0.04063,-273677.88353939774,0.417473,200000,228506.25414968596,28506.254149685963,1.1425312707484299
2021-03-26,-1,-0.4304736124158781,2812038.569402978,0.04693,-273677.88353939774,0.416534,200000,245965.11360428127,45965.11360428127,1.2298255680214063
2021-03-27,-1,-0.23492768718816673,2812038.569402978,0.0461,-273677.88353939774,0.396588,200000,238172.34252659994,38172.34252659994,1.1908617126329997
2021-03-28,0,1.6370580856152979,0.0,0.06858,0.0,0.399384,200000,144959.2168995286,-55040.783100471395,0.7247960844976431
2021-03-29,1,1.1194413284124518,-1115757.5192389823,0.06496,176259.35276322145,0.41121,200000,144959.2168995286,-55040.783100471395,0.7247960844976431
2021-03-30,1,1.0394998844853616,-1115757.5192389823,0.0652,176259.35276322145,0.411099,200000,145207.4339159892,-54792.56608401079,0.7260371695799461
2021-03-31,1,0.6700756176765947,-1115757.5192389823,0.06232,176259.35276322145,0.416252,200000,142902.31670536986,-57097.683294630144,0.7145115835268493
2021-04-01,1,0.8309223469194995,-1115757.5192389823,0.06505,176259.35276322145,0.415404,200000,145798.86680174904,-54201.13319825096,0.7289943340087452
2021-04-02,1,0.4949895625770351,-1115757.5192389823,0.06568,176259.35276322145,0.439453,200000,150740.65521347232,-49259.34478652768,0.7537032760673616
2021-04-03,1,0.5808722414821159,-1115757.5192389823,0.06045,176259.35276322145,0.393855,200000,136868.16942055506,-63131.83057944494,0.6843408471027753
2021-04-04,2,2.5900082323247973,0.0,0.09,0.0,0.410231,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-05,2,3.8687126352093637,0.0,0.16143,0.0,0.376921,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-06,2,2.389797136959884,0.0,0.12899,0.0,0.347919,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-07,2,1.400363451872992,0.0,0.10868,0.0,0.359988,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-08,2,2.3490966829031596,0.0,0.16899,0.0,0.382227,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-09,2,1.5365649634285738,0.0,0.14176,0.0,0.375167,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-10,2,1.3493269466642488,0.0,0.13568,0.0,0.361716,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-11,2,1.4746596919878032,0.0,0.14642,0.0,0.354218,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-12,0,0.9893725363089747,0.0,0.13076,0.0,0.357912,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-13,0,0.8045381971384394,0.0,0.12438,0.0,0.352329,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-14,1,1.061224638650328,-650346.9979243495,0.13306,258809.9328977143,0.334358,200000,173070.3430876279,-26929.6569123721,0.8653517154381395
2021-04-15,1,0.6499462550034064,-650346.9979243495,0.12981,258809.9328977143,0.363338,200000,178457.02719974954,-21542.972800250456,0.8922851359987477
2021-04-16,1,0.6565820318104972,-650346.9979243495,0.14225,258809.9328977143,0.387414,200000,192778.45179837378,-7221.548201626225,0.9638922589918689
2021-04-17,1,0.7973290626041588,-650346.9979243495,0.13962,258809.9328977143,0.355571,200000,182826.75450057082,-17173.245499429177,0.9141337725028541
2021-04-18,1,0.44015610772418057,-650346.9979243495,0.11485,258809.9328977143,0.318046,200000,157005.81662999798,-42994.18337000202,0.7850290831499899
2021-04-19,0,0.16445539729012035,0.0,0.102,0.0,0.300044,200000,161751.36936954976,-38248.630630450236,0.8087568468477488
2021-04-20,0,0.0066171756952475395,0.0,0.10363,0.0,0.31082,200000,161751.36936954976,-38248.630630450236,0.8087568468477488
2021-04-21,0,-0.04963519628164184,0.0,0.098,0.0,0.290039,200000,161751.36936954976,-38248.630630450236,0.8087568468477488
2021-04-22,0,-0.23080188195382353,0.0,0.08429,0.0,0.250976,200000,161751.36936954976,-38248.630630450236,0.8087568468477488
2021-04-23,-1,-1.1507129666538616,1011072.4426150129,0.07999,-305191.26296141464,0.265,200000,161751.36936954976,-38248.630630450236,0.8087568468477488
2021-04-24,-2,-1.6937677914930958,0.0,0.07019,0.0,0.238531,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-04-25,-2,-1.5826128765020455,0.0,0.07783,0.0,0.26626,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-04-26,0,-0.5874707924523161,0.0,0.09973,0.0,0.3023,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-04-27,0,0.6963792417708063,0.0,0.1236,0.0,0.32129,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-04-28,2,2.3225259861700396,0.0,0.14151,0.0,0.31404,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-04-29,0,0.6315444791212829,0.0,0.12896,0.0,0.33615,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-04-30,0,0.08829563066150102,0.0,0.12936,0.0,0.35815,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-05-01,0,-0.0016214051724191187,0.0,0.12723,0.0,0.35872,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-05-02,0,0.5037128828075694,0.0,0.13354,0.0,0.35685,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-05-03,0,-0.4600293695843022,0.0,0.12537,0.0,0.37214,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-05-04,0,-0.7212282198544193,0.0,0.1065,0.0,0.32882,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-05-05,-2,-1.3240475605354072,0.0,0.11368,0.0,0.38419,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-05-06,-2,-1.381156388333841,0.0,0.10978,0.0,0.38257,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-05-07,-2,-1.625401994025049,0.0,0.10888,0.0,0.40605,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-05-08,-2,-1.5439788618110348,0.0,0.10555,0.0,0.40215,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-05-09,-1,-1.1336545207852577,765044.2978573156,0.10691,-211127.73847167168,0.3874,200000,163581.77176785123,-36418.22823214877,0.8179088588392561
2021-05-10,-1,-0.9023326741649549,765044.2978573156,0.09827,-211127.73847167168,0.34681,200000,148402.11412979887,-51597.885870201135,0.7420105706489943
2021-05-11,-1,-0.9487172790113628,765044.2978573156,0.10109,-211127.73847167168,0.36499,200000,154397.84133517148,-45602.158664828516,0.7719892066758574
2021-05-12,-1,-0.9162402015830317,765044.2978573156,0.07877,-211127.73847167168,0.28697,200000,120849.86645143638,-79150.13354856362,0.6042493322571818
2021-05-13,-1,-1.1805181415827628,765044.2978573156,0.08584,-211127.73847167168,0.33436,200000,136264.07316346013,-63735.926836539875,0.6813203658173006
2021-05-14,-1,-0.9313520648812202,765044.2978573156,0.091,-211127.73847167168,0.34021,200000,141446.79901046315,-58553.200989536854,0.7072339950523157
2021-05-15,-1,-0.9954384495166754,765044.2978573156,0.08231,-211127.73847167168,0.31496,200000,129467.58866567336,-70532.41133432664,0.6473379433283668
2021-05-16,-2,-1.2261511774645029,0.0,0.08309,0.0,0.344,200000,172642.18309314194,-27357.81690685806,0.8632109154657097
2021-05-17,-2,-1.3676697383067176,0.0,0.07467,0.0,0.33172,200000,172642.18309314194,-27357.81690685806,0.8632109154657097
2021-05-18,-2,-1.337670845445405,0.0,0.07537,0.0,0.33024,200000,172642.18309314194,-27357.81690685806,0.8632109154657097
2021-05-19,-2,-1.8487690073236904,0.0,0.04546,0.0,0.23274,200000,172642.18309314194,-27357.81690685806,0.8632109154657097
2021-05-20,-2,-1.8844624799296543,0.0,0.0522,0.0,0.28624,200000,172642.18309314194,-27357.81690685806,0.8632109154657097
2021-05-21,-2,-1.920313727613906,0.0,0.04295,0.0,0.25489,200000,172642.18309314194,-27357.81690685806,0.8632109154657097
2021-05-22,-2,-2.1570081849793685,0.0,0.03999,0.0,0.27369,200000,172642.18309314194,-27357.81690685806,0.8632109154657097
2021-05-23,-2,-2.0500346809615686,0.0,0.03438,0.0,0.25157,200000,172642.18309314194,-27357.81690685806,0.8632109154657097
2021-05-24,-2,-1.2595016385389233,0.0,0.04799,0.0,0.27944,200000,172642.18309314194,-27357.81690685806,0.8632109154657097
2021-05-25,-1,-1.0970923672406796,1774693.4939673308,0.04864,-309228.34156034735,0.27915,200000,172642.18309314194,-27357.81690685806,0.8632109154657097
2021-05-26,-1,-0.9102109074637651,1774693.4939673308,0.05483,-309228.34156034735,0.30654,200000,192097.30009613762,-7902.699903862376,0.9604865004806882
2021-05-27,-1,-0.41144165225529167,1774693.4939673308,0.06268,-309228.34156034735,0.31268,200000,207927.3060409617,7927.306040961703,1.0396365302048085
2021-05-28,-1,-0.7290891784627549,1774693.4939673308,0.05315,-309228.34156034735,0.29327,200000,185012.3549337667,-14987.645066233294,0.9250617746688335
2021-05-29,-1,-0.9409999311070542,1774693.4939673308,0.04764,-309228.34156034735,0.28627,200000,173069.1953910843,-26930.8046089157,0.8653459769554215
2021-05-30,-1,-0.9430712556568239,1774693.4939673308,0.04941,-309228.34156034735,0.30461,200000,181881.65065962324,-18118.349340376764,0.9094082532981161
2021-05-31,-1,-0.9842302188956805,1774693.4939673308,0.0532,-309228.34156034735,0.34008,200000,199576.06827690493,-423.9317230950692,0.9978803413845246
2021-06-01,-2,-1.2676675840226936,0.0,0.0511,0.0,0.36487,200000,194783.49053653528,-5216.509463464725,0.9739174526826764
2021-06-02,-1,-1.1541119838317242,1885974.9277356244,0.05164,-265098.11439998815,0.36738,200000,194783.49053653528,-5216.509463464725,0.9739174526826764
2021-06-03,-2,-1.4141814438342317,0.0,0.05505,0.0,0.43258,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-04,-2,-1.7231264535434359,0.0,0.0487,0.0,0.43143,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-05,-2,-1.6668415828182161,0.0,0.04927,0.0,0.44424,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-06,-2,-1.296347603774129,0.0,0.05515,0.0,0.4597,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-07,-2,-1.8234496328665895,0.0,0.048,0.0,0.4784,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-08,-2,-1.9622146533600993,0.0,0.05043,0.0,0.5775,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-09,0,-0.6033385984774919,0.0,0.07322,0.0,0.57565,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-10,0,-0.611904062034369,0.0,0.06629,0.0,0.53091,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-11,0,-0.9695953727882722,0.0,0.05394,0.0,0.48342,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-12,0,-0.506441600329914,0.0,0.05305,0.0,0.42363,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-13,-1,-1.1935608771627362,1796267.5846596437,0.05724,-179172.8788810979,0.57385,200000,205636.71309183602,5636.71309183602,1.02818356545918
2021-06-14,-1,-0.9908424141811262,1796267.5846596437,0.05663,-179172.8788810979,0.55019,200000,200301.75955086687,301.75955086687463,1.0015087977543344
2021-06-15,-1,-0.5837348259115805,1796267.5846596437,0.05646,-179172.8788810979,0.49849,200000,190733.15622332197,-9266.843776678026,0.9536657811166098
2021-06-16,-1,-0.8300401383180405,1796267.5846596437,0.05289,-179172.8788810979,0.504,200000,185307.7235087219,-14692.276491278113,0.9265386175436094
2021-06-17,-2,-1.2842289041777686,0.0,0.05197,0.0,0.56207,200000,212992.38674977302,12992.386749773024,1.0649619337488652
2021-06-18,-2,-1.565197206412186,0.0,0.04856,0.0,0.5792,200000,212992.38674977302,12992.386749773024,1.0649619337488652
2021-06-19,-2,-1.5631579522899368,0.0,0.04822,0.0,0.5873,200000,212992.38674977302,12992.386749773024,1.0649619337488652
2021-06-20,-2,-1.3588960272499,0.0,0.05012,0.0,0.58881,200000,212992.38674977302,12992.386749773024,1.0649619337488652
2021-06-21,-2,-1.470882997301188,0.0,0.03702,0.0,0.45868,200000,212992.38674977302,12992.386749773024,1.0649619337488652
2021-06-22,-2,-1.530211113388194,0.0,0.03522,0.0,0.45324,200000,212992.38674977302,12992.386749773024,1.0649619337488652
2021-06-23,-1,-1.1112416120091557,2673768.349859064,0.03983,-221871.69185792728,0.47999,200000,212992.38674977302,12992.386749773024,1.0649619337488652
2021-06-24,-1,-0.9785717693767665,2673768.349859064,0.04062,-221871.69185792728,0.48658,200000,216566.79819550546,16566.798195505457,1.0828339909775273
2021-06-25,-1,-0.9106551993996183,2673768.349859064,0.03534,-221871.69185792728,0.42552,200000,188901.81580340455,-11098.184196595452,0.9445090790170227
2021-06-26,-1,-0.8064437818941222,2673768.349859064,0.03531,-221871.69185792728,0.42354,200000,188382.29680303007,-11617.703196969931,0.9419114840151503
2021-06-27,-1,-0.5778411772750396,2673768.349859064,0.03726,-221871.69185792728,0.43151,200000,195364.46246936294,-4635.537530637055,0.9768223123468147
2021-06-28,-1,-0.4742344650998313,2673768.349859064,0.0378,-221871.69185792728,0.429,200000,196251.39943172343,-3748.600568276568,0.9812569971586171
2021-06-29,0,-0.11019065764203594,0.0,0.03963,0.0,0.42802,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-06-30,0,0.367135777081999,0.0,0.04022,0.0,0.41198,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-01,0,0.3697208588779818,0.0,0.0365,0.0,0.37767,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-02,0,0.6949302016563478,0.0,0.03592,0.0,0.36884,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-03,0,0.5917609783313024,0.0,0.03626,0.0,0.3772,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-04,0,0.8016369287949903,0.0,0.03664,0.0,0.37538,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-05,2,2.0032893496904998,0.0,0.03767,0.0,0.35303,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-06,2,1.81711941665436,0.0,0.0372,0.0,0.35359,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-07,2,1.816512610671952,0.0,0.03796,0.0,0.35301,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-08,0,0.2804163798882006,0.0,0.0358,0.0,0.38178,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-09,2,2.4750808285274797,0.0,0.04307,0.0,0.35844,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-10,2,1.967927906763448,0.0,0.04061,0.0,0.34214,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-11,2,2.459288460074915,0.0,0.046,0.0,0.34683,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-12,2,2.6604862404673217,0.0,0.04884,0.0,0.33194,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-13,2,2.745913531371767,0.0,0.0516,0.0,0.31135,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-14,2,2.187903274609245,0.0,0.04923,0.0,0.30023,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-15,2,1.7381103971201732,0.0,0.0461,0.0,0.28951,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-16,2,1.34477020074621,0.0,0.04019,0.0,0.26293,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-17,0,0.6584932969905313,0.0,0.03752,0.0,0.27528,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-18,0,0.47745235217534443,0.0,0.03945,0.0,0.29584,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-19,0,0.6158299000729609,0.0,0.03623,0.0,0.26095,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-20,0,0.9500671719983803,0.0,0.0345,0.0,0.23041,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-21,0,0.5697863847011024,0.0,0.03856,0.0,0.27142,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-22,0,0.2442390204831338,0.0,0.03821,0.0,0.2813,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-23,0,0.2432399063773846,0.0,0.03926,0.0,0.28544,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-24,0,-0.5053102414113725,0.0,0.03952,0.0,0.32065,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-25,-1,-1.0621109498137058,2522433.423999605,0.04004,-284061.97242847475,0.35555,200000,201996.46859388836,1996.468593888363,1.009982342969442
2021-07-26,-1,-0.7253252068052123,2522433.423999605,0.04022,-284061.97242847475,0.33305,200000,196059.1122305676,-3940.887769432389,0.980295561152838
2021-07-27,-1,-0.6945949595543691,2522433.423999605,0.0419,-284061.97242847475,0.34149,200000,202694.2834301833,2694.2834301833063,1.0134714171509165
2021-07-28,-1,-0.7798024856467154,2522433.423999605,0.04104,-284061.97242847475,0.32909,200000,197002.62222743052,-2997.3777725694817,0.9850131111371526
2021-07-29,-1,-0.7518001257579415,2522433.423999605,0.04185,-284061.97242847475,0.33316,200000,200201.9255286541,201.92552865410107,1.0010096276432705
2021-07-30,-1,-0.8651408560732096,2522433.423999605,0.04142,-284061.97242847475,0.33288,200000,199037.7418040543,-962.258195945702,0.9951887090202715
2021-07-31,-1,-0.5685913021054037,2522433.423999605,0.04235,-284061.97242847475,0.3292,200000,200338.25682983716,338.2568298371625,1.0016912841491858
2021-08-01,0,-0.05619984611375647,0.0,0.04216,0.0,0.31032,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-02,0,0.20298654703391317,0.0,0.04188,0.0,0.30342,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-03,0,0.44498836911130824,0.0,0.04096,0.0,0.29418,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-04,0,0.7599432623450949,0.0,0.04293,0.0,0.30479,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-05,0,0.8693797304014433,0.0,0.04581,0.0,0.32597,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-06,2,1.5701699456320215,0.0,0.0468,0.0,0.3149,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-07,2,2.3109663376328795,0.0,0.0502,0.0,0.31047,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-08,2,1.7929943974545444,0.0,0.04535,0.0,0.28578,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-09,2,1.8598117121452387,0.0,0.04939,0.0,0.30498,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-10,2,1.701021165138127,0.0,0.05016,0.0,0.3081,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-11,0,0.9126424350810182,0.0,0.05188,0.0,0.34113,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-12,2,1.6677440674555444,0.0,0.05591,0.0,0.3339,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-13,2,1.9779467093348122,0.0,0.06291,0.0,0.352,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-14,2,1.2329920743473866,0.0,0.05813,0.0,0.34815,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-15,2,1.7621441413634964,0.0,0.06234,0.0,0.34505,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-16,0,0.7812948273671468,0.0,0.05862,0.0,0.35738,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-17,0,0.6488836835415933,0.0,0.05413,0.0,0.332,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-18,0,0.519077449910386,0.0,0.05248,0.0,0.32373,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-19,2,1.380653853520309,0.0,0.05882,0.0,0.3314,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-20,2,1.4046484018020975,0.0,0.06067,0.0,0.33806,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-21,0,0.8658873935225198,0.0,0.0583,0.0,0.33738,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-22,0,0.8545082379514152,0.0,0.05858,0.0,0.3372,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-23,0,0.4995715160217988,0.0,0.05966,0.0,0.35075,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-24,0,0.5359881848978306,0.0,0.0568,0.0,0.33145,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-25,1,1.086033888094434,-1511519.627648596,0.0608,268079.6749249865,0.34281,200000,183800.78672206926,-16199.213277930743,0.9190039336103463
2021-08-26,1,0.7965481397222309,-1511519.627648596,0.05573,268079.6749249865,0.318,200000,169486.32547500197,-30513.67452499803,0.8474316273750099
2021-08-27,0,0.10585216607950193,0.0,0.05737,0.0,0.3372,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-08-28,0,0.4349664464720294,0.0,0.05699,0.0,0.3289,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-08-29,0,0.04013637506190201,0.0,0.0562,0.0,0.3291,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-08-30,0,-0.8562426247248045,0.0,0.05339,0.0,0.3246,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-08-31,0,-0.19563497744592254,0.0,0.05631,0.0,0.3305,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-01,0,0.1483119484688586,0.0,0.05898,0.0,0.3418,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-02,0,-0.7855318748423222,0.0,0.0575,0.0,0.3445,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-03,0,-0.9062079048805338,0.0,0.06129,0.0,0.3688,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-04,-2,-1.6613922093599731,0.0,0.06049,0.0,0.3752,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-05,0,-0.6929949578280985,0.0,0.06512,0.0,0.3908,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-06,-2,-2.970807997139323,0.0,0.06574,0.0,0.4413,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-07,-2,-2.4114078811109745,0.0,0.05065,0.0,0.3393,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-08,-2,-1.8941682249536813,0.0,0.04916,0.0,0.3258,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-09,-2,-1.696406683499274,0.0,0.04989,0.0,0.3311,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-10,0,-0.25249814440122903,0.0,0.05028,0.0,0.3077,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-11,0,0.7307518220772394,0.0,0.05341,0.0,0.3103,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-12,0,0.13975928056995954,0.0,0.05325,0.0,0.3195,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-13,0,0.17065242842057218,0.0,0.04959,0.0,0.2975,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-14,0,0.3668063413043965,0.0,0.05298,0.0,0.3158,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-15,0,-0.12235706376740094,0.0,0.05328,0.0,0.3266,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-16,0,0.6025139860224494,0.0,0.05334,0.0,0.316,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-17,0,0.17690318577520614,0.0,0.05053,0.0,0.3063,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
2021-09-18,1,1.0085144950694598,-1699888.6502035083,0.05298,291268.11347924283,0.3092,200000,180120.20137556375,-19879.798624436255,0.9006010068778187
