date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,BTCUSDT_position,BTCUSDT_price,init,total_asset,pnl,return
2021-03-05,0,-0.7356119891059535,0.0,180.23,0.0,48751.71,200000,169365.39324923797,-30634.606750762032,0.8468269662461898
2021-03-06,0,-0.5233441449752891,0.0,182.85,0.0,48882.2,200000,169365.39324923797,-30634.606750762032,0.8468269662461898
2021-03-07,0,-0.44371962827581235,0.0,190.75,0.0,50971.75,200000,169365.39324923797,-30634.606750762032,0.8468269662461898
2021-03-08,0,-0.6455549749148513,0.0,191.85,0.0,52375.17,200000,169365.39324923797,-30634.606750762032,0.8468269662461898
2021-03-09,0,-0.387067056083705,0.0,203.81,0.0,54884.5,200000,169365.39324923797,-30634.606750762032,0.8468269662461898
2021-03-10,-1,-1.0369041693266792,422.8004225104548,200.29,-1.5162092363819721,55851.59,200000,169365.39324923797,-30634.606750762032,0.8468269662461898
2021-03-11,-2,-1.782508967212601,0.0,201.36,0.0,57773.16,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-12,2,1.3945456386320725,0.0,220.84,0.0,57221.72,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-13,0,-0.0018007325008054622,0.0,226.06,0.0,61188.39,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-14,0,-0.6531211387686122,0.0,213.94,0.0,58968.31,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-15,0,-0.8764640647210789,0.0,200.59,0.0,55605.2,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-16,-2,-1.4723464524334553,0.0,201.6,0.0,56900.75,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-17,-2,-1.7577356787729417,0.0,205.98,0.0,58912.97,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-18,-2,-1.801041578423499,0.0,199.7,0.0,57648.16,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-19,-2,-1.7116327702469907,0.0,199.96,0.0,58030.01,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-20,-2,-1.5162379975562943,0.0,200.17,0.0,58102.28,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-21,-2,-1.6663431084711027,0.0,195.31,0.0,57351.56,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-22,-2,-1.2970946919319317,0.0,185.67,0.0,54083.25,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-23,-2,-1.2539666359910353,0.0,185.83,0.0,54340.89,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-24,-2,-1.4674149214500578,0.0,176.05,0.0,52303.65,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-25,-2,-1.440796113930766,0.0,171.53,0.0,51293.78,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-26,-2,-1.361883491886142,0.0,183.45,0.0,55025.59,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-27,-2,-1.453671377741814,0.0,184.06,0.0,55817.14,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-28,-2,-1.2721511496296838,0.0,184.24,0.0,55777.63,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-29,0,-0.8015737955888074,0.0,193.73,0.0,57635.47,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-30,0,-0.9116815404674318,0.0,195.74,0.0,58746.57,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-03-31,0,-0.7375023335651462,0.0,196.7,0.0,58740.55,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-01,0,0.1661356907558616,0.0,202.86,0.0,58720.44,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-02,2,1.5595295860523624,0.0,211.46,0.0,58950.01,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-03,0,0.016423074988607005,0.0,195.23,0.0,57051.94,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-04,0,0.7701345639865915,0.0,202.21,0.0,58202.01,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-05,2,3.071974878063857,0.0,221.48,0.0,59129.99,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-06,2,3.4930464474162224,0.0,237.04,0.0,57991.15,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-07,2,2.10134488153142,0.0,219.05,0.0,55953.45,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-08,2,1.7281962932465562,0.0,226.11,0.0,58077.52,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-09,2,1.2053496803337884,0.0,221.12,0.0,58142.54,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-10,2,2.4938781358297666,0.0,256.34,0.0,59769.13,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-11,2,1.872233046987584,0.0,252.31,0.0,60002.43,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-12,2,1.3342530373281236,0.0,244.42,0.0,59860.0,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-13,2,1.5054069881486676,0.0,267.59,0.0,63575.0,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-14,2,1.8254912569997501,0.0,278.86,0.0,62959.53,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-15,2,1.7887364146774996,0.0,285.63,0.0,63159.98,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-16,2,2.4118460419928054,0.0,308.43,0.0,61334.8,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-17,2,2.018958501290188,0.0,300.86,0.0,60006.66,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-18,2,1.5442051455513564,0.0,273.36,0.0,56150.01,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-19,1,1.1173101337521096,-328.6909843513396,261.38,1.5442818702980479,55633.14,200000,171826.4989795063,-28173.501020493713,0.8591324948975314
2021-04-20,1,0.8827438757534599,-328.6909843513396,260.68,1.5442818702980479,56425.0,200000,172819.27033227455,-27180.72966772545,0.8640963516613728
2021-04-21,1,1.1093171091165992,-328.6909843513396,257.69,1.5442818702980479,53787.63,200000,167763.64161279605,-32236.358387203945,0.8388182080639803
2021-04-22,1,1.177045290763985,-328.6909843513396,252.5,1.5442818702980479,51690.96,200000,162819.8859350148,-37180.11406498519,0.8140994296750741
2021-04-23,1,0.7731273513965976,-328.6909843513396,241.31,1.5442818702980479,51125.14,200000,158268.0482522713,-41731.951747728686,0.7913402412613566
2021-04-24,0,0.184794260850423,0.0,224.75,0.0,50047.84,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-04-25,0,0.2818394690193705,0.0,223.88,0.0,49066.77,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-04-26,0,0.2733890893498233,0.0,247.42,0.0,54001.39,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-04-27,0,0.5766542772712978,0.0,259.77,0.0,55011.97,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-04-28,0,0.47624835134869925,0.0,258.51,0.0,54846.22,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-04-29,0,0.5911385448481862,0.0,255.31,0.0,53555.0,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-04-30,0,0.26958223582076,0.0,271.13,0.0,57694.27,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-01,0,0.5435103555438607,0.0,276.78,0.0,57800.37,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-02,0,0.3037423101871598,0.0,268.88,0.0,56578.21,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-03,2,2.2420370924905972,0.0,294.87,0.0,57169.39,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-04,2,3.349610728493186,0.0,305.23,0.0,53200.01,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-05,2,3.195704342615281,0.0,356.04,0.0,57436.11,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-06,2,2.592656615420476,0.0,354.67,0.0,56393.68,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-07,2,1.7863881673248965,0.0,344.89,0.0,57314.75,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-08,2,1.402430416438928,0.0,347.1,0.0,58862.05,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-09,2,2.1751696737357737,0.0,387.8,0.0,58240.84,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-10,2,1.6125413800440707,0.0,358.89,0.0,55816.14,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-11,2,1.6740699582682597,0.0,377.6,0.0,56670.02,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-12,1,1.0478636895433358,-271.2819358132932,310.4,1.6966285175660492,49631.32,200000,168411.82575289242,-31588.174247107585,0.8420591287644621
2021-05-13,1,1.1087310144302673,-271.2819358132932,317.95,1.6966285175660492,49670.97,200000,170527.27568900428,-29472.72431099572,0.8526363784450214
2021-05-14,1,1.1633681099860402,-271.2819358132932,326.23,1.6966285175660492,49841.45,200000,173062.731347213,-26937.268652786996,0.8653136567360651
2021-05-15,1,0.918905930660365,-271.2819358132932,300.3,1.6966285175660492,46762.99,200000,160805.38772538793,-39194.61227461207,0.8040269386269396
2021-05-16,1,0.7752143326528105,-271.2819358132932,295.89,1.6966285175660492,46431.5,200000,159046.61900116334,-40953.380998836656,0.7952330950058167
2021-05-17,1,0.8121171459372167,-271.2819358132932,281.53,1.6966285175660492,43538.04,200000,150241.88365244778,-49758.11634755222,0.7512094182622389
2021-05-18,2,1.2301821873833192,0.0,293.98,0.0,42849.78,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-19,-2,-1.3064122050373772,0.0,185.93,0.0,36690.09,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-20,-2,-1.2239058416455102,0.0,210.74,0.0,40526.64,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-21,-2,-1.796340216131581,0.0,179.97,0.0,37252.01,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-22,-2,-2.1684144961328755,0.0,169.32,0.0,37449.73,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-23,-2,-2.3484758590047683,0.0,142.39,0.0,34655.25,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-24,-2,-1.360921997535304,0.0,185.32,0.0,38796.29,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-25,-2,-1.206669913703394,0.0,183.76,0.0,38324.72,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-26,0,-0.8073419409208826,0.0,198.91,0.0,39241.91,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-27,0,-0.7693740214209133,0.0,194.32,0.0,38529.98,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-28,0,-0.7847805755502227,0.0,177.33,0.0,35663.49,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-29,0,-0.9470496869655709,0.0,164.01,0.0,34605.15,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-30,0,-0.809977158253644,0.0,170.51,0.0,35641.27,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-05-31,0,-0.43952083496714656,0.0,187.97,0.0,37253.81,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-01,0,-0.44404633259648046,0.0,182.99,0.0,36693.09,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-02,0,-0.3806761249238508,0.0,187.14,0.0,37568.68,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-03,0,-0.3690648899550958,0.0,193.5,0.0,39246.79,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-04,0,-0.40958883869562396,0.0,178.44,0.0,36829.0,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-05,0,-0.289721375767039,0.0,172.94,0.0,35513.2,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-06,0,-0.07885429954467124,0.0,176.41,0.0,35796.31,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-07,0,-0.16875313261935096,0.0,161.95,0.0,33552.79,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-08,0,-0.18049165831836472,0.0,160.63,0.0,33380.81,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-09,0,-0.9516989226385543,0.0,172.56,0.0,37388.05,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-10,-1,-1.00458772357841,521.7148267241109,168.16,-2.3920884242197973,36675.72,200000,175463.130523853,-24536.869476146996,0.877315652619265
2021-06-11,-2,-1.8502850288509398,0.0,162.83,0.0,37331.98,200000,179813.70249957097,-20186.297500429035,0.8990685124978548
2021-06-12,-2,-1.475918553246784,0.0,161.8,0.0,35546.11,200000,179813.70249957097,-20186.297500429035,0.8990685124978548
2021-06-13,-2,-2.0271105015628805,0.0,170.85,0.0,39020.57,200000,179813.70249957097,-20186.297500429035,0.8990685124978548
2021-06-14,-2,-1.5394207285691182,0.0,179.89,0.0,40516.29,200000,179813.70249957097,-20186.297500429035,0.8990685124978548
2021-06-15,-2,-1.6587000775230845,0.0,175.15,0.0,40144.04,200000,179813.70249957097,-20186.297500429035,0.8990685124978548
2021-06-16,-2,-1.5499766250181837,0.0,166.57,0.0,38349.01,200000,179813.70249957097,-20186.297500429035,0.8990685124978548
2021-06-17,-2,-1.2367366211930315,0.0,167.08,0.0,38092.97,200000,179813.70249957097,-20186.297500429035,0.8990685124978548
2021-06-18,-1,-1.1986951784448416,575.0726061774689,156.34,-2.509973557944019,35819.84,200000,179813.70249957097,-20186.297500429035,0.8990685124978548
2021-06-19,-2,-1.307730313713583,0.0,152.49,0.0,35483.72,200000,181184.07972105808,-18815.92027894192,0.9059203986052904
2021-06-20,-1,-1.0151061252878055,584.9176127358538,154.88,-2.5447087839079665,35600.16,200000,181184.07972105808,-18815.92027894192,0.9059203986052904
2021-06-21,-2,-2.2048863451547454,0.0,124.46,0.0,31608.93,200000,188820.75546088576,-11179.24453911424,0.9441037773044288
2021-06-22,-2,-2.4973150738450784,0.0,119.64,0.0,32509.56,200000,188820.75546088576,-11179.24453911424,0.9441037773044288
2021-06-23,-2,-1.7787349914653818,0.0,129.1,0.0,33678.07,200000,188820.75546088576,-11179.24453911424,0.9441037773044288
2021-06-24,-2,-1.4607437366817624,0.0,134.58,0.0,34663.09,200000,188820.75546088576,-11179.24453911424,0.9441037773044288
2021-06-25,-1,-1.1344580716516148,755.283021843543,125.0,-2.9891411036267175,31584.45,200000,188820.75546088576,-11179.24453911424,0.9441037773044288
2021-06-26,-1,-1.1248673083389544,755.283021843543,126.89,-2.9891411036267175,32283.65,200000,192338.24783182587,-7661.752168174135,0.9616912391591294
2021-06-27,-2,-1.3439786040438861,0.0,132.6,0.0,34700.34,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-06-28,0,-0.7320337118828313,0.0,137.69,0.0,34494.89,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-06-29,0,-0.5743897568977833,0.0,144.2,0.0,35911.73,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-06-30,0,-0.1308523207743336,0.0,144.26,0.0,35045.0,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-01,0,-0.18548829339709974,0.0,137.02,0.0,33504.69,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-02,0,-0.26078428295602635,0.0,136.85,0.0,33786.55,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-03,0,-0.22862964207127284,0.0,140.17,0.0,34669.13,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-04,0,0.14068397820342074,0.0,144.95,0.0,35286.51,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-05,0,0.1159311180161953,0.0,137.71,0.0,33690.14,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-06,0,0.04269604652005972,0.0,138.87,0.0,34220.01,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-07,0,0.14122978368764594,0.0,137.41,0.0,33862.12,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-08,0,0.02128598939140005,0.0,132.15,0.0,32875.71,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-09,0,-0.15025103499268969,0.0,134.58,0.0,33815.81,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-10,0,0.14765115680299978,0.0,133.99,0.0,33502.87,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-11,0,-0.5615578293889928,0.0,134.28,0.0,34258.99,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-12,0,0.3671522488599382,0.0,133.38,0.0,33086.63,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-13,0,0.0932212382601118,0.0,131.44,0.0,32729.77,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-14,0,-0.2926284780521393,0.0,131.07,0.0,32820.02,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-15,0,-0.9248315116385241,0.0,125.86,0.0,31880.0,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-16,-2,-2.0970694101250507,0.0,120.65,0.0,31383.87,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-17,-2,-2.5148153205302717,0.0,119.95,0.0,31520.07,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-18,-2,-2.4808128093002138,0.0,119.17,0.0,31778.56,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-19,-2,-2.5204454658121036,0.0,113.13,0.0,30839.65,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-20,-2,-2.426644050102148,0.0,107.29,0.0,29790.35,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-21,-2,-1.7373140222472963,0.0,117.74,0.0,32144.51,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-22,-1,-1.13253187697566,797.1925058765819,120.67,-2.9793646610542464,32287.83,200000,192394.43936825427,-7605.560631745728,0.9619721968412713
2021-07-23,-2,-1.2608352243449443,0.0,124.24,0.0,33634.09,200000,193559.46159086574,-6440.538409134257,0.9677973079543287
2021-07-24,-2,-1.232885148749899,0.0,125.99,0.0,34258.14,200000,193559.46159086574,-6440.538409134257,0.9677973079543287
2021-07-25,-2,-1.485718824885073,0.0,127.68,0.0,35381.02,200000,193559.46159086574,-6440.538409134257,0.9677973079543287
2021-07-26,-2,-1.7707370752044371,0.0,131.06,0.0,37237.6,200000,193559.46159086574,-6440.538409134257,0.9677973079543287
2021-07-27,-2,-2.026546104966165,0.0,134.74,0.0,39457.87,200000,193559.46159086574,-6440.538409134257,0.9677973079543287
2021-07-28,-2,-1.3703407530085914,0.0,140.42,0.0,40019.56,200000,193559.46159086574,-6440.538409134257,0.9677973079543287
2021-07-29,-1,-1.1169481910072292,684.2458342437279,141.44,-2.418496849183958,40016.48,200000,193559.46159086574,-6440.538409134257,0.9677973079543287
2021-07-30,-2,-1.4186195303991587,0.0,145.51,0.0,42206.37,200000,196070.8231105532,-3929.176889446797,0.980354115552766
2021-07-31,-1,-1.1193545552216726,679.0566707437598,144.37,-2.364473819782595,41461.83,200000,196070.8231105532,-3929.176889446797,0.980354115552766
2021-08-01,-1,-0.8400864329935148,679.0566707437598,140.31,-2.364473819782595,39845.44,200000,189491.94118977516,-10508.058810224844,0.9474597059488757
2021-08-02,-1,-0.2554203251972227,679.0566707437598,141.35,-2.364473819782595,39147.82,200000,188548.65590119193,-11451.34409880807,0.9427432795059596
2021-08-03,0,-0.060576155055854605,0.0,138.49,0.0,38207.05,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-04,0,-0.22295403104863598,0.0,142.57,0.0,39723.18,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-05,0,-0.814062403294411,0.0,143.53,0.0,40862.46,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-06,-2,-1.291481826575175,0.0,147.95,0.0,42836.87,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-07,0,-0.7672330469883247,0.0,155.92,0.0,44572.54,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-08,-2,-1.4622241096318576,0.0,149.69,0.0,43794.37,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-09,0,0.4254323077539824,0.0,166.31,0.0,46253.4,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-10,0,0.8025286441965972,0.0,165.38,0.0,45584.99,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-11,2,2.0753384259787535,0.0,170.6,0.0,45511.0,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-12,2,1.7558410252774868,0.0,165.38,0.0,44399.0,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-13,2,2.4244272551982746,0.0,183.31,0.0,47800.0,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-14,2,2.304187270069341,0.0,182.76,0.0,47068.51,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-15,2,2.1657636242725484,0.0,184.6,0.0,46973.82,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-16,2,1.607212807325401,0.0,177.93,0.0,45901.29,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-17,0,0.8633884893935043,0.0,168.61,0.0,44695.95,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-18,0,0.5256075010540612,0.0,166.65,0.0,44705.29,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-19,0,0.620845426413191,0.0,175.59,0.0,46760.62,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-20,0,0.34170317115524906,0.0,183.59,0.0,49322.47,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-21,0,0.00042136708540146007,0.0,179.63,0.0,48821.87,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-22,0,0.6067472048852284,0.0,185.91,0.0,49239.22,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-23,0,0.5733247264456798,0.0,187.01,0.0,49488.85,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-24,0,-0.41536635662783455,0.0,173.42,0.0,47674.01,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-25,0,-0.5326889784014353,0.0,177.75,0.0,48973.32,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-26,-1,-1.0030280861904157,573.5475081555592,167.7,-2.05328716687343,46843.87,200000,192367.83423537452,-7632.165764625475,0.9618391711768726
2021-08-27,-1,-1.0056000999297712,573.5475081555592,176.2,-2.05328716687343,49069.9,200000,201813.66688677203,1813.666886772029,1.0090683344338602
2021-08-28,-2,-1.244476134374179,0.0,175.6,0.0,48895.35,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-08-29,-2,-1.3783351101409345,0.0,174.3,0.0,48767.83,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-08-30,-2,-1.4165013678474137,0.0,167.3,0.0,46982.91,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-08-31,0,-0.6416272311718725,0.0,171.5,0.0,47100.89,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-01,0,-0.054860048217081916,0.0,180.9,0.0,48810.52,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-02,0,0.14154144787066256,0.0,183.3,0.0,49246.64,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-03,2,3.3148423116609695,0.0,212.9,0.0,49999.14,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-04,2,2.59984334071393,0.0,211.9,0.0,49915.64,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-05,2,2.806188015907044,0.0,232.2,0.0,51756.88,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-06,2,1.3901220732424393,0.0,219.4,0.0,52663.9,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-07,0,0.04999681416911574,0.0,178.5,0.0,46863.73,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-08,0,0.3689322954780122,0.0,179.7,0.0,46048.31,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-09,0,0.29360114183172514,0.0,180.5,0.0,46395.14,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-10,0,0.22488589191100616,0.0,174.1,0.0,44850.91,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-11,0,0.4571349220241028,0.0,178.6,0.0,45173.69,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-12,0,0.5007725455427705,0.0,183.0,0.0,46025.24,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-13,0,0.4982159434692065,0.0,179.4,0.0,44940.73,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-14,0,0.06003178653050599,0.0,183.1,0.0,47111.52,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-15,0,0.15496323658826275,0.0,189.0,0.0,48121.41,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-16,0,-0.09375319896477724,0.0,185.2,0.0,47737.82,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-17,0,-0.4577549804050349,0.0,180.0,0.0,47299.98,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-18,0,-0.7387744762019773,0.0,181.4,0.0,48292.74,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-19,0,-0.9956055110706742,0.0,175.6,0.0,47241.75,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-20,-2,-1.2966986723148486,0.0,157.2,0.0,43015.62,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-21,-2,-1.301365182132379,0.0,148.5,0.0,40734.38,200000,192049.0864780431,-7950.913521956914,0.9602454323902154
2021-09-22,-1,-1.0125033458933028,594.9476037114098,161.4,-2.205249937683659,43543.61,200000,192049.08647804311,-7950.913521956885,0.9602454323902155
2021-09-23,-1,-1.1536304886562623,594.9476037114098,163.9,-2.205249937683659,44865.26,200000,196451.02406746123,-3548.9759325387713,0.9822551203373061
2021-09-24,-2,-1.4887069844633825,0.0,152.1,0.0,42810.57,200000,195965.5627782396,-4034.437221760396,0.979827813891198
2021-09-25,-2,-1.718682716813495,0.0,151.0,0.0,42670.64,200000,195965.5627782396,-4034.437221760396,0.979827813891198
2021-09-26,-2,-1.8842318872881212,0.0,150.7,0.0,43160.9,200000,195965.5627782396,-4034.437221760396,0.979827813891198
2021-09-27,-2,-1.8825498806014405,0.0,145.0,0.0,42147.35,200000,195965.5627782396,-4034.437221760396,0.979827813891198
2021-09-28,-2,-1.7006252716002035,0.0,140.6,0.0,41026.54,200000,195965.5627782396,-4034.437221760396,0.979827813891198
2021-09-29,-2,-1.2434107104337526,0.0,144.7,0.0,41524.28,200000,195965.5627782396,-4034.437221760396,0.979827813891198
2021-09-30,-1,-1.0588744905237657,639.1570866870176,153.3,-2.2358195921677755,43824.1,200000,195965.5627782396,-4034.437221760396,0.979827813891198
2021-10-01,-1,-1.1817524914698838,639.1570866870176,166.2,-2.2358195921677755,48141.61,200000,213863.86264388243,13863.862643882429,1.069319313219412
