date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-02-21,2,3.282569470782866,0.0,0.00378,0.0,2.0416,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-02-22,2,2.593664544911903,0.0,0.0034332,0.0,1.8129,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-02-23,2,2.4355434286986086,0.0,0.0030186,0.0,1.4568,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-02-24,2,1.693309831110823,0.0,0.0031333,0.0,1.6695,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-02-25,2,1.5820710375468205,0.0,0.0029679,0.0,1.5406,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-02-26,2,1.3495105874417879,0.0,0.0028118,0.0,1.4844,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-02-27,0,0.9238963650744376,0.0,0.0026422,0.0,1.5276,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-02-28,0,0.8894458325696115,0.0,0.0024256,0.0,1.3919,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-01,0,0.7160194131742342,0.0,0.002807,0.0,1.6715,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-02,0,0.521181929091467,0.0,0.0026748,0.0,1.661,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-03,0,0.2809970837051985,0.0,0.0026857,0.0,1.7768,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-04,0,-0.19621980249685836,0.0,0.0024918,0.0,1.9399,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-05,0,0.42173449727643825,0.0,0.0030274,0.0,1.8595,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-06,0,0.3442472553554106,0.0,0.0029855,0.0,1.8405,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-07,0,0.11741104593997813,0.0,0.0030384,0.0,1.958,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-08,0,0.12323120048259827,0.0,0.0030073,0.0,1.889,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-09,0,0.005582418743010913,0.0,0.0031371,0.0,1.9806,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-10,0,0.11303978134640401,0.0,0.0030958,0.0,1.8591,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-11,0,-0.038243971494394666,0.0,0.0031403,0.0,1.8846,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-12,0,-0.29171951985680744,0.0,0.0029625,0.0,1.7958,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-13,2,3.0792696289811627,0.0,0.004619,0.0,1.8371,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-14,2,3.8659380742187546,0.0,0.0072737,0.0,1.7388,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-15,2,2.3686466753643627,0.0,0.00708,0.0,1.943,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-16,2,1.9115449434000114,0.0,0.0068416,0.0,1.9204,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-17,2,1.892714984048191,0.0,0.0071676,0.0,1.8758,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-18,2,1.6482756287966283,0.0,0.0071323,0.0,1.8669,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-19,2,1.71012970232115,0.0,0.00815,0.0,1.9662,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-20,2,1.405264978650997,0.0,0.0077178,0.0,1.9247,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-21,2,1.3504755695698047,0.0,0.0080067,0.0,1.937,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-22,1,1.144156198785741,-13655741.293367526,0.00742,55170.20603113745,1.8366,200000,202651.2007935741,2651.2007935740985,1.0132560039678704
2021-03-23,1,1.0616208314968743,-13655741.293367526,0.0076374,55170.20603113745,1.8737,200000,207666.77359450737,7666.7735945073655,1.038333867972537
2021-03-24,1,0.7560892275549707,-13655741.293367526,0.0072311,55170.20603113745,1.8979,200000,203453.56489296566,3453.56489296566,1.0172678244648283
2021-03-25,1,1.069130753252692,-13655741.293367526,0.0077737,55170.20603113745,1.8076,200000,205881.3005141352,5881.30051413519,1.029406502570676
2021-03-26,2,1.567965333454529,0.0,0.0104099,0.0,2.0416,200000,232170.60945023046,32170.609450230462,1.1608530472511522
2021-03-27,1,1.0391063613727378,-11614802.46584308,0.0099946,53306.380458793785,2.1777,200000,232170.60945023046,32170.609450230462,1.1608530472511522
2021-03-28,1,0.7558058942923523,-11614802.46584308,0.0101872,53306.380458793785,2.3399,200000,243053.9153155682,43053.915315568214,1.2152695765778412
2021-03-29,2,1.3115865587508724,0.0,0.0129999,0.0,2.5673,200000,246308.40947408264,46308.40947408264,1.2315420473704133
2021-03-30,2,2.5091552521790663,0.0,0.0181274,0.0,2.6613,200000,246308.40947408264,46308.40947408264,1.2315420473704133
2021-03-31,2,1.3066326887111672,0.0,0.0167518,0.0,3.0308,200000,246308.40947408264,46308.40947408264,1.2315420473704133
2021-04-01,2,1.8653446220217675,0.0,0.0173532,0.0,2.8069,200000,246308.40947408264,46308.40947408264,1.2315420473704133
2021-04-02,2,3.189099715423994,0.0,0.0242549,0.0,2.7439,200000,246308.40947408264,46308.40947408264,1.2315420473704133
2021-04-03,2,2.6552903626063795,0.0,0.0230732,0.0,2.4666,200000,246308.40947408264,46308.40947408264,1.2315420473704133
2021-04-04,2,2.5353695521730044,0.0,0.0272443,0.0,2.6105,200000,246308.40947408264,46308.40947408264,1.2315420473704133
2021-04-05,2,2.359196073993846,0.0,0.0285997,0.0,2.5272,200000,246308.40947408264,46308.40947408264,1.2315420473704133
2021-04-06,2,1.302407934075232,0.0,0.0227351,0.0,2.4811,200000,246308.40947408264,46308.40947408264,1.2315420473704133
2021-04-07,1,1.059868794707585,-6016473.520947816,0.0204695,53219.050489192916,2.3141,200000,246308.40947408264,46308.40947408264,1.2315420473704133
2021-04-08,1,1.1229867430631577,-6016473.520947816,0.0231061,53219.050489192916,2.4822,200000,271117.56594664697,71117.56594664697,1.3555878297332349
2021-04-09,1,0.5239482482180015,-6016473.520947816,0.0209399,53219.050489192916,2.6295,200000,265923.8471426279,65923.84714262793,1.3296192357131398
2021-04-10,1,0.2744687272109927,-6016473.520947816,0.0191341,53219.050489192916,2.5537,200000,251025.29523141956,51025.29523141956,1.2551264761570977
2021-04-11,1,0.2780423872188326,-6016473.520947816,0.0197457,53219.050489192916,2.5783,200000,256014.15907886537,56014.15907886537,1.2800707953943269
2021-04-12,0,-0.04624989048156529,0.0,0.0187987,0.0,2.6644,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-13,0,-0.03406984587918068,0.0,0.0187208,0.0,2.5786,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-14,0,-0.24542668279493415,0.0,0.01757,0.0,2.5159,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-15,0,-0.16897933644289886,0.0,0.0185614,0.0,2.5585,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-16,0,-0.2255388235868327,0.0,0.0190209,0.0,2.6004,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-17,0,-0.5179987726464781,0.0,0.0188709,0.0,2.6851,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-18,0,-0.48915651437912117,0.0,0.0170608,0.0,2.354,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-19,0,-0.4181840794319393,0.0,0.0157814,0.0,2.1366,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-20,0,-0.6127797122005642,0.0,0.0160758,0.0,2.2134,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-21,0,-0.9043837356484797,0.0,0.0149,0.0,2.14,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-22,-1,-1.0544372803813746,8553180.994281938,0.0127212,-56726.305231457896,1.9181,200000,217613.45212891878,17613.452128918783,1.088067260644594
2021-04-23,-1,-0.7054557012542846,8553180.994281938,0.0128001,-56726.305231457896,1.8336,200000,213494.92531730945,13494.925317309448,1.0674746265865473
2021-04-24,-1,-0.3604167101614664,8553180.994281938,0.0120997,-56726.305231457896,1.6537,200000,197299.2150377751,-2700.7849622248905,0.9864960751888755
2021-04-25,-1,-0.9449729772577616,8553180.994281938,0.011748,-56726.305231457896,1.7332,200000,198800.80254798703,-1199.1974520129734,0.9940040127399351
2021-04-26,-1,-0.455964129116365,8553180.994281938,0.014055,-56726.305231457896,1.9813,200000,232606.78742972016,32606.787429720163,1.163033937148601
2021-04-27,-1,-0.36318045577626484,8553180.994281938,0.016473,-56726.305231457896,2.3196,200000,272478.8881336961,72478.8881336961,1.3623944406684805
2021-04-28,-2,-1.6975319158045705,0.0,0.015843,0.0,2.3933,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-04-29,-2,-1.9629844609715799,0.0,0.015375,0.0,2.3613,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-04-30,-2,-2.4496597233263073,0.0,0.016071,0.0,2.5999,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-01,-2,-2.056960488068803,0.0,0.016197,0.0,2.6035,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-02,-2,-1.8294746865429445,0.0,0.015528,0.0,2.5085,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-03,-2,-1.531576607264898,0.0,0.01529,0.0,2.4556,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-04,-2,-1.257806162533546,0.0,0.013525,0.0,2.1529,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-05,-2,-1.3037432494356276,0.0,0.014775,0.0,2.3844,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-06,-2,-1.490102181551509,0.0,0.014982,0.0,2.483,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-07,-2,-2.0688507075368268,0.0,0.015233,0.0,2.7322,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-08,-2,-1.8673394968988428,0.0,0.01477,0.0,2.6727,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-09,-2,-1.7678925398575225,0.0,0.01442,0.0,2.6422,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-10,-2,-1.4940146052562642,0.0,0.012672,0.0,2.2957,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-11,-2,-1.7897460118903707,0.0,0.01303,0.0,2.5093,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-12,-2,-1.5928225294116671,0.0,0.010559,0.0,2.0412,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-13,-1,-1.184948902744999,9683043.197642587,0.01125,-51873.44570165672,2.1,200000,217868.47194695822,17868.47194695822,1.089342359734791
2021-05-14,-1,-0.8316105970394903,9683043.197642587,0.011847,-51873.44570165672,2.138,200000,225620.43967261378,25620.43967261378,1.1281021983630688
2021-05-15,-1,-0.972845664734677,9683043.197642587,0.010849,-51873.44570165672,2.01,200000,209316.96151155443,9316.96151155443,1.0465848075577722
2021-05-16,0,-0.12059844997602845,0.0,0.011639,0.0,1.9916,200000,208478.6866290156,8478.686629015603,1.042393433145078
2021-05-17,0,0.1756257651460137,0.0,0.010999,0.0,1.8558,200000,208478.6866290156,8478.686629015603,1.042393433145078
2021-05-18,0,-0.08069711673141493,0.0,0.011034,0.0,1.9111,200000,208478.6866290156,8478.686629015603,1.042393433145078
2021-05-19,0,0.7797711507883592,0.0,0.007187,0.0,1.1823,200000,208478.6866290156,8478.686629015603,1.042393433145078
2021-05-20,0,0.9325530065354579,0.0,0.008513,0.0,1.3884,200000,208478.6866290156,8478.686629015603,1.042393433145078
2021-05-21,0,0.5983963300588707,0.0,0.007614,0.0,1.2715,200000,208478.6866290156,8478.686629015603,1.042393433145078
2021-05-22,1,1.1600034856512527,-14783625.487804255,0.007051,91550.45082953434,1.1386,200000,208478.6866290156,8478.686629015603,1.042393433145078
2021-05-23,1,1.092377494999253,-14783625.487804255,0.00601,91550.45082953434,0.9756,200000,178166.20901099726,-21833.790989002737,0.8908310450549863
2021-05-24,2,1.9314674266868268,0.0,0.007672,0.0,1.1779,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-05-25,2,3.5159180267215553,0.0,0.009328,0.0,1.1406,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-05-26,2,2.5185478107218158,0.0,0.010742,0.0,1.3394,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-05-27,2,1.8532491528883857,0.0,0.009547,0.0,1.2327,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-05-28,2,1.6445057740143787,0.0,0.008392,0.0,1.079,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-05-29,2,1.6831599340202417,0.0,0.008174,0.0,1.0142,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-05-30,2,1.558123227353013,0.0,0.008629,0.0,1.0584,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-05-31,2,1.2344833959413957,0.0,0.009011,0.0,1.1341,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-01,0,0.6980036473255837,0.0,0.008551,0.0,1.1483,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-02,0,0.4044093087848068,0.0,0.008754,0.0,1.2138,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-03,0,0.4937449288709596,0.0,0.009274,0.0,1.2575,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-04,0,0.5058348019611744,0.0,0.008559,0.0,1.1474,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-05,0,0.5312652878640542,0.0,0.008355,0.0,1.1067,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-06,0,0.3143303116156166,0.0,0.008559,0.0,1.1533,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-07,0,0.3134548438512794,0.0,0.007787,0.0,1.0402,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-08,0,0.7735617554605416,0.0,0.007943,0.0,1.0052,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-09,0,0.6628786019455333,0.0,0.008231,0.0,1.0451,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-10,0,0.7184554370455497,0.0,0.007834,0.0,0.9849,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-11,2,1.2650328513997218,0.0,0.00752,0.0,0.905,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-12,1,1.0909114037016387,-14554078.415783338,0.007354,119294.12914586568,0.8972,200000,214061.38533934136,14061.38533934136,1.070306926696707
2021-06-13,2,2.2160360583089953,0.0,0.008202,0.0,0.9465,200000,220522.04326903442,20522.043269034417,1.102610216345172
2021-06-14,2,1.4184122779975112,0.0,0.008289,0.0,0.9871,200000,220522.04326903442,20522.043269034417,1.102610216345172
2021-06-15,-2,-1.3009527508167142,0.0,0.008067,0.0,1.1075,200000,220522.04326903442,20522.043269034417,1.102610216345172
2021-06-16,0,-0.30956943720036917,0.0,0.007755,0.0,1.0095,200000,220522.04326903442,20522.043269034417,1.102610216345172
2021-06-17,-2,-1.414732125889003,0.0,0.007689,0.0,1.0726,200000,220522.04326903442,20522.043269034417,1.102610216345172
2021-06-18,-1,-1.0036991838757607,15301279.716141718,0.007206,-111701.97713961829,0.9871,200000,220522.04326903442,20522.043269034417,1.102610216345172
2021-06-19,-1,-0.8073754956364073,15301279.716141718,0.007011,-111701.97713961829,0.9541,200000,213852.1284787794,13852.1284787794,1.069260642393897
2021-06-20,0,0.12823626607418762,0.0,0.007439,0.0,0.9606,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-06-21,0,0.6940499688360513,0.0,0.005966,0.0,0.7441,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-06-22,0,-0.1443269507489619,0.0,0.005448,0.0,0.7093,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-06-23,0,-0.4877108219035676,0.0,0.005925,0.0,0.7848,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-06-24,0,-0.6285935444283426,0.0,0.006093,0.0,0.813,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-06-25,0,-0.18306888790601888,0.0,0.005563,0.0,0.724,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-06-26,0,0.008343368901174339,0.0,0.005647,0.0,0.7259,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-06-27,0,0.5035168177075335,0.0,0.005911,0.0,0.7388,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-06-28,0,-0.007093273466035319,0.0,0.005948,0.0,0.7632,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-06-29,0,-0.3785044126855447,0.0,0.006248,0.0,0.8184,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-06-30,-1,-1.0402376450944741,17449179.93321702,0.006132,-127911.98009621848,0.8365,200000,213996.74270097353,13996.742700973526,1.0699837135048675
2021-07-01,-1,-1.0036906105631036,17449179.93321702,0.005876,-127911.98009621848,0.8043,200000,205410.98687897174,5410.986878971744,1.0270549343948587
2021-07-02,-1,-1.1551588948446663,17449179.93321702,0.005883,-127911.98009621848,0.8172,200000,207183.19568174548,7183.1956817454775,1.0359159784087273
2021-07-03,-1,-0.9791088813091531,17449179.93321702,0.006057,-127911.98009621848,0.8333,200000,212278.73586967436,12278.735869674361,1.0613936793483718
2021-07-04,-1,-1.032026250892374,17449179.93321702,0.006169,-127911.98009621848,0.8507,200000,216458.71247586884,16458.712475868844,1.0822935623793442
2021-07-05,-2,-2.6111913565542313,0.0,0.005957,0.0,0.8979,200000,224904.14476719435,24904.144767194346,1.1245207238359718
2021-07-06,-2,-2.0442969339584987,0.0,0.006029,0.0,0.9021,200000,224904.14476719435,24904.144767194346,1.1245207238359718
2021-07-07,-2,-2.22095719678494,0.0,0.005991,0.0,0.9283,200000,224904.14476719435,24904.144767194346,1.1245207238359718
2021-07-08,-2,-2.990686984685941,0.0,0.00574,0.0,1.0412,200000,224904.14476719435,24904.144767194346,1.1245207238359718
2021-07-09,-2,-1.9413737030450307,0.0,0.005803,0.0,0.9786,200000,224904.14476719435,24904.144767194346,1.1245207238359718
2021-07-10,-2,-1.3800459860164125,0.0,0.005689,0.0,0.9184,200000,224904.14476719435,24904.144767194346,1.1245207238359718
2021-07-11,-2,-1.4174262197959653,0.0,0.005761,0.0,0.9519,200000,224904.14476719435,24904.144767194346,1.1245207238359718
2021-07-12,-1,-1.1247376978619212,20005705.81455207,0.005621,-123519.41166915331,0.9104,200000,224904.14476719435,24904.144767194346,1.1245207238359718
2021-07-13,-1,-0.797309977435842,20005705.81455207,0.005462,-123519.41166915331,0.8598,200000,215473.1553122214,15473.15531222141,1.077365776561107
2021-07-14,-1,-0.43085666618225343,20005705.81455207,0.005484,-123519.41166915331,0.8336,200000,212677.07225440975,12677.072254409752,1.0633853612720487
2021-07-15,-1,-0.2579575770265341,20005705.81455207,0.005239,-123519.41166915331,0.7868,200000,201994.9658637281,1994.96586372811,1.0099748293186406
2021-07-16,0,0.019611429991893085,0.0,0.005015,0.0,0.7371,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-17,0,-0.2939210788397999,0.0,0.005169,0.0,0.7903,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-18,0,0.017388283230475105,0.0,0.005114,0.0,0.7666,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-19,0,-0.04028362780700353,0.0,0.004795,0.0,0.7277,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-20,0,-0.05407548173358873,0.0,0.004455,0.0,0.6807,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-21,0,-0.2486709460703619,0.0,0.004785,0.0,0.7456,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-22,0,-0.3272613380730944,0.0,0.004895,0.0,0.7708,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-23,0,0.04345447921565499,0.0,0.005155,0.0,0.7982,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-24,0,0.1305045030308616,0.0,0.005202,0.0,0.8075,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-25,0,0.2346595253927979,0.0,0.005339,0.0,0.8259,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-26,2,1.982305206035802,0.0,0.005932,0.0,0.8388,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-27,2,2.1217337285562645,0.0,0.006306,0.0,0.8677,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-28,2,1.8064817401430269,0.0,0.006218,0.0,0.8683,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-29,0,0.6808765198622239,0.0,0.006245,0.0,0.9188,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-30,0,-0.4767535904852095,0.0,0.006373,0.0,0.9888,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-07-31,-1,-1.0515058253096905,17072184.35855492,0.006315,-107552.71770179001,1.0024,200000,215621.6884485486,15621.688448548608,1.078108442242743
2021-08-01,-1,-1.1831500159760988,17072184.35855492,0.006225,-107552.71770179001,0.992,200000,212966.64359218004,12966.643592180044,1.0648332179609001
2021-08-02,-2,-1.7064574369027357,0.0,0.006227,0.0,1.0239,200000,219436.42410268995,19436.424102689954,1.0971821205134498
2021-08-03,-2,-1.5605459295902262,0.0,0.006138,0.0,1.0121,200000,219436.42410268995,19436.424102689954,1.0971821205134498
2021-08-04,-2,-1.3556286592300766,0.0,0.006376,0.0,1.0489,200000,219436.42410268995,19436.424102689954,1.0971821205134498
2021-08-05,-1,-1.0599985337276676,16797031.851093844,0.006532,-103147.70334807274,1.0637,200000,219436.42410268995,19436.424102689954,1.0971821205134498
2021-08-06,0,1.5111466158741,0.0,0.007851,0.0,1.1064,200000,201685.54602405988,1685.5460240598768,1.0084277301202993
2021-08-07,1,1.1004804159918256,-12849486.87716997,0.007848,89582.28036957444,1.1257,200000,201685.54602405988,1685.5460240598768,1.0084277301202993
2021-08-08,2,2.414514459606244,0.0,0.008157,0.0,1.0553,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-09,2,1.9235128415178115,0.0,0.008541,0.0,1.1142,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-10,2,2.7920349759515966,0.0,0.009772,0.0,1.1239,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-11,2,2.964588699917156,0.0,0.011505,0.0,1.1789,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-12,2,2.3477478357419703,0.0,0.010991,0.0,1.1256,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-13,2,2.038591108950269,0.0,0.012131,0.0,1.2274,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-14,2,1.5033394450632973,0.0,0.011825,0.0,1.25,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-15,2,1.2806787247172646,0.0,0.011787,0.0,1.26,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-16,0,0.8612723658028839,0.0,0.011304,0.0,1.2747,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-17,0,0.690001367538024,0.0,0.010245,0.0,1.1763,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-18,0,0.6547275609708612,0.0,0.010253,0.0,1.1708,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-19,0,0.38595445039055437,0.0,0.010762,0.0,1.2728,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-20,0,-0.07537804094709391,0.0,0.011314,0.0,1.4356,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-21,0,-0.3009416317803084,0.0,0.010777,0.0,1.4074,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-22,0,-0.5498504100071392,0.0,0.011033,0.0,1.4833,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-23,0,-0.89745822494586,0.0,0.011176,0.0,1.5689,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-24,0,-0.8019425895472135,0.0,0.010591,0.0,1.4367,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-25,0,-0.9992717186750728,0.0,0.010917,0.0,1.4938,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-26,0,-0.7980136096231228,0.0,0.00995,0.0,1.318,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-27,0,-0.8447667494693669,0.0,0.010566,0.0,1.397,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-28,0,-0.2662496376975856,0.0,0.011382,0.0,1.401,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-29,0,-0.4553742748030118,0.0,0.011022,0.0,1.383,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-30,0,-0.4639215986504716,0.0,0.010465,0.0,1.321,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-08-31,0,-0.3582246652575178,0.0,0.010549,0.0,1.327,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-09-01,0,-0.5215513506387301,0.0,0.011023,0.0,1.423,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-09-02,2,1.235840343483758,0.0,0.012984,0.0,1.447,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-09-03,0,0.042396048765599034,0.0,0.012381,0.0,1.535,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-09-04,-1,-1.1753126635056208,8797320.07998354,0.012047,-63998.378625339195,1.656,200000,211962.6300071234,11962.6300071234,1.059813150035617
2021-09-05,-1,-1.0340797535055095,8797320.07998354,0.013077,-63998.378625339195,1.79,200000,229599.6524253019,29599.6524253019,1.1479982621265095
2021-09-06,-2,-1.362733355920782,0.0,0.012305,0.0,1.742,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-07,0,-0.9009620377175758,0.0,0.010046,0.0,1.382,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-08,0,-0.9123075897567107,0.0,0.010142,0.0,1.404,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-09,-2,-2.15011282540334,0.0,0.010196,0.0,1.583,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-10,-2,-2.843568857852406,0.0,0.009741,0.0,1.786,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-11,-2,-2.137912214388185,0.0,0.009819,0.0,1.746,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-12,-2,-1.7427477343392541,0.0,0.010011,0.0,1.743,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-13,-2,-2.1333609356513463,0.0,0.009609,0.0,1.93,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-14,-2,-1.9718910473617102,0.0,0.009865,0.0,2.074,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-15,-2,-1.7613348292351594,0.0,0.010107,0.0,2.166,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-16,-2,-1.4900862537110073,0.0,0.009743,0.0,2.048,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-17,-1,-1.1391389233531748,11318997.579858344,0.009506,-57324.662223832405,1.877,200000,215196.78198826686,15196.781988266855,1.0759839099413342
2021-09-18,-1,-1.0416319968106438,11318997.579858344,0.009731,-57324.662223832405,1.928,200000,220667.11421715043,20667.114217150433,1.1033355710857522
