date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2021-02-22,2,1.5571201870916427,0.0,0.5432,0.0,0.56646,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-23,2,1.2853903203623132,0.0,0.4466,0.0,0.47579,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-24,2,2.0675937171102485,0.0,0.5354,0.0,0.4686,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-25,2,1.7624286635244977,0.0,0.4952,0.0,0.43601,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-26,2,1.5584112559091092,0.0,0.4866,0.0,0.42788,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-27,2,1.320695998667411,0.0,0.4879,0.0,0.43589,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-02-28,2,1.670462924327214,0.0,0.5186,0.0,0.41565,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-01,2,1.26789547646197,0.0,0.5286,0.0,0.44537,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-02,0,0.9967426351052386,0.0,0.4999,0.0,0.4357,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-03,0,0.9541540518935363,0.0,0.5203,0.0,0.44846,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-04,0,0.8406684451454216,0.0,0.5541,0.0,0.48096,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-05,2,2.1919927491477713,0.0,0.6913,0.0,0.45457,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-06,2,2.317012753892613,0.0,0.7626,0.0,0.46285,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-07,2,2.168099087456662,0.0,0.7888,0.0,0.46558,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-08,2,1.6500558682494684,0.0,0.7665,0.0,0.47412,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-09,2,1.3882146405430713,0.0,0.7679,0.0,0.4849,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-10,2,1.476763387075356,0.0,0.763,0.0,0.46155,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-11,2,1.3456703312680625,0.0,0.7457,0.0,0.45187,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-12,2,1.35815400534357,0.0,0.742,0.0,0.43934,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-13,1,1.196154352994616,-66012.0032249317,0.7699,110997.97165762098,0.45787,200000,101645.28256574983,-98354.71743425017,0.5082264128287491
2021-03-14,2,1.3728324192085097,0.0,0.7764,0.0,0.43905,200000,104163.3424133083,-95836.6575866917,0.5208167120665415
2021-03-15,1,1.00169447959642,-70724.70288790623,0.7364,119524.65049491473,0.43574,200000,104163.3424133083,-95836.6575866917,0.5208167120665415
2021-03-16,1,0.4635219694146733,-70724.70288790623,0.722,119524.65049491473,0.46024,200000,106073.26062884784,-93926.73937115216,0.5303663031442392
2021-03-17,1,0.6744223578895834,-70724.70288790623,0.7711,119524.65049491473,0.4698,200000,110688.49919937544,-89311.50080062456,0.5534424959968771
2021-03-18,1,0.5530471510184786,-70724.70288790623,0.7644,119524.65049491473,0.46893,200000,110110.65724409588,-89889.34275590412,0.5505532862204794
2021-03-19,1,0.9614471471465321,-70724.70288790623,0.8133,119524.65049491473,0.46651,200000,113279.84556111682,-86720.15443888318,0.566399227805584
2021-03-20,0,-0.4611725093340531,0.0,0.7615,0.0,0.52613,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-21,0,-0.14903857166547596,0.0,0.7915,0.0,0.51651,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-22,0,-0.64412099012645,0.0,0.7997,0.0,0.5441,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-23,0,-0.2960504745466101,0.0,0.856,0.0,0.5498,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-24,0,-0.9711011677074417,0.0,0.7352,0.0,0.48021,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-25,-2,-2.449901151629121,0.0,0.6915,0.0,0.51058,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-26,-2,-2.1581915703579595,0.0,0.7518,0.0,0.56357,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-27,0,0.3474891214350499,0.0,0.8921,0.0,0.54752,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-28,0,0.182868172154664,0.0,0.8781,0.0,0.54552,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-29,0,0.5528172332500576,0.0,0.937,0.0,0.56538,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-30,2,1.5458430300429724,0.0,1.0083,0.0,0.5621,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-03-31,2,1.4370329903582317,0.0,1.0245,0.0,0.56982,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-04-01,0,0.6785106244519105,0.0,0.969,0.0,0.57087,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-04-02,2,1.2134981265967604,0.0,1.0801,0.0,0.60701,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-04-03,2,1.980500852951517,0.0,1.1088,0.0,0.57831,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-04-04,2,1.720675159131448,0.0,1.214,0.0,0.635,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-04-05,-2,-1.8699401941483202,0.0,1.1686,0.0,0.91584,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-04-06,-2,-2.557011482529718,0.0,1.0994,0.0,1.09663,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-04-07,-2,-1.971571170667376,0.0,0.9606,0.0,0.91542,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-04-08,-2,-1.77651321886837,0.0,1.0825,0.0,1.05599,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-04-09,-1,-1.1751356278494074,40124.29325076314,1.1855,-46762.565889815975,1.01721,200000,95134.6992975594,-104865.3007024406,0.475673496487797
2021-04-10,-2,-1.8046622532931431,0.0,1.2324,0.0,1.3728,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-11,-2,-1.5893506500345316,0.0,1.2135,0.0,1.35118,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-12,-2,-1.650088986665277,0.0,1.1638,0.0,1.46843,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-13,-2,-1.7568664876220217,0.0,1.1615,0.0,1.79611,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-14,-2,-1.5953162467112763,0.0,1.1461,0.0,1.83468,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-15,-2,-1.261946537179718,0.0,1.2549,0.0,1.75781,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-16,0,-0.8238184809134194,0.0,1.3563,0.0,1.54805,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-17,0,-0.8067983979696995,0.0,1.3005,0.0,1.53896,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-18,0,-0.5733669158441536,0.0,1.2961,0.0,1.40797,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-19,0,-0.6215829824346318,0.0,1.131,0.0,1.30945,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-20,0,-0.6997040756266271,0.0,1.1021,0.0,1.38501,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-21,0,-0.5790984783134737,0.0,1.0513,0.0,1.29097,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-22,0,-0.7241003136421886,0.0,0.8442,0.0,1.15489,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-23,0,-0.8620594898806773,0.0,0.7958,0.0,1.17073,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-24,0,-0.9558035131644481,0.0,0.7353,0.0,1.04833,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-25,0,-0.7643853752198213,0.0,0.7533,0.0,1.0351,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-26,-1,-1.1798698781607655,62086.77293980013,0.8849,-40311.53083456537,1.3629,200000,109881.17074885828,-90118.82925114172,0.5494058537442914
2021-04-27,-1,-0.8410390910250863,62086.77293980013,0.9627,-40311.53083456537,1.4017,200000,116275.60907995587,-83724.39092004413,0.5813780453997794
2021-04-28,-1,-0.7769060444837103,62086.77293980013,0.9299,-40311.53083456537,1.3576,200000,112461.42441772608,-87538.57558227392,0.5623071220886304
2021-04-29,-1,-0.9819037390751097,62086.77293980013,0.9307,-40311.53083456537,1.3978,200000,114131.61737562745,-85868.38262437255,0.5706580868781372
2021-04-30,-2,-1.2342014838511481,0.0,1.0069,0.0,1.5988,200000,111816.07457407664,-88183.92542592336,0.5590803728703833
2021-05-01,-2,-1.3644188738310123,0.0,0.9994,0.0,1.651,200000,111816.07457407664,-88183.92542592336,0.5590803728703833
2021-05-02,0,-0.8746938593138972,0.0,1.003,0.0,1.5605,200000,111816.07457407664,-88183.92542592336,0.5590803728703833
2021-05-03,0,-0.8455908462583052,0.0,1.0033,0.0,1.5546,200000,111816.07457407664,-88183.92542592336,0.5590803728703833
2021-05-04,-1,-1.0693317170569434,64544.02826949702,0.8662,-40288.27360887679,1.3877,200000,111816.07457407664,-88183.92542592336,0.5590803728703833
2021-05-05,-1,-1.091722341543113,64544.02826949702,0.9898,-40288.27360887679,1.6133,200000,128882.75099434907,-71117.24900565093,0.6444137549717454
2021-05-06,-1,-0.28497915030700327,64544.02826949702,1.0975,-40288.27360887679,1.6028,200000,135411.1159660807,-64588.88403391931,0.6770555798304034
2021-05-07,-1,-0.3711676906231408,64544.02826949702,1.0584,-40288.27360887679,1.5793,200000,131940.67003093477,-68059.32996906523,0.6597033501546739
2021-05-08,-1,-0.3632635983409048,64544.02826949702,1.0369,-40288.27360887679,1.5611,200000,129819.72684345901,-70180.27315654099,0.6490986342172951
2021-05-09,0,-0.1067340153753122,0.0,1.0338,0.0,1.5345,200000,106912.81400189205,-93087.18599810795,0.5345640700094603
2021-05-10,0,-0.5400549055458831,0.0,0.8988,0.0,1.3906,200000,106912.81400189205,-93087.18599810795,0.5345640700094603
2021-05-11,0,-0.19402479258752198,0.0,0.9724,0.0,1.4786,200000,106912.81400189205,-93087.18599810795,0.5345640700094603
2021-05-12,-1,-1.036999925261639,67190.054048449,0.7956,-42121.50894409111,1.2691,200000,106912.81400189205,-93087.18599810795,0.5345640700094603
2021-05-13,-2,-1.8659273350283947,0.0,0.8062,0.0,1.364,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-14,-2,-1.4207579933010699,0.0,0.8414,0.0,1.4,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-15,-2,-2.9080711161667225,0.0,0.7817,0.0,1.4904,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-16,-2,-2.1143376613524705,0.0,0.7794,0.0,1.4496,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-17,-2,-2.743571278307702,0.0,0.6959,0.0,1.4946,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-18,-2,-2.3206578986307056,0.0,0.7277,0.0,1.5889,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-19,-2,-1.6350529333196113,0.0,0.5153,0.0,1.0568,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-20,2,4.1542459015099995,0.0,2.4318,0.0,1.1795,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-21,2,1.7285853465427323,0.0,1.3506,0.0,1.0062,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-22,0,0.6971274605166724,0.0,0.8925,0.0,0.9052,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-23,0,0.5644929497889546,0.0,0.7534,0.0,0.7898,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-24,0,0.4453001321004903,0.0,0.9185,0.0,0.993,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-25,0,0.7648981498518832,0.0,1.0436,0.0,0.9746,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-26,0,0.8616532553926509,0.0,1.1722,0.0,1.0316,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-27,0,0.6868557291057348,0.0,1.065,0.0,0.9747,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-28,1,1.1059030693699454,-47137.45000760233,1.1689,61323.27803437548,0.8985,200000,110197.93062777273,-89802.06937222727,0.5509896531388636
2021-05-29,1,0.9059181896766914,-47137.45000760233,1.0449,61323.27803437548,0.8318,200000,100262.6241819372,-99737.3758180628,0.5013131209096859
2021-05-30,1,0.5670643881363355,-47137.45000760233,1.0348,61323.27803437548,0.9058,200000,104324.4585114042,-95675.5414885958,0.521622292557021
2021-05-31,1,0.22309781686875874,-47137.45000760233,1.0609,61323.27803437548,1.0409,200000,113839.52081904674,-86160.47918095326,0.5691976040952337
2021-06-01,0,0.14064261636196834,0.0,1.0147,0.0,1.0108,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-02,0,0.14711921196310687,0.0,1.0517,0.0,1.0241,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-03,0,0.1556128286295693,0.0,1.0986,0.0,1.045,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-04,0,0.06518783203360065,0.0,1.0087,0.0,0.9683,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-05,0,-0.015030018209619111,0.0,0.9579,0.0,0.923,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-06,0,0.06714677465576607,0.0,1.0378,0.0,0.947,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-07,0,-0.07394131069638228,0.0,0.935,0.0,0.8618,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-08,0,-0.3210161544873891,0.0,0.9221,0.0,0.8731,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-09,0,-0.1564738253956034,0.0,0.9842,0.0,0.9218,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-10,0,0.09298318464371592,0.0,0.9379,0.0,0.8686,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-11,0,-0.6805921477296004,0.0,0.8579,0.0,0.8471,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-12,-2,-1.4644726610647738,0.0,0.784,0.0,0.8326,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-13,-1,-1.0850318649355017,55317.781196486634,0.8681,-54372.01750075866,0.8832,200000,96042.7317133401,-103957.2682866599,0.4802136585667005
2021-06-14,-1,-0.8190133313486224,55317.781196486634,0.8912,-54372.01750075866,0.8906,200000,97722.92538848455,-102277.07461151545,0.48861462694242275
2021-06-15,-1,-0.7541981619161069,55317.781196486634,0.8658,-54372.01750075866,0.8663,200000,94996.61372082535,-105003.38627917465,0.47498306860412676
2021-06-16,-1,-0.8727216925042665,55317.781196486634,0.8172,-54372.01750075866,0.832,200000,90443.20935440008,-109556.79064559992,0.45221604677200045
2021-06-17,-1,-0.9280851819042986,55317.781196486634,0.8242,-54372.01750075866,0.8419,200000,91368.716796033,-108631.283203967,0.456843583980165
2021-06-18,-2,-1.4327029696586173,0.0,0.7619,0.0,0.7972,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-19,0,-0.82066948706923,0.0,0.7464,0.0,0.7582,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-20,-2,-1.7729910767125479,0.0,0.7205,0.0,0.7741,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-21,-2,-2.8102291009463696,0.0,0.5021,0.0,0.6067,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-22,-2,-1.9541551807704318,0.0,0.4694,0.0,0.5468,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-23,-2,-2.249522264357477,0.0,0.5098,0.0,0.6383,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-24,-2,-1.4085529722811851,0.0,0.5747,0.0,0.6731,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-25,-2,-1.3821657807170808,0.0,0.514,0.0,0.6111,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-26,0,-0.6456923676178048,0.0,0.5552,0.0,0.6162,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-27,0,-0.9246367194917972,0.0,0.5636,0.0,0.6484,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-28,0,-0.12797956432278,0.0,0.5991,0.0,0.6444,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-29,0,0.42175910621116924,0.0,0.6821,0.0,0.7063,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-06-30,2,2.703824935183739,0.0,0.8245,0.0,0.7063,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-07-01,2,1.860114929866337,0.0,0.735,0.0,0.6591,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-07-02,2,1.4151489301116549,0.0,0.7143,0.0,0.6556,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-07-03,2,1.4263714247533703,0.0,0.7438,0.0,0.6732,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-07-04,2,1.204771585147975,0.0,0.7595,0.0,0.696,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-07-05,2,2.074194382033415,0.0,0.8009,0.0,0.6526,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-07-06,2,1.6265285736831168,0.0,0.7976,0.0,0.6648,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-07-07,2,1.8469081731674313,0.0,0.8286,0.0,0.6522,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-07-08,1,1.0036243435046988,-67397.75892108519,0.7214,78231.28444999334,0.6215,200000,97241.48657134172,-102758.51342865828,0.48620743285670864
2021-07-09,1,0.9363917757792009,-67397.75892108519,0.7407,78231.28444999334,0.6369,200000,99747.02509904857,-100252.97490095143,0.4987351254952428
2021-07-10,1,1.0082320688785706,-67397.75892108519,0.7434,78231.28444999334,0.6246,200000,98966.75424940058,-101033.24575059942,0.4948337712470029
2021-07-11,1,0.9548475130918812,-67397.75892108519,0.7617,78231.28444999334,0.6364,200000,101123.26239416635,-98876.73760583365,0.5056163119708317
2021-07-12,1,0.936775347503546,-67397.75892108519,0.7601,78231.28444999334,0.6288,200000,100420.86821807266,-99579.13178192734,0.5021043410903633
2021-07-13,2,1.6438492066524137,0.0,0.8291,0.0,0.6192,200000,104680.15716137759,-95319.84283862241,0.5234007858068879
2021-07-14,0,0.8826438056238337,0.0,0.767,0.0,0.6197,200000,104680.15716137759,-95319.84283862241,0.5234007858068879
2021-07-15,0,0.6477980107934758,0.0,0.726,0.0,0.5979,200000,104680.15716137759,-95319.84283862241,0.5234007858068879
2021-07-16,1,1.071440434104967,-69508.73649493864,0.753,88817.37413997759,0.5893,200000,104680.15716137759,-95319.84283862241,0.5234007858068879
2021-07-17,1,0.4926814277569496,-69508.73649493864,0.7084,88817.37413997759,0.5821,200000,100940.58241989548,-99059.41758010452,0.5047029120994774
2021-07-18,1,0.2546909837520094,-69508.73649493864,0.7055,88817.37413997759,0.5866,200000,101138.68526769007,-98861.31473230993,0.5056934263384504
2021-07-19,0,-0.15020906364608008,0.0,0.6591,0.0,0.557,200000,101022.08798922412,-98977.91201077588,0.5051104399461206
2021-07-20,0,-0.8604057155887882,0.0,0.6001,0.0,0.5284,200000,101022.08798922412,-98977.91201077588,0.5051104399461206
2021-07-21,0,-0.8188780449482319,0.0,0.6524,0.0,0.5719,200000,101022.08798922412,-98977.91201077588,0.5051104399461206
2021-07-22,-1,-1.0263439411199777,75310.93483615933,0.6707,-85322.70945035822,0.592,200000,101022.08798922412,-98977.91201077588,0.5051104399461206
2021-07-23,-2,-1.3367182123697718,0.0,0.6797,0.0,0.6091,200000,101803.30790729982,-98196.69209270018,0.5090165395364992
2021-07-24,0,-0.8580980070958606,0.0,0.7003,0.0,0.6085,200000,101803.30790729982,-98196.69209270018,0.5090165395364992
2021-07-25,0,-0.5325225071967784,0.0,0.7075,0.0,0.6069,200000,101803.30790729982,-98196.69209270018,0.5090165395364992
2021-07-26,0,0.010478484700146994,0.0,0.7453,0.0,0.6234,200000,101803.30790729982,-98196.69209270018,0.5090165395364992
2021-07-27,0,-0.3287335645649744,0.0,0.7566,0.0,0.6451,200000,101803.30790729982,-98196.69209270018,0.5090165395364992
2021-07-28,-2,-2.385787143909076,0.0,0.7575,0.0,0.7327,200000,101803.30790729982,-98196.69209270018,0.5090165395364992
2021-07-29,-2,-1.684679354052603,0.0,0.7966,0.0,0.7488,200000,101803.30790729982,-98196.69209270018,0.5090165395364992
2021-07-30,-1,-1.1637129369139128,62014.685616045215,0.8208,-67679.36970303139,0.7521,200000,101803.30790729982,-98196.69209270018,0.5090165395364992
2021-07-31,-1,-0.9729862690220223,62014.685616045215,0.8193,-67679.36970303139,0.746,200000,101297.44172368727,-98702.55827631273,0.5064872086184363
2021-08-01,-1,-1.0999031753732655,62014.685616045215,0.7825,-67679.36970303139,0.7242,200000,97539.89103349071,-102460.10896650929,0.4876994551674536
2021-08-02,-2,-1.2478198948114185,0.0,0.7883,0.0,0.738,200000,102864.50607700855,-97135.49392299145,0.5143225303850427
2021-08-03,0,-0.9658349635468301,0.0,0.7709,0.0,0.7136,200000,102864.50607700855,-97135.49392299145,0.5143225303850427
2021-08-04,0,-0.7361512942327431,0.0,0.7965,0.0,0.731,200000,102864.50607700855,-97135.49392299145,0.5143225303850427
2021-08-05,0,-0.6329235604791535,0.0,0.8006,0.0,0.7327,200000,102864.50607700855,-97135.49392299145,0.5143225303850427
2021-08-06,0,-0.08241200045830416,0.0,0.8346,0.0,0.7474,200000,102864.50607700855,-97135.49392299145,0.5143225303850427
2021-08-07,-1,-1.193184819894607,59466.12676437077,0.8649,-63014.27718513143,0.8162,200000,102864.50607700855,-97135.49392299145,0.5143225303850427
2021-08-08,-1,-0.4130341054647372,59466.12676437077,0.85,-63014.27718513143,0.7788,200000,99621.72682149551,-100378.27317850449,0.4981086341074775
2021-08-09,-1,-0.7221425479317091,59466.12676437077,0.8785,-63014.27718513143,0.817,200000,103723.65682275209,-96276.34317724791,0.5186182841137604
2021-08-10,-2,-1.6152541748518199,0.0,0.8747,0.0,0.8511,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-11,-2,-2.9677894441159083,0.0,0.9151,0.0,1.0105,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-12,-2,-2.4045511400255464,0.0,0.8683,0.0,0.966,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-13,-2,-2.3940029588972376,0.0,0.9299,0.0,1.0901,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-14,-2,-2.7900067172949217,0.0,0.9328,0.0,1.2791,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-15,-2,-2.3001856793402156,0.0,0.9354,0.0,1.2839,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-16,-2,-1.7203235387558315,0.0,0.9144,0.0,1.1855,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-17,-2,-1.4225893962617533,0.0,0.8641,0.0,1.0978,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-18,-2,-1.5394974382011017,0.0,0.8471,0.0,1.1431,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-19,-2,-1.535699249844972,0.0,0.8775,0.0,1.2347,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-20,-2,-1.3107779559968789,0.0,0.9117,0.0,1.2629,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-21,0,-0.9970297072945186,0.0,0.9182,0.0,1.2158,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-22,0,-0.9526814017208305,0.0,0.9149,0.0,1.226,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-23,0,-0.6829230486685476,0.0,0.9678,0.0,1.2457,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-24,2,1.6914114689230633,0.0,1.3197,0.0,1.1353,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-25,0,0.7383010986181506,0.0,1.1726,0.0,1.1735,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-26,0,0.9558435033427711,0.0,1.0959,0.0,1.0712,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-27,0,0.6301245254068873,0.0,1.1515,0.0,1.1918,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-28,1,1.0857985565481179,-44478.90008875214,1.1745,45589.02884565791,1.1459,200000,104480.93630847879,-95519.06369152121,0.522404681542394
2021-08-29,1,0.9736466034529825,-44478.90008875214,1.1415,45589.02884565791,1.1408,200000,102780.6285584371,-97219.3714415629,0.5139031427921855
2021-08-30,1,0.944246290876001,-44478.90008875214,1.0925,45589.02884565791,1.1002,200000,98750.24788295454,-101249.75211704546,0.4937512394147727
2021-08-31,1,0.6218832165620309,-44478.90008875214,1.129,45589.02884565791,1.1856,200000,104267.03079961319,-95732.96920038681,0.521335153998066
2021-09-01,1,0.48993043862493524,-44478.90008875214,1.1576,45589.02884565791,1.2362,200000,107845.93220174179,-92154.06779825821,0.539229661008709
2021-09-02,1,0.39522918187960854,-44478.90008875214,1.1622,45589.02884565791,1.2533,200000,108830.10753541079,-91169.89246458921,0.5441505376770539
2021-09-03,1,0.394141371509949,-44478.90008875214,1.2082,45589.02884565791,1.2907,200000,112581.166618321,-87418.833381679,0.562905833091605
2021-09-04,1,1.1748791547925805,-44478.90008875214,1.3275,45589.02884565791,1.2548,200000,116250.85326335,-83749.14673665,0.5812542663167499
2021-09-05,1,0.9956918922042407,-44478.90008875214,1.3703,45589.02884565791,1.3076,200000,120561.65091019934,-79438.34908980066,0.6028082545509967
2021-09-06,1,0.3312234802615265,-44478.90008875214,1.3423,45589.02884565791,1.3894,200000,123045.42426728908,-76954.57573271092,0.6152271213364454
2021-09-07,1,0.4587553777484927,-44478.90008875214,1.1209,45589.02884565791,1.1292,200000,101335.53048199919,-98664.46951800081,0.506677652409996
2021-09-08,1,0.6817352214742748,-44478.90008875214,1.1326,45589.02884565791,1.0998,200000,100515.61616497525,-99484.38383502475,0.5025780808248762
2021-09-09,1,1.101388173442318,-44478.90008875214,1.1803,45589.02884565791,1.0868,200000,102044.60232421516,-97955.39767578484,0.5102230116210758
2021-09-10,1,0.7070007362464127,-44478.90008875214,1.1089,45589.02884565791,1.0552,200000,97428.19554635546,-102571.80445364454,0.48714097773177734
2021-09-11,1,0.638092082386261,-44478.90008875214,1.1309,45589.02884565791,1.0787,200000,99478.07352618099,-100521.92647381901,0.49739036763090494
2021-09-12,0,0.12677830380960106,0.0,1.1385,0.0,1.1181,200000,104147.07090719299,-95852.92909280701,0.520735354535965
2021-09-13,0,0.3428812608837179,0.0,1.0848,0.0,1.0643,200000,104147.07090719299,-95852.92909280701,0.520735354535965
2021-09-14,0,0.44688857075774424,0.0,1.1241,0.0,1.0963,200000,104147.07090719299,-95852.92909280701,0.520735354535965
2021-09-15,0,0.7283705514864153,0.0,1.1647,0.0,1.1207,200000,104147.07090719299,-95852.92909280701,0.520735354535965
