date,statusList,zscore,ENJUSDT_position,ENJUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-02-25,0,-0.929217644636165,0.0,0.54049,0.0,234.9146,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-02-26,0,-0.6116603234295339,0.0,0.57809,0.0,221.717,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-02-27,0,-0.6098868927205953,0.0,0.5688,0.0,225.3853,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-02-28,0,-0.33626115147083224,0.0,0.57548,0.0,210.2138,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-01,0,-0.2883477525009834,0.0,0.69667,0.0,254.9637,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-02,0,0.26542849921710926,0.0,0.7865,0.0,239.6841,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-03,2,1.8687296908497837,0.0,1.1753,0.0,240.5701,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-04,2,2.309032338061432,0.0,1.29987,0.0,229.6369,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-05,2,1.8426474761361662,0.0,1.19787,0.0,225.4714,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-06,2,1.5347804279720199,0.0,1.1539,0.0,226.3814,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-07,2,1.8885869482880704,0.0,1.41057,0.0,240.11,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-08,2,2.3210810425233928,0.0,1.73127,0.0,240.5509,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-09,2,1.324738250659545,0.0,1.70428,0.0,293.2052,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-10,2,1.244158782789199,0.0,1.64608,0.0,278.4499,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-11,2,1.249963680605158,0.0,1.78966,0.0,290.0301,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-12,2,1.8664122046907392,0.0,2.06814,0.0,263.2201,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-13,2,1.447784070239448,0.0,2.03774,0.0,276.2822,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-14,2,1.8815735787520644,0.0,2.33,0.0,263.238,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-15,2,2.206921466443081,0.0,2.67509,0.0,254.5144,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-16,2,1.7123407856629629,0.0,2.54945,0.0,258.5352,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-17,2,1.280120509447664,0.0,2.4596,0.0,269.7896,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-18,2,1.520475191288237,0.0,2.65051,0.0,261.4816,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-19,1,1.1421565850527602,-37939.69021671412,2.48453,358.50038425516857,262.935,200000,188524.5970682655,-11475.402931734512,0.9426229853413275
2021-03-20,1,0.5998486558859917,-37939.69021671412,2.19916,358.50038425516857,264.3023,200000,178187.92524651386,-21812.074753486144,0.8909396262325693
2021-03-21,1,0.9184064687383239,-37939.69021671412,2.43244,358.50038425516857,264.6513,200000,187163.612814374,-12836.387185625994,0.9358180640718701
2021-03-22,1,0.4937133182582766,-37939.69021671412,2.1572,358.50038425516857,254.7976,200000,173188.53724279045,-26811.46275720955,0.8659426862139523
2021-03-23,0,0.18108081566558523,0.0,2.05019,0.0,255.4646,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-03-24,0,0.46534646228356347,0.0,2.14789,0.0,248.5236,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-03-25,0,0.5726870542057163,0.0,2.09391,0.0,233.9466,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-03-26,0,0.6269265445564954,0.0,2.33499,0.0,255.2105,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-03-27,0,0.12995016654462155,0.0,2.30202,0.0,269.2234,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-03-28,0,0.6588294386125719,0.0,2.51112,0.0,268.4263,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-03-29,0,0.3490706219080904,0.0,2.4925,0.0,275.2991,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-03-30,0,-0.7579585563278198,0.0,2.49174,0.0,311.2962,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-03-31,0,-0.5491781638474454,0.0,2.55048,0.0,302.3724,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-01,-2,-1.7245352945008665,0.0,2.4893,0.0,334.7991,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-02,-2,-1.5990762580211482,0.0,2.56307,0.0,338.2932,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-03,-2,-1.795667338571809,0.0,2.31414,0.0,321.9497,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-04,-2,-1.9309298803530848,0.0,2.40641,0.0,348.8617,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-05,-2,-1.8829062274894242,0.0,2.46647,0.0,368.0263,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-06,-2,-2.3244755094827516,0.0,2.31994,0.0,403.3648,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-07,0,-0.600263196122753,0.0,2.83,0.0,375.5538,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-08,0,-0.3212945719279073,0.0,3.24217,0.0,418.7048,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-09,0,-0.4863381223777572,0.0,3.42571,0.0,453.9937,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-10,-1,-1.1207145055195198,27135.94580546771,3.21942,-185.36488448387453,471.2975,200000,174724.0132900777,-25275.98670992229,0.8736200664503886
2021-04-11,-2,-1.7786249209606673,0.0,3.11876,0.0,525.9275,200000,187582.00123421015,-12417.998765789845,0.9379100061710508
2021-04-12,-2,-2.163154439127229,0.0,2.99944,0.0,596.7104,200000,187582.00123421015,-12417.998765789845,0.9379100061710508
2021-04-13,-2,-1.5048135043416333,0.0,3.07597,0.0,551.6442,200000,187582.00123421015,-12417.998765789845,0.9379100061710508
2021-04-14,-2,-1.543925699859259,0.0,2.90658,0.0,550.0182,200000,187582.00123421015,-12417.998765789845,0.9379100061710508
2021-04-15,-1,-1.0129213009616167,29601.727233079186,3.16843,-173.08368128786816,541.8824,200000,187582.00123421015,-12417.998765789845,0.9379100061710508
2021-04-16,-1,-0.8656078667200137,29601.727233079186,3.00779,-173.08368128786816,508.2743,200000,177009.76610239752,-22990.233897602477,0.8850488305119876
2021-04-17,-1,-0.9345178001506661,29601.727233079186,2.96076,-173.08368128786816,514.6861,200000,176727.37481830738,-23272.625181692623,0.8836368740915369
2021-04-18,-1,-1.0163677842421575,29601.727233079186,2.69255,-173.08368128786816,481.4367,200000,163032.96700451034,-36967.03299548966,0.8151648350225518
2021-04-19,-2,-1.635277462532825,0.0,2.39609,0.0,504.0322,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-20,-2,-1.8137620097295246,0.0,2.56832,0.0,586.3635,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-21,-2,-1.4695872616688317,0.0,2.47423,0.0,543.6327,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-22,-2,-1.4698445952250412,0.0,2.21121,0.0,505.2411,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-23,-2,-1.4153740038442333,0.0,2.24075,0.0,526.5357,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-24,-2,-1.4159710464758293,0.0,2.01978,0.0,496.992,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-25,-2,-1.300609648723526,0.0,2.0313,0.0,505.0,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-26,0,-0.6304395324925262,0.0,2.5401,0.0,535.33,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-27,0,-0.7037174268743868,0.0,2.6009,0.0,568.78,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-28,0,-0.35919797848181534,0.0,2.7347,0.0,562.78,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-29,0,-0.8280221350920881,0.0,2.6408,0.0,599.7,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-04-30,0,-0.7355854411937918,0.0,2.7652,0.0,622.65,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-05-01,0,-0.743374688958445,0.0,2.719,0.0,620.0,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-05-02,0,-0.9227818150046191,0.0,2.6259,0.0,621.78,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-05-03,-2,-1.3385941236116652,0.0,2.6177,0.0,676.15,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-05-04,-2,-1.2854151677620071,0.0,2.322,0.0,609.3,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-05-05,0,-0.9662186058679954,0.0,2.586,0.0,651.1,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-05-06,-1,-1.0504729662699954,41193.9040108139,2.4748,-160.8017060930965,633.99,200000,203893.3472919245,3893.347291924496,1.0194667364596224
2021-05-07,-1,-0.874723323517176,41193.9040108139,2.4889,-160.8017060930965,624.3,200000,202916.01280643488,2916.012806434883,1.0145800640321745
2021-05-08,-2,-1.3788005473010982,0.0,2.4664,0.0,646.1,200000,206186.68474640275,6186.684746402752,1.0309334237320138
2021-05-09,-2,-1.6130563624782863,0.0,2.4349,0.0,661.74,200000,206186.68474640275,6186.684746402752,1.0309334237320138
2021-05-10,-2,-1.8708298204548073,0.0,2.198,0.0,631.1,200000,206186.68474640275,6186.684746402752,1.0309334237320138
2021-05-11,-2,-1.6759982828766888,0.0,2.3288,0.0,671.91,200000,206186.68474640275,6186.684746402752,1.0309334237320138
2021-05-12,-2,-1.6003679564767626,0.0,2.0252,0.0,594.65,200000,206186.68474640275,6186.684746402752,1.0309334237320138
2021-05-13,-1,-1.0279667612393593,50152.43353434587,2.0556,-180.517146512347,571.1,200000,206186.68474640275,6186.684746402752,1.0309334237320138
2021-05-14,-1,-1.1052709147660067,50152.43353434587,2.1229,-180.517146512347,602.61,200000,215250.03880986827,15250.038809868274,1.0762501940493414
2021-05-15,-1,-1.1305222735292755,50152.43353434587,1.9524,-180.517146512347,563.41,200000,199622.7767489783,-377.2232510217,0.9981138837448915
2021-05-16,-1,-0.988084910030103,50152.43353434587,1.9709,-180.517146512347,564.32,200000,200714.86737268994,714.8673726899433,1.0035743368634498
2021-05-17,-1,-0.8587561517553884,50152.43353434587,1.7986,-180.517146512347,512.07,200000,182641.58216945204,-17358.417830547958,0.9132079108472602
2021-05-18,-1,-0.2561964861890156,50152.43353434587,1.8901,-180.517146512347,507.88,200000,186474.16299395793,-13525.837006042071,0.9323708149697897
2021-05-19,-1,-0.6399573629854736,50152.43353434587,1.1943,-180.517146512347,334.8,200000,120334.19202240306,-79665.80797759694,0.6016709601120154
2021-05-20,0,0.2248948434836719,0.0,1.4842,0.0,391.17,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-21,0,0.9273432395468384,0.0,1.2778,0.0,326.01,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-22,2,1.2775565533390352,0.0,1.1846,0.0,299.76,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-23,0,-0.3374068392546625,0.0,0.9434,0.0,260.72,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-24,0,-0.09094455260501341,0.0,1.2648,0.0,345.64,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-25,0,-0.28766483458815173,0.0,1.2377,0.0,343.18,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-26,2,3.7532428161896854,0.0,1.9309,0.0,379.16,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-27,2,2.1874607699601722,0.0,1.7274,0.0,369.67,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-28,2,1.2805237856567742,0.0,1.4282,0.0,328.82,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-29,2,1.3308041184535733,0.0,1.3524,0.0,305.04,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-30,2,1.644674467663335,0.0,1.5276,0.0,325.57,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-05-31,2,1.3069278452372435,0.0,1.6258,0.0,353.33,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-01,0,0.6987707517919675,0.0,1.5695,0.0,362.39,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-02,0,-0.12785243774798402,0.0,1.5794,0.0,401.54,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-03,0,-0.3354960121950456,0.0,1.65,0.0,428.48,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-04,0,-0.41110878651359234,0.0,1.5,0.0,390.7,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-05,0,-0.691494061414666,0.0,1.4541,0.0,390.08,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-06,0,-0.6744040148775746,0.0,1.4787,0.0,393.73,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-07,0,-0.7195253243328875,0.0,1.3376,0.0,357.96,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-08,0,-0.6707756049369155,0.0,1.3308,0.0,352.5,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-09,0,-0.9294960563258051,0.0,1.3708,0.0,375.54,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-10,0,-0.8371092453410913,0.0,1.2924,0.0,351.94,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-11,0,-0.6063801170294656,0.0,1.3013,0.0,345.75,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-12,0,-0.966388922936937,0.0,1.237,0.0,343.7,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-13,-1,-1.0126647275425669,77498.21350182345,1.3056,-276.6037931874814,365.8,200000,202363.3350959614,2363.3350959614036,1.011816675479807
2021-06-14,-1,-0.4241156093902382,77498.21350182345,1.4269,-276.6037931874814,370.19,200000,212978.15904582565,12978.159045825654,1.0648907952291282
2021-06-15,-1,-0.4173214811407723,77498.21350182345,1.4015,-276.6037931874814,366.48,200000,209983.50435015376,9983.504350153758,1.0499175217507688
2021-06-16,0,0.23061414765080893,0.0,1.3984,0.0,347.22,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-17,0,0.12270180737110026,0.0,1.401,0.0,352.85,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-18,0,-0.3292773840841458,0.0,1.2805,0.0,337.16,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-19,0,-0.5842108709766737,0.0,1.238,0.0,334.01,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-20,0,-0.6996356405096258,0.0,1.2491,0.0,339.08,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-21,-2,-2.169861882361002,0.0,0.9377,0.0,270.76,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-22,-2,-1.6611330897522967,0.0,0.9181,0.0,262.1,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-23,-2,-1.308618933796493,0.0,1.046,0.0,296.25,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-24,-2,-1.4611739233810126,0.0,1.0742,0.0,308.62,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-25,-2,-1.9294081361417925,0.0,0.9419,0.0,280.81,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-26,-2,-1.4340037019436922,0.0,0.953,0.0,279.65,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-27,-1,-1.0752206630383077,94599.8618108168,1.0044,-326.66174305629454,290.87,200000,190032.2024055688,-9967.797594431206,0.950161012027844
2021-06-28,-1,-0.5031516573870838,94599.8618108168,1.0293,-326.66174305629454,290.0,200000,192103.54324819916,-7896.456751800841,0.9605177162409958
2021-06-29,0,-0.05903055729380454,0.0,1.0922,0.0,300.79,200000,184966.8190296975,-15033.180970302492,0.9248340951484876
2021-06-30,0,0.940943495696561,0.0,1.1631,0.0,303.71,200000,184966.8190296975,-15033.180970302492,0.9248340951484876
2021-07-01,2,1.5128877067442048,0.0,1.14,0.0,287.43,200000,184966.8190296975,-15033.180970302492,0.9248340951484876
2021-07-02,1,1.1211469761184145,-82361.21606095713,1.1229,322.05108303391285,287.17,200000,184966.8190296975,-15033.180970302492,0.9248340951484876
2021-07-03,1,0.7913747108000387,-82361.21606095713,1.15,322.05108303391285,298.13,200000,190728.48785500112,-9271.51214499888,0.9536424392750056
2021-07-04,1,0.5687215411119915,-82361.21606095713,1.1711,322.05108303391285,307.62,200000,195522.57429187917,-4477.425708120834,0.9776128714593958
2021-07-05,0,-0.09993142239641577,0.0,1.105,0.0,302.02,200000,178710.0946791528,-21289.905320847203,0.893550473395764
2021-07-06,0,0.06456378563863058,0.0,1.1754,0.0,319.92,200000,178710.0946791528,-21289.905320847203,0.893550473395764
2021-07-07,2,2.6902343902403087,0.0,1.4049,0.0,327.51,200000,178710.0946791528,-21289.905320847203,0.893550473395764
2021-07-08,0,0.9543013906687898,0.0,1.2108,0.0,310.14,200000,178710.0946791528,-21289.905320847203,0.893550473395764
2021-07-09,2,1.4855067383398113,0.0,1.29,0.0,317.09,200000,178710.0946791528,-21289.905320847203,0.893550473395764
2021-07-10,2,1.3493898749874078,0.0,1.2873,0.0,316.12,200000,178710.0946791528,-21289.905320847203,0.893550473395764
2021-07-11,2,1.852410629537536,0.0,1.3799,0.0,322.16,200000,178710.0946791528,-21289.905320847203,0.893550473395764
2021-07-12,1,1.1800055059446897,-68429.35161554326,1.3058,282.6617972275604,316.12,200000,178710.09467915277,-21289.905320847232,0.8935504733957639
2021-07-13,1,0.4696288518041553,-68429.35161554326,1.219,282.6617972275604,308.94,200000,170740.91525482974,-29259.084745170258,0.8537045762741488
2021-07-14,2,1.4454597006082903,0.0,1.3206,0.0,309.4,200000,181622.33636043203,-18377.663639567967,0.9081116818021602
2021-07-15,0,0.2781439904338314,0.0,1.2506,0.0,316.11,200000,181622.33636043203,-18377.663639567967,0.9081116818021602
2021-07-16,0,-0.0528050191953394,0.0,1.1797,0.0,302.88,200000,181622.33636043203,-18377.663639567967,0.9081116818021602
2021-07-17,0,0.14332600591678424,0.0,1.1911,0.0,300.52,200000,181622.33636043203,-18377.663639567967,0.9081116818021602
2021-07-18,0,-0.1563096666614037,0.0,1.1847,0.0,302.1,200000,181622.33636043203,-18377.663639567967,0.9081116818021602
2021-07-19,0,-0.7260877707693061,0.0,1.0748,0.0,280.54,200000,181622.33636043203,-18377.663639567967,0.9081116818021602
2021-07-20,-1,-1.0643162489608875,91239.99616217826,0.9953,-343.4093487377705,264.44,200000,181622.33636043203,-18377.663639567967,0.9081116818021602
2021-07-21,-1,-1.0879729967245004,91239.99616217826,1.0972,-343.4093487377705,293.26,200000,200816.74939998053,816.7493999805301,1.0040837469999027
2021-07-22,-1,-0.5940254557321881,91239.99616217826,1.1235,-343.4093487377705,293.36,200000,203250.70223391964,3250.702233919641,1.0162535111695983
2021-07-23,0,1.0049950687088722,0.0,1.2432,0.0,299.27,200000,170964.88892836458,-29035.111071635416,0.854824444641823
2021-07-24,2,1.5687039064234016,0.0,1.2988,0.0,301.56,200000,170964.88892836458,-29035.111071635416,0.854824444641823
2021-07-25,2,2.1769375162208484,0.0,1.3652,0.0,302.56,200000,170964.88892836458,-29035.111071635416,0.854824444641823
2021-07-26,0,0.8380354314035181,0.0,1.2862,0.0,304.0,200000,170964.88892836458,-29035.111071635416,0.854824444641823
2021-07-27,1,1.161471723678123,-63404.86905813847,1.3482,272.6886706143368,313.48,200000,170964.8889283646,-29035.111071635387,0.8548244446418231
2021-07-28,1,0.8110977235964729,-63404.86905813847,1.3318,272.6886706143368,313.8,200000,170012.3094504077,-29987.690549592313,0.8500615472520384
2021-07-29,2,1.4107697719626806,0.0,1.3972,0.0,317.03,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-07-30,2,1.4955288287818682,0.0,1.4417,0.0,322.58,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-07-31,0,0.9255907059498362,0.0,1.4413,0.0,332.38,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-01,0,0.06045631326159733,0.0,1.3719,0.0,332.59,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-02,0,0.3049776999697773,0.0,1.3871,0.0,330.55,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-03,0,0.29512179252456894,0.0,1.355,0.0,323.43,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-04,0,0.28966271803051624,0.0,1.4059,0.0,334.77,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-05,0,0.09422392440113438,0.0,1.4078,0.0,337.91,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-06,0,0.2665205010310547,0.0,1.4441,0.0,342.39,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-07,0,0.13531847163180102,0.0,1.4963,0.0,356.18,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-08,0,-0.28200753484831714,0.0,1.4109,0.0,341.79,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-09,0,0.5974874590306173,0.0,1.5316,0.0,354.32,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-10,0,0.7879549478457348,0.0,1.6217,0.0,371.92,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-11,-1,-1.0665674829675107,53473.27404285571,1.6186,-221.38285595909107,390.96,200000,173103.6827315325,-26896.31726846751,0.8655184136576625
2021-08-12,-2,-1.659716741664365,0.0,1.5647,0.0,385.66,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-13,-2,-1.3050706912804737,0.0,1.6764,0.0,410.76,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-14,0,-0.9403996561350292,0.0,1.684,0.0,408.67,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-15,-2,-1.5909097242360493,0.0,1.6664,0.0,414.05,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-16,-2,-2.1688249004307543,0.0,1.6204,0.0,415.72,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-17,-2,-2.202002935692266,0.0,1.5359,0.0,401.8,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-18,-2,-1.8475802360406013,0.0,1.5205,0.0,396.15,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-19,-2,-2.4289796684253786,0.0,1.5822,0.0,431.27,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-20,-2,-2.0411807196920773,0.0,1.6712,0.0,454.93,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-21,0,0.12614046525948427,0.0,1.8374,0.0,448.74,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-22,0,0.21922981290524285,0.0,1.8431,0.0,448.68,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-23,2,1.4463778380684227,0.0,2.1796,0.0,499.06,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-24,0,-0.2749457424952419,0.0,1.8911,0.0,471.62,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-25,0,0.27698163559632566,0.0,2.0721,0.0,503.19,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-26,0,-0.8752465165075423,0.0,1.85,0.0,478.1,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-27,0,0.04588969447610244,0.0,2.001,0.0,494.5,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-28,0,0.9169659805462711,0.0,2.055,0.0,486.2,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-29,2,2.22889623457186,0.0,2.183,0.0,479.7,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-30,2,1.9644310254411423,0.0,2.085,0.0,460.3,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-08-31,1,1.1348490140033372,-43291.868020272224,2.019,188.41621369461012,463.9,200000,174812.56306585926,-25187.436934140744,0.8740628153292963
2021-09-01,1,0.6646952237720389,-43291.868020272224,2.079,188.41621369461012,489.4,200000,182214.68859628815,-17785.31140371185,0.9110734429814408
2021-09-02,1,0.5571247451249856,-43291.868020272224,2.046,188.41621369461012,483.7,200000,179712.08453355986,-20287.915466440143,0.8985604226677992
2021-09-03,1,0.5668601990692603,-43291.868020272224,2.071,188.41621369461012,488.5,200000,181698.77905980084,-18301.220940199157,0.9084938952990043
2021-09-04,1,0.42537482471647153,-43291.868020272224,2.097,188.41621369461012,497.7,200000,184557.7967943183,-15442.203205681697,0.9227889839715915
2021-09-05,1,0.8368020743848136,-43291.868020272224,2.191,188.41621369461012,504.8,200000,189964.98750545562,-10035.012494544382,0.949824937527278
2021-09-06,1,0.9439593235597173,-43291.868020272224,2.179,188.41621369461012,496.1,200000,187806.26403006926,-12193.735969930742,0.9390313201503463
2021-09-07,0,0.09444027697672797,0.0,1.757,0.0,418.7,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-08,0,-0.14483962383224663,0.0,1.73,0.0,415.0,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-09,0,0.1273950704583688,0.0,1.79,0.0,421.3,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-10,0,-0.7633547244286433,0.0,1.646,0.0,401.4,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-11,0,-0.5139111372154451,0.0,1.679,0.0,405.1,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-12,0,-0.6369672204746709,0.0,1.712,0.0,416.3,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-13,0,-0.867630265741226,0.0,1.629,0.0,399.1,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-14,0,-0.984284353873909,0.0,1.681,0.0,414.3,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-15,0,-0.9172271194367987,0.0,1.767,0.0,431.3,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-16,-2,-1.7453024428988104,0.0,1.681,0.0,424.3,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-17,-2,-1.2418194855824414,0.0,1.634,0.0,406.6,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-18,-2,-1.258416685918696,0.0,1.646,0.0,410.7,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-19,-2,-2.2438293685939654,0.0,1.57,0.0,408.6,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-20,-2,-2.651482379688841,0.0,1.339,0.0,364.1,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-21,-2,-2.55908718169306,0.0,1.226,0.0,344.4,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
2021-09-22,-2,-1.5286371560701486,0.0,1.413,0.0,379.0,200000,171986.50650354428,-28013.493496455718,0.8599325325177214
