date,statusList,zscore,ZRXUSDT_position,ZRXUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2021-02-24,-1,-0.5657673810545806,64961.65348330215,1.5267,-72113.65449778232,1.1956,200000,185396.04169050592,-14603.958309494075,0.9269802084525296
2021-02-25,-1,-0.5246308127503676,64961.65348330215,1.3959,-72113.65449778232,1.0979,200000,169853.55337045668,-30146.446629543323,0.8492677668522834
2021-02-26,-1,-0.6886947705489452,64961.65348330215,1.3192,-72113.65449778232,1.1196,200000,166435.8608508893,-33564.139149110706,0.8321793042544465
2021-02-27,-1,-0.7491858415331414,64961.65348330215,1.3328,-72113.65449778232,1.1489,200000,169432.2694150472,-30567.730584952806,0.8471613470752359
2021-02-28,-1,-1.0282485143452516,64961.65348330215,1.2115,-72113.65449778232,1.1247,200000,159807.27040867633,-40192.729591323674,0.7990363520433816
2021-03-01,-1,-0.9012091512948076,64961.65348330215,1.3565,-72113.65449778232,1.2144,200000,175695.3049722062,-24304.695027793787,0.8784765248610311
2021-03-02,-1,-0.6701696979826886,64961.65348330215,1.3617,-72113.65449778232,1.1847,200000,173891.33003173524,-26108.66996826476,0.8694566501586762
2021-03-03,-1,-0.22922653630170595,64961.65348330215,1.4635,-72113.65449778232,1.2171,200000,182840.90876206357,-17159.09123793643,0.9142045438103179
2021-03-04,-1,-1.0484933671014243,64961.65348330215,1.3724,-72113.65449778232,1.2712,200000,180824.25083806476,-19175.749161935237,0.9041212541903239
2021-03-05,-2,-1.477786634666044,0.0,1.3389,0.0,1.3285,200000,207686.4457945951,7686.445794595114,1.0384322289729755
2021-03-06,0,-0.9732792707519979,0.0,1.3703,0.0,1.2805,200000,207686.4457945951,7686.445794595114,1.0384322289729755
2021-03-07,0,-0.7635597311038288,0.0,1.4204,0.0,1.3112,200000,207686.4457945951,7686.445794595114,1.0384322289729755
2021-03-08,0,-0.6160815977776644,0.0,1.4198,0.0,1.3015,200000,207686.4457945951,7686.445794595114,1.0384322289729755
2021-03-09,-1,-1.0506029197267448,70368.78965731352,1.4757,-72903.13317698508,1.4244,200000,207686.4457945951,7686.445794595114,1.0384322289729755
2021-03-10,-1,-0.7523632323192045,70368.78965731352,1.3933,-72903.13317698508,1.307,200000,193329.22969185445,-6670.770308145555,0.9666461484592722
2021-03-11,-2,-1.4173203455130556,0.0,1.3743,0.0,1.39,200000,212313.97328455842,12313.973284558422,1.0615698664227922
2021-03-12,-1,-1.100601024715968,79245.28713218812,1.3396,-80361.07997144527,1.321,200000,212313.9732845584,12313.973284558393,1.061569866422792
2021-03-13,-1,-1.0209419489959237,79245.28713218812,1.393,-80361.07997144527,1.378,200000,221126.25317578964,21126.253175789636,1.1056312658789482
2021-03-14,-1,-0.9302447149607386,79245.28713218812,1.3247,-80361.07997144527,1.311,200000,210329.60770657437,10329.607706574374,1.051648038532872
2021-03-15,-1,-0.6888657651493824,79245.28713218812,1.3282,-80361.07997144527,1.2802,200000,208131.84494841652,8131.844948416518,1.0406592247420825
2021-03-16,0,-0.14473129646875244,0.0,1.43,0.0,1.3295,200000,205833.26850756587,5833.2685075658665,1.0291663425378292
2021-03-17,0,-0.10741592429650126,0.0,1.4469,0.0,1.3525,200000,205833.26850756587,5833.2685075658665,1.0291663425378292
2021-03-18,2,1.2183518567548848,0.0,1.5162,0.0,1.3245,200000,205833.26850756587,5833.2685075658665,1.0291663425378292
2021-03-19,2,1.60279261198202,0.0,1.5586,0.0,1.334,200000,205833.26850756587,5833.2685075658665,1.0291663425378292
2021-03-20,0,-0.18253733313069692,0.0,1.5,0.0,1.4102,200000,205833.26850756587,5833.2685075658665,1.0291663425378292
2021-03-21,0,-0.6234814683518152,0.0,1.458,0.0,1.4101,200000,205833.26850756587,5833.2685075658665,1.0291663425378292
2021-03-22,-2,-1.6909865840706095,0.0,1.417,0.0,1.4771,200000,205833.26850756587,5833.2685075658665,1.0291663425378292
2021-03-23,-2,-2.365187215541719,0.0,1.498,0.0,1.6571,200000,205833.26850756587,5833.2685075658665,1.0291663425378292
2021-03-24,-1,-1.0650951197322236,75099.70392132438,1.3704,-73234.63620136834,1.4053,200000,205833.2685075659,5833.268507565896,1.0291663425378295
2021-03-25,-1,-0.9338575647024668,75099.70392132438,1.3095,-73234.63620136834,1.335,200000,196111.30161380104,-3888.6983861989575,0.9805565080690052
2021-03-26,-1,-1.1618851071387797,75099.70392132438,1.3873,-73234.63620136834,1.447,200000,210156.3378334333,10156.337833433296,1.0507816891671664
2021-03-27,-1,-0.27532443756268765,75099.70392132438,1.4158,-73234.63620136834,1.3982,200000,208722.82914856428,8722.829148564284,1.0436141457428214
2021-03-28,0,0.2867922899076601,0.0,1.4542,0.0,1.3908,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-03-29,0,0.4315559607573418,0.0,1.5948,0.0,1.5107,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-03-30,2,2.358658365913119,0.0,1.8486,0.0,1.5266,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-03-31,2,2.0873615162372383,0.0,1.8818,0.0,1.5381,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-01,2,1.9635960052110164,0.0,1.964,0.0,1.5777,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-02,2,1.3824712922546505,0.0,1.9601,0.0,1.625,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-03,0,0.8899396080549751,0.0,1.7262,0.0,1.4801,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-04,0,0.9467578251220062,0.0,1.835,0.0,1.5535,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-05,0,-0.316779405971994,0.0,1.8058,0.0,1.7195,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-06,0,-0.1413266101191062,0.0,1.9261,0.0,1.8032,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-07,0,-0.44109354944784757,0.0,1.712,0.0,1.6591,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-08,0,-0.8038908330733306,0.0,1.8545,0.0,1.8809,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-09,0,0.7881056714267104,0.0,2.1552,0.0,1.8672,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-10,0,-0.26564546111425447,0.0,2.1747,0.0,2.08,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-11,0,-0.6039854708117786,0.0,2.1306,0.0,2.0996,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-12,0,-0.1896518728848654,0.0,2.1328,0.0,2.0001,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-13,0,-0.3533952814819228,0.0,2.2968,0.0,2.1742,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-14,0,-0.819348307913237,0.0,2.1585,0.0,2.1199,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-15,-1,-1.0061565641806012,45153.792677686564,2.1978,-45495.349354522325,2.1813,200000,198478.01109403907,-1521.9889059609268,0.9923900554701953
2021-04-16,-2,-2.5151947674948323,0.0,2.0744,0.0,2.509,200000,218958.81509394257,18958.81509394257,1.0947940754697127
2021-04-17,-2,-1.786800365269132,0.0,2.0355,0.0,2.3274,200000,218958.81509394257,18958.81509394257,1.0947940754697127
2021-04-18,-2,-2.353688656031531,0.0,1.762,0.0,2.3721,200000,218958.81509394257,18958.81509394257,1.0947940754697127
2021-04-19,-2,-1.9051658295441238,0.0,1.5827,0.0,2.0812,200000,218958.81509394257,18958.81509394257,1.0947940754697127
2021-04-20,-2,-1.6006523757495552,0.0,1.7029,0.0,2.1956,200000,218958.81509394257,18958.81509394257,1.0947940754697127
2021-04-21,-2,-1.3576389607417834,0.0,1.636,0.0,2.0638,200000,218958.81509394257,18958.81509394257,1.0947940754697127
2021-04-22,-1,-1.0877248675631024,73431.7576946618,1.4909,-60024.89585337534,1.8239,200000,218958.81509394257,18958.81509394257,1.0947940754697127
2021-04-23,-1,-1.1785682163851037,73431.7576946618,1.4752,-60024.89585337534,1.8719,200000,220687.13149909838,20687.13149909838,1.103435657495492
2021-04-24,-1,-1.0222501568149718,73431.7576946618,1.328,-60024.89585337534,1.6647,200000,197440.81834562484,-2559.181654375163,0.9872040917281242
2021-04-25,-1,-0.7881003940346051,73431.7576946618,1.3408,-60024.89585337534,1.6397,200000,196880.12244778208,-3119.8775522179203,0.9844006122389104
2021-04-26,-1,-1.0718212903507078,73431.7576946618,1.5226,-60024.89585337534,1.9897,200000,231238.72954535298,31238.72954535298,1.156193647726765
2021-04-27,-1,-0.5340306692124585,73431.7576946618,1.8259,-60024.89585337534,2.2069,200000,266547.98903349706,66547.98903349706,1.3327399451674853
2021-04-28,-1,-0.8103324887552315,73431.7576946618,1.7083,-60024.89585337534,2.1884,200000,256801.95375531737,56801.95375531737,1.2840097687765868
2021-04-29,-1,-0.6323299278366741,73431.7576946618,1.6732,-60024.89585337534,2.1037,200000,249140.39038145385,49140.39038145385,1.2457019519072692
2021-04-30,0,-0.1867388883694349,0.0,1.8027,0.0,2.1512,200000,215708.94145755674,15708.941457556735,1.0785447072877836
2021-05-01,0,0.6570229008290829,0.0,1.9426,0.0,2.109,200000,215708.94145755674,15708.941457556735,1.0785447072877836
2021-05-02,0,0.738419908243528,0.0,1.866,0.0,2.0433,200000,215708.94145755674,15708.941457556735,1.0785447072877836
2021-05-03,0,0.9333708056276233,0.0,1.9001,0.0,2.0836,200000,215708.94145755674,15708.941457556735,1.0785447072877836
2021-05-04,1,1.1907493891620868,-64302.432915267615,1.6773,58875.74143172573,1.8319,200000,215708.94145755674,15708.941457556735,1.0785447072877836
2021-05-05,2,1.631133881114765,0.0,1.8811,0.0,2.0282,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-06,2,1.4184630489285908,0.0,2.0519,0.0,2.2188,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-07,2,1.2712422643089172,0.0,2.0107,0.0,2.184,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-08,0,0.9221436979356538,0.0,1.9526,0.0,2.1611,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-09,0,0.22948899714411092,0.0,1.9563,0.0,2.2647,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-10,0,0.13457438446748932,0.0,1.7365,0.0,2.0144,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-11,0,0.38750619701702443,0.0,1.8645,0.0,2.1175,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-12,0,0.7588444385893152,0.0,1.6462,0.0,1.817,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-13,0,-0.7724739699737515,0.0,1.6112,0.0,1.9589,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-14,0,0.032883725502378384,0.0,1.7027,0.0,1.9569,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-15,0,-0.5904732996014839,0.0,1.5585,0.0,1.8575,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-16,-2,-1.7247311248516382,0.0,1.5692,0.0,1.9991,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-17,-2,-1.4735850079967874,0.0,1.4667,0.0,1.8508,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-18,0,-0.5237868841738597,0.0,1.5998,0.0,1.8888,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-19,0,0.05522226115182819,0.0,0.9923,0.0,1.1294,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-20,0,-0.07982721684711196,0.0,1.1564,0.0,1.3223,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-21,2,1.2558873826513357,0.0,1.0341,0.0,1.1072,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-22,2,1.235277000044942,0.0,0.9585,0.0,1.0244,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-23,0,-0.04093329926771846,0.0,0.7951,0.0,0.9075,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-24,0,0.8576126480321998,0.0,0.9864,0.0,1.0765,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-25,0,0.5737703750108569,0.0,0.9767,0.0,1.0832,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-26,0,0.38040501708643604,0.0,1.1494,0.0,1.2899,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-27,2,1.4810701364280738,0.0,1.103,0.0,1.1728,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-28,1,1.108586437771302,-112626.47446482143,0.9645,104359.91413326956,1.0409,200000,217256.46924264054,17256.469242640538,1.0862823462132027
2021-05-29,1,0.93287814549237,-112626.47446482143,0.9005,104359.91413326956,0.976,200000,203275.4164496428,3275.4164496427984,1.0163770822482139
2021-05-30,1,0.5420693288851521,-112626.47446482143,0.9363,104359.91413326956,1.0321,200000,213162.0354183598,13162.035418359796,1.065810177091799
2021-05-31,1,0.6696301184755187,-112626.47446482143,1.0201,104359.91413326956,1.1147,200000,231220.26288591992,31220.262885919918,1.1561013144295995
2021-06-01,1,0.6829757908633918,-112626.47446482143,1.0262,104359.91413326956,1.1197,200000,232429.08395082166,32429.08395082166,1.1621454197541083
2021-06-02,0,0.19382746092964517,0.0,1.1463,0.0,1.278,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-03,0,-0.632894658873064,0.0,1.1887,0.0,1.3829,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-04,0,-0.8809692263065784,0.0,1.0668,0.0,1.2558,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-05,0,-0.9622912855450986,0.0,1.04,0.0,1.2156,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-06,-2,-1.4956746555417864,0.0,1.0612,0.0,1.2525,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-07,0,-0.8381350523736704,0.0,0.953,0.0,1.0948,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-08,-2,-1.8593243096576422,0.0,0.9547,0.0,1.1481,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-09,-2,-1.9642218538509117,0.0,0.9663,0.0,1.182,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-10,-2,-1.2444611281808466,0.0,0.9343,0.0,1.1132,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-11,-2,-1.330212845068167,0.0,0.8635,0.0,1.0393,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-12,-1,-1.0664986629662014,124949.09460245621,0.8523,-104641.95080050448,1.0177,200000,212988.22665934684,12988.226659346838,1.0649411332967342
2021-06-13,-2,-1.3478397379789173,0.0,0.8951,0.0,1.091,200000,215310.66040403867,15310.660404038674,1.0765533020201934
2021-06-14,-2,-1.4990938461566738,0.0,0.9105,0.0,1.129,200000,215310.66040403867,15310.660404038674,1.0765533020201934
2021-06-15,-2,-1.4833663492137326,0.0,0.8936,0.0,1.1186,200000,215310.66040403867,15310.660404038674,1.0765533020201934
2021-06-16,-1,-1.0656560997102515,124069.75936616266,0.8677,-100942.64435257322,1.0665,200000,215310.66040403867,15310.660404038674,1.0765533020201934
2021-06-17,-2,-1.3819740539132934,0.0,0.8751,0.0,1.1005,200000,217824.59409271655,17824.59409271655,1.0891229704635828
2021-06-18,-1,-1.0054668652519714,133323.90383934174,0.8169,-107631.48240573009,1.0119,200000,217824.59409271652,17824.59409271652,1.0891229704635825
2021-06-19,-1,-0.6519225144365308,133323.90383934174,0.7885,-107631.48240573009,0.964,200000,208882.64721644478,8882.647216444777,1.0444132360822238
2021-06-20,-1,-0.4566045125029493,133323.90383934174,0.7898,-107631.48240573009,0.9605,200000,208679.25810301586,8679.258103015862,1.0433962905150793
2021-06-21,-1,-1.0829193701364788,133323.90383934174,0.6018,-107631.48240573009,0.7499,200000,160947.17398657283,-39052.82601342717,0.8047358699328642
2021-06-22,-1,-0.6726065189639088,133323.90383934174,0.5799,-107631.48240573009,0.7139,200000,154152.64712588498,-45847.35287411502,0.770763235629425
2021-06-23,-1,-0.7944355063697567,133323.90383934174,0.6432,-107631.48240573009,0.7961,200000,171439.3580926663,-28560.641907333687,0.8571967904633315
2021-06-24,-2,-1.5199069886916192,0.0,0.6623,0.0,0.8391,200000,219837.7494665686,19837.74946656861,1.099188747332843
2021-06-25,-2,-1.7720008274243466,0.0,0.6011,0.0,0.771,200000,219837.7494665686,19837.74946656861,1.099188747332843
2021-06-26,-2,-2.1484401391905035,0.0,0.6007,0.0,0.7872,200000,219837.7494665686,19837.74946656861,1.099188747332843
2021-06-27,0,-0.5181391753225629,0.0,0.6381,0.0,0.7979,200000,219837.7494665686,19837.74946656861,1.099188747332843
2021-06-28,2,2.074090392472066,0.0,0.7013,0.0,0.8205,200000,219837.7494665686,19837.74946656861,1.099188747332843
2021-06-29,2,2.0450951341522265,0.0,0.7271,0.0,0.8432,200000,219837.7494665686,19837.74946656861,1.099188747332843
2021-06-30,2,1.658203618058326,0.0,0.7425,0.0,0.8676,200000,219837.7494665686,19837.74946656861,1.099188747332843
2021-07-01,2,1.6866289821694986,0.0,0.6892,0.0,0.8002,200000,219837.7494665686,19837.74946656861,1.099188747332843
2021-07-02,0,0.7222065830778193,0.0,0.691,0.0,0.8277,200000,219837.7494665686,19837.74946656861,1.099188747332843
2021-07-03,1,1.0428358210604118,-156490.42530365076,0.7024,132336.71410219636,0.8306,200000,219837.74946656858,19837.74946656858,1.099188747332843
2021-07-04,2,1.2986191358150725,0.0,0.7246,0.0,0.8455,200000,221340.0198681869,21340.019868186908,1.1067000993409346
2021-07-05,0,0.7556703407070002,0.0,0.6933,0.0,0.822,200000,221340.0198681869,21340.019868186908,1.1067000993409346
2021-07-06,0,0.4866506137943726,0.0,0.7131,0.0,0.8522,200000,221340.0198681869,21340.019868186908,1.1067000993409346
2021-07-07,2,1.911394453009684,0.0,0.7897,0.0,0.8887,200000,221340.0198681869,21340.019868186908,1.1067000993409346
2021-07-08,2,3.5103057285487105,0.0,0.8455,0.0,0.8154,200000,221340.0198681869,21340.019868186908,1.1067000993409346
2021-07-09,2,2.5060726584950177,0.0,0.8384,0.0,0.8191,200000,221340.0198681869,21340.019868186908,1.1067000993409346
2021-07-10,2,1.8264278756058736,0.0,0.7901,0.0,0.7916,200000,221340.0198681869,21340.019868186908,1.1067000993409346
2021-07-11,1,1.0624495485137937,-138910.51830562754,0.7967,131702.97504949835,0.8403,200000,221340.0198681869,21340.019868186908,1.1067000993409346
2021-07-12,1,0.9703518392903001,-138910.51830562754,0.7525,131702.97504949835,0.7931,200000,208983.79453674186,8983.794536741858,1.0449189726837094
2021-07-13,1,0.8572125453641736,-138910.51830562754,0.7158,131702.97504949835,0.7559,200000,198986.42784308398,-1013.5721569160232,0.9949321392154199
2021-07-14,1,1.0148830282677381,-138910.51830562754,0.717,131702.97504949835,0.7408,200000,197164.40554180334,-2835.5944581966614,0.9858220277090167
2021-07-15,1,0.9180862179460048,-138910.51830562754,0.671,131702.97504949835,0.6936,200000,184558.14127740814,-15441.85872259186,0.9227907063870406
2021-07-16,1,0.5398536790960619,-138910.51830562754,0.6201,131702.97504949835,0.6568,200000,172640.92641383017,-27359.073586169834,0.8632046320691509
2021-07-17,0,0.01637065475124496,0.0,0.6273,0.0,0.6872,200000,217972.30354729178,17972.303547291784,1.089861517736459
2021-07-18,0,-0.04863890200831919,0.0,0.6228,0.0,0.6833,200000,217972.30354729178,17972.303547291784,1.089861517736459
2021-07-19,0,0.2671135403446936,0.0,0.5842,0.0,0.6247,200000,217972.30354729178,17972.303547291784,1.089861517736459
2021-07-20,0,0.10185567174674448,0.0,0.5476,0.0,0.59,200000,217972.30354729178,17972.303547291784,1.089861517736459
2021-07-21,0,0.8450535844488668,0.0,0.6358,0.0,0.6491,200000,217972.30354729178,17972.303547291784,1.089861517736459
2021-07-22,0,0.8582570992968732,0.0,0.6418,0.0,0.6513,200000,217972.30354729178,17972.303547291784,1.089861517736459
2021-07-23,0,0.16803015355904022,0.0,0.6507,0.0,0.6852,200000,217972.30354729178,17972.303547291784,1.089861517736459
2021-07-24,0,-0.8760316792948902,0.0,0.6574,0.0,0.7329,200000,217972.30354729178,17972.303547291784,1.089861517736459
2021-07-25,-1,-1.1942456140603015,165456.43202314543,0.6587,-146743.16921185658,0.7427,200000,217972.30354729178,17972.303547291784,1.089861517736459
2021-07-26,-2,-1.27431933922818,0.0,0.6755,0.0,0.7569,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-07-27,-2,-2.6155116491676074,0.0,0.7105,0.0,0.8796,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-07-28,-2,-1.8114417316180773,0.0,0.7071,0.0,0.8423,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-07-29,0,-0.734398530983072,0.0,0.7575,0.0,0.8496,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-07-30,0,0.21782865599185533,0.0,0.7797,0.0,0.8352,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-07-31,0,-0.8966988866949293,0.0,0.8192,0.0,0.9318,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-08-01,0,-0.5502575168787801,0.0,0.7794,0.0,0.8735,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-08-02,0,-0.07208349998511605,0.0,0.8171,0.0,0.8955,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-08-03,2,1.8570863515635334,0.0,0.8576,0.0,0.8512,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-08-04,2,1.498218516105761,0.0,0.87,0.0,0.8751,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-08-05,2,1.6194541631674717,0.0,0.8884,0.0,0.88,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-08-06,0,0.8948686774415318,0.0,0.8964,0.0,0.9197,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-08-07,1,1.1248222737507372,-116389.75170993748,0.9334,115646.36389829215,0.9394,200000,217276.3884921113,17276.38849211129,1.0863819424605565
2021-08-08,2,1.9271126779497612,0.0,0.9312,0.0,0.8794,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-09,2,1.4534457619231662,0.0,0.956,0.0,0.9191,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-10,0,0.7829385854760771,0.0,0.974,0.0,0.9781,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-11,0,0.02200034131167823,0.0,0.9943,0.0,1.0562,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-12,0,-0.4628339978750739,0.0,0.9531,0.0,1.0518,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-13,0,0.1600090686539662,0.0,1.0596,0.0,1.1139,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-14,0,-0.35164300992759423,0.0,1.0687,0.0,1.1634,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-15,0,-0.5506160331857899,0.0,1.062,0.0,1.1718,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-16,0,-0.34376196858195873,0.0,1.0273,0.0,1.1061,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-17,0,0.3157101066828848,0.0,0.9899,0.0,1.0185,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-18,0,0.11858489650581114,0.0,0.9653,0.0,1.0003,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-19,0,0.18785137948616185,0.0,1.0278,0.0,1.0593,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-20,0,-0.20329883801443974,0.0,1.0589,0.0,1.1084,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-21,0,0.6518558022411369,0.0,1.0706,0.0,1.0725,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-22,0,-0.25921413020959266,0.0,1.1226,0.0,1.1672,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-23,0,0.7427442851339473,0.0,1.1594,0.0,1.1563,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-24,0,0.7498732230967651,0.0,1.0606,0.0,1.0567,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-25,2,1.9108655939947208,0.0,1.1502,0.0,1.0833,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-26,2,1.9136814228646095,0.0,1.048,0.0,0.9727,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-27,2,1.5426375352144248,0.0,1.112,0.0,1.0413,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-28,2,1.477642412138224,0.0,1.0798,0.0,1.0135,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-29,2,1.7786066228274668,0.0,1.0961,0.0,1.0045,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-30,2,1.4902895721815166,0.0,1.0473,0.0,0.9656,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-08-31,2,1.2053908204216046,0.0,1.0636,0.0,0.9891,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-01,0,-0.20474532759015054,0.0,1.122,0.0,1.1333,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-02,-2,-3.0979917745467156,0.0,1.1188,0.0,1.5463,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-03,-2,-2.3157151783223546,0.0,1.1788,0.0,1.5744,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-04,-2,-2.669715447064086,0.0,1.2449,0.0,1.9835,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-05,-2,-1.6560895534471334,0.0,1.3138,0.0,1.8008,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-06,-2,-1.5428310966585324,0.0,1.2915,0.0,1.8015,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-07,-2,-1.6427035256045417,0.0,1.0121,0.0,1.518,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-08,-2,-1.473083928196987,0.0,1.0082,0.0,1.5197,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-09,-2,-1.2252788220240753,0.0,1.0708,0.0,1.5672,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-10,-2,-1.2369007437277726,0.0,1.0085,0.0,1.5375,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-11,0,-0.9797998425816268,0.0,1.0318,0.0,1.505,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-12,0,-0.801866278945525,0.0,1.0638,0.0,1.5119,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-13,0,-0.6421502793166362,0.0,1.0102,0.0,1.4021,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-14,0,-0.7620251056638617,0.0,1.0646,0.0,1.5609,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-15,0,-0.7188022020494285,0.0,1.0854,0.0,1.6074,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-16,0,-0.21966112075462957,0.0,1.1429,0.0,1.523,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-17,0,-0.9291220289568218,0.0,1.0809,0.0,1.7462,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-18,0,-0.5367698517135843,0.0,1.1155,0.0,1.6658,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-19,0,-0.25736609825454393,0.0,1.0668,0.0,1.5344,200000,223959.112872247,23959.112872247002,1.119795564361235
2021-09-20,0,-0.09659404300606401,0.0,0.9087,0.0,1.302,200000,223959.112872247,23959.112872247002,1.119795564361235
