date,statusList,zscore,ADAUSDT_position,ADAUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-03-03,0,-0.9921553161103571,0.0,1.21311,0.0,0.36388,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-03-04,0,-0.8156069727651383,0.0,1.11239,0.0,0.32349,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-03-05,-2,-1.2341336282752653,0.0,1.15908,0.0,0.3737,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-03-06,-2,-1.366608641327003,0.0,1.129,0.0,0.3831,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-03-07,-1,-1.173170646362575,97943.97999122248,1.13042,-297261.0048372381,0.37246,200000,221435.66772335544,21435.667723355436,1.1071783386167773
2021-03-08,-2,-1.6228890590976686,0.0,1.11848,0.0,0.44438,200000,243984.13031234476,43984.13031234476,1.2199206515617238
2021-03-09,-1,-1.185110143822605,101897.81586716704,1.1972,-284775.35168815625,0.42838,200000,243984.13031234476,43984.13031234476,1.2199206515617238
2021-03-10,-2,-1.4494966003746184,0.0,1.13261,0.0,0.454,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-11,-2,-1.3108932533751878,0.0,1.1243,0.0,0.44166,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-12,-2,-1.6804059829369833,0.0,1.03207,0.0,0.5255,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-13,-2,-1.6368941818531026,0.0,1.1,0.0,0.62092,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-14,-2,-1.61731012112594,0.0,1.05243,0.0,0.68704,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-15,-2,-1.3897108725544638,0.0,1.03103,0.0,0.6461,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-16,0,-0.9420900024444968,0.0,1.24924,0.0,0.61549,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-17,0,-0.8059336401960913,0.0,1.377,0.0,0.658,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-18,0,-0.7655552148891785,0.0,1.22925,0.0,0.59455,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-19,0,-0.621095098165621,0.0,1.29474,0.0,0.6038,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-20,0,-0.6851083647412504,0.0,1.20046,0.0,0.58633,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-21,0,-0.9227341191635756,0.0,1.18561,0.0,0.64182,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-22,-1,-1.1926508614681928,117050.22911913559,1.1015,-191872.77125830087,0.67196,200000,257861.6547494557,57861.65474945569,1.2893082737472783
2021-03-23,-1,-0.8810406851797846,117050.22911913559,1.11639,-191872.77125830087,0.62812,200000,251192.83036907573,51192.83036907573,1.2559641518453786
2021-03-24,-1,-0.9158409784107162,117050.22911913559,1.06902,-191872.77125830087,0.61858,200000,243817.69477789808,43817.69477789808,1.2190884738894905
2021-03-25,-1,-0.7012182322018732,117050.22911913559,1.0956,-191872.77125830087,0.60863,200000,245019.7557938646,45019.755793864606,1.225098778969323
2021-03-26,-1,-0.7618776007872854,117050.22911913559,1.2142,-191872.77125830087,0.69757,200000,275967.0772431074,75967.07724310737,1.3798353862155368
2021-03-27,-2,-1.3356820100812348,0.0,1.17678,0.0,0.78885,200000,271478.12173375,71478.12173374998,1.35739060866875
2021-03-28,-1,-1.1334940376573313,114082.73523686157,1.18983,-174212.0499857218,0.77916,200000,271478.12173375,71478.12173374998,1.35739060866875
2021-03-29,-2,-1.29470500608661,0.0,1.20239,0.0,0.82,200000,277160.06270059186,77160.06270059186,1.3858003135029593
2021-03-30,-1,-1.137988185555012,114350.33819100409,1.21189,-171097.02000160003,0.80995,200000,277160.06270059186,77160.06270059186,1.3858003135029593
2021-03-31,-1,-0.5811275599670418,114350.33819100409,1.19191,-171097.02000160003,0.72674,200000,260638.3599092025,60638.359909202496,1.3031917995460125
2021-04-01,-1,-0.37911394007667715,114350.33819100409,1.18377,-171097.02000160003,0.70796,200000,256494.34612069768,56494.34612069768,1.2824717306034885
2021-04-02,0,-0.1683376264535808,0.0,1.18998,0.0,0.69364,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-03,0,0.3067911613528447,0.0,1.16238,0.0,0.63403,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-04,0,-0.6336442932105422,0.0,1.18206,0.0,0.72304,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-05,0,0.10554820173417026,0.0,1.2118,0.0,0.68135,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-06,0,0.6874265674729301,0.0,1.252,0.0,0.66701,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-07,2,1.252590404784557,0.0,1.17359,0.0,0.59566,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-08,2,1.6284418199607884,0.0,1.21926,0.0,0.6066,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-09,0,0.2493651721705741,0.0,1.20201,0.0,0.68365,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-10,0,0.8969973295181103,0.0,1.21747,0.0,0.65528,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-11,2,1.579571701832093,0.0,1.26355,0.0,0.63278,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-12,2,2.119758572748771,0.0,1.31431,0.0,0.60938,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-13,2,2.3646894680333297,0.0,1.41246,0.0,0.60803,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-14,2,2.289225798349135,0.0,1.45092,0.0,0.59596,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-15,2,1.493942262197105,0.0,1.4782,0.0,0.6501,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-16,2,1.5030668433790482,0.0,1.40989,0.0,0.60559,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-17,0,0.7871658529023526,0.0,1.36802,0.0,0.63834,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-18,2,1.380076895781793,0.0,1.27693,0.0,0.54358,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-19,2,1.7240520572937612,0.0,1.1945,0.0,0.47802,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-20,1,1.1468275628319924,-102520.81246752704,1.26689,242798.4299304321,0.53494,200000,259765.18421397067,59765.18421397067,1.2988259210698534
2021-04-21,2,1.6792750707568593,0.0,1.20358,0.0,0.46711,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-04-22,2,2.1073526021593185,0.0,1.144,0.0,0.40685,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-04-23,2,1.7717415911285823,0.0,1.15866,0.0,0.41488,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-04-24,2,2.0515045206161453,0.0,1.10287,0.0,0.36899,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-04-25,2,1.9117887948485452,0.0,1.0913,0.0,0.35865,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-04-26,0,0.8860844731602665,0.0,1.2375,0.0,0.45942,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-04-27,0,-0.7730778600459943,0.0,1.3063,0.0,0.6231,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-04-28,0,-0.23774523647508877,0.0,1.3379,0.0,0.58004,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-04-29,0,-0.29597761374907344,0.0,1.3063,0.0,0.56209,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-04-30,0,-0.6250105571522786,0.0,1.3532,0.0,0.60008,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-05-01,-2,-1.4833865801568757,0.0,1.3516,0.0,0.6741,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-05-02,-1,-1.168926405718455,101659.60996413384,1.3267,-212376.47551320563,0.63506,200000,269743.6090788327,69743.60907883273,1.3487180453941636
2021-05-03,-1,-0.9005896749582999,101659.60996413384,1.3622,-212376.47551320563,0.63211,200000,272726.0146297955,72726.0146297955,1.3636300731489777
2021-05-04,-1,-0.3368243425012202,101659.60996413384,1.2698,-212376.47551320563,0.54757,200000,245378.35942922317,45378.35942922317,1.226891797146116
2021-05-05,0,0.23729181747067052,0.0,1.4798,0.0,0.59101,200000,244824.33904696716,44824.33904696716,1.2241216952348357
2021-05-06,2,1.4731756821333337,0.0,1.6491,0.0,0.56206,200000,244824.33904696716,44824.33904696716,1.2241216952348357
2021-05-07,2,1.2203026114506408,0.0,1.653,0.0,0.57068,200000,244824.33904696716,44824.33904696716,1.2241216952348357
2021-05-08,1,1.170283218138479,-75511.79416660513,1.6211,220634.02459082872,0.55482,200000,244824.33904696716,44824.33904696716,1.2241216952348357
2021-05-09,2,1.982452102358793,0.0,1.7663,0.0,0.53163,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-10,2,1.7714662438075355,0.0,1.6423,0.0,0.48978,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-11,2,1.3474473651353156,0.0,1.7632,0.0,0.54404,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-12,2,1.7499189508236712,0.0,1.5694,0.0,0.4454,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-13,2,2.588216110365131,0.0,1.9296,0.0,0.44661,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-14,2,2.0617901938615937,0.0,2.0069,0.0,0.47341,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-15,2,2.0877817759900896,0.0,2.1744,0.0,0.47902,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-16,2,2.147707279891813,0.0,2.3002,0.0,0.4634,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-17,2,1.6166416916471573,0.0,2.0307,0.0,0.43345,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-18,0,0.7502740254435681,0.0,2.0036,0.0,0.50894,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-19,1,1.186264829343626,-88967.1808600626,1.4663,398024.6446837827,0.32775,200000,260905.15459021955,60905.15459021955,1.3045257729510977
2021-05-20,2,1.6618020334192007,0.0,1.8006,0.0,0.34948,200000,281997.8076227599,81997.8076227599,1.4099890381137996
2021-05-21,2,1.6260286649350668,0.0,1.5493,0.0,0.29189,200000,281997.8076227599,81997.8076227599,1.4099890381137996
2021-05-22,2,1.9185939360334883,0.0,1.4629,0.0,0.24842,200000,281997.8076227599,81997.8076227599,1.4099890381137996
2021-05-23,2,1.92208308933229,0.0,1.3139,0.0,0.21258,200000,281997.8076227599,81997.8076227599,1.4099890381137996
2021-05-24,1,1.1203054724650177,-90967.03471701931,1.55,491011.6444190693,0.28716,200000,281997.8076227599,81997.8076227599,1.4099890381137996
2021-05-25,1,1.1718335929109183,-90967.03471701931,1.5532,491011.6444190693,0.27909,200000,278326.4381633925,78326.43816339248,1.3916321908169624
2021-05-26,1,0.8627044695591042,-90967.03471701931,1.7791,491011.6444190693,0.33353,200000,325606.56522814126,125606.56522814126,1.6280328261407062
2021-05-27,1,1.0274233539736528,-90967.03471701931,1.6552,491011.6444190693,0.29591,200000,295863.8915636572,95863.8915636572,1.479319457818286
2021-05-28,0,0.1484123876838917,0.0,1.5133,0.0,0.31372,200000,265618.0481728748,65618.04817287478,1.328090240864374
2021-05-29,0,0.24464263537557432,0.0,1.4029,0.0,0.28186,200000,265618.0481728748,65618.04817287478,1.328090240864374
2021-05-30,0,0.29292817776740154,0.0,1.5751,0.0,0.30984,200000,265618.0481728748,65618.04817287478,1.328090240864374
2021-05-31,0,0.5092141793506538,0.0,1.7373,0.0,0.32775,200000,265618.0481728748,65618.04817287478,1.328090240864374
2021-06-01,0,0.44962108716368393,0.0,1.7363,0.0,0.32699,200000,265618.0481728748,65618.04817287478,1.328090240864374
2021-06-02,0,-0.1684940010344705,0.0,1.7534,0.0,0.35097,200000,265618.0481728748,65618.04817287478,1.328090240864374
2021-06-03,-1,-1.0875253299463619,71971.50820269734,1.8453,-326272.01593523496,0.40705,200000,265618.0481728748,65618.04817287478,1.328090240864374
2021-06-04,-1,-0.8566349841167545,71971.50820269734,1.7077,-326272.01593523496,0.36599,200000,242318.03966988288,42318.039669882884,1.2115901983494144
2021-06-05,-1,-0.7734276905569174,71971.50820269734,1.6551,-326272.01593523496,0.35295,200000,234277.75125062553,34277.75125062553,1.1713887562531275
2021-06-06,-1,-0.6631447533975477,71971.50820269734,1.6771,-326272.01593523496,0.35291,200000,235848.07355044747,35848.07355044747,1.1792403677522374
2021-06-07,0,-0.10928160908727051,0.0,1.5659,0.0,0.30655,200000,252936.5499632173,52936.54996321729,1.2646827498160864
2021-06-08,0,-0.392322530299557,0.0,1.5819,0.0,0.31507,200000,252936.5499632173,52936.54996321729,1.2646827498160864
2021-06-09,0,-0.02337728666916818,0.0,1.6279,0.0,0.31454,200000,252936.5499632173,52936.54996321729,1.2646827498160864
2021-06-10,0,0.40731596745689064,0.0,1.5328,0.0,0.2861,200000,252936.5499632173,52936.54996321729,1.2646827498160864
2021-06-11,0,0.3533985500661904,0.0,1.4371,0.0,0.27147,200000,252936.5499632173,52936.54996321729,1.2646827498160864
2021-06-12,2,1.9796194130662186,0.0,1.4789,0.0,0.25456,200000,252936.5499632173,52936.54996321729,1.2646827498160864
2021-06-13,1,1.0507292159912776,-81246.48270693091,1.5566,447342.7716798438,0.28271,200000,252936.5499632173,52936.54996321729,1.2646827498160864
2021-06-14,1,0.8182825425502653,-81246.48270693091,1.5769,447342.7716798438,0.29139,200000,258468.78882034903,58468.78882034903,1.292343944101745
2021-06-15,1,0.6511334801762114,-81246.48270693091,1.5552,447342.7716798438,0.2903,200000,256218.1365244776,56218.136524477595,1.281090682622388
2021-06-16,0,-0.20435128534835337,0.0,1.4851,0.0,0.29433,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-17,0,-0.17756466804748564,0.0,1.4826,0.0,0.29256,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-18,0,0.49110624264724995,0.0,1.4163,0.0,0.26762,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-19,0,0.7974365245138915,0.0,1.3839,0.0,0.25588,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-20,0,0.9126493405832283,0.0,1.4263,0.0,0.26132,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-21,2,2.206764988995669,0.0,1.174,0.0,0.19472,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-22,2,2.101077555146244,0.0,1.1567,0.0,0.1878,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-23,2,1.79507343379778,0.0,1.2512,0.0,0.20455,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-24,2,2.068660663662486,0.0,1.3604,0.0,0.21317,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-25,2,2.2980802366738446,0.0,1.2521,0.0,0.1869,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-26,2,1.9872032633290615,0.0,1.2521,0.0,0.18698,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-27,2,2.0621784036078643,0.0,1.338,0.0,0.19229,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-28,0,0.9028746645777747,0.0,1.326,0.0,0.20999,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-29,0,0.5626153857360634,0.0,1.373,0.0,0.2231,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-06-30,0,0.37040736118076556,0.0,1.3853,0.0,0.22804,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-07-01,0,-0.9434399123817276,0.0,1.3313,0.0,0.25016,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-07-02,0,-0.506438366160935,0.0,1.3946,0.0,0.25092,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-07-03,-1,-1.011962422837923,86126.48751966962,1.4045,-451411.1718527298,0.26797,200000,241929.303442752,41929.30344275199,1.20964651721376
2021-07-04,-1,-0.9009637636010961,86126.48751966962,1.4615,-451411.1718527298,0.27594,200000,250436.26027103944,50436.26027103944,1.2521813013551972
2021-07-05,-1,-1.1761847284744393,86126.48751966962,1.4039,-451411.1718527298,0.27501,200000,245055.5622000834,45055.5622000834,1.225277811000417
2021-07-06,-2,-1.4831922322788695,0.0,1.4157,0.0,0.28923,200000,250561.68829612073,50561.68829612073,1.2528084414806036
2021-07-07,-1,-1.0521203293315609,89231.37047582648,1.404,-461592.5874067292,0.27141,200000,250561.68829612073,50561.68829612073,1.2528084414806036
2021-07-08,-2,-1.3383557465092188,0.0,1.327,0.0,0.26782,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-09,-2,-1.556364855442366,0.0,1.3504,0.0,0.28606,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-10,-2,-1.4219135704541785,0.0,1.3356,0.0,0.28287,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-11,-2,-1.3393730180627208,0.0,1.3485,0.0,0.28901,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-12,0,-0.8874301238327148,0.0,1.3126,0.0,0.26604,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-13,0,-0.34860878982770255,0.0,1.265,0.0,0.2387,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-14,0,-0.41221450813151034,0.0,1.2635,0.0,0.24286,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-15,0,0.026355290582772667,0.0,1.2258,0.0,0.22473,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-16,0,0.7621870849608542,0.0,1.1708,0.0,0.20001,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-17,0,0.09950751283470209,0.0,1.1721,0.0,0.21857,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-18,0,-0.42994640647862226,0.0,1.1813,0.0,0.23281,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-19,0,-0.5512143391393146,0.0,1.1225,0.0,0.22468,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-20,-2,-2.707016864158535,0.0,1.0539,0.0,0.26,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-21,-2,-1.516161692824786,0.0,1.1711,0.0,0.26425,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-22,-2,-1.3865124770454205,0.0,1.1856,0.0,0.26815,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-23,-2,-1.6760636050612525,0.0,1.2077,0.0,0.28779,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-24,-1,-1.0811185452258514,103745.999202551,1.2327,-457395.1831794871,0.2796,200000,255775.38643396922,55775.38643396922,1.278876932169846
2021-07-25,-2,-2.350506396093704,0.0,1.2284,0.0,0.34563,200000,286423.29817588173,86423.29817588173,1.4321164908794086
2021-07-26,-2,-1.4130975385425792,0.0,1.2551,0.0,0.31642,200000,286423.29817588173,86423.29817588173,1.4321164908794086
2021-07-27,-2,-1.7609194231417207,0.0,1.2799,0.0,0.35495,200000,286423.29817588173,86423.29817588173,1.4321164908794086
2021-07-28,-2,-1.3635699693501417,0.0,1.2875,0.0,0.34348,200000,286423.29817588173,86423.29817588173,1.4321164908794086
2021-07-29,-2,-1.7637338578669104,0.0,1.2856,0.0,0.389,200000,286423.29817588173,86423.29817588173,1.4321164908794086
2021-07-30,-2,-1.3719611386641528,0.0,1.3108,0.0,0.37801,200000,286423.29817588173,86423.29817588173,1.4321164908794086
2021-07-31,-2,-1.4500824553416554,0.0,1.3193,0.0,0.40334,200000,286423.29817588173,86423.29817588173,1.4321164908794086
2021-08-01,-2,-1.2018035321407619,0.0,1.3142,0.0,0.39102,200000,286423.29817588173,86423.29817588173,1.4321164908794086
2021-08-02,-1,-1.016834647868732,109463.92195057774,1.3083,-375125.46582481824,0.38177,200000,286423.29817588173,86423.29817588173,1.4321164908794086
2021-08-03,-1,-0.6520334703727222,109463.92195057774,1.3696,-375125.46582481824,0.374,200000,290218.7117219933,90218.71172199328,1.4510935586099665
2021-08-04,-1,-0.7965740713230952,109463.92195057774,1.3765,-375125.46582481824,0.39503,200000,298862.9013297482,98862.90132974822,1.494314506648741
2021-08-05,-1,-0.9718350354991209,109463.92195057774,1.3859,-375125.46582481824,0.41578,200000,307675.71561194863,107675.71561194863,1.5383785780597432
2021-08-06,-1,-0.8244415951477063,109463.92195057774,1.4025,-375125.46582481824,0.41292,200000,308419.95788406924,108419.95788406924,1.5420997894203463
2021-08-07,-1,-0.32543352626587774,109463.92195057774,1.4727,-375125.46582481824,0.40583,200000,313444.6856523018,113444.68565230182,1.5672234282615092
2021-08-08,0,0.15196782317956212,0.0,1.4255,0.0,0.37665,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-09,0,-0.01667728149119812,0.0,1.4745,0.0,0.39836,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-10,0,0.029451197575562797,0.0,1.678,0.0,0.45594,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-11,0,0.25725466957555354,0.0,1.7934,0.0,0.48337,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-12,0,-0.039207761966348835,0.0,1.8324,0.0,0.50981,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-13,2,2.4915099778785597,0.0,2.1386,0.0,0.51539,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-14,2,2.583634002842183,0.0,2.1878,0.0,0.50178,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-15,2,2.2173160460555006,0.0,2.1667,0.0,0.49755,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-16,2,1.576437819607359,0.0,2.0714,0.0,0.49082,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-17,2,1.2633006233890829,0.0,1.9239,0.0,0.46319,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-18,2,1.269103239997855,0.0,2.1043,0.0,0.50033,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-19,2,1.7438164912165135,0.0,2.4411,0.0,0.54524,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-20,2,1.3202061139481152,0.0,2.4557,0.0,0.56253,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-21,1,1.0483687880636507,-55805.736029384774,2.4341,240006.9651556186,0.56597,200000,271673.48413825093,71673.48413825093,1.3583674206912546
2021-08-22,2,2.0795562690103617,0.0,2.7049,0.0,0.55844,200000,288592.9299026301,88592.9299026301,1.4429646495131505
2021-08-23,2,2.337174709647188,0.0,2.9152,0.0,0.56006,200000,288592.9299026301,88592.9299026301,1.4429646495131505
2021-08-24,2,2.0047060673040473,0.0,2.7187,0.0,0.52088,200000,288592.9299026301,88592.9299026301,1.4429646495131505
2021-08-25,1,1.1494139270475743,-52682.17048240783,2.739,253618.88558100897,0.56895,200000,288592.9299026301,88592.9299026301,1.4429646495131505
2021-08-26,2,1.2088099583780019,0.0,2.528,0.0,0.5156,200000,291007.55947658885,91007.55947658885,1.4550377973829443
2021-08-27,2,1.651494910396811,0.0,2.946,0.0,0.5622,200000,291007.55947658885,91007.55947658885,1.4550377973829443
2021-08-28,2,1.3653525595289049,0.0,2.847,0.0,0.5504,200000,291007.55947658885,91007.55947658885,1.4550377973829443
2021-08-29,0,0.42686821030018735,0.0,2.851,0.0,0.6061,200000,291007.55947658885,91007.55947658885,1.4550377973829443
2021-08-30,0,-0.3131356215977716,0.0,2.734,0.0,0.626,200000,291007.55947658885,91007.55947658885,1.4550377973829443
2021-08-31,-2,-1.4950166040875563,0.0,2.767,0.0,0.7248,200000,291007.55947658885,91007.55947658885,1.4550377973829443
2021-09-01,-1,-1.1677163821500702,50715.852122096345,2.869,-204761.86284589703,0.7106,200000,291007.55947658885,91007.55947658885,1.4550377973829443
2021-09-02,-1,-0.8172217539399088,50715.852122096345,2.96,-204761.86284589703,0.7058,200000,294639.84507803933,94639.84507803933,1.4731992253901967
2021-09-03,-1,-1.0983477608384709,50715.852122096345,2.966,-204761.86284589703,0.7338,200000,300677.472350457,100677.47235045698,1.503387361752285
2021-09-04,-1,-1.0698102300564734,50715.852122096345,2.83,-204761.86284589703,0.7032,200000,287514.40345876745,87514.40345876745,1.4375720172938373
2021-09-05,-1,-0.3966567103574003,50715.852122096345,2.91,-204761.86284589703,0.6704,200000,284855.4825271898,84855.48252718977,1.424277412635949
2021-09-06,-2,-1.9961504346453909,0.0,2.833,0.0,0.815,200000,314210.468634096,114210.46863409597,1.57105234317048
2021-09-07,-2,-2.6054954275219195,0.0,2.514,0.0,0.9115,200000,314210.468634096,114210.46863409597,1.57105234317048
2021-09-08,-2,-2.1108021017138627,0.0,2.47,0.0,0.8872,200000,314210.468634096,114210.46863409597,1.57105234317048
2021-09-09,-2,-1.7916097043488752,0.0,2.518,0.0,0.8977,200000,314210.468634096,114210.46863409597,1.57105234317048
2021-09-10,-2,-1.3738309323807767,0.0,2.383,0.0,0.7903,200000,314210.468634096,114210.46863409597,1.57105234317048
2021-09-11,-2,-1.4548513653452964,0.0,2.638,0.0,0.9472,200000,314210.468634096,114210.46863409597,1.57105234317048
2021-09-12,-1,-1.167715854196305,60869.90868541185,2.581,-178630.16977492665,0.8795,200000,314210.468634096,114210.46863409597,1.57105234317048
2021-09-13,-2,-1.3286697054413705,0.0,2.402,0.0,0.899,200000,328589.47059939575,128589.47059939575,1.6429473529969787
2021-09-14,-2,-1.2328834426669102,0.0,2.396,0.0,0.9085,200000,328589.47059939575,128589.47059939575,1.6429473529969787
2021-09-15,-1,-1.1208327060914085,65586.7206785221,2.505,-172996.45709139504,0.9497,200000,328589.47059939575,128589.47059939575,1.6429473529969787
2021-09-16,-1,-1.0254185569504086,65586.7206785221,2.417,-172996.45709139504,0.9098,200000,315915.2805417392,115915.2805417392,1.579576402708696
2021-09-17,-1,-0.7308509006130248,65586.7206785221,2.35,-172996.45709139504,0.8253,200000,296902.7696320553,96902.76963205531,1.4845138481602764
2021-09-18,-1,-0.6875776642241294,65586.7206785221,2.371,-172996.45709139504,0.8385,200000,300563.6439999107,100563.64399991068,1.5028182199995535
2021-09-19,-1,-0.3747722142112548,65586.7206785221,2.283,-172996.45709139504,0.7651,200000,282094.07262969227,82094.07262969227,1.4104703631484612
2021-09-20,-1,-0.20185918291739982,65586.7206785221,2.079,-172996.45709139504,0.6805,200000,254078.88134134177,54078.88134134177,1.2703944067067088
2021-09-21,0,0.2743575960441486,0.0,1.986,0.0,0.6031,200000,302668.4066036712,102668.4066036712,1.513342033018356
2021-09-22,0,-0.08505030875853539,0.0,2.257,0.0,0.743,200000,302668.4066036712,102668.4066036712,1.513342033018356
2021-09-23,0,-0.5705361315397107,0.0,2.327,0.0,0.8443,200000,302668.4066036712,102668.4066036712,1.513342033018356
2021-09-24,0,-0.3939242579197079,0.0,2.277,0.0,0.8129,200000,302668.4066036712,102668.4066036712,1.513342033018356
2021-09-25,0,-0.5693730295934742,0.0,2.3,0.0,0.8359,200000,302668.4066036712,102668.4066036712,1.513342033018356
2021-09-26,0,-0.6998226603421007,0.0,2.207,0.0,0.8114,200000,302668.4066036712,102668.4066036712,1.513342033018356
2021-09-27,0,0.25364119604676433,0.0,2.13,0.0,0.7378,200000,302668.4066036712,102668.4066036712,1.513342033018356
2021-09-28,0,0.7303798748571241,0.0,2.037,0.0,0.684,200000,302668.4066036712,102668.4066036712,1.513342033018356
