date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-02-26,1,0.6975797127382942,-1758860.2292518083,0.040312,1685081.4904318654,0.04517,200000,147018.30448440625,-52981.69551559375,0.7350915224220312
2021-02-27,1,0.44957815454170036,-1758860.2292518083,0.039475,1685081.4904318654,0.04652,200000,147820.99848460552,-52179.001515394484,0.7391049924230275
2021-02-28,0,0.046716835506774634,0.0,0.035048,0.0,0.04562,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-01,0,0.32153276849586027,0.0,0.04045,0.0,0.04784,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-02,0,0.3673650621172505,0.0,0.040816,0.0,0.04687,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-03,0,0.4493794746038355,0.0,0.044099,0.0,0.04883,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-04,0,0.29678303817290663,0.0,0.045633,0.0,0.05142,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-05,0,0.6297436777341251,0.0,0.04828,0.0,0.05019,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-06,0,0.21472920980516472,0.0,0.045334,0.0,0.05015,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-07,0,-0.04962511959811554,0.0,0.045319,0.0,0.05173,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-08,0,-0.4188796407861,0.0,0.04463,0.0,0.05307,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-09,0,-0.1785653881393522,0.0,0.046748,0.0,0.0532,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-10,0,-0.24310260698132724,0.0,0.045055,0.0,0.05142,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-11,0,-0.194076295589629,0.0,0.045976,0.0,0.05151,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-12,0,-0.5051891177097168,0.0,0.043395,0.0,0.04997,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-13,0,-0.811711538006579,0.0,0.043814,0.0,0.05291,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-14,0,-0.5160760278276013,0.0,0.043502,0.0,0.05105,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-15,0,-0.6675082082675593,0.0,0.04261,0.0,0.05069,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-16,-2,-1.4179232728062143,0.0,0.042184,0.0,0.05237,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-17,-2,-1.828810414741061,0.0,0.042714,0.0,0.05483,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-18,0,-0.04340273519515441,0.0,0.045688,0.0,0.05329,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-19,-1,-1.1948797184592266,1458195.7675475557,0.047011,-1169417.2846840352,0.05862,200000,137102.4824563563,-62897.51754364371,0.6855124122817815
2021-03-20,0,3.0521454638028316,0.0,0.064004,0.0,0.0609,200000,114989.63318750027,-85010.36681249973,0.5749481659375013
2021-03-21,0,-0.0728581487048997,0.0,0.055,0.0,0.06337,200000,114989.63318750027,-85010.36681249973,0.5749481659375013
2021-03-22,0,-0.8999451738403063,0.0,0.04833,0.0,0.05927,200000,114989.63318750027,-85010.36681249973,0.5749481659375013
2021-03-23,0,-0.7840329972880734,0.0,0.047852,0.0,0.05852,200000,114989.63318750027,-85010.36681249973,0.5749481659375013
2021-03-24,-1,-1.0454199206972916,1297997.8912687693,0.044295,-1032593.6888245355,0.05568,200000,114989.63318750027,-85010.36681249973,0.5749481659375013
2021-03-25,-1,-0.8791287012116902,1297997.8912687693,0.044273,-1032593.6888245355,0.05528,200000,114548.03975836255,-85451.96024163745,0.5727401987918127
2021-03-26,-2,-1.2869653440276367,0.0,0.049652,0.0,0.06464,200000,117288.29793584131,-82711.70206415869,0.5864414896792065
2021-03-27,-1,-1.1427801228555907,1198507.0603077938,0.048931,-922077.8139610166,0.0636,200000,117288.29793584131,-82711.70206415869,0.5864414896792065
2021-03-28,-1,-1.0058486984328285,1198507.0603077938,0.049154,-922077.8139610166,0.06362,200000,117574.00656656918,-82425.99343343082,0.5878700328328459
2021-03-29,-1,-0.4486503856677597,1198507.0603077938,0.052107,-922077.8139610166,0.06475,200000,122155.14584543403,-77844.85415456597,0.6107757292271702
2021-03-30,-1,-0.29713270397287334,1198507.0603077938,0.053531,-922077.8139610166,0.06598,200000,124995.97561048438,-75004.02438951562,0.6249798780524219
2021-03-31,-2,-2.8962061621294013,0.0,0.053163,0.0,0.09296,200000,139288.4206745142,-60711.5793254858,0.696442103372571
2021-04-01,-2,-1.7838410455855112,0.0,0.054694,0.0,0.08543,200000,139288.4206745142,-60711.5793254858,0.696442103372571
2021-04-02,-2,-1.7940439678796238,0.0,0.056503,0.0,0.09232,200000,139288.4206745142,-60711.5793254858,0.696442103372571
2021-04-03,-2,-2.3436161787455982,0.0,0.050236,0.0,0.10143,200000,139288.4206745142,-60711.5793254858,0.696442103372571
2021-04-04,-2,-2.390047810213622,0.0,0.052547,0.0,0.12761,200000,139288.4206745142,-60711.5793254858,0.696442103372571
2021-04-05,-2,-2.0936254842456754,0.0,0.05326,0.0,0.13655,200000,139288.4206745142,-60711.5793254858,0.696442103372571
2021-04-06,-2,-1.420639140940798,0.0,0.058393,0.0,0.12401,200000,139288.4206745142,-60711.5793254858,0.696442103372571
2021-04-07,-2,-1.286147505835756,0.0,0.051696,0.0,0.11045,200000,139288.4206745142,-60711.5793254858,0.696442103372571
2021-04-08,-2,-1.302496779707264,0.0,0.054035,0.0,0.12349,200000,139288.4206745142,-60711.5793254858,0.696442103372571
2021-04-09,-1,-1.0863641396751076,1289564.3139143263,0.054006,-601210.37929262,0.11584,200000,139288.4206745142,-60711.5793254858,0.696442103372571
2021-04-10,-2,-1.2202656052033827,0.0,0.053369,0.0,0.1263,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-11,0,-0.8500913760970201,0.0,0.057351,0.0,0.12214,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-12,0,-0.7269201823958641,0.0,0.061344,0.0,0.12874,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-13,0,-0.7972532797052584,0.0,0.066042,0.0,0.14622,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-14,0,-0.2152496841314124,0.0,0.074491,0.0,0.1404,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-15,0,-0.45451093013994787,0.0,0.079609,0.0,0.16421,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-16,0,-0.6647793139890427,0.0,0.07162,0.0,0.16091,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-17,0,-0.1289109136727625,0.0,0.078152,0.0,0.15535,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-18,0,0.48407781058855076,0.0,0.078993,0.0,0.14302,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-19,0,0.7622218461922314,0.0,0.070423,0.0,0.12993,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-20,0,0.30108368561880033,0.0,0.067435,0.0,0.13279,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-21,0,0.7532490068249017,0.0,0.064149,0.0,0.12273,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-22,0,-0.3532029912946927,0.0,0.050625,0.0,0.11001,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-23,0,-0.2238754816515799,0.0,0.050674,0.0,0.10915,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-24,0,-0.7334294130165648,0.0,0.045657,0.0,0.10249,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-25,0,-0.746302474053422,0.0,0.045949,0.0,0.10176,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-26,0,0.2867290012494222,0.0,0.057489,0.0,0.11732,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-27,0,0.5842161991296666,0.0,0.063311,0.0,0.12594,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-28,0,0.36666529222325744,0.0,0.060991,0.0,0.12266,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-29,0,0.43055865544499566,0.0,0.060761,0.0,0.12123,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-04-30,0,0.9670238415659466,0.0,0.069114,0.0,0.13223,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-05-01,0,0.23598240562316009,0.0,0.065591,0.0,0.13112,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-05-02,0,0.007532579079056711,0.0,0.062992,0.0,0.12759,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-05-03,0,-0.18622937865145767,0.0,0.064435,0.0,0.13159,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-05-04,0,-0.5549617255663484,0.0,0.056743,0.0,0.11917,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-05-05,-2,-1.992187432172698,0.0,0.061933,0.0,0.14654,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-05-06,-2,-1.8254975951512096,0.0,0.064511,0.0,0.15216,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-05-07,0,-0.9341504603924067,0.0,0.066767,0.0,0.14763,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-05-08,0,-0.9053536494960568,0.0,0.064462,0.0,0.14301,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-05-09,-1,-1.0442352960506411,1154216.6677957582,0.063419,-512062.0276665911,0.14295,200000,146398.5337098784,-53601.46629012161,0.731992668549392
2021-05-10,-2,-1.2103944842282528,0.0,0.055236,0.0,0.12716,200000,147758.02928559564,-52241.970714404364,0.7387901464279782
2021-05-11,-2,-1.2532072030589336,0.0,0.059688,0.0,0.13893,200000,147758.02928559564,-52241.970714404364,0.7387901464279782
2021-05-12,-2,-1.6779001639813151,0.0,0.048843,0.0,0.11918,200000,147758.02928559564,-52241.970714404364,0.7387901464279782
2021-05-13,-2,-1.4117474751970593,0.0,0.050246,0.0,0.12159,200000,147758.02928559564,-52241.970714404364,0.7387901464279782
2021-05-14,-1,-1.1730743056956658,1414060.6868046897,0.052246,-592311.5100039912,0.12473,200000,147758.02928559564,-52241.970714404364,0.7387901464279782
2021-05-15,-2,-1.549439059286435,0.0,0.04807,0.0,0.12059,200000,151210.97706227552,-48789.02293772448,0.7560548853113775
2021-05-16,-1,-1.067487176917894,1530754.3587118657,0.049391,-631941.5624468218,0.11964,200000,151210.97706227552,-48789.02293772448,0.7560548853113775
2021-05-17,-1,-1.120742149055464,1530754.3587118657,0.045819,-631941.5624468218,0.11279,200000,141414.322790196,-58585.67720980401,0.70707161395098
2021-05-18,-1,-1.161074399990466,1530754.3587118657,0.046505,-631941.5624468218,0.11627,200000,144663.57691758728,-55336.423082412715,0.7233178845879364
2021-05-19,-2,-1.6007093342855065,0.0,0.02961,0.0,0.07881,200000,155688.65503725118,-44311.344962748815,0.7784432751862559
2021-05-20,0,-0.7457627757233509,0.0,0.036352,0.0,0.08928,200000,155688.65503725118,-44311.344962748815,0.7784432751862559
2021-05-21,0,0.5350875923453173,0.0,0.034814,0.0,0.0779,200000,155688.65503725118,-44311.344962748815,0.7784432751862559
2021-05-22,0,-0.04455448290221899,0.0,0.032072,0.0,0.07534,200000,155688.65503725118,-44311.344962748815,0.7784432751862559
2021-05-23,0,0.5044249124267651,0.0,0.027391,0.0,0.06285,200000,155688.65503725118,-44311.344962748815,0.7784432751862559
2021-05-24,1,1.127800265148101,-2270639.311572079,0.034283,1011490.7421858835,0.07696,200000,155688.65503725118,-44311.344962748815,0.7784432751862559
2021-05-25,0,0.1688205130272974,0.0,0.032883,0.0,0.07714,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-05-26,0,0.08218619448453876,0.0,0.035289,0.0,0.08312,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-05-27,0,0.592958333087479,0.0,0.034445,0.0,0.07949,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-05-28,0,-0.14081480553575176,0.0,0.030096,0.0,0.07204,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-05-29,0,0.7841585231171598,0.0,0.029807,0.0,0.06877,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-05-30,0,0.14499566604290556,0.0,0.03034,0.0,0.07196,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-05-31,0,0.33442809001036095,0.0,0.032602,0.0,0.07679,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-01,0,-0.42625527000992275,0.0,0.031354,0.0,0.07614,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-02,2,1.319039219861211,0.0,0.034641,0.0,0.07804,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-03,0,0.6013159865180282,0.0,0.035518,0.0,0.08223,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-04,0,-0.3294589431285419,0.0,0.032123,0.0,0.07714,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-05,0,-0.6176663041404481,0.0,0.031068,0.0,0.07552,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-06,0,-0.3273642514274245,0.0,0.032299,0.0,0.07745,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-07,0,-0.5369512287894361,0.0,0.029729,0.0,0.0717,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-08,-2,-2.2757588790148016,0.0,0.02846,0.0,0.07242,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-09,-2,-1.9362153563932591,0.0,0.029771,0.0,0.07536,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-10,-2,-1.681763954229078,0.0,0.028738,0.0,0.07257,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-11,-1,-1.189513463591319,2742271.3989244765,0.027774,-1100792.6844013357,0.06919,200000,152327.69166745682,-47672.30833254318,0.7616384583372842
2021-06-12,-2,-1.743676948768177,0.0,0.026455,0.0,0.06804,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-13,-2,-1.491713203176873,0.0,0.027951,0.0,0.07153,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-14,0,-0.3589468274953383,0.0,0.029394,0.0,0.07203,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-15,0,-0.5232406930748704,0.0,0.02902,0.0,0.07174,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-16,0,-0.9760340858680486,0.0,0.027293,0.0,0.06895,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-17,-2,-2.4196171996463667,0.0,0.026825,0.0,0.0739,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-18,-2,-1.9550308826890865,0.0,0.025468,0.0,0.06962,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-19,-2,-2.0759801621636855,0.0,0.024234,0.0,0.06827,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-20,-2,-1.9824610977972943,0.0,0.02362,0.0,0.06768,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-21,-2,-2.3807483403302108,0.0,0.017301,0.0,0.05351,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-22,-2,-2.223063574608933,0.0,0.01617,0.0,0.05103,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-23,-2,-1.8384497818491778,0.0,0.0186,0.0,0.05797,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-24,-2,-2.1546301907152454,0.0,0.019548,0.0,0.06611,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-25,-2,-1.9505568936491484,0.0,0.017821,0.0,0.06139,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-26,-2,-1.6250999305018394,0.0,0.018492,0.0,0.06274,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-27,-2,-1.5166784975102445,0.0,0.018889,0.0,0.06479,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-28,-1,-1.1168463922806442,3900712.0607145973,0.019827,-1184008.2368001887,0.06532,200000,154678.83605557666,-45321.163944423344,0.7733941802778833
2021-06-29,-1,-0.6132242674778605,3900712.0607145973,0.021902,-1184008.2368001887,0.06793,200000,165863.07507960795,-34136.92492039205,0.8293153753980398
2021-06-30,-1,-0.39897083654587234,3900712.0607145973,0.022451,-1184008.2368001887,0.06828,200000,168418.9688838203,-31581.031116179714,0.8420948444191014
2021-07-01,-1,-0.24437977971812877,3900712.0607145973,0.021505,-1184008.2368001887,0.06471,200000,160501.98586900762,-39498.01413099238,0.8025099293450382
2021-07-02,0,0.9649541693302182,0.0,0.025264,0.0,0.06657,200000,134950.67487747164,-65049.32512252836,0.6747533743873582
2021-07-03,0,0.9340308205351348,0.0,0.025185,0.0,0.06683,200000,134950.67487747164,-65049.32512252836,0.6747533743873582
2021-07-04,1,1.141976812375439,-2628055.9859293406,0.025675,1001712.254138002,0.06736,200000,134950.67487747164,-65049.32512252836,0.6747533743873582
2021-07-05,1,1.079803852637906,-2628055.9859293406,0.02418,1001712.254138002,0.06448,200000,128136.79988658983,-71863.20011341017,0.6406839994329492
2021-07-06,1,1.0933532784258748,-2628055.9859293406,0.024184,1001712.254138002,0.06494,200000,128608.09974743702,-71391.90025256298,0.6430404987371852
2021-07-07,1,1.0515530764230927,-2628055.9859293406,0.023928,1001712.254138002,0.06433,200000,127324.27294001493,-72675.72705998507,0.6366213647000747
2021-07-08,1,0.2245523898935516,-2628055.9859293406,0.020973,1001712.254138002,0.06106,200000,116282.76843056246,-83717.23156943754,0.5814138421528123
2021-07-09,0,0.1975386303255984,0.0,0.021263,0.0,0.06219,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-10,0,0.08150607416262982,0.0,0.020736,0.0,0.06142,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-11,0,0.3592906013862681,0.0,0.0215,0.0,0.06184,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-12,0,0.5249188342667266,0.0,0.021302,0.0,0.06004,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-13,0,0.1616394222745995,0.0,0.020447,0.0,0.05937,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-14,0,-0.1598407340708836,0.0,0.020158,0.0,0.05989,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-15,0,-0.45071510945512294,0.0,0.019146,0.0,0.05784,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-16,0,-0.7948392884131739,0.0,0.01806,0.0,0.05562,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-17,0,-0.7775442034000151,0.0,0.018432,0.0,0.05597,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-18,0,-0.8027821930510401,0.0,0.018556,0.0,0.05592,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-19,0,-0.9342810468449659,0.0,0.017635,0.0,0.05345,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-20,0,0.3162073000798647,0.0,0.017964,0.0,0.05045,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-21,0,0.47500525208453703,0.0,0.019419,0.0,0.05388,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-22,0,0.7625180215227185,0.0,0.020141,0.0,0.05526,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-23,2,1.6168348477552754,0.0,0.021322,0.0,0.056,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-24,2,2.9535332314374005,0.0,0.024234,0.0,0.05727,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-25,2,1.9256368167521898,0.0,0.023425,0.0,0.05791,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-26,2,1.3356246293900282,0.0,0.022869,0.0,0.05842,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-27,1,1.1076695854491334,-2760621.654240655,0.02328,1067740.0250992263,0.06019,200000,128534.54422144487,-71465.45577855513,0.6426727211072243
2021-07-28,1,0.9215832426671035,-2760621.654240655,0.023316,1067740.0250992263,0.0607,200000,129178.47401379814,-70821.52598620186,0.6458923700689907
2021-07-29,1,1.017412151582209,-2760621.654240655,0.02411,1067740.0250992263,0.06185,200000,132598.30863612934,-67401.69136387066,0.6629915431806467
2021-07-30,2,1.600766359899572,0.0,0.026136,0.0,0.06325,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-07-31,2,1.7954953523498225,0.0,0.0274,0.0,0.06396,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-01,0,0.9213418211938221,0.0,0.025413,0.0,0.0632,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-02,0,0.7546209663696419,0.0,0.025796,0.0,0.06463,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-03,0,0.2325037064720984,0.0,0.02455,0.0,0.06403,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-04,0,-0.08213598795857993,0.0,0.025289,0.0,0.06737,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-05,0,0.04101604616243617,0.0,0.026789,0.0,0.07013,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-06,0,0.07690785744904613,0.0,0.02775,0.0,0.07196,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-07,0,-0.2512797874288586,0.0,0.028622,0.0,0.07527,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-08,0,-0.7656190569906764,0.0,0.026864,0.0,0.07192,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-09,0,-0.5291395542376316,0.0,0.028102,0.0,0.07395,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-10,0,0.20839354386767348,0.0,0.02945,0.0,0.07464,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-11,-2,-1.4341555190466357,0.0,0.030708,0.0,0.08341,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-12,-2,-1.76801608312971,0.0,0.030228,0.0,0.08415,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-13,-2,-1.5650195010129397,0.0,0.032278,0.0,0.08951,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-14,-2,-1.751717784899823,0.0,0.032696,0.0,0.09264,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-15,-2,-1.4372816261654053,0.0,0.033024,0.0,0.09295,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-16,-1,-1.0179174057661458,2061106.3928230167,0.032301,-745029.0688739512,0.08936,200000,133151.59518915255,-66848.40481084745,0.6657579759457628
2021-08-17,-1,-1.1451151022747226,2061106.3928230167,0.030356,-745029.0688739512,0.08509,200000,125961.46913102001,-74038.53086897999,0.6298073456551001
2021-08-18,-1,-1.029160756575637,2061106.3928230167,0.030185,-745029.0688739512,0.08456,200000,125214.15453134407,-74785.84546865593,0.6260707726567203
2021-08-19,-1,-0.834166650179959,2061106.3928230167,0.031719,-745029.0688739512,0.08825,200000,131125.04900207947,-68874.95099792053,0.6556252450103973
2021-08-20,-1,-0.6644339674802269,2061106.3928230167,0.032816,-745029.0688739512,0.09059,200000,135129.45073617133,-64870.54926382867,0.6756472536808567
2021-08-21,0,1.8761427866116422,0.0,0.035285,0.0,0.08799,200000,125980.56388861136,-74019.43611138864,0.6299028194430568
2021-08-22,2,2.6640000691839725,0.0,0.037027,0.0,0.08795,200000,125980.56388861136,-74019.43611138864,0.6299028194430568
2021-08-23,2,3.4004811344108696,0.0,0.043006,0.0,0.08987,200000,125980.56388861136,-74019.43611138864,0.6299028194430568
2021-08-24,2,2.420351029833004,0.0,0.039731,0.0,0.08457,200000,125980.56388861136,-74019.43611138864,0.6299028194430568
2021-08-25,2,2.591065313112579,0.0,0.044358,0.0,0.08758,200000,125980.56388861136,-74019.43611138864,0.6299028194430568
2021-08-26,2,2.4550947511117047,0.0,0.04423,0.0,0.08303,200000,125980.56388861136,-74019.43611138864,0.6299028194430568
2021-08-27,2,1.9802659048517042,0.0,0.04659,0.0,0.08828,200000,125980.56388861136,-74019.43611138864,0.6299028194430568
2021-08-28,2,1.5493356164467942,0.0,0.04541,0.0,0.08829,200000,125980.56388861136,-74019.43611138864,0.6299028194430568
2021-08-29,1,1.1442746955088547,-1436822.1246420091,0.04384,711995.9528010137,0.08847,200000,125980.56388861136,-74019.43611138864,0.6299028194430568
2021-08-30,1,0.8213492419708909,-1436822.1246420091,0.04122,711995.9528010137,0.08616,200000,120571.37927107896,-79428.62072892104,0.6028568963553949
2021-08-31,1,0.7058950445633249,-1436822.1246420091,0.04221,711995.9528010137,0.08875,200000,123837.90269222917,-76162.09730777083,0.6191895134611458
2021-09-01,1,0.44231460156403885,-1436822.1246420091,0.04386,711995.9528010137,0.095,200000,130658.63390289483,-69341.36609710517,0.6532931695144741
2021-09-02,1,0.2024931092859498,-1436822.1246420091,0.04472,711995.9528010137,0.09953,200000,135119.64259627555,-64880.357403724454,0.6755982129813778
2021-09-03,1,1.054058138611572,-1436822.1246420091,0.05212,711995.9528010137,0.10161,200000,147233.07790045254,-52766.92209954746,0.7361653895022626
2021-09-04,2,1.8163633950181084,0.0,0.05884,0.0,0.10146,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-05,2,1.6416539505730678,0.0,0.06122,0.0,0.10519,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-06,2,1.9008690626447369,0.0,0.06425,0.0,0.10381,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-07,2,1.8666122794669424,0.0,0.0541,0.0,0.08539,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-08,2,3.1923725309106503,0.0,0.07866,0.0,0.09272,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-09,2,2.5818889998463526,0.0,0.07978,0.0,0.09303,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-10,2,1.9535590304391832,0.0,0.07458,0.0,0.09075,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-11,2,1.346523952745971,0.0,0.07282,0.0,0.09555,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-12,0,0.44909892010063357,0.0,0.07294,0.0,0.11241,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-13,0,0.30203197852990277,0.0,0.06662,0.0,0.10462,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-14,0,0.18645886144770477,0.0,0.07417,0.0,0.11822,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-15,0,0.38159812232364,0.0,0.0795,0.0,0.12069,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-16,0,0.1181237504265401,0.0,0.07301,0.0,0.11594,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-17,0,0.2554700252892646,0.0,0.06893,0.0,0.10545,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-18,0,0.2463892110842178,0.0,0.06986,0.0,0.10586,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
2021-09-19,0,0.04417768716033724,0.0,0.0667,0.0,0.10369,200000,138284.06833135633,-61715.931668643665,0.6914203416567817
