date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-02-22,2,2.751125466454876,0.0,0.0034332,0.0,0.05425,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-02-23,2,2.396222939829379,0.0,0.0030186,0.0,0.04501,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-02-24,2,1.9196523270084687,0.0,0.0031333,0.0,0.048,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-02-25,2,1.6851192486097673,0.0,0.0029679,0.0,0.0452,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-02-26,2,1.3309224298885454,0.0,0.0028118,0.0,0.04517,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-02-27,0,0.9339633234240288,0.0,0.0026422,0.0,0.04652,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-02-28,0,0.6664255863358977,0.0,0.0024256,0.0,0.04562,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-01,0,0.8749977178137148,0.0,0.002807,0.0,0.04784,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-02,0,0.708422621343731,0.0,0.0026748,0.0,0.04687,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-03,0,0.522301362791061,0.0,0.0026857,0.0,0.04883,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-04,0,0.08722541088470813,0.0,0.0024918,0.0,0.05142,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-05,0,0.7105014760167975,0.0,0.0030274,0.0,0.05019,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-06,0,0.5865195239559938,0.0,0.0029855,0.0,0.05015,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-07,0,0.45817220648900053,0.0,0.0030384,0.0,0.05173,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-08,0,0.22157660205884427,0.0,0.0030073,0.0,0.05307,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-09,0,0.32386249492554814,0.0,0.0031371,0.0,0.0532,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-10,0,0.3568877543367598,0.0,0.0030958,0.0,0.05142,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-11,0,0.37973925610446724,0.0,0.0031403,0.0,0.05151,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-12,0,-0.060267933887382365,0.0,0.0029625,0.0,0.04997,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-13,2,3.4895139020006445,0.0,0.004619,0.0,0.05291,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-14,2,3.9247421198442587,0.0,0.0072737,0.0,0.05105,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-15,2,2.7471250791129345,0.0,0.00708,0.0,0.05069,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-16,2,2.0051288516897476,0.0,0.0068416,0.0,0.05237,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-17,2,1.734195976899243,0.0,0.0071676,0.0,0.05483,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-18,2,1.599964833907244,0.0,0.0071323,0.0,0.05329,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-19,2,1.537313894266218,0.0,0.00815,0.0,0.05862,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-20,1,1.0852643515261207,-11439538.415927295,0.0077178,1449721.9964933281,0.0609,200000,176576.13917288737,-23423.86082711263,0.8828806958644368
2021-03-21,1,0.9730433751954624,-11439538.415927295,0.0080067,1449721.9964933281,0.06337,200000,183461.83515258727,-16538.16484741273,0.9173091757629364
2021-03-22,1,0.852551631231869,-11439538.415927295,0.00742,1449721.9964933281,0.05927,200000,170806.3977783401,-29193.60222165991,0.8540319888917005
2021-03-23,1,0.8988235619646626,-11439538.415927295,0.0076374,1449721.9964933281,0.05852,200000,172206.06193259268,-27793.938067407318,0.8610303096629635
2021-03-24,1,0.7970485351754902,-11439538.415927295,0.0072311,1449721.9964933281,0.05568,200000,163440.96700416037,-36559.03299583963,0.8172048350208019
2021-03-25,1,0.9897358456517993,-11439538.415927295,0.0077737,1449721.9964933281,0.05528,200000,169068.1717500452,-30931.828249954793,0.845340858750226
2021-03-26,2,1.3980404365881531,0.0,0.0104099,0.0,0.06464,200000,201950.5602755202,1950.560275520198,1.009752801377601
2021-03-27,1,1.177363627988334,-10102983.624933474,0.0099946,1587661.637386165,0.0636,200000,201950.5602755202,1950.560275520198,1.009752801377601
2021-03-28,1,1.1615145928251465,-10102983.624933474,0.0101872,1587661.637386165,0.06362,200000,203928.1481544301,3928.1481544300914,1.0196407407721504
2021-03-29,2,2.054264843138216,0.0,0.0129999,0.0,0.06475,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-03-30,2,3.004900826006241,0.0,0.0181274,0.0,0.06598,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-03-31,0,0.8527423625965107,0.0,0.0167518,0.0,0.09296,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-01,2,1.3130134301973997,0.0,0.0173532,0.0,0.08543,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-02,2,2.33847137171785,0.0,0.0242549,0.0,0.09232,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-03,2,1.3701593426848926,0.0,0.0230732,0.0,0.10143,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-04,0,0.9698768473307842,0.0,0.0272443,0.0,0.12761,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-05,0,0.8000290587809568,0.0,0.0285997,0.0,0.13655,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-06,0,0.19538449941116456,0.0,0.0227351,0.0,0.12401,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-07,0,0.18669022661483903,0.0,0.0204695,0.0,0.11045,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-08,0,0.1762326723657267,0.0,0.0231061,0.0,0.12349,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-09,0,-0.028156220836999344,0.0,0.0209399,0.0,0.11584,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-10,0,-0.7669735562459857,0.0,0.0191341,0.0,0.1263,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-11,0,-0.5930204058359537,0.0,0.0197457,0.0,0.12214,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-12,-1,-1.0353487909093777,6130403.859855698,0.0187987,-895165.628711118,0.12874,200000,230487.24608053867,30487.246080538665,1.1524362304026934
2021-04-13,-2,-1.4953086606076231,0.0,0.0187208,0.0,0.14622,200000,246612.29973109177,46612.29973109177,1.2330614986554589
2021-04-14,-2,-1.5074508969375648,0.0,0.01757,0.0,0.1404,200000,246612.29973109177,46612.29973109177,1.2330614986554589
2021-04-15,-2,-1.6338655716120463,0.0,0.0185614,0.0,0.16421,200000,246612.29973109177,46612.29973109177,1.2330614986554589
2021-04-16,-2,-1.398661842232866,0.0,0.0190209,0.0,0.16091,200000,246612.29973109177,46612.29973109177,1.2330614986554589
2021-04-17,-2,-1.2341087144655862,0.0,0.0188709,0.0,0.15535,200000,246612.29973109177,46612.29973109177,1.2330614986554589
2021-04-18,-1,-1.1556302818283386,7227454.156050472,0.0170608,-862160.1864462724,0.14302,200000,246612.29973109177,46612.29973109177,1.2330614986554589
2021-04-19,-1,-1.057324279651123,7227454.156050472,0.0157814,-862160.1864462724,0.12993,200000,226079.8180432591,26079.81804325909,1.1303990902162955
2021-04-20,-1,-0.9738524990550895,7227454.156050472,0.0160758,-862160.1864462724,0.13279,200000,230673.35868003668,30673.358680036676,1.1533667934001834
2021-04-21,-1,-0.873993077321834,7227454.156050472,0.0149,-862160.1864462724,0.12273,200000,213501.98660770303,13501.986607703031,1.0675099330385152
2021-04-22,-1,-0.9761523044521039,7227454.156050472,0.0127212,-862160.1864462724,0.11001,200000,186788.1319209037,-13211.868079096312,0.9339406596045184
2021-04-23,-1,-0.8710578198227114,7227454.156050472,0.0128001,-862160.1864462724,0.10915,200000,186616.92029347227,-13383.07970652773,0.9330846014673614
2021-04-24,-1,-0.7831384313954804,7227454.156050472,0.0120997,-862160.1864462724,0.10249,200000,175812.82456084236,-24187.17543915764,0.8790641228042118
2021-04-25,-1,-0.8171990046056251,7227454.156050472,0.011748,-862160.1864462724,0.10176,200000,172641.55199805362,-27358.44800194638,0.8632077599902681
2021-04-26,-1,-0.5820000414802421,7227454.156050472,0.014055,-862160.1864462724,0.11732,200000,202730.50123716606,2730.501237166056,1.0136525061858304
2021-04-27,0,-0.039014410173704654,0.0,0.016473,0.0,0.12594,200000,236134.9012995159,36134.901299515914,1.1806745064975797
2021-04-28,0,0.02259575348464716,0.0,0.015843,0.0,0.12266,200000,236134.9012995159,36134.901299515914,1.1806745064975797
2021-04-29,0,0.05936416007082816,0.0,0.015375,0.0,0.12123,200000,236134.9012995159,36134.901299515914,1.1806745064975797
2021-04-30,0,-0.2668451579167052,0.0,0.016071,0.0,0.13223,200000,236134.9012995159,36134.901299515914,1.1806745064975797
2021-05-01,0,0.11973647486206007,0.0,0.016197,0.0,0.13112,200000,236134.9012995159,36134.901299515914,1.1806745064975797
2021-05-02,0,0.054666060268020865,0.0,0.015528,0.0,0.12759,200000,236134.9012995159,36134.901299515914,1.1806745064975797
2021-05-03,-1,-1.0126618194479964,7721873.816203921,0.01529,-897237.2570085716,0.13159,200000,236134.9012995159,36134.901299515914,1.1806745064975797
2021-05-04,-2,-1.4228857308140401,0.0,0.013525,0.0,0.11917,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-05,-2,-2.999259885583753,0.0,0.014775,0.0,0.14654,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-06,-2,-2.567844584818055,0.0,0.014982,0.0,0.15216,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-07,-2,-1.7025346139516655,0.0,0.015233,0.0,0.14763,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-08,-2,-1.4967135490305818,0.0,0.01477,0.0,0.14301,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-09,-2,-1.544922945725075,0.0,0.01442,0.0,0.14295,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-10,-2,-1.4746982839410951,0.0,0.012672,0.0,0.12716,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-11,-2,-1.7582721375478874,0.0,0.01303,0.0,0.13893,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-12,-2,-1.884959473770559,0.0,0.010559,0.0,0.11918,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-13,-2,-1.3960933524692893,0.0,0.01125,0.0,0.12159,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-14,-1,-1.092855965757613,10070917.610072987,0.011847,-956547.4298607768,0.12473,200000,238620.32185306936,38620.321853069356,1.1931016092653468
2021-05-15,-2,-1.309790462313835,0.0,0.010849,0.0,0.12059,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-16,0,-0.7145272549383243,0.0,0.011639,0.0,0.11964,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-17,0,-0.6233831030949679,0.0,0.010999,0.0,0.11279,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-18,0,-0.752187059461925,0.0,0.011034,0.0,0.11627,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-19,0,-0.9914397327640064,0.0,0.007187,0.0,0.07881,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-20,0,-0.5417480471191239,0.0,0.008513,0.0,0.08928,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-21,0,-0.21145912603767042,0.0,0.007614,0.0,0.0779,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-22,0,-0.6521631816299445,0.0,0.007051,0.0,0.07534,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-23,0,-0.2704259441806773,0.0,0.00601,0.0,0.06285,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-24,0,0.7796841734948202,0.0,0.007672,0.0,0.07696,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-25,2,3.4345373744461365,0.0,0.009328,0.0,0.07714,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-26,2,3.0658148025538474,0.0,0.010742,0.0,0.08312,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-27,2,1.8569447764640126,0.0,0.009547,0.0,0.07949,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-28,2,1.388692947683972,0.0,0.008392,0.0,0.07204,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-29,2,1.4281514548579808,0.0,0.008174,0.0,0.06877,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-30,2,1.3572505352100028,0.0,0.008629,0.0,0.07196,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-05-31,1,1.0469119564217721,-13578459.175912695,0.009011,1593377.9871617306,0.07679,200000,244710.9912682986,44710.99126829859,1.223554956341493
2021-06-01,1,0.5892081672894862,-13578459.175912695,0.008551,1593377.9871617306,0.07614,200000,237429.20435572363,37429.20435572363,1.1871460217786183
2021-06-02,1,0.5114612701395532,-13578459.175912695,0.008754,1593377.9871617306,0.07804,200000,243213.04974404117,43213.04974404117,1.216065248720206
2021-06-03,1,0.4958829828220442,-13578459.175912695,0.009274,1593377.9871617306,0.08223,200000,256950.10228172343,56950.10228172343,1.284750511408617
2021-06-04,1,0.277039147944365,-13578459.175912695,0.008559,1593377.9871617306,0.07714,200000,239131.21001629267,39131.210016292665,1.1956560500814633
2021-06-05,0,0.19703137857636505,0.0,0.008355,0.0,0.07552,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-06,0,0.13313410371794818,0.0,0.008559,0.0,0.07745,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-07,0,-0.10219766773201139,0.0,0.007787,0.0,0.0717,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-08,0,-0.0965020901774501,0.0,0.007943,0.0,0.07242,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-09,0,-0.2296149155177676,0.0,0.008231,0.0,0.07536,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-10,0,-0.45090021580112905,0.0,0.007834,0.0,0.07257,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-11,0,-0.5190600900510454,0.0,0.00752,0.0,0.06919,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-12,0,-0.7913921551585784,0.0,0.007354,0.0,0.06804,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-13,0,0.12569589006818058,0.0,0.008202,0.0,0.07153,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-14,0,0.2613401253967384,0.0,0.008289,0.0,0.07203,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-15,0,-0.09473012205971855,0.0,0.008067,0.0,0.07174,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-16,0,0.008315386386377676,0.0,0.007755,0.0,0.06895,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-17,-2,-1.9861360621244493,0.0,0.007689,0.0,0.0739,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-18,-2,-1.9029043955251423,0.0,0.007206,0.0,0.06962,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-19,-2,-1.968875112039375,0.0,0.007011,0.0,0.06827,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-20,0,0.027483980936581102,0.0,0.007439,0.0,0.06768,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-21,0,0.5056091723731434,0.0,0.005966,0.0,0.05351,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-22,0,-0.8074928123888898,0.0,0.005448,0.0,0.05103,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-23,-2,-1.8409949223129207,0.0,0.005925,0.0,0.05797,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-24,-2,-3.039611731923758,0.0,0.006093,0.0,0.06611,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-25,-2,-2.5385854528630882,0.0,0.005563,0.0,0.06139,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-26,-2,-2.151131657221579,0.0,0.005647,0.0,0.06274,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-27,-2,-1.716037672995762,0.0,0.005911,0.0,0.06479,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-28,-2,-1.5274358334706277,0.0,0.005948,0.0,0.06532,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-29,-2,-1.2721499234470488,0.0,0.006248,0.0,0.06793,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-06-30,-2,-1.3500642540027417,0.0,0.006132,0.0,0.06828,200000,237827.11209259523,37827.11209259523,1.189135560462976
2021-07-01,-1,-1.1211120444155995,20237160.661384888,0.005876,-1837638.0164780961,0.06471,200000,237827.1120925952,37827.1120925952,1.189135560462976
2021-07-02,-2,-1.2332071454761044,0.0,0.005883,0.0,0.06657,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-03,0,-0.9154810455250548,0.0,0.006057,0.0,0.06683,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-04,0,-0.7400648217713911,0.0,0.006169,0.0,0.06736,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-05,0,-0.5750239781735337,0.0,0.005957,0.0,0.06448,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-06,0,-0.44419787477750045,0.0,0.006029,0.0,0.06494,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-07,0,-0.3431782946682002,0.0,0.005991,0.0,0.06433,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-08,0,-0.16499016881470793,0.0,0.00574,0.0,0.06106,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-09,0,-0.20268878196589907,0.0,0.005803,0.0,0.06219,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-10,0,-0.20639645501999812,0.0,0.005689,0.0,0.06142,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-11,0,0.05310609768540968,0.0,0.005761,0.0,0.06184,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-12,0,0.48859487015283526,0.0,0.005621,0.0,0.06004,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-13,0,0.1604069700289956,0.0,0.005462,0.0,0.05937,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-14,0,-0.11670560403111824,0.0,0.005484,0.0,0.05989,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-15,0,-0.7984766738015842,0.0,0.005239,0.0,0.05784,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-16,-1,-1.0954669941222546,24038231.17433846,0.005015,-2167416.9244751413,0.05562,200000,241103.45867861476,41103.458678614756,1.2055172933930738
2021-07-17,0,0.3846714379390702,0.0,0.005169,0.0,0.05597,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-18,0,-0.25567493153706466,0.0,0.005114,0.0,0.05592,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-19,-2,-1.3235033727659238,0.0,0.004795,0.0,0.05345,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-20,-2,-2.029007783705452,0.0,0.004455,0.0,0.05045,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-21,-2,-1.5564708855146732,0.0,0.004785,0.0,0.05388,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-22,-2,-1.7112069556314013,0.0,0.004895,0.0,0.05526,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-23,0,0.2570617361695117,0.0,0.005155,0.0,0.056,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-24,0,-0.42892811016908555,0.0,0.005202,0.0,0.05727,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-25,0,0.36555201152288846,0.0,0.005339,0.0,0.05791,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-26,2,3.389149150838847,0.0,0.005932,0.0,0.05842,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-27,2,3.0388587379625376,0.0,0.006306,0.0,0.06019,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-28,2,2.0637237449781405,0.0,0.006218,0.0,0.0607,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-29,2,1.5453920498974147,0.0,0.006245,0.0,0.06185,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-30,2,1.3471299559267806,0.0,0.006373,0.0,0.06325,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-07-31,0,0.8822786693888429,0.0,0.006315,0.0,0.06396,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-01,0,0.7781077041320683,0.0,0.006225,0.0,0.0632,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-02,0,0.33852915483393364,0.0,0.006227,0.0,0.06463,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-03,0,0.20920065835608806,0.0,0.006138,0.0,0.06403,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-04,0,-0.059081652460065234,0.0,0.006376,0.0,0.06737,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-05,0,-0.3816136314769167,0.0,0.006532,0.0,0.07013,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-06,2,2.209123095486427,0.0,0.007851,0.0,0.07196,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-07,2,1.252366885906884,0.0,0.007848,0.0,0.07527,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-08,2,2.2446585792653266,0.0,0.008157,0.0,0.07192,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-09,2,2.1401559049356966,0.0,0.008541,0.0,0.07395,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-10,2,2.947439684093152,0.0,0.009772,0.0,0.07464,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-11,2,2.7274641664779598,0.0,0.011505,0.0,0.08341,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-12,2,1.8388799134674654,0.0,0.010991,0.0,0.08415,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-13,2,1.8871897519591236,0.0,0.012131,0.0,0.08951,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-14,2,1.216328944915691,0.0,0.011825,0.0,0.09264,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-15,1,1.0500423417909712,-10102662.55202057,0.011787,1281119.779458488,0.09295,200000,238160.16700133294,38160.16700133294,1.1908008350066648
2021-08-16,1,0.9384621318703859,-10102662.55202057,0.011304,1281119.779458488,0.08936,200000,228681.360980451,28681.36098045099,1.143406804902255
2021-08-17,1,0.4882133989308991,-10102662.55202057,0.010245,1281119.779458488,0.08509,200000,212512.25987957348,12512.259879573481,1.0625612993978675
2021-08-18,1,0.4824796727780907,-10102662.55202057,0.010253,1281119.779458488,0.08456,200000,211914.08769687667,11914.087696876668,1.0595704384843834
2021-08-19,1,0.4656679159508572,-10102662.55202057,0.010762,1281119.779458488,0.08825,200000,221783.67492205696,21783.67492205696,1.1089183746102849
2021-08-20,1,0.5882946796143947,-10102662.55202057,0.011314,1281119.779458488,0.09059,200000,230358.16493470516,30358.164934705157,1.1517908246735258
2021-08-21,1,0.3556858726076625,-10102662.55202057,0.010777,1281119.779458488,0.08799,200000,221602.12371767807,21602.12371767807,1.1080106185883905
2021-08-22,1,0.49112960136156886,-10102662.55202057,0.011033,1281119.779458488,0.08795,200000,224137.16053981698,24137.160539816978,1.120685802699085
2021-08-23,1,0.32991663351708833,-10102662.55202057,0.011176,1281119.779458488,0.08987,200000,228041.5912613162,28041.591261316207,1.140207956306581
2021-08-24,1,0.31740301059774406,-10102662.55202057,0.010591,1281119.779458488,0.08457,200000,215341.59883725422,15341.59883725422,1.0767079941862712
2021-08-25,0,0.1477865808781297,0.0,0.010917,0.0,0.08758,200000,236250.46379676712,36250.463796767115,1.1812523189838355
2021-08-26,0,-0.5525839164066885,0.0,0.00995,0.0,0.08303,200000,236250.46379676712,36250.463796767115,1.1812523189838355
2021-08-27,0,-0.8423797973070867,0.0,0.010566,0.0,0.08828,200000,236250.46379676712,36250.463796767115,1.1812523189838355
2021-08-28,0,0.6220873597123174,0.0,0.011382,0.0,0.08829,200000,236250.46379676712,36250.463796767115,1.1812523189838355
2021-08-29,0,-0.2839734277516115,0.0,0.011022,0.0,0.08847,200000,236250.46379676712,36250.463796767115,1.1812523189838355
2021-08-30,0,-0.8305282650738509,0.0,0.010465,0.0,0.08616,200000,236250.46379676712,36250.463796767115,1.1812523189838355
2021-08-31,-2,-1.38052242111165,0.0,0.010549,0.0,0.08875,200000,236250.46379676712,36250.463796767115,1.1812523189838355
2021-09-01,-2,-1.8200717218802813,0.0,0.011023,0.0,0.095,200000,236250.46379676712,36250.463796767115,1.1812523189838355
2021-09-02,2,1.8811862223539608,0.0,0.012984,0.0,0.09953,200000,236250.46379676712,36250.463796767115,1.1812523189838355
2021-09-03,0,-0.40451104417298267,0.0,0.012381,0.0,0.10161,200000,236250.46379676712,36250.463796767115,1.1812523189838355
2021-09-04,-1,-1.1562822811498903,9805364.978698727,0.012047,-1164254.2075535539,0.10146,200000,236250.46379676714,36250.463796767144,1.1812523189838358
2021-09-05,0,0.44245718292968556,0.0,0.013077,0.0,0.10519,200000,230493.60606288223,30493.60606288223,1.1524680303144113
2021-09-06,-1,-1.1542164306680363,9365851.526325975,0.012305,-1110170.5330068502,0.10381,200000,230493.60606288223,30493.60606288223,1.1524680303144113
2021-09-07,-2,-1.2923726468952916,0.0,0.010046,0.0,0.08539,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-08,-2,-2.621004945851033,0.0,0.010142,0.0,0.09272,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-09,-2,-2.117549305715604,0.0,0.010196,0.0,0.09303,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-10,-2,-2.0886428679026325,0.0,0.009741,0.0,0.09075,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-11,-2,-2.273807438776336,0.0,0.009819,0.0,0.09555,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-12,-2,-2.904768355768666,0.0,0.010011,0.0,0.11241,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-13,-2,-2.150054753601174,0.0,0.009609,0.0,0.10462,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-14,-2,-2.319716467189428,0.0,0.009865,0.0,0.11822,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-15,-2,-1.9338605562191729,0.0,0.010107,0.0,0.12069,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-16,-2,-1.6618968314452944,0.0,0.009743,0.0,0.11594,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-17,-1,-1.1527312808049055,12160831.235160235,0.009506,-1096262.320734312,0.10545,200000,231201.7234428664,31201.72344286641,1.156008617214332
2021-09-18,-1,-0.9407520475392669,12160831.235160235,0.009731,-1096262.320734312,0.10586,200000,234387.3780222785,34387.37802227851,1.1719368901113927
