date,statusList,zscore,NULSUSDT_position,NULSUSDT_price,ZILUSDT_position,ZILUSDT_price,init,total_asset,pnl,return
2021-02-27,-2,-1.579331410773783,0.0,0.4919,0.0,0.11577,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-02-28,0,-0.8404206882668697,0.0,0.4872,0.0,0.10752,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-01,0,-0.5225801318275484,0.0,0.542,0.0,0.116,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-02,0,-0.25914672782338327,0.0,0.5419,0.0,0.11406,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-03,0,-0.29477286132291,0.0,0.5944,0.0,0.12632,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-04,0,-0.8403879775274998,0.0,0.5315,0.0,0.11836,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-05,0,0.38771741754132977,0.0,0.5625,0.0,0.11579,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-06,0,0.9212027074683584,0.0,0.5763,0.0,0.11596,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-07,2,2.4468292461328187,0.0,0.6502,0.0,0.11801,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-08,2,2.5090627151145877,0.0,0.7219,0.0,0.12544,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-09,0,0.718011772007646,0.0,0.6836,0.0,0.13457,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-10,2,2.697304737904323,0.0,0.7867,0.0,0.12759,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-11,0,-0.4342596241690603,0.0,0.8182,0.0,0.17701,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-12,2,1.9004111787337477,0.0,0.9702,0.0,0.16339,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-13,0,-0.0592732049242773,0.0,0.886,0.0,0.18252,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-14,0,0.3177082655482623,0.0,0.8322,0.0,0.16415,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-15,0,0.9492395433061197,0.0,0.8813,0.0,0.16109,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-16,2,1.2307891003539078,0.0,0.885,0.0,0.15505,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-17,0,-0.8542500866140419,0.0,0.8933,0.0,0.19681,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-18,0,-0.34161259142116374,0.0,0.8695,0.0,0.17905,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-19,0,-0.724848913141604,0.0,0.863,0.0,0.18397,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-20,0,0.2585553254038915,0.0,0.8924,0.0,0.17079,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-21,0,-0.6126178334687392,0.0,0.8395,0.0,0.17484,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-22,0,0.6702584703632465,0.0,0.8847,0.0,0.16179,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-23,1,1.0803560765300362,-114199.01102704974,0.9526,653997.7029239364,0.16634,200000,217571.95580873516,17571.95580873516,1.0878597790436757
2021-03-24,1,0.5276811494568369,-114199.01102704974,0.86,653997.7029239364,0.15667,200000,200672.9696003559,672.9696003558929,1.0033648480017794
2021-03-25,0,-0.18229363175831106,0.0,0.7957,0.0,0.15388,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-03-26,0,-0.16572408970028416,0.0,0.8683,0.0,0.16729,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-03-27,0,0.3100182567490093,0.0,0.9015,0.0,0.16685,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-03-28,0,0.3493725832370355,0.0,0.9259,0.0,0.17151,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-03-29,2,1.4967375081272485,0.0,1.0675,0.0,0.17802,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-03-30,2,1.5044962692727257,0.0,1.0929,0.0,0.18328,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-03-31,2,1.7581617440649817,0.0,1.091,0.0,0.17646,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-01,2,1.6255997126462254,0.0,1.0929,0.0,0.17746,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-02,0,0.24680435181067434,0.0,1.1163,0.0,0.20231,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-03,0,0.7829873675251703,0.0,1.0549,0.0,0.1816,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-04,0,0.8238430168557789,0.0,1.2974,0.0,0.22159,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-05,2,2.270700725566368,0.0,1.4393,0.0,0.21171,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-06,2,1.5027480167945209,0.0,1.3203,0.0,0.20503,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-07,0,0.9532018878479052,0.0,1.1815,0.0,0.19096,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-08,0,0.6040671148758031,0.0,1.2455,0.0,0.20628,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-09,0,0.9310292769174503,0.0,1.3685,0.0,0.21908,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-10,2,2.2529621596287703,0.0,1.4653,0.0,0.20802,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-11,2,1.3323411351834673,0.0,1.3614,0.0,0.20445,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-12,0,0.9174213769291084,0.0,1.2752,0.0,0.19651,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-13,0,0.3185510423373458,0.0,1.2578,0.0,0.20278,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-14,0,0.3623285899875363,0.0,1.2544,0.0,0.2002,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-15,0,0.8393038128637023,0.0,1.4081,0.0,0.21575,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-16,-2,-1.2557628264451994,0.0,1.3355,0.0,0.23657,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-17,1,1.1070053690631805,70772.7478908192,1.4681,-471850.4594846124,0.2202,200000,207802.9423570233,7802.942357023305,1.0390147117851165
2021-04-18,2,2.4494995685893226,0.0,1.5061,0.0,0.20169,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-19,2,1.8046515789262338,0.0,1.3236,0.0,0.1812,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-20,0,0.12211517391913376,0.0,1.2422,0.0,0.19255,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-21,0,0.09414688103932671,0.0,1.1335,0.0,0.1757,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-22,0,-0.2852336126165334,0.0,1.0221,0.0,0.16199,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-23,0,-0.9911435237604991,0.0,0.9553,0.0,0.15918,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-24,0,-0.8177787323680809,0.0,0.8762,0.0,0.14354,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-25,0,-0.2753852732477267,0.0,0.892,0.0,0.14111,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-26,0,-0.42829307673579164,0.0,1.0264,0.0,0.16438,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-27,-2,-2.3567881806292514,0.0,1.0958,0.0,0.2127,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-28,-2,-1.938824960046756,0.0,1.0359,0.0,0.19856,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-29,-2,-1.463907534467451,0.0,1.035,0.0,0.19186,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-04-30,-1,-1.0412465609438604,95623.42265634415,1.1463,-534489.6108395129,0.20508,200000,219226.25878193462,19226.258781934623,1.096131293909673
2021-05-01,-1,-0.9094658429516541,95623.42265634415,1.18,-534489.6108395129,0.21025,200000,225212.0794134937,25212.079413493688,1.1260603970674685
2021-05-02,-1,-0.8846381633499014,95623.42265634415,1.1394,-534489.6108395129,0.20442,200000,218213.69402245173,18213.69402245173,1.0910684701122586
2021-05-03,-1,-0.757258215226725,95623.42265634415,1.1886,-534489.6108395129,0.21163,200000,226772.03651129678,26772.036511296785,1.133860182556484
2021-05-04,-1,-1.0897643923921059,95623.42265634415,1.0301,-534489.6108395129,0.19301,200000,201663.5274664345,1663.5274664344906,1.0083176373321725
2021-05-05,-1,-1.0273352838498846,95623.42265634415,1.1233,-534489.6108395129,0.21168,200000,220554.55149237945,20554.551492379454,1.1027727574618973
2021-05-06,-2,-1.3570432230513063,0.0,1.1709,0.0,0.23355,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-07,0,-0.6463260466856049,0.0,1.2302,0.0,0.22552,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-08,0,0.030211940995382738,0.0,1.3673,0.0,0.23446,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-09,0,-0.5323694255024208,0.0,1.288,0.0,0.23506,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-10,0,-0.39207324120283077,0.0,1.1437,0.0,0.20761,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-11,0,-0.6553203111429269,0.0,1.1779,0.0,0.2195,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-12,0,0.09646380564920902,0.0,1.0148,0.0,0.18052,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-13,0,-0.8205183007825368,0.0,0.9763,0.0,0.18542,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-14,-2,-1.440670691342277,0.0,1.0041,0.0,0.20074,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-15,-2,-1.390680868342362,0.0,0.9301,0.0,0.18546,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-16,-2,-1.6889259246145005,0.0,0.9045,0.0,0.18295,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-17,-2,-1.6927196626498608,0.0,0.829,0.0,0.16912,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-18,-2,-1.722482514529586,0.0,0.8473,0.0,0.17523,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-19,0,0.5665409136288957,0.0,0.6098,0.0,0.11079,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-20,-2,-1.966823411519254,0.0,0.6684,0.0,0.14346,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-21,0,-0.1749517913466193,0.0,0.5938,0.0,0.1138,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-22,0,0.06191390508998187,0.0,0.5519,0.0,0.10459,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-23,0,0.6479387834576522,0.0,0.4733,0.0,0.08698,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-24,0,-0.6971569257301241,0.0,0.5494,0.0,0.10935,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-25,0,0.040067320849919374,0.0,0.5636,0.0,0.10751,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-26,-2,-1.334992926449897,0.0,0.6416,0.0,0.13354,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-27,0,-0.5548224381572929,0.0,0.6111,0.0,0.12156,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-28,0,-0.738283596101119,0.0,0.5489,0.0,0.11085,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-29,0,0.7077757316414343,0.0,0.5311,0.0,0.09952,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-30,2,1.2857534516856937,0.0,0.5788,0.0,0.10546,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-05-31,0,-0.0033002637854522153,0.0,0.5947,0.0,0.11584,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-06-01,0,-0.8159571866988798,0.0,0.579,0.0,0.11807,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-06-02,0,-0.4374473165378178,0.0,0.6139,0.0,0.12325,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-06-03,-2,-1.5944179586677514,0.0,0.6505,0.0,0.13955,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-06-04,-2,-1.4896029916538485,0.0,0.5863,0.0,0.12624,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-06-05,-2,-1.2926008027401066,0.0,0.5619,0.0,0.12037,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-06-06,0,-0.8180523604591311,0.0,0.5927,0.0,0.12362,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-06-07,0,-0.8566949186187033,0.0,0.531,0.0,0.11112,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-06-08,0,-0.5174150647112784,0.0,0.5248,0.0,0.10809,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-06-09,-1,-1.0333476575433342,213632.95453349545,0.5432,-1009090.616544302,0.115,200000,232090.84180518947,32090.84180518947,1.1604542090259473
2021-06-10,-1,-0.8769584760894357,213632.95453349545,0.5144,-1009090.616544302,0.10851,200000,219389.21461325226,19389.21461325226,1.0969460730662612
2021-06-11,-1,-0.2748213103845914,213632.95453349545,0.4995,-1009090.616544302,0.10228,200000,209919.44904963218,9919.449049632181,1.049597245248161
2021-06-12,0,-0.11269954252682202,0.0,0.4843,0.0,0.09881,200000,228336.6457453601,28336.64574536009,1.1416832287268004
2021-06-13,-2,-1.2888614831978835,0.0,0.4948,0.0,0.10765,200000,228336.6457453601,28336.64574536009,1.1416832287268004
2021-06-14,-1,-1.1517146864016696,224519.80899248781,0.5085,-1033384.529984432,0.11048,200000,228336.6457453601,28336.64574536009,1.1416832287268004
2021-06-15,-1,-0.39757406268336554,224519.80899248781,0.513,-1033384.529984432,0.10735,200000,226112.49130697502,26112.49130697502,1.130562456534875
2021-06-16,0,-0.11691524835135256,0.0,0.5034,0.0,0.1041,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-17,0,-0.18701285461705633,0.0,0.4981,0.0,0.1035,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-18,0,-0.11656486776977462,0.0,0.4628,0.0,0.0963,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-19,0,0.45516901728701364,0.0,0.452,0.0,0.09304,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-20,2,3.0296023962743615,0.0,0.5034,0.0,0.09567,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-21,2,3.645868536018315,0.0,0.4273,0.0,0.07225,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-22,2,1.626547635923038,0.0,0.3695,0.0,0.06863,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-23,0,0.8224549357148431,0.0,0.3801,0.0,0.07368,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-24,0,-0.4322107889731188,0.0,0.3769,0.0,0.07898,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-25,0,0.5394345285845119,0.0,0.3533,0.0,0.06936,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-26,0,0.7910450932112493,0.0,0.3637,0.0,0.07002,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-27,0,0.465208492609348,0.0,0.3685,0.0,0.07213,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-28,0,-0.9007448971937209,0.0,0.3738,0.0,0.08006,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-29,-1,-1.1192391589263064,281994.8171431188,0.3952,-1293007.909675839,0.08619,200000,222888.7034699211,22888.703469921107,1.1144435173496055
2021-06-30,-2,-1.4890296614208682,0.0,0.3888,0.0,0.08791,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-01,0,-0.7848648468217129,0.0,0.3813,0.0,0.08205,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-02,0,-0.8321696773278028,0.0,0.3758,0.0,0.08151,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-03,0,-0.6754036470496874,0.0,0.3845,0.0,0.0823,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-04,0,-0.7186268178569294,0.0,0.3869,0.0,0.083,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-05,0,-0.633624714954192,0.0,0.3731,0.0,0.07964,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-06,0,0.12410405260830623,0.0,0.4007,0.0,0.08083,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-07,0,-0.09203584219488668,0.0,0.3974,0.0,0.08135,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-08,0,0.02349708713737355,0.0,0.3691,0.0,0.07484,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-09,0,0.10945105912564583,0.0,0.3727,0.0,0.07503,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-10,0,0.30891058958909856,0.0,0.3664,0.0,0.07295,200000,226917.44390427953,26917.443904279527,1.1345872195213977
2021-07-11,1,1.070546042382073,-297713.7810342161,0.3811,1534262.6362696383,0.07395,200000,226917.4439042795,26917.4439042795,1.1345872195213975
2021-07-12,2,1.280033945500672,0.0,0.3714,0.0,0.07179,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-13,2,1.57882229098988,0.0,0.3639,0.0,0.06916,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-14,2,1.3427465998482437,0.0,0.3737,0.0,0.07127,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-15,2,1.3838496106689333,0.0,0.3554,0.0,0.06734,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-16,2,2.613274000887756,0.0,0.3579,0.0,0.06174,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-17,2,1.898967956260355,0.0,0.3519,0.0,0.0622,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-18,2,1.4783296799905052,0.0,0.3526,0.0,0.06325,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-19,2,1.6317967538377098,0.0,0.3323,0.0,0.05811,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-20,2,1.953757393910076,0.0,0.3181,0.0,0.0534,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-21,2,1.3102810227434145,0.0,0.337,0.0,0.05862,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-22,0,0.6083765186830967,0.0,0.3405,0.0,0.06207,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-23,0,0.9668541409713876,0.0,0.3573,0.0,0.06305,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-24,0,0.494188588477545,0.0,0.356,0.0,0.06458,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-25,-2,-1.5437162785308682,0.0,0.3559,0.0,0.0742,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-26,0,-0.7265361067460661,0.0,0.3783,0.0,0.07424,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-27,0,-0.7879653261265965,0.0,0.3896,0.0,0.07648,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-28,0,-0.8267858201838736,0.0,0.3782,0.0,0.0742,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-29,0,-0.3258378614408561,0.0,0.4008,0.0,0.07592,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-30,-2,-1.285911261282851,0.0,0.4003,0.0,0.08048,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-07-31,-2,-1.6474602761553248,0.0,0.4021,0.0,0.08365,200000,227343.62752259005,27343.627522590046,1.1367181376129503
2021-08-01,-1,-1.197691487660286,289683.5213080913,0.3924,-1428935.43383149,0.07955,200000,227343.62752259008,27343.627522590075,1.1367181376129505
2021-08-02,-2,-1.5187567555513921,0.0,0.3883,0.0,0.08158,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-03,0,-0.9892283888208177,0.0,0.3888,0.0,0.07885,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-04,0,-0.24518533258102515,0.0,0.4232,0.0,0.08121,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-05,0,-0.45699725518117823,0.0,0.4392,0.0,0.08607,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-06,2,1.284102661701424,0.0,0.5248,0.0,0.09123,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-07,0,0.3670166483894315,0.0,0.5034,0.0,0.09321,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-08,0,0.6857000422371393,0.0,0.4789,0.0,0.08709,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-09,0,0.5881159830775765,0.0,0.4965,0.0,0.09169,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-10,0,-0.42758700424478674,0.0,0.4952,0.0,0.09771,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-11,0,-0.7880164566500203,0.0,0.5156,0.0,0.10444,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-12,0,0.24000888202747403,0.0,0.5163,0.0,0.09914,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-13,2,2.748426528037974,0.0,0.6434,0.0,0.10577,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-14,0,0.8713794617735103,0.0,0.6131,0.0,0.11165,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-15,0,0.7845590560233586,0.0,0.6117,0.0,0.1115,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-16,0,0.7248848492488016,0.0,0.5853,0.0,0.10664,200000,231432.06889063117,31432.06889063117,1.157160344453156
2021-08-17,1,1.0069619420411526,-206968.403586685,0.5591,1162507.880704396,0.09954,200000,231432.06889063114,31432.06889063114,1.1571603444531557
2021-08-18,1,0.9510977176579196,-206968.403586685,0.548,1162507.880704396,0.09745,200000,226705.07814014674,26705.07814014674,1.1335253907007337
2021-08-19,1,0.7373915345136666,-206968.403586685,0.5823,1162507.880704396,0.10442,200000,241906.7743116797,41906.77431167971,1.2095338715583985
2021-08-20,1,0.5594574613659034,-206968.403586685,0.5984,1162507.880704396,0.108,200000,249400.74382234708,49400.74382234708,1.2470037191117354
2021-08-21,1,0.3893516889790052,-206968.403586685,0.5894,1162507.880704396,0.10701,200000,246387.14538816953,46387.145388169534,1.2319357269408477
2021-08-22,1,1.0766364633445509,-206968.403586685,0.6291,1162507.880704396,0.1095,200000,257498.4356335149,57498.43563351489,1.2874921781675743
2021-08-23,1,0.25607341858724136,-206968.403586685,0.6376,1162507.880704396,0.11526,200000,265953.712456859,65953.71245685901,1.329768562284295
2021-08-24,2,2.3876823016965933,0.0,0.6712,0.0,0.10724,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-08-25,0,0.4626005504545424,0.0,0.6415,0.0,0.11288,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-08-26,0,0.5750792207798976,0.0,0.604,0.0,0.10571,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-08-27,0,0.8466647774491947,0.0,0.6555,0.0,0.11266,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-08-28,0,0.0897125666448886,0.0,0.6344,0.0,0.11336,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-08-29,0,0.508789260867818,0.0,0.631,0.0,0.10997,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-08-30,0,0.6104216275640778,0.0,0.6205,0.0,0.10716,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-08-31,0,0.11204499594069667,0.0,0.6139,0.0,0.108,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-09-01,0,-0.9372611008734448,0.0,0.6314,0.0,0.11516,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-09-02,-2,-1.4341346191889672,0.0,0.611,0.0,0.11388,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-09-03,-2,-1.9342759068018711,0.0,0.6231,0.0,0.1194,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-09-04,-2,-1.3028573039571205,0.0,0.6516,0.0,0.12219,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-09-05,-2,-1.7795855432763032,0.0,0.6874,0.0,0.13274,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-09-06,-1,-1.076442880749962,176444.92692564972,0.6962,-939007.4768814964,0.13082,200000,245681.9162512747,45681.9162512747,1.2284095812563736
2021-09-07,-1,-0.8127475759942245,176444.92692564972,0.547,-939007.4768814964,0.10186,200000,192162.67662347964,-7837.323376520362,0.9608133831173982
2021-09-08,-2,-1.504162093992731,0.0,0.5323,0.0,0.10335,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-09,-2,-1.602286288012121,0.0,0.5481,0.0,0.10818,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-10,-2,-2.1061308890856343,0.0,0.51,0.0,0.10638,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-11,0,-0.8465370759977409,0.0,0.5543,0.0,0.10696,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-12,0,-0.8677704433739506,0.0,0.5757,0.0,0.11178,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-13,0,-0.7494153056721791,0.0,0.531,0.0,0.10256,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-14,0,-0.9731120159180272,0.0,0.543,0.0,0.10679,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-15,-2,-1.2162413741774258,0.0,0.5539,0.0,0.11123,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-16,-2,-1.8791287331804658,0.0,0.5292,0.0,0.11191,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-17,-2,-1.5602747157490788,0.0,0.5128,0.0,0.10767,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-18,-1,-1.1501489464714183,236418.3812090973,0.5262,-1148479.9870035728,0.10832,200000,248806.704384454,48806.704384454,1.24403352192227
2021-09-19,0,-0.18095949806467193,0.0,0.5234,0.0,0.10252,200000,242807.49192721874,42807.49192721874,1.2140374596360937
2021-09-20,0,0.005789992143465547,0.0,0.4461,0.0,0.08708,200000,242807.49192721874,42807.49192721874,1.2140374596360937
2021-09-21,0,-0.11819975398032492,0.0,0.4099,0.0,0.08071,200000,242807.49192721874,42807.49192721874,1.2140374596360937
2021-09-22,-1,-1.0741636021679837,270809.15896410745,0.4483,-1320036.3810330476,0.09197,200000,242807.49192721874,42807.49192721874,1.2140374596360937
2021-09-23,-1,-0.29435251381334554,270809.15896410745,0.4663,-1320036.3810330476,0.09304,200000,249094.49571627803,49094.495716278034,1.2454724785813902
2021-09-24,-1,-0.42356208288085434,270809.15896410745,0.4224,-1320036.3810330476,0.08492,200000,226487.27822376537,26487.278223765374,1.1324363911188269
2021-09-25,0,3.678428518651306,0.0,0.5363,0.0,0.08402,200000,208481.99670916452,8481.996709164523,1.0424099835458227
2021-09-26,2,1.4005604796752344,0.0,0.4704,0.0,0.08351,200000,208481.99670916452,8481.996709164523,1.0424099835458227
2021-09-27,0,0.8066759768239797,0.0,0.4303,0.0,0.07937,200000,208481.99670916452,8481.996709164523,1.0424099835458227
