date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-25,0,-0.7936076600350236,0.0,234.9146,0.0,0.0029679,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-02-26,0,-0.7676774774768195,0.0,221.717,0.0,0.0028118,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-02-27,0,-0.507325875653721,0.0,225.3853,0.0,0.0026422,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-02-28,0,-0.4978363400822407,0.0,210.2138,0.0,0.0024256,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-01,0,-0.32774917548318316,0.0,254.9637,0.0,0.002807,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-02,0,-0.32940015780043463,0.0,239.6841,0.0,0.0026748,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-03,0,-0.31643522085774467,0.0,240.5701,0.0,0.0026857,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-04,0,-0.19793951613886715,0.0,229.6369,0.0,0.0024918,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-05,0,-0.871815258127865,0.0,225.4714,0.0,0.0030274,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-06,0,-0.7468352935371123,0.0,226.3814,0.0,0.0029855,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-07,0,-0.5701356760897524,0.0,240.11,0.0,0.0030384,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-08,0,-0.4878351485558057,0.0,240.5509,0.0,0.0030073,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-09,0,0.0774173953785816,0.0,293.2052,0.0,0.0031371,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-10,0,0.018681259735414818,0.0,278.4499,0.0,0.0030958,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-11,0,0.8236582649711555,0.0,290.0301,0.0,0.0031403,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-12,0,0.7550208123928952,0.0,263.2201,0.0,0.0029625,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-13,-2,-2.7938672972746392,0.0,276.2822,0.0,0.004619,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-14,-2,-3.347906683644944,0.0,263.238,0.0,0.0072737,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-15,-2,-2.5679442310529,0.0,254.5144,0.0,0.00708,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-16,-2,-2.0426673076735926,0.0,258.5352,0.0,0.0068416,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-17,-2,-1.7666537013128047,0.0,269.7896,0.0,0.0071676,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-18,-2,-1.5900050570719406,0.0,261.4816,0.0,0.0071323,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-19,-2,-1.5639580376513664,0.0,262.935,0.0,0.00815,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-20,-2,-1.322420326913828,0.0,264.3023,0.0,0.0077178,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-21,-2,-1.2312248050047299,0.0,264.6513,0.0,0.0080067,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-22,-1,-1.0672235134367813,466.8560745960163,254.7976,-16031510.424863331,0.00742,200000,237907.61470497184,37907.61470497184,1.1895380735248593
2021-03-23,-1,-0.9979906025072695,466.8560745960163,255.4646,-16031510.424863331,0.0076374,200000,241704.25807309267,41704.25807309267,1.2085212903654634
2021-03-24,-1,-0.8726705274363914,466.8560745960163,248.5236,-16031510.424863331,0.0072311,200000,231950.20737369976,31950.207373699755,1.159751036868499
2021-03-25,-1,-0.9463482477603782,466.8560745960163,233.9466,-16031510.424863331,0.0077737,200000,233843.54393084446,33843.54393084446,1.1692177196542224
2021-03-26,-1,-1.0563166086027702,466.8560745960163,255.2105,-16031510.424863331,0.0104099,200000,286032.9925974714,86032.9925974714,1.430164962987357
2021-03-27,-1,-0.8689768286862705,466.8560745960163,269.2234,-16031510.424863331,0.0099946,200000,285917.1138057322,85917.11380573222,1.4295855690286612
2021-03-28,-1,-0.8069325684674097,466.8560745960163,268.4263,-16031510.424863331,0.0101872,200000,288632.6517365004,88632.65173650038,1.4431632586825018
2021-03-29,-1,-0.9568593646943568,466.8560745960163,275.2991,-16031510.424863331,0.0129999,200000,336933.089537997,136933.08953799697,1.684665447689985
2021-03-30,-1,-1.0921478712876747,466.8560745960163,311.2962,-16031510.424863331,0.0181274,200000,435940.1240443239,235940.12404432392,2.1797006202216194
2021-03-31,-1,-1.0834250330393769,466.8560745960163,302.3724,-16031510.424863331,0.0167518,200000,409721.0480654021,209721.04806540208,2.04860524032701
2021-04-01,-2,-1.2803687035267335,0.0,334.7991,0.0,0.0173532,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-02,-2,-1.9867526328643834,0.0,338.2932,0.0,0.0242549,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-03,-2,-1.7231617665190846,0.0,321.9497,0.0,0.0230732,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-04,-2,-1.6324054195781683,0.0,348.8617,0.0,0.0272443,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-05,-2,-1.456608392886,0.0,368.0263,0.0,0.0285997,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-06,0,-0.8168595662995085,0.0,403.3648,0.0,0.0227351,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-07,0,-0.6676405768265282,0.0,375.5538,0.0,0.0204695,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-08,0,-0.621002772271508,0.0,418.7048,0.0,0.0231061,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-09,0,-0.09800681160508874,0.0,453.9937,0.0,0.0209399,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-10,0,0.3733357931915965,0.0,471.2975,0.0,0.0191341,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-11,0,0.7674381375868332,0.0,525.9275,0.0,0.0197457,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-12,2,1.5972729182547174,0.0,596.7104,0.0,0.0187987,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-13,2,1.3743329939522415,0.0,551.6442,0.0,0.0187208,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-14,2,1.6450370807047416,0.0,550.0182,0.0,0.01757,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-15,2,1.2149025690409332,0.0,541.8824,0.0,0.0185614,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-16,0,0.8238746866068718,0.0,508.2743,0.0,0.0190209,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-17,0,0.8988211147420042,0.0,514.6861,0.0,0.0188709,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-18,0,0.9668911365151531,0.0,481.4367,0.0,0.0170608,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-19,2,1.3717929421218602,0.0,504.0322,0.0,0.0157814,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-20,2,1.7602744461138617,0.0,586.3635,0.0,0.0160758,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-21,2,1.5463480693313492,0.0,543.6327,0.0,0.0149,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-22,2,1.7311586428207093,0.0,505.2411,0.0,0.0127212,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-23,2,1.697954789987469,0.0,526.5357,0.0,0.0128001,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-24,2,1.5498241806760644,0.0,496.992,0.0,0.0120997,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-25,2,1.6556111911591254,0.0,505.0,0.0,0.011748,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-26,0,0.943571005826328,0.0,535.33,0.0,0.014055,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-27,0,0.38805143919539103,0.0,568.78,0.0,0.016473,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-28,0,0.45824044287092847,0.0,562.78,0.0,0.015843,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-29,0,0.9590349669092084,0.0,599.7,0.0,0.015375,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-04-30,0,0.8328892744409777,0.0,622.65,0.0,0.016071,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-05-01,0,0.6678524210335212,0.0,620.0,0.0,0.016197,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-05-02,0,0.9217580778908087,0.0,621.78,0.0,0.015528,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-05-03,2,1.5400586805339966,0.0,676.15,0.0,0.01529,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-05-04,2,1.4993554712000983,0.0,609.3,0.0,0.013525,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-05-05,2,1.2027994219285598,0.0,651.1,0.0,0.014775,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-05-06,0,0.8197255079094298,0.0,633.99,0.0,0.014982,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-05-07,0,0.4799549874575035,0.0,624.3,0.0,0.015233,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-05-08,1,1.134449284801572,-278.4419035795009,646.1,12180183.744259685,0.01477,200000,359802.6278054311,159802.62780543108,1.7990131390271555
2021-05-09,2,1.6587079839531669,0.0,661.74,0.0,0.01442,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-10,2,2.310759601608815,0.0,631.1,0.0,0.012672,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-11,2,2.2736370808675286,0.0,671.91,0.0,0.01303,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-12,2,2.5621038473448707,0.0,594.65,0.0,0.010559,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-13,2,1.3576041310743239,0.0,571.1,0.0,0.01125,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-14,2,1.237285859896974,0.0,602.61,0.0,0.011847,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-15,2,1.28112193892831,0.0,563.41,0.0,0.010849,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-16,0,0.6434290069446281,0.0,564.32,0.0,0.011639,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-17,0,0.24287834019135296,0.0,512.07,0.0,0.010999,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-18,0,0.058382989460526655,0.0,507.88,0.0,0.011034,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-19,0,0.09815551349311745,0.0,334.8,0.0,0.007187,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-20,0,-0.11647561342183976,0.0,391.17,0.0,0.008513,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-21,0,-0.9346970684016055,0.0,326.01,0.0,0.007614,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-22,-1,-1.083393529599893,614.5258264743552,299.76,-26125409.40915511,0.007051,200000,368420.5234879054,168420.5234879054,1.842102617439527
2021-05-23,-1,-0.8475658301969711,614.5258264743552,260.72,-26125409.40915511,0.00601,200000,317232.8840274161,117232.88402741612,1.5861644201370806
2021-05-24,-1,-0.43098954986358995,614.5258264743552,345.64,-26125409.40915511,0.007672,200000,412838.8476496341,212838.84764963412,2.0641942382481706
2021-05-25,-2,-2.10999807175004,0.0,343.18,0.0,0.009328,200000,401225.36932703503,201225.36932703503,2.0061268466351754
2021-05-26,-2,-2.0995315388832476,0.0,379.16,0.0,0.010742,200000,401225.36932703503,201225.36932703503,2.0061268466351754
2021-05-27,-2,-1.372199184159125,0.0,369.67,0.0,0.009547,200000,401225.36932703503,201225.36932703503,2.0061268466351754
2021-05-28,-1,-1.1969157573234068,610.0987916292121,328.82,-23905229.34503307,0.008392,200000,401225.36932703503,201225.36932703503,2.0061268466351754
2021-05-29,-2,-1.3804078306855518,0.0,305.04,0.0,0.008174,200000,410522.1785947605,210522.17859476048,2.0526108929738025
2021-05-30,-1,-1.1775720954691145,630.4668406099464,325.57,-23787355.347940695,0.008629,200000,410522.1785947605,210522.17859476048,2.0526108929738025
2021-05-31,-1,-0.8384076531344029,630.4668406099464,353.33,-23787355.347940695,0.009011,200000,437110.70783300593,237110.70783300593,2.1855535391650296
2021-06-01,0,-0.19802000743860784,0.0,362.39,0.0,0.008551,200000,385452.97580636287,185452.97580636287,1.9272648790318143
2021-06-02,0,0.5730192566555605,0.0,401.54,0.0,0.008754,200000,385452.97580636287,185452.97580636287,1.9272648790318143
2021-06-03,0,0.7367361468501026,0.0,428.48,0.0,0.009274,200000,385452.97580636287,185452.97580636287,1.9272648790318143
2021-06-04,0,0.7633447717050121,0.0,390.7,0.0,0.008559,200000,385452.97580636287,185452.97580636287,1.9272648790318143
2021-06-05,1,1.077546145527538,-494.06913428830353,390.08,23067203.818453792,0.008355,200000,385452.97580636287,185452.97580636287,1.9272648790318143
2021-06-06,1,0.9149745991353548,-494.06913428830353,393.73,23067203.818453792,0.008559,200000,391962.0377254798,191962.0377254798,1.959810188627399
2021-06-07,1,0.9078926326260153,-494.06913428830353,357.96,23067203.818453792,0.007787,200000,356481.3034441408,156481.30344414082,1.782406517220704
2021-06-08,1,0.5374175217343847,-494.06913428830353,352.5,23067203.818453792,0.007943,200000,357382.1697666055,157382.16976660548,1.7869108488330274
2021-06-09,1,0.8763607509614814,-494.06913428830353,375.54,23067203.818453792,0.008231,200000,375408.8773203227,175408.87732032267,1.8770443866016133
2021-06-10,1,0.6538999828443616,-494.06913428830353,351.94,23067203.818453792,0.007834,200000,354591.16583519254,154591.16583519254,1.7729558291759626
2021-06-11,1,0.8671086648519959,-494.06913428830353,345.75,23067203.818453792,0.00752,200000,344289.7758949534,144289.7758949534,1.7214488794747669
2021-06-12,1,0.9925544626911715,-494.06913428830353,343.7,23067203.818453792,0.007354,200000,339447.7783357991,139447.7783357991,1.6972388916789956
2021-06-13,1,0.4627268750630034,-494.06913428830353,365.8,23067203.818453792,0.008202,200000,369927.6950416195,169927.69504161947,1.8496384752080974
2021-06-14,1,0.4035209268082225,-494.06913428830353,370.19,23067203.818453792,0.008289,200000,374103.5052733505,174103.5052733505,1.8705175263667526
2021-06-15,1,0.5414103578071918,-494.06913428830353,366.48,23067203.818453792,0.008067,200000,367149.58953744423,167149.58953744423,1.8357479476872212
2021-06-16,1,0.2646183516157086,-494.06913428830353,347.22,23067203.818453792,0.007755,200000,350436.8504196939,150436.85041969392,1.7521842520984696
2021-06-17,1,0.5548834386872543,-494.06913428830353,352.85,23067203.818453792,0.007689,200000,351696.0241937191,151696.0241937191,1.7584801209685954
2021-06-18,1,0.8415707721337518,-494.06913428830353,337.16,23067203.818453792,0.007206,200000,332802.6200324225,132802.62003242248,1.6640131001621123
2021-06-19,2,1.306649383181905,0.0,334.01,0.0,0.007011,200000,388752.84137881955,188752.84137881955,1.9437642068940977
2021-06-20,0,-0.006080689346285508,0.0,339.08,0.0,0.007439,200000,388752.84137881955,188752.84137881955,1.9437642068940977
2021-06-21,0,-0.4250019730075222,0.0,270.76,0.0,0.005966,200000,388752.84137881955,188752.84137881955,1.9437642068940977
2021-06-22,2,2.284458231581243,0.0,262.1,0.0,0.005448,200000,388752.84137881955,188752.84137881955,1.9437642068940977
2021-06-23,2,2.9194355256559454,0.0,296.25,0.0,0.005925,200000,388752.84137881955,188752.84137881955,1.9437642068940977
2021-06-24,2,2.5676680838400534,0.0,308.62,0.0,0.006093,200000,388752.84137881955,188752.84137881955,1.9437642068940977
2021-06-25,2,2.0614571271323126,0.0,280.81,0.0,0.005563,200000,388752.84137881955,188752.84137881955,1.9437642068940977
2021-06-26,2,1.3977449469284153,0.0,279.65,0.0,0.005647,200000,388752.84137881955,188752.84137881955,1.9437642068940977
2021-06-27,1,1.1275043174273662,-668.2587433884889,290.87,32883847.18142612,0.005911,200000,388752.84137881955,188752.84137881955,1.9437642068940977
2021-06-28,1,0.8262796322777071,-668.2587433884889,290.0,32883847.18142612,0.005948,200000,389388.1586177844,189388.1586177844,1.9469407930889218
2021-06-29,1,0.47378124138625666,-668.2587433884889,300.79,32883847.18142612,0.006248,200000,406463.82461337396,206463.82461337396,2.03231912306687
2021-06-30,1,1.0364779637214545,-668.2587433884889,303.71,32883847.18142612,0.006132,200000,404600.61387102294,204600.61387102294,2.0230030693551146
2021-07-01,1,0.6682916527160068,-668.2587433884889,287.43,32883847.18142612,0.005876,200000,385303.09665021324,185303.09665021324,1.926515483251066
2021-07-02,1,0.5654648530005552,-668.2587433884889,287.17,32883847.18142612,0.005883,200000,385359.53630720224,185359.53630720224,1.9267976815360113
2021-07-03,1,0.6844661422766026,-668.2587433884889,298.13,32883847.18142612,0.006057,200000,398405.4415443082,198405.4415443082,1.992027207721541
2021-07-04,1,0.9302217820804131,-668.2587433884889,307.62,32883847.18142612,0.006169,200000,408430.2079033847,208430.2079033847,2.0421510395169236
2021-07-05,2,1.2577128786437457,0.0,302.02,0.0,0.005957,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-06,2,2.233533669454539,0.0,319.92,0.0,0.006029,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-07,2,2.478672145973736,0.0,327.51,0.0,0.005991,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-08,2,1.8805249707109768,0.0,310.14,0.0,0.00574,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-09,2,1.8329263516243974,0.0,317.09,0.0,0.005803,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-10,2,1.943783744291189,0.0,316.12,0.0,0.005689,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-11,2,1.8892784253413328,0.0,322.16,0.0,0.005761,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-12,2,1.7507309366028092,0.0,316.12,0.0,0.005621,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-13,2,1.6269703251642145,0.0,308.94,0.0,0.005462,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-14,2,1.4037241801166453,0.0,309.4,0.0,0.005484,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-15,2,2.162370565094685,0.0,316.11,0.0,0.005239,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-16,2,1.8588716893458448,0.0,302.88,0.0,0.005015,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-17,1,1.161028061494623,-656.6805360662446,300.52,38178687.30869178,0.005169,200000,394691.2693972556,194691.26939725562,1.973456346986278
2021-07-18,2,1.2588173767409896,0.0,302.1,0.0,0.005114,200000,397828.6524462183,197828.6524462183,1.9891432622310914
2021-07-19,1,1.0222554920937712,-709.0408719723004,280.54,41483696.81399565,0.004795,200000,397828.6524462183,197828.6524462183,1.9891432622310914
2021-07-20,1,1.1276504743811162,-709.0408719723004,264.44,41483696.81399565,0.004455,200000,372308.6374907057,172308.6374907057,1.8615431874535284
2021-07-21,2,1.483589293770619,0.0,293.26,0.0,0.004785,200000,407262.4893058459,207262.48930584593,2.0363124465292297
2021-07-22,1,1.0487642734249445,-694.1343218329798,293.36,41599845.690076195,0.004895,200000,407262.4893058459,207262.48930584593,2.0363124465292297
2021-07-23,1,0.44581600589923853,-694.1343218329798,299.27,41599845.690076195,0.005155,200000,422180.78302729863,222180.78302729863,2.1109039151364932
2021-07-24,1,0.33619935286425356,-694.1343218329798,301.56,41599845.690076195,0.005202,200000,425725.5433717298,225725.5433717298,2.1286277168586487
2021-07-25,0,-0.2892293562625065,0.0,302.56,0.0,0.005339,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-07-26,-2,-2.3769849239518734,0.0,304.0,0.0,0.005932,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-07-27,-2,-2.436721761646338,0.0,313.48,0.0,0.006306,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-07-28,-2,-1.9433606864547612,0.0,313.8,0.0,0.006218,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-07-29,-2,-1.6692522188695451,0.0,317.03,0.0,0.006245,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-07-30,-2,-1.5342930200834928,0.0,322.58,0.0,0.006373,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-07-31,0,-0.9311861561297994,0.0,332.38,0.0,0.006315,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-01,0,-0.6794467781072048,0.0,332.59,0.0,0.006225,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-02,0,-0.7132817447336004,0.0,330.55,0.0,0.006227,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-03,0,-0.7530992253076664,0.0,323.43,0.0,0.006138,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-04,0,-0.7191980235946164,0.0,334.77,0.0,0.006376,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-05,0,-0.8296213508201187,0.0,337.91,0.0,0.006532,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-06,-2,-2.3535493449287666,0.0,342.39,0.0,0.007851,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-07,-2,-1.7103631284186798,0.0,356.18,0.0,0.007848,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-08,-2,-2.053063848862703,0.0,341.79,0.0,0.008157,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-09,-2,-1.851919167260864,0.0,354.32,0.0,0.008541,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-10,-2,-2.1358736156103793,0.0,371.92,0.0,0.009772,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-11,-2,-2.3460894076205387,0.0,390.96,0.0,0.011505,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-12,-2,-1.888646772671101,0.0,385.66,0.0,0.010991,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-13,-2,-1.8149369171508691,0.0,410.76,0.0,0.012131,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-14,-2,-1.5380195185506975,0.0,408.67,0.0,0.011825,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-15,-2,-1.3051900596782544,0.0,414.05,0.0,0.011787,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-16,0,-0.9858325150941879,0.0,415.72,0.0,0.011304,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-17,0,-0.6010242995935373,0.0,401.8,0.0,0.010245,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-18,0,-0.6056061013422808,0.0,396.15,0.0,0.010253,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-19,0,-0.3544338729511349,0.0,431.27,0.0,0.010762,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-20,0,-0.26509283868607186,0.0,454.93,0.0,0.011314,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-21,0,0.02423019390816119,0.0,448.74,0.0,0.010777,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-22,0,-0.03283945576883001,0.0,448.68,0.0,0.011033,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-23,0,0.7941034734373289,0.0,499.06,0.0,0.011176,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-24,0,0.9757927307458141,0.0,471.62,0.0,0.010591,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-25,2,1.5961625813147322,0.0,503.19,0.0,0.010917,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-26,2,1.8754073098592474,0.0,478.1,0.0,0.00995,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-27,2,1.5308355943302558,0.0,494.5,0.0,0.010566,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-28,0,0.5896415486934271,0.0,486.2,0.0,0.011382,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-29,0,0.7394472618628464,0.0,479.7,0.0,0.011022,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-30,0,0.7687674679750657,0.0,460.3,0.0,0.010465,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-08-31,0,0.6885582828564555,0.0,463.9,0.0,0.010549,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-09-01,0,0.7070986362135085,0.0,489.4,0.0,0.011023,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-09-02,-1,-1.1356895748222118,408.49513498068586,483.7,-15217891.00355497,0.012984,200000,395178.1935803155,195178.1935803155,1.9758909679015775
2021-09-03,-1,-0.688449208617418,408.49513498068586,488.5,-15217891.00355497,0.012381,200000,387962.58195307915,187962.58195307915,1.9398129097653958
2021-09-04,-1,-0.2798701825386804,408.49513498068586,497.7,-15217891.00355497,0.012047,200000,386637.9615997141,186637.96159971412,1.9331898079985708
2021-09-05,-2,-1.2203930231949758,0.0,504.8,0.0,0.013077,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-06,0,-0.6821489128274407,0.0,496.1,0.0,0.012305,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-07,0,-0.287355978809548,0.0,418.7,0.0,0.010046,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-08,0,-0.5752240353007269,0.0,415.0,0.0,0.010142,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-09,0,-0.45862816063887235,0.0,421.3,0.0,0.010196,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-10,0,-0.4898115969911262,0.0,401.4,0.0,0.009741,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-11,0,-0.48580317162865094,0.0,405.1,0.0,0.009819,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-12,0,-0.31612517262328604,0.0,416.3,0.0,0.010011,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-13,0,-0.28369733935175473,0.0,399.1,0.0,0.009609,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-14,0,-0.0382571718841231,0.0,414.3,0.0,0.009865,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-15,0,0.3974495034056125,0.0,431.3,0.0,0.010107,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-16,1,1.026490629320535,-457.193271382929,424.3,19910407.990123864,0.009743,200000,387974.2100955536,187974.2100955536,1.9398710504777679
2021-09-17,1,0.6019802307049675,-457.193271382929,406.6,19910407.990123864,0.009506,200000,375163.12249841646,175163.12249841646,1.8758156124920822
2021-09-18,1,0.33778511501687464,-457.193271382929,410.7,19910407.990123864,0.009731,200000,381517.4567088643,181517.4567088643,1.9075872835443215
2021-09-19,1,0.9139834233329516,-457.193271382929,408.6,19910407.990123864,0.009469,200000,375340.8239455477,175340.8239455477,1.8767041197277385
2021-09-20,2,1.7886968015201734,0.0,364.1,0.0,0.008118,200000,392805.5881422525,192805.58814225253,1.9640279407112626
2021-09-21,2,1.8944225764378406,0.0,344.4,0.0,0.007615,200000,392805.5881422525,192805.58814225253,1.9640279407112626
2021-09-22,0,0.6495501856955795,0.0,379.0,0.0,0.00882,200000,392805.5881422525,192805.58814225253,1.9640279407112626
