date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-03-10,-2,-2.280669183615415,0.0,6.23,0.0,6.49261,200000,273995.140163491,73995.14016349101,1.3699757008174551
2021-03-11,-2,-2.1952473456392743,0.0,6.142,0.0,7.03079,200000,273995.140163491,73995.14016349101,1.3699757008174551
2021-03-12,-2,-1.9561831158156935,0.0,5.837,0.0,6.92649,200000,273995.140163491,73995.14016349101,1.3699757008174551
2021-03-13,-2,-1.6247693078095,0.0,6.122,0.0,6.83,200000,273995.140163491,73995.14016349101,1.3699757008174551
2021-03-14,-2,-1.7471164218585336,0.0,5.832,0.0,7.33788,200000,273995.140163491,73995.14016349101,1.3699757008174551
2021-03-15,-2,-1.3228141080321547,0.0,5.95,0.0,6.75292,200000,273995.140163491,73995.14016349101,1.3699757008174551
2021-03-16,-1,-1.1209892169473192,21513.437512836917,6.368,-19510.709729856688,7.02166,200000,273995.140163491,73995.14016349101,1.3699757008174551
2021-03-17,-2,-1.3399461478504562,0.0,6.208,0.0,7.87,200000,293989.00565777154,93989.00565777154,1.4699450282888578
2021-03-18,-2,-1.3040107402040104,0.0,6.372,0.0,8.40472,200000,293989.00565777154,93989.00565777154,1.4699450282888578
2021-03-19,0,-0.9239176000535523,0.0,7.005,0.0,8.21023,200000,293989.00565777154,93989.00565777154,1.4699450282888578
2021-03-20,0,-0.9877683281008511,0.0,6.665,0.0,8.30181,200000,293989.00565777154,93989.00565777154,1.4699450282888578
2021-03-21,-2,-1.266965113271697,0.0,6.596,0.0,9.62516,200000,293989.00565777154,93989.00565777154,1.4699450282888578
2021-03-22,-2,-1.2421221412686667,0.0,6.538,0.0,10.00622,200000,293989.00565777154,93989.00565777154,1.4699450282888578
2021-03-23,-2,-1.4422889593699424,0.0,6.999,0.0,12.9,200000,293989.00565777154,93989.00565777154,1.4699450282888578
2021-03-24,-1,-1.0026614644738252,20342.44434388123,7.226,-13096.912116333955,11.2236,200000,293989.00565777154,93989.00565777154,1.4699450282888578
2021-03-25,-1,-1.0098523687887537,20342.44434388123,8.225,-13096.912116333955,13.12322,200000,339190.26375173917,139190.26375173917,1.6959513187586959
2021-03-26,-1,-0.7507252894175435,20342.44434388123,8.635,-13096.912116333955,12.61731,200000,340904.80712395604,140904.80712395604,1.7045240356197802
2021-03-27,-1,-0.536702504852746,20342.44434388123,8.535,-13096.912116333955,11.81375,200000,328346.40798936656,128346.40798936656,1.6417320399468327
2021-03-28,-1,-0.9891988521009889,20342.44434388123,8.207,-13096.912116333955,12.86302,200000,335416.28322087927,135416.28322087927,1.6770814161043963
2021-03-29,-1,-0.8191771089300997,20342.44434388123,8.753,-13096.912116333955,13.13282,200000,350056.8047216253,150056.8047216253,1.7502840236081263
2021-03-30,-1,-0.6283966225372452,20342.44434388123,8.76,-13096.912116333955,12.88211,200000,346915.6749953464,146915.6749953464,1.734578374976732
2021-03-31,0,0.19659940906365425,0.0,9.389,0.0,12.32709,200000,264440.61009320983,64440.610093209834,1.3222030504660491
2021-04-01,2,1.2285428686497724,0.0,10.032,0.0,11.51814,200000,264440.61009320983,64440.610093209834,1.3222030504660491
2021-04-02,2,1.271590711628374,0.0,10.178,0.0,11.67188,200000,264440.61009320983,64440.610093209834,1.3222030504660491
2021-04-03,1,1.0582536902591497,-13562.44794815929,9.749,11608.027188339403,11.39042,200000,264440.61009320983,64440.610093209834,1.3222030504660491
2021-04-04,2,1.5567047630357096,0.0,10.77,0.0,11.78727,200000,273681.22385858797,73681.22385858797,1.3684061192929398
2021-04-05,2,2.257140053490195,0.0,11.838,0.0,11.60442,200000,273681.22385858797,73681.22385858797,1.3684061192929398
2021-04-06,2,3.0633506908887522,0.0,15.252,0.0,11.71977,200000,273681.22385858797,73681.22385858797,1.3684061192929398
2021-04-07,2,2.321303952537113,0.0,15.695,0.0,12.2877,200000,273681.22385858797,73681.22385858797,1.3684061192929398
2021-04-08,2,2.0461209675618357,0.0,16.809,0.0,12.91336,200000,273681.22385858797,73681.22385858797,1.3684061192929398
2021-04-09,2,1.5873991092635227,0.0,15.745,0.0,12.63749,200000,273681.22385858797,73681.22385858797,1.3684061192929398
2021-04-10,2,1.53396588278328,0.0,15.907,0.0,12.37453,200000,273681.22385858797,73681.22385858797,1.3684061192929398
2021-04-11,1,1.1751623409034753,-9159.344841318205,14.94,11219.579565214046,12.19659,200000,273681.22385858797,73681.22385858797,1.3684061192929398
2021-04-12,1,0.9722450367607384,-9159.344841318205,14.51,11219.579565214046,12.13286,200000,269027.68177113007,69027.68177113007,1.3451384088556504
2021-04-13,1,0.9345652364704473,-9159.344841318205,15.052,11219.579565214046,12.42308,200000,277248.1930565409,77248.19305654091,1.3862409652827046
2021-04-14,1,1.186246166695231,-9159.344841318205,15.895,11219.579565214046,12.14722,200000,281874.4875389122,81874.48753891222,1.409372437694561
2021-04-15,2,1.3915420915666534,0.0,17.62,0.0,12.5658,200000,294085.88706204813,94085.88706204813,1.4704294353102407
2021-04-16,0,0.8796967000143351,0.0,18.348,0.0,14.20003,200000,294085.88706204813,94085.88706204813,1.4704294353102407
2021-04-17,0,0.8247119933829727,0.0,17.246,0.0,13.28915,200000,294085.88706204813,94085.88706204813,1.4704294353102407
2021-04-18,2,1.7481105666105807,0.0,18.38,0.0,11.76513,200000,294085.88706204813,94085.88706204813,1.4704294353102407
2021-04-19,2,2.0551004709913196,0.0,18.299,0.0,10.79894,200000,294085.88706204813,94085.88706204813,1.4704294353102407
2021-04-20,1,1.1253564728993972,-8404.374916039327,17.496,12512.312394040096,11.75186,200000,294085.88706204813,94085.88706204813,1.4704294353102407
2021-04-21,1,0.804054559831589,-8404.374916039327,15.787,12512.312394040096,11.01359,200000,270485.3454593889,70485.34545938892,1.3524267272969446
2021-04-22,1,0.3344735871244106,-8404.374916039327,13.361,12512.312394040096,9.90408,200000,236213.79618876608,36213.79618876608,1.1810689809438304
2021-04-23,0,0.03794388540120285,0.0,13.052,0.0,9.94528,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-04-24,0,0.13843360492759085,0.0,11.668,0.0,8.66017,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-04-25,0,-0.3214266646251626,0.0,11.938,0.0,9.167,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-04-26,0,-0.31197724990496006,0.0,14.025,0.0,10.759,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-04-27,0,-0.16688827657073027,0.0,14.913,0.0,11.265,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-04-28,0,-0.3660895160229737,0.0,14.347,0.0,11.041,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-04-29,0,-0.35649576920178055,0.0,14.21,0.0,10.896,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-04-30,0,-0.05681554827243017,0.0,15.021,0.0,11.184,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-01,0,-0.32296091311817915,0.0,15.126,0.0,11.485,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-02,0,0.2524062578657955,0.0,15.237,0.0,10.946,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-03,0,-0.019632631530902743,0.0,15.754,0.0,11.498,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-04,0,-0.22828139212474183,0.0,13.793,0.0,10.211,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-05,2,1.9898296379513116,0.0,17.768,0.0,10.992,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-06,2,3.684465693048283,0.0,24.776,0.0,10.868,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-07,2,2.7844162896891125,0.0,26.732,0.0,11.507,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-08,2,1.7480727978032113,0.0,25.673,0.0,12.297,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-09,2,2.014331362156534,0.0,27.365,0.0,11.956,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-10,2,1.650214677752689,0.0,23.534,0.0,10.491,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-11,2,1.834355479883205,0.0,26.51,0.0,10.842,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-12,1,1.124771051787007,-6980.741160035843,20.008,15247.889643012788,9.16,200000,279341.3382599943,79341.33825999429,1.3967066912999715
2021-05-13,1,0.9004924238206126,-6980.741160035843,20.782,15247.889643012788,9.78,200000,294198.12349652994,94198.12349652994,1.4709906174826497
2021-05-14,1,0.9499708822106434,-6980.741160035843,21.944,15247.889643012788,10.005,200000,305740.5198941695,105740.51989416953,1.5287025994708476
2021-05-15,1,0.7425538487130191,-6980.741160035843,19.938,15247.889643012788,9.338,200000,281566.81073524803,81566.81073524803,1.4078340536762401
2021-05-16,1,0.4819755490836476,-6980.741160035843,19.315,15247.889643012788,9.433,200000,278666.35850863194,78666.35850863194,1.3933317925431596
2021-05-17,0,-0.1381297423336036,0.0,17.42,0.0,9.688,200000,253224.29440631077,53224.29440631077,1.266121472031554
2021-05-18,0,-0.09260883102338528,0.0,18.053,0.0,9.775,200000,253224.29440631077,53224.29440631077,1.266121472031554
2021-05-19,0,-0.14013099668815565,0.0,10.861,0.0,5.844,200000,253224.29440631077,53224.29440631077,1.266121472031554
2021-05-20,0,-0.19260707836443497,0.0,13.621,0.0,7.287,200000,253224.29440631077,53224.29440631077,1.266121472031554
2021-05-21,0,-0.6445058504317964,0.0,11.104,0.0,6.362,200000,253224.29440631077,53224.29440631077,1.266121472031554
2021-05-22,-2,-1.6650419077424699,0.0,9.698,0.0,6.884,200000,253224.29440631077,53224.29440631077,1.266121472031554
2021-05-23,-2,-1.7725608858037192,0.0,8.109,0.0,5.902,200000,253224.29440631077,53224.29440631077,1.266121472031554
2021-05-24,-1,-1.0000043103169618,11222.491331603916,11.282,-18740.696744102337,6.756,200000,253224.29440631077,53224.29440631077,1.266121472031554
2021-05-25,-1,-0.9811541731805395,11222.491331603916,11.604,-18740.696744102337,6.896,200000,259461.63415926154,59461.634159261535,1.2973081707963077
2021-05-26,-1,-0.9901670130032038,11222.491331603916,12.605,-18740.696744102337,7.647,200000,284769.61123701796,84769.61123701796,1.42384805618509
2021-05-27,-1,-0.2425722007901583,11222.491331603916,14.614,-18740.696744102337,7.879,200000,311663.437966842,111663.43796684197,1.5583171898342099
2021-05-28,-1,-0.2270604062135744,11222.491331603916,12.116,-18740.696744102337,6.557,200000,258854.4535247921,58854.4535247921,1.2942722676239606
2021-05-29,-1,-0.4096762627025847,11222.491331603916,11.254,-18740.696744102337,6.342,200000,245151.41619696748,45151.416196967475,1.2257570809848373
2021-05-30,-1,-0.41844926806747196,11222.491331603916,11.412,-18740.696744102337,6.512,200000,250110.48827385833,50110.488273858326,1.2505524413692917
2021-05-31,-1,-0.36487072851903596,11222.491331603916,12.402,-18740.696744102337,7.106,200000,272352.72855814296,72352.72855814296,1.3617636427907147
2021-06-01,-1,-0.9963083007171969,11222.491331603916,11.87,-18740.696744102337,7.504,200000,273841.1604738824,73841.1604738824,1.369205802369412
2021-06-02,-1,-1.1626835639595816,11222.491331603916,12.096,-18740.696744102337,7.944,200000,284623.35008222994,84623.35008222994,1.4231167504111497
2021-06-03,-2,-2.021823413601929,0.0,12.41,0.0,9.573,200000,293357.86691239785,93357.86691239785,1.4667893345619891
2021-06-04,-2,-1.9165630113431342,0.0,11.296,0.0,8.841,200000,293357.86691239785,93357.86691239785,1.4667893345619891
2021-06-05,-2,-1.9424045833627122,0.0,10.927,0.0,8.95,200000,293357.86691239785,93357.86691239785,1.4667893345619891
2021-06-06,-2,-1.576929044397861,0.0,11.07,0.0,8.844,200000,293357.86691239785,93357.86691239785,1.4667893345619891
2021-06-07,-2,-1.8779083894359747,0.0,9.701,0.0,8.729,200000,293357.86691239785,93357.86691239785,1.4667893345619891
2021-06-08,-2,-1.8348650028332483,0.0,9.376,0.0,8.92,200000,293357.86691239785,93357.86691239785,1.4667893345619891
2021-06-09,-2,-1.6041204517714227,0.0,9.934,0.0,9.385,200000,293357.86691239785,93357.86691239785,1.4667893345619891
2021-06-10,-2,-1.2552400317708803,0.0,9.73,0.0,8.732,200000,293357.86691239785,93357.86691239785,1.4667893345619891
2021-06-11,-1,-1.0766847888468278,16189.727754547343,9.06,-18466.440067505846,7.943,200000,293357.86691239785,93357.86691239785,1.4667893345619891
2021-06-12,-1,-1.1348005460524395,16189.727754547343,8.578,-18466.440067505846,7.808,200000,283061.4487255927,83061.4487255927,1.4153072436279635
2021-06-13,-1,-1.1575870645690824,16189.727754547343,9.243,-18466.440067505846,8.771,200000,311610.79946737486,111610.79946737486,1.5580539973368743
2021-06-14,-1,-1.0852296167977564,16189.727754547343,9.428,-18466.440067505846,9.062,200000,319979.63316161034,119979.63316161034,1.5998981658080518
2021-06-15,-1,-0.9875063696407034,16189.727754547343,9.257,-18466.440067505846,8.915,200000,314496.62302565936,114496.62302565936,1.5724831151282967
2021-06-16,-1,-1.1218671328874121,16189.727754547343,8.694,-18466.440067505846,8.973,200000,306452.8598237646,106452.8598237646,1.5322642991188231
2021-06-17,-2,-1.2503719638323907,0.0,8.632,0.0,9.519,200000,329390.1799377334,129390.1799377334,1.646950899688667
2021-06-18,-2,-1.232355908197903,0.0,8.02,0.0,9.011,200000,329390.1799377334,129390.1799377334,1.646950899688667
2021-06-19,-2,-1.2541428159696955,0.0,7.672,0.0,8.811,200000,329390.1799377334,129390.1799377334,1.646950899688667
2021-06-20,-2,-1.2772311436607309,0.0,7.545,0.0,8.7,200000,329390.1799377334,129390.1799377334,1.646950899688667
2021-06-21,-2,-1.392089496862413,0.0,5.478,0.0,6.518,200000,329390.1799377334,129390.1799377334,1.646950899688667
2021-06-22,-2,-1.793818877908538,0.0,4.997,0.0,6.488,200000,329390.1799377334,129390.1799377334,1.646950899688667
2021-06-23,-1,-1.1575449600109955,27923.887753283605,5.898,-23806.749055921755,6.918,200000,329390.1799377334,129390.1799377334,1.646950899688667
2021-06-24,-1,-1.1214075908580816,27923.887753283605,6.175,-23806.749055921755,7.304,200000,346314.50198097876,146314.50198097876,1.7315725099048938
2021-06-25,-1,-1.1662369420462406,27923.887753283605,5.512,-23806.749055921755,6.677,200000,312874.13274248876,112874.13274248876,1.564370663712444
2021-06-26,-1,-0.6296508414735739,27923.887753283605,5.822,-23806.749055921755,6.557,200000,318673.7280592961,118673.72805929609,1.5933686402964804
2021-06-27,-1,-0.5344550487045113,27923.887753283605,6.16,-23806.749055921755,6.918,200000,336706.2385290937,136706.23852909368,1.6835311926454684
2021-06-28,-1,-0.28218363268302254,27923.887753283605,6.323,-23806.749055921755,6.929,200000,341519.70647249406,141519.70647249406,1.7075985323624703
2021-06-29,0,1.0720980965447495,0.0,7.566,0.0,7.122,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-06-30,2,1.5123043089700907,0.0,7.68,0.0,6.917,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-01,2,1.648327049507149,0.0,7.062,0.0,6.297,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-02,2,1.6789630860694753,0.0,7.06,0.0,6.243,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-03,2,1.7436497237058175,0.0,7.251,0.0,6.272,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-04,2,1.6630259360512263,0.0,7.395,0.0,6.34,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-05,2,1.5501500106346502,0.0,6.952,0.0,5.938,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-06,2,1.3920138183727897,0.0,7.167,0.0,6.123,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-07,0,0.8973238614762744,0.0,7.086,0.0,6.369,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-08,0,0.46688530469631734,0.0,6.495,0.0,6.137,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-09,0,0.7873791803647745,0.0,6.776,0.0,6.069,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-10,0,0.7654478674616657,0.0,6.639,0.0,5.9,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-11,0,0.7043546125596659,0.0,6.7,0.0,5.94,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-12,0,0.9951283097728522,0.0,6.548,0.0,5.56,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-13,0,0.8953047581199579,0.0,6.212,0.0,5.284,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-14,1,1.0234301285387335,-23199.170320376157,6.2,27842.596977609788,5.166,200000,287669.71197266434,87669.71197266434,1.4383485598633217
2021-07-15,1,1.1194247712043828,-23199.170320376157,5.92,27842.596977609788,4.876,200000,273099.5911594522,73099.59115945222,1.365497955797261
2021-07-16,2,1.4506588211137392,0.0,5.528,0.0,4.416,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-17,2,1.507660207196125,0.0,5.565,0.0,4.437,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-18,2,2.0064605303292615,0.0,5.67,0.0,4.433,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-19,2,2.106681899278643,0.0,5.314,0.0,4.071,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-20,2,2.3676693531028343,0.0,4.977,0.0,3.658,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-21,0,0.4197524194992449,0.0,5.388,0.0,4.418,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-22,0,-0.4592250486827969,0.0,5.6,0.0,4.842,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-23,0,-0.2724495688225937,0.0,5.87,0.0,5.013,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-24,-2,-1.328991321487139,0.0,6.088,0.0,5.608,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-25,-2,-1.9321847787355662,0.0,6.213,0.0,6.127,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-26,0,-0.6573014316781856,0.0,6.312,0.0,5.638,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-27,0,-0.959720743145701,0.0,6.514,0.0,5.968,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-28,0,-0.4323013091961345,0.0,6.638,0.0,5.805,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-29,0,-0.7074597330074137,0.0,6.766,0.0,6.036,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-30,0,0.3017891426595562,0.0,7.228,0.0,5.98,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-07-31,2,1.3523370427014625,0.0,7.986,0.0,6.102,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-08-01,0,0.8839875167437617,0.0,7.332,0.0,5.75,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-08-02,2,1.7124430578660401,0.0,7.986,0.0,5.825,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-08-03,1,1.0349971853400384,-18830.30063315201,7.779,24764.312531748008,5.915,200000,292961.81725057896,92961.81725057896,1.4648090862528949
2021-08-04,1,0.9751606693975208,-18830.30063315201,7.993,24764.312531748008,6.069,200000,300805.2057159627,100805.20571596269,1.5040260285798133
2021-08-05,0,-0.7137647628588623,0.0,8.133,0.0,7.135,200000,269415.2823859821,69415.28238598211,1.3470764119299106
2021-08-06,0,0.556471958854476,0.0,8.752,0.0,6.887,200000,269415.2823859821,69415.28238598211,1.3470764119299106
2021-08-07,2,2.63930198014085,0.0,10.89,0.0,6.936,200000,269415.2823859821,69415.28238598211,1.3470764119299106
2021-08-08,2,2.324720291967188,0.0,10.247,0.0,6.408,200000,269415.2823859821,69415.28238598211,1.3470764119299106
2021-08-09,2,1.9696361432372915,0.0,10.755,0.0,6.767,200000,269415.2823859821,69415.28238598211,1.3470764119299106
2021-08-10,2,1.48980661247744,0.0,10.689,0.0,6.938,200000,269415.2823859821,69415.28238598211,1.3470764119299106
2021-08-11,1,1.1847247484282548,-12478.706919221033,10.795,18834.961016917092,7.152,200000,269415.2823859821,69415.28238598211,1.3470764119299106
2021-08-12,1,1.1311369871317742,-12478.706919221033,10.31,18834.961016917092,6.772,200000,256205.8243437314,56205.824343731394,1.281029121718657
2021-08-13,2,2.5903984821124335,0.0,13.981,0.0,7.162,200000,308984.09302045114,108984.09302045114,1.5449204651022557
2021-08-14,2,2.1838068879366537,0.0,14.1,0.0,7.217,200000,308984.09302045114,108984.09302045114,1.5449204651022557
2021-08-15,2,1.5596568732479932,0.0,13.778,0.0,7.462,200000,308984.09302045114,108984.09302045114,1.5449204651022557
2021-08-16,1,1.0609063261505536,-11660.657144707191,13.249,20314.53603027292,7.605,200000,308984.09302045114,108984.09302045114,1.5449204651022557
2021-08-17,1,1.104792041787107,-11660.657144707191,12.446,20314.53603027292,6.98,200000,286924.0003143307,86924.00031433068,1.4346200015716535
2021-08-18,2,1.3756585851262582,0.0,12.929,0.0,6.843,200000,320732.3591892128,120732.35918921279,1.603661795946064
2021-08-19,1,1.1516056728492052,-12044.928616088808,13.314,22425.699845421117,7.151,200000,320732.3591892128,120732.35918921279,1.603661795946064
2021-08-20,2,1.3238436369161513,0.0,14.152,0.0,7.276,200000,328022.79688881757,128022.79688881757,1.640113984444088
2021-08-21,1,1.009856118569688,-11948.087597028396,13.727,22578.661680122354,7.264,200000,328022.79688881757,128022.79688881757,1.640113984444088
2021-08-22,1,0.7585646897033634,-11948.087597028396,13.555,22578.661680122354,7.341,200000,327706.2827714981,127706.28277149808,1.6385314138574905
2021-08-23,1,0.36462423522377857,-11948.087597028396,13.816,22578.661680122354,7.829,200000,341843.1205342222,141843.12053422222,1.7092156026711112
2021-08-24,1,0.414761645383411,-11948.087597028396,12.666,22578.661680122354,7.057,200000,310672.0929805852,110672.09298058518,1.553360464902926
2021-08-25,1,0.3496430707182733,-11948.087597028396,12.961,22578.661680122354,7.207,200000,317583.57807372685,117583.57807372685,1.5879178903686344
2021-08-26,1,0.33991735131410755,-11948.087597028396,11.822,22578.661680122354,6.525,200000,288576.059034868,88576.05903486803,1.4428802951743402
2021-08-27,1,0.515156269029769,-11948.087597028396,12.854,22578.661680122354,6.951,200000,310524.99531073344,110524.99531073344,1.5526249765536673
2021-08-28,1,0.2535084158587118,-11948.087597028396,12.597,22578.661680122354,6.918,200000,306709.24096285313,106709.24096285313,1.5335462048142656
2021-08-29,1,0.527993606416314,-11948.087597028396,12.926,22578.661680122354,6.914,200000,310549.847135555,110549.847135555,1.552749235677775
2021-08-30,1,0.34309930789067444,-11948.087597028396,12.217,22578.661680122354,6.583,200000,294605.11601314135,94605.11601314135,1.4730255800657068
2021-08-31,1,0.32653075562515343,-11948.087597028396,12.414,22578.661680122354,6.661,200000,298720.0248808055,98720.02488080552,1.4936001244040276
2021-09-01,0,0.1876256048301265,0.0,13.23,0.0,7.109,200000,325584.28991351346,125584.28991351346,1.6279214495675673
2021-09-02,0,0.7264851452319725,0.0,13.249,0.0,7.024,200000,325584.28991351346,125584.28991351346,1.6279214495675673
2021-09-03,0,0.6389451676855852,0.0,13.597,0.0,7.256,200000,325584.28991351346,125584.28991351346,1.6279214495675673
2021-09-04,0,0.7538902019352915,0.0,14.146,0.0,7.517,200000,325584.28991351346,125584.28991351346,1.6279214495675673
2021-09-05,2,2.2075238132797237,0.0,16.112,0.0,8.188,200000,325584.28991351346,125584.28991351346,1.6279214495675673
2021-09-06,-2,-2.5935773920819654,0.0,15.619,0.0,9.215,200000,325584.28991351346,125584.28991351346,1.6279214495675673
2021-09-07,-1,-1.0630125396292338,13002.567488558845,12.52,-23150.19126233742,7.032,200000,325584.28991351346,125584.28991351346,1.6279214495675673
2021-09-08,-1,-0.23655692901192224,13002.567488558845,12.466,-23150.19126233742,6.813,200000,319812.25938267936,119812.25938267936,1.5990612969133968
2021-09-09,0,1.259007716617143,0.0,13.402,0.0,6.988,200000,313097.4169730617,113097.41697306168,1.5654870848653084
2021-09-10,2,1.9982798606022445,0.0,12.78,0.0,6.455,200000,313097.4169730617,113097.41697306168,1.5654870848653084
2021-09-11,2,1.7694775259029845,0.0,12.792,0.0,6.45,200000,313097.4169730617,113097.41697306168,1.5654870848653084
2021-09-12,2,2.0837759996823055,0.0,13.404,0.0,6.588,200000,313097.4169730617,113097.41697306168,1.5654870848653084
2021-09-13,2,1.8197897478913163,0.0,12.479,0.0,6.125,200000,313097.4169730617,113097.41697306168,1.5654870848653084
2021-09-14,1,1.1120421135064995,-12187.521096654795,12.845,24211.059153499977,6.466,200000,313097.4169730617,113097.41697306168,1.5654870848653084
2021-09-15,0,0.06149639949572526,0.0,13.04,0.0,6.867,200000,305765.3488663559,105765.3488663559,1.5288267443317793
2021-09-16,0,0.09721403748439572,0.0,12.672,0.0,6.653,200000,305765.3488663559,105765.3488663559,1.5288267443317793
2021-09-17,0,0.8639449415462702,0.0,12.496,0.0,6.319,200000,305765.3488663559,105765.3488663559,1.5288267443317793
2021-09-18,0,0.71934351315472,0.0,12.549,0.0,6.367,200000,305765.3488663559,105765.3488663559,1.5288267443317793
2021-09-19,0,0.9119725401426746,0.0,12.17,0.0,6.099,200000,305765.3488663559,105765.3488663559,1.5288267443317793
2021-09-20,1,1.0193824866587358,-14720.072639435582,10.386,29645.661127240244,5.157,200000,305765.3488663559,105765.3488663559,1.5288267443317793
2021-09-21,0,-0.731220051718431,0.0,9.325,0.0,5.016,200000,294327.39001485566,94327.39001485566,1.4716369500742783
2021-09-22,0,0.06600744210549929,0.0,10.77,0.0,5.575,200000,294327.39001485566,94327.39001485566,1.4716369500742783
2021-09-23,0,-0.0734822725464376,0.0,10.969,0.0,5.707,200000,294327.39001485566,94327.39001485566,1.4716369500742783
2021-09-24,0,-0.14809072208690524,0.0,9.934,0.0,5.181,200000,294327.39001485566,94327.39001485566,1.4716369500742783
2021-09-25,0,-0.2487302259440813,0.0,9.715,0.0,5.098,200000,294327.39001485566,94327.39001485566,1.4716369500742783
2021-09-26,-1,-1.0332742253811604,15479.509309711564,9.507,-28861.28554764225,5.099,200000,294327.39001485566,94327.39001485566,1.4716369500742783
2021-09-27,-1,-1.024243777891133,15479.509309711564,9.252,-28861.28554764225,4.924,200000,285329.3901700418,85329.39017004182,1.426646950850209
2021-09-28,-2,-1.6228000656634411,0.0,8.659,0.0,4.69,200000,295649.74812050536,95649.74812050536,1.4782487406025269
2021-09-29,-1,-1.0765777148374558,16339.656688432924,9.047,-30624.585469287897,4.827,200000,295649.74812050536,95649.74812050536,1.4782487406025269
2021-09-30,0,1.798779123811998,0.0,10.406,0.0,5.048,200000,280212.18806963763,80212.18806963763,1.4010609403481882
2021-10-01,0,-0.026235630849905628,0.0,11.603,0.0,5.983,200000,280212.18806963763,80212.18806963763,1.4010609403481882
2021-10-02,2,3.330052248359374,0.0,13.805,0.0,6.051,200000,280212.18806963763,80212.18806963763,1.4010609403481882
2021-10-03,2,2.59967611562797,0.0,13.978,0.0,6.123,200000,280212.18806963763,80212.18806963763,1.4010609403481882
2021-10-04,2,2.1042381316596868,0.0,13.698,0.0,6.02,200000,280212.18806963763,80212.18806963763,1.4010609403481882
2021-10-05,0,-0.10535374975287128,0.0,13.249,0.0,6.729,200000,280212.18806963763,80212.18806963763,1.4010609403481882
2021-10-06,0,0.5124579406280954,0.0,13.236,0.0,6.417,200000,280212.18806963763,80212.18806963763,1.4010609403481882
2021-10-07,0,-0.06764161168045005,0.0,12.909,0.0,6.512,200000,280212.18806963763,80212.18806963763,1.4010609403481882
