date,statusList,zscore,ATOMUSDT_position,ATOMUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-03-08,-2,-1.7647020458384208,0.0,19.392,0.0,0.44438,200000,203788.0653506656,3788.0653506655945,1.018940326753328
2021-03-09,-2,-1.324076512266429,0.0,21.107,0.0,0.42838,200000,203788.0653506656,3788.0653506655945,1.018940326753328
2021-03-10,-2,-1.5555039700281752,0.0,19.61,0.0,0.454,200000,203788.0653506656,3788.0653506655945,1.018940326753328
2021-03-11,-2,-1.3523494870370008,0.0,19.333,0.0,0.44166,200000,203788.0653506656,3788.0653506655945,1.018940326753328
2021-03-12,-2,-1.671358289027046,0.0,18.552,0.0,0.5255,200000,203788.0653506656,3788.0653506655945,1.018940326753328
2021-03-13,-2,-1.6759029273678576,0.0,19.363,0.0,0.62092,200000,203788.0653506656,3788.0653506655945,1.018940326753328
2021-03-14,-2,-1.6848213086860773,0.0,18.444,0.0,0.68704,200000,203788.0653506656,3788.0653506655945,1.018940326753328
2021-03-15,-2,-1.3660431649301035,0.0,19.838,0.0,0.6461,200000,203788.0653506656,3788.0653506655945,1.018940326753328
2021-03-16,-1,-1.0798134913939181,4850.24908012818,21.008,-165549.45275363175,0.61549,200000,203788.0653506656,3788.0653506655945,1.018940326753328
2021-03-17,-1,-1.1283577052953577,4850.24908012818,20.896,-165549.45275363175,0.658,200000,210282.34469024814,10282.344690248137,1.0514117234512408
2021-03-18,-1,-0.7294084689482487,4850.24908012818,22.106,-165549.45275363175,0.59455,200000,205647.0332999853,5647.033299985313,1.0282351664999265
2021-03-19,-1,-0.685038797066997,4850.24908012818,22.19,-165549.45275363175,0.6038,200000,207585.78666068718,7585.786660687183,1.0379289333034358
2021-03-20,-1,-0.7053068089842583,4850.24908012818,20.915,-165549.45275363175,0.58633,200000,198509.5701439178,-1490.4298560821917,0.9925478507195891
2021-03-21,-1,-0.9679923599618969,4850.24908012818,20.52,-165549.45275363175,0.64182,200000,205780.06089056618,5780.060890566179,1.0289003044528309
2021-03-22,-2,-1.2075118569393244,0.0,19.179,0.0,0.67196,200000,222007.74851521765,22007.748515217652,1.1100387425760883
2021-03-23,-1,-1.0079653429893323,5928.427379705662,18.724,-176723.9926409107,0.62812,200000,222007.74851521765,22007.748515217652,1.1100387425760883
2021-03-24,-1,-1.1376772501671113,5928.427379705662,17.424,-176723.9926409107,0.61858,200000,212614.846031806,12614.846031805995,1.06307423015903
2021-03-25,-1,-1.0515426493606759,5928.427379705662,17.1,-176723.9926409107,0.60863,200000,208935.6318340043,8935.631834004307,1.0446781591700216
2021-03-26,-1,-1.081176325317974,5928.427379705662,18.94,-176723.9926409107,0.69757,200000,235561.77011814533,35561.77011814533,1.1778088505907267
2021-03-27,-2,-1.4922259278336187,0.0,18.704,0.0,0.78885,200000,250531.16439998534,50531.16439998534,1.2526558219999266
2021-03-28,-2,-1.2140831219512922,0.0,19.331,0.0,0.77916,200000,250531.16439998534,50531.16439998534,1.2526558219999266
2021-03-29,-2,-1.2240416774054261,0.0,20.273,0.0,0.82,200000,250531.16439998534,50531.16439998534,1.2526558219999266
2021-03-30,-1,-1.1737757581766228,6273.3164162656585,19.968,-154658.4137292335,0.80995,200000,250531.16439998534,50531.16439998534,1.2526558219999266
2021-03-31,-1,-0.8457574509798381,6273.3164162656585,19.081,-154658.4137292335,0.72674,200000,232097.60613234818,32097.606132348184,1.1604880306617409
2021-04-01,-1,-0.48114947534422553,6273.3164162656585,19.473,-154658.4137292335,0.70796,200000,231652.26115768933,31652.261157689325,1.1582613057884465
2021-04-02,0,-0.024168861393127766,0.0,20.315,0.0,0.69364,200000,230366.003502694,30366.003502693988,1.15183001751347
2021-04-03,0,0.48482339154231074,0.0,20.033,0.0,0.63403,200000,230366.003502694,30366.003502693988,1.15183001751347
2021-04-04,0,0.04753520024140113,0.0,21.525,0.0,0.72304,200000,230366.003502694,30366.003502693988,1.15183001751347
2021-04-05,0,0.5096244302917367,0.0,21.431,0.0,0.68135,200000,230366.003502694,30366.003502693988,1.15183001751347
2021-04-06,0,0.7527511826440085,0.0,21.656,0.0,0.66701,200000,230366.003502694,30366.003502693988,1.15183001751347
2021-04-07,0,0.9840196344970764,0.0,19.558,0.0,0.59566,200000,230366.003502694,30366.003502693988,1.15183001751347
2021-04-08,2,1.4111000891213075,0.0,20.543,0.0,0.6066,200000,230366.003502694,30366.003502693988,1.15183001751347
2021-04-09,0,0.7866497235908309,0.0,21.393,0.0,0.68365,200000,230366.003502694,30366.003502693988,1.15183001751347
2021-04-10,1,1.0432894813912121,-5478.382960825065,21.025,175776.76985616377,0.65528,200000,230366.003502694,30366.003502693988,1.15183001751347
2021-04-11,2,2.150499958082332,0.0,23.365,0.0,0.63278,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-12,2,1.6847118437756292,0.0,22.012,0.0,0.60938,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-13,2,2.055301428206935,0.0,23.829,0.0,0.60803,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-14,2,2.6065606790190166,0.0,27.068,0.0,0.59596,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-15,2,1.8148665569855282,0.0,27.786,0.0,0.6501,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-16,2,1.5224281751838047,0.0,25.46,0.0,0.60559,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-17,0,0.7973444139282354,0.0,24.342,0.0,0.63834,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-18,0,0.9191833262754673,0.0,21.403,0.0,0.54358,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-19,0,0.9756626451351792,0.0,19.199,0.0,0.47802,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-20,0,0.8166281447724831,0.0,21.254,0.0,0.53494,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-21,1,1.1383468812266269,-6320.402970507604,19.551,264541.9675802148,0.46711,200000,247140.3969527883,47140.39695278829,1.2357019847639414
2021-04-22,2,1.7639207630264682,0.0,18.725,0.0,0.40685,200000,257861.0430655328,57861.04306553281,1.289305215327664
2021-04-23,2,2.055121244521354,0.0,20.515,0.0,0.41488,200000,257861.0430655328,57861.04306553281,1.289305215327664
2021-04-24,2,1.890241925588452,0.0,18.458,0.0,0.36899,200000,257861.0430655328,57861.04306553281,1.289305215327664
2021-04-25,2,1.9376440290433452,0.0,18.687,0.0,0.35865,200000,257861.0430655328,57861.04306553281,1.289305215327664
2021-04-26,1,1.1582759813727501,-5845.068525377024,22.058,280637.5898584441,0.45942,200000,257861.0430655328,57861.04306553281,1.289305215327664
2021-04-27,0,-0.6897028332462785,0.0,23.038,0.0,0.6231,200000,217654.44951237214,17654.449512372143,1.0882722475618607
2021-04-28,0,-0.32051140397070665,0.0,22.927,0.0,0.58004,200000,217654.44951237214,17654.449512372143,1.0882722475618607
2021-04-29,0,-0.4276405864466129,0.0,22.222,0.0,0.56209,200000,217654.44951237214,17654.449512372143,1.0882722475618607
2021-04-30,0,-0.8778899745868244,0.0,22.704,0.0,0.60008,200000,217654.44951237214,17654.449512372143,1.0882722475618607
2021-05-01,-2,-1.357195848397892,0.0,23.801,0.0,0.6741,200000,217654.44951237214,17654.449512372143,1.0882722475618607
2021-05-02,-1,-1.1497443826830653,4713.583885836195,23.088,-171365.26431547583,0.63506,200000,217654.44951237214,17654.449512372143,1.0882722475618607
2021-05-03,-1,-1.1049428191861779,4713.583885836195,22.938,-171365.26431547583,0.63211,200000,216441.88439976604,16441.884399766044,1.0822094219988303
2021-05-04,-1,-0.638909572935159,4713.583885836195,20.963,-171365.26431547583,0.54757,200000,192645.33678000927,-7354.663219990733,0.9632266839000463
2021-05-05,0,0.12717046144474695,0.0,24.877,0.0,0.59101,200000,201673.2080475145,1673.2080475144903,1.0083660402375725
2021-05-06,0,0.7505928003070605,0.0,25.542,0.0,0.56206,200000,201673.2080475145,1673.2080475144903,1.0083660402375725
2021-05-07,2,1.4854827588425084,0.0,28.641,0.0,0.57068,200000,201673.2080475145,1673.2080475144903,1.0083660402375725
2021-05-08,2,1.7620150756481623,0.0,29.524,0.0,0.55482,200000,201673.2080475145,1673.2080475144903,1.0083660402375725
2021-05-09,2,1.6499522920577436,0.0,28.712,0.0,0.53163,200000,201673.2080475145,1673.2080475144903,1.0083660402375725
2021-05-10,1,1.1658723652605594,-3976.677210385978,25.357,205881.4243614628,0.48978,200000,201673.2080475145,1673.2080475144903,1.0083660402375725
2021-05-11,1,0.7401260201954729,-3976.677210385978,26.902,205881.4243614628,0.54404,200000,218988.3004234138,18988.300423413806,1.094941502117069
2021-05-12,1,1.0070095320032186,-3976.677210385978,23.012,205881.4243614628,0.4454,200000,183210.88237599767,-16789.117624002334,0.9160544118799884
2021-05-13,1,1.0987826454968335,-3976.677210385978,23.494,205881.4243614628,0.44661,200000,185376.75731488108,-14623.242685118923,0.9268837865744054
2021-05-14,2,1.3103458206347387,0.0,25.856,0.0,0.47341,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-15,0,0.8347972720169735,0.0,24.495,0.0,0.47902,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-16,0,0.9559725469802568,0.0,24.264,0.0,0.4634,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-17,0,0.377571887427882,0.0,21.091,0.0,0.43345,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-18,0,-0.20583476956091196,0.0,22.84,0.0,0.50894,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-19,0,-0.6586711410240278,0.0,13.757,0.0,0.32775,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-20,0,0.22840722607757016,0.0,16.916,0.0,0.34948,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-21,0,-0.17130685887055064,0.0,13.572,0.0,0.29189,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-22,0,0.2151274586556104,0.0,12.237,0.0,0.24842,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-23,2,1.2462339230145691,0.0,11.648,0.0,0.21258,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-24,0,0.24867557547405034,0.0,14.541,0.0,0.28716,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-25,0,-0.04344545736938397,0.0,13.934,0.0,0.27909,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-26,-2,-1.2703160076444355,0.0,15.278,0.0,0.33353,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-27,0,-0.2814160183343379,0.0,14.525,0.0,0.29591,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-28,-2,-2.281211897359246,0.0,12.701,0.0,0.31372,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-29,-2,-1.5078355456007977,0.0,12.059,0.0,0.28186,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-30,-2,-1.7822909544218848,0.0,12.551,0.0,0.30984,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-05-31,-1,-1.1782266646187574,7413.975393650418,13.962,-315831.9586457578,0.32775,200000,207027.84889229425,7027.848892294249,1.0351392444614713
2021-06-01,-1,-1.1654139234564038,7413.975393650418,13.757,-315831.9586457578,0.32699,200000,205267.95164802513,5267.951648025133,1.0263397582401257
2021-06-02,-1,-1.003228754599018,7413.975393650418,14.86,-315831.9586457578,0.35097,200000,221019.21687554682,21019.216875546816,1.105096084377734
2021-06-03,-2,-1.2089692227569437,0.0,16.665,0.0,0.40705,200000,212033.34772386577,12033.347723865765,1.0601667386193288
2021-06-04,-1,-1.0481318393574068,7036.3492308975165,15.067,-289670.9578456594,0.36599,200000,212033.34772386577,12033.347723865765,1.0601667386193288
2021-06-05,-1,-0.7566396103753672,7036.3492308975165,14.858,-289670.9578456594,0.35295,200000,206785.44144430078,6785.4414443007845,1.033927207221504
2021-06-06,-1,-0.5099666441579752,7036.3492308975165,15.125,-289670.9578456594,0.35291,200000,208652.55985063658,8652.559850636579,1.0432627992531829
2021-06-07,-1,-0.24250729769664375,7036.3492308975165,13.46,-289670.9578456594,0.30655,200000,183507.89277546748,-16492.10722453252,0.9175394638773374
2021-06-08,-1,-0.4703543224704544,7036.3492308975165,13.56,-289670.9578456594,0.31507,200000,186679.52425940224,-13320.475740597758,0.9333976212970112
2021-06-09,0,-0.11518881142373433,0.0,13.932,0.0,0.31454,200000,205116.03331977528,5116.033319775277,1.0255801665988764
2021-06-10,0,0.042375471614439046,0.0,12.829,0.0,0.2861,200000,205116.03331977528,5116.033319775277,1.0255801665988764
2021-06-11,0,-0.10172204068130498,0.0,11.95,0.0,0.27147,200000,205116.03331977528,5116.033319775277,1.0255801665988764
2021-06-12,0,0.5625052118841605,0.0,11.616,0.0,0.25456,200000,205116.03331977528,5116.033319775277,1.0255801665988764
2021-06-13,0,0.2693206940177824,0.0,12.53,0.0,0.28271,200000,205116.03331977528,5116.033319775277,1.0255801665988764
2021-06-14,1,1.0430242912282168,-7710.549331620753,13.301,351961.3461679798,0.29139,200000,205116.03331977528,5116.033319775277,1.0255801665988764
2021-06-15,1,0.6013996176386057,-7710.549331620753,12.951,351961.3461679798,0.2903,200000,202033.70318638493,2033.703186384926,1.0101685159319247
2021-06-16,2,1.4402989338195227,0.0,13.425,0.0,0.29433,200000,205037.3750791624,5037.37507916239,1.025186875395812
2021-06-17,2,1.7812202172613925,0.0,13.618,0.0,0.29256,200000,205037.3750791624,5037.37507916239,1.025186875395812
2021-06-18,2,1.5866814204228197,0.0,12.472,0.0,0.26762,200000,205037.3750791624,5037.37507916239,1.025186875395812
2021-06-19,2,1.3208897039990375,0.0,11.85,0.0,0.25588,200000,205037.3750791624,5037.37507916239,1.025186875395812
2021-06-20,0,0.9510788041592119,0.0,11.977,0.0,0.26132,200000,205037.3750791624,5037.37507916239,1.025186875395812
2021-06-21,2,2.197063911904148,0.0,9.519,0.0,0.19472,200000,205037.3750791624,5037.37507916239,1.025186875395812
2021-06-22,2,1.5265311973324294,0.0,9.002,0.0,0.1878,200000,205037.3750791624,5037.37507916239,1.025186875395812
2021-06-23,1,1.0023116080273773,-10664.588322020305,9.613,501191.3348305118,0.20455,200000,205037.37507916236,5037.375079162361,1.0251868753958118
2021-06-24,2,1.7568843673576628,0.0,10.386,0.0,0.21317,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-06-25,2,1.514407880297841,0.0,9.066,0.0,0.1869,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-06-26,2,2.4796813234268846,0.0,9.596,0.0,0.18698,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-06-27,2,2.4065444104237033,0.0,10.087,0.0,0.19229,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-06-28,2,1.8891864604408775,0.0,10.89,0.0,0.20999,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-06-29,2,1.763556505593112,0.0,11.65,0.0,0.2231,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-06-30,2,1.7246434727402364,0.0,12.045,0.0,0.22804,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-07-01,-2,-1.299848169346838,0.0,11.033,0.0,0.25016,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-07-02,0,-0.3199985341492934,0.0,11.795,0.0,0.25092,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-07-03,-2,-1.3520172485564586,0.0,11.8,0.0,0.26797,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-07-04,-1,-1.1155178428227845,8489.511357188798,12.307,-378634.5447304578,0.27594,200000,208960.83254584507,8960.83254584507,1.0448041627292253
2021-07-05,0,0.39776406724482993,0.0,13.531,0.0,0.27501,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-06,0,-0.9361172172764605,0.0,13.136,0.0,0.28923,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-07,0,-0.1607377529887789,0.0,12.939,0.0,0.27141,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-08,-2,-1.2120247814004732,0.0,11.916,0.0,0.26782,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-09,0,-0.6615725272672873,0.0,13.181,0.0,0.28606,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-10,0,0.9271228719515712,0.0,14.425,0.0,0.28287,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-11,0,0.1530877797060253,0.0,14.077,0.0,0.28901,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-12,0,0.16755753732141512,0.0,12.981,0.0,0.26604,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-13,0,0.731757503416617,0.0,12.092,0.0,0.2387,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-14,0,-0.032424683630847745,0.0,11.747,0.0,0.24286,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-15,0,0.813864931828736,0.0,11.474,0.0,0.22473,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-16,2,2.0510024132285585,0.0,11.149,0.0,0.20001,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-17,0,0.5209421410625128,0.0,11.022,0.0,0.21857,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-18,0,-0.41812374643928324,0.0,10.972,0.0,0.23281,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-19,-1,-1.1395279270106513,9930.738502908149,9.98,-441110.7809285354,0.22468,200000,198217.54051804665,-1782.4594819533522,0.9910877025902333
2021-07-20,-2,-2.757089795344047,0.0,9.443,0.0,0.26,200000,219130.37987650422,19130.379876504216,1.095651899382521
2021-07-21,-2,-1.7283837257691728,0.0,10.481,0.0,0.26425,200000,219130.37987650422,19130.379876504216,1.095651899382521
2021-07-22,0,-0.998186508628418,0.0,11.377,0.0,0.26815,200000,219130.37987650422,19130.379876504216,1.095651899382521
2021-07-23,-2,-1.476834478649927,0.0,11.442,0.0,0.28779,200000,219130.37987650422,19130.379876504216,1.095651899382521
2021-07-24,-1,-1.1579949057934475,9589.111669722746,11.426,-391864.0555731477,0.2796,200000,219130.3798765042,19130.379876504187,1.0956518993825208
2021-07-25,-2,-2.238348847542824,0.0,11.446,0.0,0.34563,200000,244813.38123260468,44813.381232604675,1.2240669061630234
2021-07-26,-2,-1.5299220884981626,0.0,11.386,0.0,0.31642,200000,244813.38123260468,44813.381232604675,1.2240669061630234
2021-07-27,-2,-1.750278656494955,0.0,11.702,0.0,0.35495,200000,244813.38123260468,44813.381232604675,1.2240669061630234
2021-07-28,-2,-1.4559225521193495,0.0,11.589,0.0,0.34348,200000,244813.38123260468,44813.381232604675,1.2240669061630234
2021-07-29,-2,-1.687022702743082,0.0,11.799,0.0,0.389,200000,244813.38123260468,44813.381232604675,1.2240669061630234
2021-07-30,-2,-1.302328589328422,0.0,12.14,0.0,0.37801,200000,244813.38123260468,44813.381232604675,1.2240669061630234
2021-07-31,-2,-1.2697653301508305,0.0,12.598,0.0,0.40334,200000,244813.38123260468,44813.381232604675,1.2240669061630234
2021-08-01,-1,-1.1170094152804453,9942.06389021299,12.312,-313044.57730116707,0.39102,200000,244813.38123260468,44813.381232604675,1.2240669061630234
2021-08-02,-1,-0.8775064129814164,9942.06389021299,12.476,-313044.57730116707,0.38177,200000,243548.21737056383,43548.21737056383,1.2177410868528191
2021-08-03,-1,-0.8248859288662824,9942.06389021299,12.12,-313044.57730116707,0.374,200000,237576.4862600179,37576.486260017904,1.1878824313000895
2021-08-04,-1,-0.7461246785512555,9942.06389021299,12.808,-313044.57730116707,0.39503,200000,250999.953677128,50999.95367712801,1.25499976838564
2021-08-05,-1,-0.8813543167761518,9942.06389021299,13.032,-313044.57730116707,0.41578,200000,259722.65096753492,59722.65096753492,1.2986132548376745
2021-08-06,-1,-0.556579694999602,9942.06389021299,13.589,-313044.57730116707,0.41292,200000,264365.0730633022,64365.0730633022,1.321825365316511
2021-08-07,0,-0.12591162522671984,0.0,14.006,0.0,0.40583,200000,232607.71519241418,32607.71519241418,1.163038575962071
2021-08-08,0,0.09245995609455204,0.0,13.139,0.0,0.37665,200000,232607.71519241418,32607.71519241418,1.163038575962071
2021-08-09,0,-0.05372920737269676,0.0,13.651,0.0,0.39836,200000,232607.71519241418,32607.71519241418,1.163038575962071
2021-08-10,0,-0.9194941962482619,0.0,14.105,0.0,0.45594,200000,232607.71519241418,32607.71519241418,1.163038575962071
2021-08-11,-1,-1.1672488742616267,7988.999697500144,14.558,-240610.4176846041,0.48337,200000,232607.71519241418,32607.71519241418,1.163038575962071
2021-08-12,-2,-1.9443519558986084,0.0,14.06,0.0,0.50981,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-13,-2,-1.3567024723447674,0.0,15.212,0.0,0.51539,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-14,0,-0.5548511557699894,0.0,15.56,0.0,0.50178,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-15,0,0.030701618208588525,0.0,15.91,0.0,0.49755,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-16,0,0.15641865157245724,0.0,15.784,0.0,0.49082,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-17,2,1.440111906940664,0.0,16.003,0.0,0.46319,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-18,2,1.8513921793171308,0.0,17.948,0.0,0.50033,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-19,0,0.965925436550851,0.0,18.688,0.0,0.54524,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-20,0,0.5976806155072709,0.0,18.928,0.0,0.56253,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-21,2,2.508534557901295,0.0,22.14,0.0,0.56597,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-22,2,2.0842859510361453,0.0,21.862,0.0,0.55844,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-23,2,1.735840920370636,0.0,21.808,0.0,0.56006,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-24,1,1.1603076315196776,-6217.319492408388,19.538,233209.16188503127,0.52088,200000,242947.97648535017,42947.97648535017,1.2147398824267508
2021-08-25,1,0.4143165002631406,-6217.319492408388,20.056,233209.16188503127,0.56895,200000,257378.91239423119,57378.912394231185,1.286894561971156
2021-08-26,1,0.2218249440825055,-6217.319492408388,17.9,233209.16188503127,0.5156,200000,231532.66278203225,31532.662782032246,1.1576633139101613
2021-08-27,1,0.6814541332920071,-6217.319492408388,20.42,233209.16188503127,0.5622,200000,258067.8548467439,58067.854846743896,1.2903392742337194
2021-08-28,2,1.2923283653955722,0.0,21.31,0.0,0.5504,200000,247080.73216705173,47080.73216705173,1.2354036608352585
2021-08-29,0,0.1923338394911206,0.0,21.2,0.0,0.6061,200000,247080.73216705173,47080.73216705173,1.2354036608352585
2021-08-30,0,0.24758331374618386,0.0,22.14,0.0,0.626,200000,247080.73216705173,47080.73216705173,1.2354036608352585
2021-08-31,0,-0.9291732770024571,0.0,22.89,0.0,0.7248,200000,247080.73216705173,47080.73216705173,1.2354036608352585
2021-09-01,0,0.276279157566996,0.0,25.44,0.0,0.7106,200000,247080.73216705173,47080.73216705173,1.2354036608352585
2021-09-02,0,-0.4198062905052138,0.0,24.14,0.0,0.7058,200000,247080.73216705173,47080.73216705173,1.2354036608352585
2021-09-03,-1,-1.048181037695614,5124.0301154510935,24.11,-168356.99929616498,0.7338,200000,247080.73216705173,47080.73216705173,1.2354036608352585
2021-09-04,-1,-0.3498046221796109,5124.0301154510935,24.4,-168356.99929616498,0.7032,200000,243414.9767220699,43414.9767220699,1.2170748836103495
2021-09-05,0,1.177071306549133,0.0,25.73,0.0,0.6704,200000,228105.9696246441,28105.969624644087,1.1405298481232204
2021-09-06,-2,-1.9694472276521016,0.0,25.08,0.0,0.815,200000,228105.9696246441,28105.969624644087,1.1405298481232204
2021-09-07,-2,-3.188934461724091,0.0,21.08,0.0,0.9115,200000,228105.9696246441,28105.969624644087,1.1405298481232204
2021-09-08,-2,-2.4463523907685008,0.0,20.69,0.0,0.8872,200000,228105.9696246441,28105.969624644087,1.1405298481232204
2021-09-09,0,-0.9308313535625579,0.0,26.85,0.0,0.8977,200000,228105.9696246441,28105.969624644087,1.1405298481232204
2021-09-10,0,0.6738067802343092,0.0,29.41,0.0,0.7903,200000,228105.9696246441,28105.969624644087,1.1405298481232204
2021-09-11,-1,-1.0495909333925342,4173.179100341093,27.33,-120410.66808733324,0.9472,200000,228105.9696246441,28105.969624644087,1.1405298481232204
2021-09-12,0,1.307605123783714,0.0,34.89,0.0,0.8795,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-13,2,1.2835598241982402,0.0,35.82,0.0,0.899,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-14,0,0.7812741844748117,0.0,34.2,0.0,0.9085,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-15,0,0.4088727286630735,0.0,34.12,0.0,0.9497,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-16,2,1.3066565663001213,0.0,37.07,0.0,0.9098,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-17,2,1.223295462240203,0.0,33.46,0.0,0.8253,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-18,2,2.257914600547548,0.0,40.76,0.0,0.8385,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-19,2,2.747411163584425,0.0,44.27,0.0,0.7651,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-20,2,1.539583506243535,0.0,34.01,0.0,0.6805,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-21,2,1.4261099445935104,0.0,30.45,0.0,0.6031,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-22,2,1.54310104474154,0.0,39.71,0.0,0.743,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-23,0,0.9923804037769649,0.0,41.51,0.0,0.8443,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-24,1,1.190718509064991,-2212.364177977372,42.58,115884.44667028723,0.8129,200000,188404.93339655298,-11595.06660344702,0.9420246669827649
2021-09-25,1,0.625592977003238,-2212.364177977372,39.45,115884.44667028723,0.8359,200000,184145.57579290043,-15854.424207099568,0.9207278789645021
2021-09-26,1,0.7277083405547415,-2212.364177977372,39.8,115884.44667028723,0.8114,200000,182080.73431177047,-17919.265688229527,0.9104036715588524
2021-09-27,1,0.7965065695327884,-2212.364177977372,37.21,115884.44667028723,0.7378,200000,167821.61581587594,-32178.384184124065,0.8391080790793797
2021-09-28,1,0.6069413745914489,-2212.364177977372,33.7,115884.44667028723,0.684,200000,153821.63432031393,-46178.365679686074,0.7691081716015696
2021-09-29,1,0.43820757416103534,-2212.364177977372,33.88,115884.44667028723,0.6981,200000,155853.8305704009,-44146.169429599104,0.7792691528520045
2021-09-30,1,0.5825939414914065,-2212.364177977372,36.23,115884.44667028723,0.7229,200000,163926.82066607082,-36073.179333929176,0.8196341033303541
2021-10-01,0,0.1644164716579892,0.0,37.85,0.0,0.7902,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-02,0,0.14366640399768849,0.0,38.62,0.0,0.8018,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
2021-10-03,0,0.16609056163769545,0.0,38.74,0.0,0.7957,200000,180571.02777413552,-19428.972225864476,0.9028551388706776
