date,statusList,zscore,XRPUSDT_position,XRPUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2020-08-06,-2,-1.6668125430322065,0.0,0.30311,0.0,0.097,200000,189150.10250645992,-10849.897493540077,0.9457505125322996
2020-08-07,-2,-1.6105393544289932,0.0,0.29437,0.0,0.09591,200000,189150.10250645992,-10849.897493540077,0.9457505125322996
2020-08-08,-1,-1.1729384266020657,320300.23792877694,0.29527,-1022654.1009216042,0.09248,200000,189150.10250645992,-10849.897493540077,0.9457505125322996
2020-08-09,-2,-1.3629753149743438,0.0,0.2879,0.0,0.09382,200000,192881.07175522996,-7118.928244770039,0.9644053587761499
2020-08-10,-2,-1.8285105516002718,0.0,0.29469,0.0,0.10691,200000,192881.07175522996,-7118.928244770039,0.9644053587761499
2020-08-11,-1,-1.1636379921612563,340658.90454826906,0.2831,-1024002.2921810892,0.09418,200000,192881.07175522996,-7118.928244770039,0.9644053587761499
2020-08-12,-2,-1.21287747542376,0.0,0.28233,0.0,0.09679,200000,195816.02509432475,-4183.974905675248,0.9790801254716237
2020-08-13,0,-0.759779728489508,0.0,0.2942,0.0,0.09497,200000,195816.02509432475,-4183.974905675248,0.9790801254716237
2020-08-14,-2,-1.4728457180068328,0.0,0.29995,0.0,0.11117,200000,195816.02509432475,-4183.974905675248,0.9790801254716237
2020-08-15,-2,-1.5944662533910858,0.0,0.29884,0.0,0.11678,200000,195816.02509432475,-4183.974905675248,0.9790801254716237
2020-08-16,-2,-1.926201541973746,0.0,0.30455,0.0,0.1361,200000,195816.02509432475,-4183.974905675248,0.9790801254716237
2020-08-17,-2,-2.003000884136272,0.0,0.31539,0.0,0.15761,200000,195816.02509432475,-4183.974905675248,0.9790801254716237
2020-08-18,-2,-1.734227085767779,0.0,0.30251,0.0,0.15153,200000,195816.02509432475,-4183.974905675248,0.9790801254716237
2020-08-19,-1,-1.1895460061526784,337905.1338987485,0.28975,-765444.551224786,0.12791,200000,195816.02509432475,-4183.974905675248,0.9790801254716237
2020-08-20,-1,-0.7904910104552049,337905.1338987485,0.29218,-765444.551224786,0.118,200000,189051.57906706107,-10948.420932938927,0.9452578953353054
2020-08-21,-1,-0.4526849381606248,337905.1338987485,0.27933,-765444.551224786,0.10529,200000,174980.69785039514,-25019.30214960486,0.8749034892519757
2020-08-22,-1,-1.0599907150902441,337905.1338987485,0.28592,-765444.551224786,0.12928,200000,195570.5074666705,-4429.492533329496,0.9778525373333525
2020-08-23,-1,-0.6344599775779318,337905.1338987485,0.2848,-765444.551224786,0.11671,200000,185570.41570780834,-14429.584292191663,0.9278520785390417
2020-08-24,-1,-0.8744308722713114,337905.1338987485,0.2884,-765444.551224786,0.12526,200000,193331.42510281576,-6668.57489718424,0.9666571255140788
2020-08-25,-1,-0.5138656965329333,337905.1338987485,0.27625,-765444.551224786,0.11393,200000,180553.39096056914,-19446.609039430856,0.9027669548028457
2020-08-26,-1,-0.4113813381294524,337905.1338987485,0.27653,-765444.551224786,0.11347,200000,180295.89990449738,-19704.100095502625,0.9014794995224868
2020-08-27,0,-0.053375103903145996,0.0,0.26469,0.0,0.10399,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-08-28,0,-0.0004099176091302323,0.0,0.27174,0.0,0.10736,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-08-29,0,-0.1509925801073966,0.0,0.2738,0.0,0.1115,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-08-30,0,-0.6808735800035697,0.0,0.28302,0.0,0.12439,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-08-31,0,0.11773857161130608,0.0,0.28115,0.0,0.11328,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-01,0,0.9548965307295374,0.0,0.29521,0.0,0.11023,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-02,0,0.779563107093081,0.0,0.27595,0.0,0.10744,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-03,2,1.2449210222220977,0.0,0.24409,0.0,0.0919,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-04,2,1.728194800982662,0.0,0.25385,0.0,0.091,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-05,2,2.7130097114337732,0.0,0.23738,0.0,0.07406,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-06,2,1.3079566775760767,0.0,0.23986,0.0,0.08408,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-07,2,1.3099750547216826,0.0,0.24198,0.0,0.08422,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-08,2,2.067214295696076,0.0,0.23657,0.0,0.07511,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-09,2,1.6674643161292106,0.0,0.23901,0.0,0.07683,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-10,0,0.5484756331217595,0.0,0.24302,0.0,0.08685,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-11,0,0.9452896233922732,0.0,0.24252,0.0,0.08252,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-12,0,0.575325287790231,0.0,0.24752,0.0,0.0867,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-13,2,1.5265279823714353,0.0,0.24218,0.0,0.07655,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-14,2,1.8060697350133104,0.0,0.24564,0.0,0.07402,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-15,2,2.4579531105323866,0.0,0.24331,0.0,0.06568,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-16,2,1.7242323693453447,0.0,0.24686,0.0,0.06971,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-17,2,1.7602028922402035,0.0,0.25214,0.0,0.06896,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-18,2,1.868638581811141,0.0,0.25065,0.0,0.06569,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-19,2,1.4753635504869738,0.0,0.25112,0.0,0.06784,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-20,2,1.3830244577217155,0.0,0.24652,0.0,0.06626,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-21,2,1.8245781195968214,0.0,0.23102,0.0,0.05752,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-22,2,1.9937515079947896,0.0,0.23302,0.0,0.05516,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-23,2,2.411260501824592,0.0,0.22164,0.0,0.04735,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-24,1,1.0836556568324693,-399498.3976725608,0.23276,1613241.621135761,0.05764,200000,185974.4940845305,-14025.50591546949,0.9298724704226525
2020-09-25,1,0.8366760562795634,-399498.3976725608,0.24154,1613241.621135761,0.06113,200000,195112.3032738594,-4887.696726140595,0.975561516369297
2020-09-26,1,1.0107037881503906,-399498.3976725608,0.24153,1613241.621135761,0.05893,200000,191559.176723384,-8440.823276615993,0.95779588361692
2020-09-27,1,0.9346586038433957,-399498.3976725608,0.24334,1613241.621135761,0.05924,200000,192782.37372572342,-7217.626274276583,0.9639118686286171
2020-09-28,1,0.3731394699977289,-399498.3976725608,0.24107,1613241.621135761,0.06259,200000,197279.87179381153,-2720.1282061884704,0.9863993589690576
2020-09-29,0,-0.5659640043478549,0.0,0.24285,0.0,0.07136,200000,167871.757875064,-32128.24212493599,0.83935878937532
2020-09-30,0,-0.4630179566896495,0.0,0.24171,0.0,0.06888,200000,167871.757875064,-32128.24212493599,0.83935878937532
2020-10-01,0,0.2511529831519312,0.0,0.23819,0.0,0.06166,200000,167871.757875064,-32128.24212493599,0.83935878937532
2020-10-02,2,1.216104089666452,0.0,0.23386,0.0,0.05477,200000,167871.757875064,-32128.24212493599,0.83935878937532
2020-10-03,2,1.8323215930120353,0.0,0.23273,0.0,0.05104,200000,167871.757875064,-32128.24212493599,0.83935878937532
2020-10-04,2,2.0231455164304704,0.0,0.24794,0.0,0.05235,200000,167871.757875064,-32128.24212493599,0.83935878937532
2020-10-05,2,1.9291221400979688,0.0,0.2503,0.0,0.05177,200000,167871.757875064,-32128.24212493599,0.83935878937532
2020-10-06,2,2.739070905639039,0.0,0.24545,0.0,0.04407,200000,167871.757875064,-32128.24212493599,0.83935878937532
2020-10-07,2,1.9707296907452239,0.0,0.2487,0.0,0.04642,200000,167871.757875064,-32128.24212493599,0.83935878937532
2020-10-08,1,1.0983166626620993,-333860.54229160334,0.25141,1642902.308426933,0.05109,200000,167871.757875064,-32128.24212493599,0.83935878937532
2020-10-09,1,0.673045707084786,-333860.54229160334,0.25293,1642902.308426933,0.05365,200000,172585.05580892018,-27414.94419107982,0.8629252790446009
2020-10-10,1,0.8478547345520981,-333860.54229160334,0.25402,1642902.308426933,0.05217,200000,170517.46838354616,-29482.531616453838,0.8525873419177308
2020-10-11,1,0.5789609617909955,-333860.54229160334,0.25544,1642902.308426933,0.05378,200000,173636.6230701676,-26363.37692983239,0.868183115350838
2020-10-12,1,0.5116411545999852,-333860.54229160334,0.25603,1642902.308426933,0.05404,200000,174260.75539031066,-25739.24460968934,0.8713037769515533
2020-10-13,1,0.6683895701937929,-333860.54229160334,0.2565,1642902.308426933,0.053,200000,172709.05144442368,-27290.948555576324,0.8635452572221184
2020-10-14,1,0.5351441176552224,-333860.54229160334,0.24906,1642902.308426933,0.05191,200000,168434.3654935888,-31565.63450641121,0.842171827467944
2020-10-15,1,0.6066948712550694,-333860.54229160334,0.24596,1642902.308426933,0.05039,200000,164902.18630367593,-35097.81369632407,0.8245109315183796
2020-10-16,2,1.4887545044143917,0.0,0.24011,0.0,0.04366,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-17,0,0.7401493374210814,0.0,0.24057,0.0,0.0472,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-18,0,0.4650962843854241,0.0,0.24221,0.0,0.04868,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-19,0,0.250726543763131,0.0,0.24558,0.0,0.05006,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-20,2,1.2809578824520416,0.0,0.24322,0.0,0.04514,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-21,2,1.622723908512482,0.0,0.25088,0.0,0.04545,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-22,0,0.7640437091149012,0.0,0.25709,0.0,0.04901,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-23,0,-0.7698740983578441,0.0,0.25471,0.0,0.05312,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-24,-2,-1.5320552527413644,0.0,0.2562,0.0,0.05642,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-25,0,-0.21086324669205994,0.0,0.25313,0.0,0.0511,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-26,0,0.6916513322202167,0.0,0.2481,0.0,0.04778,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-27,2,1.4008543509331242,0.0,0.25273,0.0,0.04683,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-28,2,1.3612842196946957,0.0,0.2454,0.0,0.04518,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-29,0,0.795845954596359,0.0,0.24239,0.0,0.04583,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-30,0,0.7506620021049781,0.0,0.23905,0.0,0.04512,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-10-31,1,1.117735338550839,-367794.346417684,0.23968,2001202.0192824178,0.04405,200000,176305.897898781,-23694.102101219003,0.881529489493905
2020-11-01,1,0.5847423550864403,-367794.346417684,0.23999,2001202.0192824178,0.04523,200000,178781.33252892375,-21218.667471076245,0.8939066626446188
2020-11-02,2,2.023063050757041,0.0,0.23523,0.0,0.0404,200000,181973.60042760312,-18026.399572396884,0.9098680021380156
2020-11-03,2,2.9213275436780872,0.0,0.2396,0.0,0.03699,200000,181973.60042760312,-18026.399572396884,0.9098680021380156
2020-11-04,2,1.5648938349033208,0.0,0.23758,0.0,0.03956,200000,181973.60042760312,-18026.399572396884,0.9098680021380156
2020-11-05,2,1.738791864577597,0.0,0.24561,0.0,0.03972,200000,181973.60042760312,-18026.399572396884,0.9098680021380156
2020-11-06,1,1.0542202031433776,-351802.96258671285,0.25863,2080173.7588889245,0.04374,200000,181973.60042760312,-18026.399572396884,0.9098680021380156
2020-11-07,2,1.4942986055933298,0.0,0.2491,0.0,0.04005,200000,186296.75936445186,-13703.240635548136,0.9314837968222593
2020-11-08,1,1.0434518162657878,-367101.6776315359,0.25374,2219932.7855630587,0.04196,200000,186296.75936445186,-13703.240635548136,0.9314837968222593
2020-11-09,1,0.7478435270169748,-367101.6776315359,0.25059,2219932.7855630587,0.04225,200000,185784.16958772583,-14215.830412274168,0.9289208479386292
2020-11-10,0,0.0027924235600256626,0.0,0.2538,0.0,0.0457,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-11,0,0.2571815497894383,0.0,0.25581,0.0,0.04484,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-12,0,0.9682903858993812,0.0,0.2549,0.0,0.04173,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-13,0,0.19032360980983734,0.0,0.2659,0.0,0.046,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-14,0,0.7134171940875421,0.0,0.26824,0.0,0.04454,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-15,2,1.457529235899779,0.0,0.26954,0.0,0.04241,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-16,2,2.0767218890509684,0.0,0.28813,0.0,0.04279,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-17,0,0.08433140633162667,0.0,0.30247,0.0,0.05092,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-18,0,0.9637858189727379,0.0,0.29335,0.0,0.04639,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-19,0,-0.7497898419676199,0.0,0.30358,0.0,0.05311,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-20,0,0.3829865658365435,0.0,0.32991,0.0,0.05373,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-21,2,3.5200453599253514,0.0,0.46283,0.0,0.05839,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-22,2,2.8795737795070204,0.0,0.44611,0.0,0.05424,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-23,2,3.209330428092218,0.0,0.61579,0.0,0.06314,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-24,2,3.031062556429801,0.0,0.694,0.0,0.06227,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-25,2,2.156581745419312,0.0,0.63022,0.0,0.05959,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-26,2,1.9230030737331671,0.0,0.53654,0.0,0.04975,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-27,2,1.9031100052254444,0.0,0.5623,0.0,0.0493,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-28,2,1.864377004512752,0.0,0.62579,0.0,0.05209,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-29,2,1.664892556232164,0.0,0.60543,0.0,0.04992,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-11-30,2,1.7808901767002994,0.0,0.66417,0.0,0.05069,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-12-01,2,1.3740340973721212,0.0,0.61088,0.0,0.04903,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-12-02,1,1.0701077843872717,-141345.5478999428,0.62972,1688317.8760157807,0.05272,200000,178016.23684710392,-21983.763152896077,0.8900811842355196
2020-12-03,1,0.7902600028475074,-141345.5478999428,0.63046,1688317.8760157807,0.05524,200000,182375.39360010967,-17624.606399890326,0.9118769680005484
2020-12-04,1,0.5711938562323203,-141345.5478999428,0.55367,1688317.8760157807,0.05021,200000,163029.23006051366,-36970.769939486345,0.8151461503025683
2020-12-05,1,0.46754343934821174,-141345.5478999428,0.58517,1688317.8760157807,0.05347,200000,172985.53109517333,-27014.468904826674,0.8649276554758667
2020-12-06,1,0.7854376109766052,-141345.5478999428,0.62107,1688317.8760157807,0.05201,200000,175594.89216579823,-24405.10783420177,0.8779744608289911
2020-12-07,1,0.5010067529165697,-141345.5478999428,0.60818,1688317.8760157807,0.05318,200000,175748.27996830642,-24251.720031693578,0.8787413998415321
2020-12-08,1,0.5276194141125431,-141345.5478999428,0.5589,1688317.8760157807,0.04793,200000,159919.10251871438,-40080.89748128562,0.7995955125935719
2020-12-09,1,0.6465038059464476,-141345.5478999428,0.58265,1688317.8760157807,0.04855,200000,164322.81636446784,-35677.18363553216,0.8216140818223392
2020-12-10,0,0.19984249008407223,0.0,0.57267,0.0,0.05014,200000,174308.33345953294,-25691.666540467064,0.8715416672976647
2020-12-11,0,-0.507494840006109,0.0,0.54945,0.0,0.05096,200000,174308.33345953294,-25691.666540467064,0.8715416672976647
2020-12-12,-2,-1.7303090777853682,0.0,0.50658,0.0,0.05069,200000,174308.33345953294,-25691.666540467064,0.8715416672976647
2020-12-13,-2,-1.9096217589087732,0.0,0.51365,0.0,0.05199,200000,174308.33345953294,-25691.666540467064,0.8715416672976647
2020-12-14,-2,-2.062176872275182,0.0,0.4974,0.0,0.05268,200000,174308.33345953294,-25691.666540467064,0.8715416672976647
2020-12-15,-2,-2.1630152979366883,0.0,0.46793,0.0,0.05202,200000,174308.33345953294,-25691.666540467064,0.8715416672976647
2020-12-16,0,-0.9637203417599657,0.0,0.56941,0.0,0.05589,200000,174308.33345953294,-25691.666540467064,0.8715416672976647
2020-12-17,0,-0.9416423872480736,0.0,0.5769,0.0,0.05699,200000,174308.33345953294,-25691.666540467064,0.8715416672976647
2020-12-18,-1,-1.1720752118099884,149397.75224945825,0.58337,-1453780.9296041112,0.05995,200000,174308.33345953294,-25691.666540467064,0.8715416672976647
2020-12-19,-1,-1.0223717128378293,149397.75224945825,0.57666,-1453780.9296041112,0.05898,200000,171895.70704022306,-28104.29295977694,0.8594785352011153
2020-12-20,-1,-0.8939559658873252,149397.75224945825,0.55586,-1453780.9296041112,0.05643,200000,165081.09242294385,-34918.90757705615,0.8254054621147193
2020-12-21,-1,-0.9373821927774926,149397.75224945825,0.51445,-1453780.9296041112,0.05289,200000,153748.14701149525,-46251.85298850475,0.7687407350574762
2020-12-22,-2,-2.094478205596434,0.0,0.44642,0.0,0.05391,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2020-12-23,-2,-3.2264399417933154,0.0,0.2605,0.0,0.0505,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2020-12-24,-2,-1.9284807426478083,0.0,0.33863,0.0,0.05129,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2020-12-25,-2,-1.8807959722576466,0.0,0.31768,0.0,0.052,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2020-12-26,-2,-1.758820220054299,0.0,0.29481,0.0,0.05031,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2020-12-27,-2,-1.7524316151707822,0.0,0.28407,0.0,0.05313,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2020-12-28,-2,-1.8490522396259623,0.0,0.24845,0.0,0.05469,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2020-12-29,-2,-1.760642817705796,0.0,0.22142,0.0,0.05231,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2020-12-30,-2,-1.6317204474107865,0.0,0.21138,0.0,0.05205,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2020-12-31,-2,-1.3887361997102312,0.0,0.21959,0.0,0.05152,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2021-01-01,-1,-1.1801851158068655,391618.6280116387,0.23746,-1743741.9727666175,0.05333,200000,185987.51881528745,-14012.481184712553,0.9299375940764373
2021-01-02,-1,-1.121503629281274,391618.6280116387,0.22064,-1743741.9727666175,0.05127,200000,175808.38502823247,-24191.61497176753,0.8790419251411623
2021-01-03,-1,-1.1329577252730756,391618.6280116387,0.2254,-1743741.9727666175,0.05671,200000,187158.44602941826,-12841.553970581735,0.9357922301470913
2021-01-04,-1,-0.9725706425195626,391618.6280116387,0.23565,-1743741.9727666175,0.05723,200000,192079.28279237618,-7920.71720762382,0.9603964139618809
2021-01-05,-1,-1.061543737620488,391618.6280116387,0.22573,-1743741.9727666175,0.06182,200000,196198.20165749948,-3801.7983425005223,0.9809910082874974
2021-01-06,-1,-1.074911479379621,391618.6280116387,0.24854,-1743741.9727666175,0.07311,200000,224817.8694349801,24817.869434980094,1.1240893471749005
2021-01-07,-1,-0.49770252447902874,391618.6280116387,0.32389,-1743741.9727666175,0.07112,200000,250856.2865298515,50856.286529851495,1.2542814326492575
2021-01-08,-1,-0.4427271413455613,391618.6280116387,0.32032,-1743741.9727666175,0.07104,200000,249318.70867002863,49318.70867002863,1.2465935433501432
2021-01-09,-1,-0.3889833269877159,391618.6280116387,0.32419,-1743741.9727666175,0.07261,200000,253571.94765767723,53571.94765767723,1.267859738288386
2021-01-10,-1,-0.27407911787418326,391618.6280116387,0.31491,-1743741.9727666175,0.0699,200000,245212.18604353175,45212.18604353175,1.2260609302176588
2021-01-11,0,0.13465703989051572,0.0,0.28743,0.0,0.06049,200000,178903.52849855484,-21096.471501445165,0.8945176424927742
2021-01-12,0,0.42452437267467025,0.0,0.29254,0.0,0.05881,200000,178903.52849855484,-21096.471501445165,0.8945176424927742
2021-01-13,0,0.14594072127488414,0.0,0.30582,0.0,0.06604,200000,178903.52849855484,-21096.471501445165,0.8945176424927742
2021-01-14,-1,-1.024833792615123,301773.71381579316,0.29642,-1162315.0240290724,0.07696,200000,178903.52849855484,-21096.471501445165,0.8945176424927742
2021-01-15,-2,-2.1823021317955478,0.0,0.27991,0.0,0.08851,200000,197310.55104118935,-2689.4489588106517,0.9865527552059468
2021-01-16,-2,-1.779266791339303,0.0,0.27924,0.0,0.08459,200000,197310.55104118935,-2689.4489588106517,0.9865527552059468
2021-01-17,-2,-2.0955176036199306,0.0,0.27746,0.0,0.09487,200000,197310.55104118935,-2689.4489588106517,0.9865527552059468
2021-01-18,-2,-1.767887673028474,0.0,0.28528,0.0,0.0968,200000,197310.55104118935,-2689.4489588106517,0.9865527552059468
2021-01-19,-1,-1.1998317992490302,335607.8225629156,0.29396,-1082339.8301765735,0.09115,200000,197310.55104118935,-2689.4489588106517,0.9865527552059468
2021-01-20,-1,-1.1061888360982748,335607.8225629156,0.29539,-1082339.8301765735,0.092,200000,198710.4590831044,-1289.5409168956103,0.9935522954155219
2021-01-21,-1,-0.84792868995619,335607.8225629156,0.26802,-1082339.8301765735,0.08064,200000,177229.49250875151,-22770.507491248485,0.8861474625437575
2021-01-22,-1,-1.1479918005134915,335607.8225629156,0.27217,-1082339.8301765735,0.08955,200000,188265.91285926092,-11734.08714073908,0.9413295642963047
2021-01-23,-1,-1.045375039151414,335607.8225629156,0.27167,-1082339.8301765735,0.08933,200000,187859.99418534062,-12140.00581465938,0.9392999709267031
2021-01-24,-1,-0.8585122117363129,335607.8225629156,0.27339,-1082339.8301765735,0.08779,200000,186770.4363016769,-13229.563698323094,0.9338521815083846
2021-01-25,-1,-0.6439898592866927,335607.8225629156,0.26757,-1082339.8301765735,0.08253,200000,179124.09126763194,-20875.908732368058,0.8956204563381597
2021-01-26,-1,-1.1491130149239779,335607.8225629156,0.26834,-1082339.8301765735,0.09518,200000,193074.10814273905,-6925.891857260955,0.9653705407136952
2021-01-27,-1,-1.0863757975161021,335607.8225629156,0.25039,-1082339.8301765735,0.09,200000,181443.42740742007,-18556.572592579934,0.9072171370371003
2021-01-28,-1,-0.7368960053691808,335607.8225629156,0.26407,-1082339.8301765735,0.08857,200000,184486.79646292824,-15513.203537071764,0.9224339823146411
2021-01-29,-2,-1.229815738690459,0.0,0.2829,0.0,0.11164,200000,223199.5166790532,23199.516679053195,1.115997583395266
2021-01-30,1,1.1998011981332082,251509.41661301407,0.44372,-1067735.919819428,0.10452,200000,223199.5166790532,23199.516679053195,1.115997583395266
2021-01-31,2,2.2242067513662236,0.0,0.49507,0.0,0.09803,200000,243044.13134175958,43044.13134175958,1.215220656708798
2021-02-01,0,0.10616836257138806,0.0,0.37106,0.0,0.10884,200000,243044.13134175958,43044.13134175958,1.215220656708798
2021-02-02,0,0.18656912472000353,0.0,0.37254,0.0,0.1101,200000,243044.13134175958,43044.13134175958,1.215220656708798
2021-02-03,-2,-1.2428993718942365,0.0,0.39721,0.0,0.15841,200000,243044.13134175958,43044.13134175958,1.215220656708798
2021-02-04,0,-0.35895622294743046,0.0,0.44545,0.0,0.14849,200000,243044.13134175958,43044.13134175958,1.215220656708798
2021-02-05,-1,-1.0757864560715285,268741.16117313475,0.45219,-680872.1743101736,0.17848,200000,243044.13134175958,43044.13134175958,1.215220656708798
2021-02-06,-1,-0.9078028849916283,268741.16117313475,0.44307,-680872.1743101736,0.17,200000,234819.41591371034,34819.41591371034,1.1740970795685517
2021-02-07,-2,-1.306897571917397,0.0,0.41849,0.0,0.18214,200000,254592.70063126943,54592.70063126943,1.272963503156347
2021-02-08,-2,-1.4370578647914656,0.0,0.45099,0.0,0.21432,200000,254592.70063126943,54592.70063126943,1.272963503156347
2021-02-09,-2,-1.5397560226278812,0.0,0.47636,0.0,0.25112,200000,254592.70063126943,54592.70063126943,1.272963503156347
2021-02-10,-1,-1.1271763757801463,252426.87801787604,0.50429,-531464.3884253287,0.23952,200000,254592.70063126943,54592.70063126943,1.272963503156347
2021-02-11,-1,-0.866629921809254,252426.87801787604,0.52806,-531464.3884253287,0.23532,200000,258360.73709036797,58360.73709036797,1.2918036854518398
2021-02-12,-1,-0.5850618881479392,252426.87801787604,0.609,-531464.3884253287,0.25158,200000,287433.77955293073,87433.77955293073,1.4371688977646537
2021-02-13,-1,-0.5645758434729308,252426.87801787604,0.63309,-531464.3884253287,0.26402,200000,300126.1600363924,100126.1600363924,1.500630800181962
2021-02-14,-1,-0.5239435436109493,252426.87801787604,0.59211,-531464.3884253287,0.24813,200000,281336.7374431414,81336.7374431414,1.4066836872157071
2021-02-15,-1,-0.6015528971535372,252426.87801787604,0.54976,-531464.3884253287,0.2394,200000,266006.77504813124,66006.77504813124,1.3300338752406562
2021-02-16,-1,-0.5694523139469295,252426.87801787604,0.51995,-531464.3884253287,0.22679,200000,251780.16387637495,51780.16387637495,1.2589008193818747
2021-02-17,-1,-0.554330240418765,252426.87801787604,0.53467,-531464.3884253287,0.23594,200000,260358.78667488982,60358.78667488982,1.301793933374449
2021-02-18,-1,-1.1452980678227558,252426.87801787604,0.53204,-531464.3884253287,0.30729,200000,297614.88809985004,97614.88809985004,1.48807444049925
2021-02-19,-1,-0.834160485344731,252426.87801787604,0.56465,-531464.3884253287,0.29228,200000,297869.24812174874,97869.24812174874,1.4893462406087437
2021-02-20,-2,-1.3238040576514447,0.0,0.51167,0.0,0.2884,200000,278707.7695777276,78707.7695777276,1.393538847888638
2021-02-21,-1,-1.14605832019901,255845.42261302745,0.54468,-470647.0491704002,0.29609,200000,278707.7695777276,78707.7695777276,1.393538847888638
2021-02-22,-1,-0.5609578991779955,255845.42261302745,0.56646,-470647.0491704002,0.27521,200000,274452.97249556135,74452.97249556135,1.3722648624778069
2021-02-23,-1,-0.2958549321820948,255845.42261302745,0.47579,-470647.0491704002,0.22399,200000,227148.92616873025,27148.92616873025,1.1357446308436512
