date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-02-25,-2,-1.2654975627690699,0.0,218.5,0.0,0.078599,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-26,-2,-1.520174540778778,0.0,206.7,0.0,0.082858,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-27,-2,-1.683631802612185,0.0,210.69,0.0,0.094728,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-02-28,-2,-1.6058499345056874,0.0,196.77,0.0,0.092106,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-03-01,-2,-1.5825182497734593,0.0,224.94,0.0,0.112899,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-03-02,-2,-1.6209893063722822,0.0,216.04,0.0,0.122481,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-03-03,-2,-1.4654099586057534,0.0,222.59,0.0,0.128678,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-03-04,-2,-1.5150055650137546,0.0,211.18,0.0,0.143324,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-03-05,-2,-1.4016897379694766,0.0,205.7,0.0,0.139971,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-03-06,-2,-1.2476387341833166,0.0,208.61,0.0,0.140474,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-03-07,-1,-1.1573774681390783,371.1796050989712,214.79,-542373.6164687539,0.146994,200000,159451.33475841605,-40548.66524158395,0.7972566737920803
2021-03-08,-2,-1.2304582050456199,0.0,218.23,0.0,0.171611,200000,171526.08823348687,-28473.911766513134,0.8576304411674344
2021-03-09,-1,-1.1196142714068882,351.20001685808126,244.2,-464216.36021360685,0.184748,200000,171526.08823348687,-28473.911766513134,0.8576304411674344
2021-03-10,-2,-1.5430854796457816,0.0,234.41,0.0,0.253021,200000,206657.77995939107,6657.779959391075,1.0332888997969554
2021-03-11,-2,-1.7392466008835972,0.0,235.39,0.0,0.361876,200000,206657.77995939107,6657.779959391075,1.0332888997969554
2021-03-12,-2,-1.6691580843830598,0.0,224.69,0.0,0.394429,200000,206657.77995939107,6657.779959391075,1.0332888997969554
2021-03-13,-2,-1.451606748878045,0.0,243.04,0.0,0.369683,200000,206657.77995939107,6657.779959391075,1.0332888997969554
2021-03-14,-2,-1.3784458973373908,0.0,231.17,0.0,0.374202,200000,206657.77995939107,6657.779959391075,1.0332888997969554
2021-03-15,-2,-1.2317051959297953,0.0,221.42,0.0,0.344795,200000,206657.77995939107,6657.779959391075,1.0332888997969554
2021-03-16,-1,-1.151606365697494,462.1355605335459,223.59,-292658.36797149444,0.35307,200000,206657.77995939107,6657.779959391075,1.0332888997969554
2021-03-17,-1,-1.049132464928591,462.1355605335459,229.47,-292658.36797149444,0.346803,200000,207541.04706325097,7541.047063250968,1.0377052353162548
2021-03-18,-1,-1.0155978740273208,462.1355605335459,225.83,-292658.36797149444,0.352472,200000,207517.95391093928,7517.953910939279,1.0375897695546965
2021-03-19,-1,-0.9066030583578454,462.1355605335459,225.72,-292658.36797149444,0.341767,200000,204334.21117014572,4334.211170145718,1.0216710558507285
2021-03-20,-1,-0.7364200359056323,462.1355605335459,227.11,-292658.36797149444,0.317905,200000,197993.16562275158,-2006.8343772484222,0.9899658281137579
2021-03-21,-1,-0.7765459498083738,462.1355605335459,221.01,-292658.36797149444,0.332983,200000,199586.8415757711,-413.15842422889546,0.9979342078788556
2021-03-22,-1,-0.9486236094274603,462.1355605335459,206.6,-292658.36797149444,0.371675,200000,204251.00572203577,4251.00572203577,1.021255028610179
2021-03-23,-1,-1.1796564352235264,462.1355605335459,206.62,-292658.36797149444,0.476938,200000,235066.34622102987,35066.346221029875,1.1753317311051494
2021-03-24,-1,-0.9550444672457532,462.1355605335459,190.75,-292658.36797149444,0.392889,200000,203134.61170572636,3134.611705726362,1.0156730585286318
2021-03-25,-1,-0.9717986771230386,462.1355605335459,189.1,-292658.36797149444,0.417473,200000,209566.80134905723,9566.801349057234,1.0478340067452863
2021-03-26,-1,-0.8115100446477472,462.1355605335459,203.51,-292658.36797149444,0.416534,200000,215951.3685688204,15951.368568820413,1.079756842844102
2021-03-27,-1,-0.7107011545191302,462.1355605335459,201.64,-292658.36797149444,0.396588,200000,209249.81126306322,9249.811263063224,1.0462490563153162
2021-03-28,-1,-0.6157943135368249,462.1355605335459,207.72,-292658.36797149444,0.399384,200000,212877.8682679555,12877.868267955491,1.0643893413397774
2021-03-29,-1,-0.6888004137313681,462.1355605335459,214.98,-292658.36797149444,0.41121,200000,219693.95029705993,19693.950297059928,1.0984697514852997
2021-03-30,-1,-0.6504235492935071,462.1355605335459,216.3,-292658.36797149444,0.411099,200000,220271.48415811936,20271.48415811936,1.1013574207905967
2021-03-31,-1,-0.48819630622325183,462.1355605335459,222.44,-292658.36797149444,0.416252,200000,224617.06506995246,24617.065069952456,1.1230853253497624
2021-04-01,0,-0.1475612151046492,0.0,233.44,0.0,0.415404,200000,220348.31139727077,20348.311397270765,1.1017415569863538
2021-04-02,0,-0.18313611093391996,0.0,243.59,0.0,0.439453,200000,220348.31139727077,20348.311397270765,1.1017415569863538
2021-04-03,0,-0.006724325358271777,0.0,222.84,0.0,0.393855,200000,220348.31139727077,20348.311397270765,1.1017415569863538
2021-04-04,1,1.160706633976102,-406.87700605153776,270.78,268566.1388306476,0.410231,200000,220348.31139727077,20348.311397270765,1.1017415569863538
2021-04-05,2,1.7834242070112465,0.0,273.66,0.0,0.376921,200000,230466.05525914812,30466.055259148125,1.1523302762957406
2021-04-06,2,2.1943474315507427,0.0,275.99,0.0,0.347919,200000,230466.05525914812,30466.055259148125,1.1523302762957406
2021-04-07,2,1.2124187724605273,0.0,253.45,0.0,0.359988,200000,230466.05525914812,30466.055259148125,1.1523302762957406
2021-04-08,1,1.1356018201113296,-430.3111678164758,267.79,301477.98985831474,0.382227,200000,230466.05525914812,30466.055259148125,1.1523302762957406
2021-04-09,2,1.2036653795468255,0.0,265.1,0.0,0.375167,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-10,2,1.754322850337028,0.0,283.32,0.0,0.361716,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-11,2,1.721335908552983,0.0,286.79,0.0,0.354218,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-12,2,1.3646766334707394,0.0,280.48,0.0,0.357912,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-13,2,1.5849540760953202,0.0,294.31,0.0,0.352329,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-14,2,1.923160250290211,0.0,305.36,0.0,0.334358,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-15,2,1.6149676921393146,0.0,326.8,0.0,0.363338,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-16,2,1.889672462223288,0.0,378.47,0.0,0.387414,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-17,2,1.8055546076540805,0.0,356.64,0.0,0.355571,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-18,2,1.5791130199151824,0.0,317.23,0.0,0.318046,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-19,2,1.335335956483782,0.0,294.09,0.0,0.300044,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-20,2,1.4531572248227187,0.0,317.15,0.0,0.31082,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-21,2,1.3031129233323844,0.0,294.62,0.0,0.290039,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-22,2,1.7000934085036161,0.0,275.97,0.0,0.250976,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-23,0,0.8958674947125038,0.0,262.52,0.0,0.265,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-24,1,1.1053474307222264,-470.07546172588354,246.17,485129.71652766626,0.238531,200000,231436.9528261215,31436.952826121502,1.1571847641306074
2021-04-25,1,0.23540361874543136,-470.07546172588354,247.06,485129.71652766626,0.26626,200000,245307.4818966532,45307.48189665319,1.226537409483266
2021-04-26,0,0.13630140062338414,0.0,278.62,0.0,0.3023,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-04-27,0,-0.036584180010381,0.0,292.8,0.0,0.32129,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-04-28,0,-0.06801991288969009,0.0,288.78,0.0,0.31404,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-04-29,0,-0.9214411845395225,0.0,286.63,0.0,0.33615,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-04-30,0,-0.5753370208075859,0.0,319.62,0.0,0.35815,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-01,0,-0.6043614809581768,0.0,321.98,0.0,0.35872,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-02,0,-0.962732499941139,0.0,315.17,0.0,0.35685,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-03,0,-0.5056564552550393,0.0,342.75,0.0,0.37214,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-04,2,1.9311374930606193,0.0,360.62,0.0,0.32882,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-05,0,0.9167696610729017,0.0,396.74,0.0,0.38419,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-06,2,2.2089093352369833,0.0,443.11,0.0,0.38257,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-07,0,0.21943749613106153,0.0,404.11,0.0,0.40605,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-08,0,0.46765155227008104,0.0,408.83,0.0,0.40215,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-09,0,0.822159593610333,0.0,406.96,0.0,0.3874,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-10,1,1.019285788821063,-290.2815497482357,371.63,311056.00280538865,0.34681,200000,215754.6646658737,15754.664665873686,1.0787733233293684
2021-05-11,2,1.8668379253703682,0.0,426.74,0.0,0.36499,200000,226097.08274149697,26097.082741496968,1.130485413707485
2021-05-12,2,2.307897066162482,0.0,359.0,0.0,0.28697,200000,226097.08274149697,26097.082741496968,1.130485413707485
2021-05-13,0,0.5918388763014677,0.0,357.29,0.0,0.33436,200000,226097.08274149697,26097.082741496968,1.130485413707485
2021-05-14,0,0.7541025340406381,0.0,371.01,0.0,0.34021,200000,226097.08274149697,26097.082741496968,1.130485413707485
2021-05-15,0,0.49021384225700954,0.0,336.28,0.0,0.31496,200000,226097.08274149697,26097.082741496968,1.130485413707485
2021-05-16,0,-0.47170204176361746,0.0,331.6,0.0,0.344,200000,226097.08274149697,26097.082741496968,1.130485413707485
2021-05-17,-1,-1.1452786057581859,383.9311984063457,294.45,-340795.0722619935,0.33172,200000,226097.08274149697,26097.082741496968,1.130485413707485
2021-05-18,-1,-0.8356542029277995,383.9311984063457,304.52,-340795.0722619935,0.33024,200000,229458.89320250112,29458.893202501116,1.1472944660125055
2021-05-19,-2,-1.75715511097822,0.0,189.04,0.0,0.23274,200000,232835.37411301775,32835.37411301775,1.1641768705650888
2021-05-20,-2,-1.768102806636823,0.0,226.94,0.0,0.28624,200000,232835.37411301775,32835.37411301775,1.1641768705650888
2021-05-21,-2,-1.951813764812541,0.0,188.34,0.0,0.25489,200000,232835.37411301775,32835.37411301775,1.1641768705650888
2021-05-22,-2,-2.2016924515700267,0.0,178.31,0.0,0.27369,200000,232835.37411301775,32835.37411301775,1.1641768705650888
2021-05-23,-2,-2.1365599106132978,0.0,149.93,0.0,0.25157,200000,232835.37411301775,32835.37411301775,1.1641768705650888
2021-05-24,-2,-1.2758115819954785,0.0,201.48,0.0,0.27944,200000,232835.37411301775,32835.37411301775,1.1641768705650888
2021-05-25,-2,-1.2557897896122132,0.0,195.0,0.0,0.27915,200000,232835.37411301775,32835.37411301775,1.1641768705650888
2021-05-26,-1,-1.1376810015960828,543.7537928842078,214.1,-379779.7581278426,0.30654,200000,232835.37411301775,32835.37411301775,1.1641768705650888
2021-05-27,-2,-1.2252836188076488,0.0,205.1,0.0,0.31268,200000,240061.00596388057,40061.00596388057,1.200305029819403
2021-05-28,-2,-1.2414038329632322,0.0,183.22,0.0,0.29327,200000,240061.00596388057,40061.00596388057,1.200305029819403
2021-05-29,-1,-1.1539439689074653,679.9439357726181,176.53,-419291.23897698073,0.28627,200000,240061.00596388057,40061.00596388057,1.200305029819403
2021-05-30,-1,-1.129145319382798,679.9439357726181,181.8,-419291.23897698073,0.30461,200000,251334.1118282401,51334.1118282401,1.2566705591412006
2021-05-31,-1,-1.1137102307015727,679.9439357726181,197.42,-419291.23897698073,0.34008,200000,276827.0963515219,76827.0963515219,1.3841354817576095
2021-06-01,-2,-1.3557570268542847,0.0,191.5,0.0,0.36487,200000,262838.53662895516,62838.53662895516,1.3141926831447757
2021-06-02,-1,-1.1195443590457552,649.240531145527,202.42,-357720.25781065266,0.36738,200000,262838.53662895516,62838.53662895516,1.3141926831447757
2021-06-03,-2,-1.4319968218847403,0.0,210.25,0.0,0.43258,200000,281078.3440793402,81078.34407934023,1.4053917203967012
2021-06-04,-2,-1.6497591279066142,0.0,191.25,0.0,0.43143,200000,281078.3440793402,81078.34407934023,1.4053917203967012
2021-06-05,-2,-1.7068243828388836,0.0,185.23,0.0,0.44424,200000,281078.3440793402,81078.34407934023,1.4053917203967012
2021-06-06,-2,-1.6442935338643874,0.0,185.45,0.0,0.4597,200000,281078.3440793402,81078.34407934023,1.4053917203967012
2021-06-07,-2,-1.8391239039077643,0.0,172.58,0.0,0.4784,200000,281078.3440793402,81078.34407934023,1.4053917203967012
2021-06-08,-2,-2.0820389223647915,0.0,166.22,0.0,0.5775,200000,281078.3440793402,81078.34407934023,1.4053917203967012
2021-06-09,-2,-1.7393430519309334,0.0,176.76,0.0,0.57565,200000,281078.3440793402,81078.34407934023,1.4053917203967012
2021-06-10,-2,-1.4793784055540888,0.0,170.04,0.0,0.53091,200000,281078.3440793402,81078.34407934023,1.4053917203967012
2021-06-11,-1,-1.1862361738516094,848.1031442862236,165.71,-290718.57192435174,0.48342,200000,281078.3440793402,81078.34407934023,1.4053917203967012
2021-06-12,-1,-0.8025128192269962,848.1031442862236,163.5,-290718.57192435174,0.42363,200000,261821.9727151107,61821.97271511069,1.3091098635755536
2021-06-13,-2,-1.2781380807174845,0.0,172.55,0.0,0.57385,200000,301566.9990315416,101566.99903154158,1.507834995157708
2021-06-14,-1,-1.0251834048325568,847.5268366914214,177.91,-274057.1430156324,0.55019,200000,301566.9990315416,101566.99903154158,1.507834995157708
2021-06-15,-1,-0.7921067175129365,847.5268366914214,171.94,-274057.1430156324,0.49849,200000,282338.5095225856,82338.5095225856,1.411692547612928
2021-06-16,-1,-0.8640711850408691,847.5268366914214,164.5,-274057.1430156324,0.504,200000,277542.9647156176,77542.96471561759,1.3877148235780878
2021-06-17,-1,-1.074879625745594,847.5268366914214,163.93,-274057.1430156324,0.56207,200000,292974.37271362124,92974.37271362124,1.4648718635681062
2021-06-18,-2,-1.2053755636297279,0.0,155.32,0.0,0.5792,200000,328663.02799128427,128663.02799128427,1.6433151399564214
2021-06-19,-2,-1.2396025396983996,0.0,150.94,0.0,0.5873,200000,328663.02799128427,128663.02799128427,1.6433151399564214
2021-06-20,-1,-1.1544616885391672,1072.1001695957864,153.28,-279090.90198135586,0.58881,200000,328663.02799128427,128663.02799128427,1.6433151399564214
2021-06-21,-1,-0.9933463506149034,1072.1001695957864,123.09,-279090.90198135586,0.45868,200000,259978.22479635366,59978.224796353665,1.2998911239817683
2021-06-22,-1,-1.062345112232687,1072.1001695957864,119.37,-279090.90198135586,0.45324,200000,254471.75765867875,54471.75765867875,1.2723587882933938
2021-06-23,-1,-1.0028492335350083,1072.1001695957864,127.43,-279090.90198135586,0.47999,200000,270578.5666536221,70578.56665362208,1.3528928332681103
2021-06-24,-1,-0.8711477793269585,1072.1001695957864,131.43,-279090.90198135586,0.48658,200000,276706.1763760623,76706.17637606233,1.3835308818803116
2021-06-25,-1,-0.5750432515057767,1072.1001695957864,119.77,-279090.90198135586,0.42552,200000,247164.19792359386,47164.19792359386,1.2358209896179693
2021-06-26,-1,-0.20102519395464027,1072.1001695957864,124.32,-279090.90198135586,0.42354,200000,251489.65370933161,51489.653709331615,1.2574482685466581
2021-06-27,0,-0.08321135622429757,0.0,127.22,0.0,0.43151,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-06-28,0,0.27807606980189487,0.0,132.23,0.0,0.429,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-06-29,0,0.8387243569682633,0.0,140.85,0.0,0.42802,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-06-30,2,1.418105059863141,0.0,145.62,0.0,0.41198,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-01,2,1.6477870983612433,0.0,138.16,0.0,0.37767,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-02,2,1.7952529326018498,0.0,135.35,0.0,0.36884,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-03,2,1.603324522240517,0.0,138.81,0.0,0.3772,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-04,2,1.5709152111849167,0.0,140.22,0.0,0.37538,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-05,2,1.5089553701203808,0.0,132.52,0.0,0.35303,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-06,2,1.4933939116091923,0.0,134.94,0.0,0.35359,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-07,2,1.354756305405339,0.0,135.15,0.0,0.35301,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-08,0,0.2458421339190395,0.0,126.48,0.0,0.38178,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-09,0,0.7286971229085852,0.0,128.41,0.0,0.35844,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-10,1,1.0022054776233869,-1217.4932235215824,128.42,456978.0784609856,0.34214,200000,312700.9595292832,112700.95952928322,1.563504797646416
2021-07-11,1,0.8065338165522862,-1217.4932235215824,128.44,456978.0784609856,0.34683,200000,314868.5365817357,114868.53658173571,1.5743426829086786
2021-07-12,1,0.9809289132681104,-1217.4932235215824,126.62,456978.0784609856,0.33194,200000,305848.29532664234,105848.29532664234,1.5292414766332119
2021-07-13,2,1.2963159105532933,0.0,123.93,0.0,0.31135,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-14,2,1.5245238937767303,0.0,123.25,0.0,0.30023,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-15,2,1.7670576304405317,0.0,122.87,0.0,0.28951,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-16,2,1.915714069071474,0.0,114.77,0.0,0.26293,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-17,2,1.42700525737904,0.0,116.08,0.0,0.27528,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-18,0,0.4097609670678603,0.0,115.78,0.0,0.29584,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-19,2,3.346988205494912,0.0,137.98,0.0,0.26095,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-20,2,2.7252530568669067,0.0,125.26,0.0,0.23041,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-21,2,1.821237481898075,0.0,139.02,0.0,0.27142,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-22,2,1.5033985174219908,0.0,142.2,0.0,0.2813,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-23,2,1.2676665755168828,0.0,142.76,0.0,0.28544,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-24,0,0.25627211202818695,0.0,140.89,0.0,0.32065,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-25,0,-0.5133986351010914,0.0,139.6,0.0,0.35555,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-26,0,0.005174608595679742,0.0,142.17,0.0,0.33305,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-27,0,-0.019055657641997435,0.0,146.04,0.0,0.34149,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-28,0,0.5083075997301902,0.0,152.63,0.0,0.32909,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-29,0,0.9390692382342379,0.0,164.24,0.0,0.33316,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-30,0,0.9151764005453207,0.0,165.36,0.0,0.33288,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-07-31,0,0.8448861565666618,0.0,163.77,0.0,0.3292,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-08-01,1,1.10934235260338,-1002.8864785301363,160.19,517699.10091435467,0.31032,200000,321304.76999148505,121304.76999148505,1.6065238499574253
2021-08-02,2,1.310775182980574,0.0,161.75,0.0,0.30342,200000,326441.39669430116,126441.39669430116,1.6322069834715058
2021-08-03,1,1.1602596726316639,-1043.543880488144,156.41,554832.7498373465,0.29418,200000,326441.39669430116,126441.39669430116,1.6322069834715058
2021-08-04,1,1.0213687375338125,-1043.543880488144,161.58,554832.7498373465,0.30479,200000,337723.29403219913,137723.29403219913,1.6886164701609956
2021-08-05,1,0.4410102605087822,-1043.543880488144,164.41,554832.7498373465,0.32597,200000,352427.88085553556,152427.88085553556,1.762139404277678
2021-08-06,1,0.8927150922433698,-1043.543880488144,167.19,554832.7498373465,0.3149,200000,349186.93430259323,149186.93430259323,1.7459346715129662
2021-08-07,1,1.199892160052118,-1043.543880488144,170.34,554832.7498373465,0.31047,200000,350016.1884443514,150016.18844435143,1.7500809422217571
2021-08-08,2,1.4710942565084983,0.0,161.62,0.0,0.28578,200000,336538.8554102781,136538.85541027808,1.6826942770513904
2021-08-09,2,1.7705589853107313,0.0,179.06,0.0,0.30498,200000,336538.8554102781,136538.85541027808,1.6826942770513904
2021-08-10,2,1.3109369877034538,0.0,175.82,0.0,0.3081,200000,336538.8554102781,136538.85541027808,1.6826942770513904
2021-08-11,0,0.5316186525874635,0.0,181.49,0.0,0.34113,200000,336538.8554102781,136538.85541027808,1.6826942770513904
2021-08-12,0,0.6338778182483296,0.0,180.2,0.0,0.3339,200000,336538.8554102781,136538.85541027808,1.6826942770513904
2021-08-13,2,1.2887495496243533,0.0,204.6,0.0,0.352,200000,336538.8554102781,136538.85541027808,1.6826942770513904
2021-08-14,1,1.076503408508493,-845.4900397203247,199.02,483324.50870354456,0.34815,200000,336538.8554102781,136538.85541027808,1.6826942770513904
2021-08-15,2,2.0512932288319345,0.0,215.87,0.0,0.34505,200000,352283.66855654656,152283.66855654656,1.7614183427827328
2021-08-16,0,0.6029952084201667,0.0,200.98,0.0,0.35738,200000,352283.66855654656,152283.66855654656,1.7614183427827328
2021-08-17,1,1.1612636773886746,-904.4045711556444,194.76,530547.6936092569,0.332,200000,352283.66855654656,152283.66855654656,1.7614183427827328
2021-08-18,2,2.3619951250038373,0.0,209.79,0.0,0.32373,200000,370264.4986871645,170264.4986871645,1.8513224934358226
2021-08-19,2,2.2812809272390355,0.0,220.09,0.0,0.3314,200000,370264.4986871645,170264.4986871645,1.8513224934358226
2021-08-20,2,2.3190185899923463,0.0,232.73,0.0,0.33806,200000,370264.4986871645,170264.4986871645,1.8513224934358226
2021-08-21,2,2.1608641865635936,0.0,237.27,0.0,0.33738,200000,370264.4986871645,170264.4986871645,1.8513224934358226
2021-08-22,2,2.4314016318667857,0.0,255.26,0.0,0.3372,200000,370264.4986871645,170264.4986871645,1.8513224934358226
2021-08-23,2,2.1685329742348562,0.0,270.58,0.0,0.35075,200000,370264.4986871645,170264.4986871645,1.8513224934358226
2021-08-24,2,1.6408086195469072,0.0,248.16,0.0,0.33145,200000,370264.4986871645,170264.4986871645,1.8513224934358226
2021-08-25,2,1.6964744653592914,0.0,264.46,0.0,0.34281,200000,370264.4986871645,170264.4986871645,1.8513224934358226
2021-08-26,1,1.0919883858470179,-797.6400230227586,232.1,582176.884728246,0.318,200000,370264.4986871645,170264.4986871645,1.8513224934358226
2021-08-27,1,0.8665037147668982,-797.6400230227586,242.3,582176.884728246,0.3372,200000,389578.22310877894,189578.22310877894,1.9478911155438947
2021-08-28,1,0.7842860981047208,-797.6400230227586,236.4,582176.884728246,0.3289,200000,380040.07882970024,180040.07882970024,1.9002003941485013
2021-08-29,1,0.31760512445561423,-797.6400230227586,225.3,582176.884728246,0.3291,200000,371302.7099510933,171302.7099510933,1.8565135497554666
2021-08-30,0,0.04750602901768469,0.0,216.6,0.0,0.3246,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-08-31,0,0.08376120632360345,0.0,223.7,0.0,0.3305,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-01,0,0.3070668550606023,0.0,238.9,0.0,0.3418,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-02,0,0.15219366207977336,0.0,239.0,0.0,0.3445,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-03,0,-0.3265077000322671,0.0,247.5,0.0,0.3688,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-04,0,-0.3794312194659866,0.0,251.8,0.0,0.3752,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-05,0,-0.4620720410223547,0.0,264.4,0.0,0.3908,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-06,-2,-2.5614893473735934,0.0,255.7,0.0,0.4413,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-07,-2,-1.7301816779353831,0.0,207.3,0.0,0.3393,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-08,-2,-1.4429290542702782,0.0,201.7,0.0,0.3258,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-09,-2,-1.426723156006578,0.0,202.5,0.0,0.3311,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-10,-1,-1.0432941017195334,917.7260520764781,192.9,-575331.0219224981,0.3077,200000,354058.7108911053,154058.7108911053,1.7702935544555265
2021-09-11,-1,-0.9707671288685122,917.7260520764781,194.1,-575331.0219224981,0.3103,200000,356655.8428105956,156655.84281059558,1.7832792140529778
2021-09-12,-1,-0.6880606485822554,917.7260520764781,203.5,-575331.0219224981,0.3195,200000,370575.51310180145,170575.51310180145,1.8528775655090073
2021-09-13,0,-0.14027782470011887,0.0,196.6,0.0,0.2975,200000,344794.7480748128,144794.74807481281,1.723973740374064
2021-09-14,0,-0.24848490053252525,0.0,205.7,0.0,0.3158,200000,344794.7480748128,144794.74807481281,1.723973740374064
2021-09-15,0,-0.45279609478793637,0.0,209.0,0.0,0.3266,200000,344794.7480748128,144794.74807481281,1.723973740374064
2021-09-16,0,0.14756329216749975,0.0,208.3,0.0,0.316,200000,344794.7480748128,144794.74807481281,1.723973740374064
2021-09-17,0,0.0012225179385562746,0.0,199.3,0.0,0.3063,200000,344794.7480748128,144794.74807481281,1.723973740374064
2021-09-18,0,-0.12389562011703474,0.0,199.4,0.0,0.3092,200000,344794.7480748128,144794.74807481281,1.723973740374064
2021-09-19,0,-0.045406275758835185,0.0,192.9,0.0,0.2985,200000,344794.7480748128,144794.74807481281,1.723973740374064
2021-09-20,0,0.2005728024454631,0.0,170.1,0.0,0.2608,200000,344794.7480748128,144794.74807481281,1.723973740374064
2021-09-21,-1,-1.096078100346704,1095.2819189161778,157.4,-670285.2800832287,0.2572,200000,344794.7480748128,144794.74807481281,1.723973740374064
2021-09-22,-1,-0.5818361857449698,1095.2819189161778,175.5,-670285.2800832287,0.2812,200000,380706.19752919313,180706.19752919313,1.9035309876459656
