date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,LINKUSDT_position,LINKUSDT_price,init,total_asset,pnl,return
2021-02-25,2,1.9869165303520617,0.0,179.36,0.0,24.7144,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-02-26,0,0.29411447436613664,0.0,170.25,0.0,25.1862,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-02-27,0,-0.5359597542646922,0.0,171.76,0.0,26.1896,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-02-28,0,-0.05376906441690887,0.0,165.22,0.0,24.7016,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-01,-2,-1.2810997437703453,0.0,175.89,0.0,27.7116,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-02,-2,-1.3405999796231725,0.0,179.08,0.0,28.4769,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-03,-2,-1.2408325922316912,0.0,187.64,0.0,29.85,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-04,0,-0.456412844274443,0.0,180.67,0.0,27.6943,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-05,0,-0.5961433054329324,0.0,180.23,0.0,27.8343,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-06,0,-0.5380839586280669,0.0,182.85,0.0,28.1479,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-07,0,0.011649015861072429,0.0,190.75,0.0,28.5932,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-08,-2,-1.9325630798996636,0.0,191.85,0.0,31.8469,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-09,0,-0.4564883387717234,0.0,203.81,0.0,31.4914,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-10,0,0.4538900556982001,0.0,200.29,0.0,29.9036,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-11,0,0.44180423633624083,0.0,201.36,0.0,30.1166,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-12,2,3.127762900613958,0.0,220.84,0.0,28.3553,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-13,2,2.1528378562649433,0.0,226.06,0.0,29.7384,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-14,2,1.6591767602257017,0.0,213.94,0.0,28.5469,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-15,1,1.1355577128995658,-491.3862239829082,200.59,3583.0747886601725,27.5091,200000,197134.32533746312,-2865.6746625368833,0.9856716266873156
2021-03-16,1,0.9024133223075816,-491.3862239829082,201.6,3583.0747886601725,27.9099,200000,199066.72179898084,-933.2782010191586,0.9953336089949042
2021-03-17,0,-0.24757562664703534,0.0,205.98,0.0,31.0579,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-18,0,0.087352447986669,0.0,199.7,0.0,29.3949,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-19,0,-0.09381399131321416,0.0,199.96,0.0,29.777,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-20,0,-0.023390190071664787,0.0,200.17,0.0,29.6465,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-21,0,-0.20090616825734478,0.0,195.31,0.0,29.2097,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-22,0,0.01996392892734556,0.0,185.67,0.0,27.2431,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-23,0,0.22984972260449618,0.0,185.83,0.0,26.7813,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-24,0,0.49317893986678574,0.0,176.05,0.0,24.8684,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-25,0,-0.38178821102378846,0.0,171.53,0.0,25.535,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-26,0,-0.46176101876999964,0.0,183.45,0.0,27.3927,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-27,0,-0.11978504885902404,0.0,184.06,0.0,26.8766,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-28,0,-0.08682130482678393,0.0,184.24,0.0,26.6588,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-29,0,-0.15832825627795746,0.0,193.73,0.0,28.0357,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-30,0,0.15720394954982334,0.0,195.74,0.0,27.8301,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-03-31,0,-0.8788330309975059,0.0,196.7,0.0,29.4167,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-04-01,0,-0.6531987422813831,0.0,202.86,0.0,30.0684,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-04-02,-2,-1.489570023731287,0.0,211.46,0.0,32.4864,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-04-03,0,-0.836680190041985,0.0,195.23,0.0,29.293,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-04-04,-2,-1.2457591426783843,0.0,202.21,0.0,30.7471,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-04-05,0,0.427107019368923,0.0,221.48,0.0,32.3791,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-04-06,0,0.2720969007176497,0.0,237.04,0.0,34.725,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-04-07,2,1.5739148371387897,0.0,219.05,0.0,31.109,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-04-08,0,0.56783126638649,0.0,226.11,0.0,32.7884,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-04-09,1,1.125758754535682,-422.99946019069677,221.12,2960.9279293104587,31.5893,200000,187067.28127473374,-12932.718725266255,0.9353364063736688
2021-04-10,2,3.6829117052202367,0.0,256.34,0.0,31.8944,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-11,2,1.571413877321084,0.0,252.31,0.0,33.8811,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-12,2,1.254527853819225,0.0,244.42,0.0,33.108,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-13,2,1.518745191411685,0.0,267.59,0.0,35.5217,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-14,0,-0.6025701953702969,0.0,278.86,0.0,41.3641,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-15,0,-0.6868540463278467,0.0,285.63,0.0,42.5601,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-16,0,0.9296005606466802,0.0,308.43,0.0,41.9861,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-17,2,1.2888540125284524,0.0,300.86,0.0,39.9137,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-18,0,-0.08210160742287866,0.0,273.36,0.0,39.0799,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-19,0,0.6756349021574801,0.0,261.38,0.0,35.7359,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-20,0,-0.8838922856841338,0.0,260.68,0.0,38.9954,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-21,0,0.1338872933594471,0.0,257.69,0.0,36.2274,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-22,0,0.2487204887588663,0.0,252.5,0.0,35.1306,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-23,0,-0.680578898317467,0.0,241.31,0.0,35.2121,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-24,0,0.17112928511837605,0.0,224.75,0.0,31.2443,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-25,0,-0.2383263514173871,0.0,223.88,0.0,31.692,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-26,0,-0.34010398196455216,0.0,247.42,0.0,35.13,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-27,0,-0.28839447966084414,0.0,259.77,0.0,36.788,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-28,0,-0.10519464357006778,0.0,258.51,0.0,36.233,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-29,0,-0.5143134848777168,0.0,255.31,0.0,36.467,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-04-30,0,-0.02653431554116283,0.0,271.13,0.0,38.1,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-01,-2,-1.4584660567146233,0.0,276.78,0.0,41.257,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-02,0,-0.953591919586765,0.0,268.88,0.0,39.461,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-03,0,-0.08520706908770417,0.0,294.87,0.0,42.052,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-04,-2,-1.398925286184797,0.0,305.23,0.0,45.527,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-05,0,0.5783622603568196,0.0,356.04,0.0,49.575,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-06,2,1.9355439595558996,0.0,354.67,0.0,47.154,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-07,0,-0.07692196339652986,0.0,344.89,0.0,49.129,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-08,0,0.469787937078014,0.0,347.1,0.0,48.597,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-09,2,1.6942514783367935,0.0,387.8,0.0,52.269,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-10,2,2.5561168098111993,0.0,358.89,0.0,46.334,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-11,2,2.079660122570081,0.0,377.6,0.0,48.826,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-12,1,1.0453142343707067,-323.8755527567936,310.4,2415.3325543152355,41.622,200000,201061.94315141745,1061.9431514174503,1.0053097157570872
2021-05-13,1,0.5954652217432767,-323.8755527567936,317.95,2415.3325543152355,43.287,200000,207528.7322776661,7528.732277666102,1.0376436613883304
2021-05-14,0,-0.5293362096542101,0.0,326.23,0.0,46.567,200000,194245.07367046864,-5754.926329531358,0.9712253683523432
2021-05-15,0,0.22857146941554418,0.0,300.3,0.0,41.492,200000,194245.07367046864,-5754.926329531358,0.9712253683523432
2021-05-16,0,0.3184619729859206,0.0,295.89,0.0,40.67,200000,194245.07367046864,-5754.926329531358,0.9712253683523432
2021-05-17,1,1.1991560769558651,-344.98112753608615,281.53,2612.436098534963,37.177,200000,194245.07367046864,-5754.926329531358,0.9712253683523432
2021-05-18,0,-0.9293393428685229,0.0,293.98,0.0,42.566,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-19,0,-0.35949938813724686,0.0,185.93,0.0,26.227,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-20,0,-0.9573865911586611,0.0,210.74,0.0,30.606,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-21,0,-0.5388665333282516,0.0,179.97,0.0,25.546,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-22,0,0.1399354911997808,0.0,169.32,0.0,23.296,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-23,0,-0.21867781287096702,0.0,142.39,0.0,19.844,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-24,0,-0.9202135448650174,0.0,185.32,0.0,26.412,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-25,-2,-1.9076199399760883,0.0,183.76,0.0,27.503,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-26,-2,-3.1425983592761395,0.0,198.91,0.0,34.018,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-27,-2,-2.069285120882228,0.0,194.32,0.0,31.732,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-28,-2,-1.4004490739060123,0.0,177.33,0.0,27.878,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-29,-1,-1.0743294955084968,562.3488524275593,164.01,-3636.145684472462,25.365,200000,184461.670573288,-15538.329426712007,0.92230835286644
2021-05-30,-1,-1.1752962834290113,562.3488524275593,170.51,-3636.145684472462,26.818,200000,193400.25779360562,-6599.742206394381,0.9670012889680281
2021-05-31,-2,-1.9199416404715683,0.0,187.97,0.0,32.098,200000,195469.96096267673,-4530.039037323266,0.9773498048133836
2021-06-01,-2,-1.5334785280492755,0.0,182.99,0.0,30.719,200000,195469.96096267673,-4530.039037323266,0.9773498048133836
2021-06-02,-1,-1.1398143585277971,522.255960678307,187.14,-3186.6638565809703,30.67,200000,195469.96096267673,-4530.039037323266,0.9773498048133836
2021-06-03,-1,-1.1806945964917726,522.255960678307,193.5,-3186.6638565809703,32.198,200000,203660.73124544648,3660.7312454464845,1.0183036562272325
2021-06-04,-1,-0.7698933054390724,522.255960678307,178.44,-3186.6638565809703,28.826,200000,185050.12595324015,-14949.874046759855,0.9252506297662008
2021-06-05,-1,-0.36233650591115146,522.255960678307,172.94,-3186.6638565809703,27.129,200000,176769.94960489156,-23230.05039510844,0.8838497480244578
2021-06-06,-1,-0.2111751108620293,522.255960678307,176.41,-3186.6638565809703,27.532,200000,179866.4033226474,-20133.596677352587,0.899332016613237
2021-06-07,0,0.21303814123797757,0.0,161.95,0.0,24.584,200000,189231.55238101148,-10768.447618988517,0.9461577619050574
2021-06-08,0,0.4623611493585563,0.0,160.63,0.0,24.076,200000,189231.55238101148,-10768.447618988517,0.9461577619050574
2021-06-09,0,0.6534757166392433,0.0,172.56,0.0,25.585,200000,189231.55238101148,-10768.447618988517,0.9461577619050574
2021-06-10,2,1.7766677836829643,0.0,168.16,0.0,23.114,200000,189231.55238101148,-10768.447618988517,0.9461577619050574
2021-06-11,2,2.254233558442135,0.0,162.83,0.0,21.478,200000,189231.55238101148,-10768.447618988517,0.9461577619050574
2021-06-12,2,1.8883378069073198,0.0,161.8,0.0,21.67,200000,189231.55238101148,-10768.447618988517,0.9461577619050574
2021-06-13,2,1.5251079895503667,0.0,170.85,0.0,23.312,200000,189231.55238101148,-10768.447618988517,0.9461577619050574
2021-06-14,1,1.1927409132703168,-525.9646238840722,179.89,3788.7228683180133,24.973,200000,189231.55238101148,-10768.447618988517,0.9461577619050574
2021-06-15,1,1.0028778549546413,-525.9646238840722,175.15,3788.7228683180133,24.482,200000,184878.21713545686,-15121.782864543144,0.9243910856772843
2021-06-16,1,1.0301099196480448,-525.9646238840722,166.57,3788.7228683180133,23.044,200000,174917.25717789022,-25082.74282210978,0.8745862858894511
2021-06-17,1,0.7921480231945623,-525.9646238840722,167.08,3788.7228683180133,23.396,200000,176519.12958571903,-23480.870414280973,0.8825956479285951
2021-06-18,1,1.0822193670134816,-525.9646238840722,156.34,3788.7228683180133,21.233,200000,162675.26196103223,-37324.73803896777,0.8133763098051612
2021-06-19,2,1.2377488741418914,0.0,152.49,0.0,20.246,200000,192729.4146851272,-7270.585314872791,0.963647073425636
2021-06-20,0,0.5177937518821761,0.0,154.88,0.0,21.646,200000,192729.4146851272,-7270.585314872791,0.963647073425636
2021-06-21,0,0.46441763181057205,0.0,124.46,0.0,17.365,200000,192729.4146851272,-7270.585314872791,0.963647073425636
2021-06-22,0,0.25095271692712906,0.0,119.64,0.0,16.85,200000,192729.4146851272,-7270.585314872791,0.963647073425636
2021-06-23,0,-0.04070332554527113,0.0,129.1,0.0,18.395,200000,192729.4146851272,-7270.585314872791,0.963647073425636
2021-06-24,0,-0.049344970889601804,0.0,134.58,0.0,19.06,200000,192729.4146851272,-7270.585314872791,0.963647073425636
2021-06-25,0,0.8888262622641051,0.0,125.0,0.0,16.87,200000,192729.4146851272,-7270.585314872791,0.963647073425636
2021-06-26,1,1.0995844061401145,-759.4350015175633,126.89,5684.562726673171,16.952,200000,192729.4146851272,-7270.585314872791,0.963647073425636
2021-06-27,0,-0.04411923277429751,0.0,132.6,0.0,18.406,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-06-28,0,0.33077019204219604,0.0,137.69,0.0,18.83,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-06-29,0,0.6392480779896459,0.0,144.2,0.0,19.535,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-06-30,0,0.6586344289169858,0.0,144.26,0.0,19.516,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-01,2,1.5858661529984113,0.0,137.02,0.0,18.186,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-02,2,1.2810051728182514,0.0,136.85,0.0,18.274,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-03,2,1.539199894704089,0.0,140.17,0.0,18.543,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-04,2,1.2441600421334262,0.0,144.95,0.0,19.242,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-05,0,0.9568387332033411,0.0,137.71,0.0,18.362,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-06,-2,-1.9687888502512678,0.0,138.87,0.0,20.073,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-07,-2,-1.679138611813366,0.0,137.41,0.0,19.788,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-08,0,-0.4401289601783265,0.0,132.15,0.0,18.353,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-09,0,-0.3138564876357286,0.0,134.58,0.0,18.656,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-10,0,0.3457432932574482,0.0,133.99,0.0,18.204,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-11,0,0.04178193854283082,0.0,134.28,0.0,18.383,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-12,2,1.388024003966541,0.0,133.38,0.0,17.518,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-13,2,1.937227036111422,0.0,131.44,0.0,16.87,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-14,2,1.525360349207168,0.0,131.07,0.0,16.936,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-15,2,2.142971346868464,0.0,125.86,0.0,15.764,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-16,2,1.6709959314990188,0.0,120.65,0.0,15.234,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-17,1,1.1669810279683666,-786.9963915765306,119.95,6149.050102241066,15.352,200000,188800.4343392097,-11199.565660790307,0.9440021716960485
2021-07-18,1,0.7157939314966103,-786.9963915765306,119.17,6149.050102241066,15.47,200000,188912.16506584446,-11087.834934155544,0.9445608253292223
2021-07-19,1,0.915518870393824,-786.9963915765306,113.13,6149.050102241066,14.528,200000,178366.30166441112,-21633.69833558888,0.8918315083220556
2021-07-20,1,0.8979394886401936,-786.9963915765306,107.29,6149.050102241066,13.742,200000,168937.08935724272,-31062.910642757284,0.8446854467862136
2021-07-21,1,0.5022157683152368,-786.9963915765306,117.74,6149.050102241066,15.297,200000,186722.97455820232,-13277.025441797683,0.9336148727910116
2021-07-22,0,-0.11939994282562544,0.0,120.67,0.0,16.071,200000,184945.90471763347,-15054.095282366528,0.9247295235881674
2021-07-23,0,-0.04797785807944981,0.0,124.24,0.0,16.502,200000,184945.90471763347,-15054.095282366528,0.9247295235881674
2021-07-24,0,0.025138805533251884,0.0,125.99,0.0,16.683,200000,184945.90471763347,-15054.095282366528,0.9247295235881674
2021-07-25,0,0.24251562721679273,0.0,127.68,0.0,16.746,200000,184945.90471763347,-15054.095282366528,0.9247295235881674
2021-07-26,-1,-1.084427467597377,705.577234540033,131.06,-5129.407164345282,18.028,200000,184945.90471763347,-15054.095282366528,0.9247295235881674
2021-07-27,-2,-2.3419405938183138,0.0,134.74,0.0,19.489,200000,189843.4443616346,-10156.55563836539,0.949217221808173
2021-07-28,0,-0.8344374173824423,0.0,140.42,0.0,19.109,200000,189843.4443616346,-10156.55563836539,0.949217221808173
2021-07-29,-1,-1.043480039835481,671.1094611200318,141.44,-4900.450293279158,19.37,200000,189843.4443616346,-10156.55563836539,0.949217221808173
2021-07-30,-2,-2.8565169025468293,0.0,145.51,0.0,22.269,200000,201318.43425509235,1318.4342550923466,1.0065921712754617
2021-07-31,-2,-2.5904179209019538,0.0,144.37,0.0,22.713,200000,201318.43425509235,1318.4342550923466,1.0065921712754617
2021-08-01,-2,-2.1188070383650923,0.0,140.31,0.0,22.062,200000,201318.43425509235,1318.4342550923466,1.0065921712754617
2021-08-02,-2,-2.249946057314499,0.0,141.35,0.0,23.472,200000,201318.43425509235,1318.4342550923466,1.0065921712754617
2021-08-03,-2,-2.1687227431539746,0.0,138.49,0.0,23.942,200000,201318.43425509235,1318.4342550923466,1.0065921712754617
2021-08-04,-2,-1.7477185994385676,0.0,142.57,0.0,24.193,200000,201318.43425509235,1318.4342550923466,1.0065921712754617
2021-08-05,-2,-1.465098150287165,0.0,143.53,0.0,24.057,200000,201318.43425509235,1318.4342550923466,1.0065921712754617
2021-08-06,-1,-1.0454895564500615,680.35969670528,147.95,-4213.44567298226,23.89,200000,201318.43425509235,1318.4342550923466,1.0065921712754617
2021-08-07,-1,-0.7942779356730596,680.35969670528,155.92,-4213.44567298226,24.694,200000,210128.51135891117,10128.511358911172,1.0506425567945559
2021-08-08,-1,-0.4656003562327908,680.35969670528,149.69,-4213.44567298226,23.029,200000,198874.48340292182,-1125.5165970781818,0.9943724170146091
2021-08-09,0,0.14654351198239082,0.0,166.31,0.0,24.197,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-10,0,0.017484283357295308,0.0,165.38,0.0,24.537,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-11,0,-0.1650744066441725,0.0,170.6,0.0,25.906,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-12,0,-0.014446332767066788,0.0,165.38,0.0,24.944,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-13,0,0.030004951574485583,0.0,183.31,0.0,27.748,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-14,0,0.4103588237536083,0.0,182.76,0.0,27.144,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-15,0,0.24294342927524007,0.0,184.6,0.0,27.901,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-16,0,-0.28781037806596055,0.0,177.93,0.0,27.944,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-17,0,0.02090233045939075,0.0,168.61,0.0,26.146,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-18,0,0.5710984146715913,0.0,166.65,0.0,25.341,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-19,0,0.2608891795053087,0.0,175.59,0.0,27.096,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-20,0,-0.009340944897322541,0.0,183.59,0.0,28.678,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-21,0,0.14111688557626534,0.0,179.63,0.0,27.844,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-22,0,0.7058633519674965,0.0,185.91,0.0,27.982,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-23,0,0.29177944318098586,0.0,187.01,0.0,28.552,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-24,1,1.054291126757989,-548.1506113631327,173.42,3694.8180590249717,25.728,200000,190120.55804518895,-9879.441954811045,0.9506027902259447
2021-08-25,1,0.7445900179251784,-548.1506113631327,177.75,3694.8180590249717,26.612,200000,195760.2693565694,-4239.730643430608,0.9788013467828469
2021-08-26,2,1.8260905859716126,0.0,167.7,0.0,24.39,200000,191928.80311116725,-8071.196888832754,0.9596440155558362
2021-08-27,1,1.046487225963753,-544.6333799976369,176.2,3685.2688769425354,26.04,200000,191928.80311116722,-8071.196888832783,0.9596440155558361
2021-08-28,2,1.2916245262814237,0.0,175.6,0.0,25.73,200000,192744.45643502084,-7255.543564979162,0.9637222821751041
2021-08-29,0,0.9885814818737373,0.0,174.3,0.0,25.76,200000,192744.45643502084,-7255.543564979162,0.9637222821751041
2021-08-30,0,0.42341113803910624,0.0,167.3,0.0,25.04,200000,192744.45643502084,-7255.543564979162,0.9637222821751041
2021-08-31,-2,-1.2788977133082124,0.0,171.5,0.0,26.7,200000,192744.45643502084,-7255.543564979162,0.9637222821751041
2021-09-01,-2,-2.6366765272721477,0.0,180.9,0.0,29.72,200000,192744.45643502084,-7255.543564979162,0.9637222821751041
2021-09-02,-2,-2.0447437944754188,0.0,183.3,0.0,29.95,200000,192744.45643502084,-7255.543564979162,0.9637222821751041
2021-09-03,2,1.547219561606018,0.0,212.9,0.0,30.75,200000,192744.45643502084,-7255.543564979162,0.9637222821751041
2021-09-04,2,1.9419649747477818,0.0,211.9,0.0,29.88,200000,192744.45643502084,-7255.543564979162,0.9637222821751041
2021-09-05,1,1.1484796445200482,-415.0397425388046,232.2,2872.495624963053,33.55,200000,192744.45643502084,-7255.543564979162,0.9637222821751041
2021-09-06,0,-1.1711964610340884,0.0,219.4,0.0,34.81,200000,183812.60324307068,-16187.396756929316,0.9190630162153535
2021-09-07,-1,-1.039710226750094,514.8812415772288,178.5,-3252.169201045129,28.26,200000,183812.60324307068,-16187.396756929316,0.9190630162153535
2021-09-08,0,0.02626382983708316,0.0,179.7,0.0,27.16,200000,179617.35963202838,-20382.640367971617,0.8980867981601419
2021-09-09,0,-0.6144016894688056,0.0,180.5,0.0,28.01,200000,179617.35963202838,-20382.640367971617,0.8980867981601419
2021-09-10,0,-0.07933156388417532,0.0,174.1,0.0,26.39,200000,179617.35963202838,-20382.640367971617,0.8980867981601419
2021-09-11,0,8.682513568457101e-05,0.0,178.6,0.0,26.99,200000,179617.35963202838,-20382.640367971617,0.8980867981601419
2021-09-12,-2,-1.3423052656108665,0.0,183.0,0.0,29.42,200000,179617.35963202838,-20382.640367971617,0.8980867981601419
2021-09-13,0,0.20521856079454795,0.0,179.4,0.0,26.96,200000,179617.35963202838,-20382.640367971617,0.8980867981601419
2021-09-14,-2,-1.9442795898801106,0.0,183.1,0.0,30.8,200000,179617.35963202838,-20382.640367971617,0.8980867981601419
2021-09-15,-1,-1.133912327463068,475.17820008473115,189.0,-2928.2256216502833,30.67,200000,179617.35963202838,-20382.640367971617,0.8980867981601419
2021-09-16,-1,-0.8782661667932407,475.17820008473115,185.2,-2928.2256216502833,29.8,200000,175264.12618087063,-24735.873819129367,0.8763206309043532
2021-09-17,0,0.04366991279215092,0.0,180.0,0.0,27.72,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-18,0,-0.23488639455328555,0.0,181.4,0.0,28.39,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-19,0,-0.09927552163875297,0.0,175.6,0.0,27.36,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-20,0,0.6883720213156301,0.0,157.2,0.0,23.57,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-21,2,1.3962913016359182,0.0,148.5,0.0,21.42,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-22,0,0.2528532013902828,0.0,161.4,0.0,24.45,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-23,0,-0.1879778978708005,0.0,163.9,0.0,25.41,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-24,0,0.2615061797455401,0.0,152.1,0.0,23.26,200000,175255.6978489226,-24744.302151077398,0.876278489244613
2021-09-25,-2,-1.2030680074745221,0.0,151.0,0.0,24.51,200000,175255.6978489226,-24744.302151077398,0.876278489244613
