date,statusList,zscore,FETUSDT_position,FETUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2021-02-27,2,2.552966441595085,0.0,0.27529,0.0,9.5955,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-02-28,2,1.850737798552703,0.0,0.24682,0.0,8.9026,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-01,2,2.201296567789642,0.0,0.27925,0.0,9.5234,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-02,2,2.7484854381397703,0.0,0.31185,0.0,9.4175,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-03,2,2.833539421528058,0.0,0.36388,0.0,9.8182,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-04,2,1.842332864597249,0.0,0.32349,0.0,9.4472,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-05,2,2.1217783449078556,0.0,0.3737,0.0,9.9125,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-06,2,1.9118827410958965,0.0,0.3831,0.0,9.9916,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-07,2,1.447128763492497,0.0,0.37246,0.0,10.1471,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-08,2,2.2133043282602998,0.0,0.44438,0.0,10.0798,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-09,2,1.440761169109838,0.0,0.42838,0.0,10.7134,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-10,2,1.7827874951740998,0.0,0.454,0.0,10.2479,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-11,2,1.5317210488339692,0.0,0.44166,0.0,10.0584,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-12,2,2.2467895077360476,0.0,0.5255,0.0,9.873,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-13,2,2.477361746823072,0.0,0.62092,0.0,10.153,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-14,2,2.5796678735123173,0.0,0.68704,0.0,9.7388,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-15,2,1.979282451148114,0.0,0.6461,0.0,9.5842,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-16,2,1.4549678682233873,0.0,0.61549,0.0,9.8411,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-17,2,1.4602161202270334,0.0,0.658,0.0,10.1243,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-18,0,0.8896880175776484,0.0,0.59455,0.0,10.2454,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-19,0,0.8791555819095712,0.0,0.6038,0.0,10.2076,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-20,0,0.691699844419038,0.0,0.58633,0.0,10.1674,200000,255491.6997431539,55491.699743153906,1.2774584987157696
2021-03-21,1,1.1150122664399604,-199036.87929883294,0.64182,12838.778881565524,9.95,200000,255491.69974315388,55491.69974315388,1.2774584987157693
2021-03-22,2,1.3108552060577003,0.0,0.67196,0.0,9.7854,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-03-23,0,0.2447104381297218,0.0,0.62812,0.0,11.1934,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-03-24,0,0.24758344562621204,0.0,0.61858,0.0,10.836,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-03-25,0,0.28203412049995036,0.0,0.60863,0.0,10.4376,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-03-26,0,0.05598506845230515,0.0,0.69757,0.0,12.2797,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-03-27,0,0.9788953843641272,0.0,0.78885,0.0,11.8802,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-03-28,0,0.8522469200572726,0.0,0.77916,0.0,11.8043,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-03-29,0,0.7949721704574614,0.0,0.82,0.0,12.44,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-03-30,0,0.7191613063124154,0.0,0.80995,0.0,12.3159,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-03-31,0,-0.2693694333099744,0.0,0.72674,0.0,11.964,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-01,0,-0.5423994584253444,0.0,0.70796,0.0,11.8015,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-02,-2,-1.8133894460149476,0.0,0.69364,0.0,13.0557,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-03,-2,-1.3870361843951091,0.0,0.63403,0.0,11.5989,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-04,0,-0.3209805791132566,0.0,0.72304,0.0,12.1824,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-05,-2,-1.4777477636771192,0.0,0.68135,0.0,12.7873,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-06,-2,-1.8837921658661034,0.0,0.66701,0.0,13.3887,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-07,-2,-1.7441214104144878,0.0,0.59566,0.0,12.0935,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-08,-2,-2.155171882131032,0.0,0.6066,0.0,13.7169,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-09,-2,-2.190066557338072,0.0,0.68365,0.0,16.7768,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-10,-2,-1.926745934661509,0.0,0.65528,0.0,16.3286,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-11,-2,-1.6752695301935574,0.0,0.63278,0.0,15.608,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-12,-2,-1.519339891637169,0.0,0.60938,0.0,15.1712,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-13,-2,-1.5037614058552942,0.0,0.60803,0.0,15.8069,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-14,-2,-1.2810611280763973,0.0,0.59596,0.0,15.2118,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-15,-1,-1.020377680537889,202741.06621221843,0.6501,-8267.489251456085,15.9422,200000,263603.9342891264,63603.934289126424,1.318019671445632
2021-04-16,-2,-1.279596471542665,0.0,0.60559,0.0,16.4725,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-17,0,-0.7945787440944494,0.0,0.63834,0.0,15.5916,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-18,0,-0.8196960961129125,0.0,0.54358,0.0,13.5951,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-19,0,-0.9103906118383782,0.0,0.47802,0.0,12.3721,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-20,0,-0.7264767890446582,0.0,0.53494,0.0,13.524,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-21,-2,-1.587617892965665,0.0,0.46711,0.0,14.4456,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-22,-2,-1.4643486807461454,0.0,0.40685,0.0,12.6958,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-23,-2,-1.771406248473049,0.0,0.41488,0.0,14.6013,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-24,-2,-1.8013681191859663,0.0,0.36899,0.0,13.1594,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-25,-2,-1.7371643151735527,0.0,0.35865,0.0,12.936,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-26,-2,-1.9785232605429584,0.0,0.45942,0.0,18.523,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-27,-1,-1.0477648594915052,222285.49887359928,0.6231,-6710.8917267377155,20.639,200000,277012.1886962794,77012.18869627942,1.3850609434813972
2021-04-28,-1,-0.8996528085455076,222285.49887359928,0.58004,-6710.8917267377155,18.999,200000,256434.71268293238,56434.71268293238,1.2821735634146618
2021-04-29,-2,-1.7389942547431296,0.0,0.56209,0.0,23.015,200000,306518.9057252865,106518.90572528652,1.5325945286264326
2021-04-30,-2,-1.3453924276991795,0.0,0.60008,0.0,23.261,200000,306518.9057252865,106518.90572528652,1.5325945286264326
2021-05-01,0,-0.5855084747857504,0.0,0.6741,0.0,22.495,200000,306518.9057252865,106518.90572528652,1.5325945286264326
2021-05-02,-1,-1.0333935633979814,241330.6661774372,0.63506,-6438.120263081002,23.805,200000,306518.9057252865,106518.90572528652,1.5325945286264326
2021-05-03,-2,-1.931993069647722,0.0,0.63211,0.0,32.632,200000,364060.11875272595,164060.11875272595,1.8203005937636298
2021-05-04,-2,-2.1089335161932605,0.0,0.54757,0.0,35.175,200000,364060.11875272595,164060.11875272595,1.8203005937636298
2021-05-05,-2,-1.7543416420677924,0.0,0.59101,0.0,35.932,200000,364060.11875272595,164060.11875272595,1.8203005937636298
2021-05-06,-2,-1.550910608530888,0.0,0.56206,0.0,34.215,200000,364060.11875272595,164060.11875272595,1.8203005937636298
2021-05-07,-2,-1.2884303387562879,0.0,0.57068,0.0,32.447,200000,364060.11875272595,164060.11875272595,1.8203005937636298
2021-05-08,-2,-1.2492029696106988,0.0,0.55482,0.0,32.391,200000,364060.11875272595,164060.11875272595,1.8203005937636298
2021-05-09,-2,-1.201195572484045,0.0,0.53163,0.0,31.619,200000,364060.11875272595,164060.11875272595,1.8203005937636298
2021-05-10,-2,-1.285210254848744,0.0,0.48978,0.0,30.851,200000,364060.11875272595,164060.11875272595,1.8203005937636298
2021-05-11,-1,-1.0944142447704834,334589.4775684931,0.54404,-5487.461092980917,33.172,200000,364060.1187527259,164060.1187527259,1.8203005937636294
2021-05-12,-2,-1.3493958862644622,0.0,0.4454,0.0,31.664,200000,388788.9334918669,188788.93349186692,1.9439446674593346
2021-05-13,-2,-1.2238023021332256,0.0,0.44661,0.0,31.874,200000,388788.9334918669,188788.93349186692,1.9439446674593346
2021-05-14,-1,-1.084153710731091,410626.02552952716,0.47341,-5817.755035192837,33.414,200000,388788.9334918669,188788.93349186692,1.9439446674593346
2021-05-15,-1,-0.8005833340574089,410626.02552952716,0.47902,-5817.755035192837,31.189,200000,378148.0405417835,178148.0405417835,1.8907402027089175
2021-05-16,-1,-0.7454132495701413,410626.02552952716,0.4634,-5817.755035192837,30.456,200000,367469.6475822159,167469.6475822159,1.8373482379110795
2021-05-17,-1,-0.5289446897565147,410626.02552952716,0.43345,-5817.755035192837,27.001,200000,335071.05447101535,135071.05447101535,1.6753552723550769
2021-05-18,0,0.026965917955093083,0.0,0.50894,0.0,27.64,200000,340607.6732315994,140607.6732315994,1.703038366157997
2021-05-19,0,0.020372341150534316,0.0,0.32775,0.0,18.148,200000,340607.6732315994,140607.6732315994,1.703038366157997
2021-05-20,0,-0.7492485587864848,0.0,0.34948,0.0,24.327,200000,340607.6732315994,140607.6732315994,1.703038366157997
2021-05-21,0,-0.8921621211237923,0.0,0.29189,0.0,20.726,200000,340607.6732315994,140607.6732315994,1.703038366157997
2021-05-22,-2,-1.3295539472738453,0.0,0.24842,0.0,17.991,200000,340607.6732315994,140607.6732315994,1.703038366157997
2021-05-23,0,-0.8957601225497669,0.0,0.21258,0.0,14.737,200000,340607.6732315994,140607.6732315994,1.703038366157997
2021-05-24,0,0.4752440602650299,0.0,0.28716,0.0,17.461,200000,340607.6732315994,140607.6732315994,1.703038366157997
2021-05-25,1,1.0074922792711465,-610211.1742298172,0.27909,10551.662739516709,16.14,200000,340607.6732315994,140607.6732315994,1.703038366157997
2021-05-26,2,1.9238712308371897,0.0,0.33353,0.0,17.45,200000,360004.89136790374,160004.89136790374,1.8000244568395187
2021-05-27,1,1.1784996282677551,-608301.3270384639,0.29591,10901.310906247085,16.512,200000,360004.89136790374,160004.89136790374,1.8000244568395187
2021-05-28,2,2.802488120293103,0.0,0.31372,0.0,14.031,200000,397884.8903608578,197884.89036085783,1.9894244518042892
2021-05-29,2,2.0308930234796296,0.0,0.28186,0.0,13.105,200000,397884.8903608578,197884.89036085783,1.9894244518042892
2021-05-30,2,2.2094804710555063,0.0,0.30984,0.0,13.325,200000,397884.8903608578,197884.89036085783,1.9894244518042892
2021-05-31,2,1.9758208242181174,0.0,0.32775,0.0,13.842,200000,397884.8903608578,197884.89036085783,1.9894244518042892
2021-06-01,2,1.946177260135851,0.0,0.32699,0.0,13.221,200000,397884.8903608578,197884.89036085783,1.9894244518042892
2021-06-02,2,1.4966075757574293,0.0,0.35097,0.0,14.747,200000,397884.8903608578,197884.89036085783,1.9894244518042892
2021-06-03,2,1.9109083904373847,0.0,0.40705,0.0,15.325,200000,397884.8903608578,197884.89036085783,1.9894244518042892
2021-06-04,2,1.6304905553136269,0.0,0.36599,0.0,13.875,200000,397884.8903608578,197884.89036085783,1.9894244518042892
2021-06-05,1,1.175621170481609,-563656.1699403,0.35295,14079.437026215775,14.13,200000,397884.8903608578,197884.89036085783,1.9894244518042892
2021-06-06,1,0.3540643320935566,-563656.1699403,0.35291,14079.437026215775,16.297,200000,428372.48414986976,228372.48414986976,2.141862420749349
2021-06-07,1,0.2991967642954288,-563656.1699403,0.30655,14079.437026215775,14.208,200000,372829.44016367267,172829.44016367267,1.8641472008183633
2021-06-08,1,0.32114833207758164,-563656.1699403,0.31507,14079.437026215775,14.418,200000,380588.47250706935,180588.47250706935,1.9029423625353468
2021-06-09,0,0.1768910793308036,0.0,0.31454,0.0,14.592,200000,369730.15696733916,169730.15696733916,1.8486507848366958
2021-06-10,0,-0.20963785114150219,0.0,0.2861,0.0,14.028,200000,369730.15696733916,169730.15696733916,1.8486507848366958
2021-06-11,0,-0.6567127599084827,0.0,0.27147,0.0,14.075,200000,369730.15696733916,169730.15696733916,1.8486507848366958
2021-06-12,-2,-1.3974567119910344,0.0,0.25456,0.0,14.629,200000,369730.15696733916,169730.15696733916,1.8486507848366958
2021-06-13,-1,-1.0828939634578925,653903.5707391659,0.28271,-12180.60739827829,15.177,200000,369730.1569673392,169730.15696733922,1.8486507848366962
2021-06-14,-1,-1.1536919299488855,653903.5707391659,0.29139,-12180.60739827829,15.666,200000,381362.3569791132,181362.3569791132,1.906811784895566
2021-06-15,-2,-1.467049158997921,0.0,0.2903,0.0,16.579,200000,381844.2404378151,181844.24043781508,1.9092212021890753
2021-06-16,-2,-1.4827706330899548,0.0,0.29433,0.0,16.936,200000,381844.2404378151,181844.24043781508,1.9092212021890753
2021-06-17,-2,-1.7134754168251514,0.0,0.29256,0.0,18.35,200000,381844.2404378151,181844.24043781508,1.9092212021890753
2021-06-18,-2,-1.436421455623624,0.0,0.26762,0.0,16.448,200000,381844.2404378151,181844.24043781508,1.9092212021890753
2021-06-19,-2,-1.313549070946557,0.0,0.25588,0.0,15.839,200000,381844.2404378151,181844.24043781508,1.9092212021890753
2021-06-20,-2,-1.5507853628861148,0.0,0.26132,0.0,17.904,200000,381844.2404378151,181844.24043781508,1.9092212021890753
2021-06-21,-2,-1.5408810734996972,0.0,0.19472,0.0,13.972,200000,381844.2404378151,181844.24043781508,1.9092212021890753
2021-06-22,-1,-1.143371358443632,1016624.7083008921,0.1878,-15220.194532757298,12.544,200000,381844.2404378151,181844.24043781508,1.9092212021890753
2021-06-23,-1,-0.9104543364659965,1016624.7083008921,0.20455,-15220.194532757298,13.109,200000,407472.1142128629,207472.1142128629,2.0373605710643146
2021-06-24,-1,-0.821512710723387,1016624.7083008921,0.21317,-15220.194532757298,13.535,200000,422719.2220693712,222719.2220693712,2.113596110346856
2021-06-25,-2,-1.2382202431338694,0.0,0.1869,0.0,12.973,200000,389288.6661298388,189288.6661298388,1.946443330649194
2021-06-26,-2,-1.3493640195697398,0.0,0.18698,0.0,13.579,200000,389288.6661298388,189288.6661298388,1.946443330649194
2021-06-27,-2,-1.2109002145941212,0.0,0.19229,0.0,13.867,200000,389288.6661298388,189288.6661298388,1.946443330649194
2021-06-28,0,-0.7545295032346979,0.0,0.20999,0.0,14.142,200000,389288.6661298388,189288.6661298388,1.946443330649194
2021-06-29,0,-0.8776534440104801,0.0,0.2231,0.0,15.413,200000,389288.6661298388,189288.6661298388,1.946443330649194
2021-06-30,-1,-1.091602583061894,853553.4689743879,0.22804,-11920.16247565187,16.329,200000,389288.6661298388,189288.6661298388,1.946443330649194
2021-07-01,0,0.07598869525235996,0.0,0.25016,0.0,15.821,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-02,0,-0.0037523032563448705,0.0,0.25092,0.0,16.086,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-03,0,0.788128402846531,0.0,0.26797,0.0,16.188,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-04,0,0.8315045584656137,0.0,0.27594,0.0,16.891,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-05,2,1.6544015713510367,0.0,0.27501,0.0,15.974,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-06,2,2.1185735731039723,0.0,0.28923,0.0,16.191,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-07,0,0.8364056918937955,0.0,0.27141,0.0,16.542,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-08,2,1.9647619938553846,0.0,0.26782,0.0,14.806,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-09,2,2.229899762600024,0.0,0.28606,0.0,15.0,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-10,2,2.2522568521220503,0.0,0.28287,0.0,14.189,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-11,2,2.0250964147650965,0.0,0.28901,0.0,14.31,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-12,2,1.306189722924895,0.0,0.26604,0.0,13.932,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-13,0,0.5367505366864962,0.0,0.2387,0.0,13.533,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-14,0,0.5928529037608153,0.0,0.24286,0.0,13.594,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-15,0,0.19400023548187995,0.0,0.22473,0.0,13.086,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-16,-1,-1.032991080878244,910836.0103457182,0.20001,-13547.72889337749,13.447,200000,364352.6208584942,164352.6208584942,1.821763104292471
2021-07-17,-1,-0.21513026737066088,910836.0103457182,0.21857,-13547.72889337749,13.168,200000,377477.92084925843,177477.92084925843,1.887389604246292
2021-07-18,0,0.32790152837916303,0.0,0.23281,0.0,13.166,200000,330670.2879001156,130670.2879001156,1.653351439500578
2021-07-19,0,0.14777617174352445,0.0,0.22468,0.0,12.832,200000,330670.2879001156,130670.2879001156,1.653351439500578
2021-07-20,2,2.4761202571411376,0.0,0.26,0.0,11.871,200000,330670.2879001156,130670.2879001156,1.653351439500578
2021-07-21,2,1.5772190330126827,0.0,0.26425,0.0,12.752,200000,330670.2879001156,130670.2879001156,1.653351439500578
2021-07-22,0,0.5419531732334577,0.0,0.26815,0.0,14.104,200000,330670.2879001156,130670.2879001156,1.653351439500578
2021-07-23,1,1.0431272169467432,-574499.2666529685,0.28779,11523.218842351393,14.348,200000,330670.2879001156,130670.2879001156,1.653351439500578
2021-07-24,0,0.17715362049844646,0.0,0.2796,0.0,14.973,200000,318763.1271297581,118763.12712975813,1.5938156356487907
2021-07-25,2,2.032702045241194,0.0,0.34563,0.0,15.406,200000,318763.1271297581,118763.12712975813,1.5938156356487907
2021-07-26,2,1.204334907776134,0.0,0.31642,0.0,14.97,200000,318763.1271297581,118763.12712975813,1.5938156356487907
2021-07-27,2,2.074493222499155,0.0,0.35495,0.0,15.061,200000,318763.1271297581,118763.12712975813,1.5938156356487907
2021-07-28,1,1.192344134987023,-464019.9242019304,0.34348,10197.156977919325,15.63,200000,318763.1271297581,118763.12712975813,1.5938156356487907
2021-07-29,2,2.031317750007085,0.0,0.389,0.0,15.738,200000,338784.02112581476,138784.02112581476,1.6939201056290738
2021-07-30,2,1.3102395023719176,0.0,0.37801,0.0,16.261,200000,338784.02112581476,138784.02112581476,1.6939201056290738
2021-07-31,2,1.5301162836716926,0.0,0.40334,0.0,16.587,200000,338784.02112581476,138784.02112581476,1.6939201056290738
2021-08-01,2,1.4980953193754463,0.0,0.39102,0.0,15.775,200000,338784.02112581476,138784.02112581476,1.6939201056290738
2021-08-02,1,1.023520452868296,-443701.7328834308,0.38177,10511.449616066237,16.115,200000,338784.02112581476,138784.02112581476,1.6939201056290738
2021-08-03,1,0.8005255753345267,-443701.7328834308,0.374,10511.449616066237,16.069,200000,334852.93197897146,134852.93197897146,1.6742646598948574
2021-08-04,1,1.0271460438376028,-443701.7328834308,0.39503,10511.449616066237,16.277,200000,346370.3609416518,146370.3609416518,1.731851804708259
2021-08-05,2,1.3530977850692671,0.0,0.41578,0.0,16.365,200000,351246.45465716365,151246.45465716365,1.7562322732858182
2021-08-06,1,1.056455655339545,-425320.2250522663,0.41292,10545.40814990884,16.654,200000,351246.45465716365,151246.45465716365,1.7562322732858182
2021-08-07,1,0.41773359520693076,-425320.2250522663,0.40583,10545.40814990884,17.348,200000,355549.44751757977,155549.44751757977,1.7777472375878989
2021-08-08,1,0.23181535837450587,-425320.2250522663,0.37665,10545.40814990884,16.248,200000,331538.65438565495,131538.65438565495,1.6576932719282746
2021-08-09,0,0.1466051745062845,0.0,0.39836,0.0,17.266,200000,338600.0023926585,138600.0023926585,1.6930000119632926
2021-08-10,2,1.4379519172979895,0.0,0.45594,0.0,17.585,200000,338600.0023926585,138600.0023926585,1.6930000119632926
2021-08-11,2,1.4019044306497992,0.0,0.48337,0.0,18.579,200000,338600.0023926585,138600.0023926585,1.6930000119632926
2021-08-12,1,1.1429923112623739,-332084.5044160163,0.50981,8531.546119548944,19.844,200000,338600.0023926585,138600.0023926585,1.6930000119632926
2021-08-13,1,0.6926736149981042,-332084.5044160163,0.51539,8531.546119548944,20.691,200000,347679.25349055784,147679.25349055784,1.738396267452789
2021-08-14,0,-2.837716392410502,0.0,0.50178,0.0,26.469,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-15,-2,-2.072933449067065,0.0,0.49755,0.0,24.905,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-16,-2,-1.3973974023169933,0.0,0.49082,0.0,23.452,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-17,-2,-1.3579226863756513,0.0,0.46319,0.0,22.204,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-18,0,-0.9712287168513933,0.0,0.50033,0.0,23.343,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-19,0,-0.26710102207937875,0.0,0.54524,0.0,23.869,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-20,0,-0.1760906728104217,0.0,0.56253,0.0,24.498,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-21,0,-0.2472003249496582,0.0,0.56597,0.0,24.909,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-22,0,-0.8086729198829344,0.0,0.55844,0.0,26.022,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-23,0,-0.7187756461499523,0.0,0.56006,0.0,26.007,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-24,0,-0.42957800919527167,0.0,0.52088,0.0,23.651,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-25,0,0.323617870989647,0.0,0.56895,0.0,24.268,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-26,0,-0.13637190457710102,0.0,0.5156,0.0,22.99,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-27,0,0.07768565384401183,0.0,0.5622,0.0,24.65,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-28,0,-0.4391819535632078,0.0,0.5504,0.0,25.31,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-29,0,0.9115344599774846,0.0,0.6061,0.0,24.8,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-30,0,0.577350557217915,0.0,0.626,0.0,26.54,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-08-31,2,1.8087476364807116,0.0,0.7248,0.0,28.13,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-09-01,1,1.16891829809164,-196602.7798903646,0.7106,4805.845730653356,29.07,200000,279411.87078018615,79411.87078018615,1.3970593539009308
2021-09-02,1,0.8263314217115817,-196602.7798903646,0.7058,4805.845730653356,29.72,200000,281591.97716163704,81591.97716163704,1.4079598858081852
2021-09-03,1,0.8392739954543195,-196602.7798903646,0.7338,4805.845730653356,30.76,200000,292094.9345584468,92094.93455844681,1.460474672792234
2021-09-04,0,0.1777988043427511,0.0,0.7032,0.0,30.53,200000,270940.4754422435,70940.4754422435,1.3547023772112174
2021-09-05,0,-0.13214338795227007,0.0,0.6704,0.0,29.49,200000,270940.4754422435,70940.4754422435,1.3547023772112174
2021-09-06,2,2.9702142570638697,0.0,0.815,0.0,29.23,200000,270940.4754422435,70940.4754422435,1.3547023772112174
2021-09-07,2,3.5359438790876085,0.0,0.9115,0.0,27.27,200000,270940.4754422435,70940.4754422435,1.3547023772112174
2021-09-08,2,2.419808519382098,0.0,0.8872,0.0,27.5,200000,270940.4754422435,70940.4754422435,1.3547023772112174
2021-09-09,2,1.2068981189755772,0.0,0.8977,0.0,31.26,200000,270940.4754422435,70940.4754422435,1.3547023772112174
2021-09-10,0,0.6712916995587583,0.0,0.7903,0.0,29.14,200000,270940.4754422435,70940.4754422435,1.3547023772112174
2021-09-11,2,1.5910209018465147,0.0,0.9472,0.0,30.54,200000,270940.4754422435,70940.4754422435,1.3547023772112174
2021-09-12,0,0.5238665898641462,0.0,0.8795,0.0,32.06,200000,270940.4754422435,70940.4754422435,1.3547023772112174
2021-09-13,1,1.1303773480297332,-150689.91960080282,0.899,4518.6870487365495,29.98,200000,270940.4754422435,70940.4754422435,1.3547023772112174
2021-09-14,1,1.1354909598503176,-150689.91960080282,0.9085,4518.6870487365495,29.84,200000,271739.413491628,71739.41349162802,1.35869706745814
2021-09-15,2,1.2070441595358412,0.0,0.9497,0.0,30.46,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-16,0,0.6440317010318618,0.0,0.9098,0.0,30.94,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-17,0,0.35323945171321514,0.0,0.8253,0.0,28.82,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-18,0,0.3735841421329026,0.0,0.8385,0.0,29.01,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-19,0,0.008798258391137483,0.0,0.7651,0.0,27.4,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-20,0,0.47403090182762875,0.0,0.6805,0.0,23.02,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-21,0,-0.4160306667819711,0.0,0.6031,0.0,22.37,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-22,0,0.5465573169511215,0.0,0.743,0.0,24.7,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-23,2,1.609613573785223,0.0,0.8443,0.0,25.15,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-24,0,0.9338864660646549,0.0,0.8129,0.0,25.56,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-25,2,2.0059069611297127,0.0,0.8359,0.0,24.23,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-26,2,1.6762021941629939,0.0,0.8114,0.0,23.65,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-27,0,0.9282453263119549,0.0,0.7378,0.0,22.74,200000,276411.48458261066,76411.48458261066,1.3820574229130533
2021-09-28,0,-0.17136248366834023,0.0,0.684,0.0,22.95,200000,276411.48458261066,76411.48458261066,1.3820574229130533
