date,statusList,zscore,VETUSDT_position,VETUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2020-08-09,2,2.197729244428702,0.0,0.021929,0.0,2.717,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-10,0,0.524021507325592,0.0,0.021422,0.0,2.926,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-11,0,0.557946631204197,0.0,0.019966,0.0,2.722,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-12,0,0.48608183285928874,0.0,0.020429,0.0,2.799,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-13,0,-0.47626294504175454,0.0,0.019598,0.0,2.86,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-14,0,-0.9263857989915543,0.0,0.020513,0.0,3.1,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-15,-2,-1.437963480692603,0.0,0.019575,0.0,3.095,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-16,-2,-1.9693402379104432,0.0,0.019842,0.0,3.336,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-17,-2,-1.863001252635933,0.0,0.02002,0.0,3.418,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-18,-2,-1.7406285911891033,0.0,0.019089,0.0,3.293,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-19,-2,-1.9955729108793057,0.0,0.017857,0.0,3.296,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-20,-2,-2.3645187388623676,0.0,0.019392,0.0,4.078,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-21,-2,-1.98117897196667,0.0,0.017962,0.0,3.769,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-22,-2,-2.0239652439209928,0.0,0.018165,0.0,4.162,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-23,-2,-1.6658228759900329,0.0,0.017889,0.0,3.988,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-24,-2,-1.2748066176314308,0.0,0.01817,0.0,3.818,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-25,-1,-1.0831872212825193,5739333.033579601,0.016883,-27828.018267066163,3.482,200000,193794.31921184878,-6205.680788151221,0.9689715960592439
2020-08-26,-2,-1.2207918282301378,0.0,0.017113,0.0,3.784,200000,200878.33413077943,878.3341307794326,1.0043916706538971
2020-08-27,0,-0.9507045877169857,0.0,0.015933,0.0,3.37,200000,200878.33413077943,878.3341307794326,1.0043916706538971
2020-08-28,0,-0.7424192767734551,0.0,0.016317,0.0,3.342,200000,200878.33413077943,878.3341307794326,1.0043916706538971
2020-08-29,0,-0.6790048738337912,0.0,0.016744,0.0,3.431,200000,200878.33413077943,878.3341307794326,1.0043916706538971
2020-08-30,0,-0.5258221922042683,0.0,0.017113,0.0,3.449,200000,200878.33413077943,878.3341307794326,1.0043916706538971
2020-08-31,0,-0.22043237637855434,0.0,0.017372,0.0,3.359,200000,200878.33413077943,878.3341307794326,1.0043916706538971
2020-09-01,0,-0.5541883330109723,0.0,0.016989,0.0,3.518,200000,200878.33413077943,878.3341307794326,1.0043916706538971
2020-09-02,0,-0.3196681648139757,0.0,0.015995,0.0,3.238,200000,200878.33413077943,878.3341307794326,1.0043916706538971
2020-09-03,0,0.18480559378923395,0.0,0.012343,0.0,2.388,200000,200878.33413077943,878.3341307794326,1.0043916706538971
2020-09-04,1,1.0982432795131636,-7039470.63816861,0.014268,38960.111351974294,2.578,200000,200878.33413077943,878.3341307794326,1.0043916706538971
2020-09-05,1,0.4203866323666614,-7039470.63816861,0.012101,38960.111351974294,2.344,200000,176507.13520150608,-23492.864798493916,0.8825356760075305
2020-09-06,1,0.4156307176116489,-7039470.63816861,0.012354,38960.111351974294,2.422,200000,181327.00995841675,-18672.990041583253,0.9066350497920838
2020-09-07,1,0.4940725979895823,-7039470.63816861,0.012201,38960.111351974294,2.41,200000,179782.44961455325,-20217.550385446753,0.8989122480727663
2020-09-08,1,0.8499925249761869,-7039470.63816861,0.012119,38960.111351974294,2.359,200000,177218.24734327273,-22781.752656727273,0.8860912367163636
2020-09-09,1,1.1814704069377329,-7039470.63816861,0.012841,38960.111351974294,2.439,200000,185417.5540521884,-14582.44594781159,0.927087770260942
2020-09-10,0,0.07698381286272823,0.0,0.013005,0.0,2.622,200000,190273.23781528563,-9726.762184714375,0.9513661890764281
2020-09-11,0,-0.9957459883408671,0.0,0.013239,0.0,2.816,200000,190273.23781528563,-9726.762184714375,0.9513661890764281
2020-09-12,-1,-1.1100618015287036,7089695.126882987,0.013419,-33334.48455068073,2.854,200000,190273.23781528563,-9726.762184714375,0.9513661890764281
2020-09-13,-1,-0.5627539446175096,7089695.126882987,0.01281,-33334.48455068073,2.648,200000,179088.70966557367,-20911.290334426332,0.8954435483278683
2020-09-14,-1,-0.41661167950909817,7089695.126882987,0.012861,-33334.48455068073,2.639,200000,179150.2737560885,-20849.726243911486,0.8957513687804426
2020-09-15,0,0.4616828916424776,0.0,0.012569,0.0,2.466,200000,183365.69866747202,-16634.301332527975,0.9168284933373602
2020-09-16,0,0.35790541511929436,0.0,0.01246,0.0,2.448,200000,183365.69866747202,-16634.301332527975,0.9168284933373602
2020-09-17,1,1.1149065098570772,-6784286.616378276,0.013514,35729.87113551676,2.566,200000,183365.698667472,-16634.301332528004,0.9168284933373599
2020-09-18,1,0.4703853349475089,-6784286.616378276,0.01443,35729.87113551676,2.804,200000,198083.8145383275,-1916.1854616724886,0.9904190726916375
2020-09-19,2,2.7018933833110683,0.0,0.015265,0.0,2.631,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-20,2,2.0762801927859664,0.0,0.014476,0.0,2.52,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-21,2,1.3377480302996365,0.0,0.012605,0.0,2.263,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-22,0,0.3172741198058667,0.0,0.01234,0.0,2.341,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-23,0,0.1723460602465129,0.0,0.011381,0.0,2.176,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-24,0,0.583746355883588,0.0,0.012385,0.0,2.319,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-25,0,0.9445804872600252,0.0,0.012909,0.0,2.36,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-26,0,0.5265135125566425,0.0,0.012851,0.0,2.399,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-27,0,0.5364365375333459,0.0,0.012741,0.0,2.37,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-28,0,0.1496434658448842,0.0,0.012765,0.0,2.425,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-29,0,0.6063532713557145,0.0,0.013169,0.0,2.433,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-09-30,0,0.9570172887819044,0.0,0.013519,0.0,2.435,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-01,0,0.3338312739186671,0.0,0.012732,0.0,2.365,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-02,0,-0.5252050204189278,0.0,0.011859,0.0,2.288,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-03,0,-0.9533488815263775,0.0,0.011739,0.0,2.297,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-04,-2,-1.331925289099247,0.0,0.011657,0.0,2.306,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-05,-2,-1.7244059123514357,0.0,0.011383,0.0,2.302,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-06,-2,-2.470615939150368,0.0,0.010106,0.0,2.172,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-07,0,-0.6632854791841698,0.0,0.011227,0.0,2.192,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-08,-2,-1.4039560774126951,0.0,0.011012,0.0,2.251,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-09,-2,-1.2308298771431092,0.0,0.011455,0.0,2.33,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-10,-1,-1.0096900551511114,8461515.039865868,0.0114,-41939.68324107431,2.3,200000,192922.5429089418,-7077.457091058197,0.964612714544709
2020-10-11,-2,-1.2906386626775646,0.0,0.011436,0.0,2.354,200000,194882.67126252467,-5117.328737475327,0.9744133563126234
2020-10-12,-1,-1.1874300074159927,8564765.371474233,0.011377,-41552.808371540435,2.345,200000,194882.67126252467,-5117.328737475327,0.9744133563126234
2020-10-13,-1,-0.8068895843927207,8564765.371474233,0.011482,-41552.808371540435,2.33,200000,195158.67950095635,-4841.32049904365,0.9757933975047818
2020-10-14,-1,-0.6767931664495103,8564765.371474233,0.011139,-41552.808371540435,2.254,200000,189062.9515423036,-10937.048457696394,0.9453147577115181
2020-10-15,-1,-0.7008324609968338,8564765.371474233,0.010963,-41552.808371540435,2.23,200000,186558.2854360072,-13441.714563992806,0.9327914271800359
2020-10-16,-1,-0.7301926318848789,8564765.371474233,0.010591,-41552.808371540435,2.166,200000,180712.81298204017,-19287.187017959834,0.9035640649102008
2020-10-17,0,-0.0044133179763397755,0.0,0.010988,0.0,2.179,200000,191316.5988023524,-8683.401197647589,0.9565829940117621
2020-10-18,0,0.9243299933618477,0.0,0.011627,0.0,2.216,200000,191316.5988023524,-8683.401197647589,0.9565829940117621
2020-10-19,0,0.5961290940311182,0.0,0.011396,0.0,2.212,200000,191316.5988023524,-8683.401197647589,0.9565829940117621
2020-10-20,0,0.12445271195493973,0.0,0.010781,0.0,2.146,200000,191316.5988023524,-8683.401197647589,0.9565829940117621
2020-10-21,0,-0.11498247528683601,0.0,0.011339,0.0,2.283,200000,191316.5988023524,-8683.401197647589,0.9565829940117621
2020-10-22,2,1.514340824530794,0.0,0.012155,0.0,2.341,200000,191316.5988023524,-8683.401197647589,0.9565829940117621
2020-10-23,2,2.1629496910031167,0.0,0.012218,0.0,2.291,200000,191316.5988023524,-8683.401197647589,0.9565829940117621
2020-10-24,2,1.7772191307280758,0.0,0.012282,0.0,2.312,200000,191316.5988023524,-8683.401197647589,0.9565829940117621
2020-10-25,2,1.455440010819391,0.0,0.01179,0.0,2.229,200000,191316.5988023524,-8683.401197647589,0.9565829940117621
2020-10-26,1,1.066130820863087,-8414699.102848012,0.011368,44001.05768223377,2.174,200000,191316.59880235238,-8683.401197647618,0.956582994011762
2020-10-27,1,0.7561489858934946,-8414699.102848012,0.01137,44001.05768223377,2.194,200000,192213.44935420278,-7786.550645797222,0.9610672467710139
2020-10-28,1,0.3045734650805404,-8414699.102848012,0.010638,44001.05768223377,2.079,200000,180993.76797746116,-19006.23202253884,0.9049688398873058
2020-10-29,0,-0.38600886207315266,0.0,0.010186,0.0,2.033,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-10-30,0,0.6084512819386426,0.0,0.01008,0.0,1.946,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-10-31,0,-0.3586037545875983,0.0,0.009895,0.0,1.964,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-01,0,0.8468634751874958,0.0,0.010505,0.0,2.008,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-02,0,0.7099061172741006,0.0,0.01005,0.0,1.924,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-03,-2,-1.2764634684408784,0.0,0.00925,0.0,1.868,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-04,0,-0.07717401937066717,0.0,0.009398,0.0,1.833,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-05,0,-0.9451637394780378,0.0,0.009721,0.0,1.931,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-06,2,1.9110630620878335,0.0,0.011196,0.0,2.071,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-07,2,1.2236259696430745,0.0,0.010383,0.0,1.949,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-08,2,2.0294984201649284,0.0,0.011122,0.0,2.027,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-09,2,2.0476828582789577,0.0,0.011035,0.0,1.989,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-10,2,2.6444789555218753,0.0,0.011583,0.0,2.006,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-11,2,1.2323318556333491,0.0,0.01134,0.0,2.054,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-12,0,-0.08882672248543037,0.0,0.010644,0.0,2.03,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-13,2,1.6313376373166093,0.0,0.011814,0.0,2.094,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-14,0,0.9735773506588109,0.0,0.011245,0.0,2.04,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-15,1,1.1537102556941181,-8495994.818189194,0.011039,47415.210716880945,1.978,200000,187574.57359598103,-12425.426404018974,0.9378728679799051
2020-11-16,1,0.6179983266852225,-8495994.818189194,0.011336,47415.210716880945,2.073,200000,194602.32907508692,-5397.67092491308,0.9730116453754346
2020-11-17,1,1.0443889552344683,-8495994.818189194,0.012346,47415.210716880945,2.206,200000,209489.50686680316,9489.50686680316,1.0474475343340157
2020-11-18,1,0.47684387159942854,-8495994.818189194,0.011777,47415.210716880945,2.15,200000,202000.03401510816,2000.0340151081618,1.0100001700755408
2020-11-19,0,-1.0863009181468273,0.0,0.011504,0.0,2.25,200000,178628.27387144737,-21371.726128552633,0.8931413693572369
2020-11-20,-1,-1.1555239597454108,7406429.798136137,0.012059,-37812.92842325304,2.362,200000,178628.27387144737,-21371.726128552633,0.8931413693572369
2020-11-21,0,-0.09640030350916273,0.0,0.014426,0.0,2.695,200000,173688.95970420243,-26311.040295797575,0.8684447985210121
2020-11-22,0,0.23621468000235354,0.0,0.013905,0.0,2.557,200000,173688.95970420243,-26311.040295797575,0.8684447985210121
2020-11-23,2,1.4684894719249664,0.0,0.016023,0.0,2.794,200000,173688.95970420243,-26311.040295797575,0.8684447985210121
2020-11-24,0,-0.8726435522227997,0.0,0.016174,0.0,3.079,200000,173688.95970420243,-26311.040295797575,0.8684447985210121
2020-11-25,1,1.0555965089672732,-5248034.7988942,0.016548,29700.574504822576,2.924,200000,173688.95970420243,-26311.040295797575,0.8684447985210121
2020-11-26,2,1.5827701397281349,0.0,0.014627,0.0,2.522,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-11-27,0,0.3725081278262644,0.0,0.014487,0.0,2.602,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-11-28,0,0.9883916551971159,0.0,0.01535,0.0,2.69,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-11-29,0,0.18294286768436302,0.0,0.015151,0.0,2.734,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-11-30,0,-0.20917291800296287,0.0,0.015972,0.0,2.932,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-01,0,-0.31436900081367153,0.0,0.014737,0.0,2.718,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-02,2,1.805420901545324,0.0,0.016405,0.0,2.787,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-03,2,2.1644089817643857,0.0,0.017397,0.0,2.877,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-04,2,1.8818832063299986,0.0,0.015698,0.0,2.591,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-05,2,2.5252537409846623,0.0,0.017484,0.0,2.718,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-06,2,2.138899432535365,0.0,0.017144,0.0,2.653,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-07,2,2.575797070304315,0.0,0.018137,0.0,2.612,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-08,2,1.9141701482728908,0.0,0.016382,0.0,2.41,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-09,2,1.584418655152443,0.0,0.016758,0.0,2.491,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-10,1,1.1608109555485207,-5507533.281246952,0.015937,36120.80572149492,2.43,200000,175547.11580646533,-24452.88419353467,0.8777355790323267
2020-12-11,2,1.2352253730483556,0.0,0.015587,0.0,2.337,200000,176978.71409012793,-23021.285909872066,0.8848935704506397
2020-12-12,1,1.1361295928848887,-5363966.602719522,0.016497,35840.16081209557,2.469,200000,176978.71409012793,-23021.285909872066,0.8848935704506397
2020-12-13,1,0.6238708824610752,-5363966.602719522,0.01647,35840.16081209557,2.557,200000,179987.8211433189,-20012.1788566811,0.8999391057165945
2020-12-14,1,0.6452397847140059,-5363966.602719522,0.01637,35840.16081209557,2.521,200000,178161.1786938115,-21838.821306188504,0.8908058934690575
2020-12-15,1,0.36023277618623667,-5363966.602719522,0.016501,35840.16081209557,2.586,200000,181193.46877155398,-18806.531228446023,0.9059673438577699
2020-12-16,0,0.04046517680750975,0.0,0.017274,0.0,2.766,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-17,0,0.20381551674623957,0.0,0.017092,0.0,2.688,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-18,0,0.13955197738532926,0.0,0.017424,0.0,2.74,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-19,0,-0.3696626216546944,0.0,0.017373,0.0,2.811,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-20,-2,-1.4211574273172347,0.0,0.016325,0.0,2.802,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-21,-2,-1.2533203115268423,0.0,0.015523,0.0,2.592,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-22,0,-0.7909248727454544,0.0,0.015854,0.0,2.574,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-23,0,-0.3161683002560835,0.0,0.013236,0.0,2.096,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-24,0,0.06845104331849665,0.0,0.014893,0.0,2.312,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-25,0,-0.14912537308044158,0.0,0.014598,0.0,2.288,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-26,2,2.483937009684393,0.0,0.016471,0.0,2.26,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-27,2,2.1776135752949424,0.0,0.016542,0.0,2.275,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-28,2,3.333520313813612,0.0,0.020212,0.0,2.384,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-29,2,3.1086737719813096,0.0,0.021135,0.0,2.271,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-30,2,2.300436868884135,0.0,0.0202,0.0,2.215,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2020-12-31,2,1.4422965737411542,0.0,0.018754,0.0,2.222,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2021-01-01,2,1.265456285200106,0.0,0.019052,0.0,2.268,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2021-01-02,2,1.5027440183431733,0.0,0.019993,0.0,2.249,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2021-01-03,2,2.354118320762583,0.0,0.026226,0.0,2.466,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2021-01-04,2,1.535220080798846,0.0,0.024598,0.0,2.515,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2021-01-05,2,1.8439994918232714,0.0,0.027964,0.0,2.612,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2021-01-06,2,1.3798002829766822,0.0,0.030819,0.0,3.013,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2021-01-07,1,1.0737251859754047,-2973215.017250525,0.028673,29457.841807057463,2.894,200000,170501.9883792486,-29498.011620751407,0.852509941896243
2021-01-08,1,0.7736719297616657,-2973215.017250525,0.027299,29457.841807057463,2.861,200000,165444.6821659135,-34555.31783408651,0.8272234108295674
2021-01-09,1,0.32910238353002375,-2973215.017250525,0.028812,29457.841807057463,3.228,200000,180754.18443020363,-19245.815569796367,0.9037709221510182
2021-01-10,0,-0.3477827809866822,0.0,0.02707,0.0,3.383,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-11,0,-0.16416268683622348,0.0,0.024344,0.0,2.898,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-12,0,-0.2931774743732015,0.0,0.02299,0.0,2.75,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-13,0,-0.0008775337881139309,0.0,0.026073,0.0,2.948,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-14,0,-0.4454780472754598,0.0,0.025743,0.0,3.021,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-15,0,-0.46474825130636804,0.0,0.025306,0.0,2.941,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-16,0,-0.38342568315072983,0.0,0.026863,0.0,3.056,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-17,0,-0.7321564214024345,0.0,0.027152,0.0,3.188,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-18,0,0.29583854343062066,0.0,0.030803,0.0,3.301,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-19,0,0.09952949745013362,0.0,0.029015,0.0,3.161,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-20,2,1.7314317432462427,0.0,0.034595,0.0,3.238,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-21,1,1.0542786868356007,-2710277.2416173248,0.027918,27655.526327292566,2.736,200000,151331.04006294493,-48668.95993705507,0.7566552003147247
2021-01-22,2,1.4611159952339805,0.0,0.031268,0.0,2.918,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-01-23,-2,-1.718509679990879,0.0,0.030068,0.0,3.938,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-01-24,0,-0.5904905647500395,0.0,0.030606,0.0,3.545,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-01-25,0,-0.04953024357874163,0.0,0.029758,0.0,3.284,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-01-26,0,-0.5384401826677399,0.0,0.029444,0.0,3.434,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-01-27,0,-0.5898279237957015,0.0,0.026361,0.0,3.112,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-01-28,0,-0.6401185795499293,0.0,0.027389,0.0,3.271,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-01-29,0,-0.5517780016274957,0.0,0.02783,0.0,3.307,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-01-30,0,-0.9041598359554145,0.0,0.026842,0.0,3.297,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-01-31,-2,-1.3101649471624244,0.0,0.025397,0.0,3.283,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-02-01,0,-0.4524685225428173,0.0,0.029382,0.0,3.471,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-02-02,0,-0.9966962575597594,0.0,0.028127,0.0,3.543,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-02-03,0,-0.9587609281811862,0.0,0.029177,0.0,3.683,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-02-04,0,-0.9186690332713159,0.0,0.02771,0.0,3.506,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-02-05,0,-0.42862508778555175,0.0,0.032096,0.0,3.857,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-02-06,-2,-1.8503557227559386,0.0,0.029946,0.0,4.432,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-02-07,-2,-1.5345078327629076,0.0,0.029139,0.0,4.246,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-02-08,-2,-1.545791244190181,0.0,0.031326,0.0,4.731,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-02-09,-1,-1.1050983875087028,2196143.647078385,0.035375,-15491.242575353514,5.015,200000,155377.16303079572,-44622.836969204276,0.7768858151539786
2021-02-10,-2,-2.687992290088031,0.0,0.035689,0.0,7.514,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-11,-2,-1.7879556460308519,0.0,0.042558,0.0,7.411,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-12,0,-0.23762531771107312,0.0,0.054359,0.0,7.345,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-13,0,-0.456836838389371,0.0,0.054766,0.0,7.718,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-14,0,-0.03404591235772124,0.0,0.052161,0.0,6.986,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-15,0,0.5010215196570614,0.0,0.051032,0.0,6.412,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-16,0,0.258064584592568,0.0,0.049319,0.0,6.426,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-17,0,0.3397642017119988,0.0,0.051196,0.0,6.639,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-18,0,0.3124673877474305,0.0,0.054483,0.0,7.133,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-19,0,0.0696343125575361,0.0,0.053602,0.0,7.262,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-20,0,0.7542003740710645,0.0,0.053554,0.0,6.693,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-21,0,0.47890122959557857,0.0,0.054826,0.0,7.118,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-22,0,0.6590792858725322,0.0,0.050147,0.0,6.389,200000,193400.18912142154,-6599.810878578457,0.9670009456071077
2021-02-23,1,1.0431522319257798,-2290168.9693233888,0.042224,18784.01215243022,5.148,200000,193400.1891214215,-6599.810878578486,0.9670009456071076
2021-02-24,1,0.8529617689615133,-2290168.9693233888,0.042694,18784.01215243022,5.303,200000,197388.09042063024,-2611.9095793697634,0.9869404521031512
2021-02-25,1,0.4681929198878347,-2290168.9693233888,0.039342,18784.01215243022,5.128,200000,186424.24190878292,-13575.758091217082,0.9321212095439146
2021-02-26,1,0.3465256698587393,-2290168.9693233888,0.039453,18784.01215243022,5.184,200000,187730.3553449139,-12269.6446550861,0.9386517767245695
2021-02-27,1,0.4626481225987016,-2290168.9693233888,0.040822,18784.01215243022,5.267,200000,192424.66967256935,-7575.330327430653,0.9621233483628467
2021-02-28,1,0.8916819586294301,-2290168.9693233888,0.039735,18784.01215243022,4.855,200000,182196.24299611358,-17803.75700388642,0.9109812149805678
2021-03-01,2,1.326883106189031,0.0,0.045729,0.0,5.27,200000,199135.58187630353,-864.418123696465,0.9956779093815177
2021-03-02,2,1.2166984050252092,0.0,0.043803,0.0,5.193,200000,199135.58187630353,-864.418123696465,0.9956779093815177
2021-03-03,2,3.3125923433423563,0.0,0.052864,0.0,5.34,200000,199135.58187630353,-864.418123696465,0.9956779093815177
2021-03-04,2,1.3802288165334002,0.0,0.050284,0.0,5.685,200000,199135.58187630353,-864.418123696465,0.9956779093815177
2021-03-05,0,-0.23255611290350559,0.0,0.05201,0.0,6.588,200000,199135.58187630353,-864.418123696465,0.9956779093815177
2021-03-06,0,0.6219017419655175,0.0,0.053272,0.0,6.315,200000,199135.58187630353,-864.418123696465,0.9956779093815177
