date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,ZECUSDT_position,ZECUSDT_price,init,total_asset,pnl,return
2021-03-06,1,1.0331162618420733,-3142398.862443809,0.02257,566.5304123760426,125.19,200000,141847.88465071353,-58152.11534928647,0.7092394232535677
2021-03-07,1,1.0850218599364527,-3142398.862443809,0.02394,566.5304123760426,130.08,200000,148923.3048087804,-51076.695191219595,0.744616524043902
2021-03-08,1,1.077039177245859,-3142398.862443809,0.02414,566.5304123760426,129.55,200000,149251.52346270988,-50748.47653729012,0.7462576173135493
2021-03-09,2,1.3478135290639688,0.0,0.02691,0.0,137.69,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-10,2,1.7937471628273014,0.0,0.02952,0.0,139.82,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-11,2,1.6825769944909266,0.0,0.03248,0.0,151.86,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-12,2,1.2861076449721283,0.0,0.03015,0.0,145.36,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-13,2,1.5839133810733366,0.0,0.0343,0.0,156.12,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-14,2,1.6671542641628805,0.0,0.03254,0.0,143.18,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-15,2,3.289142493923011,0.0,0.0428,0.0,135.1,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-16,2,3.1539199308035615,0.0,0.05222,0.0,139.41,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-17,2,2.4981719595852008,0.0,0.05506,0.0,146.02,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-18,2,1.9161637530826359,0.0,0.05155,0.0,142.97,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-19,2,1.6495865614235234,0.0,0.05399,0.0,150.31,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-20,1,1.0343985537222713,-1492400.096128511,0.04972,478.63079906798407,155.03,200000,148404.26555901914,-51595.73444098086,0.7420213277950958
2021-03-21,2,1.2761418853954196,0.0,0.05201,0.0,148.18,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-03-22,0,0.9087104471029451,0.0,0.04595,0.0,139.53,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-03-23,0,0.8423348077635604,0.0,0.04504,0.0,136.02,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-03-24,0,0.9026085859616957,0.0,0.0438,0.0,127.67,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-03-25,0,0.6583655497156188,0.0,0.04063,0.0,123.02,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-03-26,0,0.8562478502602073,0.0,0.04693,0.0,133.46,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-03-27,0,0.6867458323036518,0.0,0.0461,0.0,133.62,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-03-28,2,2.1714009896085953,0.0,0.06858,0.0,144.87,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-03-29,2,1.5083332063031805,0.0,0.06496,0.0,149.18,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-03-30,2,1.212213756153958,0.0,0.0652,0.0,154.6,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-03-31,0,0.7500939103851916,0.0,0.06232,0.0,158.22,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-01,0,0.672288247938873,0.0,0.06505,0.0,165.53,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-02,0,0.5121984920866335,0.0,0.06568,0.0,169.52,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-03,0,-0.37105294112000586,0.0,0.06045,0.0,171.61,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-04,2,2.2803705133945487,0.0,0.09,0.0,187.14,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-05,2,3.8508378870132343,0.0,0.16143,0.0,197.13,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-06,2,2.090072547589754,0.0,0.12899,0.0,191.11,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-07,2,1.5519937965800839,0.0,0.10868,0.0,171.26,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-08,2,2.6816563598671754,0.0,0.16899,0.0,184.74,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-09,2,1.416682921074929,0.0,0.14176,0.0,194.65,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-10,0,0.9290209631222651,0.0,0.13568,0.0,206.15,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-11,0,0.8425484671695825,0.0,0.14642,0.0,222.31,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-12,0,0.40333408632905504,0.0,0.13076,0.0,221.39,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-13,0,0.12037725743202139,0.0,0.12438,0.0,225.98,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-14,0,0.11511876976946206,0.0,0.13306,0.0,237.5,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-15,0,-0.21816530814897614,0.0,0.12981,0.0,252.27,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-16,0,-0.20794440107148165,0.0,0.14225,0.0,270.03,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-17,0,-0.40230069200416696,0.0,0.13962,0.0,279.95,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-18,0,-0.7822843440785776,0.0,0.11485,0.0,260.05,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-19,0,-0.7287825673851944,0.0,0.102,0.0,225.55,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-20,0,-0.9910384988255156,0.0,0.10363,0.0,249.64,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-21,-1,-1.0198113966201448,791328.9936365772,0.098,-326.816306529498,237.29,200000,155100.48275276914,-44899.51724723086,0.7755024137638457
2021-04-22,-2,-1.2575303610186928,0.0,0.08429,0.0,223.91,200000,161576.8010741619,-38423.19892583811,0.8078840053708094
2021-04-23,-2,-1.3584991525055954,0.0,0.07999,0.0,220.31,200000,161576.8010741619,-38423.19892583811,0.8078840053708094
2021-04-24,-2,-1.3221754330029205,0.0,0.07019,0.0,198.46,200000,161576.8010741619,-38423.19892583811,0.8078840053708094
2021-04-25,-1,-1.0365494331298453,1038011.0566244501,0.07783,-399.329744140581,202.31,200000,161576.8010741619,-38423.19892583811,0.8078840053708094
2021-04-26,-1,-0.5908335293011008,1038011.0566244501,0.09973,-399.329744140581,227.09,200000,194204.63427404093,-5795.365725959069,0.9710231713702047
2021-04-27,0,-0.046785870068313265,0.0,0.1236,0.0,241.89,200000,129872.50628554501,-70127.49371445499,0.649362531427725
2021-04-28,0,0.8097936228826498,0.0,0.14151,0.0,240.65,200000,129872.50628554501,-70127.49371445499,0.649362531427725
2021-04-29,0,0.7334716805067105,0.0,0.12896,0.0,229.42,200000,129872.50628554501,-70127.49371445499,0.649362531427725
2021-04-30,0,0.4721542648256431,0.0,0.12936,0.0,245.37,200000,129872.50628554501,-70127.49371445499,0.649362531427725
2021-05-01,0,0.2109725767315939,0.0,0.12723,0.0,257.4,200000,129872.50628554501,-70127.49371445499,0.649362531427725
2021-05-02,0,0.9868490295742245,0.0,0.13354,0.0,243.3,200000,129872.50628554501,-70127.49371445499,0.649362531427725
2021-05-03,0,0.3745438925880308,0.0,0.12537,0.0,250.48,200000,129872.50628554501,-70127.49371445499,0.649362531427725
2021-05-04,0,-0.3716928085055887,0.0,0.1065,0.0,241.0,200000,129872.50628554501,-70127.49371445499,0.649362531427725
2021-05-05,-1,-1.0232432065128996,571219.679299547,0.11368,-222.3768129268604,292.01,200000,129872.50628554501,-70127.49371445499,0.649362531427725
2021-05-06,-2,-1.3398880906741655,0.0,0.10978,0.0,308.57,200000,135782.82305688204,-64217.17694311796,0.6789141152844103
2021-05-07,-2,-1.3817731428490727,0.0,0.10888,0.0,320.01,200000,135782.82305688204,-64217.17694311796,0.6789141152844103
2021-05-08,-2,-1.326438415228127,0.0,0.10555,0.0,316.25,200000,135782.82305688204,-64217.17694311796,0.6789141152844103
2021-05-09,-1,-1.0271596878948477,635033.3133330934,0.10691,-222.3032466550132,305.4,200000,135782.82305688204,-64217.17694311796,0.6789141152844103
2021-05-10,-1,-1.0033275740328953,635033.3133330934,0.09827,-222.3032466550132,283.76,200000,125485.49297206962,-74514.50702793038,0.6274274648603482
2021-05-11,-1,-1.0616460826209133,635033.3133330934,0.10109,-222.3032466550132,302.07,200000,131346.65936192224,-68653.34063807776,0.6567332968096111
2021-05-12,-2,-1.5272551821515945,0.0,0.07877,0.0,280.13,200000,148035.05745110312,-51964.942548896885,0.7401752872555156
2021-05-13,-2,-1.3400541874622,0.0,0.08584,0.0,296.36,200000,148035.05745110312,-51964.942548896885,0.7401752872555156
2021-05-14,-1,-1.1930106506858627,813379.4365445226,0.091,-242.14848930399305,305.67,200000,148035.05745110312,-51964.942548896885,0.7401752872555156
2021-05-15,-1,-1.0604999691233876,813379.4365445226,0.08231,-242.14848930399305,271.08,200000,132590.87390250608,-67409.12609749392,0.6629543695125304
2021-05-16,-1,-0.8565544925191164,813379.4365445226,0.08309,-242.14848930399305,262.4,200000,131123.46097585215,-68876.53902414785,0.6556173048792608
2021-05-17,-1,-0.7691471521318669,813379.4365445226,0.07467,-242.14848930399305,235.52,200000,117765.85472765595,-82234.14527234405,0.5888292736382797
2021-05-18,-1,-0.9086589887236709,813379.4365445226,0.07537,-242.14848930399305,254.91,200000,123030.47954084154,-76969.52045915846,0.6151523977042077
2021-05-19,-1,-0.6790986676377799,813379.4365445226,0.04546,-242.14848930399305,146.22,200000,72383.18129134386,-127616.81870865614,0.36191590645671934
2021-05-20,-1,-0.8997114057161675,813379.4365445226,0.0522,-242.14848930399305,182.4,200000,86626.29103667242,-113373.70896332758,0.43313145518336216
2021-05-21,-1,-0.9667893130204182,813379.4365445226,0.04295,-242.14848930399305,156.26,200000,72772.7697382292,-127227.2302617708,0.36386384869114596
2021-05-22,-1,-0.9108205096236026,813379.4365445226,0.03999,-242.14848930399305,142.57,200000,67050.15378748575,-132949.84621251427,0.33525076893742867
2021-05-23,-1,-0.5243849460125446,813379.4365445226,0.03438,-242.14848930399305,114.32,200000,55646.40032563318,-144353.59967436682,0.27823200162816586
2021-05-24,0,0.17956709469570034,0.0,0.04799,0.0,149.16,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-05-25,0,0.8302614305713629,0.0,0.04864,0.0,145.4,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-05-26,2,1.3361262443279864,0.0,0.05483,0.0,158.6,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-05-27,2,3.0050679841783094,0.0,0.06268,0.0,150.27,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-05-28,0,0.19551028709592394,0.0,0.05315,0.0,164.62,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-05-29,0,0.13586502103671497,0.0,0.04764,0.0,149.24,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-05-30,0,0.49882611370525476,0.0,0.04941,0.0,149.84,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-05-31,0,0.4897544246288543,0.0,0.0532,0.0,161.65,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-01,0,0.5046860650281897,0.0,0.0511,0.0,154.04,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-02,0,-0.10948024412417279,0.0,0.05164,0.0,164.35,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-03,0,-0.007506259910408595,0.0,0.05505,0.0,172.95,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-04,0,-0.18309766292975915,0.0,0.0487,0.0,155.28,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-05,0,0.08131081412505438,0.0,0.04927,0.0,153.17,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-06,2,1.4858695552598673,0.0,0.05515,0.0,149.63,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-07,0,0.9157700706552024,0.0,0.048,0.0,135.72,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-08,2,1.6649402485795401,0.0,0.05043,0.0,130.88,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-09,2,3.2548097395292577,0.0,0.07322,0.0,145.05,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-10,2,2.4374981509700797,0.0,0.06629,0.0,134.0,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-11,2,1.2507475067019542,0.0,0.05394,0.0,124.74,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-12,0,0.9661059213931633,0.0,0.05305,0.0,125.85,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-13,1,1.0054794675531122,-1267643.6666309843,0.05724,545.3173266042202,133.06,200000,145119.84695591507,-54880.15304408493,0.7255992347795753
2021-06-14,1,0.5683108628180283,-1267643.6666309843,0.05663,545.3173266042202,139.0,200000,147585.76923929923,-52414.23076070077,0.7379288461964961
2021-06-15,1,0.6083893605622369,-1267643.6666309843,0.05646,545.3173266042202,136.58,200000,146050.60188558977,-53949.39811441023,0.7302530094279489
2021-06-16,0,0.17188338105537385,0.0,0.05289,0.0,137.31,200000,137287.99836800236,-62712.00163199764,0.6864399918400118
2021-06-17,0,-0.19934853554024484,0.0,0.05197,0.0,142.27,200000,137287.99836800236,-62712.00163199764,0.6864399918400118
2021-06-18,0,-0.2423131658546386,0.0,0.04856,0.0,132.88,200000,137287.99836800236,-62712.00163199764,0.6864399918400118
2021-06-19,0,-0.08320836258827895,0.0,0.04822,0.0,127.9,200000,137287.99836800236,-62712.00163199764,0.6864399918400118
2021-06-20,0,-0.07297315605984112,0.0,0.05012,0.0,131.81,200000,137287.99836800236,-62712.00163199764,0.6864399918400118
2021-06-21,0,-0.3827366450142691,0.0,0.03702,0.0,101.3,200000,137287.99836800236,-62712.00163199764,0.6864399918400118
2021-06-22,-1,-1.0686749973330214,1949006.2232822594,0.03522,-644.5445932770064,106.5,200000,137287.99836800236,-62712.00163199764,0.6864399918400118
2021-06-23,-1,-0.6408688897802288,1949006.2232822594,0.03983,-644.5445932770064,111.79,200000,149682.55795576895,-50317.44204423105,0.7484127897788447
2021-06-24,-1,-0.6462617054959682,1949006.2232822594,0.04062,-644.5445932770064,112.82,200000,151886.15380323725,-48113.84619676275,0.7594307690161862
2021-06-25,-1,-0.8582669151330147,1949006.2232822594,0.03534,-644.5445932770064,100.08,200000,133383.90282595786,-66616.09717404214,0.6669195141297893
2021-06-26,-1,-1.0690791890133564,1949006.2232822594,0.03531,-644.5445932770064,103.61,200000,135600.67505352723,-64399.32494647277,0.6780033752676362
2021-06-27,-1,-0.9447918591177783,1949006.2232822594,0.03726,-644.5445932770064,107.71,200000,142043.87002136334,-57956.12997863666,0.7102193501068167
2021-06-28,-2,-1.3434469575781574,0.0,0.0378,0.0,118.0,200000,139671.82513461972,-60328.17486538028,0.6983591256730985
2021-06-29,-2,-1.4563643942305629,0.0,0.03963,0.0,126.49,200000,139671.82513461972,-60328.17486538028,0.6983591256730985
2021-06-30,-2,-1.626037399121143,0.0,0.04022,0.0,130.91,200000,139671.82513461972,-60328.17486538028,0.6983591256730985
2021-07-01,-2,-1.5686977349293085,0.0,0.0365,0.0,120.17,200000,139671.82513461972,-60328.17486538028,0.6983591256730985
2021-07-02,-2,-1.44683292615182,0.0,0.03592,0.0,118.5,200000,139671.82513461972,-60328.17486538028,0.6983591256730985
2021-07-03,-1,-1.1423344612593755,1925976.628993653,0.03626,-600.8941022828245,116.22,200000,139671.82513461972,-60328.17486538028,0.6983591256730985
2021-07-04,-2,-1.2581271186603737,0.0,0.03664,0.0,120.25,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-05,0,-0.09287721537460857,0.0,0.03767,0.0,111.17,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-06,0,-0.8123391383647494,0.0,0.0372,0.0,117.51,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-07,0,-0.6013838646876448,0.0,0.03796,0.0,118.55,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-08,0,-0.2715539332790284,0.0,0.0358,0.0,109.46,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-09,2,2.057980209669752,0.0,0.04307,0.0,111.01,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-10,2,1.617121112345128,0.0,0.04061,0.0,108.12,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-11,2,2.5523623271465627,0.0,0.046,0.0,110.84,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-12,2,2.7516454803187127,0.0,0.04884,0.0,107.68,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-13,2,2.7623653290981918,0.0,0.0516,0.0,104.1,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-14,2,1.946815205852549,0.0,0.04923,0.0,104.55,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-15,2,1.5600301482890317,0.0,0.0461,0.0,100.17,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-16,1,1.0169757823057046,-1758665.8030331167,0.04019,759.5183604545557,93.06,200000,141361.55724780192,-58638.44275219808,0.7068077862390096
2021-07-17,1,0.5266348756430717,-1758665.8030331167,0.03752,759.5183604545557,93.16,200000,136741.87138974894,-63258.128610251064,0.6837093569487447
2021-07-18,1,0.7117233735087615,-1758665.8030331167,0.03945,759.5183604545557,93.95,200000,140736.11589436198,-59263.88410563802,0.70368057947181
2021-07-19,1,0.4372381234936843,-1758665.8030331167,0.03623,759.5183604545557,89.25,200000,131503.4757144589,-68496.52428554109,0.6575173785722945
2021-07-20,1,0.32484565759692885,-1758665.8030331167,0.0345,759.5183604545557,85.65,200000,125726.71777757522,-74273.28222242478,0.6286335888878761
2021-07-21,1,0.2935093097493409,-1758665.8030331167,0.03856,759.5183604545557,95.18,200000,140105.1109130216,-59894.88908697839,0.700525554565108
2021-07-22,0,-0.0072979476081624015,0.0,0.03821,0.0,97.6,200000,134431.1856013327,-65568.81439866731,0.6721559280066635
2021-07-23,0,0.0994683508639127,0.0,0.03926,0.0,97.73,200000,134431.1856013327,-65568.81439866731,0.6721559280066635
2021-07-24,0,-0.05966630765861802,0.0,0.03952,0.0,99.26,200000,134431.1856013327,-65568.81439866731,0.6721559280066635
2021-07-25,0,-0.11576757917494582,0.0,0.04004,0.0,100.44,200000,134431.1856013327,-65568.81439866731,0.6721559280066635
2021-07-26,0,-0.2652567652306456,0.0,0.04022,0.0,101.33,200000,134431.1856013327,-65568.81439866731,0.6721559280066635
2021-07-27,0,-0.13773254524458878,0.0,0.0419,0.0,102.85,200000,134431.1856013327,-65568.81439866731,0.6721559280066635
2021-07-28,0,-0.8892043476453063,0.0,0.04104,0.0,105.88,200000,134431.1856013327,-65568.81439866731,0.6721559280066635
2021-07-29,0,-0.8745827354472645,0.0,0.04185,0.0,107.84,200000,134431.1856013327,-65568.81439866731,0.6721559280066635
2021-07-30,-2,-1.238124629230828,0.0,0.04142,0.0,109.91,200000,134431.1856013327,-65568.81439866731,0.6721559280066635
2021-07-31,-1,-1.019745180510258,1587145.0484218737,0.04235,-604.7286801679383,111.15,200000,134431.1856013327,-65568.81439866731,0.6721559280066635
2021-08-01,-2,-1.367526796625254,0.0,0.04216,0.0,115.53,200000,137381.4547796684,-62618.54522033161,0.6869072738983419
2021-08-02,-2,-1.4581207890350938,0.0,0.04188,0.0,115.26,200000,137381.4547796684,-62618.54522033161,0.6869072738983419
2021-08-03,-2,-1.6159359597600822,0.0,0.04096,0.0,114.05,200000,137381.4547796684,-62618.54522033161,0.6869072738983419
2021-08-04,-2,-1.4762722007145237,0.0,0.04293,0.0,118.08,200000,137381.4547796684,-62618.54522033161,0.6869072738983419
2021-08-05,0,-0.29967302122388995,0.0,0.04581,0.0,119.03,200000,137381.4547796684,-62618.54522033161,0.6869072738983419
2021-08-06,-1,-1.11741404540285,1467750.5852528673,0.0468,-541.1701519722225,126.93,200000,137381.4547796684,-62618.54522033161,0.6869072738983419
2021-08-07,-1,-0.7357862244285513,1467750.5852528673,0.0502,-541.1701519722225,134.17,200000,146289.87866980702,-53710.12133019298,0.7314493933490351
2021-08-08,-1,-1.0556279172185208,1467750.5852528673,0.04535,-541.1701519722225,123.48,200000,133386.17940674757,-66613.82059325243,0.6669308970337379
2021-08-09,-1,-0.31368224970065023,1467750.5852528673,0.04939,-541.1701519722225,130.65,200000,143196.08176081,-56803.91823919001,0.71598040880405
2021-08-10,0,-0.08574971052033661,0.0,0.05016,0.0,131.87,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-11,0,-0.19336273843969756,0.0,0.05188,0.0,137.18,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-12,2,2.3021132184383113,0.0,0.05591,0.0,133.6,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-13,2,2.588102557880959,0.0,0.06291,0.0,144.93,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-14,0,0.8914858780516665,0.0,0.05813,0.0,144.89,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-15,0,0.9396028961880275,0.0,0.06234,0.0,154.82,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-16,0,0.3828033307869945,0.0,0.05862,0.0,150.12,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-17,0,-0.011801228141816349,0.0,0.05413,0.0,141.45,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-18,0,-0.48434592526508147,0.0,0.05248,0.0,140.76,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-19,0,0.812330822231653,0.0,0.05882,0.0,147.37,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-20,0,0.5415170612333741,0.0,0.06067,0.0,153.75,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-21,0,-0.5382313332868085,0.0,0.0583,0.0,155.89,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-22,-1,-1.0167129242198316,1153321.8962441236,0.05858,-420.83964545895583,160.54,200000,135123.19336396153,-64876.80663603847,0.6756159668198076
2021-08-23,-2,-1.2175061191306051,0.0,0.05966,0.0,165.12,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-08-24,0,-0.9975723220227578,0.0,0.0568,0.0,155.3,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-08-25,0,-0.6666318559495007,0.0,0.0608,0.0,163.8,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-08-26,0,0.11110871796810759,0.0,0.05573,0.0,144.0,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-08-27,0,-0.44367629316430046,0.0,0.05737,0.0,152.3,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-08-28,0,-0.37673426099296325,0.0,0.05699,0.0,150.5,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-08-29,0,-0.3638631643117445,0.0,0.0562,0.0,148.3,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-08-30,0,-0.40276353520236136,0.0,0.05339,0.0,141.2,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-08-31,0,0.29171584833533903,0.0,0.05631,0.0,143.8,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-01,0,0.2419055884280414,0.0,0.05898,0.0,151.7,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-02,0,-0.045501326981276846,0.0,0.0575,0.0,150.7,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-03,0,0.8885725122591328,0.0,0.06129,0.0,156.4,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-04,0,-0.24655264073767735,0.0,0.06049,0.0,160.1,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-05,0,-0.2814224203191776,0.0,0.06512,0.0,172.8,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-06,0,0.4338878886332869,0.0,0.06574,0.0,171.1,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-07,0,-0.8167948180321992,0.0,0.05065,0.0,136.4,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-08,-2,-1.509636318197829,0.0,0.04916,0.0,135.4,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-09,-2,-1.4349348227136693,0.0,0.04989,0.0,137.6,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-10,2,1.4698110295547502,0.0,0.05028,0.0,128.2,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-11,2,2.7788877030265127,0.0,0.05341,0.0,128.5,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-12,2,1.7644792800334272,0.0,0.05325,0.0,131.3,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-13,0,0.3840915784834595,0.0,0.04959,0.0,127.8,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-14,0,0.9057045078339867,0.0,0.05298,0.0,133.8,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-15,0,-0.22689936621155674,0.0,0.05328,0.0,139.8,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-16,0,0.17766578679581094,0.0,0.05334,0.0,137.9,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-17,0,-0.6778507468635531,0.0,0.05053,0.0,134.5,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-18,0,-0.1800555055712408,0.0,0.05298,0.0,138.6,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-19,2,1.4661540645528497,0.0,0.05421,0.0,133.6,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-20,2,1.4831794216131449,0.0,0.0486,0.0,119.1,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-21,0,-0.5401011990870014,0.0,0.04227,0.0,111.7,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-22,0,0.042935298081159076,0.0,0.04696,0.0,121.3,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-23,0,0.1762595493854854,0.0,0.04768,0.0,122.6,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-24,0,0.8606364830419609,0.0,0.04424,0.0,110.6,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-25,0,0.6359337724041619,0.0,0.04403,0.0,110.7,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-26,0,-0.6248218521726172,0.0,0.04216,0.0,111.2,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-27,0,0.15027619506772452,0.0,0.0409,0.0,104.5,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-28,0,0.03151662916908573,0.0,0.03942,0.0,100.8,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-29,-2,-1.3790876755619648,0.0,0.03895,0.0,103.7,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
2021-09-30,0,-0.2918360988971694,0.0,0.04153,0.0,107.1,200000,135805.0512922199,-64194.9487077801,0.6790252564610995
