date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-02-26,-1,-0.9108331705647461,525.0473152571716,206.7,-2649243.4505748195,0.040312,200000,215323.5820432295,15323.582043229486,1.0766179102161475
2021-02-27,-1,-0.6925311675488588,525.0473152571716,210.69,-2649243.4505748195,0.039475,200000,215201.1040629745,15201.104062974511,1.0760055203148726
2021-02-28,-1,-0.4409102918944285,525.0473152571716,196.77,-2649243.4505748195,0.035048,200000,196164.24467889994,-3835.755321100063,0.9808212233944997
2021-03-01,-1,-0.45231302320708117,525.0473152571716,224.94,-2649243.4505748195,0.04045,200000,225266.0406696996,25266.040669699607,1.126330203348498
2021-03-02,-1,-0.6216670305314431,525.0473152571716,216.04,-2649243.4505748195,0.040816,200000,221562.74266682117,21562.74266682117,1.107813713334106
2021-03-03,-1,-0.7572064511011787,525.0473152571716,222.59,-2649243.4505748195,0.044099,200000,233699.2688299928,33699.2688299928,1.168496344149964
2021-03-04,-1,-1.0240140287153818,525.0473152571716,211.18,-2649243.4505748195,0.045633,200000,231772.41841609025,31772.41841609025,1.1588620920804513
2021-03-05,-1,-1.1803540173183182,525.0473152571716,205.7,-2649243.4505748195,0.04828,200000,235907.70654215247,35907.706542152475,1.1795385327107624
2021-03-06,-1,-0.8337163895529088,525.0473152571716,208.61,-2649243.4505748195,0.045334,200000,229630.92302415744,29630.92302415744,1.148154615120787
2021-03-07,-1,-0.6696745694480556,525.0473152571716,214.79,-2649243.4505748195,0.045319,200000,232835.97678068813,32835.97678068813,1.1641798839034407
2021-03-08,-1,-0.4654239638294588,525.0473152571716,218.23,-2649243.4505748195,0.04463,200000,232816.81080772675,32816.81080772675,1.1640840540386337
2021-03-09,0,-0.03626045246495779,0.0,244.2,0.0,0.046748,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-10,0,0.019204211240279573,0.0,234.41,0.0,0.045055,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-11,0,0.0752222659315217,0.0,235.39,0.0,0.045976,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-12,0,0.49853533356199065,0.0,224.69,0.0,0.043395,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-13,2,1.3355031661866787,0.0,243.04,0.0,0.043814,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-14,0,0.7053168018911348,0.0,231.17,0.0,0.043502,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-15,0,0.34028482849854214,0.0,221.42,0.0,0.04261,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-16,0,0.5488958103840831,0.0,223.59,0.0,0.042184,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-17,0,0.7012599916351624,0.0,229.47,0.0,0.042714,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-18,0,-0.5000622449981161,0.0,225.83,0.0,0.045688,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-19,0,-0.8198878958074601,0.0,225.72,0.0,0.047011,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-20,-2,-3.03530629933752,0.0,227.11,0.0,0.064004,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-21,-2,-1.7819290705990791,0.0,221.01,0.0,0.055,200000,225075.95520905434,25075.955209054344,1.1253797760452717
2021-03-22,-1,-1.1439860946163605,544.7143156075856,206.6,-2328532.5388894514,0.04833,200000,225075.95520905437,25075.955209054373,1.125379776045272
2021-03-23,-1,-0.966161978784058,544.7143156075856,206.62,-2328532.5388894514,0.047852,200000,223973.81094177737,23973.810941777367,1.1198690547088868
2021-03-24,-1,-0.9375536236256078,544.7143156075856,190.75,-2328532.5388894514,0.044295,200000,207046.6045122552,7046.604512255202,1.035233022561276
2021-03-25,-1,-1.0053023561031016,544.7143156075856,189.1,-2328532.5388894514,0.044273,200000,206096.59817564712,6096.598175647116,1.0304829908782356
2021-03-26,-2,-1.2312482239092046,0.0,203.51,0.0,0.049652,200000,229837.44246069365,29837.44246069365,1.1491872123034683
2021-03-27,-1,-1.0973618445544977,569.9202600195737,201.64,-2348587.2193567846,0.048931,200000,229837.44246069365,29837.44246069365,1.1491872123034683
2021-03-28,-1,-0.8415177419528591,569.9202600195737,207.72,-2348587.2193567846,0.049154,200000,233826.29259152926,33826.29259152926,1.1691314629576464
2021-03-29,-1,-0.9161553411223685,569.9202600195737,214.98,-2348587.2193567846,0.052107,200000,244899.2917380319,44899.2917380319,1.2244964586901594
2021-03-30,-1,-0.9598006792485729,569.9202600195737,216.3,-2348587.2193567846,0.053531,200000,248995.97468162182,48995.974681621825,1.2449798734081092
2021-03-31,-1,-0.6431984742274963,569.9202600195737,222.44,-2348587.2193567846,0.053163,200000,251631.00498141872,51631.00498141872,1.2581550249070936
2021-04-01,-1,-0.43270825734835716,569.9202600195737,233.44,-2348587.2193567846,0.054694,200000,261495.81487446924,61495.814874469244,1.3074790743723463
2021-04-02,-1,-0.2740419605627091,569.9202600195737,243.59,-2348587.2193567846,0.056503,200000,271529.0997934843,71529.09979348432,1.3576454989674216
2021-04-03,0,0.05883069487167094,0.0,222.84,0.0,0.050236,200000,220820.0392695393,20820.039269539295,1.1041001963476964
2021-04-04,2,1.5942843462957776,0.0,270.78,0.0,0.052547,200000,220820.0392695393,20820.039269539295,1.1041001963476964
2021-04-05,2,1.6324690598938403,0.0,273.66,0.0,0.05326,200000,220820.0392695393,20820.039269539295,1.1041001963476964
2021-04-06,0,0.9014178025063833,0.0,275.99,0.0,0.058393,200000,220820.0392695393,20820.039269539295,1.1041001963476964
2021-04-07,2,1.356728945138353,0.0,253.45,0.0,0.051696,200000,220820.0392695393,20820.039269539295,1.1041001963476964
2021-04-08,2,1.4338224961255317,0.0,267.79,0.0,0.054035,200000,220820.0392695393,20820.039269539295,1.1041001963476964
2021-04-09,2,1.2504478870751086,0.0,265.1,0.0,0.054006,200000,220820.0392695393,20820.039269539295,1.1041001963476964
2021-04-10,2,1.9694783909222442,0.0,283.32,0.0,0.053369,200000,220820.0392695393,20820.039269539295,1.1041001963476964
2021-04-11,1,1.0981689099651373,-384.9855979454292,286.79,1925162.9376082309,0.057351,200000,220820.0392695393,20820.039269539295,1.1041001963476964
2021-04-12,0,0.04682563441121404,0.0,280.48,0.0,0.061344,200000,210703.60453663397,10703.604536633968,1.0535180226831697
2021-04-13,0,-0.25158756835365426,0.0,294.31,0.0,0.066042,200000,210703.60453663397,10703.604536633968,1.0535180226831697
2021-04-14,-1,-1.0748989946022285,345.0085219685518,305.36,-1414289.0049578738,0.074491,200000,210703.60453663397,10703.604536633968,1.0535180226831697
2021-04-15,-1,-1.0628274131580155,345.0085219685518,326.8,-1414289.0049578738,0.079609,200000,225338.9183750141,25338.918375014095,1.1266945918750704
2021-04-16,0,1.539925393385496,0.0,378.47,0.0,0.07162,200000,181419.6077622791,-18580.392237720895,0.9070980388113955
2021-04-17,0,-0.1484145358055579,0.0,356.64,0.0,0.078152,200000,181419.6077622791,-18580.392237720895,0.9070980388113955
2021-04-18,-2,-1.388819392988531,0.0,317.23,0.0,0.078993,200000,181419.6077622791,-18580.392237720895,0.9070980388113955
2021-04-19,-1,-1.0578238927536026,308.4423267745913,294.09,-1288070.7138454702,0.070423,200000,181419.6077622791,-18580.392237720895,0.9070980388113955
2021-04-20,0,0.11763539589039863,0.0,317.15,0.0,0.067435,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-04-21,0,-0.19194702362664548,0.0,294.62,0.0,0.064149,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-04-22,2,1.6784832077440164,0.0,275.97,0.0,0.050625,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-04-23,0,0.9519785669826885,0.0,262.52,0.0,0.050674,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-04-24,2,1.3637633989864038,0.0,246.17,0.0,0.045657,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-04-25,2,1.267638975351929,0.0,247.06,0.0,0.045949,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-04-26,0,0.11183789670014972,0.0,278.62,0.0,0.057489,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-04-27,0,-0.33551181541250663,0.0,292.8,0.0,0.063311,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-04-28,0,-0.07529275141157911,0.0,288.78,0.0,0.060991,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-04-29,0,-0.09255113176756097,0.0,286.63,0.0,0.060761,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-04-30,0,-0.2281822192913945,0.0,319.62,0.0,0.069114,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-05-01,0,0.4248331456028491,0.0,321.98,0.0,0.065591,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-05-02,0,0.5860634544455567,0.0,315.17,0.0,0.062992,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-05-03,1,1.1672397775072179,-248.66254181456858,342.75,1322714.1492503046,0.064435,200000,170458.17241388676,-29541.827586113242,0.8522908620694338
2021-05-04,2,2.6584747506151674,0.0,360.62,0.0,0.056743,200000,185076.08927214646,-14923.910727853538,0.9253804463607324
2021-05-05,2,2.2805105885307375,0.0,396.74,0.0,0.061933,200000,185076.08927214646,-14923.910727853538,0.9253804463607324
2021-05-06,2,2.409136194181537,0.0,443.11,0.0,0.064511,200000,185076.08927214646,-14923.910727853538,0.9253804463607324
2021-05-07,1,1.1710983436930935,-228.99221656497792,404.11,1385984.7624735755,0.066767,200000,185076.08927214646,-14923.910727853538,0.9253804463607324
2021-05-08,2,1.4146638480340137,0.0,408.83,0.0,0.064462,200000,189351.62741183478,-10648.37258816522,0.9467581370591739
2021-05-09,2,1.3775340252263566,0.0,406.96,0.0,0.063419,200000,189351.62741183478,-10648.37258816522,0.9467581370591739
2021-05-10,2,1.5801286761142204,0.0,371.63,0.0,0.055236,200000,189351.62741183478,-10648.37258816522,0.9467581370591739
2021-05-11,2,1.8349530256341582,0.0,426.74,0.0,0.059688,200000,189351.62741183478,-10648.37258816522,0.9467581370591739
2021-05-12,2,1.7830806921894726,0.0,359.0,0.0,0.048843,200000,189351.62741183478,-10648.37258816522,0.9467581370591739
2021-05-13,2,1.3549967001201786,0.0,357.29,0.0,0.050246,200000,189351.62741183478,-10648.37258816522,0.9467581370591739
2021-05-14,2,1.210109470643546,0.0,371.01,0.0,0.052246,200000,189351.62741183478,-10648.37258816522,0.9467581370591739
2021-05-15,1,1.0009560073107473,-281.53863954418165,336.28,1969540.538920686,0.04807,200000,189351.62741183478,-10648.37258816522,0.9467581370591739
2021-05-16,1,0.6457719045639674,-281.53863954418165,331.6,1969540.538920686,0.049391,200000,190635.78963068224,-9364.210369317763,0.9531789481534112
2021-05-17,1,0.28017666982891465,-281.53863954418165,294.45,1969540.538920686,0.045819,200000,173141.4303665912,-26858.5696334088,0.865707151832956
2021-05-18,1,0.3355490124764489,-281.53863954418165,304.52,1969540.538920686,0.046505,200000,177327.6292765007,-22672.370723499305,0.8866381463825035
2021-05-19,0,0.05585428477961451,0.0,189.04,0.0,0.02961,200000,184255.59647382534,-15744.403526174661,0.9212779823691267
2021-05-20,0,-0.26283610174327676,0.0,226.94,0.0,0.036352,200000,184255.59647382534,-15744.403526174661,0.9212779823691267
2021-05-21,-2,-1.6526028362891347,0.0,188.34,0.0,0.034814,200000,184255.59647382534,-15744.403526174661,0.9212779823691267
2021-05-22,-2,-1.6058300252705795,0.0,178.31,0.0,0.032072,200000,184255.59647382534,-15744.403526174661,0.9212779823691267
2021-05-23,-2,-1.8204072070389912,0.0,149.93,0.0,0.027391,200000,184255.59647382534,-15744.403526174661,0.9212779823691267
2021-05-24,-1,-1.0198004774023552,457.2553019501324,201.48,-2687273.524397301,0.034283,200000,184255.59647382534,-15744.403526174661,0.9212779823691267
2021-05-25,-1,-0.8663350672129055,457.2553019501324,195.0,-2687273.524397301,0.032883,200000,177530.39918303228,-22469.600816967722,0.8876519959151614
2021-05-26,-1,-0.5658497262452938,457.2553019501324,214.1,-2687273.524397301,0.035289,200000,192729.5555499797,-7270.444450020295,0.9636477777498985
2021-05-27,-1,-0.747806855905252,457.2553019501324,205.1,-2687273.524397301,0.034445,200000,186346.1989778372,-13653.801022162806,0.931730994889186
2021-05-28,-1,-0.4931045523247926,457.2553019501324,183.22,-2687273.524397301,0.030096,200000,164654.50041356444,-35345.49958643556,0.8232725020678222
2021-05-29,-1,-0.7229542166034544,457.2553019501324,176.53,-2687273.524397301,0.029807,200000,160818.84039496724,-39181.159605032764,0.8040942019748362
2021-05-30,-1,-0.54525522980901,457.2553019501324,181.8,-2687273.524397301,0.03034,200000,164660.89262474817,-35339.10737525183,0.8233044631237408
2021-05-31,-1,-0.36521205912699495,457.2553019501324,197.42,-2687273.524397301,0.032602,200000,177881.8331533959,-22118.166846604086,0.8894091657669796
2021-06-01,0,-0.181149573530328,0.0,191.5,0.0,0.031354,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-02,0,-0.6397809215082942,0.0,202.42,0.0,0.034641,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-03,0,-0.3939418704175363,0.0,210.25,0.0,0.035518,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-04,0,-0.2101852679073428,0.0,191.25,0.0,0.032123,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-05,0,-0.08217425329573344,0.0,185.23,0.0,0.031068,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-06,0,-0.7638471722151124,0.0,185.45,0.0,0.032299,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-07,0,-0.46011244447431854,0.0,172.58,0.0,0.029729,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-08,0,-0.2221873420823239,0.0,166.22,0.0,0.02846,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-09,0,0.3365124982324701,0.0,176.76,0.0,0.029771,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-10,0,0.12147796158381796,0.0,170.04,0.0,0.028738,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-11,0,0.34711573054102357,0.0,165.71,0.0,0.027774,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-12,2,2.111053387770613,0.0,163.5,0.0,0.026455,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-13,2,1.7612060774938778,0.0,172.55,0.0,0.027951,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-14,0,0.6674846306130535,0.0,177.91,0.0,0.029394,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-15,0,-0.36160359650476487,0.0,171.94,0.0,0.02902,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-16,0,0.48493357183371216,0.0,164.5,0.0,0.027293,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-17,1,1.179458070130004,-551.9062411832122,163.93,3372748.932606299,0.026825,200000,180947.98023432796,-19052.01976567204,0.9047399011716398
2021-06-18,1,0.9774370929530896,-551.9062411832122,155.32,3372748.932606299,0.025468,200000,171619.24719619373,-28380.752803806274,0.8580962359809686
2021-06-19,2,1.775283295143035,0.0,150.94,0.0,0.024234,200000,182517.51064574096,-17482.489354259043,0.9125875532287048
2021-06-20,2,2.745110813362334,0.0,153.28,0.0,0.02362,200000,182517.51064574096,-17482.489354259043,0.9125875532287048
2021-06-21,2,3.4889222162196285,0.0,123.09,0.0,0.017301,200000,182517.51064574096,-17482.489354259043,0.9125875532287048
2021-06-22,2,2.9814965720298923,0.0,119.37,0.0,0.01617,200000,182517.51064574096,-17482.489354259043,0.9125875532287048
2021-06-23,2,1.5023861761362405,0.0,127.43,0.0,0.0186,200000,182517.51064574096,-17482.489354259043,0.9125875532287048
2021-06-24,1,1.096514105874526,-694.3525475376282,131.43,4668444.614429634,0.019548,200000,182517.51064574096,-17482.489354259043,0.9125875532287048
2021-06-25,1,0.9885422113757926,-694.3525475376282,119.77,4668444.614429634,0.017821,200000,166358.95609233223,-33641.04390766777,0.8317947804616611
2021-06-26,1,0.899417935261037,-694.3525475376282,124.32,4668444.614429634,0.018492,200000,172650.78651991073,-27349.213480089267,0.8632539325995536
2021-06-27,1,0.8374009577496203,-694.3525475376282,127.22,4668444.614429634,0.018889,200000,176517.7814196984,-23482.21858030159,0.882588907098492
2021-06-28,1,0.6148112345457991,-694.3525475376282,132.23,4668444.614429634,0.019827,200000,184375.48873119694,-15624.511268803064,0.9218774436559847
2021-06-29,0,0.011741138803167595,0.0,140.85,0.0,0.021902,200000,178068.79302117802,-21931.20697882198,0.8903439651058901
2021-06-30,0,0.07835567602248683,0.0,145.62,0.0,0.022451,200000,178068.79302117802,-21931.20697882198,0.8903439651058901
2021-07-01,0,-0.13601376622919703,0.0,138.16,0.0,0.021505,200000,178068.79302117802,-21931.20697882198,0.8903439651058901
2021-07-02,-2,-2.352988923396436,0.0,135.35,0.0,0.025264,200000,178068.79302117802,-21931.20697882198,0.8903439651058901
2021-07-03,-2,-1.7815850115259058,0.0,138.81,0.0,0.025185,200000,178068.79302117802,-21931.20697882198,0.8903439651058901
2021-07-04,-2,-1.6948289100850549,0.0,140.22,0.0,0.025675,200000,178068.79302117802,-21931.20697882198,0.8903439651058901
2021-07-05,-2,-1.5380095990340286,0.0,132.52,0.0,0.02418,200000,178068.79302117802,-21931.20697882198,0.8903439651058901
2021-07-06,-2,-1.2740649686098848,0.0,134.94,0.0,0.024184,200000,178068.79302117802,-21931.20697882198,0.8903439651058901
2021-07-07,-1,-1.085302347088254,658.7820681508621,135.15,-3720929.309202148,0.023928,200000,178068.79302117802,-21931.20697882198,0.8903439651058901
2021-07-08,-1,-0.4475226022525724,658.7820681508621,126.48,-3720929.309202148,0.020973,200000,161361.80638161767,-38638.19361838233,0.8068090319080884
2021-07-09,-1,-0.41607418468967367,658.7820681508621,128.41,-3720929.309202148,0.021263,200000,163712.32527281748,-36287.674727182515,0.8185616263640874
2021-07-10,0,-0.13972218405345133,0.0,128.42,0.0,0.020736,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-11,0,-0.42698893647888475,0.0,128.44,0.0,0.0215,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-12,0,-0.40028520971049736,0.0,126.62,0.0,0.021302,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-13,0,-0.10025367467114721,0.0,123.93,0.0,0.020447,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-14,0,0.07548096575296438,0.0,123.25,0.0,0.020158,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-15,0,0.7927253476815843,0.0,122.87,0.0,0.019146,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-16,0,0.7288103462785906,0.0,114.77,0.0,0.01806,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-17,0,0.6894404212678378,0.0,116.08,0.0,0.018432,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-18,0,0.638641855811878,0.0,115.78,0.0,0.018556,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-19,2,3.210663145665885,0.0,137.98,0.0,0.017635,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-20,2,1.5237288279253727,0.0,125.26,0.0,0.017964,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-21,2,1.657205587125615,0.0,139.02,0.0,0.019419,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-22,2,1.3497323137523496,0.0,142.2,0.0,0.020141,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-23,0,0.6861570199905483,0.0,142.76,0.0,0.021322,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-24,0,-0.8167618837765683,0.0,140.89,0.0,0.024234,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-25,0,-0.6378871966724291,0.0,139.6,0.0,0.023425,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-26,0,-0.24967691760497973,0.0,142.17,0.0,0.022869,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-27,0,-0.2127710336213382,0.0,146.04,0.0,0.02328,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-28,0,0.27351644111421547,0.0,152.63,0.0,0.023316,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-29,0,0.7230991153414934,0.0,164.24,0.0,0.02411,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-30,0,-0.2509512001129256,0.0,165.36,0.0,0.026136,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-07-31,0,-0.9471184196541346,0.0,163.77,0.0,0.0274,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-08-01,0,-0.34246116172342944,0.0,160.19,0.0,0.025413,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-08-02,0,-0.4376920207838668,0.0,161.75,0.0,0.025796,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-08-03,0,-0.25943610588707655,0.0,156.41,0.0,0.02455,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-08-04,0,-0.21798674959207381,0.0,161.58,0.0,0.025289,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-08-05,0,-0.7157756209661397,0.0,164.41,0.0,0.026789,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-08-06,0,-0.9031705241939341,0.0,167.19,0.0,0.02775,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-08-07,-1,-1.000689225920414,500.83711983345097,170.34,-2980665.047600798,0.028622,200000,170625.18998486007,-29374.810015139927,0.8531259499243004
2021-08-08,-1,-0.8822319762695736,500.83711983345097,161.62,-2980665.047600798,0.026864,200000,161017.88114623018,-38982.11885376982,0.8050894057311508
2021-08-09,0,0.10353512983017726,0.0,179.06,0.0,0.028102,200000,164707.94447515998,-35292.05552484002,0.8235397223757999
2021-08-10,0,-0.9517370971304192,0.0,175.82,0.0,0.02945,200000,164707.94447515998,-35292.05552484002,0.8235397223757999
2021-08-11,-1,-1.133673946410053,453.7658947467077,181.49,-2681840.961234206,0.030708,200000,164707.94447515998,-35292.05552484002,0.8235397223757999
2021-08-12,-1,-0.8707278501086095,453.7658947467077,180.2,-2681840.961234206,0.030228,200000,162835.30280954432,-37164.697190455685,0.8141765140477215
2021-08-13,0,0.555822730218545,0.0,204.6,0.0,0.032278,200000,158431.90495670127,-41568.09504329873,0.7921595247835064
2021-08-14,0,-0.5404528150090537,0.0,199.02,0.0,0.032696,200000,158431.90495670127,-41568.09504329873,0.7921595247835064
2021-08-15,2,1.263619702269917,0.0,215.87,0.0,0.033024,200000,158431.90495670127,-41568.09504329873,0.7921595247835064
2021-08-16,0,-0.016857225309988195,0.0,200.98,0.0,0.032301,200000,158431.90495670127,-41568.09504329873,0.7921595247835064
2021-08-17,0,0.8307402347535718,0.0,194.76,0.0,0.030356,200000,158431.90495670127,-41568.09504329873,0.7921595247835064
2021-08-18,2,2.8309291107010233,0.0,209.79,0.0,0.030185,200000,158431.90495670127,-41568.09504329873,0.7921595247835064
2021-08-19,2,2.2655479729753085,0.0,220.09,0.0,0.031719,200000,158431.90495670127,-41568.09504329873,0.7921595247835064
2021-08-20,2,2.250976397681754,0.0,232.73,0.0,0.032816,200000,158431.90495670127,-41568.09504329873,0.7921595247835064
2021-08-21,1,1.0903085620662292,-333.8641736348912,237.27,2245031.9534745826,0.035285,200000,158431.90495670127,-41568.09504329873,0.7921595247835064
2021-08-22,2,1.3958592310573765,0.0,255.26,0.0,0.037027,200000,160527.27577744023,-39472.72422255977,0.8026363788872011
2021-08-23,0,-0.18331920280582295,0.0,270.58,0.0,0.043006,200000,160527.27577744023,-39472.72422255977,0.8026363788872011
2021-08-24,0,-0.28429411739008675,0.0,248.16,0.0,0.039731,200000,160527.27577744023,-39472.72422255977,0.8026363788872011
2021-08-25,0,-0.9900764296685003,0.0,264.46,0.0,0.044358,200000,160527.27577744023,-39472.72422255977,0.8026363788872011
2021-08-26,-2,-2.3311138458921783,0.0,232.1,0.0,0.04423,200000,160527.27577744023,-39472.72422255977,0.8026363788872011
2021-08-27,-2,-2.0847004588002274,0.0,242.3,0.0,0.04659,200000,160527.27577744023,-39472.72422255977,0.8026363788872011
2021-08-28,-2,-1.8161978603912166,0.0,236.4,0.0,0.04541,200000,160527.27577744023,-39472.72422255977,0.8026363788872011
2021-08-29,-2,-1.6796278236654745,0.0,225.3,0.0,0.04384,200000,160527.27577744023,-39472.72422255977,0.8026363788872011
2021-08-30,-2,-1.3606791668213973,0.0,216.6,0.0,0.04122,200000,160527.27577744023,-39472.72422255977,0.8026363788872011
2021-08-31,-1,-1.1969863046671176,358.80034818381813,223.7,-1901531.3406472427,0.04221,200000,160527.27577744023,-39472.72422255977,0.8026363788872011
2021-09-01,-1,-0.9174618006180582,358.80034818381813,238.9,-1901531.3406472427,0.04386,200000,169118.5677819022,-30881.43221809779,0.8455928389095111
2021-09-02,-1,-0.9722388910313301,358.80034818381813,239.0,-1901531.3406472427,0.04472,200000,170789.76476967725,-29210.235230322753,0.8539488238483862
2021-09-03,-2,-1.6006568853543517,0.0,247.5,0.0,0.05212,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-04,-2,-1.8875164719137683,0.0,251.8,0.0,0.05884,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-05,-2,-1.6063827730547615,0.0,264.4,0.0,0.06122,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-06,-2,-1.7188716364708165,0.0,255.7,0.0,0.06425,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-07,-2,-1.6639441629085878,0.0,207.3,0.0,0.0541,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-08,-2,-2.4019956336708237,0.0,201.7,0.0,0.07866,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-09,-2,-2.095574942302213,0.0,202.5,0.0,0.07978,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-10,-2,-1.8075325120978416,0.0,192.9,0.0,0.07458,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-11,-2,-1.5878584332797268,0.0,194.1,0.0,0.07282,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-12,-2,-1.3463802923198116,0.0,203.5,0.0,0.07294,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-13,-1,-1.1119483649566437,434.4659284752786,196.6,-1282137.5193371326,0.06662,200000,170832.00307647954,-29167.996923520463,0.8541600153823977
2021-09-14,-1,-1.1524332493810578,434.4659284752786,205.7,-1282137.5193371326,0.07417,200000,184465.78129659992,-15534.218703400082,0.9223289064829996
2021-09-15,-1,-1.151775894241653,434.4659284752786,209.0,-1282137.5193371326,0.0795,200000,192733.31183863524,-7266.6881613647565,0.9636665591931762
2021-09-16,-1,-0.8686079771219732,434.4659284752786,208.3,-1282137.5193371326,0.07301,200000,184108.1131882046,-15891.886811795412,0.920540565941023
2021-09-17,-1,-0.7527490013583448,434.4659284752786,199.3,-1282137.5193371326,0.06893,200000,174966.7987530316,-25033.201246968412,0.8748339937651579
2021-09-18,-1,-0.7053891726157138,434.4659284752786,199.4,-1282137.5193371326,0.06986,200000,176202.63323886265,-23797.366761137353,0.8810131661943132
2021-09-19,-1,-0.5952075086336092,434.4659284752786,192.9,-1282137.5193371326,0.0667,200000,169327.05014266798,-30672.949857332016,0.8466352507133399
