date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2020-07-29,2,1.5723464795814288,0.0,0.0007538,0.0,0.0057,200000,207343.3565333053,7343.356533305312,1.0367167826665264
2020-07-30,2,1.4259063801109355,0.0,0.0007611,0.0,0.005749,200000,207343.3565333053,7343.356533305312,1.0367167826665264
2020-07-31,0,0.9693617509671877,0.0,0.0007611,0.0,0.005862,200000,207343.3565333053,7343.356533305312,1.0367167826665264
2020-08-01,2,1.6064278999317052,0.0,0.000811,0.0,0.006032,200000,207343.3565333053,7343.356533305312,1.0367167826665264
2020-08-02,2,2.229104678469352,0.0,0.0007635,0.0,0.005414,200000,207343.3565333053,7343.356533305312,1.0367167826665264
2020-08-03,2,1.7937038267128207,0.0,0.0007699,0.0,0.005509,200000,207343.3565333053,7343.356533305312,1.0367167826665264
2020-08-04,2,1.6214710887064485,0.0,0.0007788,0.0,0.005589,200000,207343.3565333053,7343.356533305312,1.0367167826665264
2020-08-05,1,1.136051738318709,-135323950.2240604,0.0007661,18526032.57088146,0.005596,200000,207343.3565333053,7343.356533305312,1.0367167826665264
2020-08-06,2,1.3520123570538976,0.0,0.0007845,0.0,0.005625,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-07,2,2.0340643496890496,0.0,0.0008578,0.0,0.005853,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-08,0,0.9750522997287656,0.0,0.0008517,0.0,0.006114,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-09,0,0.3998112840593728,0.0,0.0008322,0.0,0.006132,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-10,0,-0.4385509640177592,0.0,0.0008578,0.0,0.006566,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-11,0,-0.06775016995541576,0.0,0.0008198,0.0,0.006139,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-12,0,-0.025373314003996755,0.0,0.0008584,0.0,0.006396,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-13,0,0.004249439595611875,0.0,0.0008484,0.0,0.006301,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-14,-2,-1.6427514306244206,0.0,0.000847,0.0,0.006723,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-15,-2,-2.339605606836573,0.0,0.000855,0.0,0.007066,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-16,0,-0.9447551094092438,0.0,0.000907,0.0,0.007034,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-17,-2,-2.2254151313933836,0.0,0.0008824,0.0,0.007432,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-18,-2,-2.1056502608371357,0.0,0.0008437,0.0,0.007234,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-19,-2,-1.4492597791898836,0.0,0.0008226,0.0,0.006832,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-20,-2,-2.0780162792426413,0.0,0.000845,0.0,0.007554,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-21,-2,-2.151937350954931,0.0,0.0007758,0.0,0.007278,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-22,-2,-1.748276567104836,0.0,0.0007962,0.0,0.007366,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-23,-2,-1.6200896745357531,0.0,0.0007745,0.0,0.007242,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-24,-2,-1.6326011767612807,0.0,0.0007816,0.0,0.007515,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-25,-1,-1.1406274673435164,140297668.77119753,0.0007459,-15254815.034465926,0.00686,200000,209296.06227287248,9296.062272872485,1.0464803113643624
2020-08-26,-1,-1.0892330036449676,140297668.77119753,0.0007359,-15254815.034465926,0.006817,200000,207237.1285386785,7237.1285386784875,1.0361856426933924
2020-08-27,-1,-0.7607259260516523,140297668.77119753,0.0007156,-15254815.034465926,0.006428,200000,198454.96281421592,-1545.03718578408,0.9922748140710796
2020-08-28,-1,-0.49411568512072546,140297668.77119753,0.0007313,-15254815.034465926,0.006439,200000,200825.43917930286,825.4391793028626,1.0041271958965143
2020-08-29,-1,-0.6766778498835009,140297668.77119753,0.0007416,-15254815.034465926,0.006697,200000,206206.2474465384,6206.247446538386,1.031031237232692
2020-08-30,-1,-0.8692334785788325,140297668.77119753,0.000742,-15254815.034465926,0.006882,200000,209084.50729542307,9084.50729542307,1.0454225364771152
2020-08-31,-2,-1.3383985106439729,0.0,0.0007249,0.0,0.007111,200000,216071.27189071858,16071.271890718577,1.080356359453593
2020-09-01,-1,-1.1706396076183794,147994021.84295794,0.00073,-15229156.462554172,0.007094,200000,216071.27189071858,16071.271890718577,1.080356359453593
2020-09-02,-1,-0.8344338053094406,147994021.84295794,0.0007035,-15229156.462554172,0.006661,200000,205555.20556359424,5555.205563594238,1.0277760278179713
2020-09-03,0,1.0093365314525016,0.0,0.0006018,0.0,0.005066,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-04,0,-0.08146031283154741,0.0,0.0006042,0.0,0.005465,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-05,0,0.042973945444056076,0.0,0.0005336,0.0,0.004833,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-06,0,-0.6247460370010889,0.0,0.0005402,0.0,0.005073,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-07,-2,-2.6991018824464006,0.0,0.0005492,0.0,0.005963,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-08,-2,-3.1929299657107872,0.0,0.0005328,0.0,0.006604,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-09,-2,-1.9393145224956168,0.0,0.0005491,0.0,0.00625,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-10,-2,-2.7325542628859383,0.0,0.0005535,0.0,0.007731,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-11,-2,-1.7159430377820748,0.0,0.0006032,0.0,0.007514,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-12,-2,-2.072256403587718,0.0,0.000588,0.0,0.008372,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-13,-2,-1.5938613810553306,0.0,0.0005446,0.0,0.007372,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-14,0,-0.9576656189457301,0.0,0.0005563,0.0,0.006765,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-15,0,-0.6239799942840407,0.0,0.0005457,0.0,0.006313,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-16,0,-0.7825526729732162,0.0,0.0005526,0.0,0.006689,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-17,0,-0.4493042343250761,0.0,0.0005585,0.0,0.00644,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-18,0,-0.5415979602135084,0.0,0.0005497,0.0,0.006525,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-19,0,-0.4755376058933974,0.0,0.0005345,0.0,0.006347,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-20,0,-0.3633901361100197,0.0,0.0005255,0.0,0.00618,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-21,0,-0.008025104096521051,0.0,0.0004844,0.0,0.005421,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-22,0,-0.006232144805616235,0.0,0.0004878,0.0,0.00551,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-23,0,-0.10642301993541611,0.0,0.0004541,0.0,0.005294,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-24,0,-0.14165271119227432,0.0,0.0004884,0.0,0.005795,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-25,0,-0.028293235485939084,0.0,0.0004914,0.0,0.005842,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-26,0,0.21928720027677018,0.0,0.0004925,0.0,0.00583,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-27,0,-0.2498125146603438,0.0,0.0004732,0.0,0.005815,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-28,0,-0.4860611831978121,0.0,0.0004747,0.0,0.005927,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-29,0,-0.35083576835969316,0.0,0.00048,0.0,0.005964,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-09-30,0,-0.36730963712746484,0.0,0.0004804,0.0,0.005923,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-01,0,-0.008463951848824093,0.0,0.000472,0.0,0.005696,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-02,0,0.764993754137836,0.0,0.000471,0.0,0.005456,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-03,0,0.7291385288466408,0.0,0.0004625,0.0,0.005366,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-04,0,0.03058874959842609,0.0,0.000465,0.0,0.005502,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-05,0,-0.654882698691685,0.0,0.0004551,0.0,0.005509,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-06,0,-0.4820084968711872,0.0,0.0004392,0.0,0.005287,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-07,0,-0.3453012233670573,0.0,0.0004471,0.0,0.00537,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-08,0,0.19646635095591394,0.0,0.0004622,0.0,0.005464,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-09,0,-0.7781051948052918,0.0,0.0004761,0.0,0.0058,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-10,0,-0.9923127452689264,0.0,0.0004691,0.0,0.005769,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-11,0,0.03071776022394503,0.0,0.000497,0.0,0.005945,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-12,2,1.4396972788962488,0.0,0.0005071,0.0,0.005883,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-13,-1,-1.1272064580202055,-209093994.45404133,0.0004882,16939875.22277846,0.006026,200000,204159.37618492596,4159.376184925961,1.0207968809246297
2020-10-14,0,-0.11257074082494258,0.0,0.0004793,0.0,0.005782,200000,201886.98318120895,1886.9831812089542,1.0094349159060447
2020-10-15,0,-0.005726355202295185,0.0,0.00048,0.0,0.00578,200000,201886.98318120895,1886.9831812089542,1.0094349159060447
2020-10-16,0,0.6488335429244999,0.0,0.00046,0.0,0.005459,200000,201886.98318120895,1886.9831812089542,1.0094349159060447
2020-10-17,0,0.90629119347568,0.0,0.0004688,0.0,0.00552,200000,201886.98318120895,1886.9831812089542,1.0094349159060447
2020-10-18,2,1.5156667718040149,0.0,0.0004786,0.0,0.005543,200000,201886.98318120895,1886.9831812089542,1.0094349159060447
2020-10-19,0,0.8515401085291051,0.0,0.0004754,0.0,0.005576,200000,201886.98318120895,1886.9831812089542,1.0094349159060447
2020-10-20,2,3.6000229927077987,0.0,0.0004901,0.0,0.005131,200000,201886.98318120895,1886.9831812089542,1.0094349159060447
2020-10-21,2,2.426030867315757,0.0,0.0005182,0.0,0.005511,200000,201886.98318120895,1886.9831812089542,1.0094349159060447
2020-10-22,2,1.824945169929793,0.0,0.000518,0.0,0.00558,200000,201886.98318120895,1886.9831812089542,1.0094349159060447
2020-10-23,1,1.1502565077470266,-202616402.22923422,0.0004982,18330032.97450599,0.005507,200000,201886.98318120895,1886.9831812089542,1.0094349159060447
2020-10-24,2,1.3011360518005302,0.0,0.0005028,0.0,0.005481,200000,203295.59948880062,3295.5994888006244,1.016477997444003
2020-10-25,0,0.9417355648705659,0.0,0.0004882,0.0,0.00539,200000,203295.59948880062,3295.5994888006244,1.016477997444003
2020-10-26,1,1.1386329545335347,-210363823.9743384,0.0004832,19357798.46589227,0.005251,200000,203295.59948880062,3295.5994888006244,1.016477997444003
2020-10-27,2,1.2288963121677927,0.0,0.0004909,0.0,0.005274,200000,204470.17156868748,4470.171568687481,1.0223508578434375
2020-10-28,1,1.1289135665174315,-220524343.79711765,0.0004636,20549765.98680276,0.004975,200000,204470.17156868748,4470.171568687481,1.0223508578434375
2020-10-29,1,0.9176830969770814,-220524343.79711765,0.0004558,20549765.98680276,0.004921,200000,201640.3943237826,1640.394323782588,1.008201971618913
2020-10-30,1,0.6385011590674627,-220524343.79711765,0.0004483,20549765.98680276,0.004891,200000,199369.96876570015,-630.0312342998513,0.9968498438285007
2020-10-31,1,0.7767110297680176,-220524343.79711765,0.0004499,20549765.98680276,0.004855,200000,198983.01614025063,-1016.9838597493654,0.9949150807012531
2020-11-01,1,0.2538719324816162,-220524343.79711765,0.0004513,20549765.98680276,0.004984,200000,201942.67003386415,1942.670033864153,1.0097133501693207
2020-11-02,1,1.1087709929710234,-220524343.79711765,0.0004395,20549765.98680276,0.004645,200000,192374.11210753204,-7625.887892467959,0.9618705605376602
2020-11-03,2,2.0942367789086465,0.0,0.0004398,0.0,0.004405,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-04,2,2.2756288107535037,0.0,0.0004403,0.0,0.004309,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-05,0,0.7065038783268562,0.0,0.0004374,0.0,0.004583,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-06,0,0.04830188929580817,0.0,0.0004699,0.0,0.005049,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-07,2,1.5722982960264538,0.0,0.0004578,0.0,0.004605,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-08,0,-0.4766792325583235,0.0,0.0004693,0.0,0.005081,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-09,0,0.515817886780954,0.0,0.0004703,0.0,0.004922,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-10,0,-0.7488046388151336,0.0,0.0004733,0.0,0.005183,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-11,0,-0.205739725634369,0.0,0.0004792,0.0,0.005147,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-12,0,-0.14471580868429587,0.0,0.0004691,0.0,0.005019,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-13,0,-0.21725205918923063,0.0,0.0004794,0.0,0.005137,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-14,2,1.49989814439409,0.0,0.0004826,0.0,0.004861,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-15,2,1.3839966261069798,0.0,0.0004804,0.0,0.00483,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-16,2,1.9267993230619707,0.0,0.0004973,0.0,0.004852,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-17,2,2.001839015146861,0.0,0.0005021,0.0,0.004816,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-18,2,1.9736996524852795,0.0,0.0004903,0.0,0.004638,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-19,2,1.6840192990860572,0.0,0.0004952,0.0,0.004694,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-20,2,1.2017668587092034,0.0,0.0004999,0.0,0.004817,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-21,0,0.7948973673019152,0.0,0.0005471,0.0,0.005356,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-22,2,1.472721544425823,0.0,0.0005564,0.0,0.005232,200000,210935.05879879365,10935.058798793645,1.0546752939939683
2020-11-23,1,1.0080476230494444,-180904853.17220727,0.000583,18880689.11553828,0.005586,200000,210935.05879879367,10935.058798793674,1.0546752939939683
2020-11-24,1,0.7160608025146658,-180904853.17220727,0.0006555,18880689.11553828,0.00637,200000,238853.12092036073,38853.12092036073,1.1942656046018036
2020-11-25,0,0.19133810795682543,0.0,0.0006298,0.0,0.006273,200000,206430.37250487815,6430.372504878149,1.0321518625243908
2020-11-26,0,0.031694461230870385,0.0,0.0005607,0.0,0.005612,200000,206430.37250487815,6430.372504878149,1.0321518625243908
2020-11-27,0,0.30555193372375894,0.0,0.0005652,0.0,0.005576,200000,206430.37250487815,6430.372504878149,1.0321518625243908
2020-11-28,0,-0.23207308756728853,0.0,0.0005829,0.0,0.005881,200000,206430.37250487815,6430.372504878149,1.0321518625243908
2020-11-29,-1,-1.008856505649545,180036954.91442364,0.0005733,-17196798.775814574,0.006002,200000,206430.37250487815,6430.372504878149,1.0321518625243908
2020-11-30,0,0.39598478689581096,0.0,0.0006355,0.0,0.006207,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-01,0,-0.933716782325755,0.0,0.00059,0.0,0.006059,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-02,-2,-1.7840517315884605,0.0,0.0005979,0.0,0.00634,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-03,0,-0.22407625968700653,0.0,0.0006283,0.0,0.006244,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-04,-2,-1.3097099558524914,0.0,0.0005814,0.0,0.006009,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-05,-2,-1.2437802078291156,0.0,0.0005969,0.0,0.006174,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-06,0,-0.5987212598983698,0.0,0.0005953,0.0,0.006027,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-07,0,-0.11296085233754871,0.0,0.0005953,0.0,0.005934,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-08,0,-0.010427938436565193,0.0,0.0005569,0.0,0.005546,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-09,-2,-2.3984713075641655,0.0,0.0005567,0.0,0.006129,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-10,-2,-1.7736290054791586,0.0,0.0005434,0.0,0.005897,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-11,-2,-1.3026805407198074,0.0,0.0005316,0.0,0.005692,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-12,-2,-1.7543421214627486,0.0,0.0005399,0.0,0.00594,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-13,-1,-1.1765941755936353,181348008.81226552,0.000548,-16829586.592569266,0.005905,200000,198757.417658243,-1242.5823417569918,0.9937870882912151
2020-12-14,-1,-0.6997599327545813,181348008.81226552,0.0005834,-16829586.592569266,0.006184,200000,209872.59182952403,9872.591829524026,1.0493629591476201
2020-12-15,-1,-1.00404354825074,181348008.81226552,0.0005825,-16829586.592569266,0.006275,200000,211240.87100151682,11240.871001516818,1.0562043550075841
2020-12-16,0,0.03173136913017536,0.0,0.0006198,0.0,0.006424,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-17,0,-0.3970628787064159,0.0,0.0006077,0.0,0.006419,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-18,0,-0.634289582294021,0.0,0.0006137,0.0,0.006556,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-19,0,-0.9133896633566816,0.0,0.000611,0.0,0.00661,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-20,0,-0.9240818864105148,0.0,0.0005963,0.0,0.006469,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-21,2,1.3190635282633514,0.0,0.0006134,0.0,0.006164,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-22,2,2.1019301907759385,0.0,0.000635,0.0,0.006132,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-23,2,2.4465753996310737,0.0,0.000541,0.0,0.005073,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-24,0,0.9162642743471537,0.0,0.0005681,0.0,0.005668,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-25,0,0.5384181329263972,0.0,0.000574,0.0,0.005818,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-26,0,0.409226220525338,0.0,0.0005732,0.0,0.005847,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-27,0,0.6903789735031333,0.0,0.0005739,0.0,0.005785,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-28,0,0.27374131902701687,0.0,0.0005725,0.0,0.005892,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-29,0,0.5448033157790546,0.0,0.0005719,0.0,0.005797,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-30,0,0.5124271392658545,0.0,0.0005874,0.0,0.005945,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2020-12-31,2,1.38823653898159,0.0,0.0005849,0.0,0.005673,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2021-01-01,2,1.8846445510331877,0.0,0.0006155,0.0,0.005787,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2021-01-02,2,3.9062022498412596,0.0,0.0008032,0.0,0.005615,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2021-01-03,2,2.258696771956678,0.0,0.0007508,0.0,0.005726,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2021-01-04,2,1.6409818440348625,0.0,0.0007322,0.0,0.005796,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2021-01-05,2,1.594147707112003,0.0,0.0007393,0.0,0.005739,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2021-01-06,2,1.2051574051496043,0.0,0.000765,0.0,0.006113,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2021-01-07,1,1.1263339853207135,-121666157.4493655,0.0007992,15305460.889899718,0.006353,200000,194471.1860670658,-5528.813932934194,0.9723559303353291
2021-01-08,0,-0.9273634228000772,0.0,0.0008147,0.0,0.008581,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-09,-2,-1.3107356061957771,0.0,0.0010065,0.0,0.011344,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-10,0,-0.8046889208176135,0.0,0.0009735,0.0,0.010123,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-11,-2,-1.452957199449961,0.0,0.0008877,0.0,0.010585,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-12,-2,-1.464421482664848,0.0,0.0008387,0.0,0.010376,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-13,-2,-2.030913109185928,0.0,0.0008084,0.0,0.012541,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-14,-2,-2.174497237524508,0.0,0.0007747,0.0,0.01478,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-15,-2,-2.4757363019398166,0.0,0.0007204,0.0,0.024766,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-16,-2,-1.9332826219959978,0.0,0.0007155,0.0,0.02079,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-17,-2,-1.689030540188255,0.0,0.0007062,0.0,0.020653,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-18,-2,-1.455280908338647,0.0,0.0007288,0.0,0.020286,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-19,-2,-1.2280329032273096,0.0,0.0007036,0.0,0.017878,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-20,-1,-1.1309744216396385,115600202.79626273,0.0007018,-4445382.045063956,0.01825,200000,162256.44464483438,-37743.55535516562,0.8112822232241719
2021-01-21,-1,-0.9788053580315705,115600202.79626273,0.0006025,-4445382.045063956,0.014886,200000,135823.07930757033,-64176.920692429674,0.6791153965378516
2021-01-22,-1,-0.8859497857186215,115600202.79626273,0.000645,-4445382.045063956,0.015771,200000,144670.2510362931,-55329.748963706894,0.7233512551814656
2021-01-23,-1,-0.705851995637612,115600202.79626273,0.0006917,-4445382.045063956,0.01545,200000,148641.81287041304,-51358.187129586964,0.7432090643520652
2021-01-24,-1,-0.7842327227746669,115600202.79626273,0.0006926,-4445382.045063956,0.017724,200000,158854.65182340512,-41145.34817659488,0.7942732591170256
2021-01-25,-1,-0.6700265290681734,115600202.79626273,0.0006618,-4445382.045063956,0.016313,200000,149021.731511695,-50978.26848830501,0.7451086575584749
2021-01-26,-1,-0.6343868221400456,115600202.79626273,0.000671,-4445382.045063956,0.016927,200000,152814.71795308986,-47185.28204691014,0.7640735897654493
2021-01-27,-1,-0.5746524274453166,115600202.79626273,0.0006255,-4445382.045063956,0.015691,200000,142060.41651816087,-57939.58348183913,0.7103020825908044
2021-01-28,-1,-0.32128347080462266,115600202.79626273,0.0007498,-4445382.045063956,0.017132,200000,162835.3172526735,-37164.6827473265,0.8141765862633675
2021-01-29,0,-0.03472204444915102,0.0,0.0008071,0.0,0.016936,200000,144242.51128317387,-55757.488716826134,0.7212125564158693
2021-01-30,0,0.17305053208815716,0.0,0.0007772,0.0,0.01605,200000,144242.51128317387,-55757.488716826134,0.7212125564158693
2021-01-31,0,0.31969253806286224,0.0,0.0007528,0.0,0.015755,200000,144242.51128317387,-55757.488716826134,0.7212125564158693
2021-02-01,0,0.5832159171200847,0.0,0.0007557,0.0,0.016121,200000,144242.51128317387,-55757.488716826134,0.7212125564158693
2021-02-02,1,1.0412785661730668,-90901506.98460667,0.0007934,4329006.941271724,0.01666,200000,144242.51128317387,-55757.488716826134,0.7212125564158693
2021-02-03,1,0.9627573582073596,-90901506.98460667,0.0008064,4329006.941271724,0.017367,200000,148484.83878145285,-51515.161218547146,0.7424241939072642
2021-02-04,2,1.208515041951559,0.0,0.000781,0.0,0.016295,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-05,0,0.5187842290306368,0.0,0.0008201,0.0,0.018217,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-06,0,-0.7605052197444969,0.0,0.0007917,0.0,0.019791,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-07,0,-0.24534845875409178,0.0,0.0008,0.0,0.018838,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-08,2,2.677596321615835,0.0,0.001128,0.0,0.02006,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-09,2,1.993047246162811,0.0,0.001196,0.0,0.021872,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-10,0,0.9275241835213068,0.0,0.0011239,0.0,0.022485,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-11,0,0.5785556754135017,0.0,0.001292,0.0,0.026566,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-12,0,-0.1457519295554283,0.0,0.0014056,0.0,0.031099,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-13,-2,-1.2691419652659561,0.0,0.0013934,0.0,0.034867,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-14,-1,-1.004662657610245,56503990.99114688,0.0012804,-2332743.6017625737,0.031014,200000,144695.4201301289,-55304.579869871086,0.7234771006506446
2021-02-15,-1,-0.8166577933362661,56503990.99114688,0.0012961,-2332743.6017625737,0.030545,200000,144488.47603946328,-55511.523960536724,0.7224423801973163
2021-02-16,-1,-0.9964773273990398,56503990.99114688,0.0012916,-2332743.6017625737,0.030866,200000,144983.01877616893,-55016.98122383107,0.7249150938808446
2021-02-17,-2,-1.5961861371379413,0.0,0.0015463,0.0,0.0402,200000,151099.59165137395,-48900.40834862605,0.7554979582568697
2021-02-18,-2,-1.9464588991233658,0.0,0.0014987,0.0,0.042707,200000,151099.59165137395,-48900.40834862605,0.7554979582568697
