date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2020-07-30,-1,-0.9246904725931107,120519355.04198761,0.0007611,-4565.4299125910975,19.97,200000,182898.91647690098,-17101.08352309902,0.9144945823845049
2020-07-31,-2,-1.4168741925599844,0.0,0.0007611,0.0,20.6615,200000,184296.32867784472,-15703.671322155278,0.9214816433892237
2020-08-01,-1,-1.0410695710028965,113622890.67684631,0.000811,-4262.80320579005,21.6168,200000,184296.32867784472,-15703.671322155278,0.9214816433892237
2020-08-02,-2,-1.4684513906123886,0.0,0.0007635,0.0,20.9898,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-03,-2,-1.8353844056230737,0.0,0.0007699,0.0,22.0504,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-04,-2,-1.6136991315306408,0.0,0.0007788,0.0,22.2818,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-05,-2,-2.057847516793427,0.0,0.0007661,0.0,23.2728,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-06,-2,-1.3470658196421474,0.0,0.0007845,0.0,22.7487,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-07,0,0.11554867659697446,0.0,0.0008578,0.0,22.3323,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-08,0,-0.29600394172246636,0.0,0.0008517,0.0,22.9234,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-09,0,-0.2524984040183164,0.0,0.0008322,0.0,22.422,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-10,0,0.1540205685149692,0.0,0.0008578,0.0,22.6369,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-11,0,0.5882900505392644,0.0,0.0008198,0.0,21.2902,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-12,2,1.4870813957036895,0.0,0.0008584,0.0,21.4919,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-13,1,1.0449623770210281,-110219612.43220446,0.0008484,4296.026461865246,21.7667,200000,187020.63837496453,-12979.361625035468,0.9351031918748227
2020-08-14,0,-0.243322642171869,0.0,0.000847,0.0,23.1047,200000,181118.24751158373,-18881.75248841627,0.9055912375579187
2020-08-15,0,0.01322378966740112,0.0,0.000855,0.0,23.0881,200000,181118.24751158373,-18881.75248841627,0.9055912375579187
2020-08-16,0,0.8381130685538423,0.0,0.000907,0.0,23.529,200000,181118.24751158373,-18881.75248841627,0.9055912375579187
2020-08-17,0,0.2749905816968999,0.0,0.0008824,0.0,23.4961,200000,181118.24751158373,-18881.75248841627,0.9055912375579187
2020-08-18,0,-0.1791861450028448,0.0,0.0008437,0.0,22.9705,200000,181118.24751158373,-18881.75248841627,0.9055912375579187
2020-08-19,0,-0.12106701349469892,0.0,0.0008226,0.0,22.3761,200000,181118.24751158373,-18881.75248841627,0.9055912375579187
2020-08-20,0,-0.21243171092456153,0.0,0.000845,0.0,23.0888,200000,181118.24751158373,-18881.75248841627,0.9055912375579187
2020-08-21,-1,-1.007949588224024,116729986.79529758,0.0007758,-4097.920419017859,22.0988,200000,181118.24751158373,-18881.75248841627,0.9055912375579187
2020-08-22,-1,-0.5501860135094871,116729986.79529758,0.0007962,-4097.920419017859,22.2044,200000,183932.27963845606,-16067.720361543936,0.9196613981922803
2020-08-23,-1,-0.8218947611471485,116729986.79529758,0.0007745,-4097.920419017859,21.8555,200000,179969.4744908028,-20030.525509197207,0.8998473724540139
2020-08-24,-2,-1.292461754473625,0.0,0.0007816,0.0,22.5953,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-08-25,-2,-1.3299960104165571,0.0,0.0007459,0.0,21.3882,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-08-26,-2,-2.2178531769467873,0.0,0.0007359,0.0,22.1999,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-08-27,-2,-2.6502633469612875,0.0,0.0007156,0.0,23.1127,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-08-28,-2,-1.9379683750918344,0.0,0.0007313,0.0,23.0811,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-08-29,-2,-1.4689120440265044,0.0,0.0007416,0.0,22.9398,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-08-30,-2,-1.6083802990427678,0.0,0.000742,0.0,23.6208,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-08-31,-2,-1.465113322685417,0.0,0.0007249,0.0,23.1477,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-01,-2,-1.8881293941967108,0.0,0.00073,0.0,24.7028,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-02,-2,-1.9977674827425385,0.0,0.0007035,0.0,24.7652,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-03,-2,-1.4227029536114677,0.0,0.0006018,0.0,20.3592,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-04,-2,-1.482711632357145,0.0,0.0006042,0.0,20.9712,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-05,-2,-1.7316891873897844,0.0,0.0005336,0.0,19.4698,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-06,-2,-2.4340631911676436,0.0,0.0005402,0.0,23.142,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-07,-2,-1.8428754496906399,0.0,0.0005492,0.0,22.4426,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-08,-2,-1.9443585490845765,0.0,0.0005328,0.0,23.2837,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-09,-2,-1.8016841714732403,0.0,0.0005491,0.0,24.4716,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-10,-2,-1.5727986342760407,0.0,0.0005535,0.0,24.5489,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-11,-1,-1.1882999371731349,151256491.27670202,0.0006032,-3592.1853434429177,25.399,200000,182475.83107621333,-17524.168923786667,0.9123791553810666
2020-09-12,-2,-1.6954883088542396,0.0,0.000588,0.0,28.505,200000,195932.2574203529,-4067.742579647107,0.9796612871017645
2020-09-13,-2,-2.053879660433128,0.0,0.0005446,0.0,31.1656,200000,195932.2574203529,-4067.742579647107,0.9796612871017645
2020-09-14,-2,-1.7687364130906489,0.0,0.0005563,0.0,31.2523,200000,195932.2574203529,-4067.742579647107,0.9796612871017645
2020-09-15,-1,-1.1794773948053414,179523783.59937045,0.0005457,-3612.5734734430675,27.1181,200000,195932.2574203529,-4067.742579647107,0.9796612871017645
2020-09-16,-1,-1.1207500950236506,179523783.59937045,0.0005526,-3612.5734734430675,27.8695,200000,199885.45923513366,-114.54076486633858,0.9994272961756683
2020-09-17,-1,-0.8707383278237142,179523783.59937045,0.0005585,-3612.5734734430675,27.095,200000,198146.7114031883,-1853.2885968117043,0.9907335570159415
2020-09-18,-1,-0.9383241915680564,179523783.59937045,0.0005497,-3612.5734734430675,27.629,200000,198496.01634233247,-1503.9836576675298,0.9924800817116624
2020-09-19,-1,-0.9116893225915914,179523783.59937045,0.0005345,-3612.5734734430675,27.2035,200000,194230.104818672,-5769.895181328,0.97115052409336
2020-09-20,-1,-0.7662583401063325,179523783.59937045,0.0005255,-3612.5734734430675,26.316,200000,189408.23180859693,-10591.768191403069,0.9470411590429847
2020-09-21,-1,-0.43881593513543526,179523783.59937045,0.0004844,-3612.5734734430675,23.1232,200000,170495.5797166538,-29504.420283346204,0.852477898583269
2020-09-22,-1,-0.5482352771122805,179523783.59937045,0.0004878,-3612.5734734430675,24.0468,200000,174442.53344096366,-25557.466559036344,0.8722126672048183
2020-09-23,-1,-0.6067755927118066,179523783.59937045,0.0004541,-3612.5734734430675,22.8331,200000,164008.00150894703,-35991.998491052975,0.8200400075447352
2020-09-24,-1,-0.5582633075934336,179523783.59937045,0.0004884,-3612.5734734430675,24.5745,200000,176456.6027330592,-23543.397266940796,0.882283013665296
2020-09-25,-1,-0.4912165978191218,179523783.59937045,0.0004914,-3612.5734734430675,24.6924,200000,177421.09649637624,-22578.903503623762,0.8871054824818811
2020-09-26,-1,-0.9870516406921991,179523783.59937045,0.0004925,-3612.5734734430675,26.1998,200000,183064.16591220364,-16935.834087796364,0.9153208295610182
2020-09-27,-2,-1.3550756102672783,0.0,0.0004732,0.0,26.251,200000,205815.26927248482,5815.269272484817,1.0290763463624242
2020-09-28,-2,-1.4738093095556166,0.0,0.0004747,0.0,26.9855,200000,205815.26927248482,5815.269272484817,1.0290763463624242
2020-09-29,-2,-1.826277208878563,0.0,0.00048,0.0,28.8946,200000,205815.26927248482,5815.269272484817,1.0290763463624242
2020-09-30,-2,-1.746869497341508,0.0,0.0004804,0.0,29.2656,200000,205815.26927248482,5815.269272484817,1.0290763463624242
2020-10-01,-2,-1.3118252556505114,0.0,0.000472,0.0,27.4673,200000,205815.26927248482,5815.269272484817,1.0290763463624242
2020-10-02,-1,-1.1563611408432084,218487546.9983915,0.000471,-3764.422251105371,27.3369,200000,205815.26927248482,5815.269272484817,1.0290763463624242
2020-10-03,-2,-1.6051097047579246,0.0,0.0004625,0.0,28.1867,200000,210871.41945096047,10871.419450960471,1.0543570972548024
2020-10-04,-2,-1.6615395578006387,0.0,0.000465,0.0,28.9668,200000,210871.41945096047,10871.419450960471,1.0543570972548024
2020-10-05,-2,-1.5426919011143752,0.0,0.0004551,0.0,28.6158,200000,210871.41945096047,10871.419450960471,1.0543570972548024
2020-10-06,-2,-1.3907001996242812,0.0,0.0004392,0.0,27.6812,200000,210871.41945096047,10871.419450960471,1.0543570972548024
2020-10-07,-1,-1.1205190586497003,235821314.52802557,0.0004471,-3807.745441479542,27.6898,200000,210871.41945096047,10871.419450960471,1.0543570972548024
2020-10-08,-1,-0.7485842736313604,235821314.52802557,0.0004622,-3807.745441479542,27.7424,200000,214632.60871055548,14632.608710555476,1.0731630435527775
2020-10-09,-1,-0.6188392685346557,235821314.52802557,0.0004761,-3807.745441479542,28.4076,200000,220443.4372501672,20443.43725016719,1.1022171862508359
2020-10-10,-1,-0.693744775794952,235821314.52802557,0.0004691,-3807.745441479542,28.4414,200000,218921.38984439307,18921.389844393067,1.0946069492219652
2020-10-11,0,-0.0364138733257186,0.0,0.000497,0.0,28.5271,200000,202292.1611141628,2292.1611141627945,1.011460805570814
2020-10-12,0,-0.5576246763583125,0.0,0.0005071,0.0,30.6503,200000,202292.1611141628,2292.1611141627945,1.011460805570814
2020-10-13,0,-0.9841557656653308,0.0,0.0004882,0.0,30.7256,200000,202292.1611141628,2292.1611141627945,1.011460805570814
2020-10-14,-2,-1.2375820979317547,0.0,0.0004793,0.0,30.838,200000,202292.1611141628,2292.1611141627945,1.011460805570814
2020-10-15,-2,-1.5318811125792253,0.0,0.00048,0.0,31.3256,200000,202292.1611141628,2292.1611141627945,1.011460805570814
2020-10-16,-2,-1.5516546838629857,0.0,0.00046,0.0,30.0516,200000,202292.1611141628,2292.1611141627945,1.011460805570814
2020-10-17,-2,-1.2322269339857135,0.0,0.0004688,0.0,30.2414,200000,202292.1611141628,2292.1611141627945,1.011460805570814
2020-10-18,0,-0.9996567909705181,0.0,0.0004786,0.0,30.6593,200000,202292.1611141628,2292.1611141627945,1.011460805570814
2020-10-19,0,-0.49649501323506073,0.0,0.0004754,0.0,29.9107,200000,202292.1611141628,2292.1611141627945,1.011460805570814
2020-10-20,1,1.169910908187209,-206378454.51353067,0.0004901,3509.25071409276,28.8227,200000,202292.1611141628,2292.1611141627945,1.011460805570814
2020-10-21,2,1.7443422157005728,0.0,0.0005182,0.0,29.7329,200000,204897.27568602577,4897.275686025765,1.0244863784301288
2020-10-22,1,1.027728788809282,-197777293.1332295,0.000518,3343.6676015030507,30.6396,200000,204897.27568602577,4897.275686025765,1.0244863784301288
2020-10-23,0,0.05376571821193668,0.0,0.0004982,0.0,30.6377,200000,200987.6382504307,987.6382504306966,1.0049381912521536
2020-10-24,0,0.23579185355383578,0.0,0.0005028,0.0,30.6639,200000,200987.6382504307,987.6382504306966,1.0049381912521536
2020-10-25,0,-0.08312450892433033,0.0,0.0004882,0.0,30.128,200000,200987.6382504307,987.6382504306966,1.0049381912521536
2020-10-26,-1,-1.026836045647963,207975619.05052847,0.0004832,-3236.85992795419,31.0467,200000,200987.6382504307,987.6382504306966,1.0049381912521536
2020-10-27,-1,-0.9192438688962071,207975619.05052847,0.0004909,-3236.85992795419,31.4826,200000,203999.997759715,3999.9977597150137,1.0199999887985751
2020-10-28,-2,-1.234404342895883,0.0,0.0004636,0.0,30.3338,200000,202756.4029411825,2756.4029411824886,1.0137820147059124
2020-10-29,-1,-1.1431324243493384,222418169.08861613,0.0004558,-3393.957906896882,29.8702,200000,202756.4029411825,2756.4029411824886,1.0137820147059124
2020-10-30,-1,-0.42243790190498254,222418169.08861613,0.0004483,-3393.957906896882,28.4909,200000,196406.980532035,-3593.0194679650012,0.982034902660175
2020-10-31,-1,-0.2686853660049432,222418169.08861613,0.0004499,-3393.957906896882,28.5058,200000,196813.41957538953,-3186.580424610467,0.9840670978769477
2020-11-01,0,-0.15943958161594435,0.0,0.0004513,0.0,28.5318,200000,199214.81143949047,-785.1885605095304,0.9960740571974523
2020-11-02,0,-0.16452030847967186,0.0,0.0004395,0.0,27.7983,200000,199214.81143949047,-785.1885605095304,0.9960740571974523
2020-11-03,0,0.6810426836175557,0.0,0.0004398,0.0,26.8638,200000,199214.81143949047,-785.1885605095304,0.9960740571974523
2020-11-04,0,0.5458632638650435,0.0,0.0004403,0.0,26.96,200000,199214.81143949047,-785.1885605095304,0.9960740571974523
2020-11-05,0,-0.39523411606171766,0.0,0.0004374,0.0,27.6875,200000,199214.81143949047,-785.1885605095304,0.9960740571974523
2020-11-06,0,0.20685296683795043,0.0,0.0004699,0.0,29.0435,200000,199214.81143949047,-785.1885605095304,0.9960740571974523
2020-11-07,0,0.6763251597790563,0.0,0.0004578,0.0,27.7651,200000,199214.81143949047,-785.1885605095304,0.9960740571974523
2020-11-08,0,0.6690931388809418,0.0,0.0004693,0.0,28.4101,200000,199214.81143949047,-785.1885605095304,0.9960740571974523
2020-11-09,1,1.1156322908016643,-211795461.87485698,0.0004703,3545.4919616483617,28.0941,200000,199214.81143949047,-785.1885605095304,0.9960740571974523
2020-11-10,2,1.4006485411159328,0.0,0.0004733,0.0,28.2188,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-11,2,1.9843025054337011,0.0,0.0004792,0.0,28.016,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-12,2,1.4986764342461414,0.0,0.0004691,0.0,27.6874,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-13,2,1.4660925271274665,0.0,0.0004794,0.0,28.1974,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-14,2,1.701568919093567,0.0,0.0004826,0.0,27.9311,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-15,2,1.6079428124517758,0.0,0.0004804,0.0,27.6786,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-16,2,1.9445089595294858,0.0,0.0004973,0.0,27.9451,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-17,2,1.4980776363926758,0.0,0.0005021,0.0,28.5552,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-18,2,1.223702707940434,0.0,0.0004903,0.0,28.0931,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-19,2,1.3100495613816592,0.0,0.0004952,0.0,28.1387,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-20,0,0.7091611653176817,0.0,0.0004999,0.0,28.9715,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-21,2,1.6092223477618826,0.0,0.0005471,0.0,30.5161,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-22,2,2.2078849888828445,0.0,0.0005564,0.0,30.0226,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-23,2,2.161836672928301,0.0,0.000583,0.0,30.995,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-24,2,2.2939361462352688,0.0,0.0006555,0.0,33.9407,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-25,2,2.592583741544222,0.0,0.0006298,0.0,31.2953,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-26,2,1.9955731458642512,0.0,0.0005607,0.0,28.2356,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-27,2,1.74274209813229,0.0,0.0005652,0.0,28.4606,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-28,2,1.6332155322463395,0.0,0.0005829,0.0,29.1766,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-29,0,0.752867659997732,0.0,0.0005733,0.0,30.1045,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-11-30,2,1.5494327319471775,0.0,0.0006355,0.0,31.4935,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-01,0,0.9100394210103302,0.0,0.00059,0.0,30.1996,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-02,0,0.9862808344288786,0.0,0.0005979,0.0,30.2875,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-03,2,1.4576325364558105,0.0,0.0006283,0.0,30.7065,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-04,0,0.9866035999618055,0.0,0.0005814,0.0,29.0231,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-05,0,0.9361934580585443,0.0,0.0005969,0.0,29.728,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-06,0,0.9308382094883367,0.0,0.0005953,0.0,29.5026,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-07,0,0.9274831458380869,0.0,0.0005953,0.0,29.37,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-08,0,0.71779286530985,0.0,0.0005569,0.0,27.6705,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-09,0,0.26675437174120203,0.0,0.0005567,0.0,28.1452,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-10,0,-0.0769829339341811,0.0,0.0005434,0.0,27.6926,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-11,0,-0.6016749689492558,0.0,0.0005316,0.0,27.3419,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-12,-2,-1.371114456921155,0.0,0.0005399,0.0,28.1603,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-13,-2,-2.212746691361205,0.0,0.000548,0.0,29.1571,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-14,0,-0.8197249900360192,0.0,0.0005834,0.0,30.0338,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-15,0,-0.05498074525400301,0.0,0.0005825,0.0,29.5053,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-16,1,1.108424655683984,-160864855.58042717,0.0006198,3262.8122368093395,30.5577,200000,199408.0749774975,-591.925022502488,0.9970403748874875
2020-12-17,1,0.6759563324692197,-160864855.58042717,0.0006077,3262.8122368093395,30.2255,200000,196377.70399990628,-3622.2960000937164,0.9818885199995314
2020-12-18,0,0.029851966221414897,0.0,0.0006137,0.0,30.9882,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-19,-2,-2.6609233970432524,0.0,0.000611,0.0,33.3167,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-20,-2,-3.015290348186378,0.0,0.0005963,0.0,34.3148,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-21,0,-0.6092545055804097,0.0,0.0006134,0.0,32.05,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-22,0,-0.7989139173207042,0.0,0.000635,0.0,33.5151,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-23,-2,-2.3391572214898404,0.0,0.000541,0.0,31.1843,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-24,-2,-1.8590990606215074,0.0,0.0005681,0.0,32.4895,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-25,-2,-1.7772245601747387,0.0,0.000574,0.0,33.1996,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-26,-2,-1.749537097048379,0.0,0.0005732,0.0,33.6361,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-27,-2,-1.5514193411436548,0.0,0.0005739,0.0,33.674,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-28,-2,-2.1138687153347004,0.0,0.0005725,0.0,35.951,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-29,-2,-2.448866257396835,0.0,0.0005719,0.0,39.0667,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-30,-2,-1.6938154119319577,0.0,0.0005874,0.0,38.1558,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2020-12-31,-2,-1.3651124746733547,0.0,0.0005849,0.0,37.3588,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2021-01-01,0,-0.8929746537335178,0.0,0.0006155,0.0,37.7762,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2021-01-02,2,1.6937530146062738,0.0,0.0008032,0.0,38.2331,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2021-01-03,0,0.1923595572631269,0.0,0.0007508,0.0,41.2575,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2021-01-04,0,0.025798051588802478,0.0,0.0007322,0.0,41.1333,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2021-01-05,0,0.03171884471561647,0.0,0.0007393,0.0,41.8219,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2021-01-06,0,0.3816855514328044,0.0,0.000765,0.0,42.2417,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2021-01-07,0,0.6135862010779011,0.0,0.0007992,0.0,43.5728,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2021-01-08,1,1.1650808417206813,-120916999.31908095,0.0008147,2325.7880665137227,42.356,200000,197022.1586905105,-2977.8413094895077,0.9851107934525525
2021-01-09,2,2.6891231573359704,0.0,0.0010065,0.0,43.8479,200000,216744.19594347838,16744.19594347838,1.083720979717392
2021-01-10,2,2.2353950434860286,0.0,0.0009735,0.0,42.4031,200000,216744.19594347838,16744.19594347838,1.083720979717392
2021-01-11,2,2.012646232795802,0.0,0.0008877,0.0,38.1674,200000,216744.19594347838,16744.19594347838,1.083720979717392
2021-01-12,2,1.3273499214197735,0.0,0.0008387,0.0,38.2541,200000,216744.19594347838,16744.19594347838,1.083720979717392
2021-01-13,0,0.60379469523476,0.0,0.0008084,0.0,40.1114,200000,216744.19594347838,16744.19594347838,1.083720979717392
2021-01-14,0,-0.039324769791096274,0.0,0.0007747,0.0,41.8723,200000,216744.19594347838,16744.19594347838,1.083720979717392
2021-01-15,0,-0.38241438793779503,0.0,0.0007204,0.0,40.8668,200000,216744.19594347838,16744.19594347838,1.083720979717392
2021-01-16,0,-0.765103720217219,0.0,0.0007155,0.0,43.142,200000,216744.19594347838,16744.19594347838,1.083720979717392
2021-01-17,-1,-1.1898281069649663,153458082.65610194,0.0007062,-2362.7208365779516,45.8675,200000,216744.19594347838,16744.19594347838,1.083720979717392
2021-01-18,-1,-0.9988372475650223,153458082.65610194,0.0007288,-2362.7208365779516,45.3412,200000,218968.8486352153,18968.848635215312,1.0948442431760765
2021-01-19,-1,-0.8599426017476368,153458082.65610194,0.0007036,-2362.7208365779516,42.5241,200000,208445.68408355778,8445.684083557775,1.042228420417789
2021-01-20,-1,-0.9223703466094144,153458082.65610194,0.0007018,-2362.7208365779516,42.6069,200000,208365.09282004548,8365.09282004548,1.0418254641002274
2021-01-21,-2,-1.2416060921568428,0.0,0.0006025,0.0,38.6343,200000,215567.76675978056,15567.766759780556,1.0778388337989027
2021-01-22,-1,-1.0579110794638642,167106795.93781438,0.000645,-2635.71520677784,40.8936,200000,215567.76675978056,15567.766759780556,1.0778388337989027
2021-01-23,-1,-0.5802827656516575,167106795.93781438,0.0006917,-2635.71520677784,40.9109,200000,223417.25200315373,23417.252003153728,1.1170862600157687
2021-01-24,-1,-0.6840446771762746,167106795.93781438,0.0006926,-2635.71520677784,41.8263,200000,225980.38181978223,25980.381819782226,1.129901909098911
2021-01-25,-1,-0.9132622062176613,167106795.93781438,0.0006618,-2635.71520677784,41.8347,200000,220855.63251263447,20855.632512634475,1.1042781625631723
2021-01-26,-1,-0.7785208070893235,167106795.93781438,0.000671,-2635.71520677784,41.8396,200000,222405.93003977556,22405.930039775558,1.1120296501988778
2021-01-27,-1,-0.9695960728352198,167106795.93781438,0.0006255,-2635.71520677784,40.8826,200000,212280.1913717186,12280.191371718596,1.061400956858593
2021-01-28,0,-0.09874537831944426,0.0,0.0007498,0.0,42.5254,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-01-29,0,0.4535837291238143,0.0,0.0008071,0.0,42.8618,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-01-30,0,-0.02913705296316193,0.0,0.0007772,0.0,44.7849,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-01-31,0,-0.07236928362754244,0.0,0.0007528,0.0,44.3292,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-01,-2,-1.5524156140208538,0.0,0.0007557,0.0,51.4781,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-02,0,-0.8849712392952065,0.0,0.0007934,0.0,51.0071,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-03,0,-0.89111471397271,0.0,0.0008064,0.0,52.12,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-04,-2,-2.046531345301842,0.0,0.000781,0.0,55.9599,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-05,-2,-2.725681724614139,0.0,0.0008201,0.0,67.7005,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-06,-2,-2.6843385435138196,0.0,0.0007917,0.0,72.8356,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-07,-2,-1.8859804675286325,0.0,0.0008,0.0,68.3542,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-08,0,-0.621677483255134,0.0,0.001128,0.0,79.8374,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-09,-2,-1.7959941263782913,0.0,0.001196,0.0,107.3469,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-10,-2,-2.3024792699656462,0.0,0.0011239,0.0,128.9711,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-11,-2,-1.4660645041739035,0.0,0.001292,0.0,124.085,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-12,-2,-1.3477054966143065,0.0,0.0014056,0.0,136.6139,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-13,-1,-1.1630903040394345,72612291.73960015,0.0013934,-758.7421882777213,133.3496,200000,202355.93461991768,2355.93461991768,1.0117796730995885
2021-02-14,-2,-1.3468192490356217,0.0,0.0012804,0.0,135.8623,200000,212467.61508297795,12467.61508297795,1.0623380754148897
2021-02-15,-1,-1.0622833467727368,81964206.11178844,0.0012961,-815.2828986400082,130.303,200000,212467.61508297798,12467.61508297798,1.06233807541489
2021-02-16,-1,-0.9697277478727594,81964206.11178844,0.0012916,-815.2828986400082,130.183,200000,212000.94220763812,12000.942207638116,1.0600047110381905
2021-02-17,-1,-1.052457523018975,81964206.11178844,0.0015463,-815.2828986400082,165.3233,200000,261526.51114739012,61526.51114739012,1.3076325557369506
