date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-02-26,2,1.7048361131936756,0.0,0.082858,0.0,0.039453,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-02-27,2,1.9067742599792716,0.0,0.094728,0.0,0.040822,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-02-28,2,1.652332343069842,0.0,0.092106,0.0,0.039735,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-03-01,2,1.7041245775975444,0.0,0.112899,0.0,0.045729,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-03-02,2,1.969970184097427,0.0,0.122481,0.0,0.043803,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-03-03,2,1.2040448987593946,0.0,0.128678,0.0,0.052864,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-03-04,2,1.7172449319227459,0.0,0.143324,0.0,0.050284,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-03-05,2,1.3173803319598547,0.0,0.139971,0.0,0.05201,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-03-06,1,1.1174555651158111,-790404.0421815265,0.140474,2084232.1936741206,0.053272,200000,222062.4348428155,22062.434842815506,1.1103121742140776
2021-03-07,1,0.9500702457531203,-790404.0421815265,0.146994,2084232.1936741206,0.05667,200000,234298.09019194375,34298.090191943746,1.1714904509597188
2021-03-08,1,0.929210157599493,-790404.0421815265,0.171611,2084232.1936741206,0.065316,200000,271775.73804483283,71775.73804483283,1.3588786902241643
2021-03-09,2,1.3098481785832914,0.0,0.184748,0.0,0.064429,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-10,2,3.01066216847409,0.0,0.253021,0.0,0.061343,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-11,2,3.266830267466674,0.0,0.361876,0.0,0.067237,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-12,2,2.8618669789727242,0.0,0.394429,0.0,0.065552,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-13,2,2.007223587823323,0.0,0.369683,0.0,0.067523,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-14,2,1.848617693242957,0.0,0.374202,0.0,0.066074,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-15,0,0.8041642246362511,0.0,0.344795,0.0,0.078901,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-16,0,0.979629830322842,0.0,0.35307,0.0,0.074411,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-17,0,0.7338062278657941,0.0,0.346803,0.0,0.076673,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-18,0,0.675666807508855,0.0,0.352472,0.0,0.077475,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-19,0,0.3669419466839038,0.0,0.341767,0.0,0.080765,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-20,0,-0.22819401364215952,0.0,0.317905,0.0,0.089496,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-21,0,-0.2838867741321282,0.0,0.332983,0.0,0.093802,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-22,0,0.21852706183067636,0.0,0.371675,0.0,0.088369,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-23,2,1.4022200449062496,0.0,0.476938,0.0,0.083028,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-24,0,0.3865074914209206,0.0,0.392889,0.0,0.0846,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-25,0,0.7712035561824075,0.0,0.417473,0.0,0.080762,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-26,0,0.1911170659245681,0.0,0.416534,0.0,0.090047,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-27,0,-0.04783904171115728,0.0,0.396588,0.0,0.088445,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-28,0,-0.26993840926961027,0.0,0.399384,0.0,0.090733,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-29,0,-0.33266641115107976,0.0,0.41121,0.0,0.092003,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-30,0,-0.17676702723277887,0.0,0.411099,0.0,0.089331,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-03-31,0,0.08722873563324812,0.0,0.416252,0.0,0.087721,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-01,0,0.16467351937798477,0.0,0.415404,0.0,0.088056,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-02,0,0.16906656815383475,0.0,0.439453,0.0,0.094023,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-03,0,-0.031021480278403114,0.0,0.393855,0.0,0.087307,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-04,0,-0.19262268513472613,0.0,0.410231,0.0,0.092423,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-05,-2,-1.5757384596325554,0.0,0.376921,0.0,0.102343,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-06,-2,-2.199503101433286,0.0,0.347919,0.0,0.111808,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-07,-2,-1.5103878298250226,0.0,0.359988,0.0,0.105908,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-08,-2,-1.5219269653640282,0.0,0.382227,0.0,0.116636,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-09,-2,-1.805280928319916,0.0,0.375167,0.0,0.125996,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-10,-2,-2.091148284165118,0.0,0.361716,0.0,0.141922,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-11,-2,-1.8069832814000484,0.0,0.354218,0.0,0.139394,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-12,-2,-1.4305850150965813,0.0,0.357912,0.0,0.128931,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-13,-2,-1.7262167686603214,0.0,0.352329,0.0,0.153447,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-14,-2,-1.8112352893187336,0.0,0.334358,0.0,0.168004,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-15,-2,-1.526824609393839,0.0,0.363338,0.0,0.175601,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-16,-2,-1.6933470163985425,0.0,0.387414,0.0,0.234485,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-17,-2,-1.5585379001740576,0.0,0.355571,0.0,0.226425,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-18,-2,-1.619365487933684,0.0,0.318046,0.0,0.253321,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-19,-2,-1.4093272911209223,0.0,0.300044,0.0,0.228215,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-20,-2,-1.344631127155864,0.0,0.31082,0.0,0.251237,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-21,-2,-1.2051622894774956,0.0,0.290039,0.0,0.226271,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-22,-1,-1.0931922893658763,465787.57495047,0.250976,-614708.1220922373,0.190174,200000,233803.00482153828,33803.004821538285,1.1690150241076913
2021-04-23,-1,-1.0363653452854908,465787.57495047,0.265,-614708.1220922373,0.202086,200000,247657.6129230064,47657.61292300641,1.238288064615032
2021-04-24,-1,-0.9699488098078204,465787.57495047,0.238531,-614708.1220922373,0.178425,200000,220784.07272481802,20784.07272481802,1.1039203636240902
2021-04-25,-1,-0.6047330229766564,465787.57495047,0.26626,-614708.1220922373,0.1683,200000,227475.97665443568,27475.976654435683,1.1373798832721784
2021-04-26,-1,-0.5020198719230544,465787.57495047,0.3023,-614708.1220922373,0.18849,200000,256673.9178406929,56673.91784069291,1.2833695892034647
2021-04-27,-1,-0.5122250624866413,465787.57495047,0.32129,-614708.1220922373,0.2081,200000,277573.6501632311,77573.65016323113,1.3878682508161555
2021-04-28,-1,-0.3716711215986225,465787.57495047,0.31404,-614708.1220922373,0.1984,200000,268234.0214605455,68234.02146054548,1.3411701073027273
2021-04-29,0,0.06014112816881213,0.0,0.33615,0.0,0.19127,200000,194803.73401452,-5196.265985479986,0.9740186700726001
2021-04-30,0,0.20825159165510237,0.0,0.35815,0.0,0.20098,200000,194803.73401452,-5196.265985479986,0.9740186700726001
2021-05-01,0,0.26824772567785593,0.0,0.35872,0.0,0.20422,200000,194803.73401452,-5196.265985479986,0.9740186700726001
2021-05-02,0,0.22464138094160818,0.0,0.35685,0.0,0.21488,200000,194803.73401452,-5196.265985479986,0.9740186700726001
2021-05-03,0,0.802553797274071,0.0,0.37214,0.0,0.21084,200000,194803.73401452,-5196.265985479986,0.9740186700726001
2021-05-04,0,0.8607635199379678,0.0,0.32882,0.0,0.18753,200000,194803.73401452,-5196.265985479986,0.9740186700726001
2021-05-05,2,1.493245498252735,0.0,0.38419,0.0,0.20705,200000,194803.73401452,-5196.265985479986,0.9740186700726001
2021-05-06,1,1.0385828061777176,-254598.81069414748,0.38257,451268.8426948666,0.21584,200000,194803.73401452,-5196.265985479986,0.9740186700726001
2021-05-07,1,0.9169232111633271,-254598.81069414748,0.40605,451268.8426948666,0.2306,200000,207442.4422077948,7442.442207794811,1.037212211038974
2021-05-08,1,1.0017923210004773,-254598.81069414748,0.40215,451268.8426948666,0.2234,200000,203200.37117868458,3200.3711786845815,1.016001855893423
2021-05-09,1,0.25133282472958013,-254598.81069414748,0.3874,451268.8426948666,0.23386,200000,204165.31081553426,4165.310815534263,1.0208265540776713
2021-05-10,1,0.4490236346414528,-254598.81069414748,0.34681,451268.8426948666,0.20262,200000,179733.50644367115,-20266.493556328845,0.8986675322183557
2021-05-11,1,0.39481156697794445,-254598.81069414748,0.36499,451268.8426948666,0.21269,200000,188906.39006802806,-11093.609931971936,0.9445319503401404
2021-05-12,1,0.3527892755125621,-254598.81069414748,0.28697,451268.8426948666,0.1666,200000,148243.60989786428,-51756.390102135716,0.7412180494893215
2021-05-13,1,1.1317999258186007,-254598.81069414748,0.33436,451268.8426948666,0.18222,200000,167357.86685955373,-32642.13314044627,0.8367893342977687
2021-05-14,1,1.1145117039973658,-254598.81069414748,0.34021,451268.8426948666,0.18674,200000,170887.0050710953,-29112.994928904693,0.8544350253554766
2021-05-15,1,1.060866840691647,-254598.81069414748,0.31496,451268.8426948666,0.17254,200000,158050.367534801,-41949.632465199014,0.7902518376740049
2021-05-16,2,2.1314633414245856,0.0,0.344,0.0,0.17646,200000,202754.82491137058,2754.8249113705824,1.013774124556853
2021-05-17,2,2.947883916769118,0.0,0.33172,0.0,0.15775,200000,202754.82491137058,2754.8249113705824,1.013774124556853
2021-05-18,2,2.0870579608897666,0.0,0.33024,0.0,0.16183,200000,202754.82491137058,2754.8249113705824,1.013774124556853
2021-05-19,2,2.646503204291892,0.0,0.23274,0.0,0.10533,200000,202754.82491137058,2754.8249113705824,1.013774124556853
2021-05-20,2,2.0694564015242007,0.0,0.28624,0.0,0.13077,200000,202754.82491137058,2754.8249113705824,1.013774124556853
2021-05-21,2,2.4096780965606484,0.0,0.25489,0.0,0.10813,200000,202754.82491137058,2754.8249113705824,1.013774124556853
2021-05-22,2,3.004576934873327,0.0,0.27369,0.0,0.09944,200000,202754.82491137058,2754.8249113705824,1.013774124556853
2021-05-23,2,2.6613262578853467,0.0,0.25157,0.0,0.08638,200000,202754.82491137058,2754.8249113705824,1.013774124556853
2021-05-24,2,1.2837883151198557,0.0,0.27944,0.0,0.1124,200000,202754.82491137058,2754.8249113705824,1.013774124556853
2021-05-25,1,1.1377532283460998,-363164.6514622436,0.27915,899772.8983374926,0.11267,200000,202754.82491137058,2754.8249113705824,1.013774124556853
2021-05-26,1,0.6019794273512232,-363164.6514622436,0.30654,899772.8983374926,0.13306,200000,231048.27411202292,31048.27411202292,1.1552413705601146
2021-05-27,1,1.085922093881101,-363164.6514622436,0.31268,899772.8983374926,0.1238,200000,224946.20803339593,24946.20803339593,1.1247310401669797
2021-05-28,2,1.4078524672342696,0.0,0.29327,0.0,0.10815,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-05-29,2,1.6599088477826218,0.0,0.28627,0.0,0.09896,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-05-30,2,1.3625787411250103,0.0,0.30461,0.0,0.10752,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-05-31,0,0.9450314885473213,0.0,0.34008,0.0,0.12588,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-01,2,1.5968106900559675,0.0,0.36487,0.0,0.12068,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-02,2,1.2204751390286874,0.0,0.36738,0.0,0.12573,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-03,2,1.3554261186535357,0.0,0.43258,0.0,0.14323,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-04,2,1.9773580996967781,0.0,0.43143,0.0,0.12902,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-05,2,2.1503757753950414,0.0,0.44424,0.0,0.12534,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-06,2,1.9726988253843771,0.0,0.4597,0.0,0.12766,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-07,2,2.6029029784444733,0.0,0.4784,0.0,0.11458,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-08,2,3.043329385354592,0.0,0.5775,0.0,0.11285,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-09,2,2.150306292576015,0.0,0.57565,0.0,0.11996,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-10,2,1.7902368013431982,0.0,0.53091,0.0,0.11204,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-11,2,1.4494948195788329,0.0,0.48342,0.0,0.10482,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-12,0,0.6741768088274156,0.0,0.42363,0.0,0.10624,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-13,2,1.6896342434344935,0.0,0.57385,0.0,0.11244,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-14,2,1.281033729044228,0.0,0.55019,0.0,0.11334,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-15,0,0.7995545172159544,0.0,0.49849,0.0,0.11135,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-16,0,0.9380212212965191,0.0,0.504,0.0,0.10752,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-17,2,1.4065062926524718,0.0,0.56207,0.0,0.10726,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-18,2,1.7884237658653457,0.0,0.5792,0.0,0.09957,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-19,2,1.8218268371871589,0.0,0.5873,0.0,0.09639,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-20,2,1.5541855746515756,0.0,0.58881,0.0,0.0984,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-21,2,1.6374331747700077,0.0,0.45868,0.0,0.07332,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-22,2,1.5515024395856025,0.0,0.45324,0.0,0.07176,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-23,2,1.4265561309342198,0.0,0.47999,0.0,0.07614,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-24,1,1.0464958048276989,-217795.3093946555,0.48658,1312056.97220814,0.08077,200000,211949.68329050293,11949.68329050293,1.0597484164525146
2021-06-25,1,0.8355664280080668,-217795.3093946555,0.42552,1312056.97220814,0.07209,200000,187262.44718009862,-12737.552819901379,0.9363122359004931
2021-06-26,1,0.5492728079714435,-217795.3093946555,0.42354,1312056.97220814,0.074,200000,189337.24128441472,-10662.758715585282,0.9466862064220736
2021-06-27,1,0.2127770373661602,-217795.3093946555,0.43151,1312056.97220814,0.07806,200000,196400.0212074552,-3599.9787925448036,0.9820001060372759
2021-06-28,0,0.013151577394659946,0.0,0.429,0.0,0.07942,200000,201180.30628803966,1180.306288039661,1.0059015314401982
2021-06-29,0,-0.9082645770879029,0.0,0.42802,0.0,0.09008,200000,201180.30628803966,1180.306288039661,1.0059015314401982
2021-06-30,-2,-1.212867065078633,0.0,0.41198,0.0,0.09134,200000,201180.30628803966,1180.306288039661,1.0059015314401982
2021-07-01,-2,-1.2284280372598413,0.0,0.37767,0.0,0.08424,200000,201180.30628803966,1180.306288039661,1.0059015314401982
2021-07-02,-2,-1.6103377437013195,0.0,0.36884,0.0,0.08655,200000,201180.30628803966,1180.306288039661,1.0059015314401982
2021-07-03,-2,-1.397892905760519,0.0,0.3772,0.0,0.08736,200000,201180.30628803966,1180.306288039661,1.0059015314401982
2021-07-04,-2,-1.3576181500341946,0.0,0.37538,0.0,0.08778,200000,201180.30628803966,1180.306288039661,1.0059015314401982
2021-07-05,-2,-1.3711119790147153,0.0,0.35303,0.0,0.08342,200000,201180.30628803966,1180.306288039661,1.0059015314401982
2021-07-06,-2,-1.3484368315361281,0.0,0.35359,0.0,0.08446,200000,201180.30628803966,1180.306288039661,1.0059015314401982
2021-07-07,-1,-1.1809629112136126,284949.8686836629,0.35301,-1206116.9441728997,0.0834,200000,201180.30628803966,1180.306288039661,1.0059015314401982
2021-07-08,-1,-0.20546457379919847,284949.8686836629,0.38178,-1206116.9441728997,0.07607,200000,200537.4768092813,537.4768092813028,1.0026873840464066
2021-07-09,-1,-0.5711848803923629,284949.8686836629,0.35844,-1206116.9441728997,0.07703,200000,195044.6191406106,-4955.380859389406,0.975223095703053
2021-07-10,-1,-0.6771521334354895,284949.8686836629,0.34214,-1206116.9441728997,0.07597,200000,189121.4523202436,-10878.54767975639,0.9456072616012181
2021-07-11,-1,-0.649171229279389,284949.8686836629,0.34683,-1206116.9441728997,0.07768,200000,192520.32717890566,-7479.67282109434,0.9626016358945283
2021-07-12,-1,-0.6248029405334095,284949.8686836629,0.33194,-1206116.9441728997,0.07495,200000,184984.7243766139,-15015.275623386085,0.9249236218830695
2021-07-13,-1,-0.8003965811609612,284949.8686836629,0.31135,-1206116.9441728997,0.07294,200000,176693.31152262975,-23306.688477370248,0.8834665576131487
2021-07-14,-1,-0.9592221116085823,284949.8686836629,0.30023,-1206116.9441728997,0.07256,200000,173066.34454408172,-26933.655455918284,0.8653317227204086
2021-07-15,-1,-0.8132472549062235,284949.8686836629,0.28951,-1206116.9441728997,0.06904,200000,165766.15030830423,-34233.84969169577,0.8288307515415212
2021-07-16,-1,-1.14194992599603,284949.8686836629,0.26293,-1206116.9441728997,0.06521,200000,153572.7549025103,-46427.24509748971,0.7678637745125515
2021-07-17,-1,-0.6871567821872906,284949.8686836629,0.27528,-1206116.9441728997,0.0655,200000,157441.65969456366,-42558.340305436344,0.7872082984728183
2021-07-18,0,0.011953785998021304,0.0,0.29584,0.0,0.06755,200000,198353.9367155442,-1646.0632844557986,0.991769683577721
2021-07-19,0,-0.5838988748513674,0.0,0.26095,0.0,0.0618,200000,198353.9367155442,-1646.0632844557986,0.991769683577721
2021-07-20,-2,-1.452000196907546,0.0,0.23041,0.0,0.05773,200000,198353.9367155442,-1646.0632844557986,0.991769683577721
2021-07-21,0,-0.8497334211914217,0.0,0.27142,0.0,0.06605,200000,198353.9367155442,-1646.0632844557986,0.991769683577721
2021-07-22,0,-0.6394772961377555,0.0,0.2813,0.0,0.06777,200000,198353.9367155442,-1646.0632844557986,0.991769683577721
2021-07-23,-1,-1.0944139303639726,347452.94407851767,0.28544,-1397055.4776415285,0.07099,200000,198353.9367155442,-1646.0632844557986,0.991769683577721
2021-07-24,0,0.6071279245966719,0.0,0.32065,0.0,0.07219,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-07-25,2,1.7226746226527068,0.0,0.35555,0.0,0.07438,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-07-26,0,-0.11778545221268233,0.0,0.33305,0.0,0.07754,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-07-27,0,-0.9276128714241196,0.0,0.34149,0.0,0.08396,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-07-28,-2,-1.3006330956802483,0.0,0.32909,0.0,0.08283,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-07-29,0,-0.9663154355286432,0.0,0.33316,0.0,0.08266,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-07-30,-2,-1.529869957255036,0.0,0.33288,0.0,0.08596,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-07-31,-2,-2.0675198147672065,0.0,0.3292,0.0,0.08962,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-08-01,-2,-1.9551121686357855,0.0,0.31032,0.0,0.08574,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-08-02,-2,-1.9492718988163473,0.0,0.30342,0.0,0.08606,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-08-03,-2,-1.891397469522707,0.0,0.29418,0.0,0.0854,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-08-04,-2,-1.6388065414733328,0.0,0.30479,0.0,0.08841,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-08-05,-1,-1.1234109225023576,288058.08069409674,0.32597,-1033894.4347484554,0.09082,200000,187796.58512770943,-12203.414872290567,0.9389829256385471
2021-08-06,-2,-1.7600923954652608,0.0,0.3149,0.0,0.09665,200000,197012.99263557658,-2987.0073644234217,0.985064963177883
2021-08-07,-2,-2.05152592633938,0.0,0.31047,0.0,0.10371,200000,197012.99263557658,-2987.0073644234217,0.985064963177883
2021-08-08,-2,-2.044582159555781,0.0,0.28578,0.0,0.1013,200000,197012.99263557658,-2987.0073644234217,0.985064963177883
2021-08-09,-2,-1.6620209627704468,0.0,0.30498,0.0,0.10574,200000,197012.99263557658,-2987.0073644234217,0.985064963177883
2021-08-10,-2,-1.4482719120774952,0.0,0.3081,0.0,0.10633,200000,197012.99263557658,-2987.0073644234217,0.985064963177883
2021-08-11,-1,-1.0169086473238018,288765.26930433646,0.34113,-887765.8283867005,0.11096,200000,197012.99263557658,-2987.0073644234217,0.985064963177883
2021-08-12,-1,-0.8579823099193661,288765.26930433646,0.3339,-887765.8283867005,0.10725,200000,191631.60851519153,-8368.391484808468,0.9581580425759577
2021-08-13,-1,-1.1176798022480516,288765.26930433646,0.352,-887765.8283867005,0.12083,200000,208914.11983909144,8914.119839091436,1.0445705991954573
2021-08-14,-2,-1.5302669393102368,0.0,0.34815,0.0,0.13014,200000,212013.20903351705,12013.20903351705,1.0600660451675852
2021-08-15,-2,-1.7733209873218556,0.0,0.34505,0.0,0.13937,200000,212013.20903351705,12013.20903351705,1.0600660451675852
2021-08-16,-1,-1.0468043706208614,296621.53594705503,0.35738,-823736.1451298355,0.12869,200000,212013.20903351705,12013.20903351705,1.0600660451675852
2021-08-17,-1,-0.8924057081108633,296621.53594705503,0.332,-823736.1451298355,0.11816,200000,195811.01284296362,-4188.987157036376,0.9790550642148181
2021-08-18,-1,-1.0609458678442896,296621.53594705503,0.32373,-823736.1451298355,0.11955,200000,194502.94598241197,-5497.054017588031,0.9725147299120599
2021-08-19,-2,-1.3715668406601926,0.0,0.3314,0.0,0.13013,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-20,-2,-1.2718617314372291,0.0,0.33806,0.0,0.13295,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-21,0,-0.9483487897823532,0.0,0.33738,0.0,0.12822,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-22,0,-0.8708139801877396,0.0,0.3372,0.0,0.12817,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-23,0,-0.6915708716569465,0.0,0.35075,0.0,0.13164,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-24,0,-0.3851701599320918,0.0,0.33145,0.0,0.12128,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-25,0,-0.5025520226014765,0.0,0.34281,0.0,0.1275,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-26,0,-0.1306853698000769,0.0,0.318,0.0,0.11591,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-27,0,-0.6834292250977293,0.0,0.3372,0.0,0.12803,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-28,0,-0.4337882422617149,0.0,0.3289,0.0,0.12328,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-29,0,-0.3958835014687087,0.0,0.3291,0.0,0.12352,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-30,0,0.3051551271806024,0.0,0.3246,0.0,0.11709,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-08-31,0,-0.09601364486026014,0.0,0.3305,0.0,0.12282,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-01,-2,-1.709758938351603,0.0,0.3418,0.0,0.13728,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-02,-2,-2.239560267831315,0.0,0.3445,0.0,0.14307,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-03,0,-0.5823757403838398,0.0,0.3688,0.0,0.14294,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-04,0,-0.5627281748218532,0.0,0.3752,0.0,0.14477,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-05,0,-0.9823881381517315,0.0,0.3908,0.0,0.15391,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-06,2,2.6035808069238096,0.0,0.4413,0.0,0.14998,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-07,0,0.9873042997300516,0.0,0.3393,0.0,0.12286,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-08,0,0.821126803633559,0.0,0.3258,0.0,0.11837,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-09,0,0.4957761030339221,0.0,0.3311,0.0,0.12163,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-10,0,0.5557892323173961,0.0,0.3077,0.0,0.11252,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-11,0,0.11694249173358959,0.0,0.3103,0.0,0.11549,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-12,0,-0.06441932519167112,0.0,0.3195,0.0,0.11984,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-13,0,-0.2055738093764911,0.0,0.2975,0.0,0.11245,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-14,0,0.1365319876744963,0.0,0.3158,0.0,0.11764,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-15,0,0.09081442991122786,0.0,0.3266,0.0,0.12206,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-16,0,0.3438349146170706,0.0,0.316,0.0,0.11669,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-17,0,0.6570074659407036,0.0,0.3063,0.0,0.11145,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-18,0,0.5223810454012239,0.0,0.3092,0.0,0.11297,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-19,0,0.7124945702615294,0.0,0.2985,0.0,0.10824,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-20,2,1.316050078352016,0.0,0.2608,0.0,0.09176,200000,220905.61658640852,20905.61658640852,1.1045280829320425
2021-09-21,2,2.1547594352491024,0.0,0.2572,0.0,0.0861,200000,220905.61658640852,20905.61658640852,1.1045280829320425
