date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-20,-2,-2.8158878763199744,0.0,0.02294,0.0,0.0022773,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-21,-2,-3.0576959747699903,0.0,0.0241,0.0,0.00378,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-22,-2,-2.4321153626812104,0.0,0.02116,0.0,0.0034332,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-23,-2,-2.094191936294636,0.0,0.01769,0.0,0.0030186,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-24,-2,-1.7533477202966519,0.0,0.01935,0.0,0.0031333,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-25,-2,-1.603384258043244,0.0,0.0176,0.0,0.0029679,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-26,-2,-1.3919521231457979,0.0,0.01726,0.0,0.0028118,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-27,0,-0.6571433539040618,0.0,0.024,0.0,0.0026422,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-02-28,0,-0.6342624926015109,0.0,0.02168,0.0,0.0024256,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-01,0,-0.7962994489585449,0.0,0.02207,0.0,0.002807,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-02,0,-0.7427008641791059,0.0,0.02071,0.0,0.0026748,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-03,0,-0.640072969082826,0.0,0.0211,0.0,0.0026857,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-04,0,-0.4794756701359744,0.0,0.02055,0.0,0.0024918,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-05,0,-0.5381639271281967,0.0,0.02328,0.0,0.0030274,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-06,0,-0.4967645747345368,0.0,0.02257,0.0,0.0029855,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-07,0,-0.3256481056366432,0.0,0.02394,0.0,0.0030384,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-08,0,-0.18370325936805984,0.0,0.02414,0.0,0.0030073,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-09,0,0.12755793760499767,0.0,0.02691,0.0,0.0031371,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-10,0,0.8546670689459768,0.0,0.02952,0.0,0.0030958,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-11,2,1.8479087253029036,0.0,0.03248,0.0,0.0031403,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-12,2,1.7120913725858211,0.0,0.03015,0.0,0.0029625,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-13,0,-0.32305828653001883,0.0,0.0343,0.0,0.004619,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-14,-2,-2.1986890047575023,0.0,0.03254,0.0,0.0072737,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-15,-1,-1.167812529915557,1277870.6599664285,0.0428,-7724980.825785754,0.00708,200000,109385.72849312628,-90614.27150687372,0.5469286424656314
2021-03-16,0,-0.15640229439239514,0.0,0.05222,0.0,0.0068416,200000,95506.55144737518,-104493.44855262482,0.47753275723687594
2021-03-17,0,-0.1927086292671633,0.0,0.05506,0.0,0.0071676,200000,95506.55144737518,-104493.44855262482,0.47753275723687594
2021-03-18,0,-0.5874633090235647,0.0,0.05155,0.0,0.0071323,200000,95506.55144737518,-104493.44855262482,0.47753275723687594
2021-03-19,0,-0.9465839848334818,0.0,0.05399,0.0,0.00815,200000,95506.55144737518,-104493.44855262482,0.47753275723687594
2021-03-20,0,-0.9808884862220143,0.0,0.04972,0.0,0.0077178,200000,95506.55144737518,-104493.44855262482,0.47753275723687594
2021-03-21,0,-0.8709129637563986,0.0,0.05201,0.0,0.0080067,200000,95506.55144737518,-104493.44855262482,0.47753275723687594
2021-03-22,-1,-1.0067664046666023,1039244.3030182284,0.04595,-6435751.445240915,0.00742,200000,95506.55144737518,-104493.44855262482,0.47753275723687594
2021-03-23,-1,-1.1085838297594472,1039244.3030182284,0.04504,-6435751.445240915,0.0076374,200000,95959.97149582396,-104040.02850417604,0.4797998574791198
2021-03-24,-1,-0.9084408089758882,1039244.3030182284,0.0438,-6435751.445240915,0.0072311,200000,92056.46274787998,-107943.53725212002,0.4602823137393999
2021-03-25,-2,-1.32001581398013,0.0,0.04063,0.0,0.0077737,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-03-26,-2,-1.567097839699485,0.0,0.04693,0.0,0.0104099,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-03-27,-2,-1.342328877387964,0.0,0.0461,0.0,0.0099946,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-03-28,0,-0.0944386528436089,0.0,0.06858,0.0,0.0101872,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-03-29,0,-0.9920039885859528,0.0,0.06496,0.0,0.0129999,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-03-30,-2,-1.6281923471437563,0.0,0.0652,0.0,0.0181274,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-03-31,-2,-1.508827846288331,0.0,0.06232,0.0,0.0167518,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-01,-2,-1.520134667373851,0.0,0.06505,0.0,0.0173532,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-02,-2,-1.9708091151674056,0.0,0.06568,0.0,0.0242549,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-03,-2,-1.807977012792149,0.0,0.06045,0.0,0.0230732,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-04,-2,-1.2317092909419998,0.0,0.09,0.0,0.0272443,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-05,0,0.28932089679494183,0.0,0.16143,0.0,0.0285997,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-06,0,0.4027875947776755,0.0,0.12899,0.0,0.0227351,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-07,0,0.2282203204568746,0.0,0.10868,0.0,0.0204695,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-08,2,1.643559653298776,0.0,0.16899,0.0,0.0231061,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-09,2,1.221597616459414,0.0,0.14176,0.0,0.0209399,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-10,2,1.3916888124750737,0.0,0.13568,0.0,0.0191341,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-11,2,1.497940328292592,0.0,0.14642,0.0,0.0197457,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-12,1,1.1257494885008643,-395043.04231268686,0.13076,2747840.4470951143,0.0187987,200000,103311.65642561385,-96688.34357438615,0.5165582821280692
2021-04-13,1,0.8941668497110311,-395043.04231268686,0.12438,2747840.4470951143,0.0187208,200000,100577.22504483021,-99422.77495516979,0.502886125224151
2021-04-14,2,1.336002727139329,0.0,0.13306,0.0,0.01757,200000,107596.52698027882,-92403.47301972118,0.5379826349013941
2021-04-15,0,0.8992506745494835,0.0,0.12981,0.0,0.0185614,200000,107596.52698027882,-92403.47301972118,0.5379826349013941
2021-04-16,1,1.073087295763692,-378195.1739201365,0.14225,2828376.338140646,0.0190209,200000,107596.52698027884,-92403.47301972116,0.5379826349013942
2021-04-17,1,0.991494416237921,-378195.1739201365,0.13962,2828376.338140646,0.0188709,200000,106177.61722214778,-93822.38277785222,0.5308880861107389
2021-04-18,1,0.5619017081011424,-378195.1739201365,0.11485,2828376.338140646,0.0170608,200000,91690.07875447761,-108309.92124552239,0.45845039377238805
2021-04-19,1,0.34286408004945174,-378195.1739201365,0.102,2828376.338140646,0.0157814,200000,83211.64608258673,-116788.35391741327,0.41605823041293366
2021-04-20,1,0.2645862732302616,-378195.1739201365,0.10363,2828376.338140646,0.0160758,200000,84660.77821002515,-115339.22178997485,0.4233038910501258
2021-04-21,1,0.2725032157410542,-378195.1739201365,0.098,2828376.338140646,0.0149,200000,79205.934482469,-120794.065517531,0.396029672412345
2021-04-22,1,0.208115804836021,-378195.1739201365,0.08429,2828376.338140646,0.0127212,200000,67858.4122824831,-132141.5877175169,0.3392920614124155
2021-04-23,0,-0.28768334570328286,0.0,0.07999,0.0,0.0128001,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-04-24,-2,-1.2981702842201863,0.0,0.07019,0.0,0.0120997,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-04-25,0,-0.1329367682682142,0.0,0.07783,0.0,0.011748,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-04-26,0,0.5569486057440635,0.0,0.09973,0.0,0.014055,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-04-27,2,1.2918298996918078,0.0,0.1236,0.0,0.016473,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-04-28,2,2.9921976365688345,0.0,0.14151,0.0,0.015843,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-04-29,2,1.8423134840183475,0.0,0.12896,0.0,0.015375,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-04-30,2,1.2524141271210363,0.0,0.12936,0.0,0.016071,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-05-01,0,0.9482716740018216,0.0,0.12723,0.0,0.016197,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-05-02,2,1.6607859974272625,0.0,0.13354,0.0,0.015528,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-05-03,1,1.0706279311326579,-405379.51254812337,0.12537,3323899.901122187,0.01529,200000,101644.85897631646,-98355.14102368354,0.5082242948815823
2021-05-04,1,0.6685313515425464,-405379.51254812337,0.1065,3323899.901122187,0.013525,200000,88128.66424905272,-111871.33575094728,0.4406433212452636
2021-05-05,1,0.41973912798246404,-405379.51254812337,0.11368,3323899.901122187,0.014775,200000,95194.16402555097,-104805.83597444903,0.4759708201277548
2021-05-06,0,0.006483531357759652,0.0,0.10978,0.0,0.014982,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-07,0,-0.18605159187705955,0.0,0.10888,0.0,0.015233,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-08,0,-0.21387743642276144,0.0,0.10555,0.0,0.01477,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-09,0,0.043698654387332864,0.0,0.10691,0.0,0.01442,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-10,0,0.38571977594543017,0.0,0.09827,0.0,0.012672,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-11,0,0.3264462221731945,0.0,0.10109,0.0,0.01303,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-12,0,-0.11052192542915328,0.0,0.07877,0.0,0.010559,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-13,0,0.02515858026780605,0.0,0.08584,0.0,0.01125,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-14,0,-0.046640601129609514,0.0,0.091,0.0,0.011847,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-15,0,-0.3458138425321491,0.0,0.08231,0.0,0.010849,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-16,-2,-1.2801843811682034,0.0,0.08309,0.0,0.011639,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-17,-2,-1.7694813210017397,0.0,0.07467,0.0,0.010999,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-18,-2,-1.6354510722049553,0.0,0.07537,0.0,0.011034,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-19,-2,-2.26133523543183,0.0,0.04546,0.0,0.007187,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-20,-2,-2.168073032375539,0.0,0.0522,0.0,0.008513,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-21,-2,-2.3683348449296115,0.0,0.04295,0.0,0.007614,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-22,-2,-2.055036752501929,0.0,0.03999,0.0,0.007051,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-23,-2,-1.7570009774084088,0.0,0.03438,0.0,0.00601,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-24,0,-0.9447629616252167,0.0,0.04799,0.0,0.007672,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-25,-2,-1.9848092611464592,0.0,0.04864,0.0,0.009328,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-26,-2,-1.8126852446914035,0.0,0.05483,0.0,0.010742,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-27,0,-0.14168768032876705,0.0,0.06268,0.0,0.009547,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-28,0,-0.3589769610214335,0.0,0.05315,0.0,0.008392,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-29,0,-0.8423222145538964,0.0,0.04764,0.0,0.008174,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-30,0,-0.8698804093198834,0.0,0.04941,0.0,0.008629,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-05-31,0,-0.586196150754148,0.0,0.0532,0.0,0.009011,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-06-01,0,-0.4247093220677722,0.0,0.0511,0.0,0.008551,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-06-02,0,-0.44849157758885666,0.0,0.05164,0.0,0.008754,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-06-03,0,-0.3116871528269651,0.0,0.05505,0.0,0.009274,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-06-04,0,-0.6599685463650593,0.0,0.0487,0.0,0.008559,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-06-05,0,-0.1655088476146061,0.0,0.04927,0.0,0.008355,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-06-06,1,1.1497846637896616,-873515.4446530994,0.05515,5628505.289475222,0.008559,200000,96348.75354523686,-103651.24645476314,0.4817437677261843
2021-06-07,1,0.6454123450284351,-873515.4446530994,0.048,5628505.289475222,0.007787,200000,85757.91203249233,-114242.08796750767,0.4287895601624616
2021-06-08,1,1.1295584620043515,-873515.4446530994,0.05043,5628505.289475222,0.007943,200000,88758.60138815749,-111241.39861184251,0.4437930069407875
2021-06-09,2,3.705296093513808,0.0,0.07322,0.0,0.008231,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-10,2,2.4390818695868797,0.0,0.06629,0.0,0.007834,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-11,0,0.9511488030922542,0.0,0.05394,0.0,0.00752,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-12,0,0.9031439455305869,0.0,0.05305,0.0,0.007354,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-13,0,0.6128396342906798,0.0,0.05724,0.0,0.008202,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-14,0,0.39154741432074647,0.0,0.05663,0.0,0.008289,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-15,0,0.4968039616995335,0.0,0.05646,0.0,0.008067,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-16,0,0.27780986680402353,0.0,0.05289,0.0,0.007755,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-17,0,0.18426697899125116,0.0,0.05197,0.0,0.007689,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-18,0,0.11176915291179469,0.0,0.04856,0.0,0.007206,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-19,0,0.21302502723888853,0.0,0.04822,0.0,0.007011,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-20,0,-0.0056753432353345646,0.0,0.05012,0.0,0.007439,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-21,0,-0.6842424631730165,0.0,0.03702,0.0,0.005966,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-22,0,-0.4068236390054586,0.0,0.03522,0.0,0.005448,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-23,0,-0.13102818822582316,0.0,0.03983,0.0,0.005925,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-24,0,-0.2876121360378594,0.0,0.04062,0.0,0.006093,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-25,0,-0.7933536040404896,0.0,0.03534,0.0,0.005563,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-26,0,-0.915334786273994,0.0,0.03531,0.0,0.005647,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-27,0,-0.8606794278726199,0.0,0.03726,0.0,0.005911,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-28,0,-0.7857569196431206,0.0,0.0378,0.0,0.005948,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-29,0,-0.8378059360671728,0.0,0.03963,0.0,0.006248,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-06-30,0,-0.358160840447219,0.0,0.04022,0.0,0.006132,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-01,-2,-1.3817688512756432,0.0,0.0365,0.0,0.005876,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-02,-2,-1.6287003466998033,0.0,0.03592,0.0,0.005883,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-03,-2,-1.8095603360704673,0.0,0.03626,0.0,0.006057,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-04,-2,-1.719650910788821,0.0,0.03664,0.0,0.006169,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-05,0,-0.3970499336202982,0.0,0.03767,0.0,0.005957,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-06,0,-0.8512997399991536,0.0,0.0372,0.0,0.006029,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-07,0,-0.17756649063532914,0.0,0.03796,0.0,0.005991,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-08,0,-0.4835550940105105,0.0,0.0358,0.0,0.00574,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-09,2,3.1740092724863294,0.0,0.04307,0.0,0.005803,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-10,2,2.03670723218249,0.0,0.04061,0.0,0.005689,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-11,2,2.9779388400833042,0.0,0.046,0.0,0.005761,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-12,2,2.973305469948398,0.0,0.04884,0.0,0.005621,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-13,2,2.858475696750048,0.0,0.0516,0.0,0.005462,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-14,2,1.9816386109581998,0.0,0.04923,0.0,0.005484,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-15,2,1.5877985239615828,0.0,0.0461,0.0,0.005239,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-16,0,0.8195457163748829,0.0,0.04019,0.0,0.005015,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-17,0,0.12594166239173823,0.0,0.03752,0.0,0.005169,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-18,0,0.46827650730530396,0.0,0.03945,0.0,0.005114,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-19,0,0.27894942793390254,0.0,0.03623,0.0,0.004795,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-20,0,0.3966282632948867,0.0,0.0345,0.0,0.004455,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-21,0,0.6064356841766665,0.0,0.03856,0.0,0.004785,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-22,0,0.30919591219849113,0.0,0.03821,0.0,0.004895,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-23,0,0.054720364376096474,0.0,0.03926,0.0,0.005155,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-24,0,-0.05160605453883432,0.0,0.03952,0.0,0.005202,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-25,0,-0.2356232607958702,0.0,0.04004,0.0,0.005339,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-26,-1,-1.16717226021331,1416948.3759953536,0.04022,-9607158.40905818,0.005932,200000,113979.32736506624,-86020.67263493376,0.5698966368253312
2021-07-27,-2,-1.3952585157496005,0.0,0.0419,0.0,0.006306,200000,115191.93133838181,-84808.06866161819,0.575959656691909
2021-07-28,-2,-1.5383140513236389,0.0,0.04104,0.0,0.006218,200000,115191.93133838181,-84808.06866161819,0.575959656691909
2021-07-29,-2,-1.2998565101908575,0.0,0.04185,0.0,0.006245,200000,115191.93133838181,-84808.06866161819,0.575959656691909
2021-07-30,-2,-1.4466715242709203,0.0,0.04142,0.0,0.006373,200000,115191.93133838181,-84808.06866161819,0.575959656691909
2021-07-31,-1,-1.0864340596594133,1359999.189355157,0.04235,-9120501.293616928,0.006315,200000,115191.93133838181,-84808.06866161819,0.575959656691909
2021-08-01,-1,-0.9149824359447538,1359999.189355157,0.04216,-9120501.293616928,0.006225,200000,114112.68637597881,-85887.31362402119,0.570563431879894
2021-08-02,-1,-0.9344483217769533,1359999.189355157,0.04188,-9120501.293616928,0.006227,200000,113750.12760554659,-86249.87239445341,0.568750638027733
2021-08-03,-1,-0.9604858478675006,1359999.189355157,0.04096,-9120501.293616928,0.006138,200000,111687.20373620794,-88312.79626379206,0.5584360186810398
2021-08-04,-1,-0.832121356083543,1359999.189355157,0.04293,-9120501.293616928,0.006376,200000,116537.08144711843,-83462.91855288157,0.5826854072355921
2021-08-05,-1,-0.23989765095364227,1359999.189355157,0.04581,-9120501.293616928,0.006532,200000,121876.67731426551,-78123.32268573449,0.6093833865713276
2021-08-06,-2,-1.9453683788993448,0.0,0.0468,0.0,0.007851,200000,123149.02493274695,-76850.97506725305,0.6157451246637348
2021-08-07,-1,-1.0700477159867132,1226583.9136727783,0.0502,-7845885.890210686,0.007848,200000,123149.02493274695,-76850.97506725305,0.6157451246637348
2021-08-08,-2,-2.110939141801797,0.0,0.04535,0.0,0.008157,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-09,-2,-1.5705330193831222,0.0,0.04939,0.0,0.008541,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-10,-2,-2.234249201554791,0.0,0.05016,0.0,0.009772,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-11,-2,-2.536724326370148,0.0,0.05188,0.0,0.011505,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-12,-2,-1.6095180238105058,0.0,0.05591,0.0,0.010991,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-13,-2,-1.3565590118024604,0.0,0.06291,0.0,0.012131,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-14,-2,-1.5446921614697504,0.0,0.05813,0.0,0.011825,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-15,0,-0.9641817110375255,0.0,0.06234,0.0,0.011787,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-16,0,-0.9912372462902167,0.0,0.05862,0.0,0.011304,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-17,0,-0.7851214129207092,0.0,0.05413,0.0,0.010245,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-18,0,-0.8987770392193735,0.0,0.05248,0.0,0.010253,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-19,0,-0.39906352070625767,0.0,0.05882,0.0,0.010762,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-20,0,-0.4616551397628815,0.0,0.06067,0.0,0.011314,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-21,0,-0.32521948360151115,0.0,0.0583,0.0,0.010777,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-22,0,-0.3916971570029471,0.0,0.05858,0.0,0.011033,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-23,0,-0.26854927021260266,0.0,0.05966,0.0,0.011176,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-24,0,-0.13119924917184814,0.0,0.0568,0.0,0.010591,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-25,0,0.5332711412467382,0.0,0.0608,0.0,0.010917,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-26,0,0.6990722475489544,0.0,0.05573,0.0,0.00995,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-27,0,0.4905123737382946,0.0,0.05737,0.0,0.010566,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-28,0,-0.9481407998496401,0.0,0.05699,0.0,0.011382,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-29,0,-0.5406062225211136,0.0,0.0562,0.0,0.011022,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-30,0,-0.5211328572162272,0.0,0.05339,0.0,0.010465,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-08-31,0,0.35584500545876613,0.0,0.05631,0.0,0.010549,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-09-01,0,0.3623797726196107,0.0,0.05898,0.0,0.011023,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-09-02,-2,-3.1360076483858705,0.0,0.0575,0.0,0.012984,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-09-03,-1,-1.1561851988582272,1072951.016920664,0.06129,-5311458.511191947,0.012381,200000,131522.335654135,-68477.66434586499,0.657611678270675
2021-09-04,-1,-0.8162623125528451,1072951.016920664,0.06049,-5311458.511191947,0.012047,200000,128889.94769786036,-71110.05230213964,0.6444497384893018
2021-09-05,-1,-0.9132968373587215,1072951.016920664,0.06512,-5311458.511191947,0.013077,200000,139328.51317273075,-60671.486827269255,0.6966425658636537
2021-09-06,0,0.41801942358245137,0.0,0.06574,0.0,0.012305,200000,126344.03278198745,-73655.96721801255,0.6317201639099372
2021-09-07,0,-0.6722433129524683,0.0,0.05065,0.0,0.010046,200000,126344.03278198745,-73655.96721801255,0.6317201639099372
2021-09-08,-2,-1.242861698701789,0.0,0.04916,0.0,0.010142,200000,126344.03278198745,-73655.96721801255,0.6317201639099372
2021-09-09,0,-0.9777024396216676,0.0,0.04989,0.0,0.010196,200000,126344.03278198745,-73655.96721801255,0.6317201639099372
2021-09-10,0,0.010881075104675701,0.0,0.05028,0.0,0.009741,200000,126344.03278198745,-73655.96721801255,0.6317201639099372
2021-09-11,0,0.9663154167317797,0.0,0.05341,0.0,0.009819,200000,126344.03278198745,-73655.96721801255,0.6317201639099372
2021-09-12,0,0.5469821626119399,0.0,0.05325,0.0,0.010011,200000,126344.03278198745,-73655.96721801255,0.6317201639099372
2021-09-13,0,0.023986880437051432,0.0,0.04959,0.0,0.009609,200000,126344.03278198745,-73655.96721801255,0.6317201639099372
2021-09-14,0,0.8474209726453341,0.0,0.05298,0.0,0.009865,200000,126344.03278198745,-73655.96721801255,0.6317201639099372
