date,statusList,zscore,ICXUSDT_position,ICXUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2021-03-03,2,1.4559688253332315,0.0,1.7768,0.0,222.59,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-03-04,2,2.9011769078231766,0.0,1.9399,0.0,211.18,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-03-05,2,2.263099253062374,0.0,1.8595,0.0,205.7,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-03-06,2,1.735949142125201,0.0,1.8405,0.0,208.61,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-03-07,2,1.8022139331632407,0.0,1.958,0.0,214.79,200000,124131.311257835,-75868.688742165,0.620656556289175
2021-03-08,1,1.1481847145587336,-32856.355547335894,1.889,284.40478224312653,218.23,200000,124131.31125783501,-75868.68874216499,0.620656556289175
2021-03-09,1,0.49487695661089376,-32856.355547335894,1.9806,284.40478224312653,244.2,200000,134526.94562082496,-65473.05437917504,0.6726347281041247
2021-03-10,1,0.3017039029681213,-32856.355547335894,1.8591,284.40478224312653,234.41,200000,127750.57560366346,-72249.42439633654,0.6387528780183173
2021-03-11,1,0.3349116452033094,-32856.355547335894,1.8846,284.40478224312653,235.39,200000,128867.12935671877,-71132.87064328123,0.6443356467835939
2021-03-12,1,0.2624471306555692,-32856.355547335894,1.7958,284.40478224312653,224.69,200000,122906.3538141139,-77093.6461858861,0.6145317690705695
2021-03-13,0,-0.2941619799707423,0.0,1.8371,0.0,243.04,200000,115369.9837574763,-84630.0162425237,0.5768499187873815
2021-03-14,0,-0.4089685049258147,0.0,1.7388,0.0,231.17,200000,115369.9837574763,-84630.0162425237,0.5768499187873815
2021-03-15,1,1.0977945705888408,-29688.62165658165,1.943,260.52295130854554,221.42,200000,115369.9837574763,-84630.0162425237,0.5768499187873815
2021-03-16,1,0.7609964295199243,-29688.62165658165,1.9204,260.52295130854554,223.59,200000,115264.3557123771,-84735.6442876229,0.5763217785618855
2021-03-17,0,0.1045385975939485,0.0,1.8758,0.0,229.47,200000,111277.69862412021,-88722.30137587979,0.5563884931206011
2021-03-18,0,0.17034147285711757,0.0,1.8669,0.0,225.83,200000,111277.69862412021,-88722.30137587979,0.5563884931206011
2021-03-19,0,0.7870795960926222,0.0,1.9662,0.0,225.72,200000,111277.69862412021,-88722.30137587979,0.5563884931206011
2021-03-20,0,0.317025039094956,0.0,1.9247,0.0,227.11,200000,111277.69862412021,-88722.30137587979,0.5563884931206011
2021-03-21,0,0.7696540220362649,0.0,1.937,0.0,221.01,200000,111277.69862412021,-88722.30137587979,0.5563884931206011
2021-03-22,0,0.920913536585346,0.0,1.8366,0.0,206.6,200000,111277.69862412021,-88722.30137587979,0.5563884931206011
2021-03-23,1,1.1511380991679396,-29694.641251032772,1.8737,269.28104400377555,206.62,200000,111277.69862412021,-88722.30137587979,0.5563884931206011
2021-03-24,2,2.43426801525998,0.0,1.8979,0.0,190.75,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-03-25,2,1.628346348311278,0.0,1.8076,0.0,189.1,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-03-26,2,2.025777916413437,0.0,2.0416,0.0,203.51,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-03-27,2,2.473638092113941,0.0,2.1777,0.0,201.64,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-03-28,2,2.3759328209453594,0.0,2.3399,0.0,207.72,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-03-29,2,2.3878487436509035,0.0,2.5673,0.0,214.98,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-03-30,2,2.192933986801052,0.0,2.6613,0.0,216.3,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-03-31,2,2.450721467662716,0.0,3.0308,0.0,222.44,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-01,2,1.3371596943393362,0.0,2.8069,0.0,233.44,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-02,0,0.8112987486879126,0.0,2.7439,0.0,243.59,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-03,0,0.6185884784858303,0.0,2.4666,0.0,222.84,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-04,0,-0.30425861617156646,0.0,2.6105,0.0,270.78,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-05,0,-0.5920042016847816,0.0,2.5272,0.0,273.66,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-06,0,-0.7992932802666997,0.0,2.4811,0.0,275.99,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-07,0,-0.7580176104166331,0.0,2.3141,0.0,253.45,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-08,0,-0.6942345829719767,0.0,2.4822,0.0,267.79,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-09,0,-0.3042193359590035,0.0,2.6295,0.0,265.1,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-10,0,-0.9820714848280621,0.0,2.5537,0.0,283.32,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-11,-1,-1.0069564065867096,22547.76385811099,2.5783,-202.70894924986072,286.79,200000,116269.79911073513,-83730.20088926487,0.5813489955536757
2021-04-12,-1,-0.6558349524699978,22547.76385811099,2.6644,-202.70894924986072,280.48,200000,116932.06810915186,-83067.93189084814,0.5846603405457593
2021-04-13,-1,-1.125105484901964,22547.76385811099,2.5786,-202.70894924986072,294.31,200000,117800.9347382515,-82199.0652617485,0.5890046736912575
2021-04-14,-2,-1.3871394399297652,0.0,2.5159,0.0,305.36,200000,121441.08476305116,-78558.91523694884,0.6072054238152558
2021-04-15,-2,-1.4932753126675804,0.0,2.5585,0.0,326.8,200000,121441.08476305116,-78558.91523694884,0.6072054238152558
2021-04-16,-2,-1.806099456015812,0.0,2.6004,0.0,378.47,200000,121441.08476305116,-78558.91523694884,0.6072054238152558
2021-04-17,-2,-1.2710003919358497,0.0,2.6851,0.0,356.64,200000,121441.08476305116,-78558.91523694884,0.6072054238152558
2021-04-18,-2,-1.2073479049220288,0.0,2.354,0.0,317.23,200000,121441.08476305116,-78558.91523694884,0.6072054238152558
2021-04-19,-1,-1.1920014844690379,28419.237284248607,2.1366,-206.46925220689442,294.09,200000,121441.08476305116,-78558.91523694884,0.6072054238152558
2021-04-20,-2,-1.3835205366453096,0.0,2.2134,0.0,317.15,200000,124019.66829551186,-75980.33170448814,0.6200983414775594
2021-04-21,-1,-1.1375426769750274,28976.558012970057,2.14,-210.47394660157468,294.62,200000,124019.66829551186,-75980.33170448814,0.6200983414775594
2021-04-22,-2,-1.311258214407745,0.0,1.9181,0.0,275.97,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-04-23,-2,-1.2374709977362053,0.0,1.8336,0.0,262.52,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-04-24,-2,-1.3452065664638362,0.0,1.6537,0.0,246.17,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-04-25,0,-0.963343020095961,0.0,1.7332,0.0,247.06,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-04-26,0,-0.7881241260125605,0.0,1.9813,0.0,278.62,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-04-27,0,0.04415071860452786,0.0,2.3196,0.0,292.8,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-04-28,0,0.4771345596985865,0.0,2.3933,0.0,288.78,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-04-29,0,0.591155652161998,0.0,2.3613,0.0,286.63,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-04-30,0,0.5515935375803293,0.0,2.5999,0.0,319.62,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-01,0,0.587757283225599,0.0,2.6035,0.0,321.98,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-02,0,0.638038184318131,0.0,2.5085,0.0,315.17,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-03,0,-0.6253332604582887,0.0,2.4556,0.0,342.75,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-04,-2,-2.3397565678960333,0.0,2.1529,0.0,360.62,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-05,-2,-1.9223796121792434,0.0,2.3844,0.0,396.74,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-06,-2,-2.1311688026458673,0.0,2.483,0.0,443.11,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-07,0,-0.5621752809803664,0.0,2.7322,0.0,404.11,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-08,0,-0.7843874444383347,0.0,2.6727,0.0,408.83,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-09,0,-0.7794871051417633,0.0,2.6422,0.0,406.96,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-10,-1,-1.0901487518788466,27556.7860379123,2.2957,-170.22875900017564,371.63,200000,126524.22741447054,-73475.77258552946,0.6326211370723527
2021-05-11,-2,-1.3047614594548964,0.0,2.5093,0.0,426.74,200000,130019.40482527215,-69980.59517472785,0.6500970241263608
2021-05-12,-2,-1.3787737131816706,0.0,2.0412,0.0,359.0,200000,130019.40482527215,-69980.59517472785,0.6500970241263608
2021-05-13,-1,-1.0707869499110425,30957.001148874322,2.1,-181.95220244797244,357.29,200000,130019.40482527215,-69980.59517472785,0.6500970241263608
2021-05-14,-1,-1.1041145218915567,30957.001148874322,2.138,-181.95220244797244,371.01,200000,133692.15508651556,-66307.84491348444,0.6684607754325778
2021-05-15,-1,-0.8148878814051892,30957.001148874322,2.01,-181.95220244797244,336.28,200000,123410.45894844155,-76589.54105155845,0.6170522947422077
2021-05-16,-1,-0.7213333759648379,30957.001148874322,1.9916,-181.95220244797244,331.6,200000,121989.31381984576,-78010.68618015424,0.6099465690992287
2021-05-17,-1,-0.3566444700900174,30957.001148874322,1.8558,-181.95220244797244,294.45,200000,111025.82874288644,-88974.17125711356,0.5551291437144322
2021-05-18,-1,-0.30492373921723376,30957.001148874322,1.9111,-181.95220244797244,304.52,200000,114570.00958507028,-85429.99041492972,0.5728500479253513
2021-05-19,-1,-0.24276765849995047,30957.001148874322,1.1823,-181.95220244797244,189.04,200000,70996.70680907881,-129003.29319092119,0.35498353404539407
2021-05-20,-1,-0.33198004849999596,30957.001148874322,1.3884,-181.95220244797244,226.94,200000,84272.93321863998,-115727.06678136002,0.4213646660931999
2021-05-21,0,0.8454931301896682,0.0,1.2715,0.0,188.34,200000,124926.45567352959,-75073.54432647041,0.6246322783676479
2021-05-22,0,0.4675373313123104,0.0,1.1386,0.0,178.31,200000,124926.45567352959,-75073.54432647041,0.6246322783676479
2021-05-23,1,1.012717322542933,-64025.44878717179,0.9756,416.6159396836176,149.93,200000,124926.45567352959,-75073.54432647041,0.6246322783676479
2021-05-24,0,-0.9220859008148673,0.0,1.1779,0.0,201.48,200000,116402.25227248397,-83597.74772751603,0.5820112613624198
2021-05-25,0,-0.8753840197119371,0.0,1.1406,0.0,195.0,200000,116402.25227248397,-83597.74772751603,0.5820112613624198
2021-05-26,0,0.21988606407702194,0.0,1.3394,0.0,214.1,200000,116402.25227248397,-83597.74772751603,0.5820112613624198
2021-05-27,0,-0.4676370116923261,0.0,1.2327,0.0,205.1,200000,116402.25227248397,-83597.74772751603,0.5820112613624198
2021-05-28,0,-0.7958232945850446,0.0,1.079,0.0,183.22,200000,116402.25227248397,-83597.74772751603,0.5820112613624198
2021-05-29,-1,-1.1837129843115617,57386.24150684479,1.0142,-329.69538399276036,176.53,200000,116402.25227248397,-83597.74772751603,0.5820112613624198
2021-05-30,-1,-0.8343169814588834,57386.24150684479,1.0584,-329.69538399276036,181.8,200000,120676.21882072836,-79323.78117927164,0.6033810941036418
2021-05-31,-1,-1.0584319985654447,57386.24150684479,1.1341,-329.69538399276036,197.42,200000,130170.19920076343,-69829.80079923657,0.6508509960038171
2021-06-01,-1,-0.25970869267676816,57386.24150684479,1.1483,-329.69538399276036,191.5,200000,129033.28715692348,-70966.71284307652,0.6451664357846174
2021-06-02,-1,-0.2837444620554854,57386.24150684479,1.2138,-329.69538399276036,202.42,200000,136392.35956882275,-63607.64043117725,0.6819617978441137
2021-06-03,-1,-0.3918586954983637,57386.24150684479,1.2575,-329.69538399276036,210.25,200000,141481.65317933518,-58518.346820664825,0.7074082658966758
2021-06-04,-1,-0.3273135882928616,57386.24150684479,1.1474,-329.69538399276036,191.25,200000,128899.21569356913,-71100.78430643087,0.6444960784678457
2021-06-05,-1,-0.4132899610407377,57386.24150684479,1.1067,-329.69538399276036,185.23,200000,124578.82945260411,-75421.17054739589,0.6228941472630205
2021-06-06,0,0.5215083139553822,0.0,1.1533,0.0,185.45,200000,111360.70890409728,-88639.29109590272,0.5568035445204864
2021-06-07,0,-0.15837603200132333,0.0,1.0402,0.0,172.58,200000,111360.70890409728,-88639.29109590272,0.5568035445204864
2021-06-08,0,-0.04231408649494306,0.0,1.0052,0.0,166.22,200000,111360.70890409728,-88639.29109590272,0.5568035445204864
2021-06-09,0,-0.5240851752612063,0.0,1.0451,0.0,176.76,200000,111360.70890409728,-88639.29109590272,0.5568035445204864
2021-06-10,-1,-1.0165313444411304,56534.018125747425,0.9849,-327.45444867118704,170.04,200000,111360.70890409728,-88639.29109590272,0.5568035445204864
2021-06-11,-2,-2.2709452239834502,0.0,0.905,0.0,165.71,200000,114459.89918959828,-85540.10081040172,0.5722994959479915
2021-06-12,-2,-2.086455491914558,0.0,0.8972,0.0,163.5,200000,114459.89918959828,-85540.10081040172,0.5722994959479915
2021-06-13,-2,-1.817559692195549,0.0,0.9465,0.0,172.55,200000,114459.89918959828,-85540.10081040172,0.5722994959479915
2021-06-14,-2,-1.3839326858156293,0.0,0.9871,0.0,177.91,200000,114459.89918959828,-85540.10081040172,0.5722994959479915
2021-06-15,2,2.2360309897081185,0.0,1.1075,0.0,171.94,200000,114459.89918959828,-85540.10081040172,0.5722994959479915
2021-06-16,0,0.9804191109932405,0.0,1.0095,0.0,164.5,200000,114459.89918959828,-85540.10081040172,0.5722994959479915
2021-06-17,2,2.1140800201977585,0.0,1.0726,0.0,163.93,200000,114459.89918959828,-85540.10081040172,0.5722994959479915
2021-06-18,2,1.3201826116750275,0.0,0.9871,0.0,155.32,200000,114459.89918959828,-85540.10081040172,0.5722994959479915
2021-06-19,1,1.0951202499370478,-59983.177439261235,0.9541,379.15694709685397,150.94,200000,114459.89918959828,-85540.10081040172,0.5722994959479915
2021-06-20,1,0.8379771634959416,-59983.177439261235,0.9606,379.15694709685397,153.28,200000,115737.01709916012,-84262.98290083988,0.5786850854958006
2021-06-21,0,0.13495771100852902,0.0,0.7441,0.0,123.09,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-06-22,0,-0.1795346179472161,0.0,0.7093,0.0,119.37,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-06-23,0,0.46805260188151504,0.0,0.7848,0.0,127.43,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-06-24,0,0.5195575944865126,0.0,0.813,0.0,131.43,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-06-25,0,0.07362663383520572,0.0,0.724,0.0,119.77,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-06-26,0,-0.5056631820123033,0.0,0.7259,0.0,124.32,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-06-27,0,-0.564856342395838,0.0,0.7388,0.0,127.22,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-06-28,0,-0.6252383427498271,0.0,0.7632,0.0,132.23,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-06-29,0,-0.48931516164968875,0.0,0.8184,0.0,140.85,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-06-30,0,-0.6786787351476399,0.0,0.8365,0.0,145.62,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-01,0,-0.5325629605269511,0.0,0.8043,0.0,138.16,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-02,0,0.07726623336934162,0.0,0.8172,0.0,135.35,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-03,0,-0.145706498000056,0.0,0.8333,0.0,138.81,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-04,0,-0.0010860746393964664,0.0,0.8507,0.0,140.22,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-05,2,2.551582154413504,0.0,0.8979,0.0,132.52,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-06,2,1.8964089670097954,0.0,0.9021,0.0,134.94,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-07,2,2.217576711754209,0.0,0.9283,0.0,135.15,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-08,2,3.4854578401249956,0.0,1.0412,0.0,126.48,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-09,2,2.032929848433958,0.0,0.9786,0.0,128.41,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-10,1,1.199671310362672,-61205.87592770078,0.9184,437.7159044697119,128.42,200000,112422.95290400079,-87577.04709599921,0.562114764520004
2021-07-11,2,1.403159896547955,0.0,0.9519,0.0,128.44,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-12,0,0.9931394147549336,0.0,0.9104,0.0,126.62,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-13,0,0.5932354960137142,0.0,0.8598,0.0,123.93,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-14,0,0.31843716221522395,0.0,0.8336,0.0,123.25,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-15,0,-0.19731643612730207,0.0,0.7868,0.0,122.87,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-16,0,-0.2169312809352861,0.0,0.7371,0.0,114.77,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-17,0,0.26472735921357404,0.0,0.7903,0.0,116.08,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-18,0,-0.07246594007425858,0.0,0.7666,0.0,115.78,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-19,-2,-1.9449972759109957,0.0,0.7277,0.0,137.98,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-20,-2,-1.6394094737922287,0.0,0.6807,0.0,125.26,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-21,-2,-1.6312058847537254,0.0,0.7456,0.0,139.02,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-22,-2,-1.4470645526701609,0.0,0.7708,0.0,142.2,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-23,-1,-1.176446183188323,71701.70097061474,0.7982,-400.89869511589166,142.76,200000,114464.59542948937,-85535.40457051063,0.572322977147447
2021-07-24,-1,-0.9678640819096627,71701.70097061474,0.8075,-400.89869511589166,140.89,200000,114381.74068864937,-85618.25931135063,0.5719087034432468
2021-07-25,-1,-0.6861648464137394,71701.70097061474,0.8259,-400.89869511589166,139.6,200000,115183.89266980918,-84816.10733019082,0.5759194633490459
2021-07-26,-1,-0.6518669341757446,71701.70097061474,0.8388,-400.89869511589166,142.17,200000,117139.15425877794,-82860.84574122206,0.5856957712938897
2021-07-27,-1,-0.5473526495472686,71701.70097061474,0.8677,-400.89869511589166,146.04,200000,120762.81136692723,-79237.18863307277,0.6038140568346362
2021-07-28,-1,-0.7913341659664914,71701.70097061474,0.8683,-400.89869511589166,152.63,200000,123447.75478832332,-76552.24521167668,0.6172387739416165
2021-07-29,-1,-0.8461516879739077,71701.70097061474,0.9188,-400.89869511589166,164.24,200000,131723.12453763487,-68276.87546236513,0.6586156226881743
2021-07-30,-1,-0.21472261271861862,71701.70097061474,0.9888,-400.89869511589166,165.36,200000,137191.2501441077,-62808.749855892296,0.6859562507205386
2021-07-31,0,0.11380255308364562,0.0,1.0024,0.0,163.77,200000,108245.98967567473,-91754.01032432527,0.5412299483783737
2021-08-01,0,0.365140478707335,0.0,0.992,0.0,160.19,200000,108245.98967567473,-91754.01032432527,0.5412299483783737
2021-08-02,0,0.7537049913102593,0.0,1.0239,0.0,161.75,200000,108245.98967567473,-91754.01032432527,0.5412299483783737
2021-08-03,1,1.1355522481555553,-53475.936012091064,1.0121,346.03282934490994,156.41,200000,108245.98967567473,-91754.01032432527,0.5412299483783737
2021-08-04,1,1.159010366848375,-53475.936012091064,1.0489,346.03282934490994,161.58,200000,112002.89384863287,-87997.10615136713,0.5600144692431643
2021-08-05,1,1.0996620734559297,-53475.936012091064,1.0637,346.03282934490994,164.41,200000,113773.61060865791,-86226.38939134209,0.5688680530432895
2021-08-06,2,1.4988145467473326,0.0,1.1064,0.0,167.19,200000,109558.53654127679,-90441.46345872321,0.5477926827063839
2021-08-07,2,1.4829945083499763,0.0,1.1257,0.0,170.34,200000,109558.53654127679,-90441.46345872321,0.5477926827063839
2021-08-08,1,1.1962401129706808,-51908.71626138387,1.0553,338.9386726311001,161.62,200000,109558.53654127679,-90441.46345872321,0.5477926827063839
2021-08-09,1,0.4034022667746129,-51908.71626138387,1.1142,338.9386726311001,179.06,200000,118527.05037975869,-81472.94962024131,0.5926352518987934
2021-08-10,1,0.7485612633179962,-51908.71626138387,1.1239,338.9386726311001,175.82,200000,117932.40362816933,-82067.59637183067,0.5896620181408466
2021-08-11,1,0.9509343477432385,-51908.71626138387,1.1789,338.9386726311001,181.49,200000,122709.1652963638,-77290.8347036362,0.613545826481819
2021-08-12,0,0.1535592120327089,0.0,1.1256,0.0,180.2,200000,106910.23875696622,-93089.76124303378,0.5345511937848311
2021-08-13,0,-0.6898699303187258,0.0,1.2274,0.0,204.6,200000,106910.23875696622,-93089.76124303378,0.5345511937848311
2021-08-14,0,0.17459504014397229,0.0,1.25,0.0,199.02,200000,106910.23875696622,-93089.76124303378,0.5345511937848311
2021-08-15,-2,-1.2839343376314427,0.0,1.26,0.0,215.87,200000,106910.23875696622,-93089.76124303378,0.5345511937848311
2021-08-16,0,0.3273094767188217,0.0,1.2747,0.0,200.98,200000,106910.23875696622,-93089.76124303378,0.5345511937848311
2021-08-17,0,-0.8249965835234154,0.0,1.1763,0.0,194.76,200000,106910.23875696622,-93089.76124303378,0.5345511937848311
2021-08-18,-2,-2.5017129663994853,0.0,1.1708,0.0,209.79,200000,106910.23875696622,-93089.76124303378,0.5345511937848311
2021-08-19,-2,-1.639381462165219,0.0,1.2728,0.0,220.09,200000,106910.23875696622,-93089.76124303378,0.5345511937848311
2021-08-20,0,-0.30278063163275765,0.0,1.4356,0.0,232.73,200000,106910.23875696622,-93089.76124303378,0.5345511937848311
2021-08-21,-1,-1.0544211173284668,37981.46893454818,1.4074,-225.29236472576858,237.27,200000,106910.23875696622,-93089.76124303378,0.5345511937848311
2021-08-22,-2,-1.312372942966517,0.0,1.4833,0.0,255.26,200000,108080.45490625061,-91919.54509374939,0.5404022745312531
2021-08-23,-2,-1.2155776440115105,0.0,1.5689,0.0,270.58,200000,108080.45490625061,-91919.54509374939,0.5404022745312531
2021-08-24,-1,-1.122499402916167,37614.1347902313,1.4367,-217.76365027855135,248.16,200000,108080.45490625061,-91919.54509374939,0.5404022745312531
2021-08-25,-2,-1.3962265503505074,0.0,1.4938,0.0,264.46,200000,109482.23530926878,-90517.76469073122,0.5474111765463439
2021-08-26,-1,-1.1977849753081873,41533.473182575406,1.318,-235.85143323840757,232.1,200000,109482.23530926878,-90517.76469073122,0.5474111765463439
2021-08-27,-1,-0.8488689524940469,41533.473182575406,1.397,-235.85143323840757,242.3,200000,115169.064309724,-84830.935690276,0.57584532154862
2021-08-28,-1,-0.22323063779550747,41533.473182575406,1.401,-235.85143323840757,236.4,200000,113943.6747463477,-86056.3252536523,0.5697183737317384
2021-08-29,0,0.5820230370111854,0.0,1.383,0.0,225.3,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-08-30,0,0.5198353332286408,0.0,1.321,0.0,216.6,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-08-31,0,-0.03547104533461194,0.0,1.327,0.0,223.7,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-01,0,0.15067136141886908,0.0,1.423,0.0,238.9,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-02,0,0.6068365166147472,0.0,1.447,0.0,239.0,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-03,2,1.3772160638285407,0.0,1.535,0.0,247.5,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-04,2,2.4865238279215456,0.0,1.656,0.0,251.8,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-05,2,2.661092330111657,0.0,1.79,0.0,264.4,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-06,2,2.2650736087006127,0.0,1.742,0.0,255.7,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-07,2,1.635136344642254,0.0,1.382,0.0,207.3,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-08,2,2.041877907295253,0.0,1.404,0.0,201.7,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-09,2,2.894779730778667,0.0,1.583,0.0,202.5,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-10,2,3.300024156461585,0.0,1.786,0.0,192.9,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-11,2,2.3664236371674345,0.0,1.746,0.0,194.1,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-12,2,1.6918607922885074,0.0,1.743,0.0,203.5,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-13,2,2.268486076929718,0.0,1.93,0.0,196.6,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-14,2,2.064948635356506,0.0,2.074,0.0,205.7,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-15,2,1.9229343621389463,0.0,2.166,0.0,209.0,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-16,2,1.4126220123709181,0.0,2.048,0.0,208.3,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-17,1,1.0464609785860137,-28017.786309637777,1.877,263.8704711650281,199.3,200000,105178.76980638021,-94821.23019361979,0.5258938490319011
2021-09-18,1,1.0847181903903995,-28017.786309637777,1.928,263.8704711650281,199.4,200000,106634.06395528823,-93365.93604471177,0.5331703197764412
2021-09-19,1,0.7810963806823387,-28017.786309637777,1.796,263.8704711650281,192.9,200000,101220.55809984337,-98779.44190015663,0.5061027904992168
2021-09-20,1,0.9671484481198538,-28017.786309637777,1.661,263.8704711650281,170.1,200000,91421.91020547962,-108578.08979452038,0.45710955102739814
2021-09-21,1,0.616052137882392,-28017.786309637777,1.469,263.8704711650281,157.4,200000,82691.34025023333,-117308.65974976667,0.4134567012511666
2021-09-22,1,0.6020420046139916,-28017.786309637777,1.654,263.8704711650281,175.5,200000,92650.68624560331,-107349.31375439669,0.46325343122801654
2021-09-23,1,0.390473642069679,-28017.786309637777,1.706,263.8704711650281,184.7,200000,96535.21946842273,-103464.78053157727,0.4826760973421137
2021-09-24,1,0.6132437693300143,-28017.786309637777,1.592,263.8704711650281,165.5,200000,88274.87878275549,-111725.12121724451,0.4413743939137774
2021-09-25,1,0.35929116310647086,-28017.786309637777,1.547,263.8704711650281,164.4,200000,86723.82088054027,-113276.17911945973,0.43361910440270135
2021-09-26,1,0.9542050640663855,-28017.786309637777,1.64,263.8704711650281,162.0,200000,88696.1858765405,-111303.8141234595,0.44348092938270256
