date,statusList,zscore,ATOMUSDT_position,ATOMUSDT_price,BATUSDT_position,BATUSDT_price,init,total_asset,pnl,return
2021-03-08,-2,-1.5709764478578467,0.0,19.392,0.0,0.7437,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-03-09,-1,-1.0396296235396545,4495.969489731177,21.107,-127053.72609419729,0.7469,200000,189792.8560395119,-10207.143960488087,0.9489642801975595
2021-03-10,-2,-1.677719838441367,0.0,19.61,0.0,0.8193,200000,205722.0121348594,5722.012134859397,1.028610060674297
2021-03-11,-2,-1.4614630463531697,0.0,19.333,0.0,0.8027,200000,205722.0121348594,5722.012134859397,1.028610060674297
2021-03-12,-2,-1.2363914338247206,0.0,18.552,0.0,0.7555,200000,205722.0121348594,5722.012134859397,1.028610060674297
2021-03-13,-2,-1.2366446840879781,0.0,19.363,0.0,0.8145,200000,205722.0121348594,5722.012134859397,1.028610060674297
2021-03-14,-1,-1.0828648217951915,5576.935917774328,18.444,-134248.24597680723,0.7662,200000,205722.0121348594,5722.012134859397,1.028610060674297
2021-03-15,-1,-0.6591402210233058,5576.935917774328,19.838,-134248.24597680723,0.7605,200000,212731.045802169,12731.045802169014,1.063655229010845
2021-03-16,-2,-1.694676812664909,0.0,21.008,0.0,1.0303,200000,226877.71020416083,26877.71020416083,1.134388551020804
2021-03-17,-2,-2.120923461661352,0.0,20.896,0.0,1.2342,200000,226877.71020416083,26877.71020416083,1.134388551020804
2021-03-18,-2,-1.6618154968466547,0.0,22.106,0.0,1.2027,200000,226877.71020416083,26877.71020416083,1.134388551020804
2021-03-19,-2,-1.5151666519778872,0.0,22.19,0.0,1.1812,200000,226877.71020416083,26877.71020416083,1.134388551020804
2021-03-20,-2,-1.309629176258487,0.0,20.915,0.0,1.0866,200000,226877.71020416083,26877.71020416083,1.134388551020804
2021-03-21,-2,-1.4159038155557009,0.0,20.52,0.0,1.1247,200000,226877.71020416083,26877.71020416083,1.134388551020804
2021-03-22,-2,-1.42603071180069,0.0,19.179,0.0,1.0846,200000,226877.71020416083,26877.71020416083,1.134388551020804
2021-03-23,-2,-1.258880700246655,0.0,18.724,0.0,1.0517,200000,226877.71020416083,26877.71020416083,1.134388551020804
2021-03-24,-1,-1.1704674560053643,6510.494438824634,17.424,-114874.78997679029,0.9875,200000,226877.71020416083,26877.71020416083,1.134388551020804
2021-03-25,-1,-1.0864951379005334,6510.494438824634,17.1,-114874.78997679029,0.9754,200000,223378.32504726248,23378.32504726248,1.1168916252363124
2021-03-26,-1,-0.9745693339492063,6510.494438824634,18.94,-114874.78997679029,1.0741,200000,246695.776585409,46695.77658540901,1.233478882927045
2021-03-27,-1,-0.97363571923473,6510.494438824634,18.704,-114874.78997679029,1.0803,200000,245871.52359570249,45871.523595702485,1.2293576179785124
2021-03-28,-1,-0.9022015591480802,6510.494438824634,19.331,-114874.78997679029,1.1208,200000,254606.03260290556,54606.03260290556,1.2730301630145278
2021-03-29,-1,-0.6937097072876305,6510.494438824634,20.273,-114874.78997679029,1.1395,200000,262887.0769368443,62887.07693684433,1.3144353846842216
2021-03-30,-1,-0.8339469515062651,6510.494438824634,19.968,-114874.78997679029,1.169,200000,264290.18243731814,64290.182437318144,1.3214509121865907
2021-03-31,-1,-0.8746997449803381,6510.494438824634,19.081,-114874.78997679029,1.1427,200000,255494.16689369112,55494.166893691116,1.2774708344684556
2021-04-01,-1,-0.7452974574189662,6510.494438824634,19.473,-114874.78997679029,1.1543,200000,259378.82827744112,59378.82827744112,1.2968941413872055
2021-04-02,-1,-0.6414827058325511,6510.494438824634,20.315,-114874.78997679029,1.198,200000,269880.69291691715,69880.69291691715,1.3494034645845858
2021-04-03,0,-0.11818931580145615,0.0,20.033,0.0,1.1147,200000,224503.90349831508,24503.903498315078,1.1225195174915754
2021-04-04,0,0.5469045394525602,0.0,21.525,0.0,1.1751,200000,224503.90349831508,24503.903498315078,1.1225195174915754
2021-04-05,-2,-1.2358862684040972,0.0,21.431,0.0,1.2767,200000,224503.90349831508,24503.903498315078,1.1225195174915754
2021-04-06,-2,-1.7534857902274177,0.0,21.656,0.0,1.3273,200000,224503.90349831508,24503.903498315078,1.1225195174915754
2021-04-07,-2,-1.3702645095673183,0.0,19.558,0.0,1.1868,200000,224503.90349831508,24503.903498315078,1.1225195174915754
2021-04-08,-2,-1.8711190457007316,0.0,20.543,0.0,1.2903,200000,224503.90349831508,24503.903498315078,1.1225195174915754
2021-04-09,-2,-3.2534025184290685,0.0,21.393,0.0,1.5432,200000,224503.90349831508,24503.903498315078,1.1225195174915754
2021-04-10,-2,-2.2463618638031724,0.0,21.025,0.0,1.463,200000,224503.90349831508,24503.903498315078,1.1225195174915754
2021-04-11,0,-0.5293754951577484,0.0,23.365,0.0,1.4382,200000,224503.90349831508,24503.903498315078,1.1225195174915754
2021-04-12,-1,-1.0586094664202592,5099.579854132179,22.012,-79156.58398502048,1.4181,200000,224503.90349831508,24503.903498315078,1.1225195174915754
2021-04-13,-1,-0.6659158955017304,5099.579854132179,23.829,-79156.58398502048,1.5,200000,240252.76432164642,40252.76432164642,1.201263821608232
2021-04-14,0,1.5227417537709709,0.0,27.068,0.0,1.4628,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-15,2,1.2769866547672886,0.0,27.786,0.0,1.5192,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-16,0,-0.004108137929927966,0.0,25.46,0.0,1.5259,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-17,0,-0.09726713010323486,0.0,24.342,0.0,1.472,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-18,0,-0.5742275257716982,0.0,21.403,0.0,1.3484,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-19,-2,-1.4863868504624351,0.0,19.199,0.0,1.3198,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-20,0,0.2790472007688935,0.0,21.254,0.0,1.2658,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-21,0,-0.1559366226059265,0.0,19.551,0.0,1.2064,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-22,0,0.859320768882174,0.0,18.725,0.0,1.0677,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-23,0,0.8643692183415214,0.0,20.515,0.0,1.1724,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-24,2,1.2140162219853814,0.0,18.458,0.0,1.0324,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-25,2,1.3492436016967893,0.0,18.687,0.0,1.0267,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-26,2,1.6779996862859514,0.0,22.058,0.0,1.1641,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-27,2,1.3452141505272304,0.0,23.038,0.0,1.2324,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-28,2,1.433263083171729,0.0,22.927,0.0,1.2005,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-29,1,1.1089978365474347,-4550.866867517621,22.222,85111.39835884245,1.1882,200000,202258.72705995318,2258.7270599531766,1.011293635299766
2021-04-30,1,0.5271806388620998,-4550.866867517621,22.704,85111.39835884245,1.2636,200000,210869.6443263534,10869.644326353387,1.054348221631767
2021-05-01,1,1.0210614011240957,-4550.866867517621,23.801,85111.39835884245,1.2692,200000,216338.56911082973,16338.569110829732,1.0816928455541486
2021-05-02,1,0.6765365635626969,-4550.866867517621,23.088,85111.39835884245,1.2547,200000,211859.68575808645,11859.685758086445,1.0592984287904321
2021-05-03,0,0.08806337800942445,0.0,22.938,0.0,1.2924,200000,196648.54002810438,-3351.459971895616,0.983242700140522
2021-05-04,0,0.319705959915243,0.0,20.963,0.0,1.1649,200000,196648.54002810438,-3351.459971895616,0.983242700140522
2021-05-05,0,0.5374318917154565,0.0,24.877,0.0,1.3631,200000,196648.54002810438,-3351.459971895616,0.983242700140522
2021-05-06,0,0.4308286190522936,0.0,25.542,0.0,1.4039,200000,196648.54002810438,-3351.459971895616,0.983242700140522
2021-05-07,2,1.945353639266945,0.0,28.641,0.0,1.4064,200000,196648.54002810438,-3351.459971895616,0.983242700140522
2021-05-08,2,2.0001846762731565,0.0,29.524,0.0,1.4183,200000,196648.54002810438,-3351.459971895616,0.983242700140522
2021-05-09,2,1.6830644330815747,0.0,28.712,0.0,1.4119,200000,196648.54002810438,-3351.459971895616,0.983242700140522
2021-05-10,0,0.7166707218640298,0.0,25.357,0.0,1.3121,200000,196648.54002810438,-3351.459971895616,0.983242700140522
2021-05-11,0,0.5909751722406191,0.0,26.902,0.0,1.3969,200000,196648.54002810438,-3351.459971895616,0.983242700140522
2021-05-12,1,1.0200194613489142,-4272.739006346784,23.012,84442.00447788749,1.1644,200000,196648.54002810438,-3351.459971895616,0.983242700140522
2021-05-13,1,0.8540445779161988,-4272.739006346784,23.494,84442.00447788749,1.1933,200000,201148.3741585745,1148.374158574501,1.0057418707928725
2021-05-14,2,2.1287892797871657,0.0,25.856,0.0,1.2186,200000,204223.45311945316,4223.453119453159,1.0211172655972658
2021-05-15,2,2.0633658613831485,0.0,24.495,0.0,1.1358,200000,204223.45311945316,4223.453119453159,1.0211172655972658
2021-05-16,2,1.5565916343886461,0.0,24.264,0.0,1.1424,200000,204223.45311945316,4223.453119453159,1.0211172655972658
2021-05-17,0,0.4045807125519987,0.0,21.091,0.0,1.0591,200000,204223.45311945316,4223.453119453159,1.0211172655972658
2021-05-18,0,0.9382850779034836,0.0,22.84,0.0,1.1057,200000,204223.45311945316,4223.453119453159,1.0211172655972658
2021-05-19,0,-0.8297301360862256,0.0,13.757,0.0,0.7447,200000,204223.45311945316,4223.453119453159,1.0211172655972658
2021-05-20,0,-0.2160572314992661,0.0,16.916,0.0,0.8761,200000,204223.45311945316,4223.453119453159,1.0211172655972658
2021-05-21,-2,-1.2629140513421155,0.0,13.572,0.0,0.7547,200000,204223.45311945316,4223.453119453159,1.0211172655972658
2021-05-22,-2,-1.2209794412893722,0.0,12.237,0.0,0.6804,200000,204223.45311945316,4223.453119453159,1.0211172655972658
2021-05-23,1,1.0162076752094973,8766.460041185317,11.648,-183127.1997125656,0.5576,200000,204223.45311945316,4223.453119453159,1.0211172655972658
2021-05-24,1,0.23687248501905647,8766.460041185317,14.541,-183127.1997125656,0.7258,200000,260386.81701025582,60386.81701025582,1.301934085051279
2021-05-25,0,-0.8154019065231797,0.0,13.934,0.0,0.7376,200000,191300.68482534098,-8699.315174659016,0.956503424126705
2021-05-26,-2,-2.121521461651153,0.0,15.278,0.0,0.8887,200000,191300.68482534098,-8699.315174659016,0.956503424126705
2021-05-27,-2,-1.8080542598212184,0.0,14.525,0.0,0.8445,200000,191300.68482534098,-8699.315174659016,0.956503424126705
2021-05-28,-2,-1.7176774838548883,0.0,12.701,0.0,0.7482,200000,191300.68482534098,-8699.315174659016,0.956503424126705
2021-05-29,-1,-1.0831090368284226,7931.863538657475,12.059,-140435.09383742546,0.6811,200000,191300.68482534098,-8699.315174659016,0.956503424126705
2021-05-30,-1,-0.9168323194700155,7931.863538657475,12.551,-140435.09383742546,0.7036,200000,198362.9512977025,-1637.0487022974994,0.9918147564885125
2021-05-31,-1,-0.6395999021081271,7931.863538657475,13.962,-140435.09383742546,0.7679,200000,218584.78728449467,18584.78728449467,1.0929239364224734
2021-06-01,-1,-0.43702337257921325,7931.863538657475,13.757,-140435.09383742546,0.747,200000,214023.66179786768,14023.66179786768,1.0701183089893385
2021-06-02,-1,-0.24795887346759166,7931.863538657475,14.86,-140435.09383742546,0.7969,200000,229780.21846349444,29780.218463494442,1.1489010923174723
2021-06-03,0,0.789880519235698,0.0,16.665,0.0,0.83,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-04,0,0.7182460715764514,0.0,15.067,0.0,0.7609,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-05,0,0.834992417885312,0.0,14.858,0.0,0.7506,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-06,0,0.8695700147326543,0.0,15.125,0.0,0.7628,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-07,0,0.575913214614028,0.0,13.46,0.0,0.6948,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-08,2,1.230220708986565,0.0,13.56,0.0,0.6696,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-09,0,0.8267566488571656,0.0,13.932,0.0,0.7029,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-10,0,0.3437885415902989,0.0,12.829,0.0,0.6643,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-11,0,-0.39437432583304954,0.0,11.95,0.0,0.6466,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-12,0,-1.3256080444440891e-05,0.0,11.616,0.0,0.6168,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-13,0,0.5089945294069491,0.0,12.53,0.0,0.6486,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-14,0,0.9171086128033505,0.0,13.301,0.0,0.6716,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-15,0,-0.17164207115365931,0.0,12.951,0.0,0.6906,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-16,2,1.461275943877245,0.0,13.425,0.0,0.656,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-17,2,1.6480365446909306,0.0,13.618,0.0,0.6576,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-18,2,1.2401020211846583,0.0,12.472,0.0,0.6104,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-19,0,0.5094231894368434,0.0,11.85,0.0,0.5958,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-20,0,0.5096287280363588,0.0,11.977,0.0,0.6005,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-21,-2,-1.4537495313258664,0.0,9.519,0.0,0.5105,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-22,-2,-1.4936813954978734,0.0,9.002,0.0,0.4836,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-23,-2,-2.497322896657022,0.0,9.613,0.0,0.5508,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-24,-2,-1.4884113312774243,0.0,10.386,0.0,0.5735,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-25,-2,-1.8609120164019801,0.0,9.066,0.0,0.5179,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-26,0,-0.473422345536418,0.0,9.596,0.0,0.5111,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-27,0,-0.5674132117914273,0.0,10.087,0.0,0.541,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-28,0,0.41077618111907177,0.0,10.89,0.0,0.5575,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-29,0,0.7592219897129237,0.0,11.65,0.0,0.5866,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-06-30,0,0.42117376942636164,0.0,12.045,0.0,0.6158,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-07-01,0,-0.22994002694165686,0.0,11.033,0.0,0.5813,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-07-02,1,1.0853807545479224,-7447.109234365294,11.795,151133.26465818757,0.5812,200000,175677.30683867726,-24322.693161322735,0.8783865341933863
2021-07-03,1,0.7608477686217993,-7447.109234365294,11.8,151133.26465818757,0.589,200000,176893.38184918294,-23106.618150817056,0.8844669092459148
2021-07-04,1,0.9986365711703613,-7447.109234365294,12.307,151133.26465818757,0.606,200000,183238.33173019532,-16761.66826980468,0.9161916586509766
2021-07-05,2,3.0635111301757427,0.0,13.531,0.0,0.5663,200000,190857.37411294243,-9142.62588705757,0.9542868705647122
2021-07-06,2,1.6478591589050182,0.0,13.136,0.0,0.5929,200000,190857.37411294243,-9142.62588705757,0.9542868705647122
2021-07-07,0,0.9220748179572767,0.0,12.939,0.0,0.6134,200000,190857.37411294243,-9142.62588705757,0.9542868705647122
2021-07-08,0,0.8209030065297672,0.0,11.916,0.0,0.5679,200000,190857.37411294243,-9142.62588705757,0.9542868705647122
2021-07-09,2,1.8919574174956726,0.0,13.181,0.0,0.5696,200000,190857.37411294243,-9142.62588705757,0.9542868705647122
2021-07-10,2,2.608479789578821,0.0,14.425,0.0,0.5575,200000,190857.37411294243,-9142.62588705757,0.9542868705647122
2021-07-11,2,1.8790075791936696,0.0,14.077,0.0,0.5629,200000,190857.37411294243,-9142.62588705757,0.9542868705647122
2021-07-12,1,1.189107752965691,-7351.412607385503,12.981,174012.92315184395,0.5484,200000,190857.37411294243,-9142.62588705757,0.9542868705647122
2021-07-13,1,0.6647787190546791,-7351.412607385503,12.092,174012.92315184395,0.5357,200000,182112.0041809483,-17887.99581905169,0.9105600209047415
2021-07-14,1,0.4050835242892686,-7351.412607385503,11.747,174012.92315184395,0.531,200000,178757.90609258664,-21242.093907413364,0.8937895304629332
2021-07-15,1,0.5556081076947157,-7351.412607385503,11.474,174012.92315184395,0.5069,200000,172557.25900281098,-27442.740997189016,0.8627862950140549
2021-07-16,0,-0.6059732212328841,0.0,11.149,0.0,0.5494,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-17,0,-0.5122819125878925,0.0,11.022,0.0,0.5341,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-18,0,-0.3014969823352928,0.0,10.972,0.0,0.5189,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-19,0,-0.8473747850214659,0.0,9.98,0.0,0.4955,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-20,0,-0.8187914709998928,0.0,9.443,0.0,0.4661,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-21,0,-0.5948181944281428,0.0,10.481,0.0,0.5033,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-22,0,0.14007976821670376,0.0,11.377,0.0,0.5128,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-23,0,-0.1534450826996334,0.0,11.442,0.0,0.5252,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-24,0,-0.4789676313766075,0.0,11.426,0.0,0.5358,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-25,0,-0.537199546736001,0.0,11.446,0.0,0.542,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-26,0,-0.6923241036647622,0.0,11.386,0.0,0.5475,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-27,0,-0.8833120799388414,0.0,11.702,0.0,0.5724,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-28,0,-0.9467421262390707,0.0,11.589,0.0,0.5714,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-29,-1,-1.0984818101085385,7509.77088283161,11.799,-149020.83189796528,0.5946,200000,177215.57329306033,-22784.426706939674,0.8860778664653016
2021-07-30,-1,-1.1625651244692738,7509.77088283161,12.14,-149020.83189796528,0.6143,200000,182712.11555249582,-17287.884447504184,0.9135605777624791
2021-07-31,-2,-1.538262555109656,0.0,12.598,0.0,0.6519,200000,179754.16002543125,-20245.83997456875,0.8987708001271563
2021-08-01,-2,-1.9894465959316185,0.0,12.312,0.0,0.659,200000,179754.16002543125,-20245.83997456875,0.8987708001271563
2021-08-02,-2,-1.519120069710787,0.0,12.476,0.0,0.6556,200000,179754.16002543125,-20245.83997456875,0.8987708001271563
2021-08-03,-2,-1.4695534898881533,0.0,12.12,0.0,0.6408,200000,179754.16002543125,-20245.83997456875,0.8987708001271563
2021-08-04,-1,-1.1974899179046767,7017.261087813525,12.808,-134285.19350472974,0.6693,200000,179754.16002543125,-20245.83997456875,0.8987708001271563
2021-08-05,-1,-1.0260919630646492,7017.261087813525,13.032,-134285.19350472974,0.6781,200000,182507.7362119431,-17492.26378805691,0.9125386810597155
2021-08-06,-1,-0.6638523476454159,7017.261087813525,13.589,-134285.19350472974,0.6962,200000,188846.91264029086,-11153.087359709141,0.9442345632014543
2021-08-07,-1,-0.6644253240150665,7017.261087813525,14.006,-134285.19350472974,0.7204,200000,195022.81219672353,-4977.187803276465,0.9751140609836176
2021-08-08,-1,-0.5389797294994313,7017.261087813525,13.139,-134285.19350472974,0.6727,200000,182533.4431034136,-17466.556896586408,0.912667215517068
2021-08-09,-1,-0.5664180306572334,7017.261087813525,13.651,-134285.19350472974,0.7015,200000,189993.69435331033,-10006.305646689667,0.9499684717665516
2021-08-10,-1,-0.43222817012718284,7017.261087813525,14.105,-134285.19350472974,0.722,200000,195932.37735402462,-4067.6226459753816,0.9796618867701231
2021-08-11,-1,-0.3127186263364336,7017.261087813525,14.558,-134285.19350472974,0.7439,200000,202052.04236455774,2052.0423645577393,1.0102602118227888
2021-08-12,0,-0.09154328868457781,0.0,14.06,0.0,0.715,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-13,0,-0.6043704386441264,0.0,15.212,0.0,0.7901,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-14,0,0.7383787407932066,0.0,15.56,0.0,0.78,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-15,0,0.22210529784162167,0.0,15.91,0.0,0.8116,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-16,2,1.6877599727410615,0.0,15.784,0.0,0.7826,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-17,2,3.498154218905059,0.0,16.003,0.0,0.7358,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-18,2,3.799783155782194,0.0,17.948,0.0,0.7151,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-19,2,2.6121048344060185,0.0,18.688,0.0,0.7576,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-20,2,1.9602781595907128,0.0,18.928,0.0,0.7827,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-21,2,2.8885778265751165,0.0,22.14,0.0,0.779,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-22,2,1.4508316461604303,0.0,21.862,0.0,0.87,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-23,1,1.0694233964493114,-4060.55994329271,21.808,99041.14891323949,0.8941,200000,177105.38248665485,-22894.617513345147,0.8855269124332743
2021-08-24,1,0.8000640106987247,-4060.55994329271,19.538,99041.14891323949,0.8185,200000,160400.40055753948,-39599.599442460516,0.8020020027876974
2021-08-25,1,0.5210212806541054,-4060.55994329271,20.056,99041.14891323949,0.8619,200000,166802.1564709997,-33197.843529000296,0.8340107823549985
2021-08-26,1,0.21874592134421303,-4060.55994329271,17.9,99041.14891323949,0.793,200000,151223.65407313843,-48776.34592686157,0.7561182703656921
2021-08-27,1,0.7179526468529686,-4060.55994329271,20.42,99041.14891323949,0.8456,200000,166665.82956307248,-33334.170436927525,0.8333291478153624
2021-08-28,2,1.26360569898383,0.0,21.31,0.0,0.8194,200000,182481.5974587141,-17518.402541285905,0.9124079872935704
2021-08-29,1,1.1423640661084484,-4303.811260818728,21.2,111924.43416260678,0.8152,200000,182481.5974587141,-17518.402541285905,0.9124079872935704
2021-08-30,2,1.6305553016973842,0.0,22.14,0.0,0.7924,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-08-31,2,1.5091425896205857,0.0,22.89,0.0,0.8146,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-01,2,1.7453346353669432,0.0,25.44,0.0,0.8635,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-02,2,1.2979426331044608,0.0,24.14,0.0,0.8485,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-03,0,0.8709708988311847,0.0,24.11,0.0,0.8787,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-04,0,0.45734010641632133,0.0,24.4,0.0,0.9206,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-05,0,0.22847290986529092,0.0,25.73,0.0,0.9833,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-06,0,0.18129346097034812,0.0,25.08,0.0,0.9553,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-07,0,0.5687062871273061,0.0,21.08,0.0,0.7777,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-08,0,0.3869564334288342,0.0,20.69,0.0,0.7704,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-09,2,2.6965092986353203,0.0,26.85,0.0,0.8121,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-10,2,3.195295283624267,0.0,29.41,0.0,0.7626,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-11,2,1.93885283804996,0.0,27.33,0.0,0.773,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-12,2,2.789042021831215,0.0,34.89,0.0,0.8098,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-13,2,2.6917349003193864,0.0,35.82,0.0,0.7546,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-14,2,1.8286304458069433,0.0,34.2,0.0,0.7819,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-15,2,1.5363502091826142,0.0,34.12,0.0,0.7927,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-16,2,1.873905821933413,0.0,37.07,0.0,0.7751,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-17,2,1.3025879723419502,0.0,33.46,0.0,0.7519,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-18,2,2.060560265374642,0.0,40.76,0.0,0.7545,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-19,2,2.20664602035878,0.0,44.27,0.0,0.7384,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-20,2,1.3109508125886553,0.0,34.01,0.0,0.6515,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-21,1,1.0199422692018263,-3104.7464227059295,30.45,155954.3526416951,0.6062,200000,189079.0571427911,-10920.942857208895,0.9453952857139555
2021-09-22,2,1.5245438038582775,0.0,39.71,0.0,0.6855,200000,205461.8288525616,5461.8288525615935,1.027309144262808
2021-09-23,2,1.452946219165251,0.0,41.51,0.0,0.7024,200000,205461.8288525616,5461.8288525615935,1.027309144262808
2021-09-24,2,1.7355978214792454,0.0,42.58,0.0,0.6538,200000,205461.8288525616,5461.8288525615935,1.027309144262808
2021-09-25,2,1.295649702337239,0.0,39.45,0.0,0.6435,200000,205461.8288525616,5461.8288525615935,1.027309144262808
2021-09-26,2,1.2772180851337447,0.0,39.8,0.0,0.6379,200000,205461.8288525616,5461.8288525615935,1.027309144262808
2021-09-27,1,1.0963310337094154,-2760.8415594270573,37.21,169104.38588688197,0.6075,200000,205461.8288525616,5461.8288525615935,1.027309144262808
2021-09-28,1,0.7336016040953418,-2760.8415594270573,33.7,169104.38588688197,0.5814,200000,191357.65050732502,-8642.349492674985,0.956788252536625
2021-09-29,1,0.5627557838604167,-2760.8415594270573,33.88,169104.38588688197,0.5942,200000,194019.13812737397,-5980.861872626032,0.9700956906368698
2021-09-30,1,0.5229525046306858,-2760.8415594270573,36.23,169104.38588688197,0.632,200000,206899.26157855167,6899.261578551668,1.0344963078927583
2021-10-01,1,0.2314900100024504,-2760.8415594270573,37.85,169104.38588688197,0.6796,200000,219421.1936730391,19421.193673039088,1.0971059683651954
2021-10-02,0,-0.016099967178709724,0.0,38.62,0.0,0.7083,200000,192308.89335395605,-7691.106646043947,0.9615444667697802
