date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-02-26,-1,-1.0893277100593297,7540.383691817669,10.7153,-2004303.2688264998,0.040312,200000,161594.94674586772,-38405.053254132275,0.8079747337293386
2021-02-27,-1,-0.8455863357203867,7540.383691817669,11.0991,-2004303.2688264998,0.039475,200000,162811.34417077957,-37188.65582922043,0.8140567208538978
2021-02-28,-1,-0.6294453812047874,7540.383691817669,10.3656,-2004303.2688264998,0.035048,200000,148407.4221617364,-51592.57783826359,0.7420371108086821
2021-03-01,-1,-0.7701596424302652,7540.383691817669,11.0783,-2004303.2688264998,0.04045,200000,164608.69987709558,-35391.30012290442,0.8230434993854779
2021-03-02,-1,-0.7547325768698356,7540.383691817669,10.9081,-2004303.2688264998,0.040816,200000,164058.90156913872,-35941.09843086128,0.8202945078456936
2021-03-03,-1,-0.7950555546526062,7540.383691817669,11.2516,-2004303.2688264998,0.044099,200000,173229.1509988355,-26770.84900116449,0.8661457549941776
2021-03-04,-1,-0.8581509581424389,7540.383691817669,11.0004,-2004303.2688264998,0.045633,200000,174409.60782983078,-25590.392170169216,0.8720480391491539
2021-03-05,-1,-0.9251541164551786,7540.383691817669,10.9437,-2004303.2688264998,0.04828,200000,179287.45882708844,-20712.54117291156,0.8964372941354422
2021-03-06,-1,-0.6693566066388502,7540.383691817669,11.1134,-2004303.2688264998,0.045334,200000,174662.384509627,-25337.61549037299,0.8733119225481351
2021-03-07,-1,-0.4780593821970724,7540.383691817669,11.5466,-2004303.2688264998,0.045319,200000,177898.81417589006,-22101.18582410994,0.8894940708794503
2021-03-08,-1,-0.27008086033809486,7540.383691817669,11.7082,-2004303.2688264998,0.04463,200000,177736.37522826635,-22263.624771733652,0.8886818761413318
2021-03-09,0,-0.11048880671723102,0.0,12.3956,0.0,0.046748,200000,161824.53586667383,-38175.46413332617,0.8091226793333691
2021-03-10,0,-0.006001090862291156,0.0,11.958,0.0,0.045055,200000,161824.53586667383,-38175.46413332617,0.8091226793333691
2021-03-11,0,0.16450896039327562,0.0,12.2593,0.0,0.045976,200000,161824.53586667383,-38175.46413332617,0.8091226793333691
2021-03-12,0,0.82634956066651,0.0,11.9365,0.0,0.043395,200000,161824.53586667383,-38175.46413332617,0.8091226793333691
2021-03-13,2,2.2201587984538835,0.0,13.7733,0.0,0.043814,200000,161824.53586667383,-38175.46413332617,0.8091226793333691
2021-03-14,2,1.2120226756957957,0.0,12.7214,0.0,0.043502,200000,161824.53586667383,-38175.46413332617,0.8091226793333691
2021-03-15,0,0.8861004555757301,0.0,12.156,0.0,0.04261,200000,161824.53586667383,-38175.46413332617,0.8091226793333691
2021-03-16,2,1.2220218664920068,0.0,12.4297,0.0,0.042184,200000,161824.53586667383,-38175.46413332617,0.8091226793333691
2021-03-17,1,1.084237976463438,-6438.41999612774,12.5671,1894279.813020015,0.042714,200000,161824.53586667383,-38175.46413332617,0.8091226793333691
2021-03-18,0,-0.22479326874916983,0.0,12.169,0.0,0.045688,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-19,0,-0.44124708273946733,0.0,12.2569,0.0,0.047011,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-20,-2,-2.7272128384535557,0.0,12.3108,0.0,0.064004,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-21,-2,-1.5538494315561908,0.0,11.9811,0.0,0.055,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-22,0,-0.681613370112269,0.0,11.6556,0.0,0.04833,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-23,0,-0.17526932767462697,0.0,12.2413,0.0,0.047852,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-24,0,-0.23280485903111012,0.0,11.292,0.0,0.044295,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-25,0,-0.44850343589310204,0.0,11.0876,0.0,0.044273,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-26,0,-0.9172661155244959,0.0,11.7593,0.0,0.049652,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-27,0,-0.7328067174557971,0.0,11.7927,0.0,0.048931,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-28,0,-0.6739917002797181,0.0,11.8644,0.0,0.049154,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-29,0,-0.588078395141819,0.0,12.6381,0.0,0.052107,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-30,0,-0.5248855316023632,0.0,13.016,0.0,0.053531,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-03-31,0,0.25714315034848145,0.0,14.1287,0.0,0.053163,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-01,0,0.14216941951911477,0.0,14.315,0.0,0.054694,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-02,0,0.5613813393388376,0.0,15.2454,0.0,0.056503,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-03,0,0.6490261514662219,0.0,13.571,0.0,0.050236,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-04,0,0.9614709788463628,0.0,14.5489,0.0,0.052547,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-05,2,1.933933640545377,0.0,16.0744,0.0,0.05326,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-06,2,1.9216591936085141,0.0,17.7329,0.0,0.058393,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-07,2,3.054330078986092,0.0,19.1937,0.0,0.051696,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-08,2,2.275062136186819,0.0,19.6292,0.0,0.054035,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-09,2,1.7239386293029795,0.0,18.7707,0.0,0.054006,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-10,2,2.1321218894661342,0.0,20.4439,0.0,0.053369,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-11,2,1.3795018928956493,0.0,20.3709,0.0,0.057351,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-12,0,0.5721471806302834,0.0,19.5225,0.0,0.061344,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-13,0,0.5660727708966802,0.0,21.2069,0.0,0.066042,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-14,0,-0.024514379916367138,0.0,21.9193,0.0,0.074491,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-15,2,1.201813718384426,0.0,28.6129,0.0,0.079609,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-16,2,3.1651115558118366,0.0,38.2734,0.0,0.07162,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-17,2,2.034412980456684,0.0,37.7258,0.0,0.078152,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-18,2,1.635633064616374,0.0,37.0728,0.0,0.078993,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-19,2,1.516364998094867,0.0,33.4166,0.0,0.070423,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-20,2,1.6131008084463405,0.0,33.739,0.0,0.067435,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-21,2,1.4171419968861196,0.0,31.9236,0.0,0.064149,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-22,2,2.5654303228866175,0.0,33.5104,0.0,0.050625,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-23,2,2.024877946596559,0.0,32.6158,0.0,0.050674,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-24,2,1.8050202675463582,0.0,29.6577,0.0,0.045657,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-25,2,1.5158737755415148,0.0,29.315,0.0,0.045949,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-26,0,0.887367448475531,0.0,32.825,0.0,0.057489,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-27,0,0.5239500142766137,0.0,33.803,0.0,0.063311,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-28,0,0.7761938611911114,0.0,35.061,0.0,0.060991,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-29,0,0.6456856586790002,0.0,34.529,0.0,0.060761,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-04-30,0,0.23044788459957247,0.0,36.317,0.0,0.069114,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-01,2,1.413043633989151,0.0,44.706,0.0,0.065591,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-02,2,1.5341989120559207,0.0,44.92,0.0,0.062992,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-03,2,2.070397657269855,0.0,52.037,0.0,0.064435,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-04,2,3.466446593990471,0.0,69.249,0.0,0.056743,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-05,2,3.2620443245018773,0.0,93.962,0.0,0.061933,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-06,2,3.2730476480817225,0.0,133.864,0.0,0.064511,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-07,2,2.122194969102292,0.0,119.763,0.0,0.066767,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-08,2,2.0795549292133897,0.0,127.317,0.0,0.064462,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-09,2,1.6235272503576106,0.0,117.904,0.0,0.063419,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-10,2,1.5014298498565213,0.0,105.094,0.0,0.055236,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-11,2,1.2839727863769383,0.0,111.173,0.0,0.059688,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-12,0,0.9784954968908378,0.0,84.996,0.0,0.048843,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-13,0,0.9135701326073915,0.0,88.383,0.0,0.050246,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-14,1,1.1440753847528309,-743.5066869720841,103.313,1470235.163479442,0.052246,200000,153627.81270229386,-46372.18729770614,0.7681390635114693
2021-05-15,1,1.0357626293329305,-743.5066869720841,95.088,1470235.163479442,0.04807,200000,141372.7681592583,-58627.231840741704,0.7068638407962915
2021-05-16,1,0.8239634798764911,-743.5066869720841,93.859,1470235.163479442,0.049391,200000,142401.17909192597,-57598.820908074034,0.7120058954596298
2021-05-17,1,0.8327787760033126,-743.5066869720841,89.677,1470235.163479442,0.045819,200000,134040.15412306014,-65959.84587693986,0.6702007706153007
2021-05-18,1,0.6663349724895753,-743.5066869720841,88.577,1470235.163479442,0.046505,200000,134230.87808953773,-65769.12191046227,0.6711543904476887
2021-05-19,1,0.7785293313594039,-743.5066869720841,59.436,1470235.163479442,0.02961,200000,87724.72663749907,-112275.27336250093,0.4386236331874953
2021-05-20,1,0.7634051527028131,-743.5066869720841,73.744,1470235.163479442,0.036352,200000,108275.14578687405,-91724.85421312595,0.5413757289343702
2021-05-21,1,0.2634769803329527,-743.5066869720841,64.167,1470235.163479442,0.034814,200000,98893.36056431102,-101106.63943568898,0.4944668028215551
2021-05-22,0,0.09027612491204957,0.0,58.498,0.0,0.032072,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-05-23,0,0.16433309091322867,0.0,51.553,0.0,0.027391,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-05-24,2,1.845201530496097,0.0,73.711,0.0,0.034283,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-05-25,2,3.0061300675185554,0.0,78.364,0.0,0.032883,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-05-26,2,1.9419454002460264,0.0,79.886,0.0,0.035289,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-05-27,2,1.2019872810380612,0.0,74.596,0.0,0.034445,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-05-28,2,1.5980017088330924,0.0,68.199,0.0,0.030096,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-05-29,0,0.890850805361351,0.0,64.293,0.0,0.029807,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-05-30,0,0.9238099920093865,0.0,66.124,0.0,0.03034,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-05-31,0,0.6749349242978004,0.0,70.019,0.0,0.032602,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-01,0,0.6740017051592497,0.0,67.765,0.0,0.031354,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-02,0,-0.528367059151868,0.0,68.403,0.0,0.034641,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-03,0,-0.5725149027369065,0.0,69.864,0.0,0.035518,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-04,0,-0.28192475575512027,0.0,64.72,0.0,0.032123,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-05,0,-0.22151466898707062,0.0,63.122,0.0,0.031068,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-06,0,-0.5461762525898801,0.0,64.086,0.0,0.032299,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-07,0,-0.7906192210796255,0.0,58.01,0.0,0.029729,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-08,0,-0.5135972564556974,0.0,56.681,0.0,0.02846,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-09,0,0.14558514394885222,0.0,62.32,0.0,0.029771,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-10,0,-0.4684584882020691,0.0,57.894,0.0,0.028738,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-11,0,-0.3462124576624385,0.0,56.865,0.0,0.027774,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-12,0,-0.12972510869062878,0.0,55.195,0.0,0.026455,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-13,0,0.09610676585526667,0.0,58.998,0.0,0.027951,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-14,0,-0.6602122987148923,0.0,59.304,0.0,0.029394,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-15,0,-0.7333179313318304,0.0,58.154,0.0,0.02902,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-16,0,-0.3923873905314176,0.0,55.351,0.0,0.027293,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-17,0,0.27353143147512143,0.0,55.552,0.0,0.026825,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-18,0,0.25870164942254953,0.0,52.568,0.0,0.025468,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-19,0,0.9379709321715919,0.0,50.864,0.0,0.024234,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-20,2,1.8820345765513642,0.0,50.956,0.0,0.02362,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-21,2,3.0236293466047632,0.0,39.461,0.0,0.017301,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-22,2,2.2399561421666756,0.0,36.545,0.0,0.01617,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-23,2,1.3105143123101017,0.0,40.763,0.0,0.0186,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-24,2,1.3284235321881044,0.0,43.151,0.0,0.019548,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-25,2,1.2003057551669032,0.0,39.35,0.0,0.017821,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-26,0,0.9458149134737152,0.0,40.555,0.0,0.018492,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-27,2,1.3229064420887509,0.0,42.307,0.0,0.018889,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-28,0,0.6645361046825542,0.0,43.351,0.0,0.019827,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-29,2,3.2492363392058823,0.0,56.829,0.0,0.021902,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-06-30,2,2.3962476815303377,0.0,57.551,0.0,0.022451,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-01,2,1.5791491213191913,0.0,53.076,0.0,0.021505,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-02,0,-0.45705561478451673,0.0,53.737,0.0,0.025264,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-03,0,0.28463728094527385,0.0,56.877,0.0,0.025185,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-04,0,-0.15359928842675885,0.0,56.363,0.0,0.025675,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-05,0,-0.0692957027118191,0.0,53.683,0.0,0.02418,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-06,0,0.12092712487659024,0.0,54.649,0.0,0.024184,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-07,0,-0.30153376733016946,0.0,52.813,0.0,0.023928,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-08,0,0.7095818077631556,0.0,49.471,0.0,0.020973,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-09,0,0.6088725529452761,0.0,50.084,0.0,0.021263,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-10,0,0.6437933526258036,0.0,49.135,0.0,0.020736,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-11,0,0.17990818416777785,0.0,49.704,0.0,0.0215,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-12,0,-0.382094119310068,0.0,47.689,0.0,0.021302,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-13,0,-0.4885498719994717,0.0,45.544,0.0,0.020447,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-14,0,-0.23566587155641835,0.0,45.61,0.0,0.020158,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-15,0,-0.2939201945988592,0.0,43.235,0.0,0.019146,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-16,0,-0.16660649205256609,0.0,41.153,0.0,0.01806,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-17,0,-0.41147299368015966,0.0,41.459,0.0,0.018432,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-18,0,-0.38533695595027223,0.0,41.88,0.0,0.018556,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-19,0,0.6718540355636262,0.0,41.582,0.0,0.017635,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-20,-1,-1.0736187620887179,1907.4570058466356,39.311,-4174128.3877108153,0.017964,200000,149968.08471367418,-50031.91528632582,0.7498404235683709
2021-07-21,-1,-0.7765892326710109,1907.4570058466356,42.905,-4174128.3877108153,0.019419,200000,162896.8419968062,-37103.15800319379,0.814484209984031
2021-07-22,-2,-1.7215679235241745,0.0,43.395,0.0,0.020141,200000,151265.10780184297,-48734.89219815703,0.7563255390092148
2021-07-23,-2,-1.6008020697273848,0.0,45.814,0.0,0.021322,200000,151265.10780184297,-48734.89219815703,0.7563255390092148
2021-07-24,-2,-2.5564040849213936,0.0,49.414,0.0,0.024234,200000,151265.10780184297,-48734.89219815703,0.7563255390092148
2021-07-25,-2,-1.896793899165775,0.0,48.433,0.0,0.023425,200000,151265.10780184297,-48734.89219815703,0.7563255390092148
2021-07-26,-2,-1.238608154687522,0.0,48.373,0.0,0.022869,200000,151265.10780184297,-48734.89219815703,0.7563255390092148
2021-07-27,-1,-1.042250531309559,1527.4675128934966,49.515,-3248821.043854016,0.02328,200000,151265.10780184297,-48734.89219815703,0.7563255390092148
2021-07-28,-1,-1.0753747876678936,1527.4675128934966,49.275,-3248821.043854016,0.023316,200000,151015.47315632727,-48984.526843672735,0.7550773657816363
2021-07-29,-2,-1.5764607271198137,0.0,49.379,0.0,0.02411,200000,154169.3648499953,-45830.6351500047,0.7708468242499765
2021-07-30,-2,-2.216371676660336,0.0,50.963,0.0,0.026136,200000,154169.3648499953,-45830.6351500047,0.7708468242499765
2021-07-31,-2,-2.381254303369943,0.0,51.324,0.0,0.0274,200000,154169.3648499953,-45830.6351500047,0.7708468242499765
2021-08-01,-2,-1.3477646112612967,0.0,50.245,0.0,0.025413,200000,154169.3648499953,-45830.6351500047,0.7708468242499765
2021-08-02,-1,-1.1245715435711525,1501.8934715050686,51.325,-2988241.681849808,0.025796,200000,154169.3648499953,-45830.6351500047,0.7708468242499765
2021-08-03,-1,-0.8420356770907812,1501.8934715050686,49.451,-2988241.681849808,0.02455,200000,147631.46734880994,-52368.532651190064,0.7381573367440497
2021-08-04,-1,-0.5705570723773599,1501.8934715050686,51.576,-2988241.681849808,0.025289,200000,153031.30157864522,-46968.698421354784,0.7651565078932261
2021-08-05,-1,-1.1273074448661067,1501.8934715050686,52.431,-2988241.681849808,0.026789,200000,158797.78301955675,-41202.21698044325,0.7939889150977837
2021-08-06,-2,-1.342651327183554,0.0,53.1,0.0,0.02775,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-07,0,0.407897121138517,0.0,60.587,0.0,0.028622,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-08,0,0.7033109563317976,0.0,57.068,0.0,0.026864,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-09,0,0.5230263255829479,0.0,59.034,0.0,0.028102,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-10,0,-0.5351252405766327,0.0,58.884,0.0,0.02945,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-11,0,-0.7234583921873933,0.0,60.721,0.0,0.030708,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-12,0,-0.5528997634559635,0.0,60.0,0.0,0.030228,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-13,0,-0.43837680556918124,0.0,64.264,0.0,0.032278,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-14,0,0.4512036888718813,0.0,67.268,0.0,0.032696,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-15,2,2.6204272592661075,0.0,74.989,0.0,0.033024,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-16,1,1.1468015377060787,-1139.5686901356416,69.036,2435567.4465869213,0.032301,200000,157342.52818440832,-42657.47181559168,0.7867126409220416
2021-08-17,1,0.46493619972487543,-1139.5686901356416,62.891,2435567.4465869213,0.030356,200000,145602.69989991322,-54397.30010008678,0.7280134994995662
2021-08-18,1,0.9225315803668664,-1139.5686901356416,63.952,2435567.4465869213,0.030185,200000,146395.30024678077,-53604.69975321923,0.7319765012339039
2021-08-19,1,0.7878225097660617,-1139.5686901356416,67.054,2435567.4465869213,0.031719,200000,153666.40278664586,-46333.597213354136,0.7683320139332293
2021-08-20,1,0.9878790839205482,-1139.5686901356416,70.2,2435567.4465869213,0.032816,200000,159923.30337471847,-40076.69662528153,0.7996165168735924
2021-08-21,0,-1.54200131007252,0.0,67.512,0.0,0.035285,200000,148338.09224002625,-51661.90775997375,0.7416904612001313
2021-08-22,-2,-2.174352311400025,0.0,67.359,0.0,0.037027,200000,148338.09224002625,-51661.90775997375,0.7416904612001313
2021-08-23,-2,-2.997582331306271,0.0,68.257,0.0,0.043006,200000,148338.09224002625,-51661.90775997375,0.7416904612001313
2021-08-24,-2,-2.3840218480756374,0.0,62.832,0.0,0.039731,200000,148338.09224002625,-51661.90775997375,0.7416904612001313
2021-08-25,-2,-2.4838471207717174,0.0,63.773,0.0,0.044358,200000,148338.09224002625,-51661.90775997375,0.7416904612001313
2021-08-26,-2,-2.314463616730268,0.0,59.77,0.0,0.04423,200000,148338.09224002625,-51661.90775997375,0.7416904612001313
2021-08-27,-2,-1.883755251152323,0.0,64.09,0.0,0.04659,200000,148338.09224002625,-51661.90775997375,0.7416904612001313
2021-08-28,-2,-1.5386418645308941,0.0,64.19,0.0,0.04541,200000,148338.09224002625,-51661.90775997375,0.7416904612001313
2021-08-29,-2,-1.2901019859719598,0.0,63.23,0.0,0.04384,200000,148338.09224002625,-51661.90775997375,0.7416904612001313
2021-08-30,-1,-1.0001760465303822,1199.5640646937268,61.83,-1799346.0970405901,0.04122,200000,148338.09224002625,-51661.90775997375,0.7416904612001313
2021-08-31,-1,-0.8768753504266219,1199.5640646937268,63.8,-1799346.0970405901,0.04221,200000,152482.58608354308,-47517.41391645692,0.7624129304177154
2021-09-01,-1,-0.635052423224434,1199.5640646937268,68.75,-1799346.0970405901,0.04386,200000,161389.34926389402,-38610.65073610598,0.8069467463194702
2021-09-02,-1,-0.7331774557173348,1199.5640646937268,67.61,-1799346.0970405901,0.04472,200000,161569.28387359806,-38430.71612640194,0.8078464193679903
2021-09-03,-1,-1.1391242140691145,1199.5640646937268,69.98,-1799346.0970405901,0.05212,200000,177727.41182502254,-22272.588174977456,0.8886370591251127
2021-09-04,-2,-1.5374558524185191,0.0,68.81,0.0,0.05884,200000,171669.61329831922,-28330.386701680778,0.8583480664915961
2021-09-05,-2,-1.3131652531317575,0.0,73.54,0.0,0.06122,200000,171669.61329831922,-28330.386701680778,0.8583480664915961
2021-09-06,-2,-1.3648626234820034,0.0,73.48,0.0,0.06425,200000,171669.61329831922,-28330.386701680778,0.8583480664915961
2021-09-07,-2,-1.4084903650243885,0.0,59.36,0.0,0.0541,200000,171669.61329831922,-28330.386701680778,0.8583480664915961
2021-09-08,-2,-2.282935162941513,0.0,58.71,0.0,0.07866,200000,171669.61329831922,-28330.386701680778,0.8583480664915961
2021-09-09,-2,-2.1325494991955214,0.0,58.92,0.0,0.07978,200000,171669.61329831922,-28330.386701680778,0.8583480664915961
2021-09-10,-2,-1.8701352121290404,0.0,56.31,0.0,0.07458,200000,171669.61329831922,-28330.386701680778,0.8583480664915961
2021-09-11,-2,-1.6133842093588528,0.0,57.08,0.0,0.07282,200000,171669.61329831922,-28330.386701680778,0.8583480664915961
2021-09-12,-2,-1.405060128678754,0.0,58.07,0.0,0.07294,200000,171669.61329831922,-28330.386701680778,0.8583480664915961
2021-09-13,-1,-1.1522062946666076,1540.4667381399786,55.72,-1288423.9965349687,0.06662,200000,171669.61329831922,-28330.386701680778,0.8583480664915961
2021-09-14,-2,-1.2294401463719828,0.0,57.14,0.0,0.07417,200000,179209.75170399947,-20790.24829600053,0.8960487585199973
2021-09-15,-1,-1.1809495393980594,1514.1073986481874,59.18,-1127105.3566289274,0.0795,200000,179209.75170399947,-20790.24829600053,0.8960487585199973
2021-09-16,-1,-0.9279871169094431,1514.1073986481874,57.99,-1127105.3566289274,0.07301,200000,170093.0501350864,-29906.949864913593,0.850465250675432
2021-09-17,-1,-0.7574936045137637,1514.1073986481874,56.7,-1127105.3566289274,0.06893,200000,163541.26173578418,-36458.73826421582,0.8177063086789209
2021-09-18,-1,-0.6905732551121982,1514.1073986481874,57.19,-1127105.3566289274,0.06986,200000,165331.3823427867,-34668.6176572133,0.8266569117139335
2021-09-19,-1,-0.5798646356561132,1514.1073986481874,55.33,-1127105.3566289274,0.0667,200000,158953.48965435365,-41046.510345646355,0.7947674482717683
2021-09-20,-1,-0.33215876368485203,1514.1073986481874,49.11,-1127105.3566289274,0.05589,200000,137351.73272960325,-62648.267270396755,0.6867586636480163
