date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2021-02-26,-1,-0.5215534670512413,1784164.509385489,0.01726,-142.6053484882936,206.7,200000,60271.20496452383,-139728.79503547616,0.30135602482261925
2021-02-27,0,0.9770280016010832,0.0,0.024,0.0,210.69,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-02-28,0,0.8383238336617651,0.0,0.02168,0.0,196.77,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-03-01,0,0.3240041935112461,0.0,0.02207,0.0,224.94,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-03-02,0,0.30122997670386703,0.0,0.02071,0.0,216.04,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-03-03,0,0.40136041978722187,0.0,0.0211,0.0,222.59,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-03-04,0,0.8826218010825004,0.0,0.02055,0.0,211.18,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-03-05,2,1.9603121677872006,0.0,0.02328,0.0,205.7,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-03-06,2,1.4179626109925025,0.0,0.02257,0.0,208.61,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-03-07,2,1.4738752616567081,0.0,0.02394,0.0,214.79,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-03-08,2,1.2651696987776915,0.0,0.02414,0.0,218.23,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-03-09,1,1.1140277509039165,-1360503.567449413,0.02691,149.92281326807415,244.2,200000,73222.30200012741,-126777.69799987259,0.366111510000637
2021-03-10,2,1.8745696418415614,0.0,0.02952,0.0,234.41,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-11,2,2.180439599474864,0.0,0.03248,0.0,235.39,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-12,2,1.7258858252909128,0.0,0.03015,0.0,224.69,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-13,2,1.8211752715840994,0.0,0.0343,0.0,243.04,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-14,2,1.6084232586428826,0.0,0.03254,0.0,231.17,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-15,2,2.994403051650755,0.0,0.0428,0.0,221.42,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-16,2,3.063004272491936,0.0,0.05222,0.0,223.59,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-17,2,2.5211315801494507,0.0,0.05506,0.0,229.47,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-18,2,1.922847861354176,0.0,0.05155,0.0,225.83,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-19,2,1.8347340531345853,0.0,0.05399,0.0,225.72,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-20,2,1.2939636034686424,0.0,0.04972,0.0,227.11,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-21,2,1.419647019809687,0.0,0.05201,0.0,221.01,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-22,1,1.0763068754467204,-851370.6273456457,0.04595,189.3537285892179,206.6,200000,78240.96065306483,-121759.03934693517,0.39120480326532414
2021-03-23,1,0.9041473539601736,-851370.6273456457,0.04504,189.3537285892179,206.62,200000,77470.00045675208,-122529.99954324792,0.3873500022837604
2021-03-24,1,1.0131777991793196,-851370.6273456457,0.0438,189.3537285892179,190.75,200000,73409.25720613259,-126590.74279386741,0.3670462860306629
2021-03-25,1,0.6637148723608096,-851370.6273456457,0.04063,189.3537285892179,189.1,200000,70397.97866527468,-129602.02133472532,0.3519898933263734
2021-03-26,1,0.8724785754877392,-851370.6273456457,0.04693,189.3537285892179,203.51,200000,78490.20084652287,-121509.79915347713,0.39245100423261436
2021-03-27,1,0.7535676415238857,-851370.6273456457,0.0461,189.3537285892179,201.64,200000,77429.47175336417,-122570.52824663583,0.3871473587668208
2021-03-28,2,2.3509582860659783,0.0,0.06858,0.0,207.72,200000,97295.40177387686,-102704.59822612314,0.4864770088693843
2021-03-29,2,1.6651931243492502,0.0,0.06496,0.0,214.98,200000,97295.40177387686,-102704.59822612314,0.4864770088693843
2021-03-30,2,1.5032098531723186,0.0,0.0652,0.0,216.3,200000,97295.40177387686,-102704.59822612314,0.4864770088693843
2021-03-31,1,1.014740863569109,-780611.3749508734,0.06232,218.70032767010622,222.44,200000,97295.40177387686,-102704.59822612314,0.4864770088693843
2021-04-01,1,0.91405573280792,-780611.3749508734,0.06505,218.70032767010622,233.44,200000,101832.17443186391,-98167.82556813609,0.5091608721593195
2021-04-02,1,0.6573336897345382,-780611.3749508734,0.06568,218.70032767010622,243.59,200000,104543.76792393455,-95456.23207606545,0.5227188396196727
2021-04-03,1,0.647135210254255,-780611.3749508734,0.06045,218.70032767010622,222.84,200000,95923.13863378676,-104076.86136621324,0.4796156931689338
2021-04-04,2,2.045485041581958,0.0,0.09,0.0,270.78,200000,108330.75079294412,-91669.24920705588,0.5416537539647206
2021-04-05,2,3.7986414124375467,0.0,0.16143,0.0,273.66,200000,108330.75079294412,-91669.24920705588,0.5416537539647206
2021-04-06,2,1.9556600358396872,0.0,0.12899,0.0,275.99,200000,108330.75079294412,-91669.24920705588,0.5416537539647206
2021-04-07,2,1.3728589082211433,0.0,0.10868,0.0,253.45,200000,108330.75079294412,-91669.24920705588,0.5416537539647206
2021-04-08,2,2.590665756705062,0.0,0.16899,0.0,267.79,200000,108330.75079294412,-91669.24920705588,0.5416537539647206
2021-04-09,2,1.5809267408691083,0.0,0.14176,0.0,265.1,200000,108330.75079294412,-91669.24920705588,0.5416537539647206
2021-04-10,1,1.0393627638392902,-399214.1464952245,0.13568,191.1809099127208,283.32,200000,108330.75079294412,-91669.24920705588,0.5416537539647206
2021-04-11,1,1.1530926587907915,-399214.1464952245,0.14642,191.1809099127208,286.79,200000,113281.70848369997,-86718.29151630003,0.5664085424184999
2021-04-12,1,0.7396065838682372,-399214.1464952245,0.13076,191.1809099127208,280.48,200000,105823.66340803549,-94176.33659196451,0.5291183170401774
2021-04-13,1,0.34490421742302585,-399214.1464952245,0.12438,191.1809099127208,294.31,200000,105920.70913748888,-94079.29086251112,0.5296035456874444
2021-04-14,1,0.37731976361864167,-399214.1464952245,0.13306,191.1809099127208,305.36,200000,111498.43698360301,-88501.56301639699,0.557492184918015
2021-04-15,0,-0.005686021678268325,0.0,0.12981,0.0,326.8,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-16,0,-0.26764598961382396,0.0,0.14225,0.0,378.47,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-17,0,-0.15511721335242717,0.0,0.13962,0.0,356.64,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-18,0,-0.46407299444187355,0.0,0.11485,0.0,317.23,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-19,0,-0.6408424296556356,0.0,0.102,0.0,294.09,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-20,0,-0.8783997793751055,0.0,0.10363,0.0,317.15,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-21,0,-0.8744159681252356,0.0,0.098,0.0,294.62,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-22,-2,-1.2005827813395835,0.0,0.08429,0.0,275.97,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-23,-2,-1.2582714194433868,0.0,0.07999,0.0,262.52,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-24,-2,-1.3986603176556731,0.0,0.07019,0.0,246.17,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-25,-1,-1.0096892136597924,627488.2294103305,0.07783,-197.67428517366642,247.06,200000,97674.81779001205,-102325.18220998795,0.4883740889500603
2021-04-26,-1,-0.47556470461267636,627488.2294103305,0.09973,-197.67428517366642,278.62,200000,117655.41045417919,-82344.58954582081,0.588277052270896
2021-04-27,0,0.24601893356566826,0.0,0.1236,0.0,292.8,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-04-28,2,1.301043986235447,0.0,0.14151,0.0,288.78,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-04-29,0,0.8958868836906553,0.0,0.12896,0.0,286.63,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-04-30,0,0.3015320153877783,0.0,0.12936,0.0,319.62,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-05-01,0,0.27205967309896417,0.0,0.12723,0.0,321.98,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-05-02,0,0.8394866800534713,0.0,0.13354,0.0,315.17,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-05-03,0,-0.15891921710040366,0.0,0.12537,0.0,342.75,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-05-04,-2,-1.3088684825474928,0.0,0.1065,0.0,360.62,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-05-05,-2,-1.3118526346498318,0.0,0.11368,0.0,396.74,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-05-06,-2,-1.7183766139814796,0.0,0.10978,0.0,443.11,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-05-07,-2,-1.2316383776168052,0.0,0.10888,0.0,404.11,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-05-08,-2,-1.2661981029023235,0.0,0.10555,0.0,408.83,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-05-09,-1,-1.0989013282805833,364775.52770435286,0.10691,-95.8279724466099,406.96,200000,77996.30333374473,-122003.69666625527,0.3899815166687236
2021-05-10,-1,-1.0019441338781847,364775.52770435286,0.09827,-95.8279724466099,371.63,200000,71459.0405078404,-128540.9594921596,0.357295202539202
2021-05-11,-2,-1.2578951857991847,0.0,0.10109,0.0,426.74,200000,82014.77419997801,-117985.22580002199,0.41007387099989
2021-05-12,-2,-1.3612165218059102,0.0,0.07877,0.0,359.0,200000,82014.77419997801,-117985.22580002199,0.41007387099989
2021-05-13,-1,-1.029708543336318,477718.8618358458,0.08584,-114.77339724030621,357.29,200000,82014.77419997801,-117985.22580002199,0.41007387099989
2021-05-14,-1,-0.9271945819114766,477718.8618358458,0.091,-114.77339724030621,371.01,200000,86054.49453718797,-113945.50546281203,0.4302724726859398
2021-05-15,-1,-0.872362646059072,477718.8618358458,0.08231,-114.77339724030621,336.28,200000,77917.03754167864,-122082.96245832136,0.38958518770839323
2021-05-16,-1,-0.7341830794371276,477718.8618358458,0.08309,-114.77339724030621,331.6,200000,77752.51875482597,-122247.48124517403,0.3887625937741298
2021-05-17,-1,-0.6226071521078159,477718.8618358458,0.07467,-114.77339724030621,294.45,200000,69466.29423069078,-130533.70576930922,0.34733147115345386
2021-05-18,-1,-0.6384251939050726,477718.8618358458,0.07537,-114.77339724030621,304.52,200000,70956.46554418575,-129043.53445581425,0.35478232772092877
2021-05-19,-1,-0.6805121035391974,477718.8618358458,0.04546,-114.77339724030621,189.04,200000,43413.862473365036,-156586.13752663496,0.21706931236682514
2021-05-20,-1,-0.7859100086335721,477718.8618358458,0.0522,-114.77339724030621,226.94,200000,50983.59935754624,-149016.40064245375,0.2549179967877312
2021-05-21,-1,-0.7685341281945076,477718.8618358458,0.04295,-114.77339724030621,188.34,200000,42134.44675208885,-157865.55324791116,0.2106722337604442
2021-05-22,-1,-0.9667915084290686,477718.8618358458,0.03999,-114.77339724030621,178.31,200000,39569.221746734474,-160430.77825326554,0.19784610873367225
2021-05-23,-1,-0.977298527514457,477718.8618358458,0.03438,-114.77339724030621,149.93,200000,33631.949918155486,-166368.0500818445,0.1681597495907775
2021-05-24,-1,-0.4611265751461497,477718.8618358458,0.04799,-114.77339724030621,201.48,200000,46050.27225547913,-153949.72774452087,0.23025136127739565
2021-05-25,0,0.39426367204395035,0.0,0.04864,0.0,195.0,200000,81159.34122214219,-118840.65877785781,0.40579670611071095
2021-05-26,0,0.83426572186857,0.0,0.05483,0.0,214.1,200000,81159.34122214219,-118840.65877785781,0.40579670611071095
2021-05-27,2,3.1472171204835027,0.0,0.06268,0.0,205.1,200000,81159.34122214219,-118840.65877785781,0.40579670611071095
2021-05-28,2,1.9986983853348637,0.0,0.05315,0.0,183.22,200000,81159.34122214219,-118840.65877785781,0.40579670611071095
2021-05-29,1,1.0096083681307018,-851798.2915841959,0.04764,229.87407585719762,176.53,200000,81159.34122214219,-118840.65877785781,0.40579670611071095
2021-05-30,1,1.0641386554397343,-851798.2915841959,0.04941,229.87407585719762,181.8,200000,83878.46057801365,-116121.53942198635,0.41939230289006824
2021-05-31,1,0.871858627796229,-851798.2915841959,0.0532,229.87407585719762,197.42,200000,90697.40916800717,-109302.59083199283,0.45348704584003585
2021-06-01,1,0.674458489366932,-851798.2915841959,0.0511,229.87407585719762,191.5,200000,87547.77822660576,-112452.22177339424,0.4377388911330288
2021-06-02,0,0.08573262460454521,0.0,0.05164,0.0,202.42,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-03,0,0.3669067036067135,0.0,0.05505,0.0,210.25,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-04,0,0.00013273850889788027,0.0,0.0487,0.0,191.25,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-05,0,0.5049744742855379,0.0,0.04927,0.0,185.23,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-06,2,1.7333080619384598,0.0,0.05515,0.0,185.45,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-07,0,0.8167778807012176,0.0,0.048,0.0,172.58,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-08,2,1.6571627369639792,0.0,0.05043,0.0,166.22,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-09,2,3.4755593620016274,0.0,0.07322,0.0,176.76,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-10,2,2.321644569912304,0.0,0.06629,0.0,170.04,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-11,0,0.8755144394899778,0.0,0.05394,0.0,165.71,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-12,0,0.769363905270258,0.0,0.05305,0.0,163.5,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-13,0,0.8397352339743943,0.0,0.05724,0.0,172.55,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-14,0,0.47391219128986134,0.0,0.05663,0.0,177.91,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-15,0,0.6298228911989413,0.0,0.05646,0.0,171.94,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-16,0,0.4506078272135955,0.0,0.05289,0.0,164.5,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-17,0,0.31604835919140395,0.0,0.05197,0.0,163.93,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-18,0,0.16886890090662376,0.0,0.04856,0.0,155.32,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-19,0,0.2766192752080623,0.0,0.04822,0.0,150.94,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-20,0,0.39414267055882407,0.0,0.05012,0.0,153.28,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-21,0,-0.2890511228307146,0.0,0.03702,0.0,123.09,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-22,0,-0.5067418082945212,0.0,0.03522,0.0,119.37,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-23,0,-0.12023950284770564,0.0,0.03983,0.0,127.43,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-24,0,-0.31949672802294865,0.0,0.04062,0.0,131.43,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-25,0,-0.8348828756529848,0.0,0.03534,0.0,119.77,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-26,-1,-1.1432140263564419,1113212.8938620237,0.03531,-316.18039963214335,124.32,200000,78615.09456453612,-121384.90543546388,0.3930754728226806
2021-06-27,-1,-0.9132155328708844,1113212.8938620237,0.03726,-316.18039963214335,127.22,200000,81702.78286650029,-118297.21713349971,0.4085139143325014
2021-06-28,-1,-1.0845737475737978,1113212.8938620237,0.0378,-316.18039963214335,132.23,200000,83887.98163134282,-116112.01836865718,0.41943990815671406
2021-06-29,-2,-1.3458046374264907,0.0,0.03963,0.0,140.85,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-06-30,-2,-1.807047590351146,0.0,0.04022,0.0,145.62,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-01,-2,-2.0785477364517324,0.0,0.0365,0.0,138.16,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-02,-2,-1.7499311428234934,0.0,0.03592,0.0,135.35,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-03,-2,-1.7272420784389746,0.0,0.03626,0.0,138.81,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-04,-2,-1.5218870317056328,0.0,0.03664,0.0,140.22,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-05,0,-0.427587785664407,0.0,0.03767,0.0,132.52,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-06,0,-0.7498048315380825,0.0,0.0372,0.0,134.94,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-07,0,-0.4255238571097992,0.0,0.03796,0.0,135.15,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-08,0,-0.2492098408247464,0.0,0.0358,0.0,126.48,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-09,2,2.2765150745647253,0.0,0.04307,0.0,128.41,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-10,2,1.4360175411871412,0.0,0.04061,0.0,128.42,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-11,2,2.6849291552892987,0.0,0.046,0.0,128.44,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-12,2,2.749956529535597,0.0,0.04884,0.0,126.62,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-13,2,2.725084632374635,0.0,0.0516,0.0,123.93,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-14,2,1.9693268963699109,0.0,0.04923,0.0,123.25,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-15,2,1.3134903608628565,0.0,0.0461,0.0,122.87,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-16,0,0.7438674091984049,0.0,0.04019,0.0,114.77,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-17,0,0.18317111231000902,0.0,0.03752,0.0,116.08,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-18,0,0.47626271172204965,0.0,0.03945,0.0,115.78,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-19,-1,-1.036797814459056,1090704.897446474,0.03623,-286.3910598237843,137.98,200000,79032.47686897151,-120967.52313102849,0.3951623843448575
2021-07-20,-1,-0.7850479561599121,1090704.897446474,0.0345,-286.3910598237843,125.26,200000,73502.66311543058,-126497.33688456942,0.36751331557715294
2021-07-21,-1,-0.769265617324053,1090704.897446474,0.03856,-286.3910598237843,139.02,200000,81871.66598223854,-118128.33401776146,0.4093583299111927
2021-07-22,-1,-0.946538712867223,1090704.897446474,0.03821,-286.3910598237843,142.2,200000,82400.64283837189,-117599.35716162811,0.4120032141918595
2021-07-23,-1,-0.8473499711632867,1090704.897446474,0.03926,-286.3910598237843,142.76,200000,83706.26197419202,-116293.73802580798,0.4185313098709601
2021-07-24,-1,-0.7711849303064199,1090704.897446474,0.03952,-286.3910598237843,140.89,200000,83454.29396565762,-116545.70603434238,0.4172714698282881
2021-07-25,-1,-0.6457819764477539,1090704.897446474,0.04004,-286.3910598237843,139.6,200000,83652.0160451571,-116347.9839548429,0.41826008022578554
2021-07-26,-1,-0.7381258982142684,1090704.897446474,0.04022,-286.3910598237843,142.17,200000,84584.3679504446,-115415.6320495554,0.42292183975222297
2021-07-27,-1,-0.6648613767723165,1090704.897446474,0.0419,-286.3910598237843,146.04,200000,87525.08557967271,-112474.91442032729,0.43762542789836356
2021-07-28,-1,-1.0099183057685253,1090704.897446474,0.04104,-286.3910598237843,152.63,200000,88474.3964521075,-111525.6035478925,0.44237198226053753
2021-07-29,-1,-1.1721031227795027,1090704.897446474,0.04185,-286.3910598237843,164.24,200000,92682.86762359328,-107317.13237640672,0.4634143381179664
2021-07-30,-1,-1.1482546138907608,1090704.897446474,0.04142,-286.3910598237843,165.36,200000,92534.62250469392,-107465.37749530608,0.46267311252346965
2021-07-31,-1,-0.8996021354770981,1090704.897446474,0.04235,-286.3910598237843,163.77,200000,93093.61627419933,-106906.38372580067,0.4654680813709967
2021-08-01,-1,-0.7338048171725181,1090704.897446474,0.04216,-286.3910598237843,160.19,200000,91861.10234951536,-108138.89765048464,0.45930551174757683
2021-08-02,-1,-0.7780721598496216,1090704.897446474,0.04188,-286.3910598237843,161.75,200000,92002.47503155546,-107997.52496844454,0.46001237515777726
2021-08-03,-1,-0.6715887194381698,1090704.897446474,0.04096,-286.3910598237843,156.41,200000,89469.69826644569,-110530.30173355431,0.4473484913322284
2021-08-04,-1,-0.5065096850249157,1090704.897446474,0.04293,-286.3910598237843,161.58,200000,93099.0286937042,-106900.9713062958,0.46549514346852094
2021-08-05,0,0.11690809099715185,0.0,0.04581,0.0,164.41,200000,76152.83966257691,-123847.16033742309,0.38076419831288455
2021-08-06,0,0.3165535126387413,0.0,0.0468,0.0,167.19,200000,76152.83966257691,-123847.16033742309,0.38076419831288455
2021-08-07,2,1.9242428674904235,0.0,0.0502,0.0,170.34,200000,76152.83966257691,-123847.16033742309,0.38076419831288455
2021-08-08,0,0.6764875915401625,0.0,0.04535,0.0,161.62,200000,76152.83966257691,-123847.16033742309,0.38076419831288455
2021-08-09,0,0.27651853090035233,0.0,0.04939,0.0,179.06,200000,76152.83966257691,-123847.16033742309,0.38076419831288455
2021-08-10,1,1.0084741710217158,-759099.2789331828,0.05016,216.5647812040067,175.82,200000,76152.83966257691,-123847.16033742309,0.38076419831288455
2021-08-11,1,0.9621356163614857,-759099.2789331828,0.05188,216.5647812040067,181.49,200000,78686.41273176871,-121313.58726823129,0.39343206365884353
2021-08-12,2,2.3179567236677956,0.0,0.05591,0.0,180.2,200000,79569.10677476916,-120430.89322523084,0.3978455338738458
2021-08-13,2,1.8449185475011642,0.0,0.06291,0.0,204.6,200000,79569.10677476916,-120430.89322523084,0.3978455338738458
2021-08-14,0,0.8895539021045518,0.0,0.05813,0.0,199.02,200000,79569.10677476916,-120430.89322523084,0.3978455338738458
2021-08-15,0,0.6694494532345019,0.0,0.06234,0.0,215.87,200000,79569.10677476916,-120430.89322523084,0.3978455338738458
2021-08-16,0,0.8173586341094483,0.0,0.05862,0.0,200.98,200000,79569.10677476916,-120430.89322523084,0.3978455338738458
2021-08-17,0,-0.011672293974142793,0.0,0.05413,0.0,194.76,200000,79569.10677476916,-120430.89322523084,0.3978455338738458
2021-08-18,-2,-1.5982155972051004,0.0,0.05248,0.0,209.79,200000,79569.10677476916,-120430.89322523084,0.3978455338738458
2021-08-19,0,-0.7026865160281247,0.0,0.05882,0.0,220.09,200000,79569.10677476916,-120430.89322523084,0.3978455338738458
2021-08-20,-1,-1.1198224302387565,655753.3111485838,0.06067,-170.94724954833748,232.73,200000,79569.10677476916,-120430.89322523084,0.3978455338738458
2021-08-21,-2,-1.8414169172432597,0.0,0.0583,0.0,237.27,200000,81899.34263514077,-118100.65736485923,0.4094967131757038
2021-08-22,-2,-2.323833277436419,0.0,0.05858,0.0,255.26,200000,81899.34263514077,-118100.65736485923,0.4094967131757038
2021-08-23,-2,-2.282386690085522,0.0,0.05966,0.0,270.58,200000,81899.34263514077,-118100.65736485923,0.4094967131757038
2021-08-24,-2,-1.7010246346655364,0.0,0.0568,0.0,248.16,200000,81899.34263514077,-118100.65736485923,0.4094967131757038
2021-08-25,-2,-1.4718192526214333,0.0,0.0608,0.0,264.46,200000,81899.34263514077,-118100.65736485923,0.4094967131757038
2021-08-26,-1,-1.0003748576291174,734786.8529978537,0.05573,-176.43115604295727,232.1,200000,81899.34263514077,-118100.65736485923,0.4094967131757038
2021-08-27,-1,-1.0123591715934834,734786.8529978537,0.05737,-176.43115604295727,242.3,200000,84903.9908656954,-115096.0091343046,0.424519954328477
2021-08-28,-1,-0.7822441109884085,734786.8529978537,0.05699,-176.43115604295727,236.4,200000,83583.82804090278,-116416.17195909722,0.41791914020451393
2021-08-29,-1,-0.44099760230500656,734786.8529978537,0.0562,-176.43115604295727,225.3,200000,81044.96059495765,-118955.03940504235,0.40522480297478825
2021-08-30,-1,-0.4827280960497287,734786.8529978537,0.05339,-176.43115604295727,216.6,200000,77445.25848045995,-122554.74151954005,0.3872262924022998
2021-08-31,-1,-0.24069702349829916,734786.8529978537,0.05631,-176.43115604295727,223.7,200000,80843.49729911867,-119156.50270088133,0.4042174864955933
2021-09-01,-1,-0.335926042819821,734786.8529978537,0.05898,-176.43115604295727,238.9,200000,85487.1317684759,-114512.8682315241,0.42743565884237944
2021-09-02,-1,-0.5224387299474832,734786.8529978537,0.0575,-176.43115604295727,239.0,200000,84417.29034164338,-115582.70965835662,0.4220864517082169
2021-09-03,0,-0.10104281093290228,0.0,0.06129,0.0,247.5,200000,80530.96753553425,-119469.03246446575,0.4026548376776712
2021-09-04,0,-0.40731350424094565,0.0,0.06049,0.0,251.8,200000,80530.96753553425,-119469.03246446575,0.4026548376776712
2021-09-05,0,0.10493642137790203,0.0,0.06512,0.0,264.4,200000,80530.96753553425,-119469.03246446575,0.4026548376776712
2021-09-06,1,1.168063045126379,-612495.9502246291,0.06574,157.47158297914402,255.7,200000,80530.96753553425,-119469.03246446575,0.4026548376776712
2021-09-07,0,0.06907735045246301,0.0,0.05065,0.0,207.3,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-08,0,0.13810069665163854,0.0,0.04916,0.0,201.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-09,0,0.5324152929718475,0.0,0.04989,0.0,202.5,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-10,2,1.8647252189143537,0.0,0.05028,0.0,192.9,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-11,2,2.5948632795195867,0.0,0.05341,0.0,194.1,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-12,2,1.3745343946746686,0.0,0.05325,0.0,203.5,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-13,0,0.4293438200547334,0.0,0.04959,0.0,196.6,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-14,0,0.8855434229951129,0.0,0.05298,0.0,205.7,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-15,0,0.5342891082782345,0.0,0.05328,0.0,209.0,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-16,0,0.5838350908668813,0.0,0.05334,0.0,208.3,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-17,0,0.2277814730110696,0.0,0.05053,0.0,199.3,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-18,2,1.4869478084476946,0.0,0.05298,0.0,199.4,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
2021-09-19,2,2.478256800875433,0.0,0.05421,0.0,192.9,200000,78910.02826283516,-121089.97173716484,0.39455014131417576
