date,statusList,zscore,WAVESUSDT_position,WAVESUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2020-08-02,0,-0.6241257076720328,0.0,1.599,0.0,0.27995,200000,184893.75101016636,-15106.248989833635,0.9244687550508318
2020-08-03,0,-0.2308796134626449,0.0,1.6956,0.0,0.28687,200000,184893.75101016636,-15106.248989833635,0.9244687550508318
2020-08-04,-2,-2.143341419395558,0.0,1.6458,0.0,0.33185,200000,184893.75101016636,-15106.248989833635,0.9244687550508318
2020-08-05,-2,-1.4055644777947494,0.0,1.6475,0.0,0.31382,200000,184893.75101016636,-15106.248989833635,0.9244687550508318
2020-08-06,-1,-1.021445574930567,54030.903275910685,1.711,-291455.8324823707,0.31719,200000,184893.75101016636,-15106.248989833635,0.9244687550508318
2020-08-07,-1,-0.21784890436236298,54030.903275910685,1.786,-291455.8324823707,0.30778,200000,186203.46937220055,-13796.530627799453,0.9310173468610028
2020-08-08,-1,-0.7036770410792499,54030.903275910685,1.8258,-291455.8324823707,0.33064,200000,195016.5796531288,-4983.420346871193,0.975082898265644
2020-08-09,0,0.4300932534367016,0.0,1.9479,0.0,0.32145,200000,173335.43187047803,-26664.56812952197,0.8666771593523901
2020-08-10,-1,-1.1055981218498743,43889.054507134766,1.9747,-232783.74455491127,0.37231,200000,173335.43187047803,-26664.56812952197,0.8666771593523901
2020-08-11,-1,-1.1746654640399992,43889.054507134766,1.8648,-232783.74455491127,0.35598,200000,164710.6662315622,-35289.33376843779,0.823553331157811
2020-08-12,-1,-0.748197934027769,43889.054507134766,2.1706,-232783.74455491127,0.40377,200000,189256.67425212325,-10743.325747876748,0.9462833712606162
2020-08-13,0,3.642722774499943,0.0,3.3267,0.0,0.39628,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-14,2,2.8638200059540044,0.0,3.4914,0.0,0.40127,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-15,2,2.367577062976702,0.0,3.3895,0.0,0.38413,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-16,2,2.6295501004173834,0.0,4.0341,0.0,0.39647,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-17,2,2.593065803374699,0.0,4.4095,0.0,0.38679,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-18,2,1.4552390230244503,0.0,4.1839,0.0,0.43526,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-19,2,1.228385583467479,0.0,3.8151,0.0,0.40443,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-20,0,0.6956132431746468,0.0,3.8557,0.0,0.45499,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-21,0,0.22091295008850947,0.0,3.2014,0.0,0.42093,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-22,0,0.14261982909049567,0.0,3.3831,0.0,0.44905,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-23,0,-0.043242086185093474,0.0,3.499,0.0,0.48402,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-24,0,-0.41377085889689713,0.0,3.6478,0.0,0.55199,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-25,0,-0.5895896334272362,0.0,3.227,0.0,0.50751,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-26,0,-0.5179246454115664,0.0,3.2575,0.0,0.49529,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-27,0,-0.3810188558173928,0.0,3.0972,0.0,0.44932,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-28,0,-0.31829404380446313,0.0,3.3697,0.0,0.47443,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-29,0,-0.5982181342575421,0.0,3.37,0.0,0.50518,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-30,0,-0.6040878162573423,0.0,3.3786,0.0,0.49811,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-08-31,0,-0.21141476242591636,0.0,3.5954,0.0,0.47619,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-09-01,0,-0.5289518601055692,0.0,3.5345,0.0,0.489,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-09-02,0,-0.7083013997129771,0.0,3.2748,0.0,0.47499,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-09-03,-1,-1.1141246653623829,24149.215714882674,2.4758,-148764.93721549274,0.4019,200000,119577.25653381305,-80422.74346618695,0.5978862826690652
2020-09-04,-1,-0.9972846041672722,24149.215714882674,2.6204,-148764.93721549274,0.42422,200000,126389.66652483489,-73610.33347516511,0.6319483326241744
2020-09-05,-1,-1.1175928091503837,24149.215714882674,2.3133,-148764.93721549274,0.39346,200000,114397.43291004587,-85602.56708995413,0.5719871645502294
2020-09-06,-2,-1.2739602019810665,0.0,2.471,0.0,0.42602,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-07,-2,-1.2843067711351224,0.0,2.3998,0.0,0.41567,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-08,-2,-1.2895197355705914,0.0,2.32,0.0,0.3984,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-09,-2,-2.2192901916126266,0.0,2.3971,0.0,0.47727,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-10,-2,-1.9551658203339048,0.0,2.4337,0.0,0.48698,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-11,-2,-1.7320728990954863,0.0,2.5,0.0,0.50008,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-12,-2,-1.779819721295385,0.0,2.6119,0.0,0.54873,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-13,0,-0.5927700259828502,0.0,3.0776,0.0,0.54238,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-14,0,-0.803853577606111,0.0,2.8853,0.0,0.52979,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-15,-2,-1.5585369502437532,0.0,2.4875,0.0,0.53596,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-16,-1,-1.1821123082674043,24088.745760850794,2.5589,-117036.32476540041,0.52668,200000,123281.38305488219,-76718.61694511781,0.6164069152744109
2020-09-17,-2,-1.3705175253364208,0.0,2.5523,0.0,0.55972,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-18,-2,-1.5128204381603996,0.0,2.4474,0.0,0.57489,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-19,-2,-1.234165239956907,0.0,2.5426,0.0,0.57862,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-20,-2,-1.2025360071093731,0.0,2.4389,0.0,0.55705,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-21,-2,-1.8184489638188557,0.0,2.1531,0.0,0.57114,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-22,-2,-1.6152709466842756,0.0,2.2183,0.0,0.57472,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-23,-2,-1.4004885902766462,0.0,2.1718,0.0,0.55482,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-24,-2,-1.5341820702175186,0.0,2.3686,0.0,0.63897,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-25,-2,-1.524389417116899,0.0,2.3894,0.0,0.66533,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-26,-2,-1.3633578585272057,0.0,2.5148,0.0,0.6965,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-27,-2,-1.602637116727911,0.0,2.4835,0.0,0.74923,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-28,-2,-1.412962628654065,0.0,2.4173,0.0,0.71583,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-29,-2,-1.536674600760818,0.0,2.4515,0.0,0.77833,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-09-30,-1,-1.03051917737822,24735.22362383474,2.5734,-85031.3582516148,0.74859,200000,127307.24894715264,-72692.75105284736,0.6365362447357632
2020-10-01,-1,-0.717924443855782,24735.22362383474,2.624,-85031.3582516148,0.7277,200000,126782.54618864245,-73217.45381135755,0.6339127309432122
2020-10-02,-1,-0.7730080563851215,24735.22362383474,2.452,-85031.3582516148,0.69902,200000,120089.38837068656,-79910.61162931344,0.6004469418534328
2020-10-03,-1,-1.1555322438460465,24735.22362383474,2.42,-85031.3582516148,0.75199,200000,123801.9722613119,-76198.0277386881,0.6190098613065596
2020-10-04,-2,-1.397116171801928,0.0,2.3699,0.0,0.7724,200000,134365.46359457396,-65634.53640542604,0.6718273179728698
2020-10-05,-1,-1.0962453184937597,28470.87841559816,2.3597,-90445.25013097332,0.7428,200000,134365.46359457396,-65634.53640542604,0.6718273179728698
2020-10-06,-1,-1.0754656141298569,28470.87841559816,2.1724,-90445.25013097332,0.68625,200000,123918.18917242589,-76081.81082757411,0.6195909458621294
2020-10-07,-1,-1.1783355161942424,28470.87841559816,2.2845,-90445.25013097332,0.73954,200000,131929.602022294,-68070.39797770599,0.6596480101114701
2020-10-08,-1,-0.8062080876768268,28470.87841559816,2.3109,-90445.25013097332,0.71955,200000,130873.23266234764,-69126.76733765236,0.6543661633117381
2020-10-09,-1,-0.38606327175694793,28470.87841559816,2.3927,-90445.25013097332,0.71524,200000,132812.33148867908,-67187.66851132092,0.6640616574433954
2020-10-10,-1,-0.9360216476042048,28470.87841559816,2.4244,-90445.25013097332,0.76602,200000,138307.66813610436,-61692.33186389564,0.6915383406805218
2020-10-11,-1,-0.4116133441400961,28470.87841559816,2.4477,-90445.25013097332,0.74501,200000,137070.78489793604,-62929.21510206396,0.6853539244896802
2020-10-12,0,-0.03277875306173636,0.0,2.4622,0.0,0.73336,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-13,0,0.009050237399494985,0.0,2.5167,0.0,0.754,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-14,0,0.5676570147977138,0.0,2.5097,0.0,0.73438,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-15,2,2.791752990583321,0.0,2.697,0.0,0.6885,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-16,2,3.3635451767338562,0.0,2.9557,0.0,0.66165,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-17,2,3.2530534831150497,0.0,3.1854,0.0,0.62437,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-18,2,1.8560672211710791,0.0,3.0567,0.0,0.66983,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-19,2,1.7404068175667182,0.0,2.9373,0.0,0.63118,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-20,2,1.7055801030068103,0.0,2.8678,0.0,0.5984,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-21,2,1.6140164661956766,0.0,3.1111,0.0,0.6373,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-22,2,1.5131325643518496,0.0,3.2438,0.0,0.65472,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-23,2,1.638987099638862,0.0,3.3709,0.0,0.64431,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-24,0,0.9634556706593117,0.0,3.4382,0.0,0.72109,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-25,0,0.8128082238151517,0.0,3.2784,0.0,0.69502,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-26,0,0.8810433498128867,0.0,3.1694,0.0,0.65423,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-27,0,0.7323725747237374,0.0,3.1569,0.0,0.65889,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-28,0,0.782145610656199,0.0,3.0504,0.0,0.62367,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-29,0,0.9618699566301125,0.0,3.0232,0.0,0.59395,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-30,1,1.1130531493123166,-20341.016696635426,3.2101,106910.56666754435,0.61076,200000,130593.39539573877,-69406.60460426123,0.6529669769786939
2020-10-31,1,1.0958511356466185,-20341.016696635426,3.2329,106910.56666754435,0.61054,200000,131033.6502517552,-68966.3497482448,0.655168251258776
2020-11-01,1,0.9975745171710279,-20341.016696635426,3.2231,106910.56666754435,0.61157,200000,130944.42617179573,-69055.57382820427,0.6547221308589786
2020-11-02,1,1.0213727118405238,-20341.016696635426,3.1145,106910.56666754435,0.58875,200000,126295.69262718777,-73704.30737281223,0.6314784631359389
2020-11-03,2,1.381060727794404,0.0,3.1477,0.0,0.58275,200000,132318.68092622663,-67681.31907377337,0.6615934046311331
2020-11-04,2,1.4831662520162692,0.0,3.1986,0.0,0.5912,200000,132318.68092622663,-67681.31907377337,0.6615934046311331
2020-11-05,2,1.5025876661201496,0.0,3.4277,0.0,0.62873,200000,132318.68092622663,-67681.31907377337,0.6615934046311331
2020-11-06,0,0.7983559661090524,0.0,3.5691,0.0,0.67759,200000,132318.68092622663,-67681.31907377337,0.6615934046311331
2020-11-07,1,1.1569128851268642,-19213.376448601182,3.4434,103665.52877328944,0.6382,200000,132318.68092622663,-67681.31907377337,0.6615934046311331
2020-11-08,1,0.7084167854474859,-19213.376448601182,3.5186,103665.52877328944,0.66452,200000,136492.00355247443,-63507.99644752557,0.6824600177623721
2020-11-09,2,2.4710369574445337,0.0,3.7976,0.0,0.64278,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-10,2,2.206271017818383,0.0,3.8268,0.0,0.64041,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-11,2,2.17327721463502,0.0,3.7467,0.0,0.61132,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-12,2,2.4015957780587005,0.0,3.891,0.0,0.60069,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-13,2,2.0547339129111326,0.0,4.0975,0.0,0.63125,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-14,2,2.4499227124126084,0.0,4.2902,0.0,0.61226,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-15,2,2.3015366738858547,0.0,4.3653,0.0,0.60341,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-16,2,2.565719560132983,0.0,4.9029,0.0,0.61961,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-17,2,1.8137891729377735,0.0,4.9243,0.0,0.65411,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-18,2,2.2176723265903617,0.0,5.1728,0.0,0.62259,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-19,2,2.540916985107723,0.0,5.8456,0.0,0.62245,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-20,2,2.616776577997973,0.0,6.7653,0.0,0.64345,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-21,2,1.3452635255310088,0.0,6.2111,0.0,0.70207,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-22,2,2.18365315719354,0.0,7.0696,0.0,0.64934,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-23,2,2.242859872396383,0.0,7.9207,0.0,0.66535,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-24,2,1.5451360901687579,0.0,7.5488,0.0,0.69194,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-25,0,0.864104048942784,0.0,6.7033,0.0,0.69374,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-26,0,0.8275462535090213,0.0,6.0606,0.0,0.62041,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-27,1,1.1361322820609194,-10745.006877347367,6.4518,114231.20776969046,0.60688,200000,138649.2707425395,-61350.72925746051,0.6932463537126974
2020-11-28,1,1.0112614857863758,-10745.006877347367,6.5973,114231.20776969046,0.62438,200000,142211.7153791631,-57788.2846208369,0.7110585768958155
2020-11-29,2,1.301103950268899,0.0,7.0331,0.0,0.61777,200000,143651.36538772957,-56348.63461227043,0.7182568269386478
2020-11-30,1,1.0188537101048967,-10138.998982773363,7.0841,111738.772081308,0.6428,200000,143651.36538772957,-56348.63461227043,0.7182568269386478
2020-12-01,1,0.9827073239481943,-10138.998982773363,6.8201,111738.772081308,0.61372,200000,137725.30616415298,-62274.69383584702,0.6886265308207649
2020-12-02,1,0.9248068730544212,-10138.998982773363,7.0493,111738.772081308,0.63198,200000,142089.51470920927,-57910.48529079073,0.7104475735460463
2020-12-03,1,0.8412670611943716,-10138.998982773363,7.3857,111738.772081308,0.66365,200000,149039.04087882926,-50960.959121170745,0.7451952043941463
2020-12-04,1,0.582481037629688,-10138.998982773363,7.227,111738.772081308,0.66648,200000,147746.20246525324,-52253.79753474676,0.7387310123262663
2020-12-05,1,0.6425550821851664,-10138.998982773363,8.1289,111738.772081308,0.73778,200000,164857.5400972138,-35142.45990278621,0.8242877004860689
2020-12-06,2,1.3864284601657868,0.0,8.4331,0.0,0.69941,200000,151003.343127968,-48996.65687203201,0.75501671563984
2020-12-07,2,2.1691975273705295,0.0,8.9462,0.0,0.68216,200000,151003.343127968,-48996.65687203201,0.75501671563984
2020-12-08,0,-0.3729642751615551,0.0,7.7944,0.0,0.745,200000,151003.343127968,-48996.65687203201,0.75501671563984
2020-12-09,0,0.9531781781507901,0.0,8.5543,0.0,0.72396,200000,151003.343127968,-48996.65687203201,0.75501671563984
2020-12-10,0,0.9855603935026412,0.0,8.116,0.0,0.67992,200000,151003.343127968,-48996.65687203201,0.75501671563984
2020-12-11,0,0.9485028456714119,0.0,8.1207,0.0,0.68052,200000,151003.343127968,-48996.65687203201,0.75501671563984
2020-12-12,1,1.1911856996193182,-8915.273895237106,8.4688,109067.05895844563,0.69225,200000,151003.343127968,-48996.65687203201,0.75501671563984
2020-12-13,1,0.7377445195361642,-8915.273895237106,8.6419,109067.05895844563,0.72938,200000,156596.2369383606,-43403.76306163939,0.7829811846918031
2020-12-14,1,0.24244733748588443,-8915.273895237106,8.6192,109067.05895844563,0.75209,200000,158870.77312988503,-41129.22687011497,0.7943538656494251
2020-12-15,0,-0.8837787791949875,0.0,8.1174,0.0,0.76353,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-16,-2,-2.036836830671236,0.0,8.3437,0.0,0.85623,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-17,-2,-1.844413463143582,0.0,7.93,0.0,0.8154,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-18,-2,-2.5068303482031524,0.0,7.8286,0.0,0.90713,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-19,-2,-2.1426681613327876,0.0,7.6656,0.0,0.90017,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-20,-2,-2.207983012141458,0.0,7.1741,0.0,0.915,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-21,-2,-2.1861212200990705,0.0,6.6577,0.0,0.92725,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-22,-2,-2.124774570289303,0.0,7.0959,0.0,1.08618,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-23,-2,-2.1849835298689633,0.0,5.8732,0.0,1.06912,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-24,-2,-1.865857247949878,0.0,6.4838,0.0,1.18574,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-25,-2,-1.712326434159709,0.0,6.6622,0.0,1.28291,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-26,-2,-1.9177570170271294,0.0,6.3428,0.0,1.66866,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-27,-2,-1.4305959433273945,0.0,6.3995,0.0,1.35045,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-28,-2,-1.4202624756802185,0.0,6.6245,0.0,1.55606,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-29,-1,-1.0900150127903958,9989.03500311042,7.0125,-48914.227029113186,1.43206,200000,140096.21591862367,-59903.78408137633,0.7004810795931183
2020-12-30,-2,-1.2200503685154473,0.0,6.6235,0.0,1.59692,200000,152045.9500028532,-47954.049997146794,0.7602297500142661
2020-12-31,-2,-1.3634330305003222,0.0,6.1939,0.0,1.86224,200000,152045.9500028532,-47954.049997146794,0.7602297500142661
2021-01-01,-2,-1.349278105548458,0.0,5.9795,0.0,1.96621,200000,152045.9500028532,-47954.049997146794,0.7602297500142661
2021-01-02,-2,-1.4821924632388777,0.0,5.5873,0.0,2.40024,200000,152045.9500028532,-47954.049997146794,0.7602297500142661
2021-01-03,-2,-1.2901031200270492,0.0,5.5581,0.0,2.12597,200000,152045.9500028532,-47954.049997146794,0.7602297500142661
2021-01-04,-1,-1.1610253230646976,14093.20486465836,5.3943,-38616.217466234535,1.96868,200000,152045.9500028532,-47954.049997146794,0.7602297500142661
2021-01-05,-1,-1.1286136795920798,14093.20486465836,5.5768,-38616.217466234535,2.13193,200000,160922.05739201614,-39077.94260798386,0.8046102869600806
2021-01-06,-1,-1.0348789705780728,14093.20486465836,5.84,-38616.217466234535,2.16676,200000,165976.39176674315,-34023.60823325685,0.8298819588337157
2021-01-07,-1,-0.8238116764320007,14093.20486465836,5.9377,-38616.217466234535,1.98791,200000,160446.78738818425,-39553.21261181575,0.8022339369409213
2021-01-08,-1,-0.8664174399880126,14093.20486465836,5.6108,-38616.217466234535,1.99427,200000,156085.3178610127,-43914.68213898729,0.7804265893050635
2021-01-09,-1,-0.678851122082225,14093.20486465836,6.1818,-38616.217466234535,2.04103,200000,165938.23216745374,-34061.76783254626,0.8296911608372687
2021-01-10,-1,-0.42271302330100374,14093.20486465836,6.5273,-38616.217466234535,1.98621,200000,168690.4934066942,-31309.506593305792,0.8434524670334711
2021-01-11,-1,-0.5154942735851975,14093.20486465836,5.6184,-38616.217466234535,1.81684,200000,149340.7507529501,-50659.24924704991,0.7467037537647505
2021-01-12,-1,-0.22498478455746,14093.20486465836,6.023,-38616.217466234535,1.8215,200000,155222.8130145835,-44777.18698541651,0.7761140650729175
2021-01-13,-1,-0.4250124984475052,14093.20486465836,6.3812,-38616.217466234535,2.09522,200000,170841.03004196184,-29158.969958038157,0.8542051502098092
2021-01-14,-1,-0.4804815107611959,14093.20486465836,6.4439,-38616.217466234535,2.19146,200000,175441.09875592636,-24558.90124407364,0.8772054937796318
2021-01-15,-1,-0.22380821449995447,14093.20486465836,6.3539,-38616.217466234535,2.05549,200000,168922.0632292232,-31077.93677077681,0.8446103161461159
2021-01-16,0,0.11280661351226923,0.0,6.6316,0.0,2.04406,200000,137519.3180964162,-62480.68190358381,0.6875965904820809
2021-01-17,0,0.9186490704422465,0.0,7.3768,0.0,2.00854,200000,137519.3180964162,-62480.68190358381,0.6875965904820809
2021-01-18,2,1.6937107180194724,0.0,7.8384,0.0,2.04695,200000,137519.3180964162,-62480.68190358381,0.6875965904820809
2021-01-19,2,1.2813862852060522,0.0,7.0773,0.0,1.998,200000,137519.3180964162,-62480.68190358381,0.6875965904820809
2021-01-20,2,1.226687890429806,0.0,7.2094,0.0,2.03281,200000,137519.3180964162,-62480.68190358381,0.6875965904820809
2021-01-21,0,0.8753568588540173,0.0,5.9885,0.0,1.7418,200000,137519.3180964162,-62480.68190358381,0.6875965904820809
2021-01-22,0,0.6451074751248435,0.0,6.4028,0.0,1.89757,200000,137519.3180964162,-62480.68190358381,0.6875965904820809
2021-01-23,0,0.6902891255328659,0.0,6.5923,0.0,1.9288,200000,137519.3180964162,-62480.68190358381,0.6875965904820809
2021-01-24,1,1.0671429541221051,-9846.29889138489,6.9833,35251.42090600502,1.95055,200000,137519.3180964162,-62480.68190358381,0.6875965904820809
2021-01-25,0,-0.14192189892467408,0.0,6.6723,0.0,2.07529,200000,130059.85689738042,-69940.14310261958,0.6502992844869021
2021-01-26,-1,-1.0395853480108996,9522.892521188234,6.8288,-28434.59923423271,2.287,200000,130059.85689738044,-69940.14310261956,0.6502992844869022
2021-01-27,-1,-0.8974769816814496,9522.892521188234,6.0371,-28434.59923423271,1.99307,200000,114162.80113543768,-85837.19886456232,0.5708140056771884
2021-01-28,-1,-0.5406262552227863,9522.892521188234,6.2836,-28434.59923423271,1.99193,200000,116477.77869878354,-83522.22130121646,0.5823888934939176
2021-01-29,-1,-0.527611687512805,9522.892521188234,6.5143,-28434.59923423271,2.05641,200000,120508.172962045,-79491.827037955,0.6025408648102251
2021-01-30,0,0.26145771463741324,0.0,6.74,0.0,2.00197,200000,122800.77593352858,-77199.22406647142,0.6140038796676429
2021-01-31,0,0.43966166494799147,0.0,6.5438,0.0,1.91015,200000,122800.77593352858,-77199.22406647142,0.6140038796676429
2021-02-01,0,0.46637413627146407,0.0,7.0187,0.0,2.04053,200000,122800.77593352858,-77199.22406647142,0.6140038796676429
2021-02-02,0,-0.45400390225299847,0.0,6.9479,0.0,2.1533,200000,122800.77593352858,-77199.22406647142,0.6140038796676429
2021-02-03,0,-0.08366654201747255,0.0,7.2973,0.0,2.18751,200000,122800.77593352858,-77199.22406647142,0.6140038796676429
2021-02-04,0,0.16160413681777833,0.0,7.2465,0.0,2.129,200000,122800.77593352858,-77199.22406647142,0.6140038796676429
2021-02-05,1,1.1691761839090231,-6941.112602082805,8.8459,25281.590657714252,2.42866,200000,122800.77593352858,-77199.22406647142,0.6140038796676429
2021-02-06,1,0.9862906397664087,-6941.112602082805,8.1914,25281.590657714252,2.27908,200000,114476.19740488449,-85523.80259511551,0.5723809870244224
2021-02-07,1,0.7736487440670832,-6941.112602082805,8.0508,25281.590657714252,2.29069,200000,113793.79624056771,-86206.20375943229,0.5689689812028386
2021-02-08,0,-2.148798692492874,0.0,8.3875,0.0,2.90949,200000,107462.82268078509,-92537.17731921491,0.5373141134039254
2021-02-09,0,0.19166197726154646,0.0,9.7879,0.0,2.90652,200000,107462.82268078509,-92537.17731921491,0.5373141134039254
2021-02-10,0,0.4274906560663439,0.0,9.6669,0.0,2.83099,200000,107462.82268078509,-92537.17731921491,0.5373141134039254
2021-02-11,1,1.121225863889635,-5137.042653676292,10.4596,18365.820352743194,2.92562,200000,107462.82268078509,-92537.17731921491,0.5373141134039254
2021-02-12,2,1.237431141147144,0.0,10.8509,0.0,2.99681,200000,108165.4847202568,-91834.5152797432,0.540827423601284
2021-02-13,0,0.08472353162921202,0.0,11.2315,0.0,3.34869,200000,108165.4847202568,-91834.5152797432,0.540827423601284
2021-02-14,2,1.52348789284387,0.0,11.8003,0.0,3.18318,200000,108165.4847202568,-91834.5152797432,0.540827423601284
2021-02-15,0,-0.6452955137878182,0.0,10.9669,0.0,3.38903,200000,108165.4847202568,-91834.5152797432,0.540827423601284
2021-02-16,0,-0.6891107399033123,0.0,11.0666,0.0,3.40843,200000,108165.4847202568,-91834.5152797432,0.540827423601284
2021-02-17,0,-0.5907489341970884,0.0,11.4913,0.0,3.50799,200000,108165.4847202568,-91834.5152797432,0.540827423601284
2021-02-18,0,0.325942766378308,0.0,12.3607,0.0,3.56669,200000,108165.4847202568,-91834.5152797432,0.540827423601284
2021-02-19,0,-0.12479911647966155,0.0,12.5462,0.0,3.70937,200000,108165.4847202568,-91834.5152797432,0.540827423601284
2021-02-20,0,-0.39707248178043697,0.0,12.2604,0.0,3.68594,200000,108165.4847202568,-91834.5152797432,0.540827423601284
2021-02-21,0,0.33320519193598896,0.0,12.3564,0.0,3.56677,200000,108165.4847202568,-91834.5152797432,0.540827423601284
