date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-02-16,-1,-1.1518621655857335,1699326.9895689357,0.05202,-1792392.1814589922,0.049319,200000,176797.97999475207,-23202.020005247934,0.8839898999737603
2021-02-17,-2,-1.3665726720175555,0.0,0.05256,0.0,0.051196,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-18,-2,-1.3806877720245427,0.0,0.05492,0.0,0.054483,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-19,0,-0.18894941093288906,0.0,0.06073,0.0,0.053602,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-20,0,-0.6307509088406694,0.0,0.05773,0.0,0.053554,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-21,0,-0.5654669196082154,0.0,0.05935,0.0,0.054826,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-22,0,-0.524109924690648,0.0,0.05425,0.0,0.050147,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-23,0,-0.6133633836611353,0.0,0.04501,0.0,0.042224,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-24,0,-0.042622177478545784,0.0,0.048,0.0,0.042694,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-25,0,0.17758000749699737,0.0,0.0452,0.0,0.039342,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-26,0,0.15311408233129542,0.0,0.04517,0.0,0.039453,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-27,0,0.15175038614422137,0.0,0.04652,0.0,0.040822,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-02-28,0,0.3250039784288414,0.0,0.04562,0.0,0.039735,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-01,0,-0.6608847193518178,0.0,0.04784,0.0,0.045729,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-02,0,-0.3009974927711294,0.0,0.04687,0.0,0.043803,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-03,-2,-2.4904319235330914,0.0,0.04883,0.0,0.052864,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-04,0,-0.8412016525772755,0.0,0.05142,0.0,0.050284,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-05,-2,-1.5878856970301136,0.0,0.05019,0.0,0.05201,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-06,-2,-1.7104375925865962,0.0,0.05015,0.0,0.053272,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-07,-2,-1.893070492393297,0.0,0.05173,0.0,0.05667,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-08,-2,-2.483060735295035,0.0,0.05307,0.0,0.065316,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-09,-2,-1.9783786251884365,0.0,0.0532,0.0,0.064429,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-10,-2,-1.6429236528690128,0.0,0.05142,0.0,0.061343,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-11,-2,-1.9325298910531687,0.0,0.05151,0.0,0.067237,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-12,-2,-1.6985820152860411,0.0,0.04997,0.0,0.065552,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-13,-2,-1.3707449901320268,0.0,0.05291,0.0,0.067523,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-14,-2,-1.2954526941592146,0.0,0.05105,0.0,0.066074,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-15,-2,-1.8655925412782297,0.0,0.05069,0.0,0.078901,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-16,-2,-1.3310658328518652,0.0,0.05237,0.0,0.074411,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-17,-1,-1.1512807130977354,1634549.1842511706,0.05483,-1168890.3756536418,0.076673,200000,179244.66354498337,-20755.33645501663,0.8962233177249168
2021-03-18,-2,-1.216245878781354,0.0,0.05329,0.0,0.077475,200000,182699.31937000438,-17300.680629995622,0.9134965968500219
2021-03-19,0,-0.8922011612445435,0.0,0.05862,0.0,0.080765,200000,182699.31937000438,-17300.680629995622,0.9134965968500219
2021-03-20,-1,-1.1515906204164896,1499994.411904798,0.0609,-1020712.2070819051,0.089496,200000,182699.31937000438,-17300.680629995622,0.9134965968500219
2021-03-21,-1,-1.0990542039977773,1499994.411904798,0.06337,-1020712.2070819051,0.093802,200000,190799.4923311039,-9200.507668896113,0.9539974616555195
2021-03-22,-1,-1.0852540278502536,1499994.411904798,0.05927,-1020712.2070819051,0.088369,200000,179103.98582121823,-20896.01417878177,0.8955199291060911
2021-03-23,-1,-0.6988389863050308,1499994.411904798,0.05852,-1020712.2070819051,0.083028,200000,172527.3661142652,-27472.633885734802,0.862636830571326
2021-03-24,-1,-1.0929513833162443,1499994.411904798,0.05568,-1020712.2070819051,0.0846,200000,169871.9415739883,-30128.058426011703,0.8493597078699415
2021-03-25,-1,-0.7608802269528424,1499994.411904798,0.05528,-1020712.2070819051,0.080762,200000,165354.45035844605,-34645.54964155395,0.8267722517922302
2021-03-26,-1,-0.27230343267673873,1499994.411904798,0.06464,-1020712.2070819051,0.090047,200000,188871.71089663045,-11128.289103369549,0.9443585544831523
2021-03-27,0,-0.1447584854968399,0.0,0.0636,0.0,0.088445,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-03-28,0,-0.3837822220651688,0.0,0.06362,0.0,0.090733,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-03-29,0,-0.24872957264835582,0.0,0.06475,0.0,0.092003,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-03-30,0,0.7184765747321428,0.0,0.06598,0.0,0.089331,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-03-31,2,3.853043043078018,0.0,0.09296,0.0,0.087721,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-04-01,2,2.287695353275609,0.0,0.08543,0.0,0.088056,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-04-02,2,2.035668791315674,0.0,0.09232,0.0,0.094023,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-04-03,2,2.665703652794576,0.0,0.10143,0.0,0.087307,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-04-04,2,2.8986203167792643,0.0,0.12761,0.0,0.092423,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-04-05,2,2.1705222928668415,0.0,0.13655,0.0,0.102343,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-04-06,1,1.0806151566259619,-715976.7999686248,0.12401,794113.864518721,0.111808,200000,177576.56592821833,-22423.434071781667,0.8878828296410917
2021-04-07,1,0.7250389042990582,-715976.7999686248,0.11045,794113.864518721,0.105908,200000,163182.64871998335,-36817.35128001665,0.8159132435999168
2021-04-08,1,0.7189002021162703,-715976.7999686248,0.12349,794113.864518721,0.116636,200000,181038.23973013103,-18961.760269868973,0.9051911986506551
2021-04-09,0,0.08477512076609674,0.0,0.11584,0.0,0.125996,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-10,0,-0.09005834545818522,0.0,0.1263,0.0,0.141922,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-11,0,-0.20183298232279076,0.0,0.12214,0.0,0.139394,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-12,0,0.2944104348542545,0.0,0.12874,0.0,0.128931,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-13,0,0.013891285061763655,0.0,0.14622,0.0,0.153447,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-14,0,-0.6195257015700313,0.0,0.1404,0.0,0.168004,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-15,0,-0.17675708006654314,0.0,0.16421,0.0,0.175601,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-16,-2,-1.4682722734145879,0.0,0.16091,0.0,0.234485,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-17,-2,-1.4563898859959399,0.0,0.15535,0.0,0.226425,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-18,-2,-1.9304438895933123,0.0,0.14302,0.0,0.253321,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-19,-2,-1.7564577710885303,0.0,0.12993,0.0,0.228215,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-20,-2,-1.684479593983057,0.0,0.13279,0.0,0.251237,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-21,-2,-1.4445125863005477,0.0,0.12273,0.0,0.226271,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-22,-1,-1.174801528344199,729298.0091022773,0.11001,-421877.19657440827,0.190174,200000,160460.14796268306,-39539.852037316945,0.8023007398134152
2021-04-23,-1,-1.1935656079549926,729298.0091022773,0.10915,-421877.19657440827,0.202086,200000,164858.35284044943,-35141.64715955057,0.8242917642022471
2021-04-24,-1,-1.0036891550449965,729298.0091022773,0.10249,-421877.19657440827,0.178425,200000,150019.1917516812,-49980.80824831879,0.7500959587584061
2021-04-25,-1,-0.8289482416104487,729298.0091022773,0.10176,-421877.19657440827,0.1683,200000,145215.29758972066,-54784.70241027934,0.7260764879486032
2021-04-26,-1,-0.6669437928715019,729298.0091022773,0.11732,-421877.19657440827,0.18849,200000,165080.87521018938,-34919.12478981062,0.8254043760509469
2021-04-27,-1,-0.6797183836942212,729298.0091022773,0.12594,-421877.19657440827,0.2081,200000,179640.43587347516,-20359.56412652484,0.8982021793673758
2021-04-28,-1,-0.5339688814983391,729298.0091022773,0.12266,-421877.19657440827,0.1984,200000,173156.12959684792,-26843.870403152076,0.8657806479842396
2021-04-29,-1,-0.36930372850540893,729298.0091022773,0.12123,-421877.19657440827,0.19127,200000,169105.24903225614,-30894.750967743865,0.8455262451612806
2021-04-30,0,-0.14977126481603026,0.0,0.13223,0.0,0.20098,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-01,0,-0.18604412377458796,0.0,0.13112,0.0,0.20422,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-02,0,-0.4496010706024886,0.0,0.12759,0.0,0.21488,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-03,0,-0.08142354175863861,0.0,0.13159,0.0,0.21084,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-04,0,0.15427362962409222,0.0,0.11917,0.0,0.18753,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-05,2,1.919591523733272,0.0,0.14654,0.0,0.20705,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-06,2,1.7885282234144808,0.0,0.15216,0.0,0.21584,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-07,0,0.6199985953372016,0.0,0.14763,0.0,0.2306,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-08,0,0.5509410025310696,0.0,0.14301,0.0,0.2234,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-09,0,-0.08433753731912107,0.0,0.14295,0.0,0.23386,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-10,0,0.1693537394129505,0.0,0.12716,0.0,0.20262,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-11,0,0.6898506723150846,0.0,0.13893,0.0,0.21269,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-12,2,1.9315846576091589,0.0,0.11918,0.0,0.1666,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-13,0,0.7545448918424577,0.0,0.12159,0.0,0.18222,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-14,0,0.6987137493523166,0.0,0.12473,0.0,0.18674,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-15,2,1.4216550668646675,0.0,0.12059,0.0,0.17254,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-16,0,0.7544019153832285,0.0,0.11964,0.0,0.17646,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-17,2,1.5953548650575615,0.0,0.11279,0.0,0.15775,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-18,2,1.4999379789701799,0.0,0.11627,0.0,0.16183,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-19,2,1.9304604372283565,0.0,0.07881,0.0,0.10533,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-20,0,0.33623160338125446,0.0,0.08928,0.0,0.13077,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-21,1,1.114133531760394,-955160.1488229365,0.0779,688125.1788893624,0.10813,200000,148813.9511866135,-51186.0488133865,0.7440697559330676
2021-05-22,2,1.7970945343528586,0.0,0.07534,0.0,0.09944,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-05-23,0,0.9965396085000301,0.0,0.06285,0.0,0.08638,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-05-24,0,-0.09149079606954645,0.0,0.07696,0.0,0.1124,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-05-25,0,-0.0641955169536635,0.0,0.07714,0.0,0.11267,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-05-26,-2,-1.39413391077905,0.0,0.08312,0.0,0.13306,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-05-27,0,-0.9841012908274128,0.0,0.07949,0.0,0.1238,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-05-28,0,-0.45229576834679835,0.0,0.07204,0.0,0.10815,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-05-29,0,0.16600287927676932,0.0,0.06877,0.0,0.09896,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-05-30,0,-0.6253246179971915,0.0,0.07196,0.0,0.10752,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-05-31,-2,-2.061656092454163,0.0,0.07679,0.0,0.12588,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-06-01,-2,-1.3490971912425496,0.0,0.07614,0.0,0.12068,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-06-02,-2,-1.461300974279003,0.0,0.07804,0.0,0.12573,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-06-03,-2,-2.132282800511962,0.0,0.08223,0.0,0.14323,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-06-04,-2,-1.4526710179401503,0.0,0.07714,0.0,0.12902,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-06-05,-2,-1.2337189229358947,0.0,0.07552,0.0,0.12534,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-06-06,-1,-1.044390617732539,983528.3990327654,0.07745,-596696.4946348714,0.12766,200000,152348.54901017537,-47651.45098982463,0.7617427450508768
2021-06-07,-1,-0.6180072810354996,983528.3990327654,0.0717,-596696.4946348714,0.11458,200000,138888.47056591284,-61111.52943408716,0.6944423528295642
2021-06-08,-1,-0.236064408861892,983528.3990327654,0.07242,-596696.4946348714,0.11285,200000,138564.32607749812,-61435.67392250188,0.6928216303874906
2021-06-09,-1,-0.4593433675102758,983528.3990327654,0.07536,-596696.4946348714,0.11996,200000,145698.41164750836,-54301.58835249164,0.7284920582375418
2021-06-10,0,0.017875741323846606,0.0,0.07257,0.0,0.11204,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-11,0,0.47771210249494617,0.0,0.06919,0.0,0.10482,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-12,0,0.08669939464560726,0.0,0.06804,0.0,0.10624,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-13,0,0.030855750745606092,0.0,0.07153,0.0,0.11244,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-14,0,0.09904399422892685,0.0,0.07203,0.0,0.11334,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-15,0,0.3790872266315786,0.0,0.07174,0.0,0.11135,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-16,0,0.27257153735473016,0.0,0.06895,0.0,0.10752,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-17,2,1.8315337364844007,0.0,0.0739,0.0,0.10726,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-18,2,2.136431394848454,0.0,0.06962,0.0,0.09957,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-19,2,2.1311887817649926,0.0,0.06827,0.0,0.09639,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-20,2,1.354232069844078,0.0,0.06768,0.0,0.0984,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-21,2,2.109537540051211,0.0,0.05351,0.0,0.07332,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-22,2,1.4506443455535554,0.0,0.05103,0.0,0.07176,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-23,2,2.270517373806128,0.0,0.05797,0.0,0.07614,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-24,2,2.6970048077436175,0.0,0.06611,0.0,0.08077,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-25,2,2.5636574662431664,0.0,0.06139,0.0,0.07209,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-26,2,2.1000533121061578,0.0,0.06274,0.0,0.074,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-27,2,1.6253454107843501,0.0,0.06479,0.0,0.07806,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-28,2,1.3610736460416184,0.0,0.06532,0.0,0.07942,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-29,0,0.4319453162328393,0.0,0.06793,0.0,0.09008,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-06-30,0,0.2885288528809701,0.0,0.06828,0.0,0.09134,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-01,0,0.49798161415553227,0.0,0.06471,0.0,0.08424,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-02,0,0.44094735690971626,0.0,0.06657,0.0,0.08655,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-03,0,0.30963605746497386,0.0,0.06683,0.0,0.08736,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-04,0,0.2665441575782866,0.0,0.06736,0.0,0.08778,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-05,0,0.27543459326807684,0.0,0.06448,0.0,0.08342,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-06,0,0.10628886321035774,0.0,0.06494,0.0,0.08446,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-07,0,0.07833673269787995,0.0,0.06433,0.0,0.0834,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-08,0,0.6608341732011094,0.0,0.06106,0.0,0.07607,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-09,0,0.6857172781050334,0.0,0.06219,0.0,0.07703,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-10,0,0.6487883204405293,0.0,0.06142,0.0,0.07597,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-11,0,0.2501033811859644,0.0,0.06184,0.0,0.07768,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-12,0,0.3030694022676178,0.0,0.06004,0.0,0.07495,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-13,0,0.6409425035960954,0.0,0.05937,0.0,0.07294,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-14,0,0.9906248123817973,0.0,0.05989,0.0,0.07256,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-15,2,1.467739361334574,0.0,0.05784,0.0,0.06904,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-16,2,1.9337298796321878,0.0,0.05562,0.0,0.06521,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-17,2,1.8276613289703532,0.0,0.05597,0.0,0.0655,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-18,0,0.9872697937026504,0.0,0.05592,0.0,0.06755,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-19,2,1.8445117501588069,0.0,0.05345,0.0,0.0618,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-20,2,1.8574029562670418,0.0,0.05045,0.0,0.05773,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-21,0,0.17016707371721784,0.0,0.05388,0.0,0.06605,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-22,0,0.09718670772799642,0.0,0.05526,0.0,0.06777,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-23,0,-0.7704290294181783,0.0,0.056,0.0,0.07099,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-24,0,-0.7031331380673554,0.0,0.05727,0.0,0.07219,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-25,-2,-1.2137101254316267,0.0,0.05791,0.0,0.07438,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-26,-2,-1.9355620515901046,0.0,0.05842,0.0,0.07754,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-27,-2,-2.5463878507430904,0.0,0.06019,0.0,0.08396,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-28,-2,-1.8289364865437079,0.0,0.0607,0.0,0.08283,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-29,-2,-1.3139186723389826,0.0,0.06185,0.0,0.08266,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-30,-2,-1.429512273007073,0.0,0.06325,0.0,0.08596,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-07-31,-2,-1.6751348592740953,0.0,0.06396,0.0,0.08962,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-08-01,-1,-1.1024275678079605,1169523.4837916028,0.0632,-862070.0277073629,0.08574,200000,147827.7683512586,-52172.23164874141,0.739138841756293
2021-08-02,-1,-0.7633906410440227,1169523.4837916028,0.06463,-862070.0277073629,0.08606,200000,149776.04934194696,-50223.95065805304,0.7488802467097349
2021-08-03,-1,-0.712957188836125,1169523.4837916028,0.06403,-862070.0277073629,0.0854,200000,148505.36903338513,-51494.63096661487,0.7425268451669256
2021-08-04,-1,-0.41578607679573604,1169523.4837916028,0.06737,-862070.0277073629,0.08841,200000,155006.40825264825,-44993.59174735175,0.7750320412632412
2021-08-05,0,-0.14627468572612956,0.0,0.07013,0.0,0.09082,200000,144102.2863493362,-55897.71365066379,0.720511431746681
2021-08-06,0,-0.63890441308146,0.0,0.07196,0.0,0.09665,200000,144102.2863493362,-55897.71365066379,0.720511431746681
2021-08-07,0,-0.9509585025827372,0.0,0.07527,0.0,0.10371,200000,144102.2863493362,-55897.71365066379,0.720511431746681
2021-08-08,-2,-1.2480171759675396,0.0,0.07192,0.0,0.1013,200000,144102.2863493362,-55897.71365066379,0.720511431746681
2021-08-09,-2,-1.582007969464761,0.0,0.07395,0.0,0.10574,200000,144102.2863493362,-55897.71365066379,0.720511431746681
2021-08-10,-2,-1.4071287549605114,0.0,0.07464,0.0,0.10633,200000,144102.2863493362,-55897.71365066379,0.720511431746681
2021-08-11,0,0.3065261630834507,0.0,0.08341,0.0,0.11096,200000,144102.2863493362,-55897.71365066379,0.720511431746681
2021-08-12,2,1.5404705305622008,0.0,0.08415,0.0,0.10725,200000,144102.2863493362,-55897.71365066379,0.720511431746681
2021-08-13,0,0.011617324779897641,0.0,0.08951,0.0,0.12083,200000,144102.2863493362,-55897.71365066379,0.720511431746681
2021-08-14,-1,-1.0891706321677337,777754.1361686972,0.09264,-553643.3316018757,0.13014,200000,144102.2863493362,-55897.71365066379,0.720511431746681
2021-08-15,-2,-2.3805022862146514,0.0,0.09295,0.0,0.13937,200000,148971.3105178092,-51028.68948219079,0.744856552589046
2021-08-16,-2,-1.2962262006822536,0.0,0.08936,0.0,0.12869,200000,148971.3105178092,-51028.68948219079,0.744856552589046
2021-08-17,0,-0.3791186769704358,0.0,0.08509,0.0,0.11816,200000,148971.3105178092,-51028.68948219079,0.744856552589046
2021-08-18,0,-0.7467389277085797,0.0,0.08456,0.0,0.11955,200000,148971.3105178092,-51028.68948219079,0.744856552589046
2021-08-19,-2,-1.5397989602580342,0.0,0.08825,0.0,0.13013,200000,148971.3105178092,-51028.68948219079,0.744856552589046
2021-08-20,-2,-1.3219562447390552,0.0,0.09059,0.0,0.13295,200000,148971.3105178092,-51028.68948219079,0.744856552589046
2021-08-21,-1,-1.0646885143407068,846524.0965894375,0.08799,-580920.724215447,0.12822,200000,148971.3105178092,-51028.68948219079,0.744856552589046
2021-08-22,-1,-0.964356936530663,846524.0965894375,0.08795,-580920.724215447,0.12817,200000,148908.40351773487,-51091.59648226513,0.7445420175886743
2021-08-23,-1,-0.9662154192169584,846524.0965894375,0.08987,-580920.724215447,0.13164,200000,152549.52469621418,-47450.47530378582,0.762747623481071
2021-08-24,-1,-0.4612685196290399,846524.0965894375,0.08457,-580920.724215447,0.12128,200000,142044.60828141816,-57955.39171858184,0.7102230414070908
2021-08-25,-1,-0.7150426217369676,846524.0965894375,0.08758,-580920.724215447,0.1275,200000,148205.9727167724,-51794.027283227595,0.741029863583862
2021-08-26,0,0.34878905479288985,0.0,0.08303,0.0,0.11591,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-08-27,0,-0.5406682507291533,0.0,0.08828,0.0,0.12803,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-08-28,0,0.3971316036191699,0.0,0.08829,0.0,0.12328,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-08-29,0,0.36848706253074814,0.0,0.08847,0.0,0.12352,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-08-30,0,0.9768757813052626,0.0,0.08616,0.0,0.11709,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-08-31,0,0.6045831680754618,0.0,0.08875,0.0,0.12282,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-09-01,0,-0.4660259524626448,0.0,0.095,0.0,0.13728,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-09-02,0,-0.19542344209606818,0.0,0.09953,0.0,0.14307,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-09-03,0,0.6510508184916606,0.0,0.10161,0.0,0.14294,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-09-04,0,-0.00034843148562035487,0.0,0.10146,0.0,0.14477,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-09-05,-1,-1.0075054981382205,694072.3258950502,0.10519,-474364.6804034848,0.15391,200000,146018.93592180067,-53981.06407819933,0.7300946796090033
2021-09-06,-1,-0.4176740441981149,694072.3258950502,0.10381,-474364.6804034848,0.14998,200000,143196.86291807983,-56803.13708192017,0.7159843145903991
2021-09-07,-1,-0.203580767970229,694072.3258950502,0.08539,-474364.6804034848,0.12286,200000,117547.28054255048,-82452.71945744952,0.5877364027127524
2021-09-08,0,3.2924112223183446,0.0,0.09272,0.0,0.11837,200000,137815.0970841721,-62184.9029158279,0.6890754854208605
2021-09-09,2,2.0997712436196667,0.0,0.09303,0.0,0.12163,200000,137815.0970841721,-62184.9029158279,0.6890754854208605
2021-09-10,2,2.6874806099858284,0.0,0.09075,0.0,0.11252,200000,137815.0970841721,-62184.9029158279,0.6890754854208605
