date,statusList,zscore,ZRXUSDT_position,ZRXUSDT_price,ZECUSDT_position,ZECUSDT_price,init,total_asset,pnl,return
2021-03-04,0,0.5466253901730638,0.0,1.3724,0.0,122.03,200000,154192.71296063496,-45807.28703936504,0.7709635648031749
2021-03-05,0,0.3253059025831817,0.0,1.3389,0.0,121.12,200000,154192.71296063496,-45807.28703936504,0.7709635648031749
2021-03-06,0,0.24269078363974025,0.0,1.3703,0.0,125.19,200000,154192.71296063496,-45807.28703936504,0.7709635648031749
2021-03-07,0,0.17743091722861182,0.0,1.4204,0.0,130.08,200000,154192.71296063496,-45807.28703936504,0.7709635648031749
2021-03-08,0,0.18036359209212355,0.0,1.4198,0.0,129.55,200000,154192.71296063496,-45807.28703936504,0.7709635648031749
2021-03-09,0,-0.17509864961826352,0.0,1.4757,0.0,137.69,200000,154192.71296063496,-45807.28703936504,0.7709635648031749
2021-03-10,-1,-1.1355004839057836,55333.637034606676,1.3933,-551.3971998306214,139.82,200000,154192.71296063496,-45807.28703936504,0.7709635648031749
2021-03-11,-2,-2.4490240202783364,0.0,1.3743,0.0,151.86,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-12,-2,-2.186589378056076,0.0,1.3396,0.0,145.36,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-13,-2,-2.1305017385372818,0.0,1.393,0.0,156.12,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-14,-2,-1.5553623372802885,0.0,1.3247,0.0,143.18,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-15,0,-0.8738293381932182,0.0,1.3282,0.0,135.1,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-16,0,-0.32797433456850766,0.0,1.43,0.0,139.41,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-17,0,-0.6572606643866661,0.0,1.4469,0.0,146.02,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-18,0,0.21215389404645638,0.0,1.5162,0.0,142.97,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-19,0,-0.029520552638031935,0.0,1.5586,0.0,150.31,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-20,0,-0.810233016466457,0.0,1.5,0.0,155.03,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-21,0,-0.5455957497223094,0.0,1.458,0.0,148.18,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-22,0,-0.08649294725317326,0.0,1.417,0.0,139.53,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-23,1,1.1215319323713853,-54033.00211957716,1.498,595.0701159765224,136.02,200000,161882.87435025317,-38117.12564974683,0.8094143717512658
2021-03-24,1,0.8076722878745429,-54033.00211957716,1.3704,595.0701159765224,127.67,200000,150019.4278113912,-49980.572188608814,0.750097139056956
2021-03-25,1,0.7318311285624932,-54033.00211957716,1.3095,595.0701159765224,123.02,200000,143961.74194301807,-56038.258056981926,0.7198087097150904
2021-03-26,1,0.4180869892065012,-54033.00211957716,1.3873,595.0701159765224,133.46,200000,154378.04151871608,-45621.95848128392,0.7718902075935804
2021-03-27,1,0.770059267324101,-54033.00211957716,1.4158,595.0701159765224,133.62,200000,156013.1932976803,-43986.80670231971,0.7800659664884014
2021-03-28,0,-0.03524134833731039,0.0,1.4542,0.0,144.87,200000,154249.85833102348,-45750.14166897652,0.7712492916551175
2021-03-29,1,1.04943586385318,-48360.25154596924,1.5948,516.9924196642428,149.18,200000,154249.85833102348,-45750.14166897652,0.7712492916551175
2021-03-30,2,2.444056325362745,0.0,1.8486,0.0,154.6,200000,163721.59125881028,-36278.40874118972,0.8186079562940514
2021-03-31,2,2.032353826282459,0.0,1.8818,0.0,158.22,200000,163721.59125881028,-36278.40874118972,0.8186079562940514
2021-04-01,2,1.758716924809263,0.0,1.964,0.0,165.53,200000,163721.59125881028,-36278.40874118972,0.8186079562940514
2021-04-02,2,1.296994388461899,0.0,1.9601,0.0,169.52,200000,163721.59125881028,-36278.40874118972,0.8186079562940514
2021-04-03,0,-0.7612800090851946,0.0,1.7262,0.0,171.61,200000,163721.59125881028,-36278.40874118972,0.8186079562940514
2021-04-04,-1,-1.1106635448962048,44610.787808940135,1.835,-437.430777115556,187.14,200000,163721.59125881028,-36278.40874118972,0.8186079562940514
2021-04-05,-2,-1.7683998212665801,0.0,1.8058,0.0,197.13,200000,169394.15972621576,-30605.84027378424,0.8469707986310788
2021-04-06,0,-0.6144971225998805,0.0,1.9261,0.0,191.11,200000,169394.15972621576,-30605.84027378424,0.8469707986310788
2021-04-07,0,-0.6722336060444822,0.0,1.712,0.0,171.26,200000,169394.15972621576,-30605.84027378424,0.8469707986310788
2021-04-08,0,-0.592856733703011,0.0,1.8545,0.0,184.74,200000,169394.15972621576,-30605.84027378424,0.8469707986310788
2021-04-09,0,0.6319587813871447,0.0,2.1552,0.0,194.65,200000,169394.15972621576,-30605.84027378424,0.8469707986310788
2021-04-10,0,-0.08699624303403569,0.0,2.1747,0.0,206.15,200000,169394.15972621576,-30605.84027378424,0.8469707986310788
2021-04-11,-2,-1.2722904374412862,0.0,2.1306,0.0,222.31,200000,169394.15972621576,-30605.84027378424,0.8469707986310788
2021-04-12,-1,-1.092795308176016,39711.684106858535,2.1328,-382.5695824703369,221.39,200000,169394.15972621576,-30605.84027378424,0.8469707986310788
2021-04-13,-1,-0.4012815874713967,39711.684106858535,2.2968,-382.5695824703369,225.98,200000,177662.87030327943,-22337.12969672057,0.8883143515163971
2021-04-14,-2,-1.524286030421657,0.0,2.1585,0.0,237.5,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-15,-2,-1.7046104391594374,0.0,2.1978,0.0,252.27,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-16,-2,-2.2446786967899155,0.0,2.0744,0.0,270.03,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-17,-2,-2.1487704089979447,0.0,2.0355,0.0,279.95,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-18,-2,-2.08815097850451,0.0,1.762,0.0,260.05,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-19,-2,-1.7081899836918053,0.0,1.5827,0.0,225.55,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-20,-2,-1.6476831512700536,0.0,1.7029,0.0,249.64,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-21,-2,-1.4636932233588797,0.0,1.636,0.0,237.29,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-22,-2,-1.4805180633207218,0.0,1.4909,0.0,223.91,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-23,-2,-1.301342716627056,0.0,1.4752,0.0,220.31,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-24,-1,-1.1732547092716348,65714.14360627507,1.328,-439.72781774228207,198.46,200000,174536.76541826662,-25463.234581733384,0.8726838270913331
2021-04-25,-1,-1.0996415206010453,65714.14360627507,1.3408,-439.72781774228207,202.31,200000,177070.8585547347,-22929.141445265297,0.8853542927736735
2021-04-26,-1,-0.9519884795436079,65714.14360627507,1.5226,-439.72781774228207,227.09,200000,199914.14518600926,-85.85481399073615,0.9995707259300464
2021-04-27,-1,-0.36153434537928336,65714.14360627507,1.8259,-439.72781774228207,241.89,200000,226353.21664437826,26353.216644378263,1.1317660832218914
2021-04-28,-1,-0.5757964452492108,65714.14360627507,1.7083,-439.72781774228207,240.65,200000,218079.97086227988,18079.97086227988,1.0903998543113993
2021-04-29,-1,-0.36580926740689534,65714.14360627507,1.6732,-439.72781774228207,229.42,200000,210835.2610284538,10835.261028453795,1.054176305142269
2021-04-30,-1,-0.23406246906599787,65714.14360627507,1.8027,-439.72781774228207,245.37,200000,226358.9013184558,26358.901318455813,1.131794506592279
2021-05-01,0,0.031816899151072664,0.0,1.9426,0.0,257.4,200000,160066.41033558003,-39933.58966441997,0.8003320516779002
2021-05-02,0,0.27457561160191013,0.0,1.866,0.0,243.3,200000,160066.41033558003,-39933.58966441997,0.8003320516779002
2021-05-03,0,0.44961894540804354,0.0,1.9001,0.0,250.48,200000,160066.41033558003,-39933.58966441997,0.8003320516779002
2021-05-04,0,-0.42716681924678707,0.0,1.6773,0.0,241.0,200000,160066.41033558003,-39933.58966441997,0.8003320516779002
2021-05-05,-2,-1.5734737422145137,0.0,1.8811,0.0,292.01,200000,160066.41033558003,-39933.58966441997,0.8003320516779002
2021-05-06,0,-0.9624692454696918,0.0,2.0519,0.0,308.57,200000,160066.41033558003,-39933.58966441997,0.8003320516779002
2021-05-07,-2,-1.6738490667947283,0.0,2.0107,0.0,320.01,200000,160066.41033558003,-39933.58966441997,0.8003320516779002
2021-05-08,-2,-1.7183156599589327,0.0,1.9526,0.0,316.25,200000,160066.41033558003,-39933.58966441997,0.8003320516779002
2021-05-09,-1,-1.0901417644901175,40910.496942079444,1.9563,-262.0602657753439,305.4,200000,160066.41033558003,-39933.58966441997,0.8003320516779002
2021-05-10,-2,-1.529768592451474,0.0,1.7365,0.0,283.76,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-11,-2,-1.2853715130813126,0.0,1.8645,0.0,302.07,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-12,-2,-1.6497128437233475,0.0,1.6462,0.0,280.13,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-13,-2,-2.0423384673199276,0.0,1.6112,0.0,296.36,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-14,-2,-1.6127143081908226,0.0,1.7027,0.0,305.67,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-15,-2,-1.232475331221444,0.0,1.5585,0.0,271.08,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-16,0,-0.8424881268582829,0.0,1.5692,0.0,262.4,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-17,0,-0.4321497108954686,0.0,1.4667,0.0,235.52,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-18,0,-0.308854278482875,0.0,1.5998,0.0,254.91,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-19,0,0.4861842894691058,0.0,0.9923,0.0,146.22,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-20,0,-0.11496708978030219,0.0,1.1564,0.0,182.4,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-21,0,0.43699572514696344,0.0,1.0341,0.0,156.26,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-22,0,0.8138788369192669,0.0,0.9585,0.0,142.57,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-23,2,1.5634532986440461,0.0,0.7951,0.0,114.32,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-24,0,0.8475204522873677,0.0,0.9864,0.0,149.16,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-25,1,1.043545607657366,-83642.65046179516,0.9767,561.8554106329802,145.4,200000,163387.55341207067,-36612.44658792933,0.8169377670603534
2021-05-26,2,2.020300671116207,0.0,1.1494,0.0,158.6,200000,170416.14772646734,-29583.852273532655,0.8520807386323367
2021-05-27,2,1.887874694272681,0.0,1.103,0.0,150.27,200000,170416.14772646734,-29583.852273532655,0.8520807386323367
2021-05-28,0,-0.9336127173918226,0.0,0.9645,0.0,164.62,200000,170416.14772646734,-29583.852273532655,0.8520807386323367
2021-05-29,0,-0.5613202591506745,0.0,0.9005,0.0,149.24,200000,170416.14772646734,-29583.852273532655,0.8520807386323367
2021-05-30,0,-0.16976161283473096,0.0,0.9363,0.0,149.84,200000,170416.14772646734,-29583.852273532655,0.8520807386323367
2021-05-31,0,-0.06605395667322785,0.0,1.0201,0.0,161.65,200000,170416.14772646734,-29583.852273532655,0.8520807386323367
2021-06-01,0,0.5328390716998634,0.0,1.0262,0.0,154.04,200000,170416.14772646734,-29583.852273532655,0.8520807386323367
2021-06-02,1,1.0574819624213865,-74333.13605795486,1.1463,518.454967223813,164.35,200000,170416.14772646734,-29583.852273532655,0.8520807386323367
2021-06-03,1,0.7781388429073821,-74333.13605795486,1.1887,518.454967223813,172.95,200000,178026.5854134494,-21973.414586550614,0.8901329270672469
2021-06-04,1,0.6986646084816166,-74333.13605795486,1.0668,518.454967223813,155.28,200000,159804.27685713995,-40195.72314286005,0.7990213842856997
2021-06-05,1,0.42922373338563724,-74333.13605795486,1.04,518.454967223813,153.17,200000,156718.2088299445,-43281.79117005551,0.7835910441497225
2021-06-06,1,1.0918435433263933,-74333.13605795486,1.0612,518.454967223813,149.63,200000,156458.74073040084,-43541.25926959916,0.7822937036520041
2021-06-07,1,0.8234866794091577,-74333.13605795486,0.953,518.454967223813,135.72,200000,141204.18681484688,-58795.81318515312,0.7060209340742344
2021-06-08,2,1.3854466107107892,0.0,0.9547,0.0,130.88,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-09,0,-0.2096060027443666,0.0,0.9663,0.0,145.05,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-10,0,0.5234535794656845,0.0,0.9343,0.0,134.0,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-11,0,0.3722215599283758,0.0,0.8635,0.0,124.74,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-12,0,0.021306065222739506,0.0,0.8523,0.0,125.85,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-13,0,-0.10687871967393724,0.0,0.8951,0.0,133.06,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-14,0,-0.5263278705561767,0.0,0.9105,0.0,139.0,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-15,0,-0.47444496747854,0.0,0.8936,0.0,136.58,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-16,0,-0.9667019174340366,0.0,0.8677,0.0,137.31,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-17,-2,-1.5913342643767008,0.0,0.8751,0.0,142.27,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-18,-2,-1.6713859727625813,0.0,0.8169,0.0,132.88,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-19,-2,-1.5746242644079183,0.0,0.7885,0.0,127.9,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-20,-2,-1.8987359534492332,0.0,0.7898,0.0,131.81,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-21,-2,-1.765373951682291,0.0,0.6018,0.0,101.3,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-22,-2,-2.385790471390166,0.0,0.5799,0.0,106.5,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-23,-2,-1.5197525248400803,0.0,0.6432,0.0,111.79,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-24,-1,-1.1559126126936476,131003.02477030364,0.6623,-769.0418658515521,112.82,200000,173526.6066107442,-26473.393389255798,0.867633033053721
2021-06-25,-1,-0.8058755861604496,131003.02477030364,0.6011,-769.0418658515521,100.08,200000,155711.62812385283,-44288.37187614717,0.7785581406192641
2021-06-26,-1,-1.1050668234448742,131003.02477030364,0.6007,-769.0418658515521,103.61,200000,158373.9447004007,-41626.055299599306,0.7918697235020035
2021-06-27,-1,-0.7703708572311343,131003.02477030364,0.6381,-769.0418658515521,107.71,200000,166426.52947680143,-33573.47052319857,0.8321326473840072
2021-06-28,-1,-0.6678995163966543,131003.02477030364,0.7013,-769.0418658515521,118.0,200000,182619.36144189708,-17380.638558102917,0.9130968072094854
2021-06-29,-1,-1.0145897617517277,131003.02477030364,0.7271,-769.0418658515521,126.49,200000,192528.4049220506,-7471.5950779494015,0.9626420246102529
2021-06-30,-1,-1.1135900916368229,131003.02477030364,0.7425,-769.0418658515521,130.91,200000,197945.01655057713,-2054.9834494228708,0.9897250827528856
2021-07-01,-1,-0.8952226002027337,131003.02477030364,0.6892,-769.0418658515521,120.17,200000,182703.04569107428,-17296.95430892572,0.9135152284553714
2021-07-02,-1,-0.5600116273983136,131003.02477030364,0.691,-769.0418658515521,118.5,200000,181654.55121968873,-18345.44878031127,0.9082727560984436
2021-07-03,0,0.2325293023759524,0.0,0.7024,0.0,116.22,200000,170888.1276613503,-29111.8723386497,0.8544406383067515
2021-07-04,0,0.29886757096301136,0.0,0.7246,0.0,120.25,200000,170888.1276613503,-29111.8723386497,0.8544406383067515
2021-07-05,2,1.4032221899744624,0.0,0.6933,0.0,111.17,200000,170888.1276613503,-29111.8723386497,0.8544406383067515
2021-07-06,0,0.7319349149087284,0.0,0.7131,0.0,117.51,200000,170888.1276613503,-29111.8723386497,0.8544406383067515
2021-07-07,2,2.818425852739958,0.0,0.7897,0.0,118.55,200000,170888.1276613503,-29111.8723386497,0.8544406383067515
2021-07-08,2,3.608533236688506,0.0,0.8455,0.0,109.46,200000,170888.1276613503,-29111.8723386497,0.8544406383067515
2021-07-09,2,2.50542464161843,0.0,0.8384,0.0,111.01,200000,170888.1276613503,-29111.8723386497,0.8544406383067515
2021-07-10,2,1.7886760448997903,0.0,0.7901,0.0,108.12,200000,170888.1276613503,-29111.8723386497,0.8544406383067515
2021-07-11,2,1.4218309582143782,0.0,0.7967,0.0,110.84,200000,170888.1276613503,-29111.8723386497,0.8544406383067515
2021-07-12,1,1.0213523771810373,-113546.92867863808,0.7525,793.4998498391079,107.68,200000,170888.1276613503,-29111.8723386497,0.8544406383067515
2021-07-13,1,0.7718698759274354,-113546.92867863808,0.7158,793.4998498391079,104.1,200000,163880.22591642028,-36119.774083579716,0.8194011295821014
2021-07-14,1,0.6725229917334073,-113546.92867863808,0.717,793.4998498391079,104.55,200000,164373.55716326222,-35626.442836737784,0.821867785816311
2021-07-15,1,0.38404708432066087,-113546.92867863808,0.671,793.4998498391079,100.17,200000,155674.86910174962,-44325.13089825038,0.7783743455087481
2021-07-16,1,0.2724183546383061,-113546.92867863808,0.6201,793.4998498391079,93.06,200000,144253.54649965087,-55746.45350034913,0.7212677324982544
2021-07-17,1,0.3242611061706443,-113546.92867863808,0.6273,793.4998498391079,93.16,200000,145150.43437112094,-54849.56562887906,0.7257521718556047
2021-07-18,0,0.10808295811904224,0.0,0.6228,0.0,93.95,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-19,0,-0.09546107381996105,0.0,0.5842,0.0,89.25,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-20,0,-0.44429493983846513,0.0,0.5476,0.0,85.65,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-21,0,-0.010408022558669544,0.0,0.6358,0.0,95.18,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-22,0,-0.31368848254353987,0.0,0.6418,0.0,97.6,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-23,0,-0.21607530192031346,0.0,0.6507,0.0,97.73,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-24,0,-0.3932182250236207,0.0,0.6574,0.0,99.26,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-25,0,-0.6174689139756653,0.0,0.6587,0.0,100.44,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-26,0,-0.4616422313723724,0.0,0.6755,0.0,101.33,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-27,0,0.1903051089602842,0.0,0.7105,0.0,102.85,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-28,0,-0.3906431601001673,0.0,0.7071,0.0,105.88,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-29,1,1.1480008761211555,-110267.88379539404,0.7575,774.5541726169415,107.84,200000,167055.84395002195,-32944.156049978046,0.8352792197501098
2021-07-30,2,1.6695419316165567,0.0,0.7797,0.0,109.91,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-07-31,2,2.671381074670848,0.0,0.8192,0.0,111.15,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-01,0,-0.012299019557348806,0.0,0.7794,0.0,115.53,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-02,2,1.4147130311538063,0.0,0.8171,0.0,115.26,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-03,2,2.5229564994755296,0.0,0.8576,0.0,114.05,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-04,2,1.7237903167123856,0.0,0.87,0.0,118.08,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-05,2,1.746265194525988,0.0,0.8884,0.0,119.03,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-06,0,0.5228578268098558,0.0,0.8964,0.0,126.93,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-07,0,0.1708133996237479,0.0,0.9334,0.0,134.17,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-08,2,1.6624682116903031,0.0,0.9312,0.0,123.48,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-09,0,0.9474640609555328,0.0,0.956,0.0,130.65,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-10,1,1.0391874323434906,-86191.2031996728,0.974,636.6135733410275,131.87,200000,167900.46383296262,-32099.536167037382,0.8395023191648131
2021-08-11,1,0.5614885587420527,-86191.2031996728,0.9943,636.6135733410275,137.18,200000,173030.56333235683,-26969.436667643167,0.8651528166617841
2021-08-12,0,0.1472665535517271,0.0,0.9531,0.0,133.6,200000,164997.7262042095,-35002.273795790505,0.8249886310210475
2021-08-13,0,0.6347782625076824,0.0,1.0596,0.0,144.93,200000,164997.7262042095,-35002.273795790505,0.8249886310210475
2021-08-14,0,0.7852501370384484,0.0,1.0687,0.0,144.89,200000,164997.7262042095,-35002.273795790505,0.8249886310210475
2021-08-15,-2,-1.225519672031167,0.0,1.062,0.0,154.82,200000,164997.7262042095,-35002.273795790505,0.8249886310210475
2021-08-16,-2,-1.2576500506775696,0.0,1.0273,0.0,150.12,200000,164997.7262042095,-35002.273795790505,0.8249886310210475
2021-08-17,0,-0.7919924849721874,0.0,0.9899,0.0,141.45,200000,164997.7262042095,-35002.273795790505,0.8249886310210475
2021-08-18,-2,-1.3027828502474035,0.0,0.9653,0.0,140.76,200000,164997.7262042095,-35002.273795790505,0.8249886310210475
2021-08-19,0,-0.7915224695598421,0.0,1.0278,0.0,147.37,200000,164997.7262042095,-35002.273795790505,0.8249886310210475
2021-08-20,-1,-1.0319382139267168,77909.96609888069,1.0589,-536.5779713958033,153.75,200000,164997.7262042095,-35002.273795790505,0.8249886310210475
2021-08-21,-1,-1.1747841816056543,77909.96609888069,1.0706,-536.5779713958033,155.89,200000,167057.54966635344,-32942.45033364656,0.8352877483317672
2021-08-22,-1,-0.6344397510848587,77909.96609888069,1.1226,-536.5779713958033,160.54,200000,173603.95547048573,-26396.04452951427,0.8680197773524286
2021-08-23,-1,-0.44176258501995364,77909.96609888069,1.1594,-536.5779713958033,165.12,200000,178928.5693319173,-21071.4306680827,0.8946428466595865
2021-08-24,-1,-1.1523319392288844,77909.96609888069,1.0606,-536.5779713958033,155.3,200000,165961.86900224112,-34038.13099775888,0.8298093450112056
2021-08-25,-1,-0.24300808455283296,77909.96609888069,1.1502,-536.5779713958033,163.8,200000,177503.51472156512,-22496.485278434877,0.8875175736078256
2021-08-26,0,0.8755896427920496,0.0,1.048,0.0,144.0,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-08-27,0,0.8927971115589194,0.0,1.112,0.0,152.3,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-08-28,0,0.4567046098634146,0.0,1.0798,0.0,150.5,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-08-29,2,1.4880147134355957,0.0,1.0961,0.0,148.3,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-08-30,2,1.5886478201753134,0.0,1.0473,0.0,141.2,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-08-31,2,1.3947840513441234,0.0,1.0636,0.0,143.8,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-09-01,2,1.2726746011214118,0.0,1.122,0.0,151.7,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-09-02,2,1.332043995430182,0.0,1.1188,0.0,150.7,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-09-03,2,1.697166195005648,0.0,1.1788,0.0,156.4,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-09-04,2,2.2011850333068037,0.0,1.2449,0.0,160.1,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-09-05,2,1.410657799470799,0.0,1.3138,0.0,172.8,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-09-06,1,1.096469773050315,-62181.69168160208,1.2915,469.3609281518942,171.1,200000,160615.3096135782,-39384.690386421804,0.803076548067891
2021-09-07,1,0.5732070930114974,-62181.69168160208,1.0121,469.3609281518942,136.4,200000,126954.92075086784,-73045.07924913216,0.6347746037543391
2021-09-08,1,0.5947850095820735,-62181.69168160208,1.0082,469.3609281518942,135.4,200000,126243.05122515769,-73756.94877484231,0.6312152561257884
2021-09-09,2,1.6521289530616958,0.0,1.0708,0.0,137.6,200000,162615.40135253707,-37384.59864746293,0.8130770067626854
2021-09-10,2,1.7656629030906636,0.0,1.0085,0.0,128.2,200000,162615.40135253707,-37384.59864746293,0.8130770067626854
2021-09-11,2,2.0231505323053334,0.0,1.0318,0.0,128.5,200000,162615.40135253707,-37384.59864746293,0.8130770067626854
2021-09-12,2,1.9593783041750337,0.0,1.0638,0.0,131.3,200000,162615.40135253707,-37384.59864746293,0.8130770067626854
2021-09-13,2,1.2710929528091994,0.0,1.0102,0.0,127.8,200000,162615.40135253707,-37384.59864746293,0.8130770067626854
2021-09-14,2,1.35210559738522,0.0,1.0646,0.0,133.8,200000,162615.40135253707,-37384.59864746293,0.8130770067626854
2021-09-15,0,0.5729240539376673,0.0,1.0854,0.0,139.8,200000,162615.40135253707,-37384.59864746293,0.8130770067626854
2021-09-16,2,2.1258005262612185,0.0,1.1429,0.0,137.9,200000,162615.40135253707,-37384.59864746293,0.8130770067626854
2021-09-17,1,1.1750157349410195,-75222.22284787541,1.0809,604.5182206414017,134.5,200000,162615.40135253707,-37384.59864746293,0.8130770067626854
2021-09-18,1,1.101355205010893,-75222.22284787541,1.1155,604.5182206414017,138.6,200000,167696.6149677033,-32303.385032296705,0.8384830748385165
2021-09-19,1,0.7918717311840128,-75222.22284787541,1.0668,604.5182206414017,133.6,200000,161010.70161180475,-38989.29838819525,0.8050535080590238
2021-09-20,0,-0.5552193246072841,0.0,0.9087,0.0,119.1,200000,158971.7151760105,-41028.284823989496,0.7948585758800525
2021-09-21,0,-0.8708559361948928,0.0,0.8448,0.0,111.7,200000,158971.7151760105,-41028.284823989496,0.7948585758800525
2021-09-22,0,0.8297316742879293,0.0,0.9727,0.0,121.3,200000,158971.7151760105,-41028.284823989496,0.7948585758800525
2021-09-23,1,1.0964381385183417,-79917.41161070304,0.9946,648.3348906036317,122.6,200000,158971.7151760105,-41028.284823989496,0.7948585758800525
2021-09-24,2,1.6281658932760203,0.0,0.9181,0.0,110.6,200000,160638.05187503528,-39361.94812496472,0.8031902593751764
2021-09-25,1,1.0938703456769154,-88583.9041993136,0.9067,725.5557898601412,110.7,200000,160638.05187503528,-39361.94812496472,0.8031902593751764
2021-09-26,1,0.48018719830166934,-88583.9041993136,0.8948,725.5557898601412,111.2,200000,159946.68130999352,-40053.318690006476,0.7997334065499676
2021-09-27,1,0.7940588373265496,-88583.9041993136,0.8509,725.5557898601412,104.5,200000,151196.6241235807,-48803.375876419304,0.7559831206179035
