date,statusList,zscore,FETUSDT_position,FETUSDT_price,OMGUSDT_position,OMGUSDT_price,init,total_asset,pnl,return
2021-03-03,2,2.422804845158129,0.0,0.36388,0.0,4.8374,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-04,2,1.6419137064253655,0.0,0.32349,0.0,4.6627,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-05,2,2.2069502060768387,0.0,0.3737,0.0,4.6145,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-06,2,1.5927876129921286,0.0,0.3831,0.0,5.0591,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-07,2,1.2290528594638899,0.0,0.37246,0.0,5.128,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-08,2,1.9344966070287928,0.0,0.44438,0.0,5.1776,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-09,2,1.3251432979397426,0.0,0.42838,0.0,5.4214,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-10,2,1.8226889182927495,0.0,0.454,0.0,5.053,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-11,2,1.3230725921537558,0.0,0.44166,0.0,5.22,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-12,2,2.1267291928018617,0.0,0.5255,0.0,5.123,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-13,2,2.401834688257323,0.0,0.62092,0.0,5.3225,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-14,2,2.606568253054394,0.0,0.68704,0.0,5.0665,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-15,2,1.9670686203347003,0.0,0.6461,0.0,5.023,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-16,2,1.4065747074117159,0.0,0.61549,0.0,5.1865,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-17,2,1.2360956052443668,0.0,0.658,0.0,5.5978,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-18,0,0.3726329320774138,0.0,0.59455,0.0,6.0847,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-19,0,0.48769883079374887,0.0,0.6038,0.0,5.9129,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-20,0,0.4633625508164909,0.0,0.58633,0.0,5.6783,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-21,0,0.9195051197362006,0.0,0.64182,0.0,5.5771,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-22,2,1.3733299006937558,0.0,0.67196,0.0,5.2687,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-23,0,0.42532271010313866,0.0,0.62812,0.0,5.7515,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-24,0,0.9459017049630655,0.0,0.61858,0.0,5.093,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-25,0,0.927392822085578,0.0,0.60863,0.0,4.9502,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-26,2,1.2582126823865674,0.0,0.69757,0.0,5.3089,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-27,2,1.9516608144093461,0.0,0.78885,0.0,5.324,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-28,1,1.0098008887235186,-156549.27323522637,0.77916,20737.322634131076,5.882,200000,243953.86346791795,43953.86346791795,1.2197693173395898
2021-03-29,1,0.2883776035898207,-156549.27323522637,0.82,20737.322634131076,6.779,200000,268948.71418966015,68948.71418966015,1.3447435709483009
2021-03-30,1,0.30592109507261456,-156549.27323522637,0.80995,20737.322634131076,6.6116,200000,263903.9661846926,63903.966184692574,1.3195198309234628
2021-03-31,0,-1.872852344274564,0.0,0.72674,0.0,7.9015,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-01,-2,-1.5219348648531779,0.0,0.70796,0.0,7.385,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-02,-2,-1.5783657124088324,0.0,0.69364,0.0,7.5354,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-03,-2,-1.3149793887334396,0.0,0.63403,0.0,6.7512,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-04,-2,-1.277598813273619,0.0,0.72304,0.0,7.8451,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-05,-2,-1.8253624052958877,0.0,0.68135,0.0,8.7112,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-06,-2,-1.8628369961512443,0.0,0.66701,0.0,9.3097,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-07,-2,-2.0777932415019444,0.0,0.59566,0.0,9.9502,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-08,-2,-1.8132544817426801,0.0,0.6066,0.0,10.2091,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-09,-2,-1.4094334699071764,0.0,0.68365,0.0,10.4425,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-10,-2,-1.2727260510735436,0.0,0.65528,0.0,10.0534,200000,193868.5275052997,-6131.472494700312,0.9693426375264984
2021-04-11,-1,-1.1290168559171403,153187.93854522874,0.63278,-10077.060051422644,9.6193,200000,193868.52750529972,-6131.472494700283,0.9693426375264986
2021-04-12,-1,-1.0473346072617051,153187.93854522874,0.60938,-10077.060051422644,9.3644,200000,187715.2871362337,-12284.712863766297,0.9385764356811686
2021-04-13,-1,-0.9930039420415043,153187.93854522874,0.60803,-10077.060051422644,9.5545,200000,189424.1325349731,-10575.86746502691,0.9471206626748655
2021-04-14,-1,-0.8791543709751886,153187.93854522874,0.59596,-10077.060051422644,9.276,200000,184768.69289241097,-15231.307107589033,0.9238434644620548
2021-04-15,-1,-0.7024209618352968,153187.93854522874,0.6501,-10077.060051422644,9.6985,200000,197319.8457569757,-2680.154243024299,0.9865992287848785
2021-04-16,-1,-0.9485165352412686,153187.93854522874,0.60559,-10077.060051422644,10.15,200000,195051.24322554492,-4948.756774455076,0.9752562161277246
2021-04-17,-1,-0.5244025811453527,153187.93854522874,0.63834,-10077.060051422644,9.4085,200000,192596.00818477126,-7403.991815228743,0.9629800409238563
2021-04-18,-1,-0.6327071417892146,153187.93854522874,0.54358,-10077.060051422644,8.421,200000,168128.8223274455,-31871.177672554506,0.8406441116372274
2021-04-19,-1,-0.8482525110923468,153187.93854522874,0.47802,-10077.060051422644,7.8238,200000,152067.80081371072,-47932.199186289276,0.7603390040685536
2021-04-20,-1,-0.2800820026235131,153187.93854522874,0.53494,-10077.060051422644,7.9171,200000,161727.4479785029,-38272.552021497104,0.8086372398925145
2021-04-21,-1,-0.737206258291364,153187.93854522874,0.46711,-10077.060051422644,7.6356,200000,148500.01770250453,-51499.98229749547,0.7425000885125226
2021-04-22,-1,-0.9374795961203851,153187.93854522874,0.40685,-10077.060051422644,6.9702,200000,132563.63676755244,-67436.36323244756,0.6628181838377623
2021-04-23,-1,-0.3773567698160996,153187.93854522874,0.41488,-10077.060051422644,6.5686,200000,129746.78859741928,-70253.21140258072,0.6487339429870964
2021-04-24,-1,-0.6590406211044796,153187.93854522874,0.36899,-10077.060051422644,6.0045,200000,117032.52452257121,-82967.47547742879,0.5851626226128561
2021-04-25,-2,-1.5579573365094488,0.0,0.35865,0.0,6.1973,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-04-26,0,0.498197628267855,0.0,0.45942,0.0,7.1012,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-04-27,2,3.4857720020041785,0.0,0.6231,0.0,7.5515,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-04-28,2,2.20337792694369,0.0,0.58004,0.0,7.4001,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-04-29,2,1.7643227450578125,0.0,0.56209,0.0,7.2617,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-04-30,2,1.5587656106631842,0.0,0.60008,0.0,7.7497,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-01,2,1.9531884386142724,0.0,0.6741,0.0,8.1419,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-02,2,1.524404547068181,0.0,0.63506,0.0,7.8379,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-03,0,-0.07844564576997572,0.0,0.63211,0.0,9.3458,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-04,0,-0.6210557987808016,0.0,0.54757,0.0,8.694,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-05,0,-0.9486847954427198,0.0,0.59101,0.0,9.9096,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-06,-2,-2.377069988476488,0.0,0.56206,0.0,13.1372,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-07,-2,-1.6267562055514975,0.0,0.57068,0.0,11.8693,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-08,-2,-1.5419568575350402,0.0,0.55482,0.0,11.8305,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-09,-2,-1.4820878974344098,0.0,0.53163,0.0,11.6274,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-10,-1,-1.1313334027144393,205580.2989125066,0.48978,-10008.958220396573,10.0599,200000,201378.23760273497,1378.2376027349674,1.0068911880136748
2021-05-11,-2,-1.3443617632581109,0.0,0.54404,0.0,12.3302,200000,212946.78843150867,12946.78843150867,1.0647339421575435
2021-05-12,-1,-1.1253947241945204,239051.176954994,0.4454,-10991.369280040708,9.687,200000,212946.78843150867,12946.78843150867,1.0647339421575435
2021-05-13,-1,-1.0182736397254257,239051.176954994,0.44661,-10991.369280040708,9.6622,200000,212963.4543974792,12963.454397479189,1.0648172719873958
2021-05-14,-1,-0.942083955502669,239051.176954994,0.47341,-10991.369280040708,10.2417,200000,225739.52443765663,25739.524437656626,1.1286976221882832
2021-05-15,-1,-0.5766312244708287,239051.176954994,0.47902,-10991.369280040708,9.3371,200000,217137.80888964934,17137.808889649343,1.0856890444482468
2021-05-16,-1,-0.6275216361993621,239051.176954994,0.4634,-10991.369280040708,9.3233,200000,213252.14860954776,13252.14860954776,1.0662607430477389
2021-05-17,-1,-0.4600941435513953,239051.176954994,0.43345,-10991.369280040708,8.4798,200000,196821.34587203135,-3178.65412796865,0.9841067293601568
2021-05-18,0,0.14061396421421915,0.0,0.50894,0.0,8.6829,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-19,0,0.36321785740122275,0.0,0.32775,0.0,5.4215,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-20,0,-0.1834152590473985,0.0,0.34948,0.0,6.6563,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-21,0,-0.14758893003605472,0.0,0.29189,0.0,5.6492,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-22,0,-0.4873882839289059,0.0,0.24842,0.0,5.1675,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-23,0,-0.1535420227122919,0.0,0.21258,0.0,4.2821,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-24,0,-0.7737854997113142,0.0,0.28716,0.0,6.2693,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-25,0,-0.7889973817231236,0.0,0.27909,0.0,6.1447,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-26,0,-0.7118761593065317,0.0,0.33353,0.0,7.2416,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-27,-2,-1.6972689427300045,0.0,0.29591,0.0,7.2504,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-28,0,0.2532523495080404,0.0,0.31372,0.0,6.2628,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-29,0,-0.20096555779742967,0.0,0.28186,0.0,5.8594,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-30,0,0.4163844283745869,0.0,0.30984,0.0,6.066,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-05-31,0,0.05382373795002555,0.0,0.32775,0.0,6.5988,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-06-01,0,0.45119820752802103,0.0,0.32699,0.0,6.3233,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-06-02,0,0.9585741395179813,0.0,0.35097,0.0,6.4511,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-06-03,2,1.9996826038006121,0.0,0.40705,0.0,6.6996,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-06-04,2,1.4876436230098755,0.0,0.36599,0.0,6.192,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-06-05,2,1.4811577883859048,0.0,0.35295,0.0,5.873,200000,186721.0427536995,-13278.957246300502,0.9336052137684975
2021-06-06,1,1.0984337032016482,-264544.8453624146,0.35291,15483.443849088635,6.0297,200000,186721.04275369947,-13278.957246300532,0.9336052137684974
2021-06-07,1,0.8859820771802791,-264544.8453624146,0.30655,15483.443849088635,5.364,200000,164149.41515235964,-35850.58484764036,0.8207470757617982
2021-06-08,2,1.2105841457676862,0.0,0.31507,0.0,5.3592,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-09,0,0.8374392260261491,0.0,0.31454,0.0,5.5175,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-10,0,0.6745509946792326,0.0,0.2861,0.0,5.0767,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-11,0,0.6893312761590837,0.0,0.27147,0.0,4.7734,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-12,0,0.296668021342188,0.0,0.25456,0.0,4.6416,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-13,0,0.4233632543945091,0.0,0.28271,0.0,5.05,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-14,0,0.34771505184383317,0.0,0.29139,0.0,5.2056,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-15,0,0.2779211762303529,0.0,0.2903,0.0,5.1827,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-16,0,0.7364451087355767,0.0,0.29433,0.0,5.056,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-17,0,0.6230039150724257,0.0,0.29256,0.0,5.0373,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-18,0,0.46484476734994995,0.0,0.26762,0.0,4.6319,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-19,0,0.20032070088818807,0.0,0.25588,0.0,4.4689,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-20,0,-0.008507032455923031,0.0,0.26132,0.0,4.5779,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-21,0,-0.6015480598471915,0.0,0.19472,0.0,3.4552,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-22,0,-0.6261648973367576,0.0,0.1878,0.0,3.3235,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-23,-2,-1.552202832330753,0.0,0.20455,0.0,3.7162,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-24,-2,-1.6499627180850964,0.0,0.21317,0.0,3.9014,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-25,-2,-2.4090602459360086,0.0,0.1869,0.0,3.5158,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-26,-2,-2.272999785744431,0.0,0.18698,0.0,3.5499,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-27,-2,-2.278317456698033,0.0,0.19229,0.0,3.7151,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-28,0,-0.8497506744559228,0.0,0.20999,0.0,3.8691,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-29,-2,-1.4762770576858149,0.0,0.2231,0.0,4.2251,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-06-30,-2,-1.6033217201560959,0.0,0.22804,0.0,4.3747,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-01,2,2.134617372047889,0.0,0.25016,0.0,4.1368,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-02,2,1.8433418483809578,0.0,0.25092,0.0,4.1447,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-03,0,0.9067338702193791,0.0,0.26797,0.0,4.5947,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-04,2,1.6615891707148314,0.0,0.27594,0.0,4.5299,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-05,2,1.8223069766371283,0.0,0.27501,0.0,4.4189,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-06,2,1.9364853282772225,0.0,0.28923,0.0,4.5508,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-07,0,0.9376610176313245,0.0,0.27141,0.0,4.5056,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-08,2,2.0612019071536762,0.0,0.26782,0.0,4.0768,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-09,2,2.2534136523590154,0.0,0.28606,0.0,4.1638,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-10,2,2.0344998637208334,0.0,0.28287,0.0,4.0625,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-11,2,1.7229815830298973,0.0,0.28901,0.0,4.1632,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-12,0,0.9665904795553721,0.0,0.26604,0.0,4.0631,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-13,0,0.22937324649665644,0.0,0.2387,0.0,3.8956,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-14,0,0.3449166734920911,0.0,0.24286,0.0,3.8973,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-15,0,-0.1610213811202593,0.0,0.22473,0.0,3.7647,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-16,0,-0.9390329903001639,0.0,0.20001,0.0,3.597,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-17,0,-0.31560323029081033,0.0,0.21857,0.0,3.6709,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-18,0,0.4332879936139241,0.0,0.23281,0.0,3.6544,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-19,1,1.0828667119526,-416352.8460610638,0.22468,27987.72063577065,3.3424,200000,187092.31490599964,-12907.685094000364,0.9354615745299981
2021-07-20,2,3.166998236517224,0.0,0.26,0.0,3.1716,200000,206578.20011346604,6578.200113466039,1.0328910005673302
2021-07-21,2,1.8501985605052955,0.0,0.26425,0.0,3.464,200000,206578.20011346604,6578.200113466039,1.0328910005673302
2021-07-22,2,1.4250631122705584,0.0,0.26815,0.0,3.587,200000,206578.20011346604,6578.200113466039,1.0328910005673302
2021-07-23,2,1.6443926353579197,0.0,0.28779,0.0,3.7027,200000,206578.20011346604,6578.200113466039,1.0328910005673302
2021-07-24,1,1.1383111124711511,-369417.3821771567,0.2796,27735.31861570125,3.7241,200000,206578.20011346604,6578.200113466039,1.0328910005673302
2021-07-25,2,2.597722359109792,0.0,0.34563,0.0,3.7793,200000,229439.84027103696,29439.840271036956,1.1471992013551848
2021-07-26,2,1.4940461003941659,0.0,0.31642,0.0,3.7911,200000,229439.84027103696,29439.840271036956,1.1471992013551848
2021-07-27,2,1.8976930546159936,0.0,0.35495,0.0,3.9307,200000,229439.84027103696,29439.840271036956,1.1471992013551848
2021-07-28,2,1.413300663736653,0.0,0.34348,0.0,3.9391,200000,229439.84027103696,29439.840271036956,1.1471992013551848
2021-07-29,2,1.8131118898448761,0.0,0.389,0.0,4.1039,200000,229439.84027103696,29439.840271036956,1.1471992013551848
2021-07-30,1,1.1957008392365913,-303483.82353778597,0.37801,27013.261781934274,4.2468,200000,229439.84027103696,29439.840271036956,1.1471992013551848
2021-07-31,1,1.1877177717204928,-303483.82353778597,0.40334,27013.261781934274,4.4565,200000,242791.76651692067,42791.766516920674,1.2139588325846034
2021-08-01,1,1.1029726152323482,-303483.82353778597,0.39102,27013.261781934274,4.2991,200000,234800.95840645873,34800.958406458725,1.1740047920322936
2021-08-02,1,0.7491036896918771,-303483.82353778597,0.38177,27013.261781934274,4.3664,200000,233811.72555665835,33811.72555665835,1.1690586277832917
2021-08-03,1,0.7888692711300558,-303483.82353778597,0.374,27013.261781934274,4.2018,200000,227007.2733584634,27007.273358463397,1.135036366792317
2021-08-04,1,0.8816311038752491,-303483.82353778597,0.39503,27013.261781934274,4.3333,200000,236941.78209178738,36941.782091787376,1.1847089104589368
2021-08-05,1,1.001042810127484,-303483.82353778597,0.41578,27013.261781934274,4.4661,200000,246826.4325948373,46826.4325948373,1.2341321629741866
2021-08-06,1,0.3637984571284179,-303483.82353778597,0.41292,27013.261781934274,4.728,200000,253033.2421202078,53033.24212020781,1.265166210601039
2021-08-07,0,-0.6443765891807745,0.0,0.40583,0.0,5.0656,200000,215764.3014948104,15764.30149481041,1.0788215074740521
2021-08-08,-1,-1.0187199832962082,286425.46328794694,0.37665,-22627.71372934648,4.7677,200000,215764.3014948104,15764.30149481041,1.0788215074740521
2021-08-09,-1,-0.8349760278426939,286425.46328794694,0.39836,-22627.71372934648,4.9782,200000,226745.7320428192,26745.732042819203,1.133728660214096
2021-08-10,0,0.4750358956218606,0.0,0.45594,0.0,5.1233,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-11,0,0.8860829872490994,0.0,0.48337,0.0,5.2565,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-12,2,2.1459961749078253,0.0,0.50981,0.0,5.0408,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-13,0,0.5301371247059158,0.0,0.51539,0.0,5.6182,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-14,0,0.030809025312939914,0.0,0.50178,0.0,5.6398,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-15,0,-0.29707534441942446,0.0,0.49755,0.0,5.6868,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-16,0,-0.3575060771007506,0.0,0.49082,0.0,5.6406,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-17,0,-0.08535025877024809,0.0,0.46319,0.0,5.2353,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-18,2,1.5202575861777792,0.0,0.50033,0.0,5.1566,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-19,0,-0.11164301549859756,0.0,0.54524,0.0,6.1676,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-20,0,0.4490516784515317,0.0,0.56253,0.0,6.1539,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-21,0,0.5711565032834929,0.0,0.56597,0.0,6.1431,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-22,0,-0.027034247045539507,0.0,0.55844,0.0,6.2723,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-23,-1,-1.1116847225654396,179534.37266798626,0.56006,-14858.218308104028,6.7673,200000,201100.04151286476,1100.0415128647583,1.0055002075643238
2021-08-24,-1,-1.0068638026274124,179534.37266798626,0.52088,-14858.218308104028,6.2922,200000,187006.74527355283,-12993.254726447165,0.9350337263677642
2021-08-25,-1,-0.4334098045834281,179534.37266798626,0.56895,-14858.218308104028,6.6412,200000,200822.48075723124,822.480757231242,1.0041124037861562
2021-08-26,-1,-0.33056854371614863,179534.37266798626,0.5156,-14858.218308104028,5.983,200000,181464.6426850001,-18535.357314999914,0.9073232134250004
2021-08-27,-1,-0.48702002123386373,179534.37266798626,0.5622,-14858.218308104028,6.558,200000,198374.4199784881,-1625.5800215119089,0.9918720998924404
2021-08-28,-1,-0.6671059879758447,179534.37266798626,0.5504,-14858.218308104028,6.447,200000,194606.65214880632,-5393.347851193685,0.9730332607440316
2021-08-29,0,0.4497527413887892,0.0,0.6061,0.0,6.648,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-08-30,2,2.1071484084213417,0.0,0.626,0.0,6.227,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-08-31,2,3.139147681949952,0.0,0.7248,0.0,6.325,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-01,2,1.774572838637443,0.0,0.7106,0.0,6.764,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-02,2,1.4951420529318376,0.0,0.7058,0.0,6.768,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-03,2,1.4547518573571907,0.0,0.7338,0.0,6.954,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-04,0,0.55446312242719,0.0,0.7032,0.0,7.175,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-05,-2,-1.8162243326027878,0.0,0.6704,0.0,8.97,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-06,0,-0.2392466862481586,0.0,0.815,0.0,9.035,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-07,2,2.2503795811334624,0.0,0.9115,0.0,7.642,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-08,2,1.2992609658561505,0.0,0.8872,0.0,8.052,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-09,0,0.573689613772805,0.0,0.8977,0.0,8.789,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-10,0,0.09474797220636241,0.0,0.7903,0.0,8.179,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-11,0,0.5900238178155232,0.0,0.9472,0.0,9.172,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-12,0,-0.32725146362161106,0.0,0.8795,0.0,9.465,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-13,0,0.6202200527759448,0.0,0.899,0.0,8.58,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-14,0,0.23438726529777265,0.0,0.9085,0.0,8.983,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-15,0,0.4638009768382935,0.0,0.9497,0.0,9.098,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-16,0,0.14314730918259605,0.0,0.9098,0.0,8.943,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-17,0,-0.40336863774115633,0.0,0.8253,0.0,8.502,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-18,0,-0.6262591521615094,0.0,0.8385,0.0,8.8,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-19,-2,-1.9920388542816212,0.0,0.7651,0.0,9.67,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-20,-2,-2.539206647184296,0.0,0.6805,0.0,10.279,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-21,-2,-1.8515018562807917,0.0,0.6031,0.0,8.53,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-22,-1,-1.1935784562077598,128574.49094957863,0.743,-10006.373392221318,9.547,200000,191061.69355107384,-8938.30644892616,0.9553084677553692
2021-09-23,-1,-0.5746380939265634,128574.49094957863,0.8443,-10006.373392221318,9.867,200000,207288.32896977698,7288.32896977698,1.036441644848885
2021-09-24,-1,-0.30502627642183316,128574.49094957863,0.8129,-10006.373392221318,9.148,200000,196056.50748495306,-3943.4925150469353,0.9802825374247653
2021-09-25,0,-0.02416718528734239,0.0,0.8359,0.0,8.918,200000,172823.1144781508,-27176.88552184921,0.864115572390754
2021-09-26,0,-0.3513678453378209,0.0,0.8114,0.0,9.08,200000,172823.1144781508,-27176.88552184921,0.864115572390754
